Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2015,6090,-13573,1101,13409,2264.0,11145,1065,2601.0,-265.0,-271.0,-1000,-1886.0,3839.0,-1129.0,367.0,367.0,0.0,-1496.0,-1496.0,0.0,194.0,,,-1701.0,22.0,-1723.0,0.0,8241.0,-8246.0,-2319.0,-4237.0,189.0,8362.0,-12788.0,239.0,239.0,0.0,-43.0,-3826.0,-2143.0,,,
06/30/2015,6295,-1360,1188,-9862,46.0,-9908,-920,-998.0,-884.0,1038.0,-76,-354.0,12708.0,-813.0,914.0,914.0,0.0,-1727.0,-1727.0,0.0,243.0,,,200.0,200.0,0.0,0.0,1993.0,-10464.0,-2316.0,-7937.0,-2261.0,4774.0,-10450.0,260.0,260.0,0.0,-117.0,940.0,9479.0,,,
09/30/2015,761,2506,1265,12516,90.0,12426,-1891,-694.0,-617.0,-391.0,-189,-10.0,43224.0,-459.0,1125.0,1125.0,0.0,-1584.0,-1584.0,0.0,310.0,,,517.0,532.0,-15.0,0.0,2864.0,-31097.0,-2326.0,-27658.0,,,,136.0,136.0,0.0,-1239.0,-630.0,12258.0,,,
12/31/2015,6745,6301,1293,-1024,-2017.0,993,-157,-961.0,1452.0,-917.0,269,-4257.0,-283.0,-1888.0,614.0,614.0,0.0,-2502.0,-2502.0,0.0,296.0,,,-8760.0,1529.0,-10289.0,0.0,-18110.0,-26247.0,-2334.0,-17714.0,-7840.0,957.0,-10831.0,-1734.0,,,-208.0,53.0,-19732.0,,,
03/31/2016,644,228,1210,46,-158.0,204,412,1013.0,-1491.0,258.0,632,-112.0,31783.0,-1240.0,316.0,316.0,0.0,-1556.0,-1556.0,0.0,-11.0,,,39.0,39.0,0.0,0.0,-10595.0,-22119.0,-2234.0,-12939.0,983.0,459.0,-14381.0,-6326.0,0.0,-6326.0,-508.0,32.0,10340.0,570.0,325.0,
06/30/2016,-3479,2908,1295,-3565,830.0,-4395,-520,866.0,-1138.0,-126.0,-122,-599.0,-15.0,-590.0,906.0,906.0,0.0,-1496.0,-1496.0,0.0,-1135.0,,,5364.0,5570.0,-206.0,0.0,7708.0,-41355.0,-2274.0,-30915.0,-225.0,396.0,-31086.0,-7966.0,0.0,-7966.0,399.0,-56.0,-44905.0,1114.0,500.0,
09/30/2016,962,2027,1136,363,572.0,-209,-1694,-1116.0,35.0,-181.0,-432,1006.0,9735.0,124.0,2181.0,2181.0,0.0,-2057.0,-2057.0,0.0,1439.0,,,-1060.0,-336.0,-724.0,0.0,266.0,-11419.0,-2103.0,-6489.0,-1779.0,323.0,-5033.0,-3677.0,0.0,-3677.0,-156.0,-145.0,-867.0,587.0,342.0,
12/31/2016,1629,3667,1356,-7731,-430.0,-7301,4961,751.0,1205.0,1247.0,1758,494.0,7699.0,-1069.0,1021.0,1021.0,0.0,-2090.0,-2090.0,0.0,-93.0,,,-1257.0,84.0,-1341.0,0.0,4834.0,-14238.0,-2195.0,-8068.0,-114.0,314.0,-8268.0,-3460.0,0.0,-3460.0,-1009.0,-977.0,-5887.0,5198.0,4612.0,
03/31/2017,-82,-83,1732,-2117,-324.0,-1793,1044,2168.0,-815.0,-304.0,-5,1907.0,2709.0,-658.0,812.0,812.0,0.0,-1470.0,-1470.0,0.0,306.0,,,-886.0,81.0,-967.0,0.0,5184.0,-10278.0,-2084.0,-7563.0,777.0,326.0,-8666.0,-1578.0,0.0,-1578.0,-960.0,133.0,-7518.0,674.0,,
06/30/2017,2117,1057,1669,-507,-247.0,-260,135,0.0,173.0,-463.0,425,2.0,-400.0,-469.0,1354.0,1354.0,0.0,-1823.0,-1823.0,0.0,747.0,,,-1612.0,64.0,-1676.0,0.0,997.0,97.0,-2248.0,3506.0,35.0,8710.0,-5239.0,-1154.0,0.0,-1154.0,-9.0,405.0,2219.0,618.0,,
09/30/2017,789,1360,2571,-2460,-805.0,-1655,-1087,-849.0,-1131.0,208.0,685,-4.0,523.0,-594.0,1425.0,1425.0,0.0,-2019.0,-1601.0,-418.0,131.0,,,-525.0,2885.0,-3410.0,0.0,1720.0,-6142.0,-2085.0,-4493.0,-281.0,301.0,-4513.0,112.0,,,328.0,715.0,-4115.0,514.0,,
12/31/2017,3036,-10818,2479,11164,-2139.0,13303,-993,-5639.0,1778.0,687.0,2181,3538.0,3036.0,191.0,1762.0,1762.0,0.0,-1571.0,-1571.0,0.0,-379.0,,,3509.0,178.0,3331.0,0.0,-1731.0,-2161.0,-2233.0,-4092.0,1168.0,1542.0,-6802.0,0.0,0.0,0.0,626.0,-362.0,3549.0,-3730.0,2620.0,
03/31/2018,312,-1147,1874,81,-50.0,131,-491,752.0,-1019.0,-59.0,-165,-9.0,-566.0,-1166.0,624.0,624.0,0.0,-1790.0,-1790.0,0.0,303.0,,,12.0,12.0,0.0,0.0,344.0,-11899.0,-1043.0,-10338.0,-1281.0,199.0,-9256.0,-8.0,0.0,-8.0,-501.0,208.0,-11945.0,593.0,,
06/30/2018,-987,800,1915,-1972,504.0,-2476,-1442,-390.0,-496.0,338.0,-894,6.0,6003.0,-327.0,1147.0,1147.0,0.0,-1474.0,-1474.0,0.0,534.0,,,2349.0,2349.0,0.0,0.0,3188.0,-9014.0,-1193.0,-7590.0,-770.0,343.0,-7163.0,0.0,0.0,0.0,-237.0,-493.0,-4491.0,-1529.0,,
09/30/2018,-1863,-22769,1308,19373,6.0,19367,-813,-1355.0,68.0,496.0,-22,-2740.0,6199.0,-394.0,607.0,607.0,0.0,-1001.0,-1001.0,0.0,444.0,,,3114.0,3115.0,-1.0,0.0,3699.0,-4054.0,-1046.0,651.0,150.0,1807.0,-1306.0,0.0,0.0,0.0,-919.0,-156.0,126.0,-115.0,,
12/31/2018,7205,761,1485,930,-367.0,1297,3006,635.0,1091.0,770.0,510,-1719.0,6644.0,-647.0,1715.0,1715.0,0.0,-2362.0,-2362.0,0.0,515.0,,,2949.0,2949.0,0.0,0.0,3979.0,-6840.0,-1192.0,-4265.0,-2442.0,771.0,-2594.0,-11.0,0.0,-11.0,347.0,-187.0,6822.0,,,
03/31/2019,122,3588,1362,-1131,140.0,-1271,-736,545.0,-1165.0,215.0,-331,-274.0,3490.0,-327.0,1068.0,1068.0,0.0,-1395.0,-1395.0,0.0,353.0,,,569.0,569.0,0.0,0.0,236.0,-3735.0,-88.0,-3260.0,-445.0,731.0,-3546.0,0.0,0.0,0.0,-113.0,78.0,-45.0,325.0,,
06/30/2019,70,127,1327,889,-181.0,1070,-1017,-1241.0,-786.0,613.0,397,-195.0,-108.0,-707.0,844.0,844.0,0.0,-1551.0,-1551.0,0.0,24.0,,,489.0,489.0,0.0,0.0,-2996.0,-2826.0,-236.0,-1880.0,11.0,731.0,-2622.0,0.0,0.0,0.0,-515.0,-77.0,-2941.0,-1392.0,,
09/30/2019,3440,-9423,1004,12583,-75.0,12658,-1083,-924.0,145.0,357.0,-661,-326.0,1721.0,102.0,763.0,763.0,0.0,-661.0,-661.0,0.0,145.0,,,65.0,65.0,0.0,0.0,2092.0,-7753.0,-87.0,-7043.0,,,,-4.0,0.0,-4.0,-293.0,-131.0,-2723.0,-181.0,,
12/31/2019,1404,728,1406,-3790,727.0,-4517,3317,-994.0,1004.0,1718.0,1589,0.0,3889.0,-716.0,922.0,922.0,0.0,-1638.0,-1638.0,0.0,595.0,,,3492.0,3560.0,-68.0,0.0,226.0,-2044.0,-238.0,-1889.0,466.0,736.0,-3091.0,-2.0,,,85.0,80.0,3329.0,,,
03/31/2020,-214,6199,1331,-5120,63.0,-5183,-2737,-503.0,-978.0,-601.0,-655,0.0,19086.0,-296.0,731.0,731.0,0.0,-1027.0,-1027.0,0.0,-50.0,,,20482.0,20488.0,-6.0,0.0,-916.0,-7919.0,-89.0,-7683.0,-1905.0,125.0,-5903.0,0.0,0.0,0.0,-147.0,-256.0,10697.0,,,
06/30/2020,-1158,-1988,1598,95,-199.0,294,-868,313.0,248.0,-1414.0,-15,1.0,-667.0,-264.0,323.0,323.0,0.0,-587.0,-587.0,0.0,-114.0,,,365.0,366.0,-1.0,0.0,-697.0,-4079.0,-235.0,-3506.0,-1507.0,14103.0,-16102.0,0.0,0.0,0.0,-339.0,39.0,-5865.0,,,
