Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2014,6159.0,909.0,909.0,0.0,167.0,167.0,0.0,380.0,,,,,1228.0,,196.0,,,,,595.0,2684.0,3088.0,3396.0,-308.0,0.0,387.0,76.0,,,,,115.0,3475.0,,451.0,275.0,,,176.0,5.0,5.0,,,,718.0,,53.0,,175.0,1174.0,3112.0,3112.0,,,1556.0,,,1503.0,4668.0,5842.0,0.0,327.0,,327.0,0.0,-112.0,102.0,317.0,0.0,317.0,6159.0,
06/30/2014,5826.0,708.0,708.0,0.0,121.0,121.0,0.0,409.0,,,,,1019.0,,172.0,,,,,425.0,2257.0,3121.0,3486.0,-365.0,0.0,448.0,68.0,,,,,208.0,3569.0,,370.0,151.0,,,219.0,7.0,7.0,,,,547.0,,76.0,,0.0,924.0,3135.0,3135.0,,,1466.0,,,1390.0,4601.0,5525.0,0.0,325.0,,325.0,0.0,-134.0,110.0,301.0,0.0,301.0,5826.0,
09/30/2014,5740.0,968.0,968.0,0.0,105.0,105.0,0.0,424.0,,,,,757.0,,163.0,17.0,,,,289.0,2254.0,3053.0,3470.0,-417.0,0.0,433.0,73.0,,,,,197.0,3486.0,,439.0,144.0,,,295.0,8.0,8.0,,,,419.0,,48.0,,0.0,866.0,3117.0,3117.0,,,1416.0,,,1368.0,4533.0,5399.0,0.0,325.0,,325.0,0.0,-90.0,106.0,341.0,0.0,341.0,5740.0,
12/31/2014,5914.0,920.0,920.0,0.0,120.0,120.0,0.0,507.0,,,,,844.0,,205.0,,,,,242.0,2391.0,3045.0,3481.0,-436.0,0.0,478.0,72.0,0.0,72.0,,,201.0,3523.0,,373.0,135.0,48.0,44.0,146.0,10.0,10.0,,,,485.0,0.0,72.0,,68.0,868.0,3120.0,3120.0,,,1525.0,0.0,207.0,1246.0,4645.0,5513.0,0.0,325.0,0.0,325.0,0.0,78.0,-2.0,401.0,0.0,401.0,5914.0,
03/31/2015,5975.0,1125.0,1125.0,0.0,95.0,95.0,0.0,400.0,,,,,813.0,,246.0,,,,,267.0,2433.0,3036.0,3527.0,-491.0,0.0,506.0,70.0,,,,,190.0,3542.0,,388.0,136.0,,,252.0,8.0,0.0,,,8.0,460.0,,139.0,48.0,29.0,856.0,3105.0,3105.0,,,1625.0,,,1438.0,4730.0,5586.0,0.0,325.0,0.0,325.0,0.0,67.0,-3.0,389.0,0.0,389.0,5975.0,
06/30/2015,5843.0,1020.0,1020.0,0.0,120.0,120.0,0.0,416.0,,,,,729.0,,229.0,,,,,258.0,2285.0,3041.0,3587.0,-546.0,0.0,517.0,70.0,,,,,218.0,3558.0,,344.0,148.0,,,196.0,7.0,7.0,,,,505.0,,131.0,,124.0,856.0,3089.0,3089.0,,,1528.0,,,1397.0,4617.0,5473.0,0.0,325.0,,,0.0,49.0,-4.0,370.0,0.0,370.0,5843.0,
09/30/2015,5898.0,1093.0,1093.0,0.0,110.0,110.0,0.0,426.0,,,,,660.0,,246.0,,,,,269.0,2289.0,3052.0,3649.0,-597.0,0.0,557.0,73.0,,,,,238.0,3609.0,,411.0,132.0,,,279.0,6.0,6.0,,,,448.0,,151.0,,122.0,865.0,3073.0,3073.0,,,1532.0,,,1381.0,4605.0,5470.0,0.0,325.0,,,0.0,107.0,-4.0,428.0,0.0,428.0,5898.0,
12/31/2015,5446.0,665.0,665.0,0.0,97.0,97.0,0.0,448.0,,,,,818.0,,155.0,6.0,,,,238.0,2028.0,2831.0,3445.0,-614.0,0.0,587.0,74.0,0.0,74.0,,,358.0,3418.0,,313.0,112.0,58.0,39.0,104.0,4.0,4.0,,,,599.0,0.0,116.0,,124.0,916.0,2762.0,2762.0,,,1496.0,0.0,199.0,1181.0,4258.0,5174.0,0.0,325.001,0.001,325.0,0.0,-37.0,-16.0,272.001,0.0,272.001,5446.001,
03/31/2016,5699.0,918.0,918.0,0.0,108.0,108.0,0.0,394.0,,,,,874.0,,239.0,0.0,,,,289.0,2294.0,2901.0,3540.0,-639.0,0.0,504.0,70.0,,,,,195.0,3405.0,,366.0,127.0,,,239.0,4.0,0.0,,,4.0,684.0,,161.0,,141.0,1054.0,2748.0,2748.0,,,1524.0,,,1363.0,4272.0,5326.0,0.0,325.0,0.0,325.0,0.0,64.0,-16.0,373.0,0.0,373.0,5699.0,
06/30/2016,5133.0,641.0,641.0,0.0,107.0,107.0,0.0,407.0,,,,,573.0,,139.0,2.0,,,,251.0,1728.0,2728.0,3314.0,-586.0,0.0,677.0,69.0,,,,,469.0,3405.0,,293.0,109.0,,,184.0,711.0,711.0,,,,429.0,,93.0,,120.0,1433.0,2026.0,2026.0,,,1417.0,,,1324.0,3443.0,4876.0,0.0,325.0,0.0,325.0,0.0,-52.0,-16.0,257.0,0.0,257.0,5133.0,
09/30/2016,5230.0,1218.0,1218.0,0.0,106.0,106.0,0.0,363.0,,,,,429.0,,44.0,0.0,,,,265.0,2116.0,2670.0,,,0.0,444.0,54.0,,,,,346.0,3114.0,,359.0,97.0,,,262.0,707.0,0.0,,,707.0,293.0,,40.0,,88.0,1359.0,2016.0,2016.0,,,1335.0,,,1295.0,3351.0,4710.0,0.0,325.0,0.0,325.0,0.0,211.0,-16.0,520.0,0.0,520.0,5230.0,
12/31/2016,4860.0,1034.0,1034.0,0.0,109.0,109.0,0.0,389.0,,,,,368.0,,16.0,0.0,,,,260.0,1900.0,2543.0,3147.0,-604.0,0.0,417.0,62.0,0.0,62.0,,,339.0,2960.0,,304.0,113.0,44.0,39.0,108.0,704.0,0.0,,,704.0,183.0,0.0,17.0,,78.0,1191.0,2050.0,2050.0,,,1279.0,0.0,188.0,1074.0,3329.0,4520.0,0.0,325.0,0.0,325.0,0.0,44.0,-29.0,340.0,0.0,340.0,4860.0,
03/31/2017,4816.0,885.0,885.0,0.0,80.0,80.0,0.0,413.0,,,,,266.0,,31.0,0.0,,,,207.0,1644.0,2524.0,3716.0,-1192.0,0.0,648.0,39.0,,39.0,,,578.0,3172.0,,288.0,85.0,,,203.0,700.0,0.0,,,700.0,100.0,,18.0,,43.0,1088.0,2164.0,2164.0,,,1260.0,,,1242.0,3424.0,4512.0,0.0,325.0,0.0,325.0,0.0,7.0,-28.0,304.0,0.0,304.0,4816.0,
06/30/2017,4650.0,743.0,743.0,0.0,96.0,96.0,0.0,407.0,,,,,246.0,,26.0,,,,2842.0,179.0,1492.0,2501.0,3767.0,-1266.0,0.0,657.0,36.0,,36.0,329.0,,266.0,3158.0,,174.0,61.0,,,113.0,0.0,0.0,,,0.0,98.0,,12.0,,51.0,272.0,126.0,126.0,,,3942.0,,,1088.0,4068.0,4340.0,0.0,325.0,0.0,325.0,0.0,14.0,-29.0,310.0,0.0,310.0,4650.0,
09/30/2017,4701.0,810.0,810.0,0.0,124.0,124.0,0.0,375.0,,,,,263.0,,17.0,,,,2862.0,224.0,1572.0,2468.0,3811.0,-1343.0,0.0,661.0,26.0,,26.0,352.0,,266.0,3129.0,,207.0,79.0,,,128.0,1.0,0.0,,,1.0,62.0,,6.0,,27.0,270.0,126.0,126.0,,,3910.0,,,1042.0,4036.0,4306.0,0.0,338.0,0.0,338.0,0.0,86.0,-29.0,395.0,0.0,395.0,4701.0,
12/31/2017,4404.0,837.0,837.0,0.0,122.0,122.0,0.0,338.0,,,,,257.0,,4.0,,,,2840.0,242.0,1554.0,2217.0,2851.0,-634.0,0.0,633.0,23.0,0.0,23.0,341.0,,265.0,2850.0,,238.0,105.0,24.0,,109.0,1.0,0.0,,,1.0,190.0,0.0,3.0,,161.0,429.0,39.0,39.0,,,3861.0,0.0,33.0,985.0,3900.0,4329.0,0.0,338.0,0.0,338.0,0.0,-251.0,-12.0,75.0,0.0,75.0,4404.0,
03/31/2018,4117.0,687.0,687.0,0.0,86.0,86.0,0.0,259.0,,,,,292.0,,4.0,29.0,,,2479.0,240.0,1324.0,1626.0,2318.0,-692.0,0.0,1167.0,17.0,,17.0,324.0,,822.0,2793.0,,199.0,95.0,,,104.0,1.0,0.0,,,1.0,162.0,,3.0,,141.0,362.0,39.0,39.0,,,3525.0,,,1043.0,3564.0,3926.0,0.0,338.0,0.0,338.0,0.0,-138.0,-9.0,191.0,0.0,191.0,4117.0,
06/30/2018,3944.0,893.0,893.0,0.0,115.0,115.0,0.0,216.0,,,,,264.0,,2.0,,,,2072.0,248.0,1488.0,1605.0,2112.0,-507.0,0.0,851.0,18.0,,18.0,654.0,,177.0,2456.0,,198.0,74.0,,,124.0,1.0,0.0,,,1.0,184.0,,3.0,,170.0,383.0,38.0,38.0,,,2930.0,,,855.0,2968.0,3351.0,0.0,338.0,0.0,338.0,0.0,265.0,-10.0,593.0,0.0,593.0,3944.0,
09/30/2018,3377.0,444.0,444.0,0.0,109.0,109.0,0.0,224.0,,,,,210.0,,1.0,,,,1445.0,197.0,987.0,1569.0,2104.0,-535.0,0.0,821.0,22.0,,22.0,628.0,,170.0,2390.0,,290.0,79.0,,,211.0,2.0,0.0,,,2.0,40.0,,1.0,,27.0,332.0,21.0,21.0,,,2289.0,,,843.0,2310.0,2642.0,0.0,338.0,0.0,338.0,0.0,408.0,-11.0,735.0,0.0,735.0,3377.0,
