Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2015,471.186,457.882,13.304,-177.762,177.762,293.424,0.0,-244.742,229.522,,10.128,5.092,48.682,-4.442,3.48,,,0.0,,0.962,44.24,-15.889,28.351,0.0,0.0,0.0,28.351,0.0,28.351,0.0,0.0,28.351,31.575,3.224,86.539,0.33,0.33,0.364864,87.773,0.32,0.32,0.356731,
06/30/2015,547.936,474.054,73.882,-210.495,210.495,337.441,0.0,-252.221,237.991,,10.547,3.683,85.22,-5.708,5.24,,,0.0,,0.468,79.512,-28.357,51.155,0.0,0.0,0.0,51.155,0.0,51.155,0.0,0.0,51.155,53.674,2.519,83.203,0.61,0.61,0.645097,84.271,0.61,0.61,0.639892,
09/30/2015,500.166,470.865,29.301,-193.602,193.602,306.564,0.0,-254.09,236.355,,11.247,6.488,52.474,-0.682,6.049,,,0.0,,-5.367,51.792,-21.426,30.366,0.0,0.0,0.0,30.366,0.0,30.366,0.0,0.0,30.366,35.533094,5.167094,82.989,0.37,0.37,0.428166,84.113,0.36,0.36,0.42143,
12/31/2015,643.768,508.42,135.348,-257.217,257.217,386.551,0.0,-284.93,258.809,,15.209,10.912,101.621,-4.954,6.013,,,0.0,,-1.059,96.667,-30.904,65.763,0.0,0.0,0.0,65.763,0.0,65.763,0.0,0.0,65.763,72.8558,7.0928,82.677,0.8,0.8,0.88121,83.89,0.78,0.78,0.864549,
03/31/2016,557.266,525.211,32.055,-212.041,212.041,345.225,0.0,-280.796,257.411,,15.017,8.368,64.429,-4.122,6.006,,,,,-1.884,60.307,-15.32,44.987,0.0,0.0,0.0,44.987,0.0,44.987,0.0,0.0,44.987,51.204684,6.217684,82.451,0.55,0.55,0.621032,83.464,0.54,0.54,0.614495,
06/30/2016,609.998,543.238,66.76,-231.422,231.422,378.576,0.0,-295.277,272.009,,15.235,8.033,83.299,-6.108,7.356,,,0.0,,-1.248,77.191,-25.565,51.626,0.0,0.0,0.0,51.626,0.0,51.626,0.0,0.0,51.626,58.099977,6.473977,82.559,0.63,0.63,0.703739,83.711,0.62,0.62,0.697337,
09/30/2016,574.059,540.584,33.475,-223.122,223.122,350.937,0.0,-302.211,269.902,,15.752,16.557,48.726,-3.978,5.932,,,0.0,,-1.954,44.748,-14.264,30.484,0.0,0.0,0.0,30.484,0.0,30.484,0.0,0.0,30.484,43.093854,12.609854,82.638,0.37,0.37,0.521477,83.803,0.36,0.36,0.51047,
12/31/2016,703.217,566.902,136.315,-279.063,279.063,424.154,0.0,-315.467,289.862,,15.965,9.64,108.687,-2.502,5.822,,,0.0,,-3.32,106.185,-39.7,66.485,0.0,0.0,0.0,66.485,0.0,66.485,0.0,0.0,66.485,75.346107,8.861107,82.637,0.8,0.8,0.911772,83.939,0.79,0.79,0.895566,
03/31/2017,625.169,589.9,35.269,-237.609,237.609,387.56,0.0,-334.046,304.244,,16.53,13.272,53.514,-5.017,5.906,,,0.0,,-0.889,48.497,-12.064,36.433,0.0,0.0,0.0,36.433,0.0,36.433,0.0,0.0,36.433,46.006999,9.573999,82.835,0.44,0.44,0.555405,84.095,0.43,0.43,0.543847,
06/30/2017,843.731,705.425,138.306,-352.004,352.004,491.727,0.0,-590.115,408.226,,83.557,98.332,-98.388,-44.363,43.956,,,,,0.407,-142.751,50.47,-92.281,0.0,0.0,0.0,-92.281,0.0,-92.281,0.0,0.0,-92.281,-25.078665,67.202335,89.297,-1.03,-1.03,-0.280846,89.297,-1.03,-1.03,-0.280846,
09/30/2017,828.085,725.56,102.525,-332.207,332.207,495.878,0.0,-520.227,421.163,,68.564,30.5,-24.349,-37.591,38.762,,,0.0,,-1.171,-61.94,13.76,-48.18,0.0,0.0,0.0,-48.18,0.0,-48.18,0.0,0.0,-48.18,-48.157068,0.022932,90.624,-0.53,-0.53,-0.531394,90.624,-0.53,-0.53,-0.531394,
12/31/2017,1014.509,778.0,236.509,-398.378,398.378,616.131,0.0,-553.237,465.371,,71.52,16.346,62.894,-34.517,36.312,39.708,-3.396,0.0,,-1.795,28.377,78.93,107.307,0.0,0.0,0.0,107.307,0.0,107.307,0.0,0.0,107.307,56.112956,-51.194044,90.785,1.18,1.18,0.618086,92.152,1.16,1.16,0.604461,
03/31/2018,963.565,810.011,153.554,-357.209,357.209,606.356,0.0,-615.067,487.745,,68.056,59.266,-8.711,-34.16,35.059,,,0.0,,-0.899,-42.871,23.284,-19.587,0.0,0.0,0.0,-19.587,0.0,-19.587,0.0,0.0,-19.587,24.428748,44.015748,91.005,-0.22,-0.22,0.268433,91.005,-0.22,-0.22,0.263663,
06/30/2018,1001.336,866.772,134.564,-367.637,367.637,633.699,0.0,-547.603,460.803,,66.838,19.962,86.096,-11.024,37.604,,,,,-26.58,75.072,-28.802,46.27,0.0,0.0,0.0,46.27,0.0,46.27,0.0,0.0,46.27,93.938956,47.668956,91.048,0.51,0.51,1.031752,92.156,0.5,0.5,1.017264,
09/30/2018,921.674,852.94,68.734,-336.112,336.112,585.562,0.0,-532.838,447.537,,68.187,17.114,52.724,-14.771,26.984,,,,,-12.213,37.953,-26.2,11.753,0.0,0.0,0.0,11.753,0.0,11.753,0.0,0.0,11.753,20.702153,8.949153,90.854,0.13,0.13,0.227862,92.148,0.13,0.13,0.227117,
12/31/2018,1088.878,893.0,195.878,-407.842,407.842,681.036,0.0,-551.43,488.056,0.0,52.52,10.854,129.606,-18.64,24.561,,,,,-5.921,110.966,-26.946,84.02,0.0,0.0,0.0,84.02,0.0,84.02,0.0,0.0,84.02,79.871064,-4.148936,90.4,0.93,0.93,0.883529,91.701,0.92,0.92,0.874756,
03/31/2019,970.444,877.306,93.138,-346.645,346.645,623.799,0.0,-575.0,518.77,,53.458,2.772,48.799,-27.746,24.847,,,,,2.899,21.053,-0.258,20.795,0.0,0.0,0.0,20.795,0.0,20.795,0.0,0.0,20.795,28.692222,7.897222,89.882,0.23,0.23,0.319221,91.004,0.23,0.23,0.316779,
06/30/2019,1070.882,929.708,141.174,-387.999,387.999,682.883,0.0,-566.881,514.976,,52.263,-0.358,116.002,-24.996,24.749,,,,,0.247,91.006,12.4,103.406,0.0,0.0,0.0,103.406,0.0,103.406,0.0,0.0,103.406,69.221789,-34.184211,90.112,1.15,1.15,0.768175,91.188,1.13,1.13,0.755124,
09/30/2019,1000.502,934.216,66.286,-365.056,365.056,635.446,0.0,-566.299,512.159,,52.398,1.742,69.147,-16.049,24.073,,,,,-8.024,53.098,-11.71,41.388,0.0,0.0,0.0,41.388,0.0,41.388,0.0,0.0,41.388,39.854667,-1.533333,89.846,0.46,0.46,0.443589,90.887,0.46,0.46,0.443129,
12/31/2019,1203.493,986.016,217.477,-450.868,450.868,752.625,0.0,-616.486,557.519,0.0,53.66,5.307,136.139,-25.557,26.136,,,,,-0.579,110.582,-42.881,67.701,0.0,0.0,0.0,67.701,0.0,67.701,0.0,0.0,67.701,81.381,13.68,89.428,0.76,0.76,0.910017,90.561,0.75,0.75,0.901058,
03/31/2020,1018.891,923.161,95.73,-341.278,341.278,677.613,0.0,-552.895,496.639,,54.696,1.56,124.718,-27.864,26.349,,,,,1.515,96.854,-21.757,75.097,0.0,0.0,0.0,75.097,0.0,75.097,0.0,0.0,75.097,83.53886,8.44186,89.219,0.84,0.84,0.936335,90.066,0.83,0.83,0.92373,
06/30/2020,973.135,972.818,0.317,-322.551,322.551,650.584,0.0,-550.933,494.84,,53.936,2.157,99.651,-40.695,30.296,,,,,10.399,58.956,-3.879,55.077,0.0,0.0,0.0,55.077,0.0,55.077,0.0,0.0,55.077,82.479985,27.402985,89.323,0.62,0.62,0.92339,89.78,0.61,0.61,0.915224,
09/30/2020,929.125,,,,,598.6352375,,,,,,,56.2,,,,,,,,28.0,,15.62,,,,,,15.62,,,15.62,46.85,,,0.184,0.184,0.523,,0.184,0.184,0.523,
12/31/2020,969.625,,,,,616.67180375,,,,,,,20.29,,,,,,,,-7.563,,-1.937,,,,,,-1.937,,,-1.937,22.9,,,-0.034,-0.034,0.276,,-0.034,-0.034,0.276,
