Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
11/01/2014,-1195,-548,148.0,-245.0,148.0,-393.0,-550.0,,-738.0,236.0,-48.0,0.0,38.0,76.0,152.0,152.0,0.0,-76.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,664.0,0.0,673.0,292.0,400.0,-19.0,0.0,0.0,0.0,-9.0,-10.0,-503.0,5.0,76.0,
01/31/2015,555,-159,126.0,-57.0,-831.0,774.0,645.0,,1521.0,-810.0,-66.0,0.0,251.0,40.0,108.0,108.0,0.0,-68.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,-882.0,0.0,-875.0,-1481.0,625.0,-19.0,0.0,0.0,0.0,-7.0,0.0,-76.0,25.0,37.0,
05/02/2015,-535,-303,122.0,-152.0,3.0,-155.0,-202.0,,-111.0,64.0,-155.0,0.0,64.0,64.0,108.0,108.0,0.0,-44.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,81.0,299.0,0.0,-218.0,0.0,0.0,0.0,426.0,0.0,36.0,18.0,80.0,
08/01/2015,-297,208,114.0,-751.0,-245.0,-506.0,132.0,,26.0,19.0,87.0,0.0,2528.0,2528.0,2570.0,2570.0,0.0,-42.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-698.0,0.0,-733.0,-508.0,0.0,-225.0,0.0,0.0,0.0,35.0,0.0,1533.0,12.0,59.0,
10/31/2015,-1222,-454,94.0,-285.0,-45.0,-240.0,-577.0,,-1180.0,591.0,12.0,0.0,-36.0,-36.0,30.0,30.0,0.0,-66.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267.0,0.0,-264.0,680.0,0.0,-944.0,0.0,0.0,0.0,-3.0,0.0,-1525.0,6.0,52.0,
01/30/2016,-113,-580,92.0,181.0,-732.0,913.0,194.0,,1036.0,-721.0,-121.0,0.0,-37.0,-37.0,22.0,22.0,0.0,-59.0,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,112.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,-56.0,9.0,61.0,
04/30/2016,-722,-471,95.0,-134.0,-1.0,-133.0,-212.0,,144.0,-237.0,-119.0,0.0,-2.0,-2.0,38.0,38.0,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,793.0,-417.0,1228.0,-18.0,0.0,0.0,0.0,-21.0,0.0,48.0,9.0,58.0,
07/30/2016,82,-395,92.0,-109.0,37.0,-146.0,494.0,,344.0,8.0,142.0,0.0,141.0,141.0,176.0,176.0,0.0,-35.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.0,0.0,-233.0,-216.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,-10.0,6.0,61.0,
10/29/2016,-768,-748,91.0,-176.0,0.0,-176.0,65.0,,-348.0,211.0,202.0,0.0,20.0,20.0,60.0,60.0,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,739.0,454.0,300.0,-15.0,0.0,0.0,0.0,-9.0,0.0,-18.0,3.0,67.0,
01/28/2017,27,-607,97.0,66.0,-950.0,1016.0,449.0,,1073.0,-508.0,-116.0,0.0,85.0,85.0,112.0,112.0,0.0,-27.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,0.0,-134.0,-618.0,500.0,-16.0,0.0,0.0,0.0,50.0,0.0,28.0,5.0,89.0,
04/29/2017,-880,245,87.0,-874.0,182.0,-1056.0,-338.0,,58.0,-87.0,-309.0,0.0,743.0,171.0,193.0,193.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,115.0,0.0,121.0,551.0,0.0,-430.0,0.0,0.0,0.0,-6.0,0.0,-22.0,15.0,99.0,
07/29/2017,-258,-251,83.0,-259.0,-382.0,123.0,169.0,,451.0,-291.0,9.0,0.0,650.0,357.0,376.0,376.0,0.0,-19.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,-214.0,0.0,-292.0,-335.0,330.0,-287.0,0.0,0.0,0.0,78.0,0.0,178.0,13.0,97.0,
10/28/2017,-763,-556,89.0,-235.0,,-235.0,-61.0,,-19.0,102.0,-144.0,,280.0,280.0,298.0,298.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,386.0,248.0,308.0,-170.0,0.0,0.0,0.0,9.0,0.0,-88.0,5.0,89.0,
02/03/2018,-1842,-383,332.0,-1929.0,778.0,-2707.0,138.0,,1144.0,-472.0,-534.0,0.0,1894.0,1029.0,1109.0,1109.0,0.0,-80.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,-2.0,0.0,-65.0,271.0,1020.0,-1356.0,0.0,0.0,0.0,63.0,0.0,50.0,37.0,412.0,
05/05/2018,-1150,-424,67.0,-619.0,-1.0,-618.0,-174.0,,-40.0,-82.0,-52.0,0.0,150.0,150.0,164.0,164.0,0.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,1031.0,630.0,919.0,-518.0,0.0,0.0,0.0,99.0,0.0,130.0,6.0,101.0,
08/04/2018,114,-508,66.0,456.0,-7.0,463.0,100.0,,124.0,-7.0,-17.0,0.0,140.0,140.0,158.0,158.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279.0,0.0,-276.0,-241.0,316.0,-351.0,0.0,0.0,0.0,-3.0,0.0,-25.0,6.0,122.0,
11/03/2018,-87,-950,65.0,284.0,-25.0,309.0,514.0,,390.0,274.0,-150.0,0.0,67.0,67.0,80.0,80.0,0.0,-13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,209.0,176.0,188.0,-155.0,0.0,0.0,0.0,177.0,0.0,366.0,4.0,91.0,
