Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1473.092,177.524,177.524,0.0,124.055,124.055,,19.911,19.911,0.0,0.0,0.0,30.749,,,,,,,352.239,970.443,,,149.667,,0.743,0.0,0.0,0.0,0.743,1120.853,,21.689,21.689,,,,0.0,,,,,,36.653,,,36.653,58.342,200.0,,,,,254.581,,,,254.581,454.581,512.923,0.0,97.593,,,-38.436,863.887,37.125,960.169,0.0,960.169,1473.092,
03/31/2005,1510.157,208.453,208.453,0.0,133.184,133.184,,20.759,20.759,0.0,0.0,0.0,30.536,,,,,,,392.932,959.487,,,157.076,,0.662,0.0,0.0,0.0,0.662,1117.225,,24.5,24.5,,,,0.0,0.0,0.0,0.0,,,31.221,,,31.221,55.721,200.0,200.0,0.0,0.0,,264.736,,,,264.736,464.736,520.457,0.0,102.369,,,-33.613,881.984,38.96,989.7,0.0,989.7,1510.157,
06/30/2005,1570.588,236.285,236.285,0.0,150.861,150.861,,20.108,20.108,0.0,0.0,0.0,28.029,,,,,,,435.283,967.153,,,165.5,,2.652,0.0,0.0,0.0,2.652,1135.305,,29.249,29.249,,,,0.379,,,,,,35.956,,,35.956,65.584,200.0,,,,,278.724,,,,278.724,478.724,544.308,0.0,105.386,,,-30.252,907.563,43.583,1026.28,0.0,1026.28,1570.588,
09/30/2005,1663.35,288.752,288.752,0.0,162.646,162.646,,21.313,21.313,0.0,0.0,0.0,27.086,,,,,,,499.797,981.965,1737.989,-756.024,178.452,,3.136,0.0,0.0,0.0,3.136,1163.553,,44.854,44.854,,,,0.0,0.0,0.0,0.0,,,44.627,,,44.627,89.481,200.0,200.0,0.0,0.0,,294.631,,,,294.631,494.631,584.112,0.0,117.65,,,-25.202,939.38,47.41,1079.238,0.0,1079.238,1663.35,
12/31/2005,1761.775,301.578,301.578,0.0,186.571,186.571,,21.658,21.658,0.0,0.0,0.0,37.444,,,,,,,547.251,1018.971,,,192.166,,3.387,0.0,0.0,0.0,3.387,1214.524,,45.31,45.31,,,,0.0,,,,,,70.917,,,70.917,116.227,200.0,,,,,303.076,,,,303.076,503.076,619.303,0.0,123.555,,,-22.752,985.881,55.788,1142.472,0.0,1142.472,1761.775,
03/31/2006,1884.02,276.553,195.155,81.398,193.442,193.442,,23.997,23.997,0.0,0.0,0.0,34.165,,,,,,,528.157,1118.529,,,234.046,,3.288,0.0,0.0,0.0,3.288,1355.863,,65.002,65.002,,,,0.0,,,,,,50.611,,,50.611,115.613,200.0,,,,,324.745,,,,324.745,524.745,640.358,0.0,136.229,,,-17.47,1046.103,78.8,1243.662,0.0,1243.662,1884.02,
06/30/2006,1984.894,216.936,114.101,102.835,240.801,240.801,,24.442,24.442,0.0,0.0,0.0,27.174,,,,,,,509.353,1242.769,,,229.599,,3.173,0.0,0.0,0.0,3.173,1475.541,,62.672,62.672,,,,2.326,,,,,,71.364,,,71.364,136.362,200.0,,,,,326.956,,,,326.956,526.956,663.318,0.0,144.594,,,-18.957,1121.333,74.606,1321.576,0.0,1321.576,1984.894,
09/30/2006,2134.712,82.526,33.853,48.673,289.479,289.479,,26.165,26.165,0.0,0.0,0.0,30.521,,,,,,,428.691,1483.134,2303.716,-820.582,218.309,,4.578,0.0,0.0,0.0,4.578,1706.021,,138.75,138.75,,,,28.721,28.721,0.0,0.0,,,97.077,,,97.077,264.548,175.0,175.0,0.0,0.0,,313.272,,,,313.272,488.272,752.82,0.0,146.206,,,-49.086,1215.127,69.645,1381.892,0.0,1381.892,2134.712,
12/31/2006,2272.006,73.421,73.088,0.333,329.15,329.15,,26.422,0.0,0.0,0.0,,43.332,,,,,,,472.325,1603.978,,,191.119,,4.584,0.0,0.0,0.0,4.584,1799.681,,116.472,116.472,,,,38.721,,,,,,140.735,,,140.735,295.928,205.0,,,,,312.76,,,,312.76,517.76,813.688,0.0,147.931,,,-64.307,1321.286,53.408,1458.318,0.0,1458.318,2272.006,
03/31/2007,2484.537,89.484,89.14,0.344,304.486,304.486,,26.025,26.025,0.0,0.0,0.0,44.027,,,,,,,464.022,1807.965,,,206.013,,6.537,0.0,0.0,0.0,6.537,2020.515,,116.612,116.612,,,,25.0,,,,,,106.12,,,106.12,247.732,330.0,,,,,337.674,,,,337.674,667.674,915.406,0.0,149.64,,,-63.746,1423.489,59.748,1569.131,0.0,1569.131,2484.537,
06/30/2007,2687.322,70.958,70.562,0.396,320.547,320.547,,28.398,0.0,0.0,0.0,28.398,43.724,,,,,,,463.627,2009.182,,,206.437,,8.076,0.0,0.0,0.0,8.076,2223.695,,126.429,126.429,,,,25.0,,,,,,102.581,,,102.581,254.01,380.0,,,,,368.789,,,,368.789,748.789,1002.799,0.0,151.985,,,-60.624,1534.025,59.137,1684.523,0.0,1684.523,2687.322,
09/30/2007,2885.369,89.567,89.215,0.352,339.819,339.819,,29.145,0.0,0.0,29.145,0.0,40.433,,,,,,,498.964,2152.616,3057.271,-904.655,223.36,,10.429,0.0,0.0,0.0,10.429,2386.405,,124.556,124.556,,,,0.0,,,,,,102.056,,,102.056,226.612,445.0,,,,,398.241,,,,398.241,843.241,1069.853,0.0,153.852,,,-59.987,1645.766,75.885,1815.516,0.0,1815.516,2885.369,
12/31/2007,3058.789,97.507,97.507,0.0,365.732,365.732,,29.247,,0.0,0.0,,48.796,,,,,,,541.282,2283.982,,,222.971,,10.554,0.0,0.0,0.0,10.554,2517.507,,108.08,108.08,,,,0.0,,,,,,123.119,,,123.119,231.199,485.0,,,,,428.571,,,,428.571,913.571,1144.77,0.0,157.525,,,-57.978,1743.874,70.598,1914.019,0.0,1914.019,3058.789,
03/31/2008,3156.118,90.736,90.736,0.0,361.253,361.253,,33.499,33.499,0.0,0.0,0.0,58.497,,,,,,,543.985,2395.862,,,205.66,,10.611,0.0,0.0,0.0,10.611,2612.133,,110.865,110.865,,,,0.0,,,,,,100.131,,,100.131,210.996,480.0,,,,,451.042,,,,451.042,931.042,1142.038,0.0,162.746,,,-48.579,1841.218,58.695,2014.08,0.0,2014.08,3156.118,
06/30/2008,3378.521,99.018,99.018,0.0,396.623,396.623,,31.88,,0.0,0.0,,83.878,,,,,,,611.399,2534.931,,,218.869,,13.322,0.0,0.0,0.0,13.322,2767.122,,156.559,156.559,,,,2.259,,,,,,113.29,,,113.29,272.108,455.0,,,,,485.241,,,,485.241,940.241,1212.349,0.0,178.162,,,-35.911,1961.306,62.615,2166.172,0.0,2166.172,3378.521,
09/30/2008,3588.045,121.513,121.513,0.0,462.833,462.833,,33.098,33.098,0.0,0.0,0.0,73.203,,,,,,,690.647,2682.251,3754.251,-1072.0,199.266,,15.881,0.0,0.0,0.0,15.881,2897.398,,153.851,153.851,,,,26.733,,,,,,128.373,,,128.373,308.957,475.0,,,,,538.614,,,,538.614,1013.614,1322.571,0.0,180.203,,,-35.654,2082.518,38.407,2265.474,0.0,2265.474,3588.045,
12/31/2008,3788.011,138.024,138.024,0.0,460.566,460.566,0.0,41.994,,,,,75.757,,,15.606,,,60.151,716.341,2885.454,,,173.549,173.549,12.667,,,,12.667,3071.67,,335.073,184.872,,,150.201,25.0,0.0,,,,25.0,0.0,,,0.0,360.073,490.0,490.0,,,,551.493,,,492.885,58.608,1041.493,1401.566,0.0,180.903,10.706,170.197,-33.929,2222.515,16.956,2386.445,0.0,2386.445,3788.011,
03/31/2009,3979.816,138.878,126.378,12.5,460.999,460.999,0.0,41.675,,,,,63.316,,,13.985,0.0,,49.331,704.868,3086.714,,,176.156,176.156,12.078,,,,12.078,3274.948,,298.57,160.654,,,137.916,130.0,105.0,,,,25.0,0.0,,,0.0,428.57,430.0,430.0,,,,635.189,,,580.79,54.399,1065.189,1493.759,0.0,182.919,10.706,172.213,-33.773,2320.981,15.93,2486.057,0.0,2486.057,3979.816,
06/30/2009,4079.854,154.205,141.705,12.5,319.827,319.827,0.0,45.685,,,,,72.357,,,8.25,,,64.107,592.074,3209.344,,,267.554,267.554,10.882,,,,10.882,3487.78,,228.792,110.64,,,118.152,130.0,105.0,,,,25.0,0.0,,,0.0,358.792,430.0,430.0,,,,697.12,,,647.975,49.145,1127.12,1485.912,0.0,184.714,10.706,174.008,-31.756,2368.737,72.247,2593.942,0.0,2593.942,4079.854,
09/30/2009,4161.024,108.642,96.142,12.5,233.949,233.949,0.0,39.544,,,,,140.797,0.0,1.023,6.373,,10.205,52.495,522.932,3194.273,4364.235,-1169.962,356.404,356.404,87.415,0.0,0.0,0.0,15.781,3638.092,,179.923,68.173,0.0,0.0,111.75,105.0,105.0,0.0,0.0,,,16.983,0.0,0.0,0.0,301.906,420.0,420.0,0.0,0.0,,756.109,0.0,0.032815,672.358,73.513185,1176.109,1478.015,0.0,186.745,10.706,176.039,-31.129,2414.942,112.451,2683.009,0.0,2683.009,4161.024,
12/31/2009,4235.614,165.569,153.053,12.516,270.509,270.509,0.0,46.37,,,,,98.048,,,20.56,,,77.488,580.496,3273.643,,,366.672,366.672,14.803,,,,14.803,3655.118,,215.347,58.981,,,156.366,105.0,105.0,,,,,0.0,,,0.0,320.347,380.0,380.0,,,,779.285,,,701.257,78.028,1159.285,1479.632,0.0,192.827,10.706,182.121,-28.725,2472.875,119.005,2755.982,0.0,2755.982,4235.614,
03/31/2010,4205.639,125.712,125.712,0.0,288.647,288.647,0.0,45.904,,,,,90.107,,,18.652,,,71.455,550.37,3285.139,,,355.654,355.654,14.476,,,,14.476,3655.269,,182.933,55.994,,,126.939,0.0,0.0,,,,,0.0,,,0.0,182.933,440.0,440.0,,,,787.911,,,710.671,77.24,1227.911,1410.844,0.0,196.055,10.706,185.349,-27.835,2514.32,112.255,2794.795,0.0,2794.795,4205.639,
06/30/2010,4073.654,77.717,77.717,0.0,335.0,335.0,0.0,43.505,,,,,93.028,,,17.48,,1.819,66.041,549.25,3235.863,,,274.62,274.62,13.921,,,,13.921,3524.404,,203.29,54.137,,,149.153,0.0,0.0,,,,,7.688,,,0.0,210.978,390.0,390.0,,,,767.149,,,692.103,73.227,1157.149,1368.127,0.0,199.492,10.706,188.786,-27.333,2471.238,62.13,2705.527,0.0,2705.527,4073.654,
09/30/2010,4265.37,63.02,63.02,0.0,457.659,457.659,0.0,43.402,,,,,88.723,0.0,,14.282,,2.278,64.171,652.804,3275.02,4683.694,-1408.674,320.712,320.712,16.834,0.0,0.0,0.0,16.834,3612.566,,224.646,80.534,0.0,0.0,144.112,0.0,0.0,0.0,0.0,,,7.992,0.0,0.0,0.0,232.638,360.0,360.0,0.0,0.0,,865.267,0.0,40.709,771.383,50.897,1225.267,1457.905,0.0,202.606,10.706,191.9,-27.165,2547.917,84.107,2807.465,0.0,2807.465,4265.37,
12/31/2010,4465.619,173.824,173.824,0.0,412.399,412.399,0.0,43.764,,,,,80.437,,,10.146,,2.322,62.051,710.424,3336.624,,,397.793,397.793,20.778,,,,20.778,3755.195,,205.902,58.009,,,147.893,0.0,0.0,,,,,5.918,,,0.0,211.82,350.0,350.0,,,,940.457,,,838.47,99.665,1290.457,1502.277,0.0,204.047,10.706,193.341,-18.779,2645.662,132.412,2963.342,0.0,2963.342,4465.619,
03/31/2011,4725.712,240.685,240.685,0.0,433.18,433.18,0.0,45.843,,,,,83.879,,,14.198,0.0,2.393,61.406,803.587,3420.635,,,480.939,480.939,20.551,,,,20.551,3922.125,,209.866,71.108,,,138.758,0.0,0.0,,,,,5.882,,,0.0,215.748,350.0,350.0,,,,1032.97,,,928.307,102.27,1382.97,1598.718,0.0,210.801,10.706,200.095,-5.898,2738.008,184.083,3126.994,0.0,3126.994,4725.712,
06/30/2011,4911.036,288.065,288.065,0.0,444.214,444.214,0.0,48.911,,,,,101.419,,,19.535,,2.461,74.253,882.609,3553.743,,,453.046,453.046,21.638,,,,21.638,4028.427,,256.739,74.312,,,182.427,0.0,0.0,,,,,5.17,,,0.0,261.909,350.0,350.0,,,,1078.889,,,984.767,91.661,1428.889,1690.798,0.0,215.723,10.714,205.009,-4.704,2840.315,168.904,3220.238,0.0,3220.238,4911.036,
09/30/2011,5003.891,364.246,364.246,0.0,460.54,460.54,0.0,54.407,,,,,77.12,0.0,,19.855,,2.55,49.736,956.313,3677.07,5341.061,-1663.991,347.924,347.924,22.584,0.0,0.0,0.0,22.584,4047.578,,296.75,103.852,0.0,0.0,192.898,115.0,0.0,0.0,0.0,,115.0,4.979,0.0,0.0,0.0,416.729,235.0,235.0,0.0,0.0,,1082.115,0.0,37.627,975.28,66.658,1317.115,1733.844,,221.633,10.724,210.909,-4.704,2954.21,98.908,3270.047,0.0,3270.047,5003.891,
12/31/2011,5257.887,347.859,347.859,0.0,495.389,495.389,0.0,58.907,,,,,101.273,,,15.789,,2.606,77.707,1003.428,3832.001,,,399.995,399.995,22.463,,,,22.463,4254.459,,308.678,122.232,,,186.446,115.0,0.0,,,,115.0,5.171,,,0.0,428.849,235.0,235.0,,,,1148.23,,,1048.13,97.494,1383.23,1812.079,0.0,229.473,10.749,218.724,-6.396,3090.946,131.785,3445.808,0.0,3445.808,5257.887,
03/31/2012,5441.072,324.385,324.385,0.0,511.203,511.203,0.0,61.41,,,,,102.362,,,21.89,0.0,2.364,72.91,999.36,3975.239,,,444.365,444.365,22.108,,,,22.108,4441.712,,265.526,98.007,,,167.519,115.0,0.0,,,,115.0,5.198,,,0.0,385.724,235.0,235.0,,,,1218.252,,,1113.285,102.603,1453.252,1838.976,0.0,236.673,10.756,225.917,-6.494,3213.113,158.804,3602.096,0.0,3602.096,5441.072,
06/30/2012,5518.301,148.866,148.866,0.0,604.347,604.347,0.0,70.419,,,,,118.945,,,20.686,,2.422,90.681,942.577,4170.303,,,382.527,382.527,22.894,,,,22.894,4575.724,,293.433,88.855,,,204.578,115.0,0.0,,,,115.0,5.156,,,0.0,413.589,235.0,235.0,,,,1235.122,,,1133.306,99.394,1470.122,1883.711,0.0,241.803,10.759,231.044,-84.104,3355.603,121.288,3634.59,0.0,3634.59,5518.301,
09/30/2012,5721.085,96.095,96.095,0.0,620.489,620.489,0.0,78.777,,,,,99.867,0.0,,17.555,,2.49,74.693,895.228,4351.571,6306.098,-1954.527,451.144,451.144,23.142,0.0,0.0,0.0,23.142,4825.857,,336.035,159.42,,0.0,176.615,40.0,0.0,0.0,0.0,,40.0,5.129,0.0,0.0,0.0,381.164,195.0,195.0,0.0,0.0,,1309.923,0.0,25.344,1209.04,73.049,1504.923,1886.087,,247.0,10.76,236.24,-84.104,3505.295,166.807,3834.998,0.0,3834.998,5721.085,
12/31/2012,5934.288,241.146,241.146,0.0,580.173,580.173,0.0,78.55,,,,,79.563,,,23.218,,2.583,48.557,979.432,4491.051,,,441.794,441.794,22.011,,,,22.011,4954.856,,382.028,107.553,,,274.475,40.0,0.0,,,,40.0,5.205,,,0.0,427.233,195.0,195.0,,,,1321.66,,,1226.216,92.861,1516.66,1943.893,0.0,265.515,10.826,254.689,-91.098,3648.872,167.106,3990.395,0.0,3990.395,5934.288,
03/31/2013,6012.452,172.993,172.993,0.0,603.238,603.238,0.0,82.725,,,,,73.02,,,18.497,0.0,0.426,50.45,931.976,4560.562,,,501.383,501.383,18.531,,,,18.531,5080.476,,260.89,94.653,,,166.237,40.0,0.0,,,,40.0,3.647,,,0.0,304.537,195.0,195.0,,,,1338.283,,,1252.297,85.56,1533.283,1837.82,0.0,276.786,10.843,265.943,-91.098,3783.89,205.054,4174.632,0.0,4174.632,6012.452,
06/30/2013,6197.611,480.48,480.48,0.0,622.405,622.405,0.0,86.586,,,,,91.019,,,18.282,,0.491,68.277,1280.49,4613.301,,,287.634,287.634,16.186,,,,16.186,4917.121,,388.885,134.153,,,254.732,40.0,0.0,,,,40.0,3.969,,,0.0,432.854,195.0,195.0,,,,1274.733,,,1193.634,80.608,1469.733,1902.587,0.0,284.135,10.848,273.287,-91.098,3996.53,105.457,4295.024,0.0,4295.024,6197.611,
09/30/2013,6264.827,447.868,447.868,0.0,621.42,621.42,0.0,88.866,,,,,100.057,0.0,,16.414,,0.495,79.938,1258.211,4676.103,7020.915,-2344.812,316.154,316.154,14.359,0.0,0.0,0.0,14.359,5006.616,,334.063,144.379,,0.0,189.684,115.0,0.0,0.0,0.0,,115.0,3.21,0.0,0.0,0.0,452.273,80.0,80.0,0.0,0.0,,1288.827,0.0,5.862,1222.981,59.489,1368.827,1821.1,0.0,299.632,10.874,288.758,-91.098,4102.663,132.53,4443.727,0.0,4443.727,6264.827,
12/31/2013,6410.587,581.414,581.414,0.0,630.24,630.24,0.0,97.335,,,,,82.301,,,17.323,,0.507,61.222,1391.29,4693.77,,,312.455,312.455,13.072,,,,13.072,5019.297,,360.488,130.49,,,229.998,115.0,0.0,,,,115.0,3.249,,,0.0,478.737,80.0,80.0,,,,1283.238,,,1222.653,60.078,1363.238,1841.975,0.0,333.851,10.962,322.889,-103.029,4208.074,129.716,4568.612,0.0,4568.612,6410.587,
03/31/2014,6488.281,584.979,584.979,0.0,624.108,624.108,0.0,99.829,,,,,80.068,,,13.998,0.0,3.638,59.091,1388.984,4801.236,,,284.67,284.67,13.391,,,,13.391,5099.297,,320.147,135.3,,,184.847,115.0,0.0,,,,115.0,3.341,,,0.0,438.488,80.0,80.0,,,,1281.72,,,1220.624,57.458,1361.72,1800.208,0.0,371.027,11.032,359.995,-110.95,4314.571,113.425,4688.073,0.0,4688.073,6488.281,
06/30/2014,6693.082,549.928,549.928,0.0,705.787,705.787,0.0,106.25,,,,,88.456,,,12.17,,3.786,69.324,1450.421,4943.66,,,279.428,279.428,19.573,,,,19.573,5242.661,,383.935,139.396,,,244.539,115.0,0.0,,,,115.0,3.176,,,0.0,502.111,80.0,80.0,,,,1291.884,,,1230.633,57.465,1371.884,1873.995,0.0,387.513,11.048,376.465,-112.845,4431.974,112.445,4819.087,0.0,4819.087,6693.082,
09/30/2014,6720.998,360.909,360.909,0.0,705.214,705.214,0.0,106.241,,,,,104.637,0.0,,16.519,,3.989,80.912,1277.001,5188.544,7899.823,-2711.279,236.644,236.644,18.809,0.0,0.0,0.0,18.809,5443.997,,464.309,182.031,10.611,0.0,271.667,39.635,0.0,0.0,0.0,,39.635,3.217,0.0,0.0,0.0,507.161,39.502,39.502,0.0,0.0,,1283.358,0.0,2.951,1215.259,61.159,1322.86,1830.021,0.0,395.023,11.051,383.972,-112.969,4525.797,83.126,4890.977,0.0,4890.977,6720.998,
12/31/2014,6801.519,251.636,251.636,0.0,734.329,734.329,0.0,110.773,,,,,113.254,,,15.739,,4.221,90.118,1209.992,5400.016,,,165.581,165.581,25.93,,,,25.93,5591.527,,403.278,168.346,,,234.932,41.002,1.002,,,,40.0,3.176,,,0.0,447.456,40.0,40.0,,,,1392.841,,,1317.264,71.356,1432.841,1880.297,0.0,406.408,11.083,395.325,-180.613,4654.349,41.078,4921.222,0.0,4921.222,6801.519,
03/31/2015,7344.15,719.127,719.127,0.0,623.706,623.706,0.0,124.269,,,,,101.267,,,14.649,,4.177,79.132,1568.369,5572.818,,,164.648,164.648,38.315,,,,38.315,5775.781,,348.629,172.373,,,176.256,39.207,0.0,,,,39.207,3.309,,,0.0,391.145,532.908,532.908,,,,1417.721,,,1320.364,93.18,1950.629,2341.774,0.0,413.527,11.085,402.442,-180.613,4729.39,40.072,5002.376,0.0,5002.376,7344.15,
06/30/2015,7335.817,770.918,770.918,0.0,490.224,490.224,0.0,128.217,,,,,112.332,,,9.183,,4.428,95.327,1501.691,5630.311,,,159.976,159.976,43.839,,,,43.839,5834.126,,303.952,128.67,,,175.282,39.157,0.0,,,,39.157,3.394,,,0.0,346.503,532.388,532.388,,,,1435.417,,,1325.92,105.069,1967.805,2314.308,0.0,420.245,11.086,409.159,-181.469,4745.771,36.962,5021.509,0.0,5021.509,7335.817,
09/30/2015,7147.242,742.929,729.384,13.545,445.948,445.948,0.0,128.541,,,,,121.776,0.0,0.0,17.206,,4.72,96.473,1439.194,5563.17,8604.148,-3040.978,104.354,104.354,40.524,0.0,0.0,0.0,40.524,5708.048,,305.726,108.169,0.0,0.0,197.557,39.094,0.0,0.0,0.0,,39.094,3.377,0.0,0.0,0.0,348.197,492.443,492.443,0.0,0.0,,1410.756,0.0,9.357,1295.916,100.763,1903.199,2251.396,0.0,431.24,11.099,420.141,-182.363,4648.346,-1.377,4895.846,0.0,4895.846,7147.242,
12/31/2015,7130.274,895.938,848.23,47.708,373.896,373.896,0.0,127.242,,,,,79.6,,,0.0,,5.139,71.151,1476.676,5530.817,,,85.276,85.276,37.505,,,,37.505,5653.598,,366.388,96.442,,,269.946,39.092,0.0,,,,39.092,3.31,,,0.0,408.79,492.668,492.668,,,,1398.523,,,1295.601,97.783,1891.191,2299.981,0.0,438.72,11.13,427.59,-185.95,4589.597,-12.074,4830.293,0.0,4830.293,7130.274,
03/31/2016,7025.105,943.539,898.013,45.526,330.726,330.726,0.0,129.649,,,,,56.463,,,0.0,,4.11,56.233,1460.377,5446.352,,,83.363,83.363,35.013,,,,35.013,5564.728,,332.102,91.437,,,240.665,39.144,0.0,,,,39.144,0.082,,,0.0,371.328,492.919,492.919,,,,1378.758,,,1278.664,95.984,1871.677,2243.005,0.0,447.253,11.136,436.117,-187.986,4536.047,-13.214,4782.1,0.0,4782.1,7025.105,
06/30/2016,6976.519,956.597,907.032,49.565,351.317,351.317,0.0,128.885,,,,,100.873,,21.772,0.0,,3.984,79.021,1537.672,5306.434,,,99.898,99.898,32.515,,,,32.515,5438.847,,287.337,92.692,,,194.645,39.234,0.0,,,,39.234,0.038,,,0.0,326.609,493.15,493.15,,,,1455.298,,,1358.093,93.221,1948.448,2275.057,0.0,454.021,11.138,442.883,-188.151,4438.748,-3.156,4701.462,0.0,4701.462,6976.519,
09/30/2016,6832.019,920.078,905.561,14.517,375.169,375.169,0.0,124.325,,,,,153.114,0.0,45.352,0.0,,3.89,107.698,1572.686,5144.733,8487.629,-3342.896,84.955,84.955,29.645,0.0,0.0,0.0,29.645,5259.333,,330.061,95.422,0.0,0.0,234.639,0.0,0.0,0.0,0.0,,0.0,0.059,0.0,0.0,0.0,330.12,491.847,491.847,0.0,0.0,,1449.127,0.0,18.983,1342.456,83.798,1940.974,2271.094,0.0,459.592,11.14,448.452,-188.27,4289.807,-0.204,4560.925,0.0,4560.925,6832.019,
12/31/2016,6677.637,871.156,825.893,45.263,326.771,326.771,0.0,126.082,,,,,121.274,,45.297,,,4.356,75.926,1445.283,5102.679,,,105.177,105.177,24.498,,,,24.498,5232.354,,286.558,111.638,,,174.92,0.0,0.0,,,,0.0,0.07,,,0.0,286.628,492.11,492.11,,,,1422.984,,,1332.269,86.359,1915.094,2201.722,0.0,475.047,11.188,463.859,-189.941,4178.235,12.574,4475.915,0.0,4475.915,6677.637,
03/31/2017,6538.184,789.758,741.746,48.012,345.546,345.546,0.0,131.679,,,,,96.904,,26.801,0.0,0.0,4.654,70.067,1363.887,5061.368,,,88.299,88.299,24.63,,,,24.63,5174.297,,301.377,127.116,,,174.261,0.0,0.0,,,,0.0,0.04,,,0.0,301.417,492.373,492.373,,,,1397.0,,,1308.794,83.552,1889.373,2190.79,0.0,482.106,11.188,470.918,-190.119,4052.974,2.433,4347.394,0.0,4347.394,6538.184,
06/30/2017,6513.891,612.681,572.787,39.894,440.872,440.872,0.0,138.403,,,,,58.432,,0.0,0.0,,3.225,58.425,1250.388,5062.914,,,76.986,76.986,123.603,51.967,51.967,0.0,71.636,5263.503,,333.849,137.206,,,196.643,0.0,0.0,,,,0.0,0.08,,,0.0,333.929,492.637,492.637,,,,1437.421,,,1325.25,108.946,1930.058,2263.987,0.0,489.421,11.19,478.231,-190.121,3954.705,-4.101,4249.904,0.0,4249.904,6513.891,
09/30/2017,6439.988,565.866,521.375,44.491,477.074,477.074,0.0,137.204,,,,,55.123,0.0,,,,4.012,55.123,1235.267,5001.051,8882.934,-3881.883,84.026,84.026,119.644,102.49,51.705,50.785,17.154,5204.721,,344.385,135.628,8.011,0.0,200.746,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,344.385,492.902,492.902,0.0,0.0,,1438.11,0.0,34.275,1332.689,67.134,1931.012,2275.397,0.0,498.444,11.196,487.248,-191.839,3855.686,2.3,4164.591,0.0,4164.591,6439.988,
12/31/2017,6362.096,426.205,383.664,42.541,535.271,535.271,0.0,139.066,,,,,65.804,,,,,4.47,65.802,1166.346,4950.4,,,83.943,83.943,161.407,69.347,69.347,0.0,92.06,5195.75,,355.668,126.936,,,228.732,0.0,0.0,,,,0.0,0.094,,,0.0,355.762,493.168,493.168,,,,922.816,,,830.494,87.852,1415.984,1771.746,0.0,491.115,11.201,479.914,-181.13,4278.326,2.039,4590.35,0.0,4590.35,6362.096,
03/31/2018,6261.792,380.034,334.764,45.27,545.348,545.348,0.0,143.177,,,,,62.424,,,,,14.691,62.424,1130.983,4898.525,,,73.356,73.356,158.928,69.496,69.496,0.0,89.432,5130.809,,340.107,123.012,,,217.095,0.0,0.0,,,,0.0,0.078,,,0.0,340.185,493.433,493.433,,,,925.021,,,816.669,93.661,1418.454,1758.639,0.0,498.336,11.201,487.135,-179.459,4189.497,-5.221,4503.153,0.0,4503.153,6261.792,
06/30/2018,6265.872,350.705,306.426,44.279,565.321,565.321,0.0,152.109,,,,,65.343,,0.0,0.0,,14.548,65.343,1133.478,4883.378,,,92.702,92.702,156.314,69.496,69.496,0.0,86.818,5132.394,,381.667,143.732,,,237.935,0.0,0.0,,,,0.0,0.001,,,0.0,381.668,493.7,493.7,,,,948.013,,,833.738,99.727,1441.713,1823.381,0.0,505.805,11.201,494.604,-175.674,4103.418,8.942,4442.491,0.0,4442.491,6265.872,
09/30/2018,6214.867,325.816,284.355,41.461,565.202,565.202,0.0,158.134,,,,,66.398,0.0,,,2.151,14.254,64.247,1115.55,4857.382,9146.247,-4288.865,98.696,98.696,143.239,137.984,64.777,73.207,5.255,5099.317,,377.168,132.664,7.375,0.0,237.129,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,377.168,493.968,493.968,0.0,0.0,,960.996,0.0,22.558,853.136,71.048,1454.964,1832.132,0.0,511.594,11.201,500.393,-173.188,4027.779,16.55,4382.735,0.0,4382.735,6214.867,
