Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,21678.1,3713.3,2756.3,957.0,1854.7,1854.7,,1963.0,315.9,1169.0,542.1,-64.0,1227.7,,,,,,8758.7,6539.0,11068.0,-4529.0,3374.6,,3005.8,,,,3005.8,12919.4,,875.9,875.9,,,,196.5,,,,,,4478.2,,,,4478.2,5550.6,4687.8,,,,,1674.9,,,1674.9,6362.7,11913.3,0.0,3312.3,,,-104.2,9470.4,-2913.7,9764.8,0.0,9764.8,21678.1,
03/31/2004,22402.4,3475.7,2410.4,1065.3,1911.5,1911.5,,2039.5,,,,,1372.2,,,,,,8798.9,6846.6,11401.2,-4554.6,3664.8,,3092.1,,,,3092.1,13603.5,,800.4999,800.4999,,,,807.1,,,,,,3943.5001,,,,3943.5001,5551.1,4503.6,,,,,1789.2,,,1789.2,6292.8,11843.9,0.0,3714.6,,,-103.8,9884.9,-2937.2,10558.5,0.0,10558.5,22402.4,
06/30/2004,22771.8,3411.5,2396.7,1014.8,1973.6,1973.6,,2058.9,,,,,1344.2,,,,,,8788.2,7135.1,11802.0,-4666.9,3576.1,,3272.4,,,,3272.4,13983.6,,788.8,788.8,,,,1597.7,,,,,,4337.2,,,,4337.2,6723.7,3532.0,,,,,2016.9,,,2016.9,5548.9,12272.6,0.0,3773.6,,,-102.8,9756.2,-2927.8,10499.2,0.0,10499.2,22771.8,
09/30/2004,24185.9,4174.3,2577.4,1596.9,1913.1,1913.1,,2092.0,,,,,1406.3,,,,,,9585.7,7482.9,12191.2,-4708.3,3665.3,,3452.0,,,,3452.0,14600.2,,680.4,680.4,,,,1668.6,,,,,,4192.9,,,,4192.9,6541.9,4510.5,,,,,1823.5,,,1823.5,6334.0,12875.9,0.0,3800.9,,,-103.2,10526.9,-2914.6,11310.0,0.0,11310.0,24185.9,
12/31/2004,24867.0,7464.4,5365.3,2099.1,2058.7,2058.7,,2291.6,305.7,1356.3,717.5,-87.9,1021.1,,,,,,12835.8,7550.9,12338.9,-4788.0,561.4,,3918.9,110.3,,,3808.6,12031.2,,648.6,648.6,,,,2020.6,,,,,,4924.5,,,,4924.5,7593.7,4491.9,,,,,1861.5,,,1861.5,6353.4,13947.1,0.0,3827.4,,,-103.8,9724.6,-2528.3,10919.9,0.0,10919.9,24867.0,
03/31/2005,23239.7,5620.3,5607.7,12.6,2112.4,2112.4,,2198.3,,,,,1326.3,,,,,,11257.3,7581.9,12511.9,-4930.0,500.6,,3899.9,,,,3899.9,11982.4,,670.5,670.5,,,,233.1,,,,,,4478.1,,,,4478.1,5381.7,4357.0,,,,,1903.2,,,1903.2,6260.2,11641.9,0.0,3936.5,,,-103.1,10462.4,-2698.0,11597.8,0.0,11597.8,23239.7,
06/30/2005,23419.6,5402.5,4642.4,760.1,2085.7,2085.7,,1988.8,,,,,1476.8,,,,,,10953.8,7737.9,12730.7,-4992.8,502.1,,4225.8,,,,4225.8,12465.8,,608.5,608.5,,,,230.6,,,,,,5623.3,,,,5623.3,6462.4,4445.5,,,,,2243.1,,,2243.1,6688.6,13151.0,0.0,4033.2,,,-103.8,9381.9,-3042.7,10268.6,0.0,10268.6,23419.6,
09/30/2005,24803.4,6232.0,4969.7,1262.3,2058.9,2058.9,,1949.9,,,,,1706.1,,,,,,11946.9,7834.8,12877.2,-5042.4,520.9,,4500.8,,,,4500.8,12856.5,,611.3,611.3,,,,629.1,,,,,,3851.1,,,,3851.1,5091.5,5881.1,,,,,2447.5,,,2447.5,8328.6,13420.1,0.0,4308.3,,,-104.1,10172.3,-2993.2,11383.3,0.0,11383.3,24803.4,
12/31/2005,24580.8,5037.7,3006.7,2031.0,2313.3,2313.3,,1878.0,214.7,1272.4,471.3,-80.4,1566.8,,,,,,10795.8,7912.5,13136.0,-5223.5,1296.6,,4575.9,139.6,139.6,0.0,4436.3,13785.0,,781.3,781.3,,,,734.7,,,,,,4200.3,,,,4200.3,5716.3,5763.5,,,,,2309.1,,,2309.1,8072.6,13788.9,0.0,4030.7,,,-104.1,10027.2,-3161.9,10791.9,0.0,10791.9,24580.8,
03/31/2006,24146.9,4503.7,2458.3,2045.4,2113.6,2113.6,,1969.1,,,,,1774.2,,,,,,10360.6,7946.3,13273.3,-5327.0,1318.4,,4521.6,,,,4521.6,13786.3,,637.7,637.7,,,,736.0,,,,,,3152.5,,,,3152.5,4526.2,5612.5,,,,,2314.0,,,2314.0,7926.5,12452.7,0.0,3962.2,,,-102.6,10865.0,-3030.4,11694.2,0.0,11694.2,24146.9,
06/30/2006,24435.6,4590.7,2669.7,1921.0,2101.8,2101.8,,2099.2,,,,,1796.9,,,,,,10588.6,8088.0,13568.1,-5480.1,1287.8,,4471.2,,,,4471.2,13847.0,,648.9,648.9,,,,738.6,,,,,,3257.8,,,,3257.8,4645.3,5578.0,,,,,2283.8,,,2283.8,7861.8,12507.1,0.0,4072.2,,,-102.6,10817.6,-2858.7,11928.5,0.0,11928.5,24435.6,
09/30/2006,23913.4,3618.5,2169.9,1448.6,2077.9,2077.9,,2199.8,,,,,1875.0,,,,,,9771.2,8215.4,13731.7,-5516.3,1294.5,,4632.3,,,,4632.3,14142.2,,630.6,630.6,,,,334.2,,,,,,2918.0,,,,2918.0,3882.8,4553.3,,,,,2422.6,,,2422.6,6975.9,10858.7,0.0,4189.9,,,-102.6,11692.5,-2725.1,13054.7,0.0,13054.7,23913.4,
12/31/2006,21955.4,3891.0,3109.3,781.7,2298.6,2298.6,,2270.3,187.0,1551.5,644.5,-112.7,1234.5,,,,,,9694.4,8152.3,13716.7,-5564.4,1001.9,,3106.8,130.0,,,2976.8,12261.0,,789.4,789.4,,,,219.4,,,,,,4076.7,,,,4076.7,5085.5,3494.4,,,,,2394.8,,,2394.8,5889.2,10974.7,0.0,4279.8,,,-101.4,10926.7,-4124.4,10980.7,0.0,10980.7,21955.4,
03/31/2007,23733.3,3363.9,2491.4,872.5,2253.8,2253.8,,2277.8,,,,,1350.5,,,,,,9246.0,8209.1,14090.6,-5881.5,945.4,,5332.8,2415.3,,,2917.5,14487.3,,606.0,606.0,,,,734.0,,,,,,2812.3,,,,2812.3,4152.3,4624.2,,,,,3422.9,,,3422.9,8047.1,12199.4,0.0,4298.6,,,-100.4,11427.2,-4091.5,11533.9,0.0,11533.9,23733.3,
06/30/2007,24055.6,3004.4,2220.5,783.9,2414.2,2414.2,,2330.0,,,,,1812.7,,,,,,9561.3,8309.7,14296.1,-5986.4,552.9,,5631.7,2494.3,,,3137.4,14494.3,,719.3,719.3,,,,464.2,,,,,,3361.7,,,,3361.7,4545.2,4574.0,,,,,3376.4,,,3376.4,7950.4,12495.6,0.0,4372.5,,,-100.4,11163.1,-3875.2,11560.0,0.0,11560.0,24055.6,
09/30/2007,24973.5,3565.8,2495.5,1070.3,2516.3,2516.3,,2498.0,,,,,1873.6,,,,,,10453.7,8440.7,14577.2,-6136.5,570.6,,5508.5,2453.6,,,3054.9,14519.8,,744.9,744.9,,,,442.1,,,,,,2884.6,,,,2884.6,4071.6,4532.2,,,,,3422.8,,,3422.8,7955.0,12026.6,0.0,4456.8,,,-100.4,12090.1,-3499.6,12946.9,0.0,12946.9,24973.5,
12/31/2007,26874.8,4831.2,3220.5,1610.7,2673.9,2673.9,,2523.7,202.7,1803.0,653.4,-135.4,2287.3,,,,,,12316.1,8575.1,14841.3,-6266.2,577.1,,5406.5,2455.4,2455.4,0.0,2951.1,14558.7,,924.4,924.4,,,,413.7,,,,,,4098.7,,,,4098.7,5436.8,4593.5,,,,,3340.6,,,3340.6,7934.1,13370.9,0.0,4514.7,,,-100.5,11806.7,-2717.0,13503.9,0.0,13503.9,26874.8,
03/31/2008,27220.2,5434.5,3145.4,2289.1,2661.1,2661.1,,2594.4,,,,,1804.2,,,,,,12494.2,8662.1,15164.5,-6502.4,596.1,,5467.8,2378.5,,,3089.3,14726.0,,789.8,789.8,,,,73.0,,,,,,3301.5,,,,3301.5,4164.3,4648.3,,,,,3497.4,,,3497.4,8145.7,12310.0,0.0,4498.9,,,-99.2,13033.8,-2523.3,14910.2,0.0,14910.2,27220.2,
06/30/2008,27752.0,5170.0,2868.3,2301.7,2739.0,2739.0,,2546.4,,,,,2221.7,,,,,,12677.1,8670.5,15310.7,-6640.2,1070.8,,5333.6,2337.4,,,2996.2,15074.9,,810.7,810.7,,,,68.0,,,,,,4380.1,,,,4380.1,5258.8,4545.8,,,,,3209.4,,,3209.4,7755.2,13014.0,0.0,4548.7,,,-99.2,12800.4,-2511.9,14738.0,0.0,14738.0,27752.0,
09/30/2008,27707.1,6118.8,4353.6,1765.2,2702.0,2702.0,,2111.6,,,,,2013.4,,,,,,12945.8,8262.1,14895.6,-6633.5,1186.6,,5312.6,2298.8,,,3013.8,14761.3,,854.4,854.4,,,,426.5,,,,,,5228.9,,,,5228.9,6509.8,4185.6,,,,,3270.1,,,3270.1,7455.7,13965.5,0.0,4624.2,,,-99.2,12336.3,-3119.7,13741.6,0.0,13741.6,27707.1,
12/31/2008,29212.6,5926.1,5496.7,429.4,2778.8,2778.8,,2493.2,236.3,1657.1,771.0,-171.2,1255.2,,,,,,12453.3,8626.3,15315.9,-6689.6,1544.6,,6588.4,3929.1,1167.5,2761.6,2659.3,16759.3,,885.8,885.8,,,,5846.3,,,,,,6377.6,,,,6377.6,13109.7,4615.7,,,,,4749.5,,,4749.5,9365.2,22474.9,,4687.7,,,-99.2,7654.9,-5508.1,6735.3,2.4,6737.7,29212.6,
03/31/2009,26596.8,3508.3,3313.1,195.2,2676.4,2676.4,0.0,2549.0,,,,,1526.7,652.0,358.7,,,483.5,10260.4,8450.2,14943.0,-6492.8,1363.8,1363.8,6522.4,3857.9,,0.0,2305.8,16336.4,,2204.7,1022.7,709.6,,472.4,1602.8,1602.8,,,,,3550.2,,,72.1,3536.4,7357.7,6870.8,6870.8,,,,4643.5,,2308.9,2262.5,11514.3,18872.0,0.0,5079.2,718.7,4360.5,-98.5,8967.9,-6227.6,7721.0,3.8,7724.8,26596.8,
06/30/2009,26931.5,3490.4,3322.3,168.1,2841.3,2841.3,0.0,2999.7,,,,,1603.9,824.7,187.2,,,488.6,10935.3,8594.3,15215.7,-6621.4,1239.0,1239.0,6162.9,3790.3,,,2185.4,15996.2,,2368.4,918.6,342.8,538.0,569.0,1034.9,1034.9,,,,,3586.0,,,79.4,3572.3,6989.3,6688.0,6688.0,,,,4694.2,,2314.2,2300.6,11382.2,18371.5,0.0,5174.1,718.7,4455.4,-98.5,9049.5,-5562.0,8563.1,-3.1,8560.0,26931.5,
09/30/2009,27127.9,3929.1,3848.2,80.9,3016.8,3016.8,0.0,3128.2,,,,,1735.9,1006.1,264.9,,,466.1,11810.0,8232.7,15188.5,-6955.8,1173.8,1173.8,5911.4,3738.9,,,1907.6,15317.9,,1894.2,887.7,275.9,0.0,730.6,622.5,622.5,,,,,3550.8,,,101.8,3540.8,6067.5,6769.7,6769.7,,,,4385.7,,2009.3,2274.6,11155.4,17222.9,0.0,5278.9,718.7,4560.2,-98.5,9992.7,-5268.5,9904.6,0.4,9905.0,27127.9,
12/31/2009,27460.9,4497.6,4462.9,34.7,3334.5,3334.5,0.0,2849.9,227.8,1830.1,938.3,-146.3,1804.5,714.3,134.9,,,1081.4,12486.5,8197.4,15100.0,-6902.6,1155.8,1155.8,5621.2,3699.8,1175.0,2524.8,1786.5,14974.4,,2747.0,968.1,346.7,538.0,894.2,27.4,7.1,0.0,0.0,,20.3,3793.7,0.0,,,3783.0,6568.1,6634.7,6634.7,0.0,0.0,,4732.8,0.0,2334.7,2398.1,11367.5,17935.6,0.0,5354.3,718.7,4635.6,-98.5,9830.4,-5562.5,9523.7,1.6,9525.3,27460.9,
03/31/2010,27197.8,4758.4,4725.2,33.2,3194.3,3194.3,0.0,2471.1,,,,,1828.6,1017.8,160.3,,,535.6,12252.4,7987.0,14181.1,-6194.1,1099.2,1099.2,5859.2,4031.6,,0.0,1667.3,14945.4,,1662.2,964.0,192.1,0.0,506.1,20.1,20.1,,,,,3975.3,,,81.2,3966.2,5657.6,6661.3,6661.3,,,,4416.6,,2024.2,2311.2,11077.9,16735.5,0.0,5345.2,721.3,4623.9,-97.4,11077.2,-5865.4,10459.6,2.7,10462.3,27197.8,
06/30/2010,27723.1,5196.6,5163.5,33.1,2983.9,2983.9,0.0,2174.4,,,,,2111.5,1128.0,365.4,,,587.8,12466.4,7784.4,14044.2,-6259.8,1064.7,1064.7,6407.6,4036.0,,,2006.2,15256.7,,2516.8,950.3,435.3,545.7,585.5,26.7,26.7,,,,,3781.1,,,80.7,3718.1,6324.6,6862.2,6862.2,,,,4301.0,,1882.4,2337.9,11163.2,17487.8,0.0,5389.3,721.3,4668.0,-97.4,11343.7,-6394.1,10241.5,-6.2,10235.3,27723.1,
09/30/2010,29904.3,6140.1,5908.8,231.3,3292.8,3292.8,0.0,2679.6,,,,,2071.8,1192.0,487.9,,,538.8,14184.3,7941.9,14416.8,-6474.9,1340.2,1340.2,6437.9,4308.5,,,1641.5,15720.0,,2064.3,1034.7,281.0,0.0,748.6,155.1,155.1,,,,,3878.0,,5.9,84.5,3810.8,6097.4,6982.0,6982.0,,,,4419.4,,1817.8,2511.2,11401.4,17498.8,0.0,5464.5,721.3,4743.2,-97.4,12647.1,-5601.1,12413.1,-7.6,12405.5,29904.3,
12/31/2010,31001.4,6727.0,5993.2,733.8,3480.1,3480.1,0.0,2517.7,220.8,1714.2,800.8,-218.1,2115.2,828.3,278.3,,,1273.2,14840.0,7940.7,14486.6,-6545.9,1779.5,1779.5,6441.2,4818.8,1423.9,3394.9,1344.1,16161.4,,2921.5,1072.2,457.5,540.0,851.8,156.0,137.8,,,,18.2,4023.9,0.0,0.0,,3956.7,7101.4,6770.5,6770.5,,,,4716.7,0.0,1887.4,2829.3,11487.2,18588.6,0.0,5519.8,721.3,4798.5,-96.4,12732.6,-5735.7,12420.3,-7.5,12412.8,31001.4,
03/31/2011,31695.3,6713.1,6506.4,206.7,3654.3,3654.3,0.0,2767.2,,,,,2219.7,550.1,198.0,,,1629.6,15354.3,7967.7,14540.1,-6572.4,1898.7,1898.7,6474.6,4731.3,,0.0,1545.3,16341.0,,2022.4,1183.2,315.2,0.0,524.0,1539.9,1539.9,,,,,4089.5,,,0.0,4013.6,7651.8,5132.4,5132.4,,,,4976.9,,1866.4,3110.5,10109.3,17761.1,0.0,5460.9,724.1,4736.8,-95.3,13785.3,-5212.8,13938.1,-3.9,13934.2,31695.3,
06/30/2011,32779.3,6329.8,6113.5,216.3,3804.6,3804.6,0.0,2870.2,,,,,1945.7,436.5,266.5,,,1480.2,14950.3,7953.7,14670.1,-6716.4,2943.0,2943.0,6932.3,4955.4,,,1710.4,17829.0,,2497.7,1187.6,183.1,542.3,584.7,1528.5,1528.5,,,,,4594.3,,,,4571.6,8620.5,5200.1,5200.1,,,,4681.7,,1848.6,2833.1,9881.8,18502.3,0.0,5517.6,724.1,4793.5,-95.3,13888.2,-5033.7,14276.8,0.2,14277.0,32779.3,
09/30/2011,33042.2,6784.3,6597.7,186.6,3503.0,3503.0,0.0,2513.3,,,,,1772.1,378.4,519.7,,,1363.5,14572.7,7812.2,14618.5,-6806.3,3219.6,3219.6,7437.7,5221.9,,,1696.1,18469.5,,1988.0,1154.3,144.4,0.0,689.3,1628.7,1628.7,,,,,4602.6,,,,4596.0,8219.3,5451.3,5451.3,,,,4313.7,,1805.9,2507.8,9765.0,17984.3,0.0,5562.9,724.1,4838.8,-95.3,15125.9,-5532.9,15060.6,-2.7,15057.9,33042.2,
12/31/2011,33659.8,6897.1,5922.5,974.6,3575.4,3575.4,0.0,2299.8,205.8,1518.2,786.4,-210.6,1475.9,158.5,531.7,,,1295.1,14248.2,7760.3,14594.1,-6833.8,4029.8,4029.8,7621.5,5128.1,1434.7,3693.4,1961.7,19411.6,,2733.8,1125.2,261.6,542.3,804.7,1522.3,5.5,,,,1516.8,4674.8,0.0,0.0,,4648.9,8930.9,5464.7,5464.7,,,,5728.6,0.0,3068.5,2660.1,11193.3,20124.2,0.0,5610.9,724.1,4886.8,-95.3,14897.8,-6871.7,13541.7,-6.1,13535.6,33659.8,
03/31/2012,32238.2,4924.6,4122.2,802.4,3390.0,3390.0,0.0,2424.2,,,,,1863.8,324.0,472.0,,,1527.7,12602.6,7754.6,14765.7,-7011.1,4521.1,4521.1,7359.9,5266.7,,0.0,1621.2,19635.6,,2168.9,1246.3,388.8,0.0,533.8,10.6,10.6,,,,,4374.2,,,,4368.9,6553.7,5403.2,5403.2,,,,5458.7,,2766.5,2692.2,10861.9,17415.6,0.0,5584.0,725.8,4858.2,-94.3,15906.7,-6562.3,14834.1,-11.5,14822.6,32238.2,
06/30/2012,31812.6,5261.5,4345.8,915.7,3174.7,3174.7,0.0,2320.8,,,,,1550.3,,569.6,,,1543.3,12307.3,7619.9,14705.6,-7085.7,4547.6,4547.6,7337.8,5142.8,,0.0,1625.4,19505.3,,2381.6,1201.6,33.5,543.6,602.9,9.1,9.1,,,,,4219.0,,,,4201.7,6609.7,5500.2,5500.2,,,,5394.8,,2714.5,2680.3,10895.0,17504.7,0.0,5615.9,725.8,4890.1,-94.3,15736.2,-6947.4,14310.4,-2.5,14307.9,31812.6,
09/30/2012,34321.0,6899.9,5319.2,1580.7,3261.2,3261.2,0.0,2553.4,,,,,1324.4,790.1,581.7,,,527.3,14038.9,7638.9,14944.4,-7305.5,5224.3,5224.3,7418.9,5031.1,,0.0,1806.1,20282.1,,2439.6,1328.7,338.2,0.0,772.7,9.1,9.1,,,,,4512.0,,,1275.1,4493.6,6960.7,5510.9,5510.9,,,,5792.5,,2702.4,1815.0,11303.4,18264.1,0.0,5645.7,725.8,4919.9,-94.3,17062.2,-6549.1,16064.5,-7.6,16056.9,34321.0,
12/31/2012,34398.9,5684.3,4018.8,1665.5,3325.3,3325.3,0.0,2643.8,256.1,1735.8,834.4,-182.5,1385.3,,589.4,,,1374.3,13038.7,7760.2,14918.0,-7157.8,6313.3,6313.3,7286.7,4752.7,1501.3,3251.4,1944.6,21360.2,,2813.5,1188.3,143.5,541.4,940.3,11.9,0.0,,,,11.9,5564.1,0.0,0.0,1334.3,4498.6,8389.5,5519.4,5519.4,,,,5716.1,0.0,3012.4,1369.4,11235.5,19625.0,0.0,5679.7,716.6,4963.1,-192.4,16088.2,-6810.3,14765.2,8.7,14773.9,34398.9,
03/31/2013,32300.1,4732.4,3936.6,795.8,3416.2,3416.2,0.0,2576.7,,,,,1600.8,,503.8,,,1577.3,12326.1,7623.4,14887.6,-7264.2,5636.2,5636.2,6714.4,4618.6,,0.0,1592.0,19974.0,,1870.8,974.4,352.7,0.0,543.7,1028.0,1028.0,,,,,4694.8,,,,3960.3,7593.6,4431.6,4431.6,,,,5319.3,,2660.4,2658.9,9750.9,17344.5,0.0,5607.4,704.5,4902.9,-93.6,16462.4,-7027.6,14948.6,7.0,14955.6,32300.1,
06/30/2013,33226.0,4711.0,3786.5,924.5,3543.9,3543.9,0.0,2725.4,,,,,1659.0,,364.3,,,1623.8,12639.3,7636.7,15037.9,-7401.2,6561.4,6561.4,6388.6,4508.5,,,1515.8,20586.7,,2376.6,1141.0,37.3,527.0,671.3,1023.2,1023.2,,,,,5008.7,,2.2,,4082.4,8408.5,4290.8,4290.8,,,,5290.3,,2621.7,2666.4,9581.1,17989.6,,5674.3,704.7,4969.6,-93.6,16608.6,-6961.9,15227.4,9.0,15236.4,33226.0,
09/30/2013,33965.6,5379.3,4368.9,1010.4,3430.0,3430.0,0.0,2974.1,,,,,1418.8,,336.6,,,1403.8,13202.2,7767.4,15343.0,-7575.6,7220.2,7220.2,5775.8,4455.1,,,984.1,20763.4,,2090.1,1247.4,37.5,0.0,805.2,1019.1,1019.1,,,,,4966.9,,4.4,,4067.8,8076.1,4263.8,4263.8,,,,4729.6,,2607.9,2117.3,8993.4,17069.5,0.0,5747.0,704.7,5042.3,-93.6,17811.0,-6577.3,16887.1,9.0,16896.1,33965.6,
12/31/2013,35248.7,5397.3,3830.2,1567.1,3407.6,3407.6,0.0,2928.8,259.0,1868.3,968.1,-166.6,1371.0,,278.7,,,1344.2,13104.7,7975.5,15646.7,-7671.2,7624.9,7624.9,6543.6,4331.1,1516.8,2814.3,1933.8,22144.0,,2841.1,1119.3,254.4,523.5,943.9,1012.6,0.0,,,,1012.6,5062.9,0.0,0.9,,4113.4,8916.6,4200.3,4200.3,,,,4491.1,,1549.4,2940.8,8691.4,17608.0,0.0,5748.5,698.5,5050.0,-93.6,16992.4,-5015.9,17631.4,9.3,17640.7,35248.7,
03/31/2014,34756.9,5212.4,3888.0,1324.4,2996.5,2996.5,0.0,2969.0,,,,,1861.4,,334.1,,,1855.0,13039.3,7970.7,15779.6,-7808.9,7204.8,7204.8,6542.1,4203.1,,0.0,2004.9,21717.6,,1807.2,1149.9,102.5,0.0,554.8,9.1,9.1,,,,,4815.4,,1.2,,3983.3,6631.7,5255.3,5255.3,,,,4521.2,,1553.1,2966.9,9776.5,16408.2,0.0,5734.7,700.1,5034.6,-91.4,17665.3,-4970.5,18338.1,10.6,18348.7,34756.9,
06/30/2014,35018.4,5126.5,3765.7,1360.8,3180.4,3180.4,0.0,3190.3,,,,,1659.5,,375.2,,,1652.0,13156.7,8100.9,16113.6,-8012.7,6649.7,6649.7,7111.1,4670.1,,0.0,2065.8,21861.7,,2450.7,1124.6,168.6,524.1,633.4,10.3,10.3,,,,,4956.4,,0.3,,3861.6,7417.4,5301.0,5301.0,,,,4305.2,,1528.5,2776.4,9606.2,17023.6,0.0,5819.3,699.0,5120.3,-91.4,17204.3,-4948.5,17983.7,11.1,17994.8,35018.4,
09/30/2014,34648.8,4809.9,3165.8,1644.1,3031.5,3031.5,0.0,2844.5,,,,,1424.6,,143.5,,,1401.3,12110.5,8043.3,16081.5,-8038.2,7405.5,7405.5,7089.5,4750.8,,,2195.2,22538.3,,1877.9,1023.3,153.5,0.0,701.1,313.0,313.0,,,,,5383.7,,25.9,,3936.1,7574.6,5292.6,5292.6,,,,4099.1,,1524.1,2549.1,9391.7,16966.3,0.0,5918.6,696.6,5222.0,-91.4,17406.9,-5564.8,17669.3,13.2,17682.5,34648.8,
12/31/2014,36307.6,4827.0,3871.6,955.4,3123.0,3123.0,0.0,2740.0,315.0,1715.4,838.0,-128.4,1238.3,,149.5,,,1126.7,11928.3,7963.9,16029.3,-8065.4,4568.9,4568.9,11846.5,4642.3,1758.1,2884.2,7054.7,24379.3,,2510.9,1128.1,93.5,530.3,759.0,2688.7,0.0,,,,2688.7,4541.4,0.0,0.7,,4527.4,9741.0,5332.8,5332.8,,,,5845.7,0.0,2562.9,3282.1,11178.5,20919.5,0.0,5986.9,694.6,5292.3,-91.4,16482.7,-7005.0,15373.2,14.9,15388.1,36307.6,
03/31/2015,35653.9,4139.8,3064.8,1075.0,3108.4,3108.4,0.0,2980.2,,,,,1514.3,,158.5,,,1480.2,11742.7,7950.7,16213.3,-8262.6,4576.5,4576.5,11384.0,8894.6,3946.9,4947.7,2330.9,23911.2,,1698.3,1179.6,,,518.7,805.4,805.4,,,,,5839.2,,,,4521.2,8342.9,7415.3,7415.3,,,,4949.2,,2520.8,2428.4,12364.5,20707.4,0.0,5973.7,694.1,5279.6,-90.0,16706.8,-7670.7,14919.8,26.7,14946.5,35653.9,
06/30/2015,36036.6,4230.9,3315.5,915.4,3338.0,3338.0,0.0,3288.4,,,,,1488.7,,43.1,,,1477.9,12346.0,8022.6,16404.2,-8381.6,4099.1,4099.1,11568.9,8867.6,4024.7,4842.9,2658.2,23690.6,,2354.8,1153.0,,529.2,672.6,10.8,10.8,,,,,5866.4,,1.8,,4938.8,8232.0,7988.6,7988.6,,,,5110.6,,2629.7,2479.1,13099.2,21331.2,0.0,6061.8,693.3,5368.5,-90.0,16114.9,-7416.4,14670.3,35.1,14705.4,36036.6,
09/30/2015,36304.7,4319.2,3238.8,1080.4,3278.3,3278.3,0.0,3417.7,,,,,1551.8,,,,,1428.2,12567.0,8075.3,16611.5,-8536.2,4102.0,4102.0,11560.4,8670.8,4054.9,4615.9,2889.6,23737.7,,2708.9,1179.3,700.0,0.0,829.6,9.3,9.3,,,,,5585.1,,,,4630.2,8303.3,8069.6,8069.6,,,,4690.9,,2358.2,2332.7,12760.5,21063.8,0.0,6134.9,693.0,5441.9,-90.0,16856.7,-7680.2,15221.4,19.5,15240.9,36304.7,
12/31/2015,35568.9,4451.8,3666.4,785.4,3429.8,3429.8,0.0,3445.8,403.0,2058.1,1053.4,-68.7,1246.2,,427.2,,,1163.0,12573.6,8053.5,16660.9,-8607.4,3646.6,3646.6,11295.2,9074.7,4039.9,5034.8,1793.3,22995.3,,3203.1,1338.2,358.9,539.0,967.0,6.1,0.0,,,,6.1,5020.4,0.0,0.4,,4759.4,8229.6,7972.4,7972.4,,,,4776.6,0.0,2160.3,2615.9,12749.0,20978.6,0.0,6243.4,691.3,5552.1,-90.0,16011.8,-7593.9,14571.3,19.0,14590.3,35568.9,
03/31/2016,34691.8,2995.0,2307.6,687.4,3571.1,3571.1,0.0,3740.2,,,,,1408.3,,132.1,,,1356.8,11714.6,8033.1,16783.1,-8750.0,3764.3,3764.3,11179.8,8934.9,4045.1,4889.8,2112.8,22977.2,,1814.9,1151.6,114.6,0.0,548.7,648.3,648.3,,,,,4877.7,,26.8,,4609.0,7340.9,7477.6,7477.6,,,,4843.9,,2106.6,2710.5,12321.5,19662.4,0.0,6213.3,690.3,5523.0,-80.5,16155.0,-7277.9,15009.9,19.5,15029.4,34691.8,
06/30/2016,36475.3,3934.8,3238.0,696.8,3917.7,3917.7,0.0,3759.9,,,,,1364.9,,170.9,,,1334.7,12977.3,8066.1,16927.6,-8861.5,4449.2,4449.2,10982.7,8832.8,4026.5,4806.3,1979.0,23498.0,,2455.8,1207.8,88.0,537.5,622.5,645.8,645.8,,,,,5299.4,,72.4,,4980.4,8401.0,8685.5,8685.5,,,,4732.6,,2020.4,2639.8,13418.1,21819.1,0.0,6278.1,690.3,5587.8,-80.5,15824.1,-7384.4,14637.3,18.9,14656.2,36475.3,
