Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Revenue from Gas,Regulated Gas Revenue,Revenue from Water,Other Revenue,Intracompany Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Other Cost of Revenue,Intracompany Cost,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2005,1754.942,1364.2,,59.9,,0.0,330.842,,-1173.08,1173.08,1173.08,0.0,0.0,,,581.862,-662.727,50.454,182.06,60.645,369.568,-80.865,-52.333,,,0.0,,59.294,55.43,,3.864,-6.961,-133.198,34.856,-98.342,-5.24,,,-93.102,0.0,-93.102,-1.39,,-94.492,-94.492,,129.957408,-0.73,-0.77,0.06,129.957408,-0.73,-0.77,-0.77,
12/31/2005,1878.224,1359.236,,160.2,,0.0,358.788,,-1346.749,1346.749,1346.749,0.0,0.0,,,531.475,-547.746,41.545,176.582,59.506,270.113,-16.271,-53.567,,,0.0,,60.127,55.55,0.0,4.577,-6.56,-69.838,56.067,-13.771,-1.588,,,-12.183,0.0,-12.183,-1.39,0.0,-13.573,-13.573,,137.799257,-0.1,-0.08,0.32,137.799257,-0.1,-0.08,0.32,
03/31/2006,2147.388,1400.988,,184.1,,0.0,562.3,,-1537.2,1537.2,1537.2,0.0,0.0,,,610.188,-590.778,38.421,167.161,76.425,308.771,19.41,-57.0,,,0.0,,61.232,55.232,0.0,6.0,-4.232,-37.59,18.305,-19.285,-10.569,,,-8.716,0.0,-8.716,-1.39,0.0,-10.106,-10.106,,153.44264,-0.07,-0.13,-0.08,153.44264,-0.07,-0.13,-0.08,
06/30/2006,1670.5,1294.1,,88.4,,0.0,288.0,,-1106.28,1106.28,1106.28,0.0,0.0,,,564.22,-485.712,49.2,102.508,54.442,279.562,78.508,-53.93,,,,,63.324,55.698,,7.626,-9.394,24.578,-8.92,15.658,-7.942,,,23.6,0.0,23.631,-1.389,,22.242,22.242,,153.628709,0.14,0.09,0.1,153.922635,0.14,0.09,0.1,
09/30/2006,1592.784,1396.0,,62.6,,,134.184,,-1046.184,1046.184,1046.184,0.0,,,,546.6,-468.93,55.918,101.877,62.179,248.956,77.67,-49.33,,,,,60.124,55.645,,4.479,-10.794,28.34,75.702,104.042,-8.797,,,112.839,,112.839,-1.39,,111.449,111.449,,153.88348,0.72,0.67,0.23,154.320675,0.72,0.67,0.23,
12/31/2006,1483.435,1244.912,,118.8,,0.0,103.303,,-932.203,932.203,932.203,0.0,0.0,,,551.232,-479.997,50.221,74.785,57.534,297.457,71.235,-29.547,,,0.0,,57.625,53.492,0.0,4.133,-28.078,41.688,-6.755,34.933,-313.45,,,348.383,0.0,348.383,-1.39,0.0,346.993,346.993,,154.1153,2.25,0.22,0.21,154.6674,2.24,0.21,0.2,
03/31/2007,1703.518,1381.4,,184.8,,0.0,137.318,,-1070.486,1070.486,1070.486,0.0,0.0,,,633.032,-477.299,45.985,121.491,72.59,237.233,155.733,-45.213,,,0.0,,59.282,52.563,0.0,6.719,-14.069,110.52,-32.723,77.797,1.313,,,76.484,0.0,76.484,-1.39,0.0,75.094,75.094,,154.349473,0.49,0.5,0.5,154.992044,0.49,0.5,0.5,
06/30/2007,1391.772,1160.0,,95.0,,0.0,136.772,,-804.802,804.802,804.802,0.0,0.0,,,586.97,-470.162,59.842,107.081,57.36,245.879,116.808,-47.704,,,0.0,,59.577,56.073,0.0,3.504,-11.873,69.104,-21.703,47.401,-2.541,,,49.942,0.0,49.942,-1.389,0.0,48.553,48.553,,154.729676,0.31,0.3,0.3,155.213094,0.31,0.3,0.3,
09/30/2007,1450.977,1243.3,,71.7,,0.0,135.977,,-881.234,881.234,881.234,0.0,0.0,,,569.743,-446.383,53.854,133.932,63.485,195.112,123.36,-41.932,,,4.8,,57.466,56.817,-4.3,4.949,-10.734,81.428,-20.756,60.672,0.058,,,60.614,0.0,60.614,-1.39,0.0,59.224,59.224,,154.93093,0.32,0.32,0.32,155.420239,0.32,0.32,0.32,
12/31/2007,1275.959,1146.1,,128.7,,0.0,,,-594.151,594.151,594.151,0.0,0.0,,,681.808,-538.418,51.886,144.506,58.753,283.273,143.39,-34.731,,,0.0,,59.731,58.968,0.0,0.763,-25.0,108.659,-33.978,74.681,0.579,,,74.102,0.0,74.102,-1.39,0.0,72.712,72.712,,155.0283,0.47,0.47,0.47,155.5916,0.47,0.47,0.47,
03/31/2008,1519.967,1198.1,,199.6,,0.0,122.267,,-823.317,823.317,823.317,0.0,0.0,,,696.65,-564.378,56.709,149.959,71.829,285.881,132.272,-49.083,,,0.0,,62.641,56.489,0.0,6.152,-13.558,83.189,-23.406,59.783,0.0,,,59.783,-1.39,58.393,-1.39,0.0,57.003,57.003,,155.286111,0.38,0.38,0.38,155.72161,0.38,0.38,0.38,
06/30/2008,1325.345,1098.7,,113.0,,0.0,113.645,,-661.699,661.699,661.699,0.0,0.0,,,663.646,-525.527,70.896,158.15,59.278,237.203,138.119,-55.69,,,0.0,,66.06,59.436,0.0,6.624,-10.37,82.429,-23.192,59.237,0.0,,,59.237,-1.389,57.848,-1.389,0.0,56.459,56.459,0.0,155.476492,0.37,0.37,0.37,155.895348,0.37,0.37,0.37,
09/30/2008,1506.897,1283.8,,92.3,,0.0,130.797,,-801.05,801.05,801.05,0.0,0.0,,,705.847,-556.77,71.287,184.235,69.026,232.222,149.077,-53.215,,,0.0,,70.897,65.318,0.0,5.579,-17.682,95.862,-21.783,74.079,0.0,,,74.079,-1.39,72.689,-1.39,0.0,71.299,71.299,,155.607201,0.47,0.47,0.47,156.097641,0.47,0.47,0.47,
12/31/2008,1447.891,1135.5,,172.5,,0.0,139.891,,-710.114,710.114,710.114,,,,,737.777,-566.475,55.146,177.499,67.432,266.398,171.302,-60.729,,,0.0,,69.547,62.871,0.0,6.676,-8.818,110.573,-37.28,73.293,0.0,,,73.293,,73.293,-1.39,0.0,71.903,71.903,,155.75756,0.46,0.46,0.46,156.282835,0.46,0.46,0.46,
03/31/2009,1593.483,1380.2,1380.2,201.8,201.8,0.0,11.483,,-838.92,838.92,838.92,,,0.0,,754.563,-537.281,48.836,154.571,86.429,247.445,217.282,-66.795,70.077,-0.9,0.9,,70.977,68.409,-2.1,4.668,-3.282,150.487,-51.423,99.064,0.0,0.0,0.0,99.064,-1.39,97.674,,0.0,97.674,100.874,3.2,162.340475,0.6,0.6,0.621373,162.925167,0.6,0.6,0.619641,
06/30/2009,1224.431,1143.0,1143.0,70.2,70.2,0.0,11.231,,-583.599,583.599,583.599,,,0.0,,640.832,-461.646,56.367,116.034,54.424,234.821,179.186,-52.549,60.458,-4.5,2.5,2.0,64.958,67.781,-1.4,-1.423,-7.909,126.637,-42.394,84.243,0.0,0.0,0.0,84.243,-1.389,82.854,,0.0,82.854,82.854,0.0,175.175936,0.47,0.47,0.47,175.675388,0.47,0.47,0.47,
09/30/2009,1306.173,1231.0,1231.0,60.5,60.5,,14.673,,-611.632,611.632,611.632,,,,,694.541,-531.988,61.609,144.285,75.798,250.296,162.553,-60.145,66.435,-3.2,2.8,0.4,69.635,65.59,-1.2,5.245,-6.29,102.408,-36.23,66.178,0.0,0.0,0.0,66.178,-1.39,64.788,,0.0,64.788,64.788,0.0,175.358776,0.37,0.37,0.37,175.995506,0.37,0.37,0.37,
12/31/2009,1315.343,1182.2,1182.2,117.1,117.1,0.0,16.043,,-595.468,595.468,595.468,,,0.0,,719.875,-527.521,67.361,125.984,65.548,268.628,192.354,-56.347,64.867,-3.2,3.2,,68.067,65.356,-1.2,3.911,-8.52,136.007,-49.9,86.107,0.0,0.0,0.0,86.107,-1.39,84.717,0.0,0.0,84.717,84.717,0.0,175.979567,0.48,0.48,0.48,176.270244,0.48,0.48,0.48,
03/31/2010,1339.42,1153.7,1153.7,171.7,171.7,0.0,14.02,,-603.349,603.349,603.349,,,0.0,,736.071,-509.408,45.637,129.899,85.599,248.273,226.663,-59.205,63.362,-3.9,3.1,0.8,67.262,65.86,-1.9,3.302,-4.157,167.458,-79.857,87.601,0.0,0.0,0.0,87.601,-1.39,86.211,,0.0,86.211,86.211,0.0,176.349762,0.49,0.49,0.49,176.537472,0.49,0.49,0.49,
06/30/2010,1111.426,1038.7,1038.7,73.5,73.5,0.0,-0.774,,-442.23,442.23,442.23,,,0.0,,669.196,-490.852,66.817,142.965,74.406,206.664,178.344,-65.645,62.097,-5.1,3.8,1.3,67.197,66.455,-2.3,3.042,3.548,112.699,-39.351,73.348,0.0,0.0,0.0,73.348,-1.402,71.946,,0.0,71.946,71.946,0.0,176.571189,0.41,0.41,0.41,176.736532,0.41,0.41,0.41,
09/30/2010,1243.337,1169.9,1169.9,59.6,59.6,,13.837,,-494.125,494.125,494.125,,,,,749.212,-549.579,49.951,181.729,84.427,233.472,199.633,-55.78,60.298,-5.6,4.6,1.0,65.898,65.263,-2.8,3.435,-4.518,143.853,-41.918,101.935,0.0,0.0,0.0,101.935,-1.411,100.524,,0.0,100.524,100.524,0.0,176.752714,0.57,0.57,0.57,177.012278,0.57,0.57,0.57,
12/31/2010,1203.985,1065.3,1065.3,129.5,129.5,0.0,9.185,,-445.931,445.931,445.931,,,0.0,,758.054,-562.804,47.878,174.607,70.311,270.008,195.25,-14.744,31.834,-29.251,5.1,24.151,61.085,64.385,-3.3,,-17.09,180.506,-49.282,131.224,0.0,0.0,0.0,131.224,-1.955,129.269,0.0,0.0,129.269,129.269,0.0,176.870678,0.73,0.73,0.73,177.255261,0.73,0.73,0.73,
03/31/2011,1235.251,1049.8,1049.8,180.2,180.2,0.0,5.251,,-474.109,474.109,474.109,,,0.0,,761.142,-533.785,67.764,125.64,88.403,251.978,227.357,-48.236,53.177,-6.8,5.5,1.3,59.977,63.177,-3.2,,-4.941,179.121,-63.537,115.584,0.0,0.0,0.0,115.584,-1.429,114.155,,0.0,114.155,122.455,8.3,177.188207,0.64,0.64,0.691101,177.480996,0.64,0.64,0.686766,
06/30/2011,1047.481,946.5,946.5,78.4,78.4,0.0,22.581,,-340.3,340.3,340.3,,,0.0,,707.181,-529.047,78.825,107.985,79.419,262.818,178.134,-54.9,55.234,-7.0,6.3,0.7,62.234,62.637,-3.3,2.897,-0.334,123.234,-44.515,78.719,0.0,0.0,0.0,78.719,-1.441,77.278,,0.0,77.278,78.478,1.2,177.347374,0.44,0.44,0.44251,177.626992,0.44,0.44,0.44251,
09/30/2011,1114.892,1037.7,1037.7,59.6,59.6,0.0,17.592,,-399.941,399.941,399.941,,,0.0,,714.951,-511.135,58.949,129.616,84.994,237.576,203.816,-62.502,56.332,-7.6,6.6,1.0,63.932,62.779,-3.3,4.453,6.17,141.314,-49.883,91.431,0.0,0.0,0.0,91.431,-1.47,89.961,,0.0,89.961,90.561,0.6,177.497862,0.51,0.51,0.510209,177.835348,0.51,0.51,0.510209,
12/31/2011,1068.033,944.5,944.5,112.6,112.6,0.0,10.933,,-366.333,366.333,366.333,,,0.0,,701.7,-516.831,66.241,105.978,70.792,273.82,184.869,-57.071,60.509,-5.2,4.1,1.1,65.709,63.447,-2.0,4.262,-3.438,127.798,-13.019,114.779,0.0,0.0,0.0,114.779,-1.48,113.299,0.0,0.0,113.299,132.399,19.1,177.645092,0.64,0.64,0.745301,178.093879,0.64,0.64,0.745301,
03/31/2012,1099.623,948.8,948.8,139.0,139.0,0.0,11.823,,-398.013,398.013,398.013,,,0.0,,701.61,-487.217,,105.395,86.038,295.784,214.393,-57.674,62.447,-4.0,2.8,1.2,66.447,62.799,-1.4,5.048,-4.773,156.719,-55.964,100.755,0.0,0.0,0.0,100.755,-1.493,99.262,,0.0,99.262,100.362,1.1,178.055716,0.56,0.56,0.563655,178.437453,0.56,0.56,0.563655,
06/30/2012,1628.684,1458.6,1458.6,133.5,133.5,0.0,36.584,,-542.014,542.014,542.014,,,0.0,,1086.67,-927.155,,210.827,112.862,603.466,159.515,-87.241,87.947,-1.1,,1.1,89.047,88.981,,0.066,-0.706,72.274,-26.055,46.219,0.0,0.0,0.0,46.219,-1.88,44.339,,0.0,44.339,135.839,91.5,301.047753,0.15,0.15,0.451221,301.816884,0.15,0.15,0.451221,
09/30/2012,1861.529,1719.3,1719.3,91.3,91.3,0.0,50.929,,-602.751,602.751,602.751,,,0.0,,1258.778,-845.873,,231.354,120.662,493.857,412.905,-86.037,90.261,-0.1,,0.1,90.361,88.14,,2.221,-4.224,326.868,-117.36,209.508,0.0,0.0,0.0,209.508,-1.88,207.628,,0.0,207.628,220.528,12.9,314.806441,0.66,0.66,0.700519,315.805796,0.66,0.66,0.700519,
12/31/2012,1683.952,1451.3,1451.3,209.1,209.1,0.0,23.552,,-544.254,544.254,544.254,,,0.0,,1139.698,-808.305,,193.997,114.648,499.66,331.393,-79.251,84.089,-0.547,,0.547,84.636,84.636,,,-4.838,252.142,-75.547,176.595,0.0,0.0,0.0,176.595,-1.879,174.716,0.0,0.0,174.716,176.816,2.1,314.929366,0.55,0.55,0.561447,315.914389,0.55,0.55,0.556647,
03/31/2013,1995.023,1613.7,1613.7,361.8,361.8,0.0,19.523,,-747.809,747.809,747.809,,,0.0,,1247.214,-828.269,,243.525,132.881,451.863,418.945,-68.49,76.255,-9.651,,9.651,85.906,85.906,,,-7.765,350.455,-120.487,229.968,0.0,0.0,0.0,229.968,-1.879,228.089,,0.0,228.089,229.889,1.8,315.129782,0.72,0.72,0.729506,316.002538,0.72,0.72,0.725696,
06/30/2013,1635.862,1469.5,1469.5,154.1,154.1,0.0,12.262,,-488.302,488.302,488.302,,,0.0,,1147.56,-796.984,,222.209,123.464,451.311,350.576,-81.906,85.65,-1.2,,1.2,86.85,85.81,,1.04,-3.744,268.67,-95.606,173.064,0.0,0.0,0.0,173.064,-2.043,171.021,,0.0,171.021,172.821,1.8,315.15413,0.54,0.54,0.54837,315.962619,0.54,0.54,0.545697,
09/30/2013,1892.59,1508.6,1508.6,97.1,97.1,0.0,286.89,,-645.881,645.881,645.881,,,0.0,,1246.709,-847.447,,219.151,135.499,492.797,399.262,-78.531,87.476,,,,87.476,84.911,,2.565,-8.945,320.731,-109.351,211.38,0.0,0.0,0.0,211.38,-1.879,209.501,,0.0,209.501,225.701,16.2,315.291346,0.66,0.66,0.715849,316.218239,0.66,0.66,0.71123,
12/31/2013,1777.729,1257.9,1257.9,242.8,242.8,0.0,277.029,,-600.962,600.962,600.962,,,0.0,,1176.767,-816.115,,174.795,120.384,520.936,360.652,-79.878,88.117,,,,88.117,88.117,,,-8.239,280.774,-101.498,179.276,0.0,0.0,0.0,179.276,-1.879,177.397,0.0,0.0,177.397,180.597,3.2,315.647036,0.56,0.56,0.572149,316.63799,0.56,0.56,0.570106,
03/31/2014,2290.59,1585.9,1585.9,432.8,432.8,0.0,271.89,,-978.15,978.15,978.15,,,0.0,,1312.44,-844.751,,208.705,145.533,490.513,467.689,-88.308,89.975,,,,89.975,87.377,,2.598,-1.667,379.381,-141.545,237.836,0.0,0.0,0.0,237.836,-1.879,235.957,,0.0,235.957,246.057,10.1,315.534512,0.75,0.75,0.77981,316.892119,0.74,0.74,0.771872,
06/30/2014,1677.614,1261.8,1261.8,195.5,195.5,0.0,220.314,,-624.211,624.211,624.211,,,0.0,,1053.403,-759.413,,148.665,134.803,475.945,293.99,-86.969,92.495,,,,92.495,87.491,,5.004,-5.526,207.021,-77.774,129.247,0.0,0.0,0.0,129.247,-1.88,127.367,,0.0,127.367,165.367,38.0,315.95051,0.4,0.4,0.523395,317.112801,0.4,0.4,0.519831,
09/30/2014,1892.532,1502.6,1502.6,109.2,109.2,0.0,280.732,,-716.631,716.631,716.631,,,0.0,,1175.901,-734.991,,130.679,141.527,462.785,440.91,-77.878,89.738,,,,89.738,89.738,,,-11.86,363.032,-126.539,236.493,0.0,0.0,0.0,236.493,-1.879,234.614,,0.0,234.614,238.314,3.7,316.340691,0.74,0.74,0.753346,317.554925,0.74,0.74,0.751652,
12/31/2014,1881.12,1313.1,1313.1,269.8,269.8,0.0,298.22,,-702.557,702.557,702.557,,,0.0,,1178.563,-748.302,,137.311,139.519,471.472,430.261,-84.333,89.898,,,,89.898,89.898,,,-5.565,345.928,-122.44,223.488,0.0,0.0,0.0,223.488,-1.879,221.609,,0.0,221.609,235.899,14.29,316.721275,0.69,0.69,0.744816,318.109809,0.69,0.69,0.734922,
03/31/2015,2513.43,1760.1,1760.1,507.4,507.4,0.0,245.93,,-1162.049,1162.049,1162.049,,,0.0,,1351.381,-853.906,,224.441,149.481,479.984,497.475,-89.116,94.843,,,,94.843,87.714,,7.129,-5.727,408.359,-153.226,255.133,0.0,0.0,0.0,255.133,-1.879,253.254,,0.0,253.254,257.654,4.4,317.090841,0.8,0.8,0.812556,318.491188,0.8,0.8,0.812556,
06/30/2015,1817.061,1382.7,1382.7,186.0,186.0,0.0,248.361,,-685.118,685.118,685.118,,,0.0,,1131.943,-719.928,,162.502,138.935,418.491,412.015,-79.36,92.259,,,,92.259,88.021,,4.238,-12.899,332.655,-123.268,209.387,0.0,0.0,0.0,209.387,-1.88,207.507,,0.0,207.507,210.807,3.3,317.613166,0.65,0.65,0.663722,318.559568,0.65,0.65,0.660359,
09/30/2015,1933.105,1543.7,1543.7,106.2,106.2,0.0,283.205,,-702.64,702.64,702.64,,,0.0,,1230.465,-761.227,,151.033,150.804,459.39,469.238,-87.293,92.534,,,,92.534,92.534,,,-5.241,381.945,-144.146,237.799,0.0,0.0,0.0,237.799,-1.879,235.92,,0.0,235.92,237.62,1.7,317.452212,0.74,0.74,0.748522,318.405269,0.74,0.74,0.745339,
12/31/2015,1691.231,1217.1,1217.1,195.9,195.9,0.0,278.231,,-537.098,537.098,537.098,,,0.0,,1154.133,-768.697,,150.219,151.354,467.124,385.436,-82.424,92.785,,,,92.785,92.785,,,-10.361,303.012,-119.327,183.685,0.0,0.0,0.0,183.685,-1.88,181.805,,0.0,181.805,191.17,9.365,317.459769,0.57,0.57,0.602187,318.543188,0.57,0.57,0.599399,
03/31/2016,2055.635,1436.1,1436.1,342.6,342.6,0.0,276.935,,-754.859,754.859,754.859,,,0.0,,1300.776,-812.24,,194.983,159.946,457.311,488.536,-96.201,98.212,,,,98.212,98.212,,,-2.011,392.335,-146.302,246.033,0.0,0.0,0.0,246.033,-1.88,244.153,,0.0,244.153,244.153,0.0,317.517141,0.77,0.77,0.77,318.48105,0.77,0.77,0.77,
06/30/2016,1767.184,1303.1,1303.1,180.4,180.4,0.0,283.684,,-581.26,581.26,581.26,,,0.0,,1185.924,-762.502,,167.791,154.33,440.381,423.422,-92.454,100.492,,,,100.492,100.492,,,-8.038,330.968,-125.439,205.529,0.0,0.0,0.0,205.529,-1.88,203.649,,0.0,203.649,203.649,0.0,317.785495,0.64,0.64,0.64,318.476699,0.64,0.64,0.64,
09/30/2016,2039.706,1623.4,1623.4,99.2,99.2,0.0,317.106,,-665.81,665.81,665.81,,,0.0,,1373.896,-864.027,,225.23,164.942,473.855,509.869,-86.224,99.865,,,,99.865,99.865,,,-13.641,423.645,-156.446,267.199,0.0,0.0,0.0,267.199,-1.88,265.319,,0.0,265.319,265.319,0.0,317.787836,0.83,0.83,0.83,318.577079,0.83,0.83,0.83,
12/31/2016,1776.604,1231.7,1231.7,235.5,235.5,0.0,309.404,,-498.899,498.899,498.899,,,0.0,,1277.705,-839.673,,199.158,154.853,485.662,438.032,-80.162,102.393,,,,102.393,102.393,,,-22.231,357.87,-126.811,231.059,0.0,0.0,0.0,231.059,-1.88,229.179,,0.0,229.179,229.179,0.0,317.510251,0.72,0.72,0.72,318.282127,0.72,0.72,0.72,
03/31/2017,2105.135,1401.1,1401.1,403.6,403.6,0.0,300.435,,-753.649,753.649,753.649,,,0.0,,1351.486,-850.509,,210.822,155.222,484.465,500.977,-81.81,103.429,,,,103.429,103.429,,,-21.619,419.167,-157.829,261.338,0.0,0.0,0.0,261.338,-1.88,259.458,,0.0,259.458,259.458,0.0,317.463151,0.82,0.82,0.82,318.124536,0.82,0.82,0.82,
06/30/2017,1762.811,1275.9,1275.9,186.0,186.0,0.0,300.911,,-549.704,549.704,549.704,,,0.0,,1213.107,-764.899,,182.074,156.234,426.591,448.208,-78.307,107.329,,,,107.329,107.329,,,-29.022,369.901,-137.272,232.629,0.0,0.0,0.0,232.629,-1.88,230.749,,0.0,230.749,230.749,0.0,317.391365,0.72,0.72,0.72,317.947194,0.72,0.72,0.72,
09/30/2017,1988.512,5321.8,5321.8,740.5,740.5,0.0,-4073.788,,-651.776,651.776,651.776,,,0.0,,1336.736,-841.485,,236.314,168.193,436.978,495.251,-80.183,108.719,,,,108.719,108.719,,,-28.536,415.068,-152.818,262.25,0.0,0.0,0.0,262.25,-1.88,260.37,,0.0,260.37,260.37,0.0,317.393029,0.82,0.82,0.82,317.949396,0.82,0.82,0.82,
12/31/2017,1895.494,1318.7,1318.7,248.5,248.5,0.0,328.294,,-580.142,580.142,580.142,,,0.0,,1315.352,-871.539,,234.578,197.109,439.852,443.813,-73.543,102.278,,,,102.278,102.278,,,-28.735,370.27,-130.971,239.299,0.0,0.0,0.0,239.299,-1.88,237.419,,0.0,237.419,237.419,0.0,317.396842,0.75,0.75,0.75,318.105193,0.75,0.75,0.75,
03/31/2018,2287.962,1754.6,1754.6,424.9,424.9,0.0,108.462,,-946.747,946.747,946.747,,,0.0,,1341.215,-898.683,,249.46,182.433,466.79,442.532,-87.34,121.129,,,,121.129,121.129,,,-33.789,355.192,-83.766,271.426,0.0,0.0,0.0,271.426,-1.88,269.546,,0.0,269.546,269.546,0.0,317.397052,0.85,0.85,0.85,317.992999,0.85,0.85,0.85,
06/30/2018,1853.856,1539.9,1539.9,206.5,206.5,0.0,107.456,,-653.915,653.915,653.915,,,0.0,,1199.941,-808.587,,235.343,177.431,395.813,391.354,-76.255,126.404,,,,126.404,126.404,,,-50.149,315.099,-70.452,244.647,0.0,0.0,0.0,244.647,-1.88,242.767,,0.0,242.767,242.767,0.0,317.344596,0.76,0.76,0.76,317.885187,0.76,0.76,0.76,
09/30/2018,2271.425,2027.4,2027.4,109.0,109.0,0.0,135.025,,-842.291,842.291,842.291,,,0.0,,1429.134,-963.113,,301.382,187.291,474.44,466.021,-108.483,125.201,,,,125.201,125.201,,,-16.718,357.538,-66.278,291.26,0.0,0.0,0.0,291.26,-1.88,289.38,,0.0,289.38,297.38,8.0,317.36011,0.91,0.91,0.937043,317.967311,0.91,0.91,0.93516,
12/31/2018,2034.958,1635.4,1635.4,281.7,281.7,0.0,117.858,,-696.017,696.017,696.017,,,0.0,,1338.941,-938.918,,285.77,182.597,470.551,400.023,-98.362,126.072,,,,126.072,126.072,,,-27.71,301.661,-68.475,233.186,0.0,0.0,0.0,233.186,-1.88,231.306,,0.0,231.306,231.306,0.0,317.379717,0.73,0.73,0.73,318.130237,0.73,0.73,0.73,
03/31/2019,2415.792,1833.9,1833.9,468.9,468.9,45.5,67.492,,-974.882,974.882,974.882,,,0.0,,1440.91,-946.21,,285.909,184.588,475.713,494.7,-100.749,131.734,,,,131.734,131.734,,,-30.985,393.951,-83.393,310.558,0.0,0.0,0.0,310.558,-1.88,308.678,,0.0,308.678,308.678,0.0,317.624593,0.97,0.97,0.97,318.316082,0.97,0.97,0.97,
06/30/2019,1884.495,1561.8,1561.8,207.7,207.7,0.0,114.995,,-620.904,620.904,620.904,,,0.0,,1263.591,-1112.603,,258.029,181.083,673.491,150.988,-86.839,132.705,,,,132.705,132.705,,,-45.866,64.149,-30.815,33.334,0.0,0.0,0.0,33.334,-1.88,31.454,,0.0,31.454,235.854,204.4,319.664998,0.1,0.1,0.737816,320.38849,0.1,0.1,0.737816,
09/30/2019,2175.797,1931.6,1931.6,103.4,103.4,0.0,140.797,,-730.255,730.255,730.255,,,0.0,,1445.542,-936.304,,296.453,171.965,467.886,509.238,-108.248,135.216,,,,135.216,135.216,,,-26.968,400.99,-80.226,320.764,0.0,0.0,0.0,320.764,-1.88,318.884,,0.0,318.884,318.884,0.0,324.037169,0.98,0.98,0.98,326.008342,0.98,0.98,0.98,
12/31/2019,2050.386,1649.3,1649.3,282.3,282.3,0.0,118.786,,-714.119,714.119,714.119,,,0.0,,1336.267,-900.702,,240.266,173.4,487.036,435.565,-104.584,133.543,,,,133.543,133.543,,,-28.959,330.981,-79.064,251.917,0.0,0.0,0.0,251.917,-1.88,250.037,,0.0,250.037,250.037,0.0,324.337587,0.77,0.77,0.77,327.053634,0.76,0.76,0.76,
03/31/2020,2373.726,1805.3,1805.3,448.6,448.6,46.9,72.926,,-876.57,876.57,876.57,,,0.0,,1497.156,-958.036,,285.987,181.594,490.455,539.12,-110.611,134.715,,,,134.715,134.715,,,-24.104,428.509,-91.876,336.633,0.0,0.0,0.0,336.633,-1.88,334.753,,0.0,334.753,338.253,3.5,331.102237,1.01,1.01,1.021597,332.937153,1.01,1.01,1.020512,
06/30/2020,1953.128,1616.2,1616.2,211.2,211.2,0.0,125.728,,-630.132,630.132,630.132,,,0.0,,1322.996,-889.341,,263.913,178.019,447.409,433.655,-104.042,134.285,,,,134.285,134.285,,,-30.243,329.613,-75.501,254.112,0.0,0.0,0.0,254.112,-1.88,252.232,,0.0,252.232,256.132,3.9,337.946663,0.75,0.75,0.757907,338.561649,0.75,0.75,0.757907,
09/30/2020,2259.667,,,,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,462.0,,349.429,,,,,,349.429,,,349.429,349.429,,,1.033,1.033,1.038,,1.033,1.033,1.038,
12/31/2020,2134.167,,,,,,,,,,,,,,,,,,,,,384.333,,,,,,,,,,,377.5,,287.714,,,,,,287.714,,,287.714,288.571,,,0.833,0.833,0.834,,0.833,0.833,0.834,
