Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
11/30/2013,1146.0,2553.0,729.0,-1738.0,213.0,-106.0,-1845.0,-398.0,-718.0,8.0,0.0,312.0,0.0,-3129.0,-126.0,0.0,0.0,0.0,-126.0,-126.0,0.0,0.0,0.0,0.0,-434.0,0.0,-434.0,0.0,-2569.0,-2867.0,-545.0,0.0,0.0,0.0,0.0,-2322.0,511.0,-2833.0,0.0,80.0,-4770.0,,
02/28/2014,3027.0,2565.0,710.0,105.0,269.0,-100.0,-64.0,-353.0,17.0,7.0,0.0,-377.0,0.0,698.0,-147.0,0.0,0.0,0.0,-147.0,-147.0,0.0,0.0,0.0,0.0,-1318.0,0.0,-1318.0,0.0,2163.0,-1736.0,-541.0,0.0,0.0,0.0,0.0,-1195.0,845.0,-2040.0,0.0,-51.0,1938.0,,
05/31/2014,4456.0,3646.0,724.0,1440.0,326.0,59.0,1055.0,-1354.0,-1982.0,37.0,0.0,591.0,0.0,-1607.0,-154.0,0.0,,0.0,-154.0,-154.0,0.0,0.0,0.0,0.0,-422.0,0.0,-422.0,0.0,-1031.0,-1806.0,-538.0,0.0,,0.0,0.0,-1268.0,724.0,-1992.0,0.0,-106.0,937.0,,
08/31/2014,6728.0,2184.0,707.0,2054.0,260.0,-68.0,1862.0,1783.0,2506.0,10.0,,-733.0,0.0,-6700.0,-201.0,0.0,0.0,0.0,-201.0,-201.0,0.0,0.0,0.0,0.0,-37.0,0.0,-37.0,0.0,-6462.0,6520.0,-537.0,8445.0,0.0,9945.0,-1500.0,-1361.0,639.0,-2000.0,-27.0,-138.0,6410.0,,
11/30/2014,1062.0,2502.0,733.0,-1986.0,257.0,-253.0,-1990.0,-187.0,-693.0,4.0,0.0,502.0,0.0,-6209.0,-225.0,0.0,0.0,0.0,-225.0,-225.0,0.0,0.0,0.0,0.0,-5085.0,0.0,-5085.0,0.0,-899.0,-2454.0,-533.0,0.0,0.0,0.0,0.0,-1752.0,335.0,-2087.0,-169.0,-425.0,-8026.0,,
02/28/2015,2263.0,2495.0,704.0,82.0,289.0,-165.0,-42.0,-1018.0,54.0,-92.0,0.0,-980.0,0.0,12628.0,-368.0,0.0,0.0,0.0,-368.0,-368.0,0.0,0.0,0.0,0.0,-1110.0,0.0,-1110.0,0.0,14106.0,-1884.0,-530.0,0.0,0.0,0.0,0.0,-1354.0,638.0,-1992.0,0.0,-417.0,12590.0,,
05/31/2015,4527.0,2758.0,717.0,1272.0,127.0,-62.0,1207.0,-220.0,-1659.0,-18.0,0.0,1457.0,0.0,-3724.0,-597.0,0.0,0.0,0.0,-597.0,-597.0,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,0.0,-3120.0,7424.0,-655.0,9897.0,,,,-1804.0,204.0,-2008.0,-14.0,-212.0,8015.0,,
08/31/2015,5881.0,1747.0,671.0,2441.0,355.0,-30.0,2116.0,1022.0,2150.0,50.0,,-1178.0,0.0,-7471.0,-446.0,0.0,0.0,0.0,-446.0,-446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7025.0,-3295.0,-650.0,0.0,0.0,0.0,0.0,-2620.0,226.0,-2846.0,-25.0,-92.0,-4977.0,,
11/30/2015,516.0,2197.0,633.0,-1779.0,299.0,-53.0,-2025.0,-535.0,-536.0,11.0,0.0,-10.0,0.0,4133.0,-195.0,0.0,0.0,0.0,-195.0,-195.0,0.0,0.0,0.0,0.0,-147.0,0.0,-147.0,0.0,4475.0,-3771.0,-636.0,0.0,0.0,0.0,0.0,-3068.0,344.0,-3412.0,-67.0,-206.0,672.0,,
02/29/2016,3495.0,2142.0,622.0,292.0,303.0,-60.0,49.0,439.0,132.0,26.0,0.0,281.0,0.0,-688.0,-368.0,0.0,0.0,0.0,-368.0,-368.0,0.0,0.0,0.0,0.0,-166.0,0.0,-166.0,0.0,-154.0,-4684.0,-632.0,-2000.0,,,,-2047.0,162.0,-2209.0,-5.0,49.0,-1828.0,,
05/31/2016,3793.0,2814.0,583.0,928.0,80.0,38.0,810.0,-532.0,-1650.0,,0.0,1205.0,0.0,-1128.0,-180.0,0.0,0.0,0.0,-180.0,-180.0,0.0,0.0,0.0,0.0,-337.0,0.0,-337.0,0.0,-611.0,1770.0,-623.0,3750.0,,,,-1350.0,623.0,-1973.0,-7.0,134.0,4569.0,,
08/31/2016,5875.0,1832.0,533.0,2264.0,319.0,145.0,1800.0,1246.0,1993.0,-75.0,,-672.0,0.0,-5203.0,-299.0,0.0,0.0,0.0,-299.0,-299.0,0.0,0.0,0.0,0.0,-1143.0,0.0,-1143.0,0.0,-3761.0,7712.0,-618.0,10182.0,0.0,13932.0,-3750.0,-1685.0,317.0,-2002.0,-167.0,78.0,8462.0,,
11/30/2016,1086.0,2032.0,543.0,-1853.0,112.0,-42.0,-1923.0,364.0,-313.0,-41.0,0.0,718.0,0.0,-9717.0,-757.0,0.0,0.0,0.0,-757.0,-757.0,0.0,0.0,0.0,0.0,-8711.0,0.0,-8711.0,0.0,-249.0,-973.0,-614.0,0.0,0.0,0.0,0.0,-308.0,259.0,-567.0,-51.0,-418.0,-10022.0,,
02/28/2017,2699.0,2239.0,656.0,861.0,964.0,8.0,-111.0,-1057.0,-7.0,-62.0,0.0,-988.0,0.0,-728.0,-440.0,0.0,0.0,0.0,-440.0,-440.0,0.0,0.0,0.0,0.0,-552.0,0.0,-552.0,0.0,264.0,-940.0,-612.0,-344.0,,,,65.0,563.0,-498.0,-49.0,125.0,1156.0,,
05/31/2017,4466.0,3231.0,719.0,844.0,419.0,-597.0,1022.0,-328.0,-1655.0,,0.0,1149.0,0.0,-5846.0,-525.0,0.0,0.0,0.0,-525.0,-525.0,0.0,0.0,0.0,0.0,-815.0,0.0,-815.0,0.0,-4506.0,3287.0,-787.0,3800.0,,,,378.0,872.0,-494.0,-104.0,129.0,2036.0,,
08/31/2017,6566.0,2144.0,696.0,2414.0,403.0,141.0,1870.0,1312.0,1804.0,,,-492.0,0.0,-1818.0,-473.0,0.0,0.0,0.0,-473.0,-473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1345.0,-5441.0,-788.0,-4800.0,0.0,,-4800.0,181.0,683.0,-502.0,-34.0,230.0,-463.0,,
11/30/2017,850.0,2214.0,688.0,-1738.0,419.0,-87.0,-2070.0,-314.0,-219.0,0.0,0.0,-95.0,0.0,-5710.0,-599.0,0.0,0.0,0.0,-599.0,-599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5111.0,4938.0,-791.0,7445.0,0.0,9945.0,-2500.0,-1613.0,339.0,-1952.0,-103.0,-89.0,-11.0,,
02/28/2018,3310.0,-4047.0,699.0,-709.0,389.0,-794.0,-304.0,7367.0,48.0,0.0,0.0,7319.0,0.0,-1257.0,-286.0,0.0,0.0,0.0,-286.0,-286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,-4020.0,-783.0,0.0,0.0,,0.0,-3204.0,763.0,-3967.0,-33.0,144.0,-1823.0,,
05/31/2018,4660.0,3276.0,702.0,1148.0,396.0,-107.0,859.0,-466.0,-1366.0,,0.0,900.0,0.0,3160.0,-378.0,0.0,0.0,0.0,-378.0,-378.0,0.0,0.0,0.0,0.0,-1724.0,0.0,-1724.0,0.0,5262.0,-5459.0,-778.0,-2.0,0.0,2498.0,-2500.0,-4640.0,286.0,-4926.0,-39.0,-228.0,2133.0,,
08/31/2018,6722.0,2265.0,720.0,2589.0,436.0,-112.0,2265.0,1148.0,1390.0,,,-242.0,0.0,3532.0,-383.0,0.0,0.0,0.0,-383.0,-383.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,0.0,3965.0,-13333.0,-742.0,-2500.0,0.0,0.0,-2500.0,-9676.0,291.0,-9967.0,-415.0,-86.0,-3165.0,,
11/30/2018,546.0,2333.0,704.0,-1743.0,396.0,-116.0,-2023.0,-748.0,-274.0,0.0,0.0,-474.0,0.0,1920.0,-421.0,0.0,0.0,0.0,-421.0,-421.0,0.0,0.0,0.0,0.0,-263.0,0.0,-263.0,0.0,2604.0,-10023.0,-714.0,0.0,0.0,0.0,0.0,-9230.0,727.0,-9957.0,-79.0,-74.0,-7631.0,,
02/28/2019,2861.0,2745.0,741.0,-442.0,427.0,-513.0,-356.0,-183.0,-10.0,0.0,0.0,-173.0,0.0,13199.0,-443.0,0.0,0.0,0.0,-443.0,-443.0,0.0,0.0,0.0,0.0,-17.0,0.0,-17.0,0.0,13659.0,-12239.0,-670.0,-2000.0,0.0,0.0,-2000.0,-9513.0,450.0,-9963.0,-56.0,75.0,3896.0,,
05/31/2019,4422.0,3740.0,754.0,711.0,394.0,-450.0,767.0,-783.0,-1378.0,,0.0,595.0,0.0,7906.0,-413.0,0.0,0.0,0.0,-413.0,-413.0,0.0,0.0,0.0,0.0,-33.0,0.0,-33.0,0.0,8352.0,-6461.0,-806.0,0.0,0.0,0.0,0.0,-5566.0,687.0,-6253.0,-89.0,-73.0,5794.0,,
08/31/2019,6000.0,2137.0,750.0,2253.0,446.0,-14.0,1821.0,860.0,1313.0,,,-453.0,0.0,12386.0,-386.0,0.0,0.0,0.0,-386.0,-386.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,12774.0,-7802.0,-795.0,-1750.0,0.0,0.0,-1750.0,-4689.0,316.0,-5005.0,-568.0,-15.0,10569.0,,
11/30/2019,513.0,2311.0,748.0,-1874.0,397.0,-249.0,-2022.0,-672.0,-234.0,0.0,0.0,-438.0,0.0,1233.0,-349.0,0.0,0.0,0.0,-349.0,-349.0,0.0,0.0,0.0,0.0,-109.0,0.0,-109.0,0.0,1691.0,-8294.0,-767.0,-2750.0,0.0,0.0,-2750.0,-4690.0,301.0,-4991.0,-87.0,5.0,-6543.0,,
02/29/2020,3012.0,2571.0,748.0,41.0,361.0,-135.0,-185.0,-348.0,-133.0,0.0,0.0,-215.0,0.0,480.0,-396.0,0.0,0.0,0.0,-396.0,-396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,-4169.0,-768.0,0.0,0.0,0.0,0.0,-3324.0,615.0,-3939.0,-77.0,-34.0,-711.0,,
05/31/2020,3614.0,3116.0,722.0,581.0,386.0,-453.0,648.0,-805.0,-1636.0,,,831.0,0.0,-4256.0,-433.0,0.0,0.0,0.0,-433.0,-433.0,0.0,0.0,0.0,0.0,-13.0,0.0,-13.0,0.0,-3810.0,14133.0,-740.0,19888.0,0.0,19888.0,0.0,-5614.0,0.0,-5614.0,599.0,-81.0,13410.0,,
08/31/2020,5953.0,2251.0,701.0,2424.0,428.0,173.0,1823.0,577.0,1077.0,,,-500.0,0.0,-9655.0,-436.0,0.0,0.0,0.0,-436.0,-436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9219.0,-6493.0,-730.0,-1000.0,0.0,0.0,-1000.0,-4856.0,89.0,-4945.0,93.0,232.0,-9963.0,,
