Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/26/1998,,11.861526,3.348569,8.111693,7.234282,,19.759036,13.493976,-51.595745,8.634538,6.064257,6.064257,6.064257,,29.767442,42.006755,6.878884,
09/25/1998,,11.243017,3.249161,8.015633,6.51832,,15.52079,9.880609,-65.454545,12.309592,8.151503,7.698641,7.698641,,33.779264,34.759358,7.335016,
12/25/1998,,9.22205,2.659469,7.10218,5.166215,,17.61158,11.097708,-69.166667,6.192199,4.744672,4.342581,4.342581,,23.376623,60.185185,3.671742,
04/02/1999,,,,,,,17.51279,10.861865,,4.250295,2.951594,1.023219,1.023219,,30.555556,84.0496,,
07/02/1999,,7.384772,2.119005,6.103239,4.634714,,16.819572,10.474006,,6.498471,4.357798,4.357798,4.357798,,32.941176,55.399211,3.293667,
10/01/1999,,2.304344,0.656152,3.489098,4.528922,,10.830068,11.578197,22.486772,-3.776274,-4.203776,-4.02565,-4.02565,,,,,
12/31/1999,,0.034376,0.009721,1.694616,3.626069,,11.843107,6.587966,,-1.447068,-0.609292,-0.952018,-0.952018,,,,,
03/31/2000,,0.086588,0.024346,0.373773,3.191558,,15.781711,8.554572,-20.118343,1.720747,1.229105,1.425762,1.425762,,28.571429,253.4304,-0.132852,
06/30/2000,,-0.930553,-0.261495,,2.773564,,16.175761,9.126026,-15.59633,3.573153,2.317721,2.655722,2.655722,,35.135135,131.885,0.296707,
09/29/2000,,8.247073,2.328534,6.867728,2.913945,,18.440412,10.985777,-13.151042,4.266797,2.893575,20.941638,20.941638,,32.183908,107.254576,-0.59829,
12/29/2000,,9.598233,2.738199,7.289791,3.418739,,18.221788,10.649731,,4.494382,3.175379,2.638007,2.638007,,29.347826,117.166667,-1.647697,
03/30/2001,,9.518103,2.714645,7.257243,3.505731,,17.08642,9.333333,,1.333333,0.987654,0.987654,0.987654,,25.925926,316.9485,-20.649382,
06/29/2001,,10.387174,2.979233,7.542438,3.777426,,20.418085,12.882839,,8.118619,5.250365,5.250365,5.250365,,35.329341,58.801944,4.279314,
09/28/2001,,4.638921,1.365188,4.859729,3.93663,,21.743437,13.967311,,7.776127,4.952947,4.952947,4.952947,,36.305732,21.1871,3.656068,
12/28/2001,,4.828211,1.417205,4.880427,3.911593,,18.616227,11.000498,,5.425585,3.832753,3.235441,3.235441,,29.357798,32.723077,3.248272,
03/29/2002,,4.917492,1.443798,4.754708,3.804418,,18.686354,10.794297,,5.448065,3.462322,1.272912,1.272912,,36.448598,31.184265,3.384008,
06/28/2002,,5.284553,1.568949,4.857431,3.988529,,23.05837,15.484805,350.0,10.082007,6.512301,6.512301,6.512301,,35.406699,15.744815,4.45251,
09/27/2002,,5.636961,1.691048,4.941573,3.94919,,13.917275,13.430657,,9.537713,6.180049,6.180049,6.180049,,35.204082,16.774882,4.691367,
12/27/2002,,6.860286,2.03104,5.418228,4.407364,,23.786408,15.436893,190.196078,11.893204,8.300971,6.650485,6.650485,,30.204082,15.49562,5.797242,
03/28/2003,,7.989091,2.382718,5.865833,4.206333,,16.71627,8.779762,,3.174603,2.083333,4.910714,4.910714,,34.375,50.920476,3.921008,
06/27/2003,,7.714106,2.308109,5.616604,3.969376,,23.017508,14.675592,-27.480916,10.247168,6.53965,6.53965,6.53965,,36.180905,16.838504,6.415166,
09/26/2003,,4.098361,1.210654,4.056517,2.683052,,3.294368,-5.207226,-216.184971,-9.564293,-5.472901,-5.472901,-5.472901,,,,,
12/26/2003,,3.877374,1.151928,4.036193,2.410657,,20.991561,12.5,-49.390244,8.702532,5.907173,6.487342,6.487342,,32.121212,19.173215,3.133957,
03/26/2004,,2.764113,0.822644,3.538745,2.583485,,16.614583,7.916667,-26.041667,2.083333,1.40625,1.5625,1.5625,,32.5,79.507407,0.566438,
06/25/2004,,2.579168,0.768339,3.481889,2.595399,,23.134702,14.872308,21.818182,8.91337,5.908863,5.958938,5.958938,,33.707865,18.197797,2.109816,
09/24/2004,,6.008518,1.706558,4.806334,3.886753,,22.233659,13.021101,575.409836,9.058157,5.867216,6.330417,6.330417,,35.227273,18.843947,4.876276,
12/31/2004,,5.098424,1.457996,4.468356,3.733381,,24.587156,14.541284,28.169014,11.146789,7.293578,3.027523,3.027523,,34.567901,13.544654,4.40786,
04/01/2005,,12.696822,3.761264,8.203033,5.68172,,26.70778,16.793169,107.446809,11.290323,7.305503,27.466793,27.466793,,35.294118,13.984156,10.921279,
07/01/2005,,13.061739,4.038786,8.948051,7.03932,,39.196676,19.89843,79.289941,7.34072,7.617729,7.617729,7.617729,,,13.116242,11.348529,
09/30/2005,,13.344294,4.025958,9.173424,7.428012,,26.117647,16.611765,54.945055,12.423529,7.717647,7.717647,7.717647,,37.878788,13.21372,11.581016,
12/30/2005,,15.509651,4.689068,10.231997,5.327025,,28.16584,18.566922,243.589744,16.899504,10.680487,10.680487,10.680487,,36.8,11.878523,13.667334,
03/31/2006,,10.289919,3.27604,7.541014,7.822748,,30.37323,21.278421,63.67713,16.945517,10.510511,10.510511,10.510511,,37.974684,11.656543,9.090471,
06/30/2006,,12.774353,4.285596,9.174287,8.130495,,30.483271,21.478728,34.901961,23.089632,16.109046,16.109046,16.109046,,30.232558,7.396933,11.829442,
09/29/2006,,14.629686,4.908678,10.340716,9.108852,,28.618693,19.602978,41.296928,17.245658,13.56493,13.56493,13.56493,,21.342926,13.417317,12.666775,
12/29/2006,,15.506629,5.307834,11.00066,6.863297,,30.300501,21.160267,53.672316,19.616027,14.482471,14.482471,14.482471,,26.170213,12.560412,13.558932,
03/30/2007,,15.006037,5.289397,10.831946,9.487053,,28.695293,19.40545,,15.606936,9.909166,9.909166,9.909166,,36.507937,21.88185,11.722438,
06/29/2007,,13.887799,4.989027,10.17428,9.456452,,32.687747,23.873518,77.06422,20.316206,12.806324,12.806324,12.806324,,36.964981,16.245481,11.631659,
09/28/2007,,15.132032,5.22218,10.431212,9.134802,,30.867653,22.15114,96.385542,18.792483,11.87525,16.273491,16.273491,,36.808511,21.844899,11.826455,
12/28/2007,,15.158564,5.274066,10.378124,6.7286,,32.324408,23.63213,56.353591,22.118743,14.163756,14.163756,14.163756,,35.964912,16.853918,12.603752,
03/28/2008,,16.203807,5.610049,10.768488,9.400391,,31.293771,23.000369,52.920962,20.715076,12.937707,12.937707,12.937707,,37.544484,17.276923,13.404288,
06/27/2008,,16.469175,5.81577,11.195811,9.75916,,32.610939,24.664603,29.973475,20.295838,13.243894,13.243894,13.243894,,34.745763,18.988364,13.341948,
09/26/2008,,17.095101,5.677424,11.187492,10.5239,,32.522796,24.75515,38.913043,20.499831,12.833502,12.901047,12.901047,,37.397035,23.286653,13.114224,
12/26/2008,,16.315066,5.268033,10.654721,8.172082,,34.554974,25.878833,85.56701,21.017203,13.500374,9.237098,9.237098,,35.765125,24.113158,12.380988,
03/27/2009,,14.888337,4.73435,9.612029,10.146656,,33.199822,23.230975,-21.888412,17.089453,11.303961,10.947931,10.947931,,33.854167,33.88,9.844169,
06/26/2009,,13.473396,4.409319,9.05856,9.451219,,36.796339,26.407323,-19.390582,20.503432,12.906178,13.95881,13.95881,,37.053571,30.583667,9.352737,
09/25/2009,,12.615224,4.055389,8.648092,9.10122,,35.867191,25.950197,-20.684524,20.096112,12.669288,12.669288,12.669288,,36.956522,29.764634,8.860349,
12/25/2009,,13.617426,4.302774,9.213631,6.658475,,34.698276,24.956897,-31.920904,19.655172,13.060345,13.060345,13.060345,,33.552632,28.820653,9.692795,
03/26/2010,,14.108127,4.475446,9.324809,8.959706,,34.524287,25.371337,45.081967,20.112405,12.244079,12.244079,12.244079,,39.121756,30.77343,9.766573,
06/25/2010,,15.431663,4.906599,10.028583,9.799805,,37.47653,28.839655,39.958159,24.108149,15.546376,15.546376,15.546376,,35.514019,22.202899,12.005387,
09/24/2010,,16.600197,5.313697,10.622975,10.401134,,39.647412,30.945236,61.27321,26.331583,15.528882,15.528882,15.528882,,41.025641,21.913043,12.962588,
12/31/2010,,17.924312,5.680744,11.159605,8.164475,,39.169034,30.042614,53.830645,24.893466,15.269886,15.269886,15.269886,,38.659058,23.609302,13.692507,
04/01/2011,,18.771292,6.036151,11.814843,11.711033,,36.156584,27.508897,44.200627,22.704626,14.05694,14.05694,14.05694,,38.087774,25.24557,14.032373,
07/01/2011,,19.953119,6.294072,12.224534,12.179092,,38.820802,30.672408,44.382022,26.233852,16.760517,16.760517,16.760517,,36.111111,26.134387,14.738493,
09/30/2011,,21.266513,6.494564,12.820606,12.793517,,38.103274,29.63213,17.845118,25.177185,15.659804,15.659804,15.659804,,37.801609,27.698276,15.376055,
12/30/2011,,21.25897,6.339045,12.375613,8.993503,,36.496103,28.498814,,24.127414,15.486276,15.486276,15.486276,,35.814607,27.728665,15.364141,
03/30/2012,,21.772181,6.60994,12.904683,12.880716,,37.525287,28.860418,53.205128,24.140256,15.138233,15.138233,15.138233,,37.290503,27.982183,15.67985,
06/29/2012,,21.133008,6.456925,12.559695,12.477468,,40.039841,31.308101,,26.85923,16.998672,16.998672,16.998672,,36.71199,28.464844,15.11753,
09/28/2012,,21.688282,6.43886,12.726891,12.639256,,38.769869,29.50933,-34.782609,24.913614,15.722184,15.722184,15.722184,,36.893204,31.938462,14.761378,
12/28/2012,,21.315141,6.205458,12.117184,8.648408,,64.597781,27.877947,-55.223881,24.895978,15.36061,15.36061,15.36061,,38.300836,32.487585,14.390366,
03/29/2013,,21.008922,6.263802,12.252666,12.102628,,38.812015,29.699629,,24.637192,15.592305,15.592305,15.592305,,36.712329,30.969697,14.502523,
06/28/2013,,20.308789,6.221267,12.106805,11.955397,,39.921208,30.860144,,26.559422,17.104399,17.104399,17.104399,,35.599506,29.424184,14.333093,
09/27/2013,,19.942748,6.18008,12.110439,11.954999,,37.420436,28.140704,,23.752094,15.242881,15.242881,15.242881,,35.825106,33.527473,13.256449,
12/27/2013,,19.146423,5.978862,11.428846,8.209225,,36.081794,26.813984,6.081081,22.229551,14.050132,14.050132,14.050132,,36.795252,35.669014,12.317083,
03/28/2014,,18.041495,5.781646,11.131103,11.097672,,33.930943,24.535193,,20.119522,13.213811,13.213811,13.213811,,34.323432,37.98995,11.18754,
06/27/2014,,17.61754,5.752832,10.997524,11.026141,,39.580764,30.733662,28.787879,26.202219,16.307028,16.307028,16.307028,,37.764706,30.336484,12.272998,
09/26/2014,,17.761244,5.858478,11.142754,11.219995,,39.33561,30.301149,57.627119,25.240609,15.802546,15.802546,15.802546,,37.392374,31.40275,12.183725,
12/26/2014,,17.813728,5.94432,11.089204,7.954051,,37.31203,28.226817,55.0,24.279449,15.382206,15.382206,15.382206,,36.645161,32.423625,12.037871,
03/27/2015,,17.968002,6.079487,11.241135,11.398927,,37.594979,27.849356,693.333333,23.488603,14.601916,14.601916,14.601916,,37.834037,35.873303,11.522286,
06/26/2015,,17.776788,6.068256,11.126724,11.26727,,42.950392,33.191906,,28.949086,18.048303,18.048303,18.048303,,37.655017,32.159132,12.059927,
09/25/2015,,17.510104,5.981572,10.960153,11.007133,,42.021096,31.745492,-15.248227,27.186118,17.250766,17.250766,17.250766,,36.545682,34.828402,11.411614,
12/25/2015,,17.26013,5.805481,10.710188,7.41968,,39.661992,28.443006,-26.76399,26.645092,16.756562,16.756562,16.756562,,37.112011,37.5,10.787581,
03/25/2016,,16.430941,5.553998,10.316719,9.982906,,38.846448,26.890756,-33.98533,21.695951,13.598167,13.598167,13.598167,,37.323944,48.640449,8.438858,
06/24/2016,,15.309601,5.192676,9.697745,9.363025,,42.862426,31.065089,-49.166667,26.14645,16.457101,16.457101,16.457101,,37.057992,38.507865,9.4142,
09/23/2016,,14.780482,5.013392,9.450543,9.075698,,42.878229,31.03321,-40.174672,26.383764,16.789668,16.789668,16.789668,,36.363636,37.265934,9.272397,
12/30/2016,,14.692898,4.886045,9.188138,6.616962,,44.517616,33.05894,83.203125,24.72835,15.080672,15.080672,15.080672,,39.014647,36.734694,9.295507,
03/31/2017,,14.796335,4.891784,9.212881,9.653315,,37.957476,26.803764,25.896414,20.285814,12.617637,12.617637,12.617637,,37.800687,46.093923,7.976124,
06/30/2017,,15.388594,5.070231,9.380867,9.848528,,43.777702,32.628708,51.091703,28.196386,17.38834,17.38834,17.38834,,38.331318,36.078431,9.836631,
09/30/2017,,15.871889,5.092948,9.508239,9.889077,,43.711265,31.644185,81.818182,27.342326,16.733503,16.733503,16.733503,,38.8,39.302832,9.633787,
12/31/2017,,41.472104,15.378129,23.530909,17.808149,,51.100244,39.329375,,34.334614,144.603563,144.603563,144.603563,,,4.328502,39.676983,
03/31/2018,,44.587847,15.868546,24.421971,23.697757,,47.531293,36.300417,3928.571429,31.710709,24.165508,24.165508,24.165508,,23.79386,28.014388,32.096834,
06/30/2018,,48.218472,16.956791,25.870445,25.342459,,51.966473,41.360413,192.899408,36.879433,28.272083,28.272083,28.272083,,23.339161,21.673888,37.767654,
09/30/2018,,53.694221,18.240053,28.223355,27.595283,,51.997443,41.323106,110.103627,36.752956,28.571429,28.571429,28.571429,,22.26087,20.917226,42.462879,
12/31/2018,,24.270207,9.132307,14.109848,11.024667,,50.715877,39.739103,43.928571,34.934776,26.821508,26.821508,26.821508,,23.224044,21.739027,18.9941,
03/31/2019,,25.725584,9.122538,13.925578,13.459656,,52.007965,40.458015,127.737226,35.313641,27.680053,27.680053,27.680053,,21.616541,23.42446,19.699505,
06/30/2019,,26.182233,9.194634,14.097435,13.635418,,54.328651,42.633126,,37.438746,28.422084,28.422084,28.422084,,24.08377,22.206897,20.367972,
09/30/2019,,26.603604,8.995982,13.956319,13.486313,,55.271995,43.216924,-3.97351,37.777032,28.744124,28.744124,28.744124,,23.911111,22.149533,20.71103,
12/31/2019,,27.290975,8.884325,13.930847,10.861404,,52.755633,40.0,-36.821705,34.003466,26.724437,26.724437,26.724437,,21.406728,24.217899,20.681675,
03/31/2020,,26.889995,8.487037,13.26458,12.797796,,53.309982,41.260946,-25.949367,35.481611,26.970228,26.970228,26.970228,,23.988154,26.067532,19.880437,
06/30/2020,,23.712438,7.538918,12.028592,11.575327,,51.973392,36.718404,-59.181141,28.913525,22.128603,22.128603,22.128603,,23.466258,39.911824,14.248371,
