Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/02/2003,35374.0,4966.0,4944.0,22.0,1432.0,1432.0,,9002.0,,,,,297.0,,,,15697.0,18876.0,23165.0,-4289.0,96.0,,705.0,631.0,631.0,0.0,74.0,19677.0,,6380.0,6380.0,,,,508.0,,,,,,4084.0,,,,4084.0,10972.0,847.0,,,,,1294.0,,,,,1294.0,2141.0,13113.0,0.0,6239.0,,,-2891,18888.0,25.0,22261.0,0.0,22261.0,35374.0,
02/01/2004,34437.0,2852.0,2826.0,26.0,1097.0,1097.0,,9076.0,,,,,303.0,,,,13328.0,20063.0,24594.0,-4531.0,84.0,,962.0,833.0,833.0,0.0,129.0,21109.0,,5159.0,5159.0,,,,509.0,191.0,318.0,318.0,,,3886.0,,,,3886.0,9554.0,856.0,545.0,311.0,311.0,,1620.0,,,,,1620.0,2476.0,12030.0,0.0,6303.0,,,-3590,19680.0,14.0,22407.0,0.0,22407.0,34437.0,
05/02/2004,37948.0,4300.0,4298.0,2.0,1502.0,1502.0,,10110.0,,,,,377.0,,,,16289.0,20351.0,25121.0,-4770.0,372.0,,936.0,824.0,824.0,0.0,112.0,21659.0,,7368.0,7368.0,,,,509.0,,,,,,4835.0,,,,4835.0,12712.0,1126.0,,,,,1688.0,,,,,1688.0,2814.0,15526.0,0.0,6389.0,,,-4522,20621.0,-66.0,22422.0,0.0,22422.0,37948.0,
08/01/2004,38331.0,3672.0,3672.0,0.0,1541.0,1541.0,,9857.0,,,,,397.0,,,,15467.0,20961.0,26113.0,-5152.0,368.0,,1535.0,1355.0,1355.0,0.0,180.0,22864.0,,7603.0,7603.0,,,,510.0,,,,,,4814.0,,,,4814.0,12927.0,1124.0,,,,,1830.0,,,,,1830.0,2954.0,15881.0,0.0,6489.0,,,-6000,21977.0,-16.0,22450.0,0.0,22450.0,38331.0,
10/31/2004,39631.0,3375.0,3375.0,,1822.0,1822.0,,10203.0,,,,,327.0,,,,15727.0,21976.0,27472.0,-5496.0,356.0,,1572.0,1388.0,1388.0,0.0,184.0,23904.0,,7159.0,7159.0,,,,12.0,,,,,,4640.0,,,,4640.0,11811.0,2151.0,,,,,1922.0,,,,,1922.0,4073.0,15884.0,0.0,6593.0,,,-6076,23108.0,122.0,23747.0,0.0,23747.0,39631.0,
01/30/2005,39020.0,2165.0,506.0,1659.0,1499.0,1499.0,,10076.0,0.0,0.0,10076.0,0.0,533.0,,,,14273.0,22726.0,28437.0,-5711.0,369.0,,1652.0,1394.0,1394.0,0.0,258.0,24747.0,,5766.0,5766.0,,,,11.0,-340.0,351.0,351.0,,,4678.0,,,,4678.0,10455.0,2148.0,1391.0,757.0,757.0,,2259.0,,,,,2259.0,4407.0,14862.0,0.0,6769.0,,,-6692,23962.0,119.0,24158.0,0.0,24158.0,39020.0,
05/01/2005,41957.0,2992.0,683.0,2309.0,1973.0,1973.0,,11305.0,0.0,0.0,11305.0,,569.0,,,,16839.0,23031.0,28820.0,-5789.0,360.0,,1727.0,1476.0,1476.0,0.0,251.0,25118.0,,8035.0,8035.0,,,,14.0,,,,,,5720.0,,,,5720.0,13769.0,2145.0,,,,,2222.0,,,,,2222.0,4367.0,18136.0,0.0,6881.0,,,-8116,24992.0,64.0,23821.0,0.0,23821.0,41957.0,
07/31/2005,42689.0,2318.0,736.0,1582.0,2182.0,2182.0,,11252.0,0.0,0.0,11252.0,0.0,652.0,,,,16404.0,23647.0,29615.0,-5968.0,356.0,,2282.0,1994.0,1994.0,0.0,288.0,26285.0,,7705.0,7705.0,,,,14.0,,,,,,5581.0,,,,5581.0,13300.0,2168.0,,,,,2082.0,,,,,2082.0,4250.0,17550.0,0.0,7078.0,,,-8621,26546.0,136.0,25139.0,0.0,25139.0,42689.0,
10/30/2005,44670.0,1378.0,905.0,473.0,2550.0,2550.0,,12039.0,0.0,0.0,12039.0,0.0,509.0,,,,16476.0,24274.0,30593.0,-6319.0,356.0,,3564.0,3120.0,3120.0,0.0,444.0,28194.0,,8101.0,8101.0,,,,513.0,,,,,,5704.0,,,,5704.0,14318.0,2661.0,,,,,1899.0,,,,,1899.0,4560.0,18878.0,0.0,7219.0,,,-9488,27870.0,191.0,25792.0,0.0,25792.0,44670.0,
01/29/2006,44405.0,807.0,793.0,14.0,2396.0,2396.0,,11401.0,0.0,0.0,11401.0,0.0,665.0,,,,15269.0,24901.0,31530.0,-6629.0,348.0,,3887.0,3684.0,3286.0,398.0,203.0,29136.0,,6032.0,6032.0,,,,1413.0,,,,,,5261.0,,,,5261.0,12706.0,2672.0,,,,,2118.0,,,,,2118.0,4790.0,17496.0,0.0,7269.0,,,-9712,28943.0,409.0,26909.0,0.0,26909.0,44405.0,
04/30/2006,52679.0,2586.0,1264.0,1322.0,3412.0,3412.0,,13401.0,0.0,0.0,,0.0,880.0,,,,20279.0,25295.0,32323.0,-7028.0,344.0,,6761.0,5432.0,5432.0,0.0,1329.0,32400.0,,9452.0,9452.0,,,,15.0,,,,,,6811.0,,,,6811.0,16278.0,6652.0,,,,,1950.0,,,,,1950.0,8602.0,24880.0,0.0,7511.0,,,-10278,30109.0,457.0,27799.0,0.0,27799.0,52679.0,
10/29/2006,52628.0,617.0,603.0,14.0,3593.0,3593.0,,13707.0,0.0,0.0,13707.0,0.0,923.0,,,,18840.0,26193.0,33721.0,-7528.0,344.0,,7251.0,6173.0,6173.0,0.0,1078.0,33788.0,,8670.0,8670.0,,,,1486.0,,,,,,5972.0,,,,5972.0,16128.0,6671.0,,,,,2071.0,,,,,2071.0,8742.0,24870.0,0.0,7729.0,,,-13262,32843.0,448.0,27758.0,0.0,27758.0,52628.0,
01/28/2007,52263.0,614.0,600.0,14.0,3223.0,3223.0,,12822.0,0.0,0.0,12822.0,0.0,1341.0,,,,18000.0,26605.0,34358.0,-7753.0,343.0,,7315.0,7092.0,6314.0,778.0,223.0,34263.0,,7356.0,7356.0,,,,18.0,5.0,13.0,13.0,,,5557.0,,,,5557.0,12931.0,11643.0,11237.0,406.0,406.0,,2659.0,,,,,2659.0,14302.0,27233.0,0.0,8051.0,,,-16383,33052.0,310.0,25030.0,0.0,25030.0,52263.0,
04/29/2007,56081.0,2081.0,938.0,1143.0,3529.0,3529.0,,14413.0,,,,,1496.0,,,,21519.0,26889.0,34958.0,-8069.0,335.0,,7338.0,6357.0,6357.0,0.0,981.0,34562.0,,9706.0,9706.0,,,,19.0,,,,,,6118.0,,,,6118.0,15843.0,11640.0,,,,,2925.0,,,,,2925.0,14565.0,30408.0,0.0,8161.0,,,-16475,33544.0,443.0,25673.0,0.0,25673.0,56081.0,
07/29/2007,56864.0,3024.0,987.0,2037.0,1554.0,1554.0,,12287.0,0.0,0.0,12287.0,0.0,5007.0,,,,21872.0,26649.0,34921.0,-8272.0,341.0,,8002.0,1189.0,1189.0,0.0,6813.0,34992.0,,7686.0,7686.0,,,,15.0,,,,,,7486.0,,,,7486.0,15187.0,11628.0,,,,,2874.0,,,,,2874.0,14502.0,29689.0,0.0,8370.0,,,-16475,34688.0,592.0,27175.0,0.0,27175.0,56864.0,
10/28/2007,45506.0,550.0,535.0,15.0,1609.0,1609.0,,12588.0,0.0,0.0,12588.0,0.0,1378.0,,,,16125.0,27245.0,35931.0,-8686.0,340.0,,1796.0,1199.0,1199.0,0.0,597.0,29381.0,,7569.0,7569.0,,,,1047.0,,,,,,5723.0,,,,5723.0,14339.0,11342.0,,,,,2379.0,,,,,2379.0,13721.0,28060.0,0.0,8441.0,,,-27198,35335.0,868.0,17446.0,0.0,17446.0,45506.0,
02/03/2008,44324.0,457.0,445.0,12.0,1259.0,1259.0,,11731.0,0.0,0.0,11731.0,0.0,1227.0,,,,14674.0,27476.0,36412.0,-8936.0,342.0,,1832.0,1309.0,1209.0,100.0,523.0,29650.0,,5732.0,5732.0,,,,2047.0,2032.0,15.0,15.0,,,4927.0,,,,4927.0,12706.0,11383.0,10983.0,400.0,400.0,,2521.0,,,,,2521.0,13904.0,26610.0,0.0,5885.0,,,-314,11388.0,755.0,17714.0,0.0,17714.0,44324.0,
05/04/2008,45596.0,779.0,767.0,12.0,1571.0,1571.0,,12637.0,,,,,1353.0,,,1353.0,16340.0,27113.0,36408.0,-9295.0,326.0,326.0,1817.0,1210.0,1210.0,0.0,607.0,29256.0,,11743.0,7861.0,872.0,,3010.0,795.0,495.0,,,,300.0,1581.0,,,460.0,0.0,14119.0,11339.0,11339.0,,,,2432.0,,,,,1972.0,13771.0,27890.0,,5944.0,85.0,5859.0,-314,11365.0,711.0,17706.0,,17706.0,45596.0,
08/03/2008,45099.0,1062.0,1051.0,11.0,1506.0,1506.0,0.0,11864.0,,,,,1402.0,,,1402.0,15834.0,27077.0,36788.0,-9711.0,320.0,320.0,1868.0,1218.0,1218.0,0.0,650.0,29265.0,,10920.0,7122.0,695.0,,3103.0,300.0,0.0,,,,300.0,1417.0,,,498.0,0.0,12637.0,11366.0,11366.0,,,,2447.0,,,,,1949.0,13813.0,26450.0,0.0,6028.0,85.0,5943.0,-302,12183.0,740.0,18649.0,0.0,18649.0,45099.0,
11/02/2008,44162.0,874.0,864.0,10.0,1490.0,1490.0,0.0,11869.0,,,,,1374.0,,,1374.0,15607.0,26782.0,36804.0,-10022.0,37.0,37.0,1736.0,1175.0,1175.0,0.0,561.0,28555.0,,10171.0,6773.0,365.0,,3033.0,1016.0,0.0,,,,1016.0,1694.0,,,554.0,431.0,12881.0,10353.0,10353.0,,,,2532.0,,,,,1978.0,12885.0,25766.0,0.0,6073.0,85.0,5988.0,-372,12518.0,177.0,18396.0,0.0,18396.0,44162.0,
02/01/2009,41164.0,525.0,519.0,6.0,972.0,972.0,0.0,10673.0,,,,,1192.0,0.0,,1192.0,13362.0,26234.0,36477.0,-10243.0,36.0,36.0,1532.0,1134.0,1134.0,0.0,398.0,27802.0,,7884.0,4822.0,289.0,0.0,2773.0,1767.0,0.0,,,,1767.0,1502.0,0.0,0.0,369.0,337.0,11153.0,9667.0,9266.0,401.0,401.0,,2567.0,0.0,0.0,0.0,0.0,2198.0,12234.0,23387.0,0.0,6133.0,85.0,6048.0,-372,12093.0,-77.0,17777.0,0.0,17777.0,41164.0,
05/03/2009,43767.0,2220.0,2214.0,6.0,1283.0,1283.0,0.0,11428.0,,,,,1383.0,,,1383.0,16314.0,25894.0,36458.0,-10564.0,35.0,35.0,1524.0,1134.0,1134.0,0.0,390.0,27453.0,,10036.0,6901.0,359.0,,2776.0,1768.0,0.0,,,,1768.0,1744.0,,,316.0,493.0,13548.0,9667.0,9667.0,,,,2558.0,,,,,2242.0,12225.0,25773.0,0.0,6178.0,86.0,6092.0,-372,12226.0,-38.0,17994.0,0.0,17994.0,43767.0,
08/02/2009,43998.0,3113.0,3107.0,6.0,1225.0,1225.0,0.0,10797.0,,,,,1428.0,,,1428.0,16563.0,25851.0,36879.0,-11028.0,34.0,34.0,1550.0,1168.0,1168.0,0.0,382.0,27435.0,,9149.0,6018.0,286.0,,2845.0,1769.0,0.0,,,,1769.0,1645.0,,,354.0,479.0,12563.0,9661.0,9661.0,,,,2605.0,,,,,2251.0,12266.0,24829.0,0.0,6264.0,86.0,6178.0,-372,12958.0,319.0,19169.0,0.0,19169.0,43998.0,
11/01/2009,43050.0,2725.0,2719.0,6.0,1188.0,1188.0,0.0,10817.0,,,,,1169.0,,,1169.0,15899.0,25581.0,36997.0,-11416.0,33.0,33.0,1537.0,1163.0,1163.0,0.0,374.0,27151.0,,9077.0,5829.0,484.0,,2764.0,1769.0,0.0,,,,1769.0,1609.0,,,333.0,432.0,12455.0,8656.0,8656.0,,,,2559.0,,,,,2226.0,11215.0,23670.0,0.0,6311.0,86.0,6225.0,-470,13265.0,274.0,19380.0,0.0,19380.0,43050.0,
01/31/2010,40877.0,1427.0,1421.0,6.0,964.0,964.0,0.0,10188.0,,,,,1321.0,0.0,,1321.0,13900.0,25550.0,37345.0,-11795.0,33.0,33.0,1394.0,1171.0,1171.0,0.0,223.0,26977.0,,7823.0,4863.0,108.0,0.0,2852.0,1020.0,0.0,,,,1020.0,1520.0,0.0,0.0,319.0,362.0,10363.0,8662.0,8273.0,389.0,389.0,,2459.0,0.0,0.0,0.0,0.0,2140.0,11121.0,21484.0,0.0,6390.0,86.0,6304.0,-585,13226.0,362.0,19393.0,0.0,19393.0,40877.0,
05/02/2010,43619.0,2442.0,2436.0,6.0,1342.0,1342.0,0.0,11479.0,,,,,1383.0,,,1383.0,16646.0,25404.0,37653.0,-12249.0,0.0,,1569.0,1192.0,1192.0,0.0,377.0,26973.0,,10187.0,7051.0,400.0,,2736.0,2021.0,0.0,,,,2021.0,1769.0,,,239.0,544.0,13977.0,7676.0,7676.0,,,,2595.0,,,,,2356.0,10271.0,24248.0,0.0,6407.0,86.0,6321.0,-1094,13552.0,506.0,19371.0,0.0,19371.0,43619.0,
08/01/2010,42535.0,2395.0,2395.0,0.0,1218.0,1218.0,0.0,10759.0,,,,,1385.0,,,1385.0,15757.0,25190.0,37816.0,-12626.0,0.0,,1588.0,1187.0,1187.0,0.0,401.0,26778.0,,9077.0,5919.0,269.0,,2889.0,2022.0,0.0,,,,2022.0,1640.0,,,196.0,490.0,12739.0,7727.0,7727.0,,,,2624.0,,,,,2428.0,10351.0,23090.0,0.0,6497.0,86.0,6411.0,-1794,14350.0,392.0,19445.0,0.0,19445.0,42535.0,
10/31/2010,41741.0,1425.0,1425.0,0.0,1295.0,1295.0,0.0,10993.0,,,,,1363.0,,,1363.0,15076.0,25050.0,38042.0,-12992.0,0.0,,1615.0,1180.0,1180.0,0.0,435.0,26665.0,,8742.0,5714.0,195.0,,2833.0,1023.0,0.0,,,,1023.0,1595.0,,,184.0,434.0,11360.0,8752.0,8752.0,,,,2514.0,,,,,2330.0,11266.0,22626.0,0.0,6541.0,86.0,6455.0,-2594,14793.0,375.0,19115.0,0.0,19115.0,41741.0,
01/30/2011,40125.0,545.0,545.0,0.0,1085.0,1085.0,0.0,10625.0,,,,,1224.0,0.0,,1224.0,13479.0,25060.0,38385.0,-13325.0,139.0,139.0,1447.0,1187.0,1187.0,0.0,260.0,26646.0,,7535.0,4717.0,13.0,0.0,2805.0,1042.0,0.0,,,,1042.0,1545.0,0.0,0.0,272.0,368.0,10122.0,8707.0,8296.0,411.0,411.0,,2407.0,0.0,0.0,0.0,0.0,2135.0,11114.0,21236.0,0.0,6642.0,86.0,6556.0,-3193,14995.0,445.0,18889.0,0.0,18889.0,40125.0,
05/01/2011,42797.0,1806.0,1806.0,0.0,1456.0,1456.0,0.0,11694.0,,,,,1205.0,,,1205.0,16161.0,24993.0,38740.0,-13747.0,0.0,,1643.0,1209.0,1209.0,0.0,434.0,26636.0,,9637.0,6543.0,398.0,,2696.0,43.0,0.0,,,,43.0,1778.0,,,237.0,530.0,11458.0,10720.0,10720.0,,,,2421.0,,,,,2184.0,13141.0,24599.0,0.0,6455.0,86.0,6369.0,-4274,15404.0,613.0,18198.0,0.0,18198.0,42797.0,
07/31/2011,42277.0,2551.0,2551.0,0.0,1332.0,1332.0,0.0,10756.0,,,,,1218.0,,,1218.0,15857.0,24798.0,38897.0,-14099.0,0.0,,1622.0,1177.0,1177.0,0.0,445.0,26420.0,,9216.0,5890.0,306.0,,3020.0,44.0,0.0,,,,44.0,1687.0,,,230.0,509.0,10947.0,10731.0,10731.0,,,,2366.0,,,,,2136.0,13097.0,24044.0,0.0,6751.0,86.0,6665.0,-5493,16372.0,603.0,18233.0,0.0,18233.0,42277.0,
10/30/2011,41499.0,2234.0,2234.0,0.0,1384.0,1384.0,0.0,10717.0,,,,,1143.0,,,1143.0,15478.0,24532.0,38814.0,-14282.0,0.0,,1489.0,1072.0,1072.0,0.0,417.0,26021.0,,8923.0,5669.0,318.0,,2936.0,44.0,0.0,,,,44.0,1619.0,,,200.0,466.0,10586.0,10739.0,10739.0,,,,2405.0,,,,,2205.0,13144.0,23730.0,0.0,6784.0,86.0,6698.0,-6294,16917.0,362.0,17769.0,0.0,17769.0,41499.0,
01/29/2012,40518.0,1987.0,1987.0,0.0,1245.0,1245.0,0.0,10325.0,,,,,963.0,0.0,,963.0,14520.0,24448.0,38975.0,-14527.0,135.0,135.0,1415.0,1120.0,1120.0,0.0,295.0,25998.0,,7808.0,4856.0,23.0,0.0,2929.0,30.0,0.0,29.0,29.0,,1.0,1538.0,0.0,0.0,340.0,391.0,9376.0,10758.0,10338.0,420.0,420.0,,2486.0,0.0,0.0,0.0,0.0,2146.0,13244.0,22620.0,0.0,7053.0,87.0,6966.0,-6694,17246.0,293.0,17898.0,0.0,17898.0,40518.0,
04/29/2012,43300.0,3191.0,3191.0,0.0,1519.0,1519.0,0.0,11582.0,,,,,1060.0,,,1060.0,17352.0,24371.0,39306.0,-14935.0,0.0,,1577.0,1139.0,1139.0,0.0,438.0,25948.0,,10302.0,7135.0,450.0,,2717.0,33.0,0.0,,,,33.0,1764.0,,,322.0,545.0,12099.0,10792.0,10792.0,,,,2434.0,,,,,2112.0,13226.0,25325.0,0.0,7308.0,87.0,7221.0,-7623,17837.0,453.0,17975.0,0.0,17975.0,43300.0,
07/29/2012,41983.0,2810.0,2810.0,0.0,1505.0,1505.0,0.0,10910.0,,,,,1006.0,,,1006.0,16231.0,24154.0,39427.0,-15273.0,0.0,,1598.0,1157.0,1157.0,0.0,441.0,25752.0,,9372.0,6137.0,313.0,,2922.0,34.0,0.0,,,,34.0,1828.0,,,298.0,572.0,11234.0,10771.0,10771.0,,,,2344.0,,,,,2046.0,13115.0,24349.0,0.0,7342.0,87.0,7255.0,-8956,18933.0,315.0,17634.0,0.0,17634.0,41983.0,
10/28/2012,41661.0,2554.0,2554.0,0.0,1645.0,1645.0,0.0,10960.0,,,,,796.0,,,796.0,15955.0,24124.0,39792.0,-15668.0,0.0,,1582.0,1141.0,1141.0,0.0,441.0,25706.0,,8921.0,6010.0,38.0,,2873.0,34.0,0.0,,,,34.0,1711.0,,,371.0,516.0,10666.0,10779.0,10779.0,,,,2478.0,,,,,2107.0,13257.0,23923.0,0.0,7748.0,88.0,7660.0,-9869,19448.0,411.0,17738.0,0.0,17738.0,41661.0,
02/03/2013,41084.0,2494.0,2494.0,0.0,1395.0,1395.0,0.0,10710.0,,,,,773.0,0.0,,773.0,15372.0,24069.0,38491.0,-14422.0,140.0,140.0,1503.0,1170.0,1170.0,0.0,333.0,25712.0,,8399.0,5376.0,22.0,0.0,3001.0,1321.0,0.0,33.0,33.0,,1288.0,1742.0,0.0,0.0,319.0,472.0,11462.0,9475.0,9016.0,459.0,459.0,,2370.0,0.0,0.0,0.0,0.0,2051.0,11845.0,23307.0,0.0,8036.0,88.0,7948.0,-10694,20038.0,397.0,17777.0,0.0,17777.0,41084.0,
05/05/2013,44195.0,4337.0,4337.0,0.0,1658.0,1658.0,0.0,11825.0,,,,,800.0,,,800.0,18620.0,23906.0,38688.0,-14782.0,0.0,,1669.0,1187.0,1187.0,0.0,482.0,25575.0,,10713.0,7384.0,515.0,,2814.0,1332.0,0.0,,,,1332.0,1973.0,,,270.0,596.0,14018.0,11460.0,11460.0,,,,2324.0,,,,,2054.0,13784.0,27802.0,0.0,7878.0,88.0,7790.0,-12605,20687.0,433.0,16393.0,0.0,16393.0,44195.0,
08/04/2013,42192.0,3419.0,3419.0,0.0,1542.0,1542.0,0.0,11086.0,,,,,848.0,,,848.0,16895.0,23650.0,38752.0,-15102.0,0.0,,1647.0,1170.0,1170.0,0.0,477.0,25297.0,,9761.0,6585.0,59.0,,3117.0,1308.0,0.0,,,,1308.0,1926.0,,,290.0,547.0,12995.0,11450.0,11450.0,,,,2269.0,,,,,1979.0,13719.0,26714.0,0.0,8089.0,88.0,8001.0,-14808,21916.0,281.0,15478.0,0.0,15478.0,42192.0,
11/03/2013,43814.0,4853.0,4853.0,0.0,1606.0,1606.0,0.0,11348.0,,,,,791.0,,,791.0,18598.0,23557.0,38989.0,-15432.0,0.0,,1659.0,1172.0,1172.0,0.0,487.0,25216.0,,9440.0,6366.0,30.0,,3044.0,1317.0,0.0,,,,1317.0,1772.0,,,360.0,480.0,12529.0,14692.0,14692.0,,,,2379.0,,,,,2019.0,17071.0,29600.0,0.0,8067.0,88.0,7979.0,-16818,22711.0,254.0,14214.0,0.0,14214.0,43814.0,
02/02/2014,40518.0,1929.0,1929.0,0.0,1398.0,1398.0,0.0,11057.0,,,,,895.0,,49.0,895.0,15279.0,23348.0,39064.0,-15716.0,0.0,,1891.0,1289.0,1289.0,0.0,553.0,25239.0,,8983.0,5797.0,12.0,0.0,3174.0,33.0,0.0,31.0,31.0,,2.0,1733.0,0.0,0.0,514.0,394.0,10749.0,14691.0,14223.0,468.0,468.0,,2556.0,0.0,0.0,0.0,0.0,2042.0,17247.0,27996.0,0.0,8490.0,88.0,8402.0,-19194,23180.0,46.0,12522.0,0.0,12522.0,40518.0,
05/04/2014,42629.0,2511.0,2511.0,0.0,1831.0,1831.0,0.0,12343.0,,,,,830.0,,,830.0,17515.0,23238.0,39326.0,-16088.0,0.0,,1876.0,1293.0,1293.0,0.0,583.0,25114.0,,11193.0,7739.0,546.0,,2908.0,34.0,0.0,,,,34.0,2038.0,,,498.0,597.0,13265.0,14707.0,14707.0,,,,2511.0,,,,,2013.0,17218.0,30483.0,0.0,8589.0,88.0,8501.0,-20444,23913.0,88.0,12146.0,0.0,12146.0,42629.0,
08/03/2014,43479.0,4216.0,4216.0,0.0,1637.0,1637.0,0.0,11665.0,,,,,973.0,,,973.0,18491.0,23126.0,39603.0,-16477.0,0.0,,1862.0,1295.0,1295.0,0.0,567.0,24988.0,,10719.0,7165.0,357.0,,3197.0,34.0,0.0,,,,34.0,2086.0,,,528.0,583.0,12839.0,16702.0,16702.0,,,,2481.0,,,,,1953.0,19183.0,32022.0,0.0,8305.0,88.0,8217.0,-22263,25324.0,91.0,11457.0,0.0,11457.0,43479.0,
11/02/2014,41512.0,2181.0,2181.0,0.0,1611.0,1611.0,0.0,12008.0,,,,,949.0,,,949.0,16749.0,22940.0,39741.0,-16801.0,0.0,,1823.0,1283.0,1283.0,0.0,540.0,24763.0,,10287.0,6897.0,75.0,,3315.0,34.0,0.0,,,,34.0,1939.0,,,512.0,515.0,12260.0,16693.0,16693.0,,,,2449.0,,,,,1937.0,19142.0,31402.0,0.0,8830.0,88.0,8742.0,-24936,26234.0,-18.0,10110.0,0.0,10110.0,41512.0,
02/01/2015,39946.0,1723.0,1723.0,0.0,1484.0,1484.0,0.0,11079.0,0.0,0.0,11079.0,0.0,1016.0,0.0,51.0,448.0,15302.0,22720.0,38513.0,-15793.0,0.0,,1924.0,1353.0,1353.0,0.0,520.0,24644.0,,9039.0,5807.0,35.0,0.0,3197.0,328.0,254.0,36.0,36.0,,38.0,1902.0,0.0,0.0,642.0,433.0,11269.0,16869.0,16221.0,648.0,648.0,,2486.0,0.0,0.0,0.0,0.0,1844.0,19355.0,30624.0,0.0,8973.0,88.0,8885.0,-26194,26995.0,-452.0,9322.0,0.0,9322.0,39946.0,
05/03/2015,42510.0,2827.0,2827.0,0.0,1839.0,1839.0,0.0,12306.0,,,,,1023.0,,,1023.0,17995.0,22562.0,38800.0,-16238.0,0.0,,1953.0,1359.0,1359.0,0.0,594.0,24515.0,,11717.0,8070.0,632.0,,3015.0,3054.0,0.0,,,,3054.0,2234.0,,,600.0,631.0,17005.0,13818.0,13818.0,,,,2483.0,,,,,1883.0,16301.0,33306.0,0.0,9045.0,88.0,8957.0,-27319,27805.0,-327.0,9204.0,0.0,9204.0,42510.0,
08/02/2015,43798.0,4936.0,4936.0,0.0,1696.0,1696.0,0.0,11859.0,,,,,1040.0,,,1040.0,19531.0,22302.0,38862.0,-16560.0,0.0,,1965.0,1340.0,1340.0,0.0,625.0,24267.0,,11087.0,7495.0,180.0,,3412.0,3057.0,0.0,,,,3057.0,2255.0,,,560.0,603.0,16399.0,16318.0,16318.0,,,,2444.0,,,,,1884.0,18762.0,35161.0,0.0,9060.0,88.0,8972.0,-29116,29275.0,-582.0,8637.0,0.0,8637.0,43798.0,
11/01/2015,44152.0,3040.0,3040.0,0.0,1942.0,1942.0,0.0,12495.0,,,,,1129.0,,,1129.0,18606.0,22194.0,39116.0,-16922.0,0.0,,3352.0,2111.0,2111.0,0.0,1241.0,25546.0,,10860.0,7236.0,192.0,,3432.0,3047.0,0.0,,,,3047.0,2069.0,,,793.0,556.0,15976.0,17815.0,17815.0,,,,2742.0,,,,,1949.0,20557.0,36533.0,0.0,9054.0,88.0,8966.0,-31019,30246.0,-662.0,7619.0,0.0,7619.0,44152.0,
01/31/2016,42549.0,2216.0,2216.0,0.0,1890.0,1890.0,0.0,11809.0,0.0,0.0,11809.0,0.0,1078.0,,48.0,569.0,16993.0,22191.0,39266.0,-17075.0,0.0,,3365.0,2102.0,2102.0,0.0,1215.0,25556.0,,10057.0,6565.0,34.0,0.0,3458.0,427.0,350.0,40.0,40.0,,37.0,2042.0,0.0,,854.0,474.0,12526.0,20888.0,20165.0,723.0,723.0,,2819.0,0.0,0.0,0.0,0.0,1965.0,23707.0,36233.0,0.0,9435.0,88.0,9347.0,-33194,30973.0,-898.0,6316.0,0.0,6316.0,42549.0,
05/01/2016,44576.0,3257.0,3257.0,0.0,1989.0,1989.0,0.0,13219.0,,,,,545.0,,,545.0,19010.0,22243.0,39815.0,-17572.0,0.0,,3323.0,2123.0,2123.0,0.0,1200.0,25566.0,,12819.0,8711.0,829.0,,3279.0,44.0,0.0,,,,44.0,2286.0,,,303.0,679.0,15149.0,20904.0,20904.0,,,,2188.0,,,,,1885.0,23092.0,38241.0,0.0,9450.0,88.0,9362.0,-34444,31907.0,-578.0,6335.0,0.0,6335.0,44576.0,
07/31/2016,44247.0,4018.0,4018.0,0.0,1995.0,1995.0,0.0,12323.0,,,,,605.0,,,605.0,18941.0,21975.0,39834.0,-17859.0,0.0,,3331.0,2106.0,2106.0,0.0,1225.0,25306.0,,12153.0,8273.0,346.0,,3534.0,43.0,0.0,,,,43.0,2329.0,,,291.0,663.0,14525.0,20900.0,20900.0,,,,2165.0,,,,,1874.0,23065.0,37590.0,0.0,9637.0,88.0,9549.0,-35694,33492.0,-778.0,6657.0,0.0,6657.0,44247.0,
