Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2005,493.028,,-155.715,,337.313,,-223.546,,,,,,113.767,16.983,-12.323,1.095,-13.418,0.0,,-4.66,130.75,-42.59,88.16,0.0,,,88.16,0.0,88.16,0.0,0.0,88.16,88.16,,546.662,0.16,0.16,0.19,592.231,0.15,0.15,0.18,
09/30/2005,546.353,,-171.761,,374.592,,-240.035,145.346,,,,94.689,134.557,-10.185,-14.716,0.851,-15.567,0.0,,24.901,124.372,-40.876,83.496,0.0,,,83.496,0.0,83.496,0.0,0.0,83.496,83.496,,561.775,0.15,0.15,0.18,606.327,0.14,0.14,0.17,
12/31/2005,575.464,,-182.786,,392.678,,-290.468,,,,,,102.21,27.666,,1.615,-30.159,0.0,,0.878,129.876,-27.556,104.9,0.0,,,102.32,0.0,104.9,0.0,0.0,104.9,104.9,,554.223,0.19,0.19,0.25,600.189,0.17,0.17,0.22,
03/31/2006,566.714,,-184.947,,381.767,0.0,-290.841,152.528,129.429,,,138.313,90.926,19.678,-19.711,1.089,-20.8,0.0,,0.033,110.604,-34.841,75.763,0.0,,,75.763,0.0,75.763,0.0,0.0,75.763,75.763,,565.927,0.13,0.13,0.19,603.589,0.13,0.13,0.19,
06/30/2006,567.469,,-188.923,,378.546,,-299.576,160.167,136.001,,,139.409,78.97,-1264.595,-23.176,0.813,-23.989,0.0,,1287.771,-1185.625,-20.831,-1206.456,0.0,,,-1206.456,0.0,-1206.456,0.0,0.0,-1206.456,-1206.456,,566.098,-2.13,-2.13,0.15,566.098,-2.13,-2.13,0.15,
09/30/2006,573.567,,-190.185,,383.382,,-287.301,163.912,,,,123.389,96.081,-10.536,-27.802,0.808,-28.61,0.0,,38.338,85.545,-27.271,58.274,0.0,,,58.274,0.0,58.274,0.0,0.0,58.274,58.274,,568.561,0.1,0.1,0.14,599.626,0.1,0.1,0.14,
12/31/2006,595.83,,-190.235,,405.595,,-350.823,,,,,,54.772,37.655,,0.88,-30.924,0.0,,-7.611,92.427,-21.445,70.982,0.0,,,70.982,0.0,70.982,0.0,0.0,70.982,70.982,,567.454,0.13,0.13,0.13,567.454,0.13,0.13,0.13,
03/31/2007,626.936,,-212.109,,414.827,,-354.331,,,,,,60.496,32.913,-34.0,,-34.0,0.0,,1.087,93.409,-26.762,66.647,0.0,,,66.647,0.0,66.647,0.0,0.0,66.647,66.647,,569.4,0.12,0.12,0.12,604.905,0.11,0.11,0.11,
06/30/2007,664.922,,-220.774,,444.148,,-357.925,,,,,,86.223,32.252,-25.5,,-25.5,0.0,,-6.752,118.475,-32.295,86.18,0.0,,,86.18,0.0,86.18,0.0,0.0,86.18,86.18,,544.224,0.16,0.16,0.19,580.736,0.15,0.15,0.19,
09/30/2007,735.048,,-232.286,,502.762,,-395.061,,,,,,107.701,23.007,-17.945,1.656,-19.601,0.0,,-5.062,130.708,-45.609,85.099,0.0,,,85.099,0.0,85.099,0.0,0.0,85.099,85.099,,515.658,0.17,0.17,0.19,561.401,0.15,0.15,0.17,
12/31/2007,809.182,,-262.469,,546.713,,-386.359,,,,,,160.354,7.637,,0.0,-16.446,0.0,,8.809,167.991,-45.087,122.904,0.0,,,122.904,0.0,122.904,0.0,0.0,122.904,122.904,,521.785,0.24,0.24,0.26,566.288,0.22,0.22,0.24,
03/31/2008,822.887,,-264.836,,558.051,,-415.357,,,,,,142.694,17.59,-17.6,,-17.6,0.0,,0.01,160.284,-49.929,110.355,0.0,,,110.355,0.0,110.355,0.0,0.0,110.355,110.355,18.284,523.672,0.21,0.21,0.25,560.407,0.2,0.2,0.24,
06/30/2008,879.034,,-289.281,,589.753,,-429.303,,,,,,160.45,11.688,-13.2,,-13.2,0.0,,1.512,172.138,-51.728,120.41,0.0,,,120.41,0.0,120.41,0.0,0.0,120.41,120.41,,528.963,0.23,0.23,0.25,559.328,0.22,0.22,0.24,
09/30/2008,946.962,,-307.579,,639.383,,-437.427,,,,,,201.956,9.74,-9.7,,-9.7,0.0,,-0.04,211.696,-63.188,148.508,0.0,,,148.508,0.0,148.508,0.0,0.0,148.508,148.508,,540.983,0.27,0.27,0.28,554.35,0.27,0.27,0.28,
12/31/2008,923.5,,-304.4,,619.1,,-429.3,,,,,,189.8,-5.0,,0.0,,0.0,,5.0,184.8,-52.4,132.4,0.0,,,132.4,0.0,132.4,0.0,0.0,132.4,132.4,14.2516,529.6,0.25,0.25,0.28,529.6,0.25,0.25,0.28,
03/31/2009,764.183,764.183,-261.891,261.891,502.292,0.0,-421.094,227.075,187.864,39.211,185.4,8.619,81.198,0.264,,,,,,-0.264,81.462,-85.922,-4.46,0.0,0.0,0.0,-4.46,,-4.46,0.0,0.0,-4.46,61.75176,66.21176,524.429,-0.01,-0.01,0.11775,524.429,-0.01,-0.01,0.116255,
06/30/2009,786.363,786.363,-279.981,279.981,506.382,0.0,-410.692,215.73,176.555,39.175,183.894,11.068,95.69,1.273,,,,,,-1.273,96.963,-82.194,14.769,0.0,0.0,0.0,14.769,0.0,14.769,0.0,0.0,14.769,73.927516,59.158516,523.105,0.03,0.03,0.141324,532.85,0.03,0.03,0.141023,
09/30/2009,823.912,823.912,-280.629,280.629,543.283,0.0,-415.328,223.301,183.424,39.877,185.204,6.823,127.955,1.733,,,,,,-1.733,129.688,-45.902,83.786,0.0,0.0,0.0,83.786,0.0,83.786,0.0,0.0,83.786,92.676629,8.890629,523.878,0.16,0.16,0.176905,538.132,0.16,0.16,0.176521,
12/31/2009,941.454,941.454,-310.208,310.208,631.246,0.0,-625.394,252.484,211.288,41.196,187.21,185.7,5.852,-1.904,,,,,2.251,-0.347,3.948,17.185,21.133,0.0,0.0,0.0,21.133,1.771,22.904,0.0,0.0,22.904,147.273834,124.369834,523.2,0.04,0.04,0.281487,538.887,0.04,0.04,0.27079,
03/31/2010,912.618,912.618,-300.597,300.597,612.021,0.0,-451.749,235.513,192.375,43.138,206.994,9.242,160.272,1.459,-0.9,1.6,-2.5,,,-0.559,161.731,2.879,164.61,0.0,0.0,0.0,164.61,-1.495,163.115,0.0,0.0,163.115,114.944807,-48.170193,521.141,0.31,0.31,0.220564,536.718,0.3,0.3,0.21025,
06/30/2010,978.3,978.3,-318.362,318.362,659.938,0.0,-474.96,248.183,202.303,45.88,224.768,2.009,184.978,4.065,-0.7,2.0,-2.7,,,-3.365,189.043,-58.7,130.343,0.0,0.0,0.0,130.343,0.168,130.511,0.0,0.0,130.511,128.694158,-1.816842,524.463,0.25,0.25,0.245383,538.947,0.24,0.24,0.236629,
09/30/2010,1012.407,1012.407,-334.62,334.62,677.787,0.0,-482.251,248.477,204.704,43.773,231.151,2.623,195.536,0.205,-0.2,2.6,-2.8,,,-0.005,195.741,-61.404,134.337,0.0,0.0,0.0,134.337,0.206,134.543,0.0,0.0,134.543,135.832901,1.289901,520.581,0.26,0.26,0.260926,534.88,0.25,0.25,0.252412,
12/31/2010,1189.941,1189.941,-397.94,397.94,792.001,0.0,-565.203,302.758,257.69,45.068,254.942,7.503,226.798,4.841,,,,,,-4.841,231.639,-41.556,190.083,0.0,0.0,0.0,190.083,0.15,190.233,0.0,0.0,190.233,190.947648,0.714648,523.556,0.36,0.36,0.364713,541.464,0.35,0.35,0.35132,
03/31/2011,1101.612,1101.612,-365.727,365.727,735.885,0.0,-558.492,291.215,246.291,44.924,261.979,5.298,177.393,-6.462,4.1,6.5,-2.4,,,2.362,170.931,-41.271,129.66,0.0,0.0,0.0,129.66,0.09,129.75,0.0,0.0,129.75,132.8141,3.0641,530.789,0.24,0.24,0.25022,548.825,0.24,0.24,0.245583,
06/30/2011,1120.544,1120.544,-398.378,398.378,722.166,0.0,-551.246,290.895,246.635,44.26,257.25,3.101,170.92,-13.688,12.6,15.2,-2.6,,,1.088,157.232,-41.714,115.518,0.0,0.0,0.0,115.518,0.042,115.56,0.0,0.0,115.56,117.901152,2.341152,532.909,0.22,0.22,0.221241,546.452,0.21,0.21,0.214284,
09/30/2011,1105.796,1105.796,-394.192,394.192,711.604,0.0,-574.578,299.388,254.933,44.455,257.096,18.094,137.026,-15.957,11.8,14.0,-2.2,,,4.157,121.069,-37.398,83.671,0.0,0.0,0.0,83.671,-0.008,83.663,0.0,0.0,83.663,97.57813,13.91513,529.286,0.16,0.16,0.184358,536.583,0.16,0.16,0.184358,
12/31/2011,1120.8,1120.8,-421.9,421.9,698.9,0.0,-565.7,298.7,253.2,45.5,250.5,16.5,133.2,-10.7,11.3,13.8,-2.5,,,-0.6,122.5,-26.3,96.2,0.0,0.0,0.0,96.2,,96.2,0.0,0.0,96.2,107.734631,11.534631,526.1,0.18,0.18,0.20478,533.3,0.18,0.18,0.201629,
03/31/2012,1032.498,1032.498,-398.443,398.443,634.055,0.0,-586.346,312.385,257.719,54.666,269.602,4.359,47.709,-24.431,11.4,14.2,-2.8,,,13.031,23.278,-7.008,16.27,0.0,0.0,0.0,16.27,,16.27,0.0,0.0,16.27,27.43765,11.16765,527.186,0.03,0.03,0.052045,533.683,0.03,0.03,0.050926,
06/30/2012,1073.8,1073.8,-405.9,405.9,667.9,0.0,-581.2,308.3,259.5,48.8,268.7,4.2,86.7,2.8,10.6,13.5,-2.9,,,-13.4,89.5,-31.8,57.7,0.0,0.0,0.0,57.7,,57.7,0.0,0.0,57.7,48.263407,-9.436593,527.8,0.11,0.11,0.091443,531.8,0.11,0.11,0.091443,
09/30/2012,1118.3,1118.3,-444.5,444.5,673.8,0.0,-631.0,310.4,261.0,49.4,288.2,32.4,42.8,-4.0,10.2,12.8,-2.6,,,-6.2,38.8,-22.0,16.8,0.0,0.0,0.0,16.8,,16.8,,0.0,16.8,75.738044,58.938044,521.2,0.03,0.03,0.145315,524.5,0.03,0.03,0.14237,
12/31/2012,1140.8,1140.8,-407.8,407.8,733.0,0.0,-602.1,316.4,264.7,51.7,275.1,10.6,130.9,9.0,9.7,12.4,-2.7,,,-18.7,139.9,-44.2,95.7,0.0,0.0,0.0,95.7,,95.7,0.0,0.0,95.7,89.097842,-6.602158,507.6,0.19,0.19,0.175528,513.1,0.19,0.19,0.175528,
03/31/2013,1059.2,1059.2,-388.4,388.4,670.8,0.0,-583.8,314.6,256.1,58.5,262.2,7.0,87.0,-10.1,12.2,14.3,-2.1,,,-2.1,76.9,14.1,91.0,0.0,0.0,0.0,91.0,,91.0,0.0,0.0,91.0,95.485,4.485,504.7,0.18,0.18,0.189192,512.7,0.18,0.18,0.188748,
06/30/2013,1150.7,1150.7,-430.2,430.2,720.5,0.0,-582.0,316.3,267.1,49.2,257.7,8.0,138.5,-12.6,13.2,14.9,-1.7,,,-0.6,125.9,-28.0,97.9,0.0,0.0,0.0,97.9,,97.9,0.0,0.0,97.9,102.714955,4.814955,503.0,0.19,0.19,0.204205,506.3,0.19,0.19,0.19951,
09/30/2013,1185.6,1185.6,-439.1,439.1,746.5,0.0,-601.5,330.9,269.5,61.4,264.6,6.0,145.0,-7.5,11.9,14.2,-2.3,,,-4.4,137.5,-38.4,99.1,0.0,0.0,0.0,99.1,0.0,99.1,0.0,0.0,99.1,103.103548,4.003548,501.5,0.2,0.2,0.20559,508.6,0.19,0.19,0.197872,
12/31/2013,1273.6,1273.6,-470.0,470.0,803.6,0.0,-608.2,331.4,283.2,48.2,258.7,18.1,195.4,-10.2,12.4,15.0,-2.6,,,-2.2,185.2,-33.4,151.8,0.0,0.0,0.0,151.8,0.0,151.8,0.0,0.0,151.8,157.285714,5.485714,498.2,0.3,0.3,0.315708,505.6,0.3,0.3,0.31085,
03/31/2014,1170.1,1170.1,-450.0,450.0,720.1,0.0,-726.3,348.3,273.4,74.9,264.0,114.0,-6.2,154.2,13.3,15.4,-2.1,,,-167.5,148.0,-37.4,110.6,0.0,0.0,0.0,110.6,0.0,110.6,0.0,0.0,110.6,122.274268,11.674268,486.2,0.23,0.23,0.25149,496.5,0.22,0.22,0.243513,
06/30/2014,1229.5,1229.5,-481.3,481.3,748.2,0.0,-632.3,318.6,258.0,60.6,255.5,58.2,115.9,178.6,15.7,17.8,-2.1,,,-194.3,294.5,-73.4,221.1,0.0,0.0,0.0,221.1,0.0,221.1,0.0,0.0,221.1,108.516798,-112.583202,470.3,0.47,0.47,0.23074,476.5,0.46,0.46,0.223729,
09/30/2014,1125.9,1125.9,-411.1,411.1,714.8,0.0,-542.4,304.2,249.2,55.0,253.2,-15.0,172.4,-6.8,14.2,16.9,-2.7,,,-7.4,165.6,-62.0,103.6,0.0,0.0,0.0,103.6,0.0,103.6,0.0,0.0,103.6,79.883033,-23.716967,448.4,0.23,0.23,0.178151,454.8,0.23,0.23,0.177852,
12/31/2014,1101.6,1101.6,-426.5,426.5,675.1,0.0,-1376.9,283.6,243.0,40.6,233.5,859.8,-701.8,7.4,13.6,16.7,-3.1,,,-21.0,-694.4,-75.2,-769.6,0.0,0.0,0.0,-769.6,0.0,-769.6,0.0,0.0,-769.6,78.713315,848.313315,426.1,-1.81,-1.81,0.18473,426.1,-1.81,-1.81,0.180878,
03/31/2015,1067.4,1067.4,-410.1,410.1,657.3,0.0,-525.5,275.4,220.2,55.2,248.7,1.4,131.8,-15.8,14.7,18.5,-3.8,,,1.1,116.0,-35.8,80.2,0.0,0.0,0.0,80.2,0.0,80.2,0.0,0.0,80.2,80.506178,0.306178,407.1,0.2,0.2,0.197755,414.2,0.19,0.19,0.190739,
06/30/2015,1222.2,1222.2,-440.7,440.7,781.5,0.0,-538.4,288.7,232.4,56.3,251.6,-1.9,243.1,-17.1,15.1,21.8,-6.7,,,2.0,226.0,-68.0,158.0,0.0,0.0,0.0,158.0,,158.0,0.0,0.0,158.0,153.295974,-4.704026,389.9,0.41,0.41,0.393167,397.2,0.4,0.4,0.388157,
09/30/2015,1248.6,1248.6,-451.2,451.2,797.4,0.0,-539.4,292.4,235.3,57.1,247.0,0.0,258.0,-8.4,15.9,21.6,-5.7,,,-7.5,249.6,-51.9,197.7,0.0,0.0,0.0,197.7,0.0,197.7,0.0,0.0,197.7,189.217241,-8.482759,382.8,0.52,0.52,0.494298,389.2,0.51,0.51,0.488205,
12/31/2015,1319.6,1319.6,-477.2,477.2,842.4,0.0,-563.3,316.2,255.9,60.3,247.2,-0.1,279.1,-18.5,15.9,21.4,-5.5,,,2.6,260.6,-62.8,197.8,0.0,0.0,0.0,197.8,0.0,197.8,0.0,0.0,197.8,198.119231,0.319231,383.1,0.52,0.52,0.517148,390.9,0.51,0.51,0.510817,
03/31/2016,1097.9,1097.9,-407.0,407.0,690.9,0.0,-542.2,291.2,231.8,59.4,251.0,0.0,148.7,-22.2,14.6,22.5,-7.9,,,7.6,126.5,-35.1,91.4,0.0,0.0,0.0,91.4,0.0,91.4,0.0,0.0,91.4,96.826606,5.426606,383.2,0.24,0.24,0.252679,389.3,0.23,0.23,0.243939,
06/30/2016,1221.3,1221.3,-464.9,464.9,756.4,0.0,-552.6,302.3,243.7,58.6,247.9,2.4,203.8,-11.6,16.5,25.0,-8.5,,,-4.9,192.2,-52.2,140.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,0.0,140.0,144.204444,4.204444,382.8,0.37,0.37,0.37671,386.3,0.36,0.36,0.370884,
09/30/2016,1285.3,1285.3,-485.8,485.8,799.5,0.0,-549.5,296.9,242.9,54.0,251.8,0.8,250.0,-13.4,16.0,25.1,-9.1,,,-2.6,236.6,-64.2,172.4,0.0,0.0,0.0,172.4,0.0,172.4,0.0,0.0,172.4,178.32407,5.92407,381.0,0.45,0.45,0.468042,384.5,0.45,0.45,0.465407,
12/31/2016,1385.6,1385.6,-517.1,517.1,868.5,0.0,-570.5,307.4,254.5,52.9,263.0,0.1,298.0,-15.1,15.2,25.1,-9.9,,,-0.1,282.9,-85.5,197.4,0.0,0.0,0.0,197.4,0.0,197.4,0.0,0.0,197.4,199.669516,2.269516,379.9,0.52,0.52,0.525584,385.6,0.51,0.51,0.515886,
03/31/2017,1221.0,1221.0,-474.4,474.4,746.6,0.0,-590.3,294.7,244.2,50.5,276.2,19.4,156.3,-15.7,14.9,25.3,-10.4,,,0.8,140.6,-31.8,108.8,0.0,0.0,0.0,108.8,0.0,108.8,0.0,0.0,108.8,128.271128,19.471128,380.9,0.29,0.29,0.336758,388.0,0.28,0.28,0.330183,
06/30/2017,1308.9,1308.9,-507.0,507.0,801.9,0.0,-543.7,295.5,239.9,55.6,240.2,8.0,258.2,-13.0,13.0,25.0,-12.0,,,0.0,245.2,-65.4,179.8,0.0,0.0,0.0,179.8,0.0,179.8,0.0,0.0,179.8,184.893793,5.093793,380.4,0.47,0.47,0.486051,385.6,0.47,0.47,0.48321,
09/30/2017,1257.8,1257.8,-485.4,485.4,772.4,0.0,-541.5,303.1,232.5,70.6,236.4,2.0,230.9,-5.1,10.6,25.3,-14.7,,,-5.5,225.8,-60.1,165.7,0.0,0.0,0.0,165.7,0.0,165.7,0.0,0.0,165.7,174.572964,8.872964,378.3,0.44,0.44,0.461467,382.7,0.43,0.43,0.453185,
12/31/2017,1239.5,1239.5,-488.3,488.3,751.2,0.0,-548.5,284.4,233.6,50.8,227.9,36.2,202.7,-2.5,9.7,25.6,-15.9,,,-7.2,200.2,-348.3,-148.1,0.0,0.0,0.0,-148.1,0.0,-148.1,0.0,0.0,-148.1,173.774329,321.874329,371.2,-0.398976,-0.398976,0.468142,380.5,-0.398976,-0.398976,0.446948,
03/31/2018,1082.6,1082.6,-464.2,464.2,618.4,0.0,-562.9,295.4,239.4,56.0,269.4,-1.9,55.5,-14.1,11.1,26.0,-14.9,,,3.0,41.4,-7.0,34.4,0.0,0.0,0.0,34.4,0.0,34.4,0.0,0.0,34.4,32.001923,-2.398077,355.3,0.1,0.1,0.09007,360.6,0.1,0.1,0.09007,
06/30/2018,1204.1,1204.1,-503.2,503.2,700.9,0.0,-541.1,292.5,238.3,54.2,248.8,-0.2,159.8,-8.9,9.9,25.9,-16.0,,,-1.0,150.9,-34.4,116.5,0.0,0.0,0.0,116.5,0.0,116.5,0.0,0.0,116.5,116.8852,0.3852,349.0,0.33,0.33,0.334915,351.3,0.33,0.33,0.331096,
