Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Investment (Inc) Loss,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2016,830.8,830.2,0.6,-67.6,67.6,763.2,0.0,-635.7,258.5,205.9,171.3,127.5,-23.0,,24.4,,-2.9,,,1.5,104.5,-11.7,92.8,0.0,0.0,0.0,92.8,0.0,92.8,0.0,0.0,92.8,178.647759,85.847759,223.8,0.41,0.41,0.798247,225.6,0.41,0.41,0.790531,
03/31/2017,869.6,869.1,0.5,-69.0,69.0,800.6,0.0,-588.6,261.8,219.5,107.3,212.0,-18.0,,23.5,,-3.9,19.7,,-21.3,194.0,-23.9,170.1,0.0,0.0,0.0,170.1,0.0,170.1,0.0,0.0,170.1,227.14,57.04,224.6,0.76,0.76,1.011309,226.2,0.75,0.75,1.002166,
06/30/2017,912.7,912.2,0.5,-83.6,83.6,829.1,0.0,-602.4,265.6,198.2,138.6,226.7,-20.4,,24.8,,-4.5,12.3,,-12.2,206.3,-41.1,165.2,0.0,0.0,0.0,165.2,0.0,165.2,0.0,0.0,165.2,222.502119,57.302119,224.4,0.74,0.74,0.991542,225.5,0.73,0.73,0.984111,
09/30/2017,859.1,858.8,0.3,-157.0,157.0,702.1,0.0,-622.0,270.6,195.7,155.7,80.1,-21.9,,25.0,,-4.5,-1.3,,2.7,58.2,19.8,78.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,78.0,139.34123,61.34123,223.3,0.35,0.35,0.624009,225.0,0.35,0.35,0.622628,
12/31/2017,909.7,909.4,0.3,-144.6,144.6,765.1,0.0,-656.5,296.4,265.0,95.1,108.6,-19.3,,25.1,,-5.6,-1.8,,1.6,89.3,-59.3,30.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,30.0,226.212335,196.212335,223.3,0.13,0.13,1.013042,225.0,0.13,0.13,1.002055,
03/31/2018,930.9,930.4,0.5,-91.6,91.6,839.3,0.0,-571.9,257.1,176.6,138.2,267.4,84.2,,24.1,,-105.8,-13.1,,10.6,351.6,-102.5,249.1,0.0,0.0,0.0,249.1,0.0,249.1,0.0,0.0,249.1,276.873,27.773,222.1,1.12,1.12,1.246614,223.7,1.11,1.11,1.234153,
06/30/2018,1045.0,1044.7,0.3,-95.3,95.3,949.7,0.0,-1349.8,277.3,173.4,899.1,-400.1,-18.5,,25.0,,-7.7,-1.7,,2.9,-418.6,-38.8,-457.4,0.0,0.0,0.0,-457.4,0.0,-457.4,0.0,0.0,-457.4,335.745485,793.145485,222.6,-2.05,-2.05,1.508291,222.6,-2.05,-2.05,1.508291,
09/30/2018,1026.5,1026.5,0.0,-90.6,90.6,935.9,0.0,-577.3,258.7,174.8,143.8,358.6,-16.5,,24.6,,-5.9,3.3,,-5.5,342.1,-11.2,330.9,0.0,0.0,0.0,330.9,0.0,330.9,0.0,0.0,330.9,376.366667,45.466667,222.9,1.48,1.48,1.6885,224.6,1.47,1.47,1.672434,
12/31/2018,1128.8,1128.5,0.3,-96.8,96.8,1032.0,0.0,-988.3,318.7,205.6,464.0,43.7,-76.6,,24.5,,54.1,9.7,,-11.7,-32.9,-12.1,-45.0,0.0,0.0,0.0,-45.0,0.0,-45.0,0.0,0.0,-45.0,370.90487,415.90487,223.2,-0.2,-0.2,1.66176,223.2,-0.2,-0.2,1.66176,
03/31/2019,1140.4,1140.2,0.2,-85.8,85.8,1054.6,0.0,-537.8,281.5,195.9,60.4,516.8,25.0,,19.9,,-42.5,7.0,,-9.4,541.8,46.1,587.9,0.0,0.0,0.0,587.9,0.0,587.9,0.0,0.0,587.9,571.543117,-16.356883,223.8,2.63,2.63,2.553812,225.5,2.61,2.61,2.537464,
06/30/2019,1203.3,1202.5,0.8,-99.2,99.2,1104.1,0.0,-571.5,299.3,187.6,84.6,532.6,-33.1,,18.3,,14.9,9.1,,-9.2,499.5,-39.7,459.8,0.0,0.0,0.0,459.8,0.0,459.8,0.0,0.0,459.8,500.384773,40.584773,224.2,2.05,2.05,2.231868,225.6,2.04,2.04,2.219897,
09/30/2019,1263.1,1263.1,0.0,-95.2,95.2,1167.9,0.0,-637.9,299.3,232.9,105.7,530.0,5.5,,17.9,,-23.0,11.0,,-11.4,535.5,-67.9,467.6,0.0,0.0,0.0,467.6,0.0,467.6,0.0,0.0,467.6,511.950328,44.350328,223.3,2.09,2.09,2.292657,224.5,2.08,2.08,2.277552,
12/31/2019,1384.3,1384.2,0.1,-114.3,114.3,1270.0,0.0,-729.0,381.0,269.6,78.4,541.0,61.0,,21.7,,-49.7,9.7,,-42.7,602.0,287.0,889.0,0.0,0.0,0.0,889.0,0.0,889.0,0.0,0.0,889.0,504.982,-384.018,221.3,4.02,4.02,2.281889,222.5,4.0,4.0,2.274076,
03/31/2020,1444.8,1444.6,0.2,-111.7,111.7,1333.1,0.0,-637.6,319.9,200.9,116.8,695.5,-31.9,,25.8,,5.2,11.4,,-10.5,663.6,-106.0,557.6,0.0,0.0,0.0,557.6,0.0,557.6,0.0,0.0,557.6,618.734178,61.134178,221.6,2.52,2.52,2.792122,222.6,2.5,2.5,2.774637,
06/30/2020,1444.6,1444.5,0.1,-144.9,144.9,1299.7,0.0,-2669.9,301.4,221.1,2147.4,-1370.2,18.1,,23.6,,-41.5,9.5,,-9.7,-1352.1,284.0,-1068.1,0.0,0.0,0.0,-1068.1,0.0,-1068.1,0.0,0.0,-1068.1,587.607225,1655.707225,220.6,-4.84,-4.84,2.663677,220.6,-4.84,-4.84,2.663677,
09/30/2020,1387.526,,,,,1269.84991994,,,,,,686.846,,,,,,,,,663.125,,404.2,,,,,,404.2,,,404.2,556.706,,,1.845,1.845,2.479,,1.845,1.845,2.479,
12/31/2020,1397.526,,,,,1277.52044238,,,,,,615.769,,,,,,,,,620.188,,369.7,,,,,,369.7,,,369.7,499.059,,,1.706,1.706,2.229,,1.706,1.706,2.229,
