Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2012,691.4,691.4,-438.8,438.8,252.6,0.0,-130.8,248.2,,,-117.4,121.8,-25.2,23.8,,,,,1.4,96.6,-17.3,79.3,-0.1,-0.1,0.0,79.4,0.1,79.5,,0.0,79.5,170.924999,91.524999,180.3,0.44,0.44,0.948003,181.7,0.44,0.44,0.943715,
06/30/2012,999.4,999.4,-580.1,580.1,419.3,0.0,-140.4,304.8,,,-164.4,278.9,-155.1,84.6,,,,,70.5,123.8,-25.9,97.9,-0.8,-0.8,0.0,98.7,6.4,105.1,0.0,0.0,105.1,273.228366,168.928366,180.8,0.58,0.58,1.511219,181.6,0.57,0.57,1.500222,
09/29/2012,1195.5,1195.5,-687.0,687.0,508.5,0.0,-204.5,300.6,,,-96.1,304.0,-60.8,54.4,,,,,6.4,243.2,-42.5,200.7,-0.7,-0.7,0.0,201.4,-3.0,198.4,,0.0,198.4,239.735,42.035,181.0,1.09,1.09,1.324503,182.0,1.09,1.09,1.320962,
12/29/2012,1030.2,1030.2,-646.6,646.6,383.6,0.0,-220.9,272.5,,,-51.6,162.7,-34.2,22.2,,,,,12.0,128.5,-68.8,59.7,0.1,0.1,0.0,59.6,0.4,60.0,,0.0,60.0,173.714331,113.614331,181.3,0.33,0.33,0.95816,182.2,0.33,0.33,0.953569,
03/30/2013,828.5,828.5,-547.1,547.1,281.4,0.0,-178.0,293.9,,,-115.9,103.4,-70.6,74.9,,,,,-4.3,32.8,-2.0,30.8,0.9,0.9,0.0,29.9,-1.4,28.5,0.0,0.0,28.5,44.005616,14.605616,181.7,0.16,0.16,0.242188,182.9,0.16,0.16,0.239856,
06/29/2013,1178.0,1178.0,-684.1,684.1,493.9,0.0,-148.2,319.5,,,-171.3,345.7,-48.5,41.2,,,,,7.3,297.2,-30.0,267.2,-1.7,-1.7,0.0,268.9,-1.6,267.3,0.0,0.0,267.3,271.554932,5.954932,182.9,1.46,1.45,1.484718,184.1,1.45,1.44,1.472346,
09/28/2013,1171.2,1171.2,-670.0,670.0,501.2,0.0,-305.5,290.8,,,14.7,195.7,-23.3,17.8,,,,,5.5,172.4,-37.2,135.2,-0.9,-0.9,0.0,136.1,-1.8,134.3,0.0,0.0,134.3,276.976646,143.576646,183.5,0.74,0.72,1.50941,184.6,0.73,0.72,1.497772,
12/31/2013,1028.4,1028.4,-644.4,644.4,384.0,0.0,-229.9,296.4,,,-66.5,154.1,-8.8,36.2,,,,,-27.4,145.3,-13.7,131.6,-0.3,-0.3,0.0,131.9,-0.4,131.5,0.0,0.0,131.5,103.962742,-27.237258,183.9,0.72,0.71,0.565322,185.0,0.71,0.32,0.172772,
03/31/2014,816.0,816.0,-523.2,523.2,292.8,0.0,-88.6,263.9,,,-175.3,204.2,-34.6,35.4,,,,,-0.8,169.6,-4.8,164.8,1.9,1.9,0.0,162.9,0.5,163.4,0.0,0.0,163.4,90.16,-75.14,184.3,0.89,0.9,0.489202,185.5,0.88,0.89,0.484933,
06/30/2014,1188.5,1188.5,-683.3,683.3,505.2,0.0,-140.4,327.8,,,-187.4,364.8,-35.5,36.2,,,,,-0.7,329.3,-36.4,292.9,-0.2,-0.2,0.0,293.1,-2.2,290.9,0.0,0.0,290.9,293.3,2.6,184.8,1.57,1.57,1.587121,185.9,1.56,1.56,1.573986,
09/30/2014,1168.0,1168.0,-666.6,666.6,501.4,0.0,-498.3,289.6,,,208.7,3.1,-36.3,31.3,,,,,5.0,-33.2,-0.7,-33.9,-1.3,-1.3,0.0,-32.6,-1.8,-34.4,0.0,0.0,-34.4,272.057105,307.757105,185.1,-0.19,-0.2,1.469784,185.1,-0.19,-0.2,1.462653,
12/31/2014,973.8,973.8,-620.2,620.2,353.6,0.0,-199.2,282.6,,,-83.4,154.4,-33.8,30.8,33.6,-2.8,,,3.0,120.6,-27.1,93.5,-0.9,-0.9,0.0,94.4,-0.3,94.1,0.0,0.0,94.1,104.185,10.985,185.3,0.5,0.5,0.56225,186.5,0.5,0.5,0.558901,
03/31/2015,700.0,700.0,-454.8,454.8,245.2,0.0,-119.9,240.6,,,-120.7,125.3,-31.8,29.2,,,,,2.6,93.5,-12.8,80.7,-1.9,-1.9,0.0,82.6,-1.5,81.1,0.0,0.0,81.1,91.706176,12.506176,185.8,0.44,0.43,0.493575,186.9,0.43,0.42,0.486914,
06/30/2015,1005.7,1005.7,-579.9,579.9,425.8,0.0,-111.5,283.3,,,-171.8,314.3,-24.3,30.6,31.6,-1.0,,,-6.3,290.0,-58.4,231.6,0.3,0.3,0.0,231.3,-2.3,229.0,0.0,0.0,229.0,256.195,26.895,185.7,1.23,1.23,1.379618,186.5,1.23,1.23,1.374209,
09/30/2015,1017.4,1017.4,-585.9,585.9,431.5,0.0,-423.4,265.2,,,158.2,8.1,-23.1,26.8,27.8,-1.0,,,-3.7,-15.0,27.3,12.3,-2.9,-2.9,0.0,15.2,1.4,16.6,0.0,0.0,16.6,271.925,258.225,185.0,0.09,0.07,1.469865,186.0,0.09,0.07,1.458306,
12/31/2015,844.4,844.4,-542.9,542.9,301.5,0.0,-227.4,262.7,,,-35.3,74.1,-31.9,25.4,27.6,-2.2,,,6.5,42.2,-7.9,34.3,0.6,0.6,0.0,33.7,-0.9,32.8,0.0,0.0,32.8,90.600007,57.200007,184.5,0.18,0.18,0.491057,185.7,0.18,0.18,0.488024,
03/31/2016,657.2,657.2,-414.0,414.0,243.2,0.0,0.1,250.9,,,-251.0,243.3,-62.6,47.3,,,,,15.3,180.7,-16.7,164.0,0.5,0.5,0.0,163.5,-0.8,162.7,0.0,0.0,162.7,135.82,-27.38,203.6,0.8,0.8,0.667092,205.1,0.8,0.8,0.666504,
06/30/2016,986.2,986.2,-562.2,562.2,424.0,0.0,-156.2,313.6,,,-157.4,267.8,-70.9,40.5,41.4,-0.9,,,30.4,196.9,-21.2,175.7,1.8,1.8,0.0,173.9,-1.6,172.3,0.0,0.0,172.3,248.853634,74.753635,214.7,0.8,0.81,1.159076,215.7,0.8,0.81,1.156563,
09/30/2016,947.6,947.6,-541.3,541.3,406.3,0.0,-117.1,278.9,,,-161.8,289.2,-65.8,66.6,,,,,-0.8,223.4,-19.6,203.8,0.0,0.0,0.0,203.8,-1.3,202.5,0.0,0.0,202.5,228.680017,26.180017,214.8,0.94,0.94,1.064618,216.3,0.94,0.94,1.061036,
12/31/2016,2294.0,2294.0,-1485.6,1485.6,808.4,0.0,1700.7,753.9,,,-2454.6,2509.1,-74.8,90.0,111.1,-21.1,,,-15.2,2434.3,-993.2,1441.1,0.5,0.5,0.0,1440.6,-2.2,1438.4,0.0,0.0,1438.4,108.725594,-1330.174406,214.8,6.7,6.7,0.506171,216.4,6.65,6.65,0.503168,
03/31/2017,2448.7,2448.7,-1372.3,1372.3,1076.4,0.0,-712.0,705.3,,,6.7,364.4,-83.5,96.6,96.6,0.0,,,-13.1,280.9,-65.9,215.0,0.0,0.0,0.0,215.0,-6.5,208.5,0.0,0.0,208.5,182.305,-26.195,215.0,0.97,0.97,0.84793,216.5,0.96,0.96,0.839007,
06/30/2017,3091.3,3091.3,-1755.5,1755.5,1335.8,0.0,-798.9,782.4,,,16.5,536.9,-76.7,89.2,,,,,-12.5,460.2,-125.2,335.0,0.0,0.0,0.0,335.0,-5.1,329.9,0.0,0.0,329.9,368.12,38.22,215.4,1.53,1.53,1.709006,216.4,1.52,1.52,1.696617,
09/30/2017,2883.2,2883.2,-1589.1,1589.1,1294.1,0.0,-787.9,783.8,,,4.1,506.2,-65.7,72.6,72.6,0.0,,,-6.9,440.5,-147.4,293.1,0.0,0.0,0.0,293.1,-6.1,287.0,0.0,0.0,287.0,305.495,18.495,215.5,1.33,1.33,1.41761,216.5,1.33,1.33,1.415427,
12/31/2017,2579.6,2579.6,-1519.8,1519.8,1059.8,0.0,-789.6,780.5,,,9.1,270.2,-68.6,84.9,84.9,0.0,,,-16.3,201.6,519.8,721.4,0.0,0.0,0.0,721.4,-4.5,716.9,0.0,0.0,716.9,306.92,-409.98,215.5,3.33,3.33,1.424223,216.5,3.31,3.31,1.416328,
03/31/2018,2331.5,2331.5,-1535.7,1535.7,795.8,0.0,-366.3,681.1,,,-314.8,429.5,-72.1,83.2,83.2,0.0,,,-11.1,357.4,-74.9,282.5,0.0,0.0,0.0,282.5,-4.4,278.1,0.0,0.0,278.1,104.3,-173.8,215.8,1.29,1.29,0.483318,216.6,1.28,1.28,0.477599,
06/30/2018,3085.2,3085.2,-1739.1,1739.1,1346.1,0.0,-755.2,744.7,,,10.5,590.9,-67.9,76.7,,,,,-8.8,523.0,-92.2,430.8,0.0,0.0,0.0,430.8,-6.7,424.1,0.0,0.0,424.1,406.099989,-18.000011,216.0,1.96,1.96,1.880093,216.5,1.96,1.96,1.876859,
09/30/2018,2934.2,2934.2,-1714.0,1714.0,1220.2,0.0,-750.5,713.9,,,36.6,469.7,-59.6,67.4,67.4,0.0,,,-7.8,410.1,-64.5,345.6,0.0,0.0,0.0,345.6,-7.3,338.3,0.0,0.0,338.3,396.499998,58.199998,216.0,1.57,1.57,1.835648,216.6,1.56,1.56,1.828698,
12/31/2018,2418.7,2418.7,-1596.0,1596.0,822.7,0.0,-681.0,663.0,,0.0,18.0,141.7,-72.4,70.9,70.9,0.0,,,1.5,69.3,6.4,75.7,0.0,0.0,0.0,75.7,0.3,76.0,0.0,0.0,76.0,182.299939,106.299939,216.1,0.35,0.35,0.843591,216.7,0.35,0.35,0.84054,
03/31/2019,2303.3,2303.3,-1413.0,1413.0,890.3,0.0,-668.2,655.2,,,13.0,222.1,-40.8,73.3,73.3,0.0,,,-32.5,181.3,-32.2,149.1,0.0,0.0,0.0,149.1,2.3,151.4,0.0,0.0,151.4,122.644,-28.756,216.5,0.7,0.7,0.566485,216.9,0.7,0.7,0.566485,
06/30/2019,2948.3,2948.3,-1759.8,1759.8,1188.5,0.0,-719.8,769.7,,,-49.9,468.7,-68.1,65.6,65.6,0.0,,,2.5,400.6,-70.4,330.2,0.0,0.0,0.0,330.2,-0.8,329.4,0.0,0.0,329.4,329.6,0.2,216.6,1.52,1.52,1.521699,216.9,1.52,1.52,1.520922,
09/30/2019,2841.6,2841.6,-1685.4,1685.4,1156.2,0.0,-1393.5,690.2,,,703.3,-237.3,-71.3,65.6,65.6,0.0,,,5.7,-308.6,-90.7,-399.3,0.0,0.0,0.0,-399.3,-3.5,-402.8,0.0,0.0,-402.8,321.2,724.0,216.6,-1.86,-1.86,1.482918,216.6,-1.86,-1.86,1.482567,
12/31/2019,2486.2,2486.2,-1520.0,1520.0,966.2,0.0,-655.3,612.9,,0.0,42.4,310.9,-104.3,68.2,68.2,0.0,,,36.1,206.6,-40.4,166.2,0.0,0.0,0.0,166.2,-2.5,163.7,0.0,0.0,163.7,221.5,57.8,216.7,0.76,0.76,1.02215,217.0,0.75,0.75,1.016359,
03/31/2020,2102.8,2102.8,-1479.0,1479.0,623.8,0.0,-716.3,629.7,,,86.6,-92.5,-66.2,68.9,68.9,0.0,,,-2.7,-158.7,43.3,-115.4,0.0,0.0,0.0,-115.4,-1.6,-117.0,0.0,0.0,-117.0,27.0,144.0,216.7,-0.54,-0.54,0.124596,216.7,-0.54,-0.54,0.124513,
06/30/2020,2503.4,2503.4,-1456.6,1456.6,1046.8,0.0,-588.8,524.5,,,64.3,458.0,-56.3,69.7,,,,,-13.4,401.7,-204.5,197.2,0.0,0.0,0.0,197.2,-2.2,195.0,0.0,0.0,195.0,326.161,131.161,216.9,0.9,0.9,1.503739,217.0,0.9,0.9,1.503739,
09/30/2020,2651.385,,,,1056.70949175,,,,,,,367.444,,,,,,,,295.5,,233.0,,,,,,233.0,,,233.0,229.182,,,1.045,1.045,1.023,,1.045,1.045,1.023,
12/31/2020,2406.846,,,,902.15808618,,,,,,,274.778,,,,,,,,200.05,,165.167,,,,,,165.167,,,165.167,153.209,,,0.697,0.697,0.722,,0.697,0.697,0.722,
