Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2011,200148.0,1794.0,4564.0,1326.0,3238.0,38400.0,38400.0,,,0.0,1059.0,32105.0,15960.0,16145.0,97382.0,59720.0,10916.0,20422.0,6324.0,777.0,130264.0,-4280.0,125984.0,2785.0,2785.0,14253.0,13593.0,660.0,,2143.0,0.0,9166.0,,17541.0,110777.0,91747.0,19030.0,0.0,128318.0,1441.0,1441.0,,,,,,32874.0,,,,32874.0,,,,,926.0,7211.0,170770.0,0.0,19239.0,5.0,19234.0,-3243.0,13091.0,291.0,29378.0,0.0,29378.0,200148.0,
12/31/2011,206019.0,2097.0,3741.0,342.0,3399.0,38759.0,38759.0,,,,1123.0,34001.0,16913.0,17088.0,101390.0,63148.0,10433.0,21779.0,6030.0,702.0,136093.0,-4250.0,131843.0,2748.0,2748.0,14202.0,13592.0,610.0,3619.0,1936.0,0.0,5951.0,,18281.0,109945.0,92967.0,16978.0,0.0,128226.0,1464.0,1464.0,0.0,0.0,,,0.0,38097.0,0.0,0.0,,38097.0,72.0,12.0,60.0,1303.0,987.0,6204.0,176353.0,0.0,19279.0,5.0,19274.0,-3244.0,13462.0,169.0,29666.0,0.0,29666.0,206019.0,
03/31/2012,294481.0,2183.0,28473.0,308.0,28165.0,60810.0,60810.0,,,,1253.0,34906.0,17145.0,17761.0,138776.0,59910.0,49550.0,23568.0,5748.0,767.0,174449.0,-4060.0,170389.0,3062.0,3062.0,14502.0,13595.0,907.0,,1678.0,0.0,12131.0,,19274.0,197254.0,176724.0,20530.0,0.0,216528.0,770.0,770.0,,,,,,32115.0,,,,32115.0,,,,,490.0,7628.0,257531.0,0.0,25142.0,6.0,25136.0,-3286.0,14841.0,253.0,36950.0,0.0,36950.0,294481.0,
06/30/2012,296572.0,2297.0,3682.0,330.0,3352.0,55289.0,55289.0,,,,1719.0,36056.0,17589.0,18467.0,166529.0,87646.0,48224.0,25251.0,5408.0,1211.0,203796.0,-4998.0,198798.0,3556.0,3556.0,16825.0,13864.0,2961.0,,1929.0,0.0,12477.0,,20072.0,193859.0,174777.0,19082.0,0.0,213931.0,1101.0,1101.0,,,,,,34773.0,,,,34773.0,,,,,442.0,9133.0,259380.0,0.0,25223.0,6.0,25217.0,-3286.0,14905.0,350.0,37192.0,0.0,37192.0,296572.0,
09/30/2012,301989.0,1855.0,4114.0,254.0,3860.0,61464.0,61464.0,,,0.0,1614.0,37209.0,18244.0,18965.0,165771.0,88012.0,46275.0,26434.0,5050.0,339.0,203319.0,-5154.0,198165.0,3519.0,3519.0,16663.0,13901.0,2762.0,,1976.0,0.0,12619.0,,20767.0,192488.0,174156.0,18332.0,0.0,213255.0,967.0,967.0,,,,,,37410.0,,,,37410.0,,,,,498.0,10187.0,262317.0,853.0,25271.0,6.0,25265.0,-3287.0,16054.0,781.0,39672.0,0.0,39672.0,301989.0,
12/31/2012,312918.0,3440.0,7618.0,1.0,7617.0,63988.0,63979.0,9.0,,,1694.0,38820.0,18928.0,19892.0,166882.0,91755.0,44100.0,27123.0,3904.0,388.0,206090.0,-5156.0,200934.0,3587.0,3587.0,16475.0,13904.0,2571.0,4696.0,1848.0,0.0,8638.0,,22467.0,190018.0,173416.0,16602.0,0.0,212485.0,1248.0,1248.0,0.0,0.0,,,0.0,48662.0,0.0,0.0,,48662.0,73.0,13.0,60.0,1635.0,400.0,7916.0,272419.0,853.0,25341.0,6.0,25335.0,-3287.0,16853.0,739.0,40499.0,0.0,40499.0,312918.0,
03/31/2013,300163.0,1947.0,4799.0,236.0,4563.0,63968.0,63968.0,,,,1378.0,39150.0,19023.0,20127.0,152010.0,78397.0,41931.0,27940.0,3742.0,6583.0,197743.0,-4606.0,193137.0,3736.0,3736.0,16204.0,13900.0,2304.0,,1585.0,0.0,13409.0,,21317.0,191093.0,175470.0,15623.0,0.0,212410.0,855.0,855.0,,,,,,36637.0,,,,36637.0,,,,,370.0,8595.0,258867.0,853.0,25409.0,6.0,25403.0,-3315.0,17876.0,473.0,41296.0,0.0,41296.0,300163.0,
06/30/2013,296542.0,2176.0,2477.0,198.0,2279.0,62602.0,62602.0,,,,1454.0,40805.0,19635.0,21170.0,150528.0,78310.0,39163.0,29369.0,3686.0,6427.0,197760.0,-4407.0,193353.0,3766.0,3766.0,16035.0,13900.0,2135.0,,1144.0,0.0,13535.0,,22097.0,187768.0,173422.0,14346.0,0.0,209865.0,1766.0,1766.0,,,,,,34465.0,,,,34465.0,,,,,638.0,8767.0,255501.0,853.0,25492.0,6.0,25486.0,-3316.0,18804.0,-792.0,41041.0,0.0,41041.0,296542.0,
09/30/2013,289888.0,2855.0,2863.0,382.0,2481.0,61408.0,43132.0,18276.0,,,1304.0,42399.0,20551.0,21848.0,149252.0,77967.0,36817.0,30803.0,3665.0,343.0,191994.0,-4333.0,187661.0,3792.0,3792.0,15881.0,13906.0,1975.0,,988.0,0.0,13136.0,,22281.0,184553.0,171943.0,12610.0,0.0,206834.0,1686.0,1686.0,,,,,,30159.0,,,,30159.0,,,,,587.0,8872.0,248138.0,853.0,25579.0,6.0,25573.0,-3574.0,19731.0,-839.0,41750.0,0.0,41750.0,289888.0,
12/31/2013,296933.0,2821.0,3470.0,339.0,3131.0,60932.0,41800.0,19132.0,,,1418.0,45011.0,21702.0,23309.0,152067.0,81305.0,35282.0,31857.0,3623.0,339.0,197417.0,-4315.0,193102.0,3839.0,3839.0,15827.0,13978.0,1849.0,5111.0,959.0,0.0,9454.0,,22643.0,181880.0,171547.0,10333.0,0.0,204523.0,915.0,915.0,0.0,0.0,,,0.0,39739.0,0.0,0.0,,39739.0,57.0,11.0,46.0,1379.0,710.0,7978.0,255301.0,853.0,25679.0,6.0,25673.0,-4320.0,20292.0,-872.0,41632.0,0.0,41632.0,296933.0,
03/31/2014,290500.0,3373.0,2809.0,168.0,2641.0,60871.0,40721.0,20150.0,,,1325.0,46230.0,22166.0,24064.0,146577.0,75850.0,34035.0,33080.0,3612.0,393.0,193200.0,-4098.0,189102.0,3807.0,3807.0,15680.0,13974.0,1706.0,,750.0,0.0,12783.0,,24110.0,184214.0,174460.0,9754.0,0.0,208324.0,1544.0,1544.0,,,,,,28574.0,,,,28574.0,,,,,558.0,8699.0,247699.0,853.0,25758.0,6.0,25752.0,-4359.0,21259.0,-710.0,42801.0,0.0,42801.0,290500.0,
06/30/2014,298317.0,3598.0,3134.0,180.0,2954.0,61801.0,41113.0,20688.0,,,1473.0,48321.0,22919.0,25402.0,150080.0,79018.0,32644.0,34792.0,3626.0,836.0,199237.0,-3998.0,195239.0,3764.0,3764.0,15547.0,13977.0,1570.0,,748.0,0.0,13013.0,,24920.0,180970.0,171790.0,9180.0,0.0,205890.0,2030.0,2030.0,,,,,,37084.0,,,,37084.0,,,,,488.0,9010.0,254502.0,1338.0,25878.0,6.0,25872.0,-5300.0,22270.0,-371.0,43815.0,0.0,43815.0,298317.0,
09/30/2014,300202.0,2652.0,3496.0,284.0,3212.0,61847.0,39665.0,22182.0,,,1268.0,49788.0,23717.0,26071.0,151692.0,80631.0,31203.0,36254.0,3604.0,539.0,202019.0,-4212.0,197807.0,3752.0,3752.0,15410.0,13970.0,1440.0,,836.0,0.0,13134.0,,25388.0,178876.0,170034.0,8842.0,0.0,204264.0,2330.0,2330.0,,,,,,39913.0,,,,39913.0,,,,,369.0,9308.0,256184.0,1336.0,25942.0,6.0,25936.0,-5863.0,23162.0,-559.0,44018.0,0.0,44018.0,300202.0,
12/31/2014,308167.0,3147.0,4095.0,,4095.0,62008.0,39508.0,22500.0,,,1079.0,50890.0,23918.0,26972.0,157315.0,85876.0,30035.0,37824.0,3580.0,737.0,208942.0,-4383.0,204559.0,3685.0,3685.0,15294.0,13978.0,1316.0,4690.0,828.0,0.0,8782.0,,25081.0,180467.0,171178.0,9289.0,0.0,205548.0,880.0,880.0,0.0,0.0,,,0.0,47577.0,0.0,0.0,,47577.0,61.0,13.0,48.0,1358.0,175.0,7515.0,263114.0,1822.0,26053.0,6.0,26047.0,-6365.0,23973.0,-430.0,45053.0,0.0,45053.0,308167.0,
03/31/2015,306224.0,2853.0,6038.0,,6038.0,62562.0,39321.0,23241.0,,,1078.0,50741.0,23569.0,27172.0,153133.0,81754.0,28905.0,38937.0,3537.0,1435.0,205309.0,-4405.0,200904.0,3684.0,3684.0,15190.0,13978.0,1212.0,,1939.0,0.0,11976.0,,25232.0,185208.0,176242.0,8966.0,0.0,210440.0,933.0,933.0,,,,,,40096.0,,,,40096.0,,,,,422.0,8603.0,260494.0,1822.0,26123.0,6.0,26117.0,-6928.0,24925.0,-212.0,45730.0,0.0,45730.0,306224.0,
06/30/2015,310510.0,2879.0,4277.0,2.0,4275.0,62804.0,39136.0,23668.0,,,1056.0,51231.0,23571.0,27660.0,158379.0,87203.0,27595.0,39991.0,3590.0,1161.0,210771.0,-4676.0,206095.0,3602.0,3602.0,15094.0,13984.0,1110.0,,1357.0,0.0,13346.0,,25123.0,183657.0,174965.0,8692.0,0.0,208780.0,1888.0,1888.0,,,,,0.0,43878.0,,,,43878.0,,,,,585.0,8720.0,263851.0,2810.0,26259.0,6.0,26253.0,-7553.0,25540.0,-397.0,46659.0,0.0,46659.0,310510.0,
09/30/2015,313700.0,2701.0,4136.0,184.0,3952.0,63142.0,39431.0,23711.0,,0.0,1101.0,52112.0,24239.0,27873.0,161125.0,90135.0,26340.0,41052.0,3598.0,658.0,213895.0,-4847.0,209048.0,3629.0,3629.0,14988.0,13983.0,1005.0,,1428.0,0.0,13527.0,,25055.0,187848.0,175865.0,11983.0,0.0,212903.0,1021.0,1021.0,,,,,,41757.0,24.0,24.0,,41733.0,,,,,472.0,9862.0,266015.0,3294.0,26306.0,6.0,26300.0,-8180.0,26407.0,-142.0,47685.0,0.0,47685.0,313700.0,
12/31/2015,334048.0,3407.0,4616.0,,4616.0,63680.0,39061.0,24619.0,,0.0,1189.0,63266.0,26131.0,37135.0,166497.0,96125.0,25227.0,41549.0,3596.0,992.0,230755.0,-5130.0,225625.0,3584.0,3584.0,15521.0,14480.0,1041.0,5213.0,986.0,0.0,10227.0,,25847.0,191874.0,178795.0,13079.0,0.0,217721.0,981.0,981.0,,,,,,58134.0,33.0,33.0,,58101.0,59.0,11.0,48.0,1551.0,377.0,7941.0,286764.0,3294.0,26367.0,6.0,26361.0,-8806.0,27045.0,-616.0,47284.0,0.0,47284.0,334048.0,
03/31/2016,330346.0,3241.0,1994.0,85.0,1909.0,65172.0,40092.0,25080.0,,0.0,1221.0,64241.0,26139.0,38102.0,163290.0,92699.0,24343.0,42714.0,3534.0,1333.0,228864.0,-5416.0,223448.0,3542.0,3542.0,15429.0,14492.0,937.0,,1689.0,0.0,14610.0,,25182.0,196597.0,183041.0,13556.0,0.0,221779.0,918.0,917.0,1.0,1.0,,,0.0,49579.0,32.0,32.0,,49547.0,,,,,445.0,9918.0,282639.0,3294.0,26422.0,7.0,26415.0,-9776.0,27808.0,-41.0,47707.0,0.0,47707.0,330346.0,
06/30/2016,339117.0,3253.0,3896.0,56.0,3840.0,65080.0,39960.0,25120.0,,0.0,1236.0,66202.0,26889.0,39313.0,168319.0,96904.0,23358.0,44502.0,3555.0,1302.0,235823.0,-5881.0,229942.0,3556.0,3556.0,15343.0,14495.0,848.0,,2437.0,0.0,14374.0,,25424.0,195635.0,181669.0,13966.0,0.0,221059.0,1000.0,999.0,1.0,1.0,,,0.0,58181.0,32.0,32.0,,58149.0,,,,,536.0,10233.0,291009.0,3294.0,26499.0,7.0,26492.0,-10405.0,28479.0,241.0,48108.0,0.0,48108.0,339117.0,
09/30/2016,345061.0,3350.0,5744.0,,5744.0,66530.0,41511.0,25019.0,,0.0,1251.0,66457.0,27025.0,39432.0,171486.0,99201.0,22448.0,46311.0,3526.0,1070.0,239013.0,-6258.0,232755.0,3561.0,3561.0,15254.0,14493.0,761.0,,1853.0,0.0,14763.0,,25565.0,200416.0,183890.0,16526.0,0.0,225981.0,1080.0,1079.0,1.0,1.0,,,0.0,58740.0,32.0,32.0,,58708.0,,,,,500.0,10547.0,296848.0,3877.0,26569.0,7.0,26562.0,-11599.0,29245.0,121.0,48213.0,0.0,48213.0,345061.0,
12/31/2016,357033.0,4185.0,5791.0,,5791.0,66449.0,40737.0,25712.0,,0.0,1351.0,66916.0,27092.0,39824.0,178606.0,105552.0,21584.0,47916.0,3554.0,1107.0,246629.0,-6503.0,240126.0,3675.0,3675.0,15184.0,14519.0,665.0,5871.0,955.0,0.0,13446.0,,25502.0,211266.0,190962.0,20304.0,0.0,236768.0,992.0,992.0,,,,,0.0,59468.0,32.0,32.0,,59436.0,90.0,33.0,57.0,1561.0,1102.0,9538.0,309519.0,4360.0,26804.0,7.0,26797.0,-12467.0,29766.0,-949.0,47514.0,0.0,47514.0,357033.0,
03/31/2017,348549.0,3489.0,5826.0,,5826.0,67430.0,41260.0,26170.0,,0.0,1368.0,67320.0,27682.0,39638.0,173195.0,99213.0,20738.0,49771.0,3473.0,808.0,241323.0,-6984.0,234339.0,3727.0,3727.0,15124.0,14521.0,603.0,,694.0,0.0,16552.0,,26364.0,214818.0,191727.0,23091.0,0.0,241182.0,1046.0,1046.0,,,,,,47393.0,32.0,32.0,,47361.0,,,,,1285.0,9603.0,300509.0,4360.0,26973.0,7.0,26966.0,-12685.0,30326.0,-934.0,48040.0,0.0,48040.0,348549.0,
06/30/2017,350593.0,3352.0,3363.0,,3363.0,68840.0,41120.0,27720.0,,0.0,1346.0,67672.0,27871.0,39801.0,176563.0,101590.0,19724.0,51765.0,3484.0,844.0,245079.0,-7170.0,237909.0,3825.0,3825.0,15066.0,14524.0,542.0,,464.0,0.0,16428.0,,25953.0,213810.0,188685.0,25125.0,0.0,239763.0,958.0,958.0,,,,,,48996.0,46.0,46.0,,48950.0,,,,,524.0,11215.0,301456.0,4360.0,27060.0,7.0,27053.0,-12686.0,31086.0,-683.0,49137.0,0.0,49137.0,350593.0,
09/30/2017,361402.0,4154.0,4330.0,,4330.0,68392.0,39742.0,28650.0,,0.0,1426.0,67670.0,28364.0,39306.0,184694.0,109130.0,18820.0,53290.0,3454.0,1624.0,253988.0,-7418.0,246570.0,3955.0,3955.0,15013.0,14532.0,481.0,,509.0,0.0,17053.0,,26106.0,212956.0,186079.0,26877.0,0.0,239062.0,767.0,767.0,,,,,,58691.0,48.0,48.0,,58643.0,,,,,433.0,12295.0,311248.0,4360.0,27173.0,7.0,27166.0,-12703.0,31946.0,-622.0,50154.0,0.0,50154.0,361402.0,
12/31/2017,365693.0,4458.0,9582.0,,9582.0,66639.0,37655.0,28984.0,,0.0,1536.0,64575.0,26550.0,38025.0,189840.0,114762.0,17633.0,53991.0,3454.0,1029.0,255444.0,-7502.0,247942.0,4033.0,4033.0,15023.0,14533.0,490.0,4075.0,765.0,0.0,11640.0,,26404.0,217298.0,187247.0,30051.0,0.0,243702.0,576.0,576.0,0.0,0.0,,,0.0,59705.0,0.0,0.0,,59705.0,109.0,29.0,80.0,1211.0,606.0,11054.0,316963.0,4360.0,27303.0,7.0,27296.0,-12707.0,30700.0,-926.0,48730.0,0.0,48730.0,365693.0,
03/31/2018,362857.0,4220.0,9788.0,,9788.0,70230.0,47155.0,23075.0,,0.0,1496.0,65953.0,27745.0,38208.0,182250.0,107576.0,16630.0,54811.0,3233.0,1551.0,249754.0,-7567.0,242187.0,4055.0,4055.0,14914.0,14536.0,378.0,,596.0,0.0,15371.0,,26176.0,224671.0,193651.0,31020.0,0.0,250847.0,656.0,656.0,,,,,,50037.0,,,,50037.0,,,,,502.0,11612.0,313654.0,4360.0,27426.0,7.0,27419.0,-12980.0,31996.0,-1599.0,49203.0,0.0,49203.0,362857.0,
06/30/2018,363989.0,4499.0,7774.0,,7774.0,84155.0,50691.0,33464.0,,0.0,1493.0,67609.0,28661.0,38948.0,168504.0,109777.0,0.0,55781.0,2946.0,1491.0,237604.0,-7368.0,230236.0,4095.0,4095.0,14865.0,14531.0,334.0,,883.0,0.0,15989.0,,25620.0,222605.0,222605.0,,0.0,248225.0,553.0,553.0,,,,,,52757.0,,,,52757.0,,,,,634.0,11894.0,314063.0,4360.0,27515.0,7.0,27508.0,-13782.0,33626.0,-1793.0,49926.0,0.0,49926.0,363989.0,
09/30/2018,362909.0,4547.0,6335.0,,6335.0,82015.0,47384.0,34631.0,,0.0,1518.0,68747.0,29422.0,39325.0,170014.0,110685.0,0.0,56422.0,2907.0,1402.0,240163.0,-7219.0,232944.0,4149.0,4149.0,14802.0,14513.0,289.0,,1005.0,0.0,15594.0,,24839.0,222356.0,222356.0,,0.0,247195.0,384.0,384.0,,,,,,51821.0,,,,51821.0,,,,,679.0,12192.0,312271.0,4360.0,27625.0,7.0,27618.0,-14353.0,34883.0,-1877.0,50638.0,0.0,50638.0,362909.0,
12/31/2018,372538.0,4768.0,8418.0,,8418.0,82921.0,46150.0,36771.0,,0.0,1614.0,70333.0,29242.0,41091.0,175566.0,116361.0,0.0,56341.0,2864.0,1192.0,247091.0,-7220.0,239871.0,4191.0,4191.0,14798.0,14544.0,254.0,3431.0,460.0,0.0,12066.0,,23483.0,226281.0,,,0.0,249764.0,352.0,352.0,0.0,0.0,,,0.0,58553.0,0.0,0.0,,58553.0,94.0,23.0,71.0,1286.0,914.0,9907.0,320870.0,4360.0,27687.0,7.0,27680.0,-14991.0,35875.0,-1263.0,51668.0,0.0,51668.0,372538.0,
03/31/2019,373191.0,4572.0,12897.0,,12897.0,82391.0,45888.0,36503.0,,0.0,1615.0,71189.0,28992.0,42197.0,169084.0,109836.0,0.0,56444.0,2804.0,905.0,241178.0,-7313.0,233865.0,5752.0,5752.0,14769.0,14546.0,223.0,,709.0,0.0,16621.0,,24908.0,230199.0,,,0.0,255107.0,565.0,335.0,230.0,,230.0,,0.0,50023.0,1611.0,5.0,1606.0,48412.0,,,,,454.0,13561.0,319710.0,4360.0,27807.0,7.0,27800.0,-15056.0,37030.0,-660.0,53481.0,0.0,53481.0,373191.0,
06/30/2019,373619.0,5184.0,9927.0,,9927.0,81133.0,45658.0,35475.0,,0.0,1544.0,71992.0,29867.0,42125.0,172468.0,112141.0,0.0,57556.0,2771.0,1829.0,246289.0,-7133.0,239156.0,5733.0,5733.0,14739.0,14545.0,194.0,,1009.0,0.0,15194.0,,23374.0,231161.0,,,0.0,254535.0,514.0,359.0,155.0,,155.0,,0.0,48874.0,1631.0,,1631.0,47243.0,,,,,640.0,13289.0,317852.0,4360.0,27909.0,7.0,27902.0,-15058.0,38386.0,170.0,55767.0,0.0,55767.0,373619.0,
09/30/2019,378810.0,4452.0,12668.0,,12668.0,80062.0,46168.0,33894.0,,0.0,1627.0,73659.0,30009.0,43650.0,175696.0,113681.0,0.0,59278.0,2737.0,1245.0,250600.0,-7037.0,243563.0,5759.0,5759.0,14805.0,14624.0,181.0,,1204.0,0.0,14670.0,,23064.0,234084.0,,,0.0,257148.0,539.0,464.0,75.0,,75.0,,0.0,49685.0,1670.0,,1670.0,48015.0,,,,,887.0,12316.0,320575.0,5823.0,28010.0,7.0,28003.0,-15527.0,39476.0,453.0,58235.0,0.0,58235.0,378810.0,
12/31/2019,390365.0,4129.0,9278.0,,9278.0,79213.0,79213.0,,,0.0,1758.0,74508.0,30245.0,44263.0,191301.0,128236.0,0.0,60362.0,2703.0,400.0,266209.0,-7208.0,259001.0,5811.0,5811.0,14827.0,14653.0,174.0,3677.0,1096.0,0.0,11575.0,,23488.0,239209.0,,,0.0,262697.0,624.0,314.0,310.0,,310.0,,0.0,55383.0,1446.0,,1446.0,53937.0,121.0,21.0,100.0,1957.0,674.0,10898.0,332354.0,4853.0,28134.0,7.0,28127.0,-16472.0,40340.0,1156.0,58011.0,0.0,58011.0,390365.0,
03/31/2020,396878.0,4545.0,20391.0,,20391.0,81423.0,81423.0,,,0.0,1687.0,81160.0,32373.0,48787.0,181830.0,117797.0,0.0,61364.0,2669.0,1056.0,264046.0,-14073.0,249973.0,4336.0,4336.0,14801.0,14645.0,156.0,,3050.0,0.0,16672.0,,24547.0,245142.0,,,0.0,269689.0,399.0,399.0,,,,,,55282.0,,,,55282.0,,,,,2757.0,11921.0,340048.0,5209.0,28248.0,7.0,28241.0,-16858.0,36552.0,3679.0,56830.0,0.0,56830.0,396878.0,
06/30/2020,421296.0,4583.0,51235.0,,51235.0,87859.0,87859.0,,,0.0,1574.0,77490.0,30953.0,46537.0,174022.0,107310.0,0.0,63319.0,3393.0,711.0,252223.0,-16832.0,235391.0,4324.0,4324.0,14785.0,14645.0,140.0,,2609.0,0.0,18936.0,,29055.0,275183.0,,,0.0,304238.0,573.0,573.0,,,,,,44327.0,,,,44327.0,,,,,1460.0,14653.0,365251.0,5209.0,28354.0,7.0,28347.0,-16860.0,35361.0,3981.0,56045.0,0.0,56045.0,421296.0,
