Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
07/02/2016,37.413,6.021,24.901,1.652,9.161,-0.718,-6.791,4.839,-9.908,-48.968,34.363,29.352,0.0,-15.969,-17.509,2.134,1.955,0.179,-19.643,-19.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,-97.98,0.0,-88.453,-0.808,0.062,-0.87,-8.719,1.622,-74.914,,,
10/01/2016,-12.587,17.356,23.532,5.725,7.436,-8.866,7.155,-59.2,-65.059,-35.762,0.219,41.402,0.0,30.141,30.141,44.352,42.629,1.723,-14.211,-14.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.257,0.0,-9.581,-0.03,0.0,-0.03,-2.646,-1.181,4.116,,,
12/31/2016,150.767,49.698,21.394,13.096,7.14,-11.1,17.056,66.579,-87.606,141.696,-26.133,38.622,0.0,-7.516,-13.569,,,,,,,0.0,0.0,0.0,3.5,3.5,0.0,0.0,2.553,-92.632,0.0,-87.738,-0.789,0.0,-0.789,-4.105,10.747,61.366,,,
04/01/2017,51.375,-48.186,20.886,4.992,6.336,0.006,-1.35,73.683,144.928,-21.664,-11.619,-37.962,0.0,-4.266,-4.266,0.144,0.0,0.144,-4.41,-4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.018,0.0,-15.589,-0.882,0.0,-0.882,-5.547,-1.633,23.458,,,
07/01/2017,-15.985,-344.712,21.199,318.351,7.795,-100.278,410.834,-10.823,21.719,-42.819,9.783,0.494,0.0,-7.974,-7.974,0.404,0.025,0.379,-8.378,-8.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.482,0.0,29.283,-0.025,0.0,-0.025,-0.776,-5.624,-1.101,,,
09/30/2017,24.778,-5.4,19.441,7.398,8.253,-10.905,10.05,3.339,-81.569,-51.519,81.982,54.445,0.0,-4.129,-4.129,0.322,,,-4.451,-4.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.941,0.0,-163.217,-0.04,0.0,-0.04,0.316,-10.598,-152.89,,,
12/30/2017,119.374,-79.902,19.447,90.887,8.016,63.962,18.909,88.942,-70.711,122.831,-45.282,82.104,0.0,-8.492,-10.242,0.248,0.248,0.0,-10.49,-8.281,-2.209,0.0,0.0,0.0,1.75,1.75,0.0,0.0,0.0,-45.233,0.0,-40.542,-0.271,0.0,-0.271,-4.42,-1.323,64.326,,,
03/31/2018,-4.307,-48.273,16.019,10.492,4.341,4.302,1.849,17.455,175.06,18.1,-71.774,-103.931,0.0,-3.9,-3.9,0.112,0.112,0.0,-4.012,-3.832,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,21.628,-0.855,0.0,-0.855,-8.823,-3.639,0.104,,,
06/30/2018,81.657,-7.8,15.073,-3.809,6.912,3.804,-14.525,78.193,30.457,15.778,5.882,26.076,0.0,-2.773,-2.773,0.003,0.003,0.0,-2.776,-2.432,-0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.714,0.0,-66.628,-1.07,0.0,-1.07,-4.016,4.687,11.857,,,
09/29/2018,-4.938,5.006,16.062,16.062,5.987,,10.075,-42.068,-61.562,-20.765,19.087,21.172,0.0,-3.821,-3.821,0.067,0.067,0.0,-3.888,-3.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595,0.0,0.284,-0.568,0.0,-0.568,-0.311,3.54,-5.814,,,
12/29/2018,175.727,47.589,20.43,20.976,5.804,-1.671,16.843,86.732,-75.647,140.332,8.44,13.607,0.0,-5.124,-5.124,0.535,0.535,0.0,-5.659,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.298,0.0,-1.751,-0.363,0.0,-0.363,-0.184,4.776,173.081,,,
03/30/2019,7.617,-12.242,14.439,11.486,4.386,,7.1,-6.066,128.819,-7.238,-49.651,-77.996,0.0,35.256,-6.314,1.164,1.164,0.0,-7.478,-6.571,-0.907,0.0,0.0,0.0,41.57,41.57,0.0,0.0,0.0,-172.384,0.0,-170.046,-1.515,0.0,-1.515,-0.823,-2.276,-131.787,,,
06/29/2019,-33.72,-7.311,13.873,23.104,5.241,,17.863,-63.386,1.675,-74.935,60.288,-50.414,0.0,-4.872,-4.872,0.071,0.071,0.0,-4.943,-3.94,-1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.051,0.0,0.202,-2.364,0.0,-2.364,-3.889,0.034,-44.609,,,
09/28/2019,-112.13,-25.935,13.542,67.548,4.267,,63.281,-167.285,-50.852,-119.82,9.939,-6.552,0.0,-4.155,-4.155,0.02,0.02,0.0,-4.175,-3.543,-0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.283,0.0,44.58,-0.097,0.0,-0.097,-8.2,0.568,-79.434,,,
12/28/2019,124.024,-6.9,12.938,58.537,1.951,,56.586,59.449,-48.702,123.858,-15.714,0.007,0.0,-7.55,-7.55,0.0,0.0,0.0,-7.55,-6.84,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.334,0.0,-59.956,-0.221,0.0,-0.221,-6.157,2.556,52.696,,,
04/04/2020,-77.139,-85.581,12.187,52.237,3.103,,49.134,-55.982,117.967,-3.701,-37.393,-132.855,0.0,-3.163,-3.163,0.076,0.076,0.0,-3.239,-2.852,-0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.333,0.0,120.609,-0.176,0.0,-0.176,-8.1,12.477,44.508,,,
07/04/2020,88.77,-22.543,10.68,-35.203,2.874,,-38.077,135.836,30.267,73.464,-6.869,38.974,0.0,-3.665,-3.665,0.0,0.0,0.0,-3.665,-2.796,-0.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.733,0.0,-51.31,-0.523,0.0,-0.523,-1.9,1.079,32.451,,,
