Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1999,17098.4,306.4,242.7,63.7,2105.9,2105.9,,1631.1,684.7,552.1,394.3,,591.1,,,4634.5,9143.3,18535.2,-9391.9,,,3320.6,1371.7,1371.7,0.0,,,,,1948.9,12463.9,,1095.1,1095.1,,,563.1,,,,,,1319.4,,,1319.4,2977.6,2807.6,,,,,3735.2,,,,3735.2,6542.8,9520.4,55.8,2064.8,,,-1190.1,5607.3,-446.4,6091.4,1486.6,7578.0,17098.4,
09/30/1999,16864.5,297.0,211.9,85.1,2213.1,2213.1,,1583.5,647.6,557.0,378.9,0.0,660.8,,,4754.4,8978.5,18136.2,-9157.7,,,3131.6,1333.1,1333.1,0.0,,,,,1798.5,12110.1,,1167.2,1167.2,,,659.9,,,,,,1348.4,,,1348.4,3175.5,2668.9,,,,,3655.8,,,,3655.8,6324.7,9500.2,55.8,2107.0,,,-1310.0,5727.9,-625.4,5955.3,1409.0,7364.3,16864.5,
12/31/1999,17066.0,314.0,237.0,77.0,2199.0,,,1618.0,705.0,550.0,363.0,0.0,669.0,,,4800.0,9133.0,18436.0,-9303.0,43.0,,3090.0,1445.0,,,,,,,1645.0,12266.0,,1219.0,1219.0,,,410.0,,,,,,1374.0,,,1374.0,3003.0,2657.0,,,,,3630.0,,,,3630.0,6287.0,9290.0,56.0,2099.0,,,-1260.0,,5423.0,6318.0,1458.0,7776.0,17066.0,
03/31/2000,17110.0,289.0,208.0,81.0,2366.0,2366.0,,1645.0,692.0,578.0,375.0,,661.0,,,4961.0,9003.0,18363.0,-9360.0,0.0,,3146.0,1338.0,1338.0,0.0,,,,,1808.0,12149.0,,1202.0,1202.0,,,986.0,,,,,,1438.0,,,1438.0,3626.0,2406.0,,,,,3606.0,,,,3606.0,6012.0,9638.0,56.0,2153.0,,,-1727.0,6232.0,-717.0,5997.0,1475.0,7472.0,17110.0,
06/30/2000,30832.0,396.0,320.0,76.0,3231.0,3231.0,,2842.0,1098.0,874.0,870.0,,953.0,,,7422.0,13062.0,22562.0,-9500.0,0.0,,10348.0,5005.0,5005.0,0.0,,,,,5343.0,23410.0,,1819.0,1819.0,,,2223.0,,,,,,2276.0,,,2276.0,6318.0,6095.0,,,,,5934.0,,,,5934.0,12029.0,18347.0,56.0,6846.0,,,-1696.0,6592.0,-758.0,11040.0,1445.0,12485.0,30832.0,
09/30/2000,30735.0,374.0,284.0,90.0,3224.0,3224.0,,2785.0,1062.0,864.0,859.0,,924.0,,,7307.0,12880.0,22304.0,-9424.0,,,10548.0,5411.0,5411.0,0.0,,,,,5137.0,23428.0,,1797.0,1797.0,,,2885.0,,,,,,2450.0,,,2450.0,7132.0,5297.0,,,,,5873.0,,,,5873.0,11170.0,18302.0,56.0,6848.0,,,-1713.0,6742.0,-939.0,10994.0,1439.0,12433.0,30735.0,
12/31/2000,31691.0,371.0,315.0,56.0,3461.0,3461.0,,2703.0,1083.0,806.0,814.0,-658.0,1043.0,,,7578.0,12850.0,22600.0,-9750.0,,,11263.0,6003.0,6003.0,0.0,,,,,5260.0,24113.0,,1876.0,1876.0,,,3146.0,,,,,,2932.0,,,2932.0,7954.0,4987.0,,,,,5814.0,,,,5814.0,10801.0,18755.0,56.0,6852.0,,,-1717.0,7127.0,-896.0,11422.0,1514.0,12936.0,31691.0,
03/31/2001,29967.0,455.0,421.0,34.0,3265.0,3265.0,,2869.0,1125.0,869.0,875.0,,1297.0,,,7886.0,12451.0,22216.0,-9765.0,,,9630.0,6058.0,6058.0,0.0,,,,,3572.0,22081.0,,1815.0,1815.0,,,1925.0,,,,,,3206.0,,,3206.0,6946.0,4918.0,,,,,5768.0,,,,5768.0,10686.0,17632.0,56.0,6864.0,,,-1871.0,7227.0,-1257.0,11019.0,1316.0,12335.0,29967.0,
06/30/2001,28423.0,398.0,385.0,13.0,3015.0,3015.0,,2790.0,1109.0,820.0,861.0,,1159.0,,,7362.0,11995.0,22028.0,-10033.0,,,9066.0,5763.0,5763.0,0.0,,,,,3303.0,21061.0,,1648.0,1648.0,,,318.0,,,,,,2767.0,,,2767.0,4733.0,5977.0,,,,,5420.0,,,,5420.0,11397.0,16130.0,56.0,7034.0,,,-2341.0,7533.0,-1240.0,11042.0,1251.0,12293.0,28423.0,
09/30/2001,28669.0,484.0,472.0,12.0,2905.0,2905.0,,2847.0,1139.0,845.0,863.0,,1257.0,,,7493.0,12015.0,22165.0,-10150.0,,,9161.0,5754.0,5754.0,0.0,,,,,3407.0,21176.0,,1626.0,1626.0,,,303.0,,,,,,3055.0,,,3055.0,4984.0,6114.0,,,,,5488.0,,,,5488.0,11602.0,16586.0,56.0,7041.0,,,-2618.0,7658.0,-1319.0,10818.0,1265.0,12083.0,28669.0,
12/31/2001,28355.0,527.0,512.0,15.0,2577.0,,,2531.0,1106.0,734.0,691.0,0.0,1157.0,,,6792.0,11982.0,22536.0,-10554.0,44.0,,9537.0,5733.0,5733.0,0.0,,,,,3804.0,21563.0,,1630.0,1630.0,,,245.0,245.0,0.0,0.0,,,3128.0,,,3128.0,5003.0,6388.0,6388.0,0.0,0.0,,5037.0,,,,5037.0,11425.0,16428.0,56.0,7039.0,,,-2706.0,,6225.0,10614.0,1313.0,11927.0,28355.0,
03/31/2002,28412.0,617.0,569.0,48.0,2659.0,2659.0,,2413.0,1016.0,773.0,624.0,,1144.0,,,6833.0,11999.0,22739.0,-10740.0,,,9580.0,5832.0,5832.0,0.0,,,,,3748.0,21579.0,,1626.0,1626.0,,,212.0,,,,,,2964.0,,,2964.0,4802.0,6825.0,,,,,4909.0,,,,4909.0,11734.0,16536.0,56.0,7024.0,,,-2751.0,7480.0,-1290.0,10519.0,1357.0,11876.0,28412.0,
06/30/2002,28897.0,451.0,413.0,38.0,2764.0,2764.0,,2423.0,1017.0,765.0,641.0,,1342.0,,,6980.0,12198.0,23098.0,-10900.0,,,9719.0,5927.0,5927.0,0.0,,,,,3792.0,21917.0,,1729.0,1729.0,,,187.0,,,,,,2753.0,,,2753.0,4669.0,7120.0,,,,,4894.0,,,,4894.0,12014.0,16683.0,55.0,7019.0,,,-2838.0,7712.0,-1065.0,10883.0,1331.0,12214.0,28897.0,
09/30/2002,29175.0,537.0,463.0,74.0,2662.0,2662.0,,2388.0,976.0,746.0,666.0,,1179.0,,,6766.0,12213.0,23000.0,-10787.0,,,10196.0,6314.0,6314.0,0.0,,,,,3882.0,22409.0,,1591.0,1591.0,,,194.0,,,,,,2627.0,,,2627.0,4412.0,7938.0,,,,,4813.0,,,,4813.0,12751.0,17163.0,55.0,7021.0,,,-2845.0,7651.0,-1154.0,10728.0,1284.0,12012.0,29175.0,
12/31/2002,29810.0,344.0,344.0,0.0,2361.0,,,2414.0,936.0,743.0,735.0,0.0,1146.0,,,6265.0,12110.0,22818.0,-10708.0,145.0,,11290.0,7121.0,6379.0,742.0,,,,,4169.0,23545.0,,1621.0,1621.0,,,122.0,122.0,0.0,0.0,,,2716.0,,,2716.0,4459.0,8366.0,8366.0,0.0,0.0,,5765.0,,,,5765.0,14131.0,18590.0,55.0,7026.0,,,-2828.0,7428.0,-1754.0,9927.0,1293.0,11220.0,29810.0,
03/31/2003,30356.0,370.0,370.0,0.0,2611.0,2611.0,,2557.0,930.0,844.0,783.0,,1147.0,,,6685.0,12186.0,23606.0,-11420.0,0.0,,11485.0,6365.0,6365.0,0.0,,,,,5120.0,23671.0,,1762.0,1762.0,,,107.0,,,,,,2528.0,,,2528.0,4397.0,8672.0,,,,,5834.0,,,,5834.0,14506.0,18903.0,55.0,7023.0,,,-2819.0,7451.0,-1627.0,10083.0,1370.0,11453.0,30356.0,
