Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2004,5835.956,234.196,234.196,0.0,513.974,513.974,,4143.254,867.819,0.0,3275.435,0.0,0.0,,,4891.424,,,,150.726,,793.806,249.313,249.313,0.0,,,,544.493,944.532,,794.075,794.075,,,,2047.229,,,,,810.913,,,,810.913,3652.217,1.018,,,,0.0,,,,,0.0,1.018,3653.235,0.0,651.59,,,-393.578,1904.081,-106.412,2055.681,127.04,2182.721,5835.956,
02/28/2005,6259.567,162.948,162.948,0.0,457.159,457.159,,4678.998,0.0,4678.998,0.0,0.0,0.0,,,5299.105,0.0,0.0,0.0,131.327,,829.135,249.08,249.08,0.0,,,,580.055,960.462,,784.926,784.926,,,,59.665,,,,,703.491,,,,703.491,1548.082,2389.995,,,,0.0,,,,,0.0,2389.995,3938.077,0.0,743.812,,,-397.771,1947.017,-104.775,2188.283,133.207,2321.49,6259.567,
05/31/2005,6567.719,106.114,106.114,0.0,461.174,461.174,,5094.819,0.0,5094.819,0.0,0.0,0.0,,,5662.107,0.0,,,72.582,,833.03,244.887,244.887,0.0,,,204.702,383.441,905.612,,820.22,820.22,,,,9.047,,,,,865.644,,,,865.644,1694.911,2371.835,,,,0.0,,,,,0.0,2371.835,4066.746,0.0,770.334,,,-398.591,2113.15,-118.62,2366.273,134.7,2500.973,6567.719,
08/31/2005,7238.2,101.327,101.327,0.0,492.87,492.87,,5743.82,0.0,5743.82,0.0,0.0,0.0,,,6338.017,0.0,0.0,0.0,44.121,,856.062,245.03,245.03,0.0,,,,611.032,900.183,,844.847,844.847,,,,3.288,,,,,946.977,,,,946.977,1795.112,2702.178,,,,0.0,,,,,0.0,2702.178,4497.29,0.0,785.317,,,-398.591,2325.02,-107.787,2603.959,136.951,2740.91,7238.2,
11/30/2005,7741.379,144.783,144.783,0.0,580.931,580.931,,6128.342,1912.854,4215.488,0.0,0.0,0.0,,,6854.056,61.4,114.2,-52.8,,,825.923,234.771,234.771,0.0,,,,591.152,887.323,,892.727,892.727,,,,0.0,,,,,1410.959,,,,1410.959,2303.686,2463.814,,,,55.131,,,,,55.131,2518.945,4822.631,0.0,856.883,,,-528.291,2571.372,-126.167,2773.797,144.951,2918.748,7741.379,
02/28/2006,8574.048,71.224,71.224,0.0,568.663,568.663,,6953.844,2326.582,4627.262,0.0,0.0,0.0,,,7593.731,,0.0,0.0,2.099,,978.218,243.175,243.175,0.0,,,,735.043,980.317,,945.232,945.232,,,,0.0,,,,,1406.379,,,,1406.379,2351.611,3116.618,,,,51.905,,,,,51.905,3168.523,5520.134,0.0,937.832,,,-693.734,2774.709,-115.848,2902.959,150.955,3053.914,8574.048,
05/31/2006,9188.576,9.68,9.68,0.0,573.219,573.219,,7568.977,2542.214,5026.763,0.0,0.0,0.0,,,8151.876,,0.0,0.0,0.0,,1036.7,247.171,247.171,0.0,,,,789.529,1036.7,,935.11,935.11,,,,0.0,,,,,1464.126,,,,1464.126,2399.236,3581.484,,,,54.08,,,,,54.08,3635.564,6034.8,0.0,943.278,,,-828.24,2961.558,-82.275,2994.321,159.455,3153.776,9188.576,
08/31/2006,9566.535,98.496,98.496,0.0,563.112,563.112,,7894.61,2599.695,5294.915,0.0,0.0,0.0,,,8556.218,,0.0,0.0,2.086,,1008.231,239.335,239.335,0.0,,,,768.896,1010.317,,987.724,987.724,,,,0.0,,,,,1573.471,,,,1573.471,2561.195,3810.561,,,,49.801,,,,,49.801,3860.362,6421.557,0.0,928.168,,,-918.225,3044.382,-81.94,2972.385,172.593,3144.978,9566.535,
11/30/2006,9263.738,700.041,700.041,0.0,224.077,224.077,,5751.643,1916.674,3834.969,0.0,0.0,0.0,,,6675.761,50.7,105.9,-55.2,0.0,,2537.277,177.333,177.333,0.0,,,,2359.944,2587.977,,626.243,626.243,,,,0.0,,,,,1600.617,,,,1600.617,2226.86,2920.334,,,,1193.796,,,,,1193.796,4114.13,6340.99,0.0,940.607,,,-922.371,2975.465,-70.953,2922.748,0.0,2922.748,9263.738,
02/28/2007,8615.939,327.924,327.924,0.0,677.671,677.671,,6291.09,1857.881,4433.209,0.0,0.0,0.0,,,7296.685,,,,0.77,,1319.254,233.772,233.772,0.0,,,430.365,655.117,1320.024,,981.283,981.283,,,,0.0,,,,,1308.778,,,,1308.778,2290.061,3167.31,,,,26.952,,,,,26.952,3194.262,5484.323,0.0,945.808,,,-926.609,2983.764,-71.235,2931.728,199.888,3131.616,8615.939,
05/31/2007,8614.459,272.088,272.088,0.0,235.274,235.274,,5238.312,1277.688,3960.624,0.0,0.0,0.0,,,5745.674,,,,0.0,,2868.785,177.333,177.333,0.0,,,379.334,2312.118,2868.785,,399.022,399.022,,,,0.0,,,,,1273.373,,,,1273.373,1672.395,2811.932,,,,1351.481,,,,,1351.481,4163.413,5835.808,0.0,955.145,,,-926.609,2815.783,-65.668,2778.651,0.0,2778.651,8614.459,
08/31/2007,6587.679,645.933,645.933,0.0,229.138,229.138,,4422.198,1018.455,3403.743,0.0,0.0,0.0,,,5297.269,,0.0,0.0,0.0,,1290.41,69.407,69.407,0.0,,,368.756,852.247,1290.41,,597.744,597.744,,,,0.0,,,,,1138.769,,,,1138.769,1736.513,2161.423,,,,28.467,,,,,28.467,2189.89,3926.403,0.0,960.692,,,-927.28,2760.86,-132.996,2661.276,0.0,2661.276,6587.679,
11/30/2007,5705.956,1325.255,1325.255,0.0,295.739,295.739,,3312.42,838.44,2473.98,0.0,0.0,0.0,,,4933.414,32.7,94.0,-61.3,0.0,,739.842,67.97,67.97,0.0,,,297.01,374.862,772.542,,699.851,699.851,,,,0.0,,,,,975.828,,,,975.828,1675.679,2161.794,,,,17.796,,,,,17.796,2179.59,3855.269,0.0,966.604,,,-929.267,1968.881,-155.531,1850.687,0.0,1850.687,5705.956,
02/29/2008,5110.056,1316.949,1316.949,,191.352,191.352,,2853.908,612.166,2241.742,,,,,,4362.209,0.0,,,,,747.847,67.97,67.97,0.0,,,281.273,398.604,747.847,,596.109,596.109,,,,0.0,,,,,773.359,,,,773.359,1369.468,2161.818,,,,14.255,,,,,14.255,2176.073,3545.541,0.0,970.379,,,-929.824,1678.895,-154.935,1564.515,0.0,1564.515,5110.056,
05/31/2008,4841.008,1305.077,1305.077,,190.01,190.01,,2608.823,452.567,2156.256,,,,,,4103.91,,,,,,737.098,43.4,43.4,0.0,,,294.504,399.194,737.098,,609.989,609.989,,,,,,,,,778.261,,,,778.261,1388.25,2161.22,,,,17.109,,,,,17.109,2178.329,3566.579,,974.348,,,-929.824,1384.218,-154.313,1274.429,,1274.429,4841.008,
08/31/2008,4377.945,942.451,942.451,0.0,188.312,188.312,,2562.682,448.262,2114.42,0.0,0.0,0.0,,,3693.445,,,,0.0,,684.5,43.4,43.4,0.0,,,250.425,390.675,684.5,,646.185,646.185,,,,0.0,,,,,705.978,,,,705.978,1352.163,1877.362,,,,14.65,,,,,14.65,1892.012,3244.175,0.0,977.664,,,-929.824,1239.473,-153.543,1133.77,0.0,1133.77,4377.945,
11/30/2008,4044.3,1135.399,1135.399,,357.719,357.719,,2106.716,456.878,1649.838,,,115.404,,,3715.238,0.0,36.9,-36.9,,,329.062,,,,,,177.649,151.413,329.062,,541.294,541.294,,,,0.0,,,,,721.397,,,,721.397,1262.691,1941.537,,,,9.467,,,,,9.467,1951.004,3213.695,0.0,980.243,,,-930.234,927.324,-146.728,830.605,0.0,830.605,4044.3,
02/28/2009,3638.021,1020.911,1020.911,0.0,161.031,161.031,0.0,2021.765,456.847,1564.918,0.0,0.0,111.208,,111.208,3314.915,0.0,,,0.0,,323.106,,,,,,174.993,148.113,323.106,,1123.551,477.591,,,645.96,0.0,0.0,,,,0.0,,,,0.0,1123.551,1737.968,1737.968,,,8.841,,,,,8.841,1746.809,2870.36,0.0,979.974,115.12,864.854,-930.85,864.496,-145.959,767.661,0.0,767.661,3638.021,
05/31/2009,3429.894,997.357,997.357,0.0,144.542,144.542,0.0,1893.963,450.939,1443.024,0.0,0.0,102.16,,102.16,3138.022,0.0,,,0.0,,291.872,,,,,,171.181,120.691,291.872,,1025.042,454.027,,,571.015,0.0,0.0,,,,0.0,,,,0.0,1025.042,1711.726,1711.726,,,10.029,,,,,10.029,1721.755,2746.797,0.0,977.825,115.12,862.705,-930.85,781.345,-145.223,683.097,0.0,683.097,3429.894,
08/31/2009,3393.284,953.51,953.51,0.0,137.836,137.836,0.0,1911.317,434.687,1476.63,0.0,0.0,104.18,,104.18,3106.843,0.0,,,0.0,,286.441,,,,,,172.147,114.294,286.441,,956.146,427.463,,,528.683,0.0,0.0,,,,0.0,,,,0.0,956.146,1812.839,1812.839,,,10.787,,,,,10.787,1823.626,2779.772,0.0,978.682,115.12,863.562,-930.85,710.526,-144.846,613.512,0.0,613.512,3393.284,
11/30/2009,3435.989,1174.715,1174.715,0.0,337.93,337.93,0.0,1501.394,409.543,1091.851,0.0,0.0,114.292,0.0,114.292,3128.331,,,,0.0,,307.658,0.0,0.0,0.0,7.472,1.152,119.668,179.366,307.658,,901.345,340.977,,46.302,514.066,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,901.345,1820.37,1820.37,0.0,0.0,7.05,0.0,0.0,0.0,0.0,7.05,1827.42,2728.765,0.0,975.892,115.12,860.772,-930.85,806.443,-144.261,707.224,0.0,707.224,3435.989,
02/28/2010,3285.458,1198.635,1198.635,0.0,126.304,126.304,0.0,1580.13,438.017,1142.113,0.0,0.0,90.222,,90.222,2995.291,0.0,,,0.0,,290.167,0.0,0.0,0.0,,,105.737,184.43,290.167,,816.134,312.672,,,503.462,0.0,0.0,,,,0.0,,,,0.0,816.134,1815.261,1815.261,,,6.449,,,,,6.449,1821.71,2637.844,0.0,976.122,115.121,861.001,-931.543,746.936,-143.901,647.614,0.0,647.614,3285.458,
05/31/2010,3202.237,985.756,985.756,0.0,137.033,137.033,0.0,1686.289,426.675,1259.614,0.0,0.0,107.757,,107.757,2916.835,0.0,,,0.0,,285.402,0.0,0.0,0.0,,,103.605,181.797,285.402,,824.816,321.585,,,503.231,0.0,0.0,,,,0.0,,,,0.0,824.816,1755.366,1755.366,,,6.874,,,,,6.874,1762.24,2587.056,0.0,978.972,115.143,863.829,-931.543,711.423,-143.671,615.181,0.0,615.181,3202.237,
08/31/2010,3176.452,919.851,919.851,0.0,137.337,137.337,0.0,1721.468,439.455,1282.013,0.0,0.0,116.384,,116.384,2895.04,0.0,,,0.0,,281.412,0.0,0.0,0.0,,,101.435,179.977,281.412,,757.372,288.974,,,468.398,0.0,0.0,,,,0.0,,,,0.0,757.372,1800.919,1800.919,,,4.711,,,,,4.711,1805.63,2563.002,0.0,982.648,115.143,867.505,-931.543,705.218,-142.873,613.45,0.0,613.45,3176.452,
11/30/2010,3109.749,904.401,904.401,0.0,108.048,108.048,0.0,1696.721,398.636,1298.085,0.0,0.0,115.477,0.0,115.477,2824.647,,,,0.0,,285.102,0.0,0.0,0.0,3.033,1.152,105.583,175.334,285.102,,699.722,233.217,0.0,42.963,423.542,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,699.722,1775.529,1775.529,0.0,0.0,2.62,0.0,0.0,0.0,0.0,2.62,1778.149,2477.871,0.0,988.668,115.149,873.519,-931.543,717.852,-143.099,631.878,0.0,631.878,3109.749,
02/28/2011,2901.246,735.766,735.766,0.0,104.433,104.433,0.0,1774.4,434.13,1340.27,0.0,0.0,121.187,,121.187,2735.786,,,,,,165.46,0.0,0.0,0.0,5.826,1.152,50.171,108.311,165.46,,682.505,111.049,,27.972,543.484,0.0,,,,,0.0,,,,0.0,682.505,1701.698,1701.698,,,2.448,,,,,2.448,1704.146,2386.651,0.0,990.698,115.149,875.549,-931.543,598.52,-143.08,514.595,0.0,514.595,2901.246,
05/31/2011,2860.348,621.304,621.304,0.0,70.353,70.353,0.0,1894.981,504.629,1390.352,0.0,0.0,113.963,,113.963,2700.601,,,,0.0,,159.747,0.0,0.0,0.0,5.074,1.152,51.136,102.385,159.747,,721.961,127.576,,44.978,549.407,0.0,0.0,,,,0.0,,,,0.0,721.961,1691.659,1691.659,,,3.276,,,,,3.276,1694.935,2416.896,0.0,992.525,115.149,877.376,-931.543,525.209,-142.739,443.452,0.0,443.452,2860.348,
08/31/2011,2721.817,477.406,477.406,0.0,79.18,79.18,0.0,1900.58,433.777,1466.803,0.0,0.0,113.186,,113.186,2570.352,,,,0.0,,151.465,0.0,0.0,0.0,4.838,1.152,51.255,94.22,151.465,,699.826,117.593,,27.615,554.618,0.0,0.0,,,,0.0,,,,0.0,699.826,1586.703,1586.703,,,3.321,,,,,3.321,1590.024,2289.85,0.0,994.111,115.149,878.962,-931.543,510.75,-141.351,431.967,0.0,431.967,2721.817,
11/30/2011,2512.542,415.05,415.05,0.0,66.179,66.179,0.0,1731.629,1314.325,417.304,0.0,0.0,64.481,0.0,64.481,2277.339,,,,0.0,,235.203,0.0,0.0,0.0,2.214,1.152,127.926,103.911,235.203,,478.82,104.414,0.0,43.129,331.277,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,478.82,1583.571,1583.571,0.0,0.0,7.494,0.0,0.0,0.0,0.0,7.494,1591.065,2069.885,0.0,999.361,115.171,884.19,-932.337,519.844,-144.211,442.657,0.0,442.657,2512.542,
02/29/2012,2406.073,304.171,304.171,0.0,72.442,72.442,,1748.377,1346.3,402.077,0.0,0.0,63.89,,63.89,2188.88,,,,0.0,,217.193,0.0,0.0,0.0,5.593,1.152,121.307,89.141,217.193,,418.686,80.9,,28.08,309.706,0.0,,,,,0.0,,,,0.0,418.686,1587.414,1587.414,,,6.105,,,,,6.105,1593.519,2012.205,,1000.936,115.171,885.765,-932.337,469.224,-143.955,393.868,,393.868,2406.073,
05/31/2012,2394.005,314.258,314.258,0.0,74.028,74.028,0.0,1727.64,1257.76,469.88,0.0,0.0,63.182,,63.182,2179.108,,,,0.0,,214.897,0.0,0.0,0.0,4.463,1.152,121.408,87.874,214.897,,436.185,91.805,,45.172,299.208,0.0,0.0,,,,0.0,,,,0.0,436.185,1582.788,1582.788,,,5.501,,,,,5.501,1588.289,2024.474,0.0,1002.433,115.171,887.262,-932.337,443.16,-143.725,369.531,0.0,369.531,2394.005,
08/31/2012,2549.464,420.392,420.392,0.0,94.832,94.832,0.0,1769.043,1240.511,528.532,0.0,0.0,46.113,,46.113,2330.38,,,,0.0,,219.084,0.0,0.0,0.0,4.402,,122.155,92.527,219.084,,446.075,103.933,,43.585,298.557,0.0,0.0,,,,0.0,,,,0.0,446.075,1727.679,1727.679,,,3.269,,,,,3.269,1730.948,2177.023,0.0,1003.872,115.171,888.701,-932.337,444.493,-143.587,372.441,0.0,372.441,2549.464,
11/30/2012,2561.698,524.765,524.765,0.0,64.821,64.821,0.0,1706.571,1252.463,454.108,0.0,0.0,42.362,0.0,42.362,2338.519,,,,0.0,,223.179,0.0,0.0,0.0,7.81,0.0,123.674,91.695,223.179,,458.889,118.544,0.0,47.392,292.953,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,458.889,1722.815,1722.815,0.0,0.0,3.188,0.0,0.0,0.0,0.0,3.188,1726.003,2184.892,0.0,1003.757,115.178,888.579,-934.136,450.292,-143.107,376.806,0.0,376.806,2561.698,
02/28/2013,2900.637,624.044,624.044,0.0,65.63,65.63,,1937.774,1418.028,519.746,0.0,0.0,44.619,,44.619,2672.067,,,,0.0,,228.57,0.0,0.0,0.0,6.256,,123.21,99.104,228.57,,461.455,108.325,,56.76,296.37,0.0,0.0,,,,0.0,,,,0.0,461.455,1963.753,1963.753,,,2.294,,,,,2.294,1966.047,2427.502,0.0,898.476,115.178,783.298,-718.011,435.745,-143.075,473.135,0.0,473.135,2900.637,
05/31/2013,2912.121,538.571,538.571,0.0,66.121,66.121,0.0,2029.39,1485.532,543.858,0.0,0.0,42.322,,42.322,2676.404,,,,0.0,,235.717,0.0,0.0,0.0,5.475,,122.8,107.442,235.717,,495.953,117.804,,46.891,331.258,0.0,0.0,,,,0.0,,,,0.0,495.953,1943.275,1943.275,,,2.077,,,,,2.077,1945.352,2441.305,0.0,900.676,115.291,785.385,-718.044,430.682,-142.498,470.816,0.0,470.816,2912.121,
08/31/2013,2964.841,383.314,383.314,0.0,72.345,72.345,0.0,2229.72,1600.379,629.341,0.0,0.0,41.631,,41.631,2727.01,,,,0.0,,237.831,0.0,0.0,0.0,5.509,,126.549,105.773,237.831,,526.913,146.147,,53.563,327.203,0.0,0.0,,,,0.0,,,,0.0,526.913,1937.057,1937.057,,,2.865,,,,,2.865,1939.922,2466.835,0.0,902.681,115.293,787.388,-718.044,455.867,-142.498,498.006,0.0,498.006,2964.841,
11/30/2013,3193.635,530.095,530.095,0.0,75.749,75.749,0.0,2298.577,1712.138,586.439,0.0,0.0,41.906,0.0,41.906,2946.327,,,,0.0,,247.308,0.0,0.0,0.0,2.716,0.0,130.192,114.4,247.308,,504.458,148.282,0.0,45.562,310.614,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,504.458,2150.498,2150.498,0.0,0.0,2.593,0.0,0.0,0.0,0.0,2.593,2153.091,2657.549,0.0,904.189,115.296,788.893,-718.565,481.889,-131.427,536.086,0.0,536.086,3193.635,
02/28/2014,3248.172,303.269,303.269,0.0,87.355,87.355,0.0,2634.944,2001.548,633.396,0.0,0.0,42.083,,42.083,3067.651,,,,0.0,,180.521,0.0,0.0,0.0,5.37,,60.648,114.503,180.521,,524.298,138.213,,64.971,321.114,0.0,0.0,,,,0.0,,,,0.0,524.298,2175.19,2175.19,,,2.35,,,,,2.35,2177.54,2701.838,0.0,905.968,115.296,790.672,-718.565,490.358,-131.427,546.334,0.0,546.334,3248.172,
05/31/2014,3828.026,484.472,484.472,0.0,99.779,99.779,0.0,3006.118,2181.845,824.273,0.0,0.0,44.237,,44.237,3634.606,,,,0.0,,193.42,0.0,0.0,0.0,5.897,,67.594,119.929,193.42,,542.519,154.17,,67.457,320.892,0.0,0.0,,,,0.0,,,,0.0,542.519,2573.98,2573.98,,,1.854,,,,,1.854,2575.834,3118.353,0.0,772.388,115.36,657.028,-445.976,514.688,-131.427,709.673,0.0,709.673,3828.026,
08/31/2014,3887.391,297.058,297.058,0.0,117.425,117.425,0.0,3240.32,2257.715,982.605,0.0,0.0,32.456,,32.456,3687.259,,,,0.0,,200.132,0.0,0.0,0.0,7.862,,73.607,118.663,200.132,,560.222,167.983,,71.539,320.7,0.0,0.0,,,,0.0,,,,0.0,560.222,2580.8,2580.8,,,1.802,,,,,1.802,2582.602,3142.824,0.0,781.215,115.375,665.84,-445.976,540.755,-131.427,744.567,0.0,744.567,3887.391,
11/30/2014,4757.55,356.366,356.366,0.0,125.488,125.488,0.0,3218.387,2290.115,928.272,0.0,0.0,27.235,0.0,27.235,3727.476,,,,0.0,,1030.074,0.0,0.0,0.0,5.431,825.232,79.441,119.97,1030.074,,582.598,172.716,,63.275,346.607,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,582.598,2576.525,2576.525,0.0,0.0,2.517,0.0,0.0,0.0,0.0,2.517,2579.042,3161.64,0.0,784.244,115.387,668.857,-446.476,1391.256,-133.114,1595.91,0.0,1595.91,4757.55,
02/28/2015,4989.857,545.641,545.641,0.0,143.697,143.697,0.0,3246.383,2289.955,956.428,0.0,0.0,27.984,0.0,27.984,3963.705,,,,0.0,,1026.152,0.0,0.0,0.0,8.539,822.632,73.502,121.479,1026.152,,559.147,161.902,,72.505,324.74,0.0,0.0,,,,0.0,,,,0.0,559.147,2824.17,2824.17,,,1.97,,,,,1.97,2826.14,3385.287,0.0,787.425,115.387,672.038,-446.497,1396.756,-133.114,1604.57,0.0,1604.57,4989.857,
05/31/2015,5039.06,439.92,439.92,0.0,151.578,151.578,0.0,3393.672,2273.098,1120.574,0.0,0.0,27.213,,27.213,4012.383,,,,0.0,,1026.677,0.0,0.0,0.0,8.048,819.532,77.935,121.162,1026.677,,601.729,164.614,,66.688,370.427,0.0,0.0,,,,0.0,,,,0.0,601.729,2819.51,2819.51,,,1.985,,,,,1.985,2821.495,3423.224,0.0,791.697,115.469,676.228,-446.776,1404.029,-133.114,1615.836,0.0,1615.836,5039.06,
08/31/2015,4948.496,352.952,352.952,0.0,159.576,159.576,0.0,3401.737,2214.161,1187.576,0.0,0.0,25.028,,25.028,3939.293,,,,0.0,,1009.203,0.0,0.0,0.0,7.674,810.016,72.8,118.713,1009.203,,675.762,178.604,,76.108,421.05,0.0,0.0,,,,0.0,,,,0.0,675.762,2630.732,2630.732,,,1.776,,,,,1.776,2632.508,3308.27,0.0,795.124,115.524,679.6,-446.776,1424.992,-133.114,1640.226,0.0,1640.226,4948.496,
11/30/2015,5086.905,559.042,559.042,0.0,247.998,247.998,0.0,3313.747,2282.391,1031.356,0.0,0.0,9.344,0.0,9.344,4130.131,,,,0.0,,956.774,0.0,0.0,0.0,6.48,782.196,71.558,96.54,956.774,,792.5,183.77,,62.645,546.085,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,792.5,2601.754,2601.754,0.0,0.0,1.817,0.0,0.0,0.0,0.0,1.817,2603.571,3396.071,0.0,798.419,115.548,682.871,-447.043,1466.713,-127.255,1690.834,0.0,1690.834,5086.905,
02/29/2016,4922.056,323.076,323.076,0.0,152.089,152.089,0.0,3468.644,2357.818,1110.826,0.0,0.0,4.357,0.0,4.357,3948.166,0.0,,,0.0,,973.89,0.0,0.0,0.0,10.846,779.396,68.572,115.076,973.89,,650.861,167.575,,79.337,403.949,0.0,0.0,,,,0.0,,,,0.0,650.861,2652.705,2652.705,0.0,0.0,1.432,,,,,1.432,2654.137,3304.998,0.0,797.247,115.548,681.699,-534.569,1477.57,-123.19,1617.058,0.0,1617.058,4922.056,
05/31/2016,4915.843,274.849,274.849,0.0,151.066,151.066,0.0,3525.089,2277.866,1247.223,0.0,0.0,3.517,,3.517,3954.521,0.0,,,0.0,,961.322,0.0,0.0,0.0,9.362,770.396,65.213,116.351,961.322,,646.972,190.327,,65.583,391.062,0.0,0.0,,,,0.0,,,,0.0,646.972,2632.127,2632.127,0.0,0.0,1.575,,,,,1.575,2633.702,3280.674,0.0,801.86,115.672,686.188,-534.574,1491.073,-123.19,1635.169,0.0,1635.169,4915.843,
08/31/2016,5027.761,334.669,334.669,0.0,149.219,149.219,0.0,3597.673,2195.023,1402.65,0.0,0.0,0.602,,0.602,4082.163,0.0,,,0.0,,945.598,0.0,0.0,0.0,7.905,756.596,61.526,119.571,945.598,,667.08,195.785,,81.824,389.471,0.0,0.0,,,,0.0,,,0.0,0.0,667.08,2674.795,2674.795,,,3.436,,,,,3.436,2678.231,3345.311,0.0,811.885,116.199,695.686,-534.574,1528.329,-123.19,1682.45,0.0,1682.45,5027.761,
11/30/2016,5131.624,592.086,592.086,0.0,231.665,231.665,0.0,3403.228,2157.29,1245.938,0.0,0.0,0.0,0.0,0.0,4226.979,14.24,,,0.0,,890.405,0.0,0.0,0.0,4.894,738.985,64.016,82.51,904.645,,766.327,215.331,,67.411,483.585,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,766.327,2640.149,2640.149,0.0,0.0,2.003,0.0,,,,2.003,2642.152,3408.479,0.0,813.162,116.224,696.938,-535.402,1563.742,-118.357,1723.145,0.0,1723.145,5131.624,
02/28/2017,4922.58,351.88,351.88,0.0,238.358,238.358,0.0,3423.344,2090.958,1332.386,0.0,0.0,0.0,0.0,0.0,4013.582,0.0,,,0.0,,908.998,0.0,0.0,0.0,8.61,731.885,64.916,103.587,908.998,,680.393,178.491,,77.569,424.333,0.0,0.0,,,,0.0,,,,0.0,680.393,2504.449,2504.449,,,1.278,,,,,1.278,2505.727,3186.12,0.0,813.955,116.299,697.656,-537.945,1575.786,-115.336,1736.46,0.0,1736.46,4922.58,
05/31/2017,4958.795,348.588,348.588,0.0,234.712,234.712,0.0,3488.204,1957.152,1531.052,0.0,0.0,0.0,,0.0,4071.504,16.831,,,0.0,,887.291,0.0,,,8.699,711.885,64.0,85.876,904.122,,674.829,186.993,,65.928,421.908,0.0,0.0,,,,0.0,,,,0.0,674.829,2510.121,2510.121,,,1.457,,,,,1.457,2511.578,3186.407,0.0,819.55,116.546,703.004,-537.268,1605.442,-115.336,1772.388,0.0,1772.388,4958.795,
08/31/2017,5099.559,494.053,494.053,0.0,229.033,229.033,0.0,3513.794,2012.317,1501.477,0.0,0.0,0.0,,0.0,4236.88,0.0,,,0.0,,862.679,0.0,0.0,0.0,7.15,683.085,64.513,107.931,862.679,,754.703,189.535,,79.459,485.709,0.0,0.0,,,,0.0,,,,0.0,754.703,2502.379,2502.379,,,1.535,,,,,1.535,2503.914,3258.617,0.0,840.034,117.498,722.536,-537.268,1653.512,-115.336,1840.942,0.0,1840.942,5099.559,
11/30/2017,5041.515,720.63,720.63,0.0,244.213,244.213,0.0,3263.386,2026.538,1236.848,0.0,0.0,0.0,0.0,0.0,4228.229,19.521,,,0.0,,793.765,0.0,0.0,0.0,5.36,633.637,64.794,89.974,813.286,,789.393,213.463,,39.518,536.412,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,789.393,2324.845,2324.845,0.0,0.0,0.966,0.0,,,,0.966,2325.811,3115.204,0.0,845.429,117.946,727.483,-541.38,1735.695,-113.433,1926.311,0.0,1926.311,5041.515,
02/28/2018,4957.101,560.255,560.255,0.0,250.472,250.472,0.0,3441.574,2147.659,1293.915,0.0,0.0,0.0,,0.0,4252.301,20.807,,,0.0,,704.8,0.0,0.0,0.0,10.711,516.569,68.176,88.537,725.607,,743.912,192.843,,76.324,474.745,0.0,0.0,,,,0.0,,,,0.0,743.912,2359.57,2359.57,,,0.897,,,,,0.897,2360.467,3104.379,0.0,847.653,118.214,729.439,-548.365,1662.118,-108.684,1852.722,0.0,1852.722,4957.101,
05/31/2018,5094.736,669.798,669.798,0.0,275.62,275.62,0.0,3464.002,2066.212,1397.79,0.0,0.0,0.0,,0.0,4409.42,21.69,,,0.0,,663.626,0.0,0.0,0.0,12.153,495.969,69.015,86.489,685.316,,825.021,230.606,,69.008,525.407,0.0,0.0,,,,0.0,,,,0.0,825.021,2353.848,2353.848,,,1.224,,,,,1.224,2355.072,3180.093,0.0,854.444,118.397,736.047,-548.365,1717.248,-108.684,1914.643,0.0,1914.643,5094.736,
