Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,194835.0,118820.0,47762.0,71058.0,24774.0,24774.0,,3875.0,,,,,,,,147469.0,6770.0,,,,40596.0,23208.0,23208.0,0.0,,4033.0,13355.0,47366.0,,8485.0,8485.0,,7706.0,,,,,64967.0,,,64967.0,81158.0,10653.0,,,,,14160.0,,,14160.0,24813.0,105971.0,,26348.0,,,0.0,42001.0,19737.0,88086.0,778.0,88864.0,194835.0,
09/30/2005,196710.0,121632.0,46032.0,75600.0,25233.0,25233.0,,4031.0,,,,,0.0,,,150896.0,7026.0,,,0.0,38788.0,23652.0,23652.0,0.0,,,15136.0,45814.0,,8968.0,8968.0,,4767.0,,,,,67781.0,,,67781.0,81516.0,10693.0,,,,,14182.0,,,14182.0,24875.0,106391.0,0.0,26370.0,,,0.0,42587.0,20561.0,89518.0,801.0,90319.0,196710.0,
12/31/2005,198325.0,123239.0,44660.0,78579.0,23484.0,23484.0,,4143.0,657.0,271.0,1217.0,1998.0,801.0,,,151667.0,7500.0,11407.0,-3907.0,,39158.0,23644.0,23644.0,0.0,,4125.0,11389.0,46658.0,,8699.0,8699.0,,4743.0,,,,,66651.0,,,66651.0,80093.0,10868.0,,,,,15064.0,,,15064.0,25932.0,106025.0,0.0,26407.0,,,0.0,47717.0,17360.0,91484.0,816.0,92300.0,198325.0,
03/31/2006,230206.0,123915.0,42858.0,81057.0,24334.0,11237.0,,4227.0,,,,,0.0,,,152476.0,29762.0,,,,47968.0,29501.0,29501.0,0.0,,,18467.0,77730.0,,14964.0,14964.0,,19658.0,,,,,66574.0,,,66574.0,101196.0,10821.0,,,,,21101.0,,,21101.0,31922.0,133118.0,0.0,26432.0,,,0.0,50210.0,18707.0,95349.0,1739.0,97088.0,230206.0,
06/30/2006,232331.0,124863.0,42069.0,82794.0,24707.0,13520.0,,4371.0,,,,,0.0,,,153941.0,30551.0,,,,47839.0,29867.0,29867.0,0.0,,,17972.0,78390.0,,15552.0,15552.0,,19751.0,,,,,66670.0,,,66670.0,101973.0,10806.0,,,,,20086.0,,,20086.0,30892.0,132865.0,0.0,26484.0,,,0.0,52557.0,18572.0,97613.0,1853.0,99466.0,232331.0,
09/30/2006,240002.0,126129.0,42249.0,83880.0,24929.0,13621.0,,5386.0,,,,,0.0,,,156444.0,32317.0,,,,51241.0,32216.0,32216.0,0.0,,,19025.0,83558.0,,16995.0,16995.0,,20175.0,,,,,66751.0,,,66751.0,103921.0,10795.0,,,,,20906.0,,,20906.0,31701.0,135622.0,0.0,26506.0,,,0.0,55329.0,20409.0,102244.0,2136.0,104380.0,240002.0,
12/31/2006,248437.0,134493.0,43743.0,90750.0,24379.0,12881.0,,5257.0,700.0,402.0,1817.0,2338.0,0.0,,,164129.0,33342.0,50678.0,-17336.0,,50966.0,32238.0,32238.0,0.0,,,18728.0,84308.0,,20600.0,20600.0,,20644.0,,,,,66091.0,,,66091.0,107335.0,11961.0,,,,,18460.0,,,18460.0,30421.0,137756.0,0.0,26530.0,,,0.0,58912.0,22977.0,108419.0,2262.0,110681.0,248437.0,
03/31/2007,261678.0,136491.0,46027.0,90464.0,32011.0,20336.0,,5437.0,,,,,0.0,,,173939.0,34088.0,,,,53651.0,32610.0,32610.0,0.0,,,21041.0,87739.0,,19640.0,19640.0,,20735.0,,,,,77096.0,,,77096.0,117471.0,12288.0,,,,,19665.0,,,19665.0,31953.0,149424.0,0.0,26557.0,,,0.0,61535.0,21799.0,109891.0,2363.0,112254.0,261678.0,
06/30/2007,269051.0,149154.0,46950.0,102204.0,26048.0,14095.0,,5598.0,,,,,0.0,,,180800.0,34567.0,,,,53684.0,32428.0,32428.0,0.0,,,21256.0,88251.0,,20409.0,20409.0,,21322.0,,,,,76230.0,,,76230.0,117961.0,12273.0,,,,,21112.0,,,21112.0,33385.0,151346.0,0.0,26935.0,,,0.0,64653.0,23684.0,115272.0,2433.0,117705.0,269051.0,
09/30/2007,276516.0,155197.0,47083.0,108114.0,26047.0,14171.0,,5928.0,892.0,486.0,1766.0,2784.0,0.0,,,187172.0,35407.0,,,,53937.0,32729.0,32729.0,0.0,,,21208.0,89344.0,,19974.0,19974.0,,22480.0,,,,,77836.0,,,77836.0,120290.0,12244.0,,,,,21517.0,,,21517.0,33761.0,154051.0,0.0,26954.0,,,0.0,69206.0,23743.0,119903.0,2562.0,122465.0,276516.0,
12/31/2007,273160.0,150899.0,44329.0,106570.0,25516.0,13157.0,,5793.0,897.0,479.0,1781.0,2636.0,0.0,,,182208.0,36190.0,54323.0,-18133.0,,54762.0,32862.0,32862.0,0.0,,,21900.0,90952.0,,19646.0,19646.0,,21682.0,,,,,77462.0,,,77462.0,118790.0,12144.0,,,,,18825.0,,,18825.0,30969.0,149759.0,0.0,26960.0,,,0.0,72153.0,21620.0,120733.0,2668.0,123401.0,273160.0,
03/31/2008,281047.0,146759.0,35566.0,111193.0,28461.0,15505.0,,6715.0,1143.0,691.0,2422.0,2459.0,0.0,,,181935.0,42776.0,,,,56336.0,33544.0,33544.0,0.0,,,22792.0,99112.0,,19800.0,19800.0,,23370.0,,,,,82054.0,,,82054.0,125224.0,12807.0,,,,,19370.0,,,19370.0,32177.0,157401.0,0.0,27108.0,,,0.0,73093.0,19171.0,119372.0,4274.0,123646.0,281047.0,
06/30/2008,277792.0,140567.0,31159.0,109408.0,30008.0,16547.0,,7081.0,1168.0,698.0,2468.0,2747.0,0.0,,,177656.0,43708.0,,,,56428.0,33524.0,33524.0,0.0,,,22904.0,100136.0,,21236.0,21236.0,,22630.0,,,,,81276.0,,,81276.0,125142.0,13605.0,,,,,16821.0,,,16821.0,30426.0,155568.0,0.0,27140.0,,,0.0,75973.0,14881.0,117994.0,4230.0,122224.0,277792.0,
09/30/2008,281729.0,143670.0,33369.0,110301.0,29901.0,16131.0,,7319.0,1190.0,674.0,2453.0,3002.0,0.0,,,180890.0,44390.0,,,,56449.0,33531.0,33531.0,0.0,,,22918.0,100839.0,,20577.0,20577.0,,23063.0,,,,,82172.0,,,82172.0,125812.0,14495.0,,,,,16918.0,,,16918.0,31413.0,157225.0,0.0,27141.0,,,0.0,77030.0,15984.0,120155.0,4349.0,124504.0,281729.0,
12/31/2008,267399.0,127779.0,25539.0,102240.0,28867.0,14925.0,,7500.0,1161.0,607.0,2580.0,3152.0,0.0,,,164146.0,45157.0,64618.0,-19461.0,,58096.0,33781.0,33781.0,0.0,,,24315.0,103253.0,,20703.0,20703.0,,23494.0,,,,,85955.0,,,85955.0,130152.0,13388.0,,,,,10280.0,,,10280.0,23668.0,153820.0,0.0,27141.0,,,0.0,78172.0,3954.0,109267.0,4312.0,113579.0,267399.0,
03/31/2009,260542.0,121426.0,25551.0,95875.0,29720.0,15951.0,13769.0,6802.0,1078.0,594.0,2606.0,2524.0,0.0,199.0,0.0,157948.0,45869.0,65843.0,-19974.0,0.0,56725.0,33779.0,33779.0,0.0,,,22747.0,102594.0,,22690.0,,22690.0,24060.0,24060.0,,,,86671.0,,,62102.0,133421.0,13755.0,13755.0,,,,6447.0,,6447.0,0.0,20202.0,153623.0,0.0,27090.0,,,0.0,76638.0,-930.0,102798.0,4121.0,106919.0,260542.0,
06/30/2009,275646.0,136838.0,24511.0,112327.0,29409.0,15778.0,13631.0,6387.0,984.0,543.0,2444.0,2416.0,0.0,452.0,0.0,172634.0,47003.0,67760.0,-20757.0,0.0,56009.0,33922.0,33922.0,0.0,,,21635.0,103012.0,,22481.0,,22481.0,24087.0,24087.0,,,,84470.0,,,62765.0,131038.0,14697.0,14697.0,,,,11074.0,,11074.0,0.0,25771.0,156809.0,0.0,27089.0,,,0.0,79933.0,7505.0,114527.0,4310.0,118837.0,275646.0,
09/30/2009,292010.0,151281.0,26919.0,124362.0,29561.0,16047.0,13514.0,6051.0,956.0,582.0,2072.0,2441.0,0.0,421.0,0.0,186893.0,46999.0,68255.0,-21256.0,0.0,58118.0,33974.0,33974.0,0.0,,,23723.0,105117.0,,23151.0,,23151.0,23379.0,23379.0,,,,83253.0,,,63615.0,129783.0,14642.0,14642.0,,,,16903.0,,16903.0,0.0,31545.0,161328.0,0.0,27086.0,,,0.0,83171.0,15816.0,126073.0,4609.0,130682.0,292010.0,
12/31/2009,297119.0,156851.0,30558.0,126293.0,28781.0,14792.0,13989.0,6147.0,908.0,438.0,1975.0,2826.0,0.0,720.0,0.0,191779.0,46656.0,68226.0,-21570.0,0.0,58684.0,38726.0,33972.0,4754.0,78.0,,19160.0,105340.0,,21781.0,,21781.0,18330.0,18330.0,0.0,0.0,,82419.0,0.0,0.0,64644.0,122530.0,19579.0,19579.0,0.0,0.0,,19225.0,0.0,19225.0,0.0,38804.0,161334.0,0.0,27082.0,8.0,27074.0,0.0,86227.0,17793.0,131102.0,4683.0,135785.0,297119.0,
03/31/2010,356320.0,146645.0,25670.0,120975.0,33222.0,17799.0,15423.0,6451.0,943.0,497.0,1958.0,3053.0,0.0,962.0,0.0,186318.0,90514.0,112495.0,-21981.0,0.0,79488.0,48714.0,48714.0,0.0,,,29812.0,170002.0,,27611.0,,27611.0,42938.0,42938.0,,,,84555.0,,,66069.0,155104.0,14689.0,14689.0,,,,34603.0,,34603.0,0.0,49292.0,204396.0,0.0,38042.0,8.0,38034.0,0.0,89860.0,19307.0,147209.0,4715.0,151924.0,356320.0,
06/30/2010,349187.0,139497.0,27953.0,111544.0,33076.0,17407.0,15669.0,6563.0,956.0,520.0,1992.0,3095.0,0.0,751.0,0.0,179136.0,91147.0,113611.0,-22464.0,0.0,78904.0,49113.0,49113.0,0.0,,,29040.0,170051.0,,27671.0,,27671.0,43328.0,43328.0,,,,85952.0,,,65597.0,156951.0,14642.0,14642.0,,,,30080.0,,30080.0,0.0,44722.0,201673.0,0.0,38085.0,8.0,38077.0,0.0,91828.0,12850.0,142763.0,4751.0,147514.0,349187.0,
09/30/2010,363979.0,151538.0,34461.0,117077.0,33485.0,18079.0,15406.0,6924.0,1043.0,518.0,2099.0,3264.0,0.0,880.0,0.0,191947.0,92024.0,115222.0,-23198.0,0.0,80008.0,49196.0,49196.0,0.0,,,29932.0,172032.0,,28671.0,,28671.0,44116.0,44116.0,,,,89442.0,,,68633.0,162229.0,14547.0,14547.0,,,,32606.0,,32606.0,0.0,47153.0,209382.0,0.0,38131.0,8.0,38123.0,0.0,94817.0,16723.0,149671.0,4926.0,154597.0,363979.0,
12/31/2010,372229.0,155938.0,38227.0,117711.0,36143.0,20917.0,15226.0,7101.0,1066.0,509.0,2180.0,3346.0,0.0,917.0,0.0,199182.0,93126.0,116990.0,-23864.0,0.0,79921.0,55910.0,49006.0,6904.0,73.0,,23021.0,173047.0,,28740.0,,28740.0,26948.0,26948.0,0.0,0.0,,85629.0,0.0,0.0,68640.0,141317.0,31626.0,31626.0,0.0,0.0,,36352.0,0.0,36352.0,0.0,67978.0,209295.0,0.0,37541.0,8.0,37533.0,0.0,99194.0,20583.0,157318.0,5616.0,162934.0,372229.0,
03/31/2011,376496.0,160563.0,41178.0,119385.0,34503.0,19577.0,14926.0,7564.0,1168.0,629.0,2320.0,3447.0,0.0,988.0,0.0,202630.0,93773.0,118353.0,-24580.0,0.0,80093.0,55828.0,49080.0,6748.0,,,23277.0,173866.0,,29010.0,,29010.0,24785.0,24785.0,,,,89477.0,,,71117.0,143272.0,31761.0,31761.0,,,,37198.0,,37198.0,0.0,68959.0,212231.0,0.0,37586.0,8.0,37578.0,0.0,100705.0,21764.0,160055.0,4210.0,164265.0,376496.0,
06/30/2011,382696.0,166047.0,47891.0,118156.0,33595.0,19396.0,14199.0,7960.0,1207.0,638.0,2423.0,3692.0,0.0,896.0,0.0,207602.0,94952.0,119928.0,-24976.0,0.0,80142.0,55732.0,49125.0,6607.0,,,23514.0,175094.0,,29718.0,,29718.0,24441.0,24441.0,,,,91668.0,,,73952.0,145827.0,32276.0,32276.0,,,,37809.0,,37809.0,0.0,70085.0,215912.0,0.0,37779.0,8.0,37771.0,0.0,104122.0,21106.0,163007.0,3777.0,166784.0,382696.0,
09/30/2011,385494.0,156568.0,34776.0,121792.0,33837.0,19834.0,14003.0,9265.0,1609.0,974.0,3316.0,3366.0,0.0,477.0,0.0,199670.0,98446.0,123875.0,-25429.0,0.0,87378.0,63423.0,53310.0,10113.0,,,23478.0,185824.0,,30743.0,,30743.0,27840.0,27840.0,,,,93230.0,,,72708.0,151813.0,32644.0,32644.0,,,,37156.0,,37156.0,0.0,69800.0,221613.0,0.0,37794.0,8.0,37786.0,-18.0,106400.0,15781.0,159957.0,3924.0,163881.0,385494.0,
12/31/2011,392647.0,162471.0,37299.0,125172.0,32946.0,19012.0,13934.0,8975.0,1598.0,897.0,3114.0,3366.0,0.0,583.0,0.0,204392.0,100391.0,126545.0,-26154.0,0.0,87864.0,63375.0,53213.0,10162.0,58.0,,23848.0,188255.0,,32370.0,,32370.0,27804.0,27804.0,0.0,0.0,,93128.0,0.0,0.0,73743.0,153302.0,32580.0,32580.0,0.0,0.0,,37804.0,0.0,37804.0,0.0,70384.0,223686.0,0.0,37815.0,8.0,37807.0,-67.0,109448.0,17654.0,164850.0,4111.0,168961.0,392647.0,
03/31/2012,411362.0,176928.0,37826.0,139102.0,35165.0,21366.0,13799.0,9055.0,1687.0,916.0,3234.0,3218.0,0.0,525.0,0.0,221148.0,101727.0,128749.0,-27022.0,0.0,88487.0,63174.0,53166.0,10008.0,,,24788.0,190214.0,,31809.0,,31809.0,27312.0,27312.0,,,,94211.0,,,73674.0,153332.0,34523.0,34523.0,,,,43238.0,,43238.0,0.0,77761.0,231093.0,0.0,37854.0,8.0,37846.0,-67.0,112693.0,25517.0,175997.0,4272.0,180269.0,411362.0,
06/30/2012,411356.0,176051.0,40661.0,135390.0,34856.0,21192.0,13664.0,9525.0,1713.0,902.0,3229.0,3681.0,0.0,258.0,0.0,220432.0,102831.0,130399.0,-27568.0,0.0,88093.0,62944.0,53145.0,9799.0,,,24891.0,190924.0,,31529.0,,31529.0,26984.0,26984.0,,,,94259.0,,,73207.0,152772.0,34148.0,34148.0,,,,42721.0,,42721.0,0.0,76869.0,229641.0,0.0,37864.0,8.0,37856.0,-67.0,115801.0,23781.0,177379.0,4336.0,181715.0,411356.0,
09/30/2012,424115.0,186452.0,47776.0,138676.0,34557.0,21327.0,13230.0,9476.0,1734.0,941.0,3207.0,3594.0,0.0,653.0,0.0,230485.0,104847.0,133309.0,-28462.0,0.0,88783.0,63923.0,54143.0,9780.0,,,24207.0,193630.0,,32880.0,,32880.0,26777.0,26777.0,,,,95138.0,,,73776.0,154795.0,35732.0,35732.0,,,,44514.0,,44514.0,0.0,80246.0,235041.0,0.0,37898.0,8.0,37890.0,-67.0,119721.0,27050.0,184602.0,4472.0,189074.0,424115.0,
12/31/2012,427452.0,187279.0,46992.0,140287.0,34562.0,21753.0,12809.0,9675.0,1699.0,883.0,3187.0,3906.0,0.0,220.0,0.0,231516.0,106872.0,137264.0,-30392.0,0.0,89064.0,64516.0,54523.0,9993.0,60.0,,24268.0,195936.0,,35127.0,,35127.0,26580.0,26580.0,0.0,0.0,,93507.0,0.0,0.0,75103.0,155214.0,36156.0,36156.0,0.0,0.0,,44494.0,0.0,44494.0,0.0,80650.0,235864.0,0.0,37238.0,8.0,37230.0,-1363.0,124272.0,27500.0,187647.0,3941.0,191588.0,427452.0,
03/31/2013,442302.0,198281.0,49089.0,149192.0,36221.0,23470.0,12751.0,9673.0,1693.0,855.0,3266.0,3859.0,0.0,203.0,0.0,244175.0,107267.0,138294.0,-31027.0,0.0,90860.0,64106.0,54407.0,9699.0,,,26551.0,198127.0,,34228.0,,34228.0,26359.0,26359.0,,,,93120.0,,,74738.0,153707.0,36890.0,36890.0,,,,49599.0,,49599.0,0.0,86489.0,240196.0,0.0,37278.0,8.0,37270.0,-1363.0,129164.0,32992.0,198071.0,4035.0,202106.0,442302.0,
06/30/2013,446563.0,201852.0,35695.0,166157.0,34811.0,21956.0,12855.0,9877.0,1719.0,861.0,3296.0,4001.0,0.0,91.0,0.0,246540.0,108349.0,140066.0,-31717.0,0.0,91674.0,63851.0,54372.0,9479.0,,,27732.0,200023.0,,35353.0,,35353.0,26092.0,26092.0,,,,92722.0,,,74943.0,154167.0,37861.0,37861.0,,,,49547.0,,49547.0,0.0,87408.0,241575.0,0.0,36109.0,8.0,36101.0,-1363.0,133705.0,33565.0,202016.0,2972.0,204988.0,446563.0,
09/30/2013,458081.0,205514.0,42079.0,163435.0,39983.0,27145.0,12838.0,9880.0,1815.0,854.0,3313.0,3898.0,0.0,85.0,0.0,255377.0,110556.0,143215.0,-32659.0,0.0,92148.0,64274.0,54735.0,9539.0,,,27789.0,202704.0,,36215.0,,36215.0,25733.0,25733.0,,,,93837.0,,,76144.0,155785.0,40016.0,40016.0,,,,50849.0,,50849.0,0.0,90865.0,246650.0,0.0,36090.0,8.0,36082.0,-1363.0,138758.0,34897.0,208382.0,3049.0,211431.0,458081.0,
12/31/2013,484931.0,224003.0,48186.0,175817.0,33323.0,20497.0,12826.0,9945.0,1827.0,849.0,3212.0,4057.0,0.0,87.0,0.0,267271.0,122214.0,159261.0,-37047.0,0.0,95446.0,66194.0,57011.0,9183.0,975.0,,28190.0,217660.0,,37627.0,,37627.0,25569.0,25569.0,0.0,0.0,,92856.0,0.0,0.0,76547.0,156052.0,46655.0,46655.0,0.0,0.0,,57739.0,0.0,57739.0,0.0,104394.0,260446.0,0.0,35480.0,8.0,35472.0,-1363.0,143748.0,44025.0,221890.0,2595.0,224485.0,484931.0,
03/31/2014,494944.0,226831.0,48948.0,177883.0,35181.0,22717.0,12464.0,10245.0,1828.0,872.0,3430.0,4115.0,0.0,93.0,0.0,272257.0,125080.0,164626.0,-39546.0,0.0,97607.0,68157.0,58264.0,9893.0,,,29357.0,222687.0,,36517.0,,36517.0,25472.0,25472.0,,,,94914.0,,,77388.0,156903.0,47751.0,47751.0,,,,60001.0,,60001.0,0.0,107752.0,264655.0,0.0,35473.0,8.0,35465.0,-1363.0,148453.0,45049.0,227612.0,2677.0,230289.0,494944.0,
06/30/2014,504379.0,241149.0,55455.0,185694.0,35514.0,22997.0,12517.0,10199.0,1889.0,900.0,3447.0,3963.0,0.0,90.0,0.0,286862.0,127635.0,168194.0,-40559.0,0.0,89882.0,68524.0,58792.0,9732.0,,,21268.0,217517.0,,37542.0,,37542.0,25247.0,25247.0,,,,95389.0,,,77945.0,158178.0,48840.0,48840.0,,,,60601.0,,60601.0,0.0,109441.0,267619.0,0.0,35499.0,8.0,35491.0,-1763.0,154848.0,45421.0,234005.0,2755.0,236760.0,504379.0,
09/30/2014,517363.0,239756.0,62380.0,177376.0,36552.0,24017.0,12535.0,10182.0,1876.0,926.0,3371.0,4009.0,0.0,86.0,0.0,286490.0,129802.0,171566.0,-41764.0,0.0,101071.0,74616.0,58669.0,15947.0,,,26369.0,230873.0,,39793.0,,39793.0,25118.0,25118.0,,,,101350.0,,,83834.0,166261.0,49694.0,49694.0,,,,61106.0,,61106.0,0.0,110800.0,277061.0,0.0,35568.0,8.0,35560.0,-1763.0,159465.0,44186.0,237456.0,2846.0,240302.0,517363.0,
12/31/2014,525867.0,241478.0,63269.0,178209.0,34418.0,21852.0,12566.0,10236.0,1881.0,850.0,3333.0,4172.0,0.0,108.0,0.0,286132.0,137244.0,179426.0,-42182.0,0.0,102491.0,70620.0,60714.0,9906.0,361.0,,31402.0,239735.0,,30326.0,,30326.0,24584.0,24584.0,0.0,0.0,,108557.0,0.0,0.0,91573.0,163467.0,55306.0,55306.0,0.0,0.0,,64067.0,0.0,61235.0,2832.0,119373.0,282840.0,0.0,35581.0,8.0,35573.0,-1763.0,163620.0,42732.0,240170.0,2857.0,243027.0,525867.0,
03/31/2015,531076.0,238058.0,63711.0,174347.0,36480.0,24006.0,12474.0,11681.0,1864.0,839.0,3512.0,5466.0,0.0,107.0,0.0,286219.0,138740.0,181618.0,-42878.0,0.0,106117.0,76887.0,62879.0,14008.0,,,29123.0,244857.0,,39564.0,,39564.0,27191.0,27191.0,,,,101269.0,,,83998.0,168024.0,56604.0,56604.0,,,,61609.0,,61609.0,0.0,118213.0,286237.0,0.0,35573.0,8.0,35565.0,-1763.0,168784.0,38864.0,241458.0,3381.0,244839.0,531076.0,
06/30/2015,540774.0,243840.0,66587.0,177253.0,37198.0,24606.0,12592.0,12072.0,1855.0,855.0,3516.0,5846.0,0.0,116.0,0.0,293110.0,140879.0,185097.0,-44218.0,0.0,106785.0,73245.0,62799.0,10446.0,,,33424.0,247664.0,,41393.0,,41393.0,27309.0,27309.0,,,,102923.0,,,85762.0,171625.0,57269.0,57269.0,,,,62678.0,,62678.0,0.0,119947.0,291572.0,0.0,35592.0,8.0,35584.0,-1763.0,172797.0,39417.0,246043.0,3159.0,249202.0,540774.0,
09/30/2015,545468.0,246625.0,66260.0,180365.0,37170.0,24484.0,12686.0,11995.0,1838.0,856.0,3503.0,5798.0,0.0,109.0,0.0,295790.0,143333.0,188557.0,-45224.0,0.0,106345.0,72892.0,62692.0,10200.0,,,33344.0,249678.0,,41484.0,,41484.0,27039.0,27039.0,,,,105486.0,,,86545.0,174009.0,57872.0,57872.0,,,,62266.0,,62266.0,0.0,120138.0,294147.0,0.0,35618.0,8.0,35610.0,-1763.0,182225.0,32203.0,248283.0,3038.0,251321.0,545468.0,
12/31/2015,552257.0,253482.0,71730.0,181752.0,36075.0,23303.0,12772.0,11916.0,1852.0,778.0,3369.0,5917.0,0.0,103.0,0.0,301473.0,145166.0,190972.0,-45806.0,0.0,105618.0,72505.0,62708.0,9797.0,456.0,,32554.0,250784.0,,31034.0,,31034.0,26550.0,26550.0,0.0,0.0,,112148.0,0.0,0.0,94764.0,169732.0,57739.0,57739.0,0.0,0.0,,66159.0,0.0,63126.0,3033.0,123898.0,293630.0,0.0,35628.0,8.0,35620.0,-1763.0,187703.0,33982.0,255550.0,3077.0,258627.0,552257.0,
03/31/2016,586315.0,231358.0,58342.0,173016.0,40115.0,27190.0,12925.0,15837.0,2851.0,2519.0,4461.0,6006.0,0.0,114.0,0.0,287310.0,149535.0,196627.0,-47092.0,0.0,149470.0,115021.0,79114.0,35907.0,,,34335.0,299005.0,,32542.0,,32542.0,43429.0,43429.0,,,,116324.0,,,96579.0,192295.0,58110.0,58110.0,,,,74073.0,,70963.0,3110.0,132183.0,324478.0,0.0,35678.0,8.0,35670.0,-1763.0,193292.0,31454.0,258661.0,3176.0,261837.0,586315.0,
06/30/2016,592816.0,235924.0,72679.0,163245.0,40250.0,27162.0,13088.0,15720.0,2916.0,2464.0,4289.0,6051.0,0.0,109.0,0.0,291894.0,150711.0,198559.0,-47848.0,0.0,150211.0,114984.0,79177.0,35807.0,,,35118.0,300922.0,,33414.0,,33414.0,42818.0,42818.0,,,,116489.0,,,96896.0,192721.0,58595.0,58595.0,,,,75242.0,,72180.0,3062.0,133837.0,326558.0,0.0,35718.0,8.0,35710.0,-1763.0,198293.0,30777.0,263025.0,3233.0,266258.0,592816.0,
09/30/2016,604038.0,243745.0,84835.0,158910.0,40757.0,27544.0,13213.0,15763.0,2909.0,2461.0,4287.0,6106.0,0.0,105.0,0.0,300265.0,152068.0,201366.0,-49298.0,0.0,151705.0,116686.0,79392.0,37294.0,,,34914.0,303773.0,,35434.0,,35434.0,42987.0,42987.0,,,,117527.0,,,98133.0,195948.0,58811.0,58811.0,,,,76664.0,,73570.0,3094.0,135475.0,331423.0,0.0,35738.0,8.0,35730.0,-1763.0,205491.0,29798.0,269264.0,3351.0,272615.0,604038.0,
12/31/2016,620854.0,259982.0,86370.0,173612.0,40397.0,27097.0,13300.0,15727.0,2789.0,2506.0,4033.0,6399.0,0.0,142.0,0.0,316106.0,152773.0,202991.0,-50218.0,0.0,151975.0,113572.0,79486.0,34086.0,644.0,,37617.0,304748.0,,34897.0,,34897.0,42559.0,42559.0,0.0,0.0,,118322.0,0.0,0.0,101042.0,195778.0,59085.0,59085.0,0.0,0.0,,80563.0,0.0,77442.0,3121.0,139648.0,335426.0,0.0,35689.0,8.0,35681.0,-1763.0,210846.0,37298.0,282070.0,3358.0,285428.0,620854.0,
03/31/2017,654451.0,287012.0,96464.0,190548.0,42235.0,28870.0,13365.0,16115.0,2857.0,2676.0,4195.0,6387.0,0.0,128.0,0.0,345362.0,153645.0,205854.0,-52209.0,0.0,155444.0,114026.0,79951.0,34075.0,,,41290.0,309089.0,,32967.0,,32967.0,43031.0,43031.0,,,,136021.0,,,117329.0,212019.0,60925.0,60925.0,,,,85227.0,,82132.0,3095.0,146152.0,358171.0,0.0,35707.0,8.0,35699.0,-1763.0,215837.0,43070.0,292851.0,3429.0,296280.0,654451.0,
06/30/2017,665590.0,294711.0,99749.0,194962.0,43512.0,28953.0,14559.0,16442.0,2935.0,2787.0,4199.0,6521.0,0.0,123.0,0.0,354665.0,154909.0,208582.0,-53673.0,0.0,156016.0,113986.0,80175.0,33811.0,,,41907.0,310925.0,,33668.0,,33668.0,41569.0,41569.0,,,,138089.0,,,119327.0,213326.0,60701.0,60701.0,,,,87470.0,,84314.0,3156.0,148171.0,361497.0,0.0,35671.0,8.0,35663.0,-1763.0,220099.0,46652.0,300659.0,3434.0,304093.0,665590.0,
09/30/2017,681554.0,302165.0,109300.0,192865.0,43245.0,29652.0,13593.0,16931.0,2990.0,2805.0,4338.0,6798.0,0.0,136.0,0.0,362341.0,156829.0,211969.0,-55140.0,0.0,162384.0,114507.0,80882.0,33625.0,,,47741.0,319213.0,,34960.0,,34960.0,40343.0,40343.0,,,,143476.0,,,124606.0,218779.0,61147.0,61147.0,,,,89776.0,,86559.0,3217.0,150923.0,369702.0,0.0,35692.0,8.0,35684.0,-1763.0,224166.0,50183.0,308278.0,3574.0,311852.0,681554.0,
12/31/2017,702095.0,328871.0,115954.0,212917.0,46671.0,32923.0,13748.0,17366.0,3479.0,2568.0,4505.0,6814.0,0.0,142.0,0.0,392908.0,158219.0,214247.0,-56028.0,0.0,150968.0,114440.0,81258.0,33182.0,1176.0,,35210.0,309187.0,,35821.0,,35821.0,40409.0,40409.0,0.0,0.0,,147615.0,0.0,0.0,129321.0,223845.0,62178.0,62178.0,0.0,0.0,,64118.0,0.0,56607.0,7511.0,126296.0,350141.0,0.0,35702.0,8.0,35694.0,-1763.0,255786.0,58571.0,348296.0,3658.0,351954.0,702095.0,
