Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/01/2011,571.64,560.165,11.475,-120.464,120.464,451.176,0.0,-330.784,258.24,220.177,38.063,72.544,0.0,120.392,2.775,-2.7,1.4,-4.1,,-0.075,123.167,-44.332,78.835,0.0,0.0,0.0,78.835,,78.835,0.0,0.0,78.835,78.835,0.0,338.28,0.235,0.235,0.235,348.566,0.225,0.225,0.225,
12/31/2011,615.626,604.448,11.178,-132.046,132.046,483.58,0.0,-345.846,272.523,238.224,34.299,73.323,0.0,137.734,2.23,-2.25,1.441,-3.691,,0.02,139.964,-48.772,91.192,0.0,0.0,0.0,91.192,,91.192,0.0,0.0,91.192,91.192,0.0,338.944,0.27,0.27,0.27,348.976,0.26,0.26,0.26,
03/31/2012,641.212,629.724,11.488,-158.008,158.008,483.204,0.0,-355.765,284.62,245.074,39.546,71.145,0.0,127.439,2.624,-2.6,1.5,-4.1,,-0.024,130.063,-41.355,88.708,0.0,0.0,0.0,88.708,,88.708,0.0,0.0,88.708,88.708,0.0,339.936,0.26,0.26,0.26,350.054,0.255,0.255,0.255,
06/30/2012,637.358,621.341,16.017,-147.5,147.5,489.858,0.0,-353.775,280.268,241.875,38.393,73.507,0.0,136.083,2.814,-2.8,1.4,-4.2,,-0.014,138.897,-41.068,97.829,0.0,0.0,0.0,97.829,,97.829,0.0,0.0,97.829,97.829,0.0,341.426,0.29,0.29,0.29,351.268,0.28,0.28,0.28,
09/29/2012,676.482,662.206,14.276,-149.578,149.578,526.904,0.0,-379.208,301.114,259.141,41.973,78.094,0.0,147.696,3.351,-3.4,1.0,-4.4,,0.049,151.047,-52.16,98.887,0.0,0.0,0.0,98.887,,98.887,0.0,0.0,98.887,98.887,0.0,342.502,0.29,0.29,0.29,351.739,0.28,0.28,0.28,
12/29/2012,710.384,696.857,13.527,-153.111,153.111,557.273,0.0,-396.829,318.205,274.55,43.655,78.624,0.0,160.444,7.257,-2.675,1.168,-3.843,,-4.582,167.701,-55.893,111.808,0.0,0.0,0.0,111.808,0.0,111.808,0.0,0.0,111.808,108.883,-2.925,343.487,0.33,0.33,0.316993,352.361,0.32,0.32,0.311699,
03/30/2013,680.029,665.458,14.571,-127.229,127.229,552.8,0.0,-396.231,315.168,267.356,47.812,81.063,0.0,156.569,3.044,-3.0,1.1,-4.1,,-0.044,159.613,-49.573,110.04,0.0,0.0,0.0,110.04,0.0,110.04,0.0,0.0,110.04,110.04,0.0,344.063,0.32,0.32,0.32,352.825,0.31,0.31,0.31,
06/29/2013,707.561,687.15,20.411,-125.8,125.8,581.761,0.0,-415.305,333.023,281.192,51.831,82.282,0.0,166.456,2.733,-2.8,1.0,-3.8,,0.067,169.189,-56.282,112.907,0.0,0.0,0.0,112.907,0.0,112.907,0.0,0.0,112.907,112.907,0.0,343.8,0.33,0.33,0.33,352.485,0.32,0.32,0.32,
09/28/2013,727.83,711.152,16.678,-119.577,119.577,608.253,0.0,-439.015,356.017,304.665,51.352,82.998,0.0,169.238,3.509,,,,,-3.509,172.747,-57.403,115.344,0.0,0.0,0.0,115.344,0.0,115.344,0.0,0.0,115.344,115.344,0.0,342.992,0.34,0.34,0.34,351.449,0.33,0.33,0.33,
12/28/2013,795.328,776.879,18.449,-142.116,142.116,653.212,0.0,-569.463,477.02,319.838,157.182,92.443,0.0,83.749,2.756,,,,,-2.756,86.505,-26.442,60.063,0.0,0.0,0.0,60.063,0.0,60.063,0.0,0.0,60.063,128.141,68.078,343.501,0.17,0.17,0.373044,352.131,0.17,0.17,0.363331,
03/29/2014,784.761,764.116,20.645,-129.099,129.099,655.662,0.0,-477.659,386.114,330.901,55.213,91.545,0.0,178.003,2.99,,,,,-2.99,180.993,-61.467,119.526,0.0,0.0,0.0,119.526,0.0,119.526,0.0,0.0,119.526,119.526,0.0,343.701,0.35,0.35,0.35,352.23,0.34,0.34,0.34,
06/28/2014,851.762,822.73,29.032,-162.369,162.369,689.393,0.0,-497.76,397.205,343.234,53.971,97.326,3.229,191.633,2.737,,,,,-2.737,194.37,-65.337,129.033,0.0,0.0,0.0,129.033,0.0,129.033,0.0,0.0,129.033,129.033,0.0,341.788,0.38,0.38,0.38,349.794,0.37,0.37,0.37,
09/27/2014,840.149,817.413,22.736,-140.065,140.065,700.084,0.0,-511.93,411.294,346.417,64.877,97.026,3.61,188.154,2.181,,,,,-2.181,190.335,-61.333,129.002,0.0,0.0,0.0,129.002,0.0,129.002,0.0,0.0,129.002,134.924,5.922,341.188,0.38,0.38,0.395454,349.326,0.37,0.37,0.386953,
01/03/2015,926.031,908.558,17.473,-172.844,172.844,753.187,0.0,-547.893,437.575,375.016,62.559,106.908,3.41,205.294,3.182,,,,,-3.182,208.476,-60.604,147.872,0.0,0.0,0.0,147.872,0.0,147.872,0.0,0.0,147.872,152.088,4.216,341.862,0.43,0.43,0.444881,350.197,0.42,0.42,0.432039,
04/04/2015,996.089,977.939,18.15,-168.66,168.66,827.429,0.0,-660.517,514.993,420.182,94.811,127.271,18.253,166.912,0.208,,,,,-0.208,167.12,-56.186,110.934,0.0,0.0,0.0,110.934,0.0,110.934,0.0,0.0,110.934,136.111,25.177,343.216,0.32,0.32,0.396575,351.659,0.32,0.32,0.391595,
07/04/2015,1125.997,1107.936,18.061,-192.322,192.322,933.675,0.0,-761.939,598.98,463.435,135.545,138.451,24.508,171.736,-1.079,,,,,1.079,170.657,-55.619,115.038,0.0,0.0,0.0,115.038,0.0,115.038,0.0,0.0,115.038,154.765,39.727,344.431,0.33,0.33,0.449335,352.45,0.33,0.33,0.442717,
10/03/2015,1127.887,1108.962,18.925,-190.583,190.583,937.304,0.0,-721.95,564.586,465.881,98.705,132.814,24.55,215.354,0.317,,,,,-0.317,215.671,-68.389,147.282,0.0,0.0,0.0,147.282,0.0,147.282,0.0,0.0,147.282,160.316,13.034,344.04,0.43,0.43,0.465981,351.364,0.42,0.42,0.457095,
01/02/2016,1175.294,1157.628,17.666,-199.216,199.216,976.078,0.0,-748.944,583.465,489.102,94.363,141.263,24.216,227.134,0.798,,,,,-0.798,227.932,-61.824,166.108,0.0,0.0,0.0,166.108,0.0,166.108,0.0,0.0,166.108,183.927,17.819,340.852,0.49,0.49,0.539611,347.892,0.48,0.48,0.53122,
04/02/2016,1138.135,1118.992,19.143,-175.593,175.593,962.542,0.0,-747.094,591.961,501.827,90.134,133.532,21.601,215.448,1.681,,,,,-1.681,217.129,-66.769,150.36,0.0,0.0,0.0,150.36,0.0,150.36,0.0,0.0,150.36,156.176,5.816,339.518,0.44,0.44,0.459993,345.9,0.43,0.43,0.446814,
07/02/2016,1215.962,1193.855,22.107,-205.556,205.556,1010.406,0.0,-769.094,610.292,520.265,90.027,135.164,23.638,241.312,2.47,-2.529,1.476,-4.005,,0.059,243.782,-77.328,166.454,0.0,0.0,0.0,166.454,0.0,166.454,0.0,0.0,166.454,170.30363,3.84963,337.759,0.49,0.49,0.504216,344.026,0.48,0.48,0.49119,
10/01/2016,1184.557,1162.337,22.22,-182.97,182.97,1001.587,0.0,-759.362,599.742,512.671,87.071,136.755,22.865,242.225,-0.417,-3.258,0.53,-3.788,,3.675,241.808,-71.829,169.979,0.0,0.0,0.0,169.979,0.0,169.979,0.0,0.0,169.979,173.806661,3.827661,338.684,0.5,0.5,0.513182,344.817,0.49,0.49,0.501101,
12/31/2016,1257.819,1232.744,25.075,-214.997,214.997,1042.822,0.0,-830.794,662.385,537.163,125.222,145.967,22.442,212.028,3.687,,,,,-3.687,215.715,-66.024,149.691,0.0,0.0,0.0,149.691,0.0,149.691,0.0,0.0,149.691,178.424753,28.733753,334.931,0.45,0.45,0.532721,339.89,0.44,0.44,0.524538,
04/01/2017,1260.486,1238.094,22.392,-198.993,198.993,1061.493,0.0,-817.367,648.592,560.2,88.392,145.901,22.874,244.126,-1.116,,,,,1.116,243.01,-69.797,173.213,0.0,0.0,0.0,173.213,0.0,173.213,0.0,0.0,173.213,176.430561,3.217561,329.973,0.52,0.52,0.534682,336.19,0.52,0.52,0.529571,
07/01/2017,1291.994,1192.092,99.902,-223.063,223.063,1068.931,0.0,-819.543,654.02,563.387,90.633,142.835,22.688,249.388,2.661,,,,,-2.661,252.049,-72.366,179.683,0.0,0.0,0.0,179.683,0.0,179.683,0.0,0.0,179.683,182.746963,3.063963,331.056,0.54,0.54,0.552012,337.898,0.53,0.53,0.539068,
09/30/2017,1276.007,1194.904,81.103,-202.904,202.904,1073.103,0.0,-825.197,238.012,153.834,84.178,564.621,22.564,247.906,2.509,,,,,-2.509,250.415,-72.991,177.424,0.0,0.0,0.0,177.424,0.0,177.424,0.0,0.0,177.424,177.424,0.0,331.993,0.53,0.53,0.53,338.78,0.52,0.52,0.52,
12/30/2017,1313.785,1285.641,28.144,-229.131,229.131,1084.654,0.0,-865.603,680.677,588.613,92.064,162.476,22.45,219.051,2.604,,,,,-2.604,221.655,115.003,336.658,0.0,0.0,0.0,336.658,0.0,336.658,0.0,0.0,336.658,339.556316,2.898316,331.535,1.015452,1.015452,1.024194,338.158,0.995564,0.995564,1.004135,
03/31/2018,1292.861,1205.592,87.269,-231.278,231.278,1061.583,0.0,-866.368,682.242,589.948,92.294,161.617,22.509,195.215,4.864,,5.388,,,-10.252,200.079,-40.078,160.001,0.0,0.0,0.0,160.001,0.0,160.001,0.0,0.0,160.001,160.001,0.0,332.395,0.48,0.48,0.48,336.534,0.48,0.48,0.48,
06/30/2018,1367.727,1267.165,100.562,-238.783,238.783,1128.944,0.0,-920.657,730.569,635.105,95.464,168.278,21.81,208.287,6.597,,,,,-6.597,214.884,-45.527,169.357,0.0,0.0,0.0,169.357,0.0,169.357,0.0,0.0,169.357,169.357,0.0,330.206,0.51,0.51,0.51,333.562,0.51,0.51,0.51,
09/29/2018,1340.073,1255.508,84.565,-230.332,230.332,1109.741,0.0,-902.585,275.086,172.297,102.789,605.946,21.553,207.156,6.943,,,,,-6.943,214.099,-44.718,169.381,0.0,0.0,0.0,169.381,0.0,169.381,0.0,0.0,169.381,171.694326,2.313326,329.342,0.51,0.51,0.521325,332.937,0.51,0.51,0.516948,
12/29/2018,1365.664,1295.542,70.122,-236.955,236.955,1128.709,0.0,-964.582,761.619,662.697,98.922,181.471,21.492,164.127,7.662,,,,,-7.662,171.789,-40.469,131.32,0.0,0.0,0.0,131.32,0.0,131.32,0.0,0.0,131.32,132.925124,1.605124,327.956,0.4,0.4,0.405314,330.824,0.4,0.4,0.404852,
03/30/2019,1389.877,1310.563,79.314,-253.204,253.204,1136.673,0.0,-938.729,736.383,640.187,96.196,180.361,21.985,197.944,8.432,,3.491,,,-11.923,206.376,-40.157,166.219,0.0,0.0,0.0,166.219,0.0,166.219,0.0,0.0,166.219,168.145579,1.926579,324.573,0.51,0.51,0.518052,327.003,0.51,0.51,0.515892,
06/29/2019,1431.061,1431.061,84.809,-268.673,268.673,1162.388,0.0,-1031.271,828.683,678.895,149.788,181.047,21.541,131.117,23.006,,,,,-23.006,154.123,-27.154,126.969,0.0,0.0,0.0,126.969,0.0,126.969,0.0,0.0,126.969,181.244338,54.275338,321.28,0.4,0.4,0.564132,324.662,0.39,0.39,0.557175,
09/28/2019,1429.428,1333.621,95.807,-271.778,271.778,1157.65,0.0,-1068.873,339.847,187.526,152.321,707.743,21.283,88.777,13.535,,,,,-13.535,102.312,-20.377,81.935,0.0,0.0,0.0,81.935,0.0,81.935,0.0,0.0,81.935,168.971562,87.036562,315.876,0.26,0.26,0.53493,319.113,0.26,0.26,0.532745,
12/28/2019,1442.232,1359.88,82.352,-277.386,277.386,1164.846,0.0,-982.015,770.805,648.512,122.293,188.202,23.008,182.831,8.87,,,,,-8.87,191.701,-37.37,154.331,0.0,0.0,0.0,154.331,0.0,154.331,0.0,0.0,154.331,195.206108,40.875108,312.07,0.49,0.49,0.62552,314.793,0.49,0.49,0.619848,
03/31/2020,1411.741,1346.798,64.943,-254.416,254.416,1157.325,0.0,-978.949,776.501,636.649,139.852,185.32,17.128,178.376,5.595,,7.178,,,-12.773,183.971,-36.812,147.159,0.0,0.0,0.0,147.159,0.0,147.159,0.0,0.0,147.159,180.128493,32.969493,309.657,0.48,0.48,0.581703,312.24,0.47,0.47,0.57559,
06/30/2020,1330.349,1286.49,43.859,-211.963,211.963,1118.386,0.0,-971.488,779.419,645.087,134.332,178.955,13.114,146.898,24.632,,0.563,,,-25.195,171.53,-36.782,134.748,0.0,0.0,0.0,134.748,0.0,134.748,0.0,0.0,134.748,150.471606,15.723606,304.776,0.44,0.44,0.493712,306.717,0.44,0.44,0.491264,
09/30/2020,1374.526,,,,,1142.5060112,,,,,,,,275.5,,,,,,,278.2,,162.0,,,,,,162.0,,,162.0,220.059,,,0.52,0.52,0.715,,0.52,0.52,0.715,
12/31/2020,1395.737,,,,,1159.10374902,,,,,,,,301.143,,,,,,,301.1,,185.273,,,,,,185.273,,,185.273,239.706,,,0.605,0.605,0.784,,0.605,0.605,0.784,
