Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Oth Claims & Losses (NL & L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Other Cost (NL & L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2010,3713.0,1615.0,1470.0,145.0,0.0,638.0,1460.0,0.0,1460.0,-1308.0,,,,1308.0,-342.0,,342.0,-1037.0,1026.0,-130.0,0.0,896.0,-273.0,,623.0,0.0,0.0,0.0,623.0,-203.0,420.0,0.0,0.0,420.0,431.0,11.0,422.77,0.99,0.99,1.019467,423.64,0.99,0.99,1.015965,
06/30/2010,3486.0,1608.0,1462.0,146.0,0.0,537.0,1341.0,0.0,1341.0,-1147.0,,,,1147.0,-345.0,,345.0,-1064.0,930.0,-127.0,0.0,803.0,-262.0,,541.0,0.0,0.0,0.0,541.0,-175.0,366.0,0.0,0.0,366.0,367.0,1.0,418.64,0.88,0.88,0.876648,419.38,0.87,0.87,0.872384,
09/30/2010,3701.0,1645.0,1498.0,145.0,2.0,716.0,1340.0,0.0,1340.0,-1343.0,,,,1343.0,-351.0,,351.0,-1622.0,385.0,-127.0,0.0,258.0,-84.0,,174.0,22.0,22.0,0.0,152.0,-116.0,36.0,0.0,0.0,36.0,95.0,37.0,417.67,0.09,0.13,0.227452,418.47,0.09,0.13,0.218417,
12/31/2010,3715.0,1647.0,1505.0,146.0,-4.0,673.0,1395.0,0.0,1395.0,-1187.0,,,,1187.0,-349.0,,349.0,-1101.0,1078.0,-133.0,0.0,945.0,-276.0,0.0,669.0,-1.0,-1.0,0.0,670.0,-204.0,466.0,0.0,0.0,466.0,443.0,-22.0,416.071429,1.12,1.117597,1.064721,416.7,1.12,,-0.052796,
03/31/2011,3668.0,1615.0,1471.0,144.0,0.0,684.0,1369.0,0.0,1369.0,-1364.0,,,,1364.0,-297.0,,297.0,-1099.0,908.0,-151.0,0.0,757.0,-195.0,,562.0,0.0,0.0,0.0,562.0,-183.0,379.0,0.0,0.0,379.0,391.0,12.0,412.9,0.92,0.92,0.946961,413.83,0.92,0.92,0.946961,
06/30/2011,3542.0,1595.0,1456.0,141.0,-2.0,538.0,1409.0,0.0,1409.0,-1367.0,,,,1367.0,-286.0,,286.0,-1212.0,677.0,-129.0,0.0,548.0,-144.0,,404.0,0.0,0.0,0.0,404.0,-154.0,250.0,0.0,0.0,250.0,262.0,12.0,407.82,0.61,0.61,0.64244,408.74,0.61,0.61,0.639359,
09/30/2011,3438.0,1732.0,1589.0,142.0,1.0,306.0,1400.0,0.0,1400.0,-1400.0,,,,1400.0,-297.0,,297.0,-1176.0,565.0,-126.0,0.0,439.0,-123.0,,316.0,0.0,0.0,0.0,316.0,-154.0,162.0,0.0,0.0,162.0,158.0,-4.0,401.01,0.41,0.41,0.394005,401.73,0.4,0.4,0.390043,
12/31/2011,3481.0,1661.0,1520.0,142.0,-1.0,483.0,1337.0,0.0,1337.0,-1358.0,,,,1358.0,-359.0,,359.0,-1166.0,598.0,-116.0,0.0,482.0,-70.0,0.0,412.0,0.0,0.0,0.0,412.0,-141.0,271.0,0.0,0.0,271.0,231.0,-40.0,397.31,0.68,0.68,0.58141,397.31,0.68,,-0.100677,
03/31/2012,3744.0,1649.0,1509.0,141.0,-1.0,758.0,1337.0,0.0,1337.0,-1381.0,,,,1381.0,-295.0,,295.0,-1216.0,852.0,-111.0,0.0,741.0,-222.0,,519.0,0.0,0.0,0.0,519.0,-152.0,367.0,0.0,0.0,367.0,405.0,38.0,396.77,0.93,0.93,1.020742,397.44,0.92,0.92,1.015612,
06/30/2012,3388.0,1668.0,1528.0,139.0,1.0,406.0,1314.0,0.0,1314.0,-1348.0,,,,1348.0,-309.0,,309.0,-1406.0,325.0,-111.0,0.0,214.0,-16.0,,198.0,0.0,0.0,0.0,198.0,-142.0,56.0,0.0,0.0,56.0,187.0,131.0,396.4,0.14,0.14,0.471746,397.13,0.14,0.14,0.469867,
09/30/2012,3715.0,1781.0,1642.0,141.0,-2.0,689.0,1245.0,0.0,1245.0,-1435.0,,,,1435.0,-333.0,,333.0,-1429.0,518.0,-109.0,0.0,409.0,-99.0,,310.0,0.0,0.0,0.0,310.0,-133.0,177.0,0.0,0.0,177.0,347.0,170.0,394.48,0.45,0.45,0.879639,395.29,0.45,0.45,0.879639,
12/31/2012,3705.0,1784.0,1709.0,139.0,-64.0,553.0,1368.0,0.0,1368.0,-1732.0,,,,1732.0,-337.0,,337.0,-1492.0,144.0,-109.0,0.0,35.0,48.0,,83.0,0.0,0.0,0.0,83.0,-115.0,-32.0,0.0,0.0,-32.0,82.0,114.0,392.85,-0.08,-0.08,0.208731,392.85,-0.08,-0.08,0.208731,
03/31/2013,3686.0,1764.0,1624.0,141.0,-1.0,618.0,1304.0,0.0,1304.0,-1396.0,,,,1396.0,-328.0,,328.0,-1356.0,606.0,-108.0,0.0,498.0,-109.0,,389.0,-8.0,-8.0,0.0,397.0,-155.0,242.0,0.0,0.0,242.0,338.0,104.0,392.16,0.62,0.6,0.861893,392.16,0.62,0.6,0.861893,
06/30/2013,3616.0,1800.0,1662.0,138.0,0.0,521.0,1295.0,0.0,1295.0,-1485.0,,,,1485.0,-335.0,,335.0,-1122.0,674.0,-108.0,0.0,566.0,-163.0,,403.0,-9.0,-9.0,0.0,412.0,-143.0,269.0,0.0,0.0,269.0,373.3,113.3,388.79,0.69,0.67,0.960158,389.62,0.69,0.67,0.960158,
09/30/2013,3597.0,1825.0,1686.0,140.0,-1.0,607.0,1165.0,0.0,1165.0,-1378.0,,,,1378.0,-341.0,,341.0,-1197.0,681.0,-105.0,0.0,576.0,-155.0,,421.0,37.0,37.0,0.0,384.0,-102.0,282.0,0.0,0.0,282.0,320.0,1.0,387.26,0.73,0.82,0.826318,388.14,0.73,0.82,0.822576,
12/31/2013,3782.0,1882.0,1743.0,140.0,-1.0,695.0,1205.0,0.0,1205.0,-1547.0,,,,1547.0,-358.0,,358.0,-1275.0,602.0,-104.0,0.0,498.0,-178.0,,320.0,445.0,445.0,0.0,-125.0,-73.0,-198.0,0.0,0.0,-198.0,702.0,455.0,387.19,-0.51,0.64,1.813063,387.19,-0.51,0.64,1.813063,
03/31/2014,3688.0,1806.0,1668.0,139.0,-1.0,619.0,1263.0,0.0,1263.0,-1446.0,,,,1446.0,-329.0,,329.0,-1277.0,636.0,-122.0,0.0,514.0,-103.0,,411.0,227.0,227.0,0.0,184.0,-125.0,59.0,0.0,0.0,59.0,365.0,79.0,387.34,0.152321,0.738369,0.942325,388.07,0.152034,0.73698,0.940552,
06/30/2014,3593.0,1811.0,1672.0,139.0,0.0,583.0,1199.0,0.0,1199.0,-1441.0,,,,1441.0,-335.0,,335.0,-1145.0,672.0,-126.0,0.0,546.0,-145.0,,401.0,186.0,186.0,0.0,215.0,-99.0,116.0,0.0,0.0,116.0,293.0,-9.0,385.72,0.3,0.79,0.759618,386.37,0.3,0.79,0.759618,
09/30/2014,3523.0,1810.0,1671.0,139.0,0.0,488.0,1225.0,0.0,1225.0,-1354.0,,,,1354.0,-332.0,,332.0,-1377.0,460.0,-121.0,0.0,339.0,-99.0,,240.0,-29.0,-29.0,0.0,269.0,-61.0,208.0,0.0,0.0,208.0,258.0,79.0,380.59,0.55,0.47,0.677895,381.19,0.55,0.47,0.677246,
12/31/2014,3521.0,1785.0,1646.0,139.0,1785.0,527.0,1209.0,0.0,1209.0,-1350.0,,,,1350.0,-321.0,,321.0,-1312.0,538.0,-127.0,0.0,411.0,-110.0,,301.0,7.0,7.0,0.0,294.0,-86.0,208.0,0.0,0.0,208.0,208.0,-7.0,374.71,0.55,0.57,0.555096,374.71,0.55,0.57,0.551319,
03/31/2015,3478.0,1687.0,1549.0,138.0,0.0,598.0,1193.0,0.0,1193.0,-1339.0,,,,1339.0,-303.0,,303.0,-1600.0,236.0,-131.0,0.0,105.0,-56.0,,49.0,0.0,0.0,0.0,49.0,60.0,109.0,0.0,0.0,109.0,275.0,166.0,372.83,0.29,0.29,0.737602,373.19,0.29,0.29,0.734814,
06/30/2015,3435.0,1735.0,1599.0,137.0,-1.0,508.0,1192.0,0.0,1192.0,-1469.0,,,,1469.0,-314.0,,314.0,-1223.0,429.0,-134.0,0.0,295.0,-48.0,,247.0,0.0,0.0,0.0,247.0,-77.0,170.0,0.0,0.0,170.0,171.0,1.0,369.61,0.46,0.46,0.46265,369.97,0.46,0.46,0.46265,
09/30/2015,3169.0,1751.0,1614.0,137.0,0.0,271.0,1147.0,0.0,1147.0,-1200.0,,,,1200.0,-319.0,,319.0,-1174.0,476.0,-128.0,0.0,348.0,-66.0,,282.0,0.0,0.0,0.0,282.0,-100.0,182.0,0.0,0.0,182.0,154.0,-28.0,360.91,0.5,0.5,0.426699,361.1,0.5,0.5,0.422459,
12/31/2015,3333.0,1748.0,1612.0,136.0,0.0,418.0,1167.0,0.0,1167.0,-1376.0,,,,1376.0,-604.0,,604.0,-1730.0,-377.0,-127.0,0.0,-504.0,213.0,,-291.0,0.0,0.0,0.0,-291.0,90.0,-201.0,0.0,0.0,-201.0,-15.0,186.0,362.43,-0.58,-0.58,-0.066797,362.69,-0.58,-0.58,-0.067165,
03/31/2016,3173.0,1699.0,1568.0,131.0,0.0,394.0,1080.0,0.0,1080.0,-1408.0,,,,1408.0,-307.0,,307.0,-1120.0,338.0,-143.0,0.0,195.0,4.0,,199.0,0.0,0.0,0.0,199.0,-97.0,102.0,0.0,0.0,102.0,159.0,57.0,339.1,0.3,0.3,0.468888,339.25,0.3,0.3,0.468018,
06/30/2016,3307.0,1730.0,1595.0,136.0,-1.0,588.0,989.0,0.0,989.0,-1339.0,,,,1339.0,-305.0,,305.0,-1809.0,-146.0,-130.0,0.0,-276.0,-12.0,,-288.0,0.0,0.0,0.0,-288.0,223.0,-65.0,0.0,0.0,-65.0,204.0,269.0,338.72,-0.19,-0.19,0.602267,338.72,-0.19,-0.19,0.602267,
09/30/2016,3287.0,1767.0,1633.0,134.0,0.0,606.0,914.0,0.0,914.0,-1202.0,,,,1202.0,-314.0,,314.0,-1085.0,686.0,-130.0,0.0,556.0,-163.0,,393.0,0.0,0.0,0.0,393.0,-66.0,327.0,0.0,0.0,327.0,300.0,-27.0,337.18,0.97,0.97,0.889732,337.62,0.97,0.97,0.889732,
12/31/2016,3338.0,1728.0,1593.0,135.0,0.0,597.0,1013.0,0.0,1013.0,-1334.0,,,,1334.0,-309.0,,309.0,-1101.0,594.0,-133.0,0.0,461.0,-49.0,,412.0,0.0,0.0,0.0,412.0,-122.0,290.0,0.0,0.0,290.0,247.0,-43.0,337.95,0.86,0.86,0.730877,338.31,0.86,0.86,0.730877,
03/31/2017,3300.0,1645.0,1512.0,133.0,0.0,638.0,1017.0,0.0,1017.0,-1293.0,,,,1293.0,-305.0,,305.0,-1050.0,652.0,-142.0,0.0,510.0,-119.0,,391.0,0.0,0.0,0.0,391.0,-96.0,295.0,0.0,0.0,295.0,275.0,-20.0,336.88,0.88,0.88,0.816314,337.68,0.87,0.87,0.810772,
06/30/2017,3359.0,1734.0,1600.0,135.0,-1.0,521.0,1104.0,0.0,1104.0,-1280.0,,,,1280.0,-312.0,,312.0,-1281.0,486.0,-139.0,0.0,347.0,-69.0,,278.0,0.0,0.0,0.0,278.0,-47.0,231.0,0.0,0.0,231.0,228.0,-3.0,336.91,0.69,0.69,0.676739,337.72,0.69,0.69,0.676739,
09/30/2017,3521.0,1806.0,1670.0,136.0,0.0,573.0,1142.0,0.0,1142.0,-1480.0,,,,1480.0,-309.0,,309.0,-1245.0,487.0,-223.0,0.0,264.0,-52.0,,212.0,0.0,0.0,0.0,212.0,-55.0,157.0,0.0,0.0,157.0,171.0,14.0,336.91,0.46,0.46,0.507554,337.79,0.46,0.46,0.501446,
12/31/2017,3555.0,1803.0,1668.0,135.0,1803.0,572.0,1180.0,0.0,1180.0,-1257.0,,,,1257.0,-307.0,,307.0,-1388.0,603.0,-142.0,0.0,461.0,70.0,,531.0,0.0,0.0,0.0,531.0,-50.0,481.0,0.0,0.0,481.0,272.0,-209.0,336.8,1.43,1.43,0.807601,336.8,1.43,1.43,0.807601,
03/31/2018,3581.0,1785.0,1651.0,134.0,0.0,515.0,1281.0,0.0,1281.0,-1339.0,,,,1339.0,-296.0,,296.0,-1400.0,546.0,-141.0,0.0,405.0,-25.0,,380.0,0.0,0.0,0.0,380.0,-87.0,293.0,0.0,0.0,293.0,286.0,-7.0,327.78,0.89,0.89,0.872536,328.72,0.89,0.89,0.868705,
06/30/2018,3590.0,1815.0,1684.0,131.0,0.0,548.0,1227.0,0.0,1227.0,-1327.0,,,,1327.0,-359.0,,359.0,-1454.0,450.0,-143.0,0.0,307.0,-59.0,,248.0,0.0,0.0,0.0,248.0,-18.0,230.0,0.0,0.0,230.0,243.0,13.0,318.87,0.72,0.72,0.762066,319.78,0.72,0.72,0.760653,
09/30/2018,3608.0,1853.0,1721.0,133.0,-1.0,509.0,1246.0,0.0,1246.0,-1312.0,,,,1312.0,-337.0,,337.0,-1459.0,500.0,-146.0,0.0,354.0,-65.0,,289.0,0.0,0.0,0.0,289.0,-11.0,278.0,0.0,0.0,278.0,267.0,-11.0,315.9,0.88,0.88,0.845204,316.81,0.88,0.88,0.845204,
12/31/2018,3287.0,1859.0,1727.0,132.0,1859.0,-78.0,1506.0,0.0,1506.0,-1594.0,,,,1594.0,0.0,,,-1925.0,-232.0,,0.0,-232.0,21.0,,-211.0,0.0,0.0,0.0,-211.0,46.0,-165.0,0.0,0.0,-165.0,-110.0,55.0,313.88,-0.53,-0.53,-0.350452,313.88,-0.53,-0.53,-0.354774,
03/31/2019,3757.0,1803.0,1674.0,130.0,-1.0,688.0,1266.0,,1266.0,-1357.0,,,,1357.0,-342.0,,342.0,-1409.0,649.0,-141.0,0.0,508.0,-112.0,,396.0,0.0,0.0,0.0,396.0,-2.0,394.0,0.0,0.0,394.0,373.0,-21.0,309.83,1.27,1.27,1.203886,310.36,1.27,1.27,1.202337,
06/30/2019,3623.0,1824.0,1694.0,130.0,0.0,553.0,1246.0,0.0,1246.0,-1352.0,,,,1352.0,-338.0,,338.0,-1494.0,439.0,-164.0,0.0,275.0,-50.0,,225.0,0.0,0.0,0.0,225.0,24.0,249.0,0.0,0.0,249.0,248.0,-1.0,303.84,0.82,0.82,0.816219,304.54,0.82,0.82,0.816219,
09/30/2019,3675.0,1890.0,1761.0,130.0,-1.0,533.0,1252.0,0.0,1252.0,-1614.0,,,,1614.0,-345.0,,345.0,-1512.0,204.0,-144.0,0.0,60.0,-21.0,,39.0,0.0,0.0,0.0,39.0,33.0,72.0,0.0,0.0,72.0,67.0,-5.0,301.65,0.24,0.24,0.222112,302.35,0.24,0.24,0.222112,
12/31/2019,3876.0,1911.0,1780.0,130.0,1.0,630.0,1335.0,0.0,1335.0,-1483.0,,,,1483.0,0.0,0.0,,-2117.0,276.0,,0.0,276.0,-65.0,,211.0,0.0,0.0,0.0,211.0,6.0,217.0,0.0,0.0,217.0,268.0,51.0,296.29,0.73,0.73,0.904519,296.29,0.73,0.73,0.902129,
03/31/2020,3099.0,1869.0,1742.0,127.0,0.0,-53.0,1283.0,0.0,1283.0,-1425.0,,,,1425.0,-344.0,,344.0,-2307.0,-977.0,-144.0,0.0,-1121.0,77.0,,-1044.0,0.0,0.0,0.0,-1044.0,412.0,-632.0,0.0,0.0,-632.0,-72.0,560.0,287.04,-2.2,-2.2,-0.250836,287.04,-2.2,-2.2,-0.250836,
06/30/2020,2310.0,1850.0,1724.0,126.0,0.0,-498.0,958.0,0.0,958.0,-1642.0,,,,1642.0,-342.0,,342.0,-1277.0,-951.0,-123.0,0.0,-1074.0,228.0,,-846.0,0.0,0.0,0.0,-846.0,11.0,-835.0,0.0,0.0,-835.0,83.0,918.0,281.48,-2.96,-2.96,0.29487,281.48,-2.96,-2.96,0.29487,
