Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1499.079,15.492,15.492,0.0,110.529,110.529,,,38.89,20.837,6.321,11.732,0.0,75.475,,,,,240.386,158.162,451.639,-293.477,47.529,,,1053.002,580.74,580.74,0.0,,,472.262,1258.693,,72.984,72.984,,,,290.359,290.359,0.0,0.0,,,207.855,,,207.855,571.198,953.848,953.848,0.0,0.0,,152.524,,,,152.524,1106.372,1677.57,0.0,71.027,,,0,-235.651,-13.867,-178.491,0.0,-178.491,1499.079,
03/31/2005,1555.657959,16.209,16.209,0.0,100.531998,100.531998,,,38.674,16.114,15.408,7.152,,99.396004,,,,,254.811005,155.598999,454.787994,-299.188995,47.744999,,,1097.503052,861.877014,580.73999,281.137024,,,235.626038,1300.84705,,78.404999,78.404999,,,,285.165009,283.849009,1.316,1.316,,,222.330017,,,222.330017,585.900024,953.60498,947.786981,5.818,5.818,,165.731003,,,,165.731003,1119.335983,1705.236008,0.0,80.507004,,,0,-216.548004,-13.537003,-149.578003,0.0,-149.578003,1555.658005,
06/30/2005,1507.729004,33.064999,33.064999,0.0,97.195999,97.195999,,,39.627998,17.169001,14.948,7.511,0.0,89.742996,,,,,259.631989,153.477997,447.533997,-294.056,47.826,,,1046.792969,846.775024,580.226013,266.549011,,,200.017944,1248.096966,,75.917999,75.917999,,,,317.609985,316.312985,1.297,1.297,,,141.756012,,,141.756012,535.283997,953.356995,947.866995,5.49,5.49,,143.167999,,,,143.167999,1096.524994,1631.80899,0.0,84.203003,,,0,-194.798004,-13.485001,-124.080002,0.0,-124.080002,1507.728989,
09/30/2005,1460.896973,15.448,15.448,0.0,103.033997,103.033997,,,41.985001,18.781,13.413,9.791,0.0,61.611,,,,,222.078003,153.970001,451.110992,-297.140991,48.306999,,,1036.541992,841.786011,581.072998,260.713013,,,194.755981,1238.818993,,75.563004,75.563004,,,,305.022003,305.022003,0.0,0.0,,,138.057999,,,138.057999,518.643005,903.098999,903.098999,0.0,0.0,,140.220993,,,,140.220993,1043.319992,1561.962997,0.0,88.639999,,,0,-178.001007,-11.704987,-101.065994,0.0,-101.065994,1460.897003,
12/31/2005,1425.875,6.867,6.867,0.0,105.237999,105.237999,,,41.028,7.954,13.957,9.698,0.0,60.805,,,,,213.938004,152.968002,459.127991,-306.160004,48.667999,,,1010.301025,839.127014,581.122986,258.004028,,,171.174011,1211.937027,,88.178001,88.178001,,,,263.704987,,,,,,139.202003,,,139.202003,491.084991,902.804993,,,,,114.011002,,,,114.011002,1016.815994,1507.900986,0.0,88.598999,,,0,-159.401001,-11.223999,-82.026001,0.0,-82.026001,1425.874985,
03/31/2006,1393.722,7.025,7.025,0.0,94.886,94.886,,,40.479,16.947,13.321,10.211,0.0,49.941,,,,,192.331,150.153,461.893,-311.74,49.101,,,1002.137,828.374,581.118,247.256,,,173.763,1201.391,,75.987,75.987,,,,214.889,213.47,1.419,1.419,,,165.753,,,165.753,456.629,902.502,898.106,4.396,4.396,,106.019,,,,106.019,1008.521,1465.15,0.0,94.731,,,0,-155.291,-10.868,-71.428,0.0,-71.428,1393.722,
06/30/2006,1330.004028,8.592,8.592,0.0,93.277,93.277,,,40.679001,16.684,13.648,10.347,0.0,51.970001,,,,,194.518005,145.445999,,,49.793999,,,940.245972,776.289978,581.159973,195.130005,,,163.955994,1135.48597,,69.181999,69.181999,,,,219.705002,218.230002,1.475,1.475,,,140.326012,,,140.326012,429.213013,902.190002,898.185002,4.005,4.005,,88.466003,,,,88.466003,990.656006,1419.869019,0.0,97.711998,,,0,-178.274002,-9.302994,-89.864998,0.0,-89.864998,1330.004021,
09/30/2006,1295.651001,9.251,9.251,0.0,98.080002,98.080002,,,41.907001,17.009001,14.184,10.714,0.0,37.964001,,,,,187.201996,142.057999,456.968994,-314.911011,45.571999,,,920.81897,764.724976,581.158997,183.565979,,,156.093994,1108.448967,,68.459,68.459,,,,162.391006,160.850006,1.541,1.541,,,144.752991,,,144.752991,375.602997,901.870972,898.264972,3.606,3.606,,86.678001,,,,86.678001,988.548973,1364.15197,0.0,100.083,,,0,-160.011002,-8.572998,-68.500999,0.0,-68.500999,1295.65097,
12/31/2006,1267.131958,11.599,11.599,0.0,103.014,103.014,,,42.854,17.836,13.761,11.257,0.0,44.650002,,,,,202.117004,142.246994,460.201996,-317.954987,35.985001,,,886.78302,769.080017,590.54303,178.536987,,,117.703003,1065.015015,,78.488998,78.488998,,,,439.19101,439.19101,0.0,0.0,,,146.822983,,,146.822983,664.502991,576.590027,576.590027,0.0,0.0,,91.711998,,,,91.711998,668.302025,1332.805016,0.0,101.620003,,,0,-125.419998,-41.873001,-65.672997,0.0,-65.672997,1267.132019,
03/31/2007,1223.196045,11.466,11.466,0.0,90.486,90.486,,,35.763,17.169001,11.975,6.619,0.0,44.881001,,,,,182.595993,140.917007,460.850006,-319.933014,35.349998,,,864.333008,751.84198,585.705017,166.136963,,,112.491028,1040.600014,,70.873001,70.873001,,,,371.139008,369.517008,1.622,1.622,,,142.785965,,,142.785965,584.797974,576.234985,573.457985,2.777,2.777,,102.350998,,,,102.350998,678.585983,1263.383957,0.0,106.939003,,,0,-106.737,-40.389999,-40.187996,0.0,-40.187996,1223.195961,
06/30/2007,1409.544,191.865,14.585,177.28,91.699,91.699,,,36.957,18.224,11.745,6.988,0.0,51.168,,,,,371.689,140.644,461.329,-320.685,35.795,,,861.416,745.872,584.975,160.897,,,115.544,1037.855,,73.095,73.095,,,,326.648,324.983,1.665,1.665,,,135.844,,,135.844,535.587,775.86,773.52,2.34,2.34,,98.465,,,,98.465,874.325,1409.912,0.0,120.527,,,0,-83.765,-37.13,-0.368,0.0,-0.368,1409.544,
09/30/2007,1450.342041,245.162003,28.207001,216.955002,93.945999,93.945999,,,34.661999,13.653,11.974,9.035,0.0,45.136002,,,,,418.906006,137.910004,462.289001,-324.378998,35.98,,,857.546021,738.307007,585.104004,153.203003,,,119.239014,1031.436024,,79.695,79.695,,,,326.709015,325.000015,1.709,1.709,,,148.44297,,,148.44297,554.846985,775.479004,773.583004,1.896,1.896,,95.472,,,,95.472,870.951004,1425.797989,0.0,122.554001,,,0,-64.649002,-33.361,24.543999,0.0,24.543999,1450.341988,
12/31/2007,1210.755,21.615,21.615,0.0,85.687,85.687,,,32.279,12.894,10.886,8.499,0.0,52.364,,,,,191.945,139.245,465.987,-326.742,36.013,,,843.552,733.781,585.294,148.487,,,109.771,1018.81,,78.871,78.871,,,,68.954,67.2,1.754,1.754,,,149.763,,,149.763,297.588,775.086,773.646,1.44,1.44,,96.974,,,,96.974,872.06,1169.648,0.0,117.683,,,0,-37.53,-39.046,41.107,0.0,41.107,1210.755,
03/31/2008,1173.785,17.61,17.61,,78.633,78.633,,,32.255,6.622,10.748,8.492,6.393,41.281,,,,,169.779,135.354,465.494,-330.14,36.254,,,832.398,727.186,584.845,142.341,,,105.212,1004.006,,66.47,66.47,,,,73.345,71.545,1.8,1.8,,,119.784,,,119.784,259.599,774.681,773.709,0.972,0.972,,93.878,,,,93.878,868.559,1128.158,,107.162,,,0,-23.084,-38.451,45.627,,45.627,1173.785,
06/30/2008,1163.212,17.78,17.78,,74.35,74.35,,,32.055,6.426,11.116,8.055,6.458,51.714,,,,,175.899,132.382,466.867,-334.485,36.872,,,818.059,722.079,586.177,135.902,,,95.98,987.313,,64.889,64.889,,,,62.177,60.33,1.847,1.847,,,114.777,,,114.777,241.843,774.264,773.771,0.493,0.493,,79.411,,,,79.411,853.675,1095.518,,108.232,,,0,-3.375,-37.163,67.694,,67.694,1163.212,
09/30/2008,1252.153,18.013,18.013,,69.245,69.245,,,30.283,6.252,11.483,7.857,4.691,63.462,,,,,181.003,128.424,465.749,-337.325,37.111,,,905.615,814.515,657.088,157.427,,,91.1,1071.15,,65.65,65.65,,,,111.636,109.74,1.896,1.896,,,153.527,,,153.527,330.813,773.834,773.834,0.0,0.0,,82.99,,,,82.99,856.824,1187.637,,104.041,,,0,-2.439,-37.086,64.516,,64.516,1252.153,
12/31/2008,1218.985,15.59,15.59,0.0,68.572,68.572,,,25.791,8.376,10.807,6.608,0.0,57.133,,,,,167.086,128.105,468.991,-340.886,36.794,,,887.0,807.125,653.044,154.081,,,79.875,1051.899,,61.598,61.598,,,,79.44,77.937,1.503,1.503,,,142.599,,,142.599,283.637,773.896,773.896,0.0,0.0,,108.386,,,,108.386,882.282,1165.919,0.0,105.338,,,0,12.682,-64.954,53.066,0.0,53.066,1218.985,
03/31/2009,1191.246,17.044,17.044,0.0,55.945,55.945,0.0,,25.859,4.408,10.489,6.655,4.307,52.136,,,,35.942,150.984,130.322,473.475,-343.153,37.349,37.349,,872.591,774.104,632.99,141.114,,,98.487,1040.262,,212.04,59.873,,,152.167,69.202,68.23,0.972,0.972,,,0.0,,,0.0,281.242,742.83,742.83,0.0,0.0,,113.222,,,11.892,101.33,856.052,1137.294,0.0,104.513,51.107,53.406,0,12.375,-62.936,53.952,0.0,53.952,1191.246,
06/30/2009,1202.896,18.141,18.141,0.0,58.925,58.925,0.0,,24.345,4.325,9.844,6.275,3.901,67.505,,,,51.74,168.916,126.499,472.573,-346.074,38.1,38.1,,869.381,770.506,633.124,137.382,,,98.875,1033.98,,197.91,59.427,,5.234,133.249,75.75,75.257,0.493,0.493,,,0.0,,,0.0,273.66,742.888,742.888,0.0,0.0,,111.498,,,15.575,95.923,854.386,1128.046,0.0,105.644,51.137,54.507,0,27.341,-58.135,74.85,0.0,74.85,1202.896,
09/30/2009,1243.588,14.141,14.141,0.0,64.299,64.299,0.0,,24.501,4.318,9.991,6.733,3.459,74.495,,,,61.272,177.436,123.806,461.997,-338.191,38.687,38.687,,903.659,809.619,658.444,151.175,,,94.04,1066.152,,228.235,59.092,,15.798,153.345,63.3,0.0,,,,63.3,0.0,,,0.0,291.535,743.989,743.989,,,,111.742,,,21.621,90.121,855.731,1147.266,0.0,108.038,51.204,56.834,0,43.066,-54.782,96.322,0.0,96.322,1243.588,
12/31/2009,1211.21,12.789,12.789,0.0,65.564,65.564,0.0,,22.122,4.048,8.75,5.602,3.722,59.024,0.0,,,48.183,159.499,121.797,457.212,-335.415,39.2,39.2,,890.714,804.576,658.666,145.91,,,86.138,1051.711,,217.048,60.64,0.0,5.227,151.181,26.0,0.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,243.048,742.753,742.753,0.0,0.0,,108.199,0.0,51.726,24.8,31.673,850.952,1094.0,0.0,109.26,51.189,58.071,0,60.768,-52.818,117.21,0.0,117.21,1211.21,
03/31/2010,1231.97,16.328,16.328,0.0,57.576,57.576,0.0,,21.916,3.858,9.076,5.404,3.578,84.486,,,,74.038,180.306,118.901,457.032,-338.131,35.389,35.389,,897.374,803.011,659.613,143.398,,,94.363,1051.664,,230.857,59.102,14.659,15.794,141.302,0.0,0.0,,,,,0.0,,,0.0,230.857,745.099,745.099,,,,114.833,,,29.983,84.85,859.932,1090.789,0.0,110.969,51.338,59.631,0,81.317,-51.105,141.181,0.0,141.181,1231.97,
06/30/2010,1336.909,15.513,15.513,0.0,61.478,61.478,0.0,,21.331,4.526,8.344,5.078,3.383,85.693,,,,75.65,184.015,119.2,455.671,-336.471,36.728,36.728,,996.966,896.762,725.387,171.375,,,100.204,1152.894,,202.474,65.829,,5.241,131.404,99.0,0.0,,,,99.0,0.0,,,0.0,301.474,747.513,747.513,,,,124.971,,,43.908,81.063,872.484,1173.958,0.0,112.805,51.376,61.429,0,102.071,-51.925,162.951,0.0,162.951,1336.909,
09/30/2010,1324.851,21.091,21.091,0.0,61.624,61.624,0.0,,21.886,4.543,8.48,5.469,3.394,75.97,,,,64.761,180.571,119.569,456.945,-337.376,36.917,36.917,,987.794,888.624,725.45,163.174,,,99.17,1144.28,,219.433,63.584,,15.817,140.032,30.0,0.0,,,,30.0,0.0,,,0.0,249.433,749.278,749.278,,,,123.727,,,46.531,77.196,873.005,1122.438,0.0,112.788,51.302,61.486,0,139.981,-50.356,202.413,0.0,202.413,1324.851,
12/31/2010,1308.691,17.383,17.383,0.0,66.471,66.471,0.0,,21.66,4.879,8.393,5.083,3.305,65.723,0.0,,,56.333,171.237,120.221,458.64,-338.419,37.41,37.41,,979.823,881.049,725.937,155.112,,,98.774,1137.454,,204.512,60.478,0.0,5.227,138.807,7.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,211.512,748.122,748.122,0.0,0.0,,122.859,0.0,43.215,46.752,32.892,870.981,1082.493,0.0,114.253,51.338,62.915,0,161.957,-50.012,226.198,0.0,226.198,1308.691,
03/31/2011,1316.618,31.852,31.852,0.0,61.396,61.396,0.0,,20.703,4.792,8.113,4.799,2.999,79.293,,,,70.088,193.244,119.657,459.743,-340.086,37.947,37.947,,965.77,871.515,725.993,145.522,,,94.255,1123.374,,206.756,59.487,,13.233,134.036,0.0,0.0,,,,,0.0,,,0.0,206.756,739.204,739.204,,,,123.053,,,49.416,73.637,862.257,1069.013,0.0,114.426,51.395,63.031,0,181.632,-48.453,247.605,0.0,247.605,1316.618,
06/30/2011,1334.976,17.626,17.626,0.0,65.177,65.177,0.0,,21.359,5.058,8.383,4.867,3.051,79.014,,,,70.39,183.176,117.081,460.926,-343.845,38.288,38.288,,996.431,904.814,752.289,152.525,,,91.617,1151.8,,195.3,61.822,,8.74,124.738,13.0,0.0,,,,13.0,0.0,,,0.0,208.3,739.966,739.966,,,,121.067,,,49.596,71.471,861.033,1069.333,0.0,108.881,51.026,57.855,0,204.323,-47.561,265.643,0.0,265.643,1334.976,
09/30/2011,1387.387,23.021,23.021,0.0,65.039,65.039,0.0,,22.486,5.477,8.905,5.208,2.896,69.91,,,,61.213,180.456,116.773,464.242,-347.469,44.768,44.768,,1045.39,940.654,776.944,163.71,,,104.736,1206.931,,209.561,63.167,,13.241,133.153,33.0,0.0,,,,33.0,0.0,,,0.0,242.561,742.592,742.592,,,,118.863,,,51.926,66.937,861.455,1104.016,0.0,105.529,50.817,54.712,0,228.326,-50.484,283.371,0.0,283.371,1387.387,
12/31/2011,1388.809,28.687,28.687,0.0,69.023,69.023,0.0,,22.043,5.566,8.273,5.301,2.903,72.822,0.0,,,65.606,192.575,113.411,466.253,-352.842,45.147,45.147,,1037.676,934.337,776.998,157.339,,,103.339,1196.234,,214.792,64.694,0.0,0.0,150.098,85.575,0.0,0.0,0.0,,85.575,0.0,0.0,4.539,0.0,300.367,656.131,656.131,0.0,0.0,,129.622,0.0,49.183,49.807,26.093,785.753,1086.12,0.0,106.664,50.826,55.838,0,255.426,-59.401,302.689,0.0,302.689,1388.809,
03/31/2012,1410.01,58.715,58.715,0.0,67.75,67.75,0.0,,22.742,5.524,8.427,5.694,3.097,76.93,3.622,,,69.29,226.137,110.695,466.606,-355.911,56.753,45.855,10.898,1016.425,929.083,777.042,152.041,,,83.72,1183.873,,209.583,58.31,17.158,13.233,120.882,85.497,0.0,,,,85.497,0.0,,,0.0,295.08,656.524,656.524,,,,118.758,,38.743,52.135,27.88,775.282,1070.362,0.0,110.773,50.991,59.782,0,286.745,-57.87,339.648,0.0,339.648,1410.01,
06/30/2012,1422.194,45.131,45.131,0.0,69.283,69.283,0.0,,23.813,5.521,8.653,6.579,3.06,82.856,4.19,,,75.134,221.083,108.223,467.164,-358.941,60.44,46.126,14.314,1032.448,951.233,789.742,161.491,,,77.025,1201.111,,203.689,60.705,,8.737,134.247,85.296,0.0,,,,85.296,0.0,,,0.0,288.985,656.847,656.847,,,,117.445,,36.458,54.265,26.722,774.292,1063.277,0.0,100.522,50.541,49.981,0,316.344,-57.949,358.917,0.0,358.917,1422.194,
09/30/2012,1467.291,105.637,105.637,0.0,67.364,67.364,0.0,,24.2,4.743,8.843,7.476,3.138,73.842,4.322,,,66.935,271.043,106.492,466.052,-359.56,63.96,46.574,17.386,1025.796,944.878,789.653,155.225,,,76.596,1196.248,,214.644,67.073,,13.233,134.338,85.075,0.0,,,,85.075,0.0,,,0.0,299.719,657.247,657.247,,,,112.335,,32.714,54.756,24.865,769.582,1069.301,0.0,108.732,50.9,57.832,0,345.14,-55.882,397.99,0.0,397.99,1467.291,
12/31/2012,1412.44,45.435,45.435,0.0,70.387,70.387,0.0,,23.291,4.818,8.39,7.005,3.078,80.63,3.858,,1.662,72.943,219.743,104.189,462.769,-358.58,65.06,46.898,18.162,1023.448,940.353,789.636,150.717,,,77.575,1192.697,,220.11,65.107,0.0,8.465,146.538,0.0,0.0,0.0,0.0,,,0.0,0.0,4.189,0.0,220.11,652.581,652.581,0.0,0.0,,106.814,6.874,3.548,75.147,17.056,759.395,979.505,0.0,98.582,50.614,47.968,0,375.0,-40.647,432.935,0.0,432.935,1412.44,
03/31/2013,1441.81,70.741,70.741,0.0,74.873,74.873,0.0,,23.735,4.735,8.35,7.471,3.179,86.531,6.334,,1.621,76.4,255.88,101.77,463.154,-361.384,62.225,44.415,17.81,1021.935,935.589,789.586,146.003,,,78.391,1185.93,,217.505,63.21,18.22,11.213,124.862,0.172,0.0,0.172,0.172,,,0.0,,,0.0,217.677,650.429,649.912,0.517,0.517,,109.881,,,74.744,35.137,760.31,977.987,0.0,96.951,50.669,46.282,0,408.144,-41.272,463.823,0.0,463.823,1441.81,
06/30/2013,1447.969,52.83,52.83,0.0,75.61,75.61,0.0,,25.197,4.717,8.535,8.739,3.206,76.138,2.935,,1.6,69.635,229.775,100.823,463.934,-363.111,61.535,44.061,17.474,1055.836,963.892,810.446,153.446,,,87.409,1218.194,,201.891,63.764,,8.867,129.26,0.277,0.0,0.277,0.277,,,0.0,,14.447,0.0,202.168,642.167,641.346,0.821,0.821,,123.086,,,77.982,30.657,765.253,967.421,0.0,79.519,50.385,29.134,0,443.665,-42.636,480.548,0.0,480.548,1447.969,
09/30/2013,1509.686,100.04,100.04,0.0,80.218,80.218,0.0,,26.825,5.134,8.7,9.811,3.18,70.85,2.616,,1.739,65.603,277.933,101.627,461.415,-359.788,60.951,44.391,16.56,1069.175,964.933,809.754,155.179,,,99.887,1231.753,,217.155,68.875,,11.616,136.664,0.499,0.0,0.499,0.499,,,0.0,,13.729,0.0,217.654,643.069,641.772,1.297,1.297,,128.637,,,78.966,35.942,771.706,989.36,0.0,83.055,50.482,32.573,0,477.903,-40.632,520.326,0.0,520.326,1509.686,
12/31/2013,1569.529,121.089,121.089,0.0,88.049,88.049,0.0,,28.966,5.426,8.361,11.948,3.231,81.209,0.0,0.727,1.851,71.378,319.313,101.343,462.269,-360.926,60.613,44.451,16.162,1088.26,976.353,822.777,153.576,,,110.056,1250.216,,234.482,71.492,0.0,8.869,154.121,255.589,0.0,0.563,0.563,,255.026,0.0,0.0,16.239,0.0,490.071,385.115,383.761,1.354,1.354,,143.886,0.0,3.104,82.814,41.729,529.001,1019.072,0.0,72.94,50.344,22.596,0,510.941,-33.424,550.457,0.0,550.457,1569.529,
03/31/2014,1564.332,140.615,140.615,0.0,77.974,77.974,0.0,,29.334,5.571,8.137,12.52,3.106,70.871,,0.216,1.781,62.367,318.794,98.633,461.731,-363.098,60.31,44.7,15.61,1086.595,978.237,822.944,155.293,,,106.577,1245.538,,218.405,69.353,21.346,11.618,116.088,255.262,0.0,0.718,0.718,,254.544,0.0,,13.751,0.0,473.667,387.942,386.249,1.693,1.693,,143.73,,,83.624,46.355,531.672,1005.339,0.0,50.043,50.043,0.0,0,544.243,-35.293,558.993,0.0,558.993,1564.332,
06/30/2014,1636.4,146.942,146.942,0.0,85.376,85.376,0.0,,32.737,5.578,8.701,15.182,3.276,79.132,,,1.586,71.243,344.187,96.752,463.866,-367.114,62.164,45.697,16.467,1133.297,977.448,823.008,154.44,,,154.263,1292.213,,231.724,72.238,,,159.486,254.791,0.0,0.767,0.767,,254.024,0.0,,10.377,0.0,486.515,391.185,389.623,1.562,1.562,,176.867,,,84.553,81.937,568.052,1054.567,0.0,49.759,49.759,,0,564.318,-32.244,581.833,0.0,581.833,1636.4,
09/30/2014,1671.464,188.001,188.001,0.0,91.368,91.368,0.0,,36.099,5.761,8.948,18.264,3.126,79.528,,,1.51,73.833,394.996,94.448,461.469,-367.021,46.025,46.025,,1135.995,970.089,822.92,147.169,,,164.396,1276.468,,251.395,74.28,,11.613,165.502,254.291,0.0,0.785,0.785,,253.506,0.0,,,0.0,505.686,390.321,388.82,1.501,1.501,,171.289,,,83.941,87.348,561.61,1067.296,0.0,52.519,49.67,2.849,0,586.739,-35.09,604.168,0.0,604.168,1671.464,
12/31/2014,1688.391,61.541,61.541,0.0,113.656,113.656,0.0,,39.411,5.899,8.99,21.298,3.224,104.282,0.0,0.687,1.411,93.436,318.89,87.623,436.153,-348.53,61.034,46.451,14.583,1220.844,1075.556,868.376,207.18,,,143.877,1369.501,,306.337,87.216,0.0,,219.121,160.911,160.0,0.911,0.911,,,0.0,0.0,8.067,0.0,467.248,393.401,391.933,1.468,1.468,,180.245,0.0,3.54,95.838,72.8,573.646,1040.894,0.0,54.5,49.742,4.758,0,629.335,-36.338,647.497,0.0,647.497,1688.391,
03/31/2015,1665.64,58.319,58.319,0.0,94.361,94.361,0.0,,38.1,5.674,8.535,20.627,3.264,104.164,,0.107,1.291,93.762,294.944,85.258,431.537,-346.279,58.094,46.137,11.957,1227.344,1089.513,879.258,210.255,,,136.54,1370.696,,296.116,75.227,24.32,,196.569,319.013,318.0,1.013,1.013,,,0.0,,5.097,0.0,615.129,196.434,194.903,1.531,1.531,,174.331,,,94.836,74.398,370.765,985.894,0.0,61.577,49.929,11.648,0,660.264,-42.095,679.746,0.0,679.746,1665.64,
06/30/2015,1688.785,64.926,64.926,0.0,95.116,95.116,0.0,,40.521,5.859,8.862,22.617,3.183,111.716,,0.091,1.324,101.107,312.279,84.092,427.233,-343.141,70.794,45.5,25.294,1221.62,1101.34,882.788,218.552,,,118.956,1376.506,,292.875,77.445,,,215.43,308.998,308.0,0.998,0.998,,,0.0,,6.577,0.0,601.873,194.771,193.423,1.348,1.348,,166.614,,,95.053,64.984,361.385,963.258,0.0,65.063,49.96,15.103,0,701.295,-40.831,725.527,0.0,725.527,1688.785,
09/30/2015,1692.421,62.895,62.895,0.0,100.38,100.38,0.0,,42.195,5.773,8.987,24.192,3.243,106.269,,0.128,1.246,96.216,311.739,82.768,478.128,-395.36,67.51,43.774,23.736,1230.404,1111.657,883.819,227.838,,,117.501,1380.682,,290.158,77.209,,,212.949,320.049,319.0,1.049,1.049,,,0.0,,2.816,0.0,610.207,198.462,197.184,1.278,1.278,,163.679,,,94.634,66.229,362.141,972.348,0.0,49.219,49.219,0.0,0,715.922,-45.068,720.073,0.0,720.073,1692.421,
12/31/2015,1842.153,62.427,62.427,0.0,123.654,123.654,0.0,,41.956,5.719,8.208,24.955,3.074,95.948,0.0,0.003,1.238,95.945,323.985,85.732,430.517,-344.785,65.648,41.691,23.957,1366.788,1261.726,976.415,285.311,,16.25,87.574,1518.168,,315.998,87.575,,,228.423,1.045,0.0,1.045,1.045,,,0.0,0.0,4.842,0.0,317.043,627.973,626.909,1.064,1.064,,152.068,0.0,3.214,81.076,62.936,780.041,1097.084,0.0,49.019,49.019,0.0,0,751.253,-55.203,745.069,0.0,745.069,1842.153,
03/31/2016,1832.757,71.01,71.01,0.0,105.919,105.919,0.0,,39.953,5.903,8.039,22.974,3.037,95.691,,0.004,1.316,95.687,312.573,84.121,432.438,-348.317,65.599,41.936,23.663,1370.464,1259.154,976.508,282.646,,17.236,92.758,1520.184,,289.595,78.777,26.212,,184.606,417.04,414.96,1.04,1.04,,1.04,0.0,,0.714,0.0,706.635,198.027,197.151,0.876,0.876,,144.229,,,80.947,62.568,342.256,1048.891,0.0,48.91,48.91,0.0,0,785.069,-50.113,783.866,0.0,783.866,1832.757,
06/30/2016,1868.902,69.592,69.592,0.0,108.938,108.938,0.0,,38.086,5.649,8.353,20.993,3.091,116.377,,0.004,1.756,116.373,332.993,84.883,431.789,-346.906,64.3,42.423,21.877,1386.726,1274.607,977.092,297.515,,,110.363,1535.909,,293.93,83.341,,,210.589,1.041,0.0,1.041,1.041,,,0.0,,,0.0,294.971,612.787,611.837,0.95,0.95,,144.402,,,80.962,63.44,757.189,1052.16,0.0,48.76,48.76,0.0,0,817.202,-49.22,816.742,0.0,816.742,1868.902,
09/30/2016,1941.148,80.065,80.065,0.0,117.761,117.761,0.0,,41.474,5.593,8.857,23.937,3.087,133.208,,0.004,1.749,133.204,372.508,83.667,534.881,-451.214,63.424,41.893,21.531,1421.549,1303.519,989.641,313.878,,,116.281,1568.64,,327.472,86.835,,,240.637,0.951,0.0,0.951,0.951,,,0.0,,4.842,0.0,328.423,616.79,615.985,0.805,0.805,,145.988,,,80.754,60.392,762.778,1091.201,0.0,48.586,48.586,0.0,0,851.42,-50.059,849.947,0.0,849.947,1941.148,
12/31/2016,2184.338,76.574,76.574,0.0,152.649,152.649,0.0,,40.182,5.861,7.99,23.235,3.096,128.825,0.0,0.003,1.605,128.822,398.23,86.896,436.145,-349.249,63.553,42.24,21.313,1635.659,1515.737,1105.956,409.781,,23.94,94.377,1786.108,,379.842,106.793,,,273.049,35.842,0.0,0.889,0.889,,34.953,0.0,0.0,0.0,0.0,415.684,722.806,722.01,0.796,0.796,,164.878,0.0,,85.172,79.706,887.684,1303.368,0.0,48.546,48.546,0.0,0,882.795,-50.371,880.97,0.0,880.97,2184.338,
03/31/2017,2162.289,85.512,85.512,0.0,133.076,133.076,0.0,,39.65,5.776,8.079,22.677,3.118,133.285,,0.004,1.618,133.281,391.523,83.484,432.813,-349.329,76.444,42.69,33.754,1610.838,1495.867,1105.001,390.866,,25.894,87.459,1770.766,,372.432,87.0,27.04,,258.392,37.837,0.0,0.818,0.818,,37.019,0.0,,,0.0,410.269,701.651,700.817,0.834,0.834,,137.209,,,80.375,56.834,838.86,1249.129,0.0,48.502,48.502,0.0,0,913.847,-49.189,913.16,0.0,913.16,2162.289,
06/30/2017,2168.755,34.78,34.78,0.0,139.332,139.332,0.0,,41.434,8.09,8.166,22.077,3.101,138.733,,0.0,2.718,138.733,354.279,84.279,437.314,-353.035,81.535,41.851,39.684,1648.662,1540.676,1134.712,405.964,,27.229,78.039,1814.476,,369.415,97.248,20.41,,251.757,39.801,0.0,0.713,0.713,,39.088,0.0,,,0.0,409.216,680.652,679.618,1.034,1.034,,129.898,,,78.665,51.233,810.55,1219.766,0.0,48.351,48.351,0.0,0,948.216,-47.578,948.989,0.0,948.989,2168.755,
