Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2006,4490.952,66.814,66.814,,581.805,581.805,,107.627,,,,,255.758,,,,,,,1012.004,2427.986,3412.541,-984.555,,1050.962,915.326,915.326,0.0,135.636,3478.948,,154.229,154.229,,,,44.657,,,,,273.135,,,,273.135,472.021,1297.047,,,,259.672,,,,,259.672,1556.719,2028.74,,634.787,,,-559.075,2329.756,0.654,2406.122,56.09,2462.212,4490.952,
03/31/2007,4629.838,98.575,98.575,0.0,668.816,668.816,,148.592,148.592,,,,163.887,,,,,,,1079.87,2439.346,3460.966,-1021.62,0.0,1110.622,916.555,916.555,0.0,194.067,3549.968,,151.969,151.969,,,,49.84,,,,,288.137,,,,288.137,489.946,3746.025,,,,259.029,,,,,259.029,4005.054,4495.0,0.0,612.961,,,-559.075,16.866,0.25,71.002,63.836,134.838,4629.838,
06/30/2007,4764.078,110.412,110.412,,642.033,642.033,,,,,,,419.607,,,,,,,1172.052,2442.072,3512.787,-1070.715,,1149.954,899.29,899.29,0.0,250.664,3592.026,,200.833,200.833,,,,50.291,,,,,350.99,,,,350.99,602.114,3736.427,,,,284.435,,,,,284.435,4020.862,4622.976,,614.959,,,-559.075,28.772,36.74,121.396,19.706,141.102,4764.078,
09/30/2007,4641.995,114.621,114.621,,649.589,649.589,,,,,,,298.519,,,,,,,1062.729,2459.6,3579.855,-1120.255,,1119.666,909.589,909.589,0.0,210.077,3579.266,,171.095,171.095,,,,376.717,,,,,273.444,,,,273.444,821.256,3405.258,,,,281.989,,,,,281.989,3687.247,4508.503,,624.668,,,-559.075,59.246,-10.307,114.532,18.96,133.492,4641.995,
12/31/2007,4643.919,123.987,123.987,0.0,590.886,590.886,,113.66,113.66,0.0,0.0,0.0,237.574,,,,,,,1066.107,2443.189,3600.703,-1157.514,0.0,1134.623,910.144,910.144,0.0,224.479,3577.812,,162.138,162.138,,,,197.727,,,,,237.781,,,,237.781,597.646,3874.565,,,,70.457,,,,,70.457,3945.022,4542.668,0.0,626.257,,,-559.075,71.706,-57.86,81.028,20.223,101.251,4643.919,
03/31/2008,4921.343,454.868,454.868,0.0,657.799,657.799,,153.392,,,,,131.929,,,,,,,1397.988,2405.352,3594.769,-1189.417,0.0,1118.003,897.202,897.202,0.0,220.801,3523.355,,168.288,168.288,,,,150.073,,,,,250.848,,,,250.848,569.209,3554.559,,,,521.471,,,,,521.471,4076.03,4645.239,0.0,,,,-559.075,205.582,-121.118,-474.611,118.055,-356.556,4288.683,
06/30/2008,4815.883,414.486,414.486,,624.122,624.122,,156.637,,,,,112.041,,,,,,,1307.286,2405.927,3662.715,-1256.788,,1102.67,899.55,899.55,0.0,203.12,3508.597,,174.076,174.076,,,,320.103,,,,,253.87,,,,253.87,748.049,3266.58,,,,439.437,,,,,439.437,3706.017,4454.066,,635.288,,,-559.075,217.979,-55.391,238.801,123.016,361.817,4815.883,
09/30/2008,4568.105,180.032,180.032,,639.176,639.176,,153.78,,,,,92.608,,,,,,,1065.596,2413.145,3705.221,-1292.076,,1089.364,898.17,898.17,0.0,191.194,3502.509,,189.968,189.968,,,,42.245,,,,,267.336,,,,267.336,499.549,3256.758,,,,427.542,,,,,427.542,3684.3,4183.849,,81.065,,,,224.382,-67.719,237.728,146.528,384.256,4568.105,
12/31/2008,4554.232,143.614,143.614,,594.958,594.958,,113.778,,0.0,0.0,,256.61,,,,,,,1108.96,2388.07,3647.009,-1258.939,,1057.202,883.686,883.686,0.0,173.516,3445.272,,171.408,171.408,,,,62.792,,,,,256.252,,,,256.252,490.452,3144.042,,,,585.059,,,,,585.059,3729.101,4219.553,0.0,110.816,,,0.0,238.219,-121.046,227.989,106.69,334.679,4554.232,
03/31/2009,4524.01,102.887,102.887,0.0,674.852,674.852,0.0,160.36,,,,,91.492,,,,8.141,,65.266,1029.591,2436.652,3790.65,-1353.998,0.0,1057.767,897.949,897.949,0.0,159.818,3494.419,,454.894,177.711,,,277.183,40.744,0.0,,,40.744,0.0,,,108.017,0.0,495.638,3061.931,3061.931,,,578.25,,,,,470.233,3640.181,4135.819,0.0,113.043,2.466,110.577,0.0,284.235,-109.635,287.643,100.548,388.191,4524.01,
06/30/2009,4513.842,164.609,164.609,0.0,623.748,623.748,0.0,160.686,,,,,73.285,,,,13.792,,41.482,1022.328,2434.067,3839.564,-1405.497,0.0,1057.447,897.847,897.847,0.0,159.6,3491.514,,426.566,126.701,,,299.865,37.553,0.0,,,37.553,0.0,,,134.889,0.0,464.119,3031.904,3031.904,,,543.607,,,,,408.718,3575.511,4039.63,0.0,115.606,2.466,113.14,0.0,316.828,-63.292,369.142,105.07,474.212,4513.842,
09/30/2009,4587.285,222.346,222.346,0.0,618.143,618.143,0.0,156.689,,,,,167.077,,,,16.743,8.502,51.215,1164.255,2385.778,3797.46,-1411.682,0.0,1037.252,877.652,877.652,0.0,159.6,3423.03,,414.866,108.684,,,306.182,36.428,0.0,,,36.428,8.502,,,155.537,0.0,459.796,3011.355,3011.355,,,590.245,,,,,434.708,3601.6,4061.396,0.0,126.634,2.48,124.154,0.0,342.273,-51.558,417.349,108.54,525.889,4587.285,
12/31/2009,4604.099,142.603,106.018,36.585,656.171,656.171,0.0,115.433,,,,,197.756,39.335,0.0,,,,104.283,1111.963,2465.748,3882.218,-1416.47,0.0,1026.388,884.979,884.979,0.0,141.409,3492.136,,434.945,141.143,0.0,0.0,293.802,35.989,0.0,,,35.989,54.963,0.0,197.827,133.451,11.986,525.897,3004.672,3004.672,,,529.437,0.0,0.0,0.0,0.0,198.159,3534.109,4060.006,0.0,99.016,2.485,96.531,0.0,376.401,62.231,537.648,6.445,544.093,4604.099,
03/31/2010,4701.544,179.473,107.257,72.216,741.534,741.534,0.0,165.1,,,,,99.983,,,,,,86.579,1186.09,2481.495,3992.413,-1510.918,0.0,1033.959,908.708,908.708,0.0,125.251,3515.454,,477.191,157.142,,,320.049,35.936,0.0,,,35.936,28.953,,,146.489,0.0,542.08,3002.065,3002.065,,,556.616,,,,,410.127,3558.681,4100.761,0.0,108.063,2.503,105.56,0.0,423.341,57.965,589.369,11.414,600.783,4701.544,
06/30/2010,4720.163,253.032,112.637,140.395,655.48,655.48,0.0,166.792,,,,,108.003,,,,,,94.599,1183.307,2488.493,4053.507,-1565.014,0.0,1048.363,908.708,908.708,0.0,139.655,3536.856,,456.415,156.335,,,300.08,35.644,0.0,,,35.644,22.843,,,133.738,0.0,514.902,2993.34,2993.34,,,578.053,,,,,444.315,3571.393,4086.295,0.0,113.649,2.506,111.143,0.0,462.998,44.21,620.857,13.011,633.868,4720.163,
09/30/2010,4799.824,279.6,245.754,33.846,676.632,676.632,0.0,168.843,,,,,87.766,,,,,,74.362,1212.841,2525.721,4142.428,-1616.707,0.0,1061.262,917.507,917.507,0.0,143.755,3586.983,,468.213,116.479,,,351.734,35.339,0.0,,,35.339,16.513,,,136.553,0.0,520.065,2990.952,2990.952,,,612.857,,,,,476.304,3603.809,4123.874,0.0,118.758,2.506,116.252,0.0,498.291,46.044,663.093,12.857,675.95,4799.824,
12/31/2010,4910.085,159.139,101.812,57.327,759.131,759.131,0.0,137.214,,,,,142.896,46.867,0.0,,,,84.645,1198.38,2662.947,4265.435,-1602.488,0.0,1048.758,909.47,909.47,0.0,139.288,3711.705,,481.912,172.501,0.0,0.0,309.411,34.745,0.0,,,34.745,38.973,0.0,0.0,157.177,11.921,555.63,2983.719,2983.719,,,635.763,0.0,0.0,0.0,0.0,478.586,3619.482,4175.112,0.0,125.549,2.509,123.04,0.0,526.47,70.363,722.382,12.591,734.973,4910.085,
03/31/2011,5044.508,227.67,95.796,131.874,808.95,808.95,0.0,190.704,,,,,69.344,,,,,,64.35,1296.668,2677.986,4363.723,-1685.737,0.0,1069.854,914.94,914.94,0.0,154.914,3747.84,,526.232,188.03,,,338.202,33.667,0.0,,,33.667,20.435,,,184.056,0.0,580.334,2977.1,2977.1,,,671.526,,,,,487.47,3648.626,4228.96,0.0,132.074,2.532,129.542,0.0,581.994,86.7,800.768,14.78,815.548,5044.508,
06/30/2011,5102.061,230.737,90.307,140.43,761.776,761.776,0.0,191.047,,,,,85.45,,,,,,78.92,1269.01,2741.546,4453.492,-1711.946,0.0,1091.505,911.632,911.632,0.0,179.873,3833.051,,507.625,169.383,,,338.242,35.66,0.0,,,35.66,13.818,,,189.038,0.0,557.103,2984.915,2984.915,,,683.601,,,,,494.563,3668.516,4225.619,0.0,147.359,2.541,144.818,0.0,630.605,88.605,866.569,9.873,876.442,5102.061,
09/30/2011,5684.71,125.836,88.351,37.485,799.139,799.139,0.0,214.495,,,,,94.278,,,,,,80.476,1233.748,3179.72,4945.9,-1766.18,0.0,1271.242,1006.006,1006.006,0.0,265.236,4450.962,,591.458,169.471,,,421.987,69.86,0.0,,,69.86,9.549,,,231.386,0.0,670.867,3338.685,3338.685,,,748.319,,,,,516.933,4087.004,4757.871,0.0,153.5,2.541,150.959,0.0,674.333,87.413,915.246,11.593,926.839,5684.71,
12/31/2011,6004.189,186.42,64.143,122.277,903.517,903.517,0.0,156.529,,,,,163.672,59.066,0.0,,,,90.045,1410.138,3263.172,5086.496,-1823.324,0.0,1330.879,999.38,999.38,0.0,331.499,4594.051,,647.191,198.12,0.0,0.0,449.071,85.509,0.0,,,85.509,71.124,0.0,0.0,234.08,20.658,803.824,3489.489,3489.489,,,725.117,0.0,0.0,0.0,0.0,491.037,4214.606,5018.43,0.0,159.401,2.542,156.859,0.0,705.18,105.203,969.784,15.975,985.759,6004.189,
03/31/2012,6061.373,51.437,8.396,43.041,994.719,994.719,0.0,221.419,,,,,73.529,,,,,,60.579,1341.104,3286.029,5169.631,-1883.602,0.0,1434.24,1003.918,1003.918,0.0,430.322,4720.269,,682.999,185.401,,,497.598,86.095,0.0,,,86.095,31.353,,,253.566,0.0,800.447,3476.536,3476.536,,,752.627,,,,,499.061,4229.163,5029.61,0.0,158.955,2.563,156.392,0.0,742.87,118.745,1020.57,11.193,1031.763,6061.373,
06/30/2012,6175.607,36.3,36.3,0.0,924.027,924.027,0.0,219.626,,,,,168.943,,,120.016,,,39.308,1348.896,3377.695,5308.649,-1930.954,0.0,1449.016,1019.34,1019.34,0.0,429.676,4826.711,,734.583,181.186,,,553.397,92.522,0.0,,,92.522,20.766,,,259.064,0.0,847.871,3483.444,3483.444,,,737.304,,,,,478.24,4220.748,5068.619,0.0,165.6,2.563,163.037,0.0,779.824,130.155,1075.579,31.409,1106.988,6175.607,
09/30/2012,6306.728,181.787,35.218,146.569,972.104,972.104,0.0,218.975,,,,,51.335,,,,,,43.235,1424.201,3415.431,5410.805,-1995.374,0.0,1467.096,1022.313,1022.313,0.0,444.783,4882.527,,800.971,187.708,,,613.263,92.721,0.0,,,92.721,8.986,,,281.644,0.0,902.678,3476.368,3476.368,,,759.625,,,,,477.981,4235.993,5138.671,0.0,171.584,2.564,169.02,0.0,821.168,159.408,1152.16,15.897,1168.057,6306.728,
12/31/2012,6400.789,180.279,59.173,121.106,976.872,976.872,0.0,159.599,,,,,154.498,61.285,0.0,,,,86.963,1471.248,3463.052,5523.87,-2060.818,0.0,1466.489,1023.456,1023.456,0.0,443.033,4929.541,,774.719,211.387,0.0,0.0,563.332,126.064,0.0,,,126.064,71.64,0.0,0.0,301.237,26.47,972.423,3433.26,3433.26,,,762.123,0.0,0.0,0.0,0.0,460.886,4195.383,5167.806,0.0,176.407,2.564,173.843,0.0,869.45,170.518,1216.375,16.608,1232.983,6400.789,
03/31/2013,6317.384,89.565,37.358,52.207,1003.128,1003.128,0.0,221.505,,,,,96.108,,,,,,89.858,1410.306,3454.132,5564.045,-2109.913,0.0,1452.946,1024.142,1024.142,0.0,428.804,4907.078,,701.356,169.713,,,531.643,98.891,0.0,,,98.891,42.611,,,324.015,0.0,842.858,3411.004,3411.004,,,791.873,,,,,467.858,4202.877,5045.735,0.0,188.564,2.591,185.973,0.0,892.552,183.247,1264.363,7.286,1271.649,6317.384,
06/30/2013,6559.916,85.914,29.192,56.722,990.458,990.458,0.0,228.155,,,,,108.1,,,6.25,,,101.85,1412.627,3594.29,5765.912,-2171.622,0.0,1552.999,1028.203,1028.203,0.0,524.796,5147.289,,278.637,175.285,,,103.352,496.349,0.0,,,496.349,46.918,,,336.912,0.0,821.904,3578.288,3578.288,,,812.512,,,,,475.6,4390.8,5212.704,0.0,207.134,2.602,204.532,0.0,899.921,231.434,1338.489,8.723,1347.212,6559.916,
09/30/2013,6624.903,64.252,1.291,62.961,970.132,970.132,0.0,226.552,,,,,201.72,,,6.25,,,195.47,1462.656,3590.832,5832.225,-2241.393,0.0,1571.415,1032.713,1032.713,0.0,538.702,5162.247,,731.345,160.565,,,570.78,110.78,0.0,,,110.78,10.169,,,386.543,0.0,852.294,3636.948,3636.948,,,856.055,,,,,469.512,4493.003,5345.297,0.0,233.962,2.645,231.317,0.0,771.141,263.865,1268.968,10.638,1279.606,6624.903,
