Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/2006,2157.822,572.722,330.759,241.963,122.584,122.584,,0.0,0.0,0.0,0.0,0.0,199.184,,,,,894.49,140.66,522.964,-382.304,4.877,,,1117.795,841.787,735.643,106.144,,276.008,1263.332,,234.149,234.149,,,,0.0,,,,,,636.947,,,636.947,871.096,0.0,,,,,123.559,,,,,,123.559,123.559,994.655,0.0,1317.658,,,-312.753,170.743,-12.481,1163.167,0.0,1163.167,2157.822,
01/31/2007,2275.764,679.705,377.156,302.549,141.081,141.081,,0.0,0.0,0.0,0.0,0.0,203.205,,,,,1023.991,139.585,,,4.957,,,1107.231,828.031,735.132,92.899,,279.2,1251.773,,168.107,168.107,,,,0.0,0.0,0.0,0.0,,,706.851,,,706.851,874.958,0.0,0.0,0.0,0.0,,132.946,,,,,,132.946,132.946,1007.904,0.0,1334.373,,,-248.304,192.838,-11.047,1267.86,0.0,1267.86,2275.764,
04/30/2007,2351.004,767.537,461.074,306.463,166.85,166.85,,0.0,0.0,0.0,0.0,0.0,186.71,,,,,1121.097,141.044,,,,,,1088.863,817.929,736.799,81.13,,270.934,1229.907,,173.156,173.156,,,,0.0,0.0,0.0,0.0,,,724.287,,,724.287,897.443,0.0,0.0,0.0,0.0,,139.937,,,,,,139.937,139.937,1037.38,0.0,1348.679,,,-255.831,226.606,-5.83,1313.624,0.0,1313.624,2351.004,
07/31/2007,2455.046,794.222,435.854,358.368,204.787,204.787,,0.0,0.0,0.0,0.0,0.0,207.458,,,,,1206.467,128.739,,,,,,1119.84,832.762,752.955,79.807,,287.078,1248.579,,232.014,232.014,,,,0.0,0.0,0.0,0.0,,,757.002,,,757.002,989.016,0.0,0.0,0.0,0.0,,148.075,,,,,,148.075,148.075,1137.091,0.0,1364.894,,,-292.322,249.097,-3.714,1317.955,0.0,1317.955,2455.046,
10/31/2007,2617.337,984.453,579.327,405.126,123.9,123.9,,0.0,0.0,0.0,0.0,0.0,219.186,,,,,1327.539,131.866,442.643,-310.777,0.0,,,1157.932,845.879,767.087,78.792,,312.053,1289.798,,246.209,246.209,,,,0.0,,,,,,784.867,,,784.867,1031.076,0.0,0.0,0.0,0.0,,149.868,,,,,,149.868,149.868,1180.944,0.0,1403.429,,,-234.918,263.977,3.905,1436.393,0.0,1436.393,2617.337,
01/31/2008,2464.871,860.315,428.055,432.26,142.054,142.054,,0.0,0.0,0.0,0.0,0.0,219.133,,,,,1221.502,128.578,,,0.0,,,1114.791,836.021,768.848,67.173,,278.77,1243.369,,165.054,165.054,,,,0.0,0.0,0.0,0.0,,,545.501,,,545.501,710.555,0.0,0.0,0.0,0.0,,314.39,,,,,,314.39,314.39,1024.945,0.0,1425.386,,,-302.435,313.413,3.562,1439.926,0.0,1439.926,2464.871,
04/30/2008,2430.159,817.498,574.889,242.609,171.993,171.993,,,,,,,227.406,,,,,1216.897,127.223,,,0.0,,,1086.039,820.354,765.576,54.778,,265.685,1213.262,,176.746,176.746,,,,0.0,,,,,,532.358,,,532.358,709.104,0.0,,,,,286.229,,,,,,286.229,286.229,995.333,,1437.317,,,-348.332,342.424,3.417,1434.826,,1434.826,2430.159,
07/31/2008,2658.857,877.087,545.489,331.598,143.613,143.613,,0.0,0.0,0.0,0.0,0.0,233.471,,,,,1254.171,130.511,,,0.0,,,1274.175,1020.546,896.574,123.972,,253.629,1404.686,,240.676,240.676,,,,0.0,,,,,,605.421,,,605.421,846.097,0.0,,,,,282.356,,,,,,282.356,282.356,1128.453,0.0,1458.71,,,-323.885,395.378,0.201,1530.404,0.0,1530.404,2658.857,
10/31/2008,2742.478,951.301,577.632,373.669,147.365,147.365,,0.0,0.0,0.0,0.0,0.0,223.624,,,,,1322.29,145.087,476.787,-331.7,0.0,,,1275.101,1014.4,899.64,114.76,,260.701,1420.188,,289.769,289.769,,,,0.0,,,,,,619.214,,,619.214,908.983,0.0,,,,,305.124,,,,,,305.124,305.124,1214.107,0.0,1472.449,,,-342.856,434.057,-35.279,1528.371,0.0,1528.371,2742.478,
01/31/2009,2636.658,842.281,470.165,372.116,150.083,150.083,0.0,0.0,0.0,0.0,0.0,0.0,229.003,,168.07,49.534,42.936,1221.367,141.152,,,0.344,0.344,,1273.795,1027.664,917.794,109.87,,78.061,1415.291,,192.003,7.271,9.395,,175.337,0.0,0.0,,,,,547.343,61.636,,0.0,739.346,0.0,0.0,,,,293.197,154.679,,,,76.882,0.0,293.197,1032.543,0.0,1483.975,1.42,1482.555,-337.892,485.175,-27.143,1604.115,0.0,1604.115,2636.658,
04/30/2009,2696.051,876.847,506.399,370.448,189.115,189.115,0.0,0.0,0.0,0.0,0.0,0.0,229.035,,165.6,47.651,41.934,1294.997,136.799,,,0.565,0.565,,1263.69,1016.63,917.287,99.343,,81.46,1401.054,,185.489,8.661,9.256,,167.572,0.0,0.0,,,,,540.609,47.856,13.434,0.0,726.098,0.0,0.0,,,,276.007,138.382,,,,76.335,0.0,276.007,1002.105,0.0,1488.537,1.441,1487.096,-291.129,522.129,-25.591,1693.946,0.0,1693.946,2696.051,
07/31/2009,2877.744,1082.539,622.281,460.258,136.76,136.76,0.0,0.0,0.0,0.0,0.0,0.0,229.658,,160.09,44.091,38.072,1448.957,144.928,,,1.182,1.182,,1282.677,1036.236,933.56,102.676,,86.351,1428.787,,234.3,8.353,13.051,,212.896,0.0,0.0,,,,,581.792,36.787,2.67,0.0,816.092,0.0,0.0,,,,298.734,165.338,,,,93.939,0.0,298.734,1114.826,0.0,1489.455,1.443,1488.012,-287.305,568.639,-7.871,1762.918,0.0,1762.918,2877.744,
10/31/2009,2938.854,1168.326,701.613,466.713,127.01,127.01,0.0,0.0,0.0,0.0,0.0,0.0,168.464,0.0,205.396,51.191,31.801,1463.8,146.91,406.49,-259.58,8.002,8.002,,1320.142,1029.501,932.691,96.81,,85.245,1475.054,,259.757,9.29,5.508,0.0,244.959,0.0,0.0,,,,,554.836,34.739,,0.0,814.593,0.0,0.0,,,,280.095,157.354,0.0,0.0,0.0,88.002,0.0,280.095,1094.688,0.0,1501.635,1.469,1500.166,-228.618,574.98,-3.831,1844.166,0.0,1844.166,2938.854,
01/31/2010,2909.765,1092.343,626.49,465.853,142.493,142.493,0.0,0.0,0.0,0.0,0.0,0.0,163.685,,251.762,41.806,42.461,1398.521,143.371,,,7.657,7.657,,1360.216,1023.764,934.226,89.538,,84.69,1511.244,,215.749,7.335,33.59,,174.824,0.0,0.0,,,,,507.435,39.434,3.493,0.0,723.184,0.0,0.0,,,,215.838,85.06,,,,,87.851,215.838,939.022,0.0,1512.564,1.465,1511.099,-236.935,705.216,-10.102,1970.743,0.0,1970.743,2909.765,
04/30/2010,3005.336,1078.454,669.431,409.023,149.654,149.654,0.0,0.0,0.0,0.0,0.0,0.0,151.786,,270.365,36.294,38.546,1379.894,140.63,,,7.657,7.657,,1477.155,1118.716,998.91,119.806,,88.074,1625.442,,214.826,10.252,28.024,0.0,176.55,0.0,0.0,,,,,505.771,38.226,5.395,0.0,720.597,0.0,0.0,,,,226.578,82.737,,,,100.22,0.0,226.578,947.175,0.0,1514.386,1.498,1512.888,-165.266,725.102,-16.061,2058.161,0.0,2058.161,3005.336,
07/31/2010,3114.649,1209.825,883.441,326.384,148.582,148.582,0.0,0.0,0.0,0.0,0.0,0.0,137.567,,264.874,26.568,37.848,1495.974,139.102,,,7.36,7.36,,1472.213,1120.592,1002.531,118.061,,86.747,1618.675,,243.143,11.245,2.736,,229.162,0.0,0.0,,,,,593.911,33.972,11.458,0.0,837.054,0.0,0.0,,,,227.785,90.273,,,,,92.082,227.785,1064.839,0.0,1528.509,1.475,1527.034,-213.637,758.727,-23.789,2049.81,0.0,2049.81,3114.649,
10/31/2010,3286.541,938.561,775.407,163.154,181.102,181.102,0.0,0.0,0.0,0.0,0.0,0.0,128.092,0.0,268.759,18.425,30.522,1247.755,148.58,445.959,-297.379,7.36,7.36,,1882.846,1515.499,1265.843,249.656,,98.588,2038.786,,309.573,4.705,8.349,0.0,296.519,0.0,0.0,,,,,612.195,34.103,0.0,0.0,921.768,0.0,0.0,,,,264.591,128.603,0.0,0.0,0.0,,101.885,264.591,1186.359,0.0,1542.868,1.485,1541.383,-197.586,770.674,-15.774,2100.182,0.0,2100.182,3286.541,
01/31/2011,3213.288,867.128,700.612,166.516,169.165,169.165,0.0,0.0,0.0,0.0,0.0,0.0,157.984,,264.117,31.358,47.852,1194.277,149.554,,,6.452,6.452,,1863.005,1499.194,1266.524,232.67,,99.694,2019.011,,219.187,14.36,2.515,,202.312,0.0,0.0,,,,,565.895,35.712,6.756,0.0,785.082,0.0,0.0,,,,270.333,121.942,,,,,105.923,270.333,1055.415,0.0,1544.694,1.492,1543.202,-190.332,816.7,-13.189,2157.873,0.0,2157.873,3213.288,
04/30/2011,3209.469,840.463,694.032,146.431,210.068,210.068,0.0,0.0,0.0,0.0,0.0,0.0,156.091,,262.173,28.696,41.338,1206.622,150.37,,,6.361,6.361,,1846.116,1477.095,1256.485,220.61,,106.848,2002.847,,229.26,15.899,2.476,0.0,210.885,0.0,0.0,,,,,578.576,46.931,3.023,0.0,807.836,0.0,0.0,,,,254.235,92.683,,,,,111.598,254.235,1062.071,0.0,1541.298,1.465,1539.833,-278.016,883.487,0.629,2147.398,0.0,2147.398,3209.469,
07/31/2011,3368.638,1038.281,889.886,148.395,175.386,175.386,0.0,0.0,0.0,0.0,0.0,0.0,148.629,,278.203,21.477,44.695,1362.296,159.059,,,3.981,3.981,,1843.302,1462.025,1258.286,203.739,,103.074,2006.342,,287.554,11.627,3.091,0.0,272.836,0.0,0.0,,,,,694.536,59.143,6.532,0.0,982.09,0.0,0.0,,,,265.041,91.517,,,,,107.849,265.041,1247.131,0.0,1543.662,1.437,1542.225,-351.896,931.281,-1.54,2121.507,0.0,2121.507,3368.638,
10/31/2011,3368.844,1004.074,855.077,148.997,203.124,203.124,0.0,0.0,0.0,0.0,0.0,0.0,130.857,0.0,281.056,25.545,44.615,1338.055,159.517,472.976,-313.459,3.982,3.982,,1867.29,1485.317,1289.286,196.031,1.51,99.407,2030.789,,306.765,6.956,4.589,0.0,295.22,0.0,0.0,,,,,703.555,56.208,0.0,0.0,1010.32,0.0,0.0,,,,257.224,92.94,0.0,0.0,0.0,108.076,0.0,257.224,1267.544,0.0,1522.76,1.433,1521.327,-358.032,957.517,-20.945,2101.3,0.0,2101.3,3368.844,
01/31/2012,3299.0,943.489,811.339,132.15,213.763,213.763,0.0,0.0,0.0,0.0,0.0,0.0,132.398,,267.078,22.369,49.977,1289.65,157.219,,,3.982,3.982,,1848.149,1477.0,1295.485,181.515,,104.071,2009.35,,211.173,4.426,6.63,,200.117,0.0,0.0,,,,,652.655,70.133,16.494,0.0,863.828,0.0,0.0,,,,263.367,65.709,,,,111.031,0.0,263.367,1127.195,0.0,1541.967,1.439,1540.528,-347.416,1001.409,-24.155,2171.805,0.0,2171.805,3299.0,
04/30/2012,3744.482,796.594,796.594,0.0,236.314,236.314,0.0,0.0,0.0,0.0,0.0,0.0,140.633,,280.259,28.858,46.693,1173.541,157.792,,,4.413,4.413,,2408.736,1994.528,1630.415,364.113,24.541,109.408,2570.941,,267.149,12.854,8.329,,245.966,130.0,130.0,,,,,676.068,59.819,10.087,0.0,1073.217,120.0,120.0,,,,261.289,67.942,,,,123.441,0.0,381.289,1454.506,0.0,1575.526,1.47,1574.056,-272.383,1009.475,-22.642,2289.976,0.0,2289.976,3744.482,
07/31/2012,3869.271,963.767,963.767,0.0,210.929,210.929,0.0,0.0,0.0,0.0,0.0,0.0,119.006,,284.905,17.7,35.817,1293.702,165.909,,,3.961,3.961,,2405.699,1989.777,1638.884,350.893,22.894,108.123,2575.569,,310.071,9.634,7.183,,293.254,30.0,30.0,,,,,798.144,57.945,15.628,0.0,1138.215,112.5,112.5,,,,227.456,29.288,,,,124.595,0.0,339.956,1478.171,0.0,1571.545,1.486,1570.059,-228.104,1079.382,-31.723,2391.1,0.0,2391.1,3869.271,
10/31/2012,4147.656,700.382,700.382,0.0,292.668,292.668,0.0,0.0,0.0,0.0,0.0,0.0,147.606,0.0,239.412,17.267,50.41,1140.656,191.243,541.35,-350.107,11.744,11.744,,2804.013,2443.309,1976.987,466.322,9.429,111.863,3007.0,,382.948,25.028,4.682,0.0,353.238,30.0,30.0,,,,,839.691,67.184,0.0,0.0,1252.639,105.0,105.0,,,,246.046,52.645,0.0,0.0,0.0,126.217,0.0,351.046,1603.685,0.0,1586.543,1.509,1585.034,-168.09,1098.694,-15.461,2501.686,42.285,2543.971,4147.656,
01/31/2013,4020.546,550.365,550.365,0.0,270.217,270.217,0.0,0.0,0.0,0.0,0.0,0.0,179.2,,281.887,22.867,60.84,999.782,193.051,,,11.643,11.643,,2816.07,2402.451,1971.654,430.797,8.557,123.175,3020.764,,234.138,14.288,10.682,,209.168,30.0,30.0,,,,,757.874,74.624,1.781,0.0,1022.012,97.5,97.5,,,,298.875,50.109,,,,172.361,0.0,396.375,1418.387,0.0,1590.554,1.519,1589.035,-139.819,1167.623,-16.199,2602.159,0.0,2602.159,4020.546,
04/30/2013,4098.888,681.018,681.018,0.0,251.682,251.682,0.0,0.0,0.0,0.0,0.0,0.0,173.669,,270.037,20.178,60.423,1106.369,195.315,,,11.643,11.643,,2785.561,2377.231,1980.012,397.219,9.702,128.591,2992.519,,291.04,23.541,13.926,,253.573,30.0,30.0,,,,,691.882,62.84,2.27,0.0,1012.922,90.0,90.0,,,,297.034,55.198,,,,176.726,0.0,387.034,1399.956,0.0,1600.699,1.535,1599.164,-105.138,1231.378,-28.007,2698.932,0.0,2698.932,4098.888,
07/31/2013,4288.472,892.37,892.37,0.0,278.878,278.878,0.0,0.0,0.0,0.0,0.0,0.0,158.836,,270.745,18.352,51.912,1330.084,194.198,,,11.437,11.437,,2752.753,2340.969,1976.964,364.005,8.644,132.395,2958.388,,337.292,16.188,16.189,,304.915,30.0,30.0,,,,,804.39,67.605,5.376,0.0,1171.682,82.5,82.5,,,,298.16,40.479,,,,184.7,0.0,380.66,1552.342,0.0,1582.883,1.543,1581.34,-89.65,1283.068,-40.171,2736.13,0.0,2736.13,4288.472,
10/31/2013,4358.935,1022.441,1022.441,0.0,256.026,256.026,0.0,0.0,0.0,0.0,0.0,0.0,169.51,0.0,243.066,18.277,46.738,1447.977,197.6,589.712,-392.112,11.536,11.536,,2701.822,2311.396,1975.971,335.425,7.935,139.425,2910.958,,365.365,8.575,7.168,0.0,349.622,30.0,30.0,,,,,827.554,54.736,5.238,0.0,1222.919,75.0,75.0,,,,272.739,47.826,0.0,0.0,0.0,164.939,0.0,347.739,1570.658,0.0,1598.786,1.542,1597.244,-106.668,1324.854,-28.695,2788.277,0.0,2788.277,4358.935,
01/31/2014,4192.156,893.053,893.053,0.0,246.774,246.774,0.0,0.0,0.0,0.0,0.0,0.0,181.038,,235.46,19.142,55.331,1320.865,197.335,,,0.0,,,2673.956,2274.731,1966.819,307.912,7.119,156.646,2871.291,,228.621,8.084,11.217,,209.32,30.0,30.0,,,,,778.082,54.743,5.906,0.0,1036.703,67.5,67.5,,,,264.738,44.724,,,,,159.365,332.238,1368.941,0.0,1603.476,1.541,1601.935,-116.035,1382.199,-46.425,2823.215,0.0,2823.215,4192.156,
04/30/2014,4560.536,821.633,821.633,0.0,322.606,322.606,0.0,0.0,0.0,0.0,0.0,0.0,184.032,,203.554,18.241,51.845,1328.271,202.86,,,0.0,,,3029.405,2653.014,2254.454,398.56,9.605,163.232,3232.265,,293.458,13.381,17.847,,262.23,230.0,230.0,,,,,781.274,72.212,17.52,0.0,1304.732,60.0,60.0,,,,276.685,25.423,,,,137.724,23.806,336.685,1641.417,0.0,1616.385,1.547,1614.838,-94.659,1437.246,-39.853,2919.119,0.0,2919.119,4560.536,
07/31/2014,4544.929,903.046,903.046,0.0,238.863,238.863,0.0,0.0,0.0,0.0,0.0,0.0,172.874,,204.502,18.544,48.761,1314.783,216.01,,,0.0,,,3014.136,2628.313,2260.897,367.416,9.952,171.369,3230.146,,336.409,14.624,20.716,,301.069,30.0,30.0,,,,,860.875,67.311,,0.0,1227.284,52.5,52.5,,,,269.092,37.03,,,,164.751,0.0,321.592,1548.876,0.0,1596.521,1.556,1594.965,-60.194,1501.238,-41.512,2996.053,0.0,2996.053,4544.929,
10/31/2014,4775.499,985.762,985.762,0.0,326.727,326.727,0.0,0.0,0.0,0.0,0.0,0.0,192.246,0.0,208.156,26.496,33.346,1504.735,249.098,686.838,-437.74,10.869,10.869,,3010.797,2620.738,2255.708,365.03,17.645,164.258,3270.764,,428.517,28.152,31.404,,368.961,30.0,30.0,,,,,928.242,77.646,0.0,0.0,1386.759,45.0,45.0,,,,287.57,50.952,0.0,0.0,0.0,158.972,0.0,332.57,1719.329,0.0,1616.163,1.56,1614.603,-49.496,1551.592,-62.089,3056.17,0.0,3056.17,4775.499,
01/31/2015,4662.349,917.062,796.824,120.238,283.007,283.007,0.0,0.0,0.0,0.0,0.0,0.0,216.204,,227.715,28.089,73.985,1416.273,256.092,,,0.0,,,2989.984,2578.305,2245.92,332.385,4.501,179.463,3246.076,,254.359,28.24,12.024,,214.095,265.0,265.0,,,,,823.745,98.413,25.224,0.0,1343.104,37.5,37.5,,,,344.724,16.93,,,,151.061,53.096,382.224,1725.328,0.0,1588.5,1.535,1586.965,-162.992,1608.758,-97.245,2937.021,0.0,2937.021,4662.349,
04/30/2015,4756.167,1005.424,868.845,136.579,338.407,338.407,0.0,0.0,0.0,0.0,0.0,0.0,201.144,,210.373,33.004,73.17,1544.975,258.199,,,0.0,,,2952.993,2554.501,2251.845,302.656,3.789,184.33,3211.192,,307.462,26.86,6.361,,274.241,190.0,190.0,,,,,827.576,98.806,19.103,0.0,1325.038,30.0,30.0,,,,336.131,20.693,,,,157.537,39.992,366.131,1691.169,0.0,1604.948,1.551,1603.397,-94.627,1643.207,-88.53,3064.998,0.0,3064.998,4756.167,
07/31/2015,4953.972,1122.919,986.423,136.496,307.825,307.825,0.0,0.0,0.0,0.0,0.0,0.0,196.793,,211.733,36.344,72.647,1627.537,260.667,,,0.0,,,3065.768,2654.315,2335.816,318.499,13.8,185.92,3326.435,,344.212,18.69,25.75,0.0,299.772,190.0,190.0,,,,,925.131,90.569,,0.0,1459.343,22.5,22.5,,,,333.881,39.207,0.0,0.0,0.0,161.087,43.018,356.381,1815.724,0.0,1606.553,1.559,1604.994,-61.204,1688.764,-95.865,3138.248,0.0,3138.248,4953.972,
10/31/2015,5045.739,964.935,836.188,128.747,385.694,385.694,0.0,0.0,0.0,0.0,0.0,0.0,118.178,0.0,273.909,46.732,64.984,1468.807,263.077,717.132,-454.055,10.277,10.277,,3303.578,2834.9,2471.241,363.659,18.736,176.033,3576.932,,405.107,9.919,19.565,0.0,375.623,205.0,205.0,,,,,968.246,93.613,10.281,0.0,1578.353,0.0,0.0,,,,333.397,27.482,0.0,0.0,0.0,158.462,43.559,333.397,1911.75,0.0,1612.012,1.552,1610.46,-98.375,1725.727,-105.375,3133.989,0.0,3133.989,5045.739,
01/31/2016,4747.523,705.934,582.986,122.948,354.766,354.766,0.0,0.0,0.0,0.0,0.0,0.0,139.828,,280.009,48.55,89.235,1200.528,261.235,,,0.0,,,3285.76,2810.224,2472.844,337.38,19.207,176.32,3546.995,,271.258,20.16,16.386,,234.712,227.5,227.5,,,,,934.524,96.643,18.455,0.0,1433.282,0.0,0.0,,,,323.858,16.054,,,,149.401,43.305,323.858,1757.14,0.0,1603.721,1.515,1602.206,-268.86,1784.317,-128.795,2990.383,0.0,2990.383,4747.523,
04/30/2016,4965.263,959.922,827.946,131.976,299.076,299.076,0.0,0.0,0.0,0.0,0.0,0.0,144.199,,282.393,48.397,90.563,1403.197,258.856,,,0.0,,,3303.21,2820.88,2500.804,320.076,17.48,182.457,3562.066,,308.849,30.089,23.653,,255.107,250.0,250.0,,,,,926.363,91.42,13.558,0.0,1485.212,0.0,0.0,,,,330.046,20.913,,,,157.135,47.02,330.046,1815.258,0.0,1644.306,1.523,1642.783,-229.942,1838.704,-103.063,3150.005,0.0,3150.005,4965.263,
07/31/2016,5108.789,1089.859,946.317,143.542,317.067,317.067,0.0,0.0,0.0,0.0,0.0,0.0,145.112,,278.225,51.463,90.611,1552.038,258.794,,,0.0,,,3297.957,2810.527,2515.091,295.436,18.619,190.586,3556.751,,377.026,26.216,29.42,,321.39,277.5,255.0,,,,22.5,1009.07,77.786,19.727,0.0,1663.596,0.0,0.0,,,,324.447,13.661,,,,164.43,48.843,324.447,1988.043,0.0,1606.781,1.514,1605.267,-270.813,1894.333,-109.555,3120.746,0.0,3120.746,5108.789,
10/31/2016,5240.365,1117.315,976.62,140.695,438.873,438.873,0.0,0.0,0.0,0.0,0.0,0.0,160.75,0.0,281.926,56.091,100.007,1716.938,257.035,763.079,-506.044,9.756,9.756,,3256.636,2784.906,2518.245,266.661,13.991,175.813,3523.427,,424.144,13.745,22.693,0.0,387.706,205.0,205.0,0.0,0.0,,,1085.802,79.856,20.011,0.0,1714.946,0.0,0.0,0.0,0.0,,330.273,19.551,0.0,0.0,0.0,163.185,47.67,330.273,2045.219,0.0,1646.19,1.515,1644.675,-294.052,1947.585,-104.577,3195.146,0.0,3195.146,5240.365,
01/31/2017,5264.254,966.357,827.709,138.648,331.984,331.984,0.0,0.0,0.0,0.0,0.0,0.0,185.702,,355.469,54.596,120.234,1484.043,256.811,,,0.0,,,3523.4,2954.179,2652.257,301.922,15.8,197.952,3780.211,,260.681,23.816,9.583,,227.282,177.04,177.04,,,,,1018.834,74.955,10.455,0.0,1456.555,142.5,142.5,,,,340.514,26.939,,,,177.393,50.772,483.014,1939.569,0.0,1641.541,1.505,1640.036,-355.257,2137.395,-98.994,3324.685,0.0,3324.685,5264.254,
04/30/2017,5466.558,1131.568,991.325,140.243,373.77,373.77,0.0,0.0,0.0,0.0,0.0,0.0,176.674,,367.0,55.505,108.845,1682.012,259.476,,,0.0,,,3525.07,2936.147,2661.538,274.609,15.068,206.855,3784.546,,355.233,33.538,11.796,,309.899,278.001,278.001,,,,,960.113,81.476,,0.0,1593.347,139.688,139.688,,,,356.028,37.714,,,,184.436,52.402,495.716,2089.063,0.0,1662.711,1.506,1661.205,-376.1,2170.133,-79.249,3377.495,0.0,3377.495,5466.558,
07/31/2017,5678.939,1302.494,1154.986,147.508,411.262,411.262,0.0,0.0,0.0,0.0,0.0,0.0,180.876,,382.495,55.75,107.803,1894.632,262.025,,,0.0,,,3522.282,2909.015,2660.68,248.335,15.706,215.066,3784.307,,419.572,19.873,16.27,,383.429,298.025,160.225,,,,137.8,1046.801,83.001,1.859,0.0,1764.398,137.813,137.813,,,,353.56,21.686,,,,191.013,56.001,491.373,2255.771,0.0,1632.703,1.503,1631.2,-419.37,2277.499,-67.664,3423.168,0.0,3423.168,5678.939,
10/31/2017,5396.414,1048.356,1048.356,0.0,451.144,451.144,0.0,61.884,,,,,121.209,0.0,243.989,48.257,53.885,1682.593,266.014,838.049,-572.035,7.826,7.826,,3439.981,2960.817,2706.974,253.843,20.157,215.018,3713.821,,539.657,19.954,39.811,0.0,479.892,9.924,9.924,0.0,0.0,,,1064.528,83.252,19.067,0.0,1614.109,134.063,134.063,0.0,0.0,,368.518,14.172,0.0,0.0,0.0,197.542,54.485,502.581,2116.69,0.0,1623.934,1.505,1622.429,-426.208,2143.873,-65.979,3275.62,4.104,3279.724,5396.414,
01/31/2018,5717.549,605.892,605.892,0.0,499.373,499.373,0.0,0.0,0.0,0.0,0.0,0.0,227.081,,187.346,44.258,143.517,1332.346,284.441,,,0.0,,,4100.762,3565.137,3130.598,434.539,99.835,248.444,4385.203,,388.232,42.097,38.867,,307.268,440.885,440.885,,,,,1121.297,119.864,6.157,0.0,1950.414,131.25,131.25,,,,495.252,89.371,,,,220.478,59.382,626.502,2576.916,0.0,1613.949,1.49,1612.459,-574.082,2133.854,-37.192,3136.529,4.104,3140.633,5717.549,
04/30/2018,5699.071,570.801,570.801,0.0,568.434,568.434,0.0,0.0,0.0,0.0,0.0,0.0,230.951,,138.066,46.847,173.925,1370.186,283.782,,,0.0,,,4045.103,3569.319,3147.124,422.195,94.266,243.452,4328.885,,383.189,43.479,9.251,,330.459,396.847,396.847,,,,,1101.886,119.93,6.427,0.0,1881.922,127.5,127.5,,,,429.252,31.033,,,,212.976,58.886,556.752,2438.674,0.0,1680.411,1.49,1678.921,-585.016,2223.287,-62.389,3256.293,4.104,3260.397,5699.071,
07/31/2018,5795.215,741.236,741.236,0.0,501.331,501.331,0.0,0.0,0.0,0.0,0.0,0.0,223.016,,167.427,44.378,178.612418,1465.583,290.446,,,,,,4039.186,3533.151,3138.666,394.485,86.405,252.203,4329.632,,455.946,49.473,6.909,,399.564,497.808,497.808,,,,,1129.651,113.842,13.083,0.0,2083.405,123.75,123.75,,,,424.058,23.621,,,,220.975,52.537,547.808,2631.213,0.0,1592.779,1.486,1591.293,-636.533,2296.546,-94.653,3158.139,5.863,3164.002,5795.215,
10/31/2018,6145.974,723.115,723.115,0.0,554.217,554.217,0.0,122.407,,,,,144.058,0.0,404.166,76.525,46.18,1543.797,309.31,935.988,-626.678,10.892,10.892,,4281.975,3503.653,3143.249,360.404,138.312,235.844,4602.177,,605.784,85.046,27.458,0.0,493.28,343.769,343.769,0.0,0.0,,,1152.862,116.859,25.375,0.0,2102.415,125.535,125.535,0.0,0.0,,433.009,25.215,0.0,0.0,0.0,212.165,53.395,558.544,2660.959,0.0,1646.323,1.493,1644.83,-597.682,2543.688,-113.177,3479.152,5.863,3485.015,6145.974,
01/31/2019,6344.486,592.305,592.305,0.0,762.292,762.292,0.0,137.559,,,,,305.474,,337.824,55.547,240.039,1797.63,317.896,,,0.0,,,4228.96,3477.887,3145.7,332.187,54.722,358.527,4546.856,,348.707,26.019,13.366,,309.322,414.73,414.73,,,,,1262.201,63.013,35.949,0.0,2025.638,127.14,127.14,,,,407.043,11.983,,,,229.274,66.824,534.183,2559.821,0.0,1655.856,1.493,1654.363,-600.112,2820.91,-97.852,3778.802,5.863,3784.665,6344.486,
