Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2011,,43.87191,25.557514,44.174152,42.961908,,56.028794,53.089382,55.629139,53.509298,36.472705,36.472705,36.472705,,31.838565,3.125,42.500913,
09/30/2011,,42.574441,25.807175,42.820766,41.422462,,57.920792,55.115512,60.512821,56.655666,39.383938,39.438944,39.438944,,30.485437,2.656904,41.443279,
12/31/2011,,34.426081,19.518689,34.640481,33.279818,,2.430556,-0.578704,,-0.694444,1.041667,1.099537,1.099537,,,1002.631579,-310.740683,
03/31/2012,,35.04584,20.638721,35.240587,33.42802,,59.954494,56.882821,63.81323,56.882821,38.794084,38.794084,38.794084,,31.8,5.58651,33.088,
06/30/2012,,36.097145,20.903035,36.294361,34.945647,,56.593407,53.516484,58.169935,53.461538,38.461538,38.461538,38.461538,,28.057554,5.4,34.147899,
09/30/2012,,33.73176,19.941268,33.89665,32.940982,,58.498436,55.474453,62.0,55.578728,40.250261,40.250261,40.250261,,27.579737,4.857513,32.093236,
12/31/2012,,43.159953,23.830706,43.308293,42.320967,,50.712401,47.440633,544.311377,47.176781,31.926121,31.926121,31.926121,,32.326622,6.14876,40.506151,
03/31/2013,,43.358243,24.786399,43.492762,41.596178,,61.332634,58.079748,72.297297,57.817419,40.188877,40.188877,40.188877,,30.490018,4.801567,41.276368,
06/30/2013,,45.035007,25.716865,45.180372,44.053164,,61.498092,58.587786,92.028986,58.826336,40.458015,40.458015,40.458015,,31.224655,8.589623,41.16667,
09/30/2013,,42.528657,23.969052,,41.503714,,59.15239,56.266907,61.333333,56.537421,39.630298,39.630298,39.630298,,29.904306,8.225256,39.030566,
12/31/2013,,43.274773,23.337328,,42.410035,,46.613358,43.273754,9.090909,42.850423,29.303857,29.303857,29.303857,,31.613611,11.566613,38.269347,
03/31/2014,,48.384673,24.200519,,41.422579,,62.52302,59.162063,66.917293,58.977901,40.055249,40.055249,40.055249,,32.084309,15.057471,41.099165,
06/30/2014,,49.728997,25.026519,,43.665719,,61.824324,58.403716,56.985294,57.981419,39.315878,39.315878,39.315878,,32.19228,14.070892,42.731684,
09/30/2014,,48.580308,24.227694,44.123688,43.079885,,60.361446,57.028112,63.235294,56.947791,40.763052,40.763052,40.763052,,28.42031,12.70936,42.406062,
12/31/2014,,50.679557,24.463156,46.179512,45.235136,,45.707175,42.223144,34.385965,41.766902,33.222729,33.222729,33.222729,,20.456802,23.031211,39.007441,
03/31/2015,,58.548337,25.59538,47.924743,45.970486,,64.484305,60.58296,113.793103,60.089686,45.73991,45.73991,45.73991,,23.880597,17.941176,48.044077,
06/30/2015,,59.305446,25.344892,48.323025,46.941009,,56.192469,52.343096,,51.924686,38.535565,38.535565,38.535565,,25.785657,19.652552,47.650413,
09/30/2015,,58.255013,25.391732,47.589949,46.273998,,65.810277,54.110672,,53.438735,38.616601,38.616601,38.616601,,27.736686,18.505629,47.474556,
12/31/2015,,59.416446,24.117293,43.685983,44.207494,,47.675805,43.98093,83.962264,40.723083,35.359555,35.359555,35.359555,,13.170732,20.152809,47.442363,
03/31/2016,,63.616299,24.539917,45.527466,45.477399,,58.994276,55.110384,,54.66067,39.206868,39.206868,39.206868,,28.272251,22.106361,49.55305,
06/30/2016,,62.233478,24.142739,45.139093,45.552958,,54.67706,51.224944,42.434211,50.668151,36.488493,36.488493,36.488493,,27.985348,21.222787,49.025799,
09/30/2016,,64.328047,25.133774,46.910324,47.18793,,61.215278,57.986111,86.0,56.701389,41.111111,41.111111,41.111111,,27.495407,17.587838,53.014135,
12/31/2016,,69.47963,23.244094,40.876468,41.344972,,52.793904,49.455733,107.112971,47.56894,33.853411,33.853411,33.853411,,28.832952,22.13612,54.099536,
03/31/2017,,75.401262,24.255257,43.287267,42.982508,,58.449159,55.084126,54.861111,54.059985,39.539137,39.539137,39.539137,,26.860622,21.831637,58.939932,
06/30/2017,,74.856703,24.224136,43.715892,44.016781,,57.779234,54.143465,76.044568,53.324599,38.552244,38.552244,38.552244,,27.702703,20.220901,59.720003,
09/30/2017,,72.995814,24.170306,43.941968,43.765149,,60.594467,57.121836,52.316602,56.856975,42.083579,42.083579,42.083579,,25.983437,16.153846,61.204182,
12/31/2017,,70.38835,19.573043,36.671326,36.31727,,49.456522,45.954106,28.597122,44.806763,6.853865,6.853865,6.853865,,84.703504,104.405286,-3.100808,
03/31/2018,,76.471628,20.841162,38.277413,37.495211,,54.329609,50.977654,37.706856,50.363128,41.675978,41.675978,41.675978,,17.249029,17.560322,63.042964,
06/30/2018,,84.940139,22.302056,42.9529,42.347832,,55.961801,52.824011,46.24183,52.442019,42.810368,42.810368,42.810368,,18.366285,16.762269,70.702244,
09/30/2018,,84.914463,23.441949,43.980276,43.481863,,61.518728,58.671113,69.2,58.081067,48.717291,48.717291,48.717291,,16.121908,13.638757,73.333186,
12/31/2018,,107.870754,25.369677,52.687034,52.593111,,35.382191,32.413974,,31.914894,23.614395,23.614395,23.614395,,26.00823,29.254727,76.313459,
03/31/2019,,114.598473,26.812156,52.673987,51.972957,,60.478272,56.904088,125.566343,56.646953,47.878632,47.878632,47.878632,,15.478892,18.098818,93.857503,
06/30/2019,,130.696542,28.422524,55.947567,54.308459,,61.779723,58.278629,102.901786,61.244833,49.793338,49.793338,49.793338,,18.697896,16.455078,109.190324,
09/30/2019,,129.000373,28.048904,55.591935,54.614684,,63.084844,59.435863,64.674868,56.72711,47.190508,47.190508,47.190508,,16.811365,15.939279,108.438644,
12/31/2019,,143.83416,30.01331,61.283769,60.471891,,58.337109,54.349796,191.927512,56.07159,47.575895,47.575895,47.575895,,15.151515,15.857143,121.026172,
03/31/2020,,150.463752,29.349431,54.492504,54.652176,,58.742829,55.15091,,49.563482,42.229983,42.229983,42.229983,,14.796175,23.744832,114.736387,
06/30/2020,,127.565778,25.751873,46.766896,46.955068,,55.532234,51.184408,-88.688946,50.674663,42.578711,42.578711,42.578711,,15.976331,28.309859,91.452086,
