Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/27/1999,1587.619,31.059,31.059,0.0,406.994,,,282.311,54.944,66.474,160.893,0.0,55.66,,,,,,776.024,295.094,588.986,-293.888,0.0,516.497,460.021,460.021,0.0,,56.476,811.591,,125.448,125.448,,,,48.667,,,,,,218.155,,,,218.155,392.27,312.544,,,,,179.175,,,,179.175,491.719,883.989,0.0,243.165,,,0.0,464.527,-4.062,703.63,0.0,703.63,1587.619,
06/26/1999,1669.617,41.633,41.633,0.0,419.605,,,292.834,64.689,61.969,166.176,0.0,56.857,,,,,,810.929,301.056,612.415,-311.359,0.0,557.632,497.148,497.148,0.0,,60.484,858.688,,129.204,129.204,,,,47.821,,,,,,218.523,,,,218.523,395.548,370.703,,,,,178.432,,,,178.432,549.135,944.683,0.0,244.271,,,0.0,485.992,-5.329,724.934,0.0,724.934,1669.617,
09/25/1999,2767.699,30.269,30.269,0.0,586.193,,,409.955,103.095,68.838,238.022,0.0,70.536,,,,,,1096.953,394.9,720.183,-325.283,0.0,1275.846,1193.016,1193.016,0.0,,82.83,1670.746,,207.791,207.791,,,,241.071,,,,,,330.078,,,,330.078,778.94,1045.182,,,,,194.232,,,,194.232,1239.414,2018.354,0.0,244.511,,,0.0,508.972,-4.138,749.345,0.0,749.345,2767.699,
12/31/1999,2802.966064,66.227997,66.227997,0.0,587.210999,,,425.934998,117.549004,64.628998,243.757004,0.0,71.103996,,,,,,1150.478027,403.807007,740.45697,-336.649994,0.0,1248.68103,1187.525024,1187.525024,0.0,,61.156006,1652.488037,,262.843994,262.843994,,,,177.787994,,,,,,320.315033,,,,320.315033,760.947021,857.296021,,,,,191.518005,,,,191.518005,1048.814026,1809.761047,0.0,464.569,,,0.0,,528.635986,993.204987,0.0,993.204987,2802.966034,
04/01/2000,2872.549,43.966,43.966,0.0,674.504,,,464.707,110.063,76.12,278.524,0.0,73.355,,,,,,1256.532,387.57,742.325,-354.755,0.0,1228.447,1170.845,1170.845,0.0,,57.602,1616.017,,216.414,216.414,,,,312.044,312.044,0.0,0.0,,,280.439,,,,280.439,808.897,858.79,858.79,0.0,0.0,,186.006,,,,186.006,1044.796,1853.693,0.0,469.439,,,0.0,570.38,-20.963,1018.856,0.0,1018.856,2872.549,
07/01/2000,2847.892,56.126,56.126,0.0,617.05,,,484.498,131.401,50.684,302.413,0.0,78.597,,,,,,1236.271,385.589,738.553,-352.964,0.0,1226.032,1158.51,1158.51,0.0,,67.522,1611.621,,281.604,281.604,,,,217.31,217.31,0.0,0.0,,,276.207,,,,276.207,775.121,839.131,839.131,0.0,0.0,,189.655,,,,189.655,1028.786,1803.907,0.0,470.541,,,0.0,599.247,-25.803,1043.985,0.0,1043.985,2847.892,
09/30/2000,2827.626,56.573,56.573,,594.202,,,475.598,127.49,51.523,296.585,0.0,88.946,,,,,,1215.319,380.28,,,,1232.027,1164.361,1164.361,0.0,,67.666,1612.307,,268.878,268.878,,,,220.934,,,,,,285.473,,,,285.473,775.285,828.018,,,,,190.054,,,,190.054,1018.072,1793.357,,470.107,,,0.0,603.668,-39.506,1034.269,,1034.269,2827.626,
12/31/2000,2644.025,34.944,34.944,0.0,468.081,,,392.495,110.935,48.392,233.168,0.0,196.282,,,,,,1091.802,352.984,688.715,-335.731,0.0,1199.239,1141.102,1141.102,0.0,,58.137,1552.223,,250.088,250.088,,,,132.14,132.14,0.0,0.0,,,266.564,,,,266.564,648.792,781.834,781.834,0.0,0.0,,202.808,,,,202.808,984.642,1633.434,0.0,476.544,,,0.0,,534.047,1010.591,0.0,1010.591,2644.025,
03/31/2001,2670.984,33.003,33.003,0.0,508.344,,,383.194,114.545,47.485,221.164,0.0,201.18,,,,,,1125.721,346.82,,,0.0,1198.443,1132.07,1132.07,0.0,,66.373,1545.263,,224.293,224.293,,,,194.68,194.68,0.0,0.0,,,243.982,,,,243.982,662.955,782.173,782.173,0.0,0.0,,202.421,,,,202.421,984.594,1647.549,0.0,483.69,,,0.0,580.318,-40.573,1023.435,0.0,1023.435,2670.984,
06/30/2001,2600.416,27.689,27.689,0.0,475.813,,,345.097,107.096,42.542,195.459,0.0,205.39,,,,,,1053.989,341.037,,,0.0,1205.39,1114.115,1114.115,0.0,,91.275,1546.427,,230.286,230.286,,,,103.291,103.291,0.0,0.0,,,244.731,,,,244.731,578.308,780.888,780.888,0.0,0.0,,199.343,,,,199.343,980.231,1558.539,0.0,485.058,,,0.0,600.54,-43.721,1041.877,0.0,1041.877,2600.416,
09/29/2001,2591.577,32.816,32.816,0.0,460.732,,,343.127,103.096,42.76,197.271,0.0,208.909,,,,,,1045.584,340.187,,,0.0,1205.806,1111.992,1111.992,0.0,,93.814,1545.993,,207.721,207.721,,,,66.261,66.261,0.0,0.0,,,257.265,,,,257.265,531.247,781.885,781.885,0.0,0.0,,211.649,,,,211.649,993.534,1524.781,0.0,483.948,,,0.0,616.377,-33.529,1066.796,0.0,1066.796,2591.577,
12/31/2001,2372.198,39.844,39.844,0.0,398.579,,,300.923,94.404,38.76,167.759,0.0,96.257,,,,,,835.603,329.5,709.006,-379.506,0.0,1207.095,1088.206,1088.206,0.0,,118.889,1536.595,,179.149,179.149,,,,8.729,8.729,0.0,0.0,,,240.555,,,,240.555,428.433,714.977,714.977,0.0,0.0,,213.786,,,,213.786,928.763,1357.196,0.0,486.734,,,0.0,,528.268,1015.002,0.0,1015.002,2372.198,
03/30/2002,2375.698,20.946,20.946,0.0,447.483,,,295.391,91.847,36.973,166.571,0.0,90.824,,,,,,854.644,318.758,,,0.0,1202.296,1085.463,1085.463,0.0,,116.833,1521.054,,197.407,197.407,,,,5.972,5.972,0.0,0.0,,,240.767,,,,240.767,444.146,689.136,689.136,0.0,0.0,,214.929,,,,214.929,904.065,1348.211,0.0,489.891,,,0.0,579.213,-41.617,1027.487,0.0,1027.487,2375.698,
06/29/2002,2400.829,29.289,29.289,0.0,450.701,,,305.663,88.508,38.374,178.781,0.0,90.675,,,,,,876.328,314.655,,,0.0,1209.846,1098.952,1098.52,0.432,,110.894,1524.501,,206.159,206.159,,,,6.089,6.089,0.0,0.0,,,250.235,,,,250.235,462.483,638.554,638.554,0.0,0.0,,221.655,,,,221.655,860.209,1322.692,0.0,490.267,,,0.0,613.327,-25.457,1078.137,0.0,1078.137,2400.829,
09/28/2002,2354.898,39.591,39.591,0.0,415.019,,,291.308,85.409,35.579,170.32,0.0,89.033,,,,,,834.951,306.102,,,0.0,1213.845,1098.141,1098.141,0.0,,115.704,1519.947,,188.872,188.872,,,,7.284,7.284,0.0,0.0,,,273.991,,,,273.991,470.147,559.218,559.218,0.0,0.0,,225.258,,,,225.258,784.476,1254.623,0.0,490.353,,,0.0,641.376,-31.454,1100.275,0.0,1100.275,2354.898,
12/31/2002,2514.45,39.648,39.648,0.0,403.793,,,293.202,83.67,39.84,169.692,0.0,74.165,,,,,,810.808,351.316,783.665,-432.349,0.0,1352.326,1237.535,1218.341,19.194,,114.791,1703.642,,171.709,171.709,,,,61.174,61.174,0.0,0.0,,,243.317,,,,243.317,476.2,673.911,673.911,0.0,0.0,,258.615,,,,258.615,932.526,1408.726,0.0,490.899,,,0.0,660.108,-45.283,1105.724,0.0,1105.724,2514.45,
03/29/2003,2578.187,44.604,44.604,0.0,438.642,,,309.969,84.666,44.418,180.885,0.0,76.46,,,,,,869.675,344.734,,,0.0,1363.778,1233.918,1233.918,0.0,,129.86,1708.512,,182.36,182.36,,,,58.038,58.038,0.0,0.0,,,232.863,,,,232.863,473.261,719.77,719.77,0.0,0.0,,259.174,,,,259.174,978.944,1452.205,0.0,496.62,,,0.0,678.581,-49.219,1125.982,0.0,1125.982,2578.187,
06/28/2003,2627.521,45.465,45.465,0.0,442.366,,,333.37,84.65,41.988,206.732,0.0,80.385,,,,,,901.586,342.784,,,0.0,1383.151,1245.812,1245.812,0.0,,137.339,1725.935,,214.213,214.213,,,,58.845,58.845,0.0,0.0,,,242.076,,,,242.076,515.134,669.687,669.687,0.0,0.0,,271.157,,,,271.157,940.844,1455.978,0.0,497.078,,,0.0,712.106,-37.641,1171.543,0.0,1171.543,2627.521,
09/27/2003,2587.489,50.381,50.381,0.0,420.267,420.267,,308.15,78.782,33.623,195.745,0.0,81.319,,,,,,860.117,340.131,,,0.0,1387.241,1250.621,1250.621,0.0,,136.62,1727.372,,180.147,180.147,,,,104.122,104.122,0.0,0.0,,,260.641,,,,260.641,544.91,558.61,558.61,0.0,0.0,,287.665,,,,287.665,846.275,1391.185,0.0,496.865,,,0.0,740.113,-40.674,1196.304,0.0,1196.304,2587.489,
12/31/2003,2780.677,47.989,47.989,0.0,420.403,420.403,,285.577,73.187,34.251,178.139,0.0,75.482,,,,,,829.451,343.55,824.021,-480.471,0.0,1607.676,1481.667,1373.549,108.118,,126.009,1951.226,,170.077,170.077,,,,73.631,73.631,0.0,0.0,,,253.743,,,,253.743,497.451,732.862,732.862,0.0,0.0,,288.886,,,,288.886,1021.748,1519.199,0.0,500.869,,,0.0,760.966,-0.357,1261.478,0.0,1261.478,2780.677,
04/03/2004,2889.197,63.247,63.247,0.0,496.548,496.548,,309.728,84.035,34.125,191.568,0.0,80.698,,,,,,950.221,332.926,,,0.0,1606.05,1480.578,1373.575,107.003,,125.472,1938.976,,213.164,213.164,,,,4.884,4.884,0.0,0.0,,,258.772,,,,258.772,476.82,829.135,829.135,0.0,0.0,,283.293,,,,283.293,1112.428,1589.248,0.0,517.305,,,0.0,790.719,-8.075,1299.949,0.0,1299.949,2889.197,
07/03/2004,2930.96,58.247,58.247,0.0,459.71,459.71,,373.35,103.399,38.882,231.069,0.0,83.392,,,,,,974.699,345.912,,,0.0,1610.349,1511.201,1405.748,105.453,,99.148,1956.261,,253.447,253.447,,,,6.92,6.92,0.0,0.0,,,282.379,,,,282.379,542.746,747.319,747.319,0.0,0.0,,296.127,,,,296.127,1043.446,1586.192,0.0,517.641,,,0.0,835.637,-8.51,1344.768,0.0,1344.768,2930.96,
