Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/30/2013,2091.0,2091.0,-140.0,140.0,,1951.0,0.0,-669.0,491.0,385.0,106.0,166.0,12.0,1282.0,-4.0,7.0,8.0,-1.0,,-3.0,1278.0,-420.0,858.0,36.0,36.0,0.0,822.0,0.0,822.0,0.0,0.0,822.0,887.9,29.9,297.0,2.77,2.89,2.989562,304.0,2.71,2.83,2.928355,
07/31/2013,634.0,634.0,-123.0,123.0,,511.0,0.0,-571.0,371.0,256.0,115.0,182.0,18.0,-60.0,-7.0,6.0,7.0,-1.0,,1.0,-67.0,21.0,-46.0,-30.0,-30.0,0.0,-16.0,0.0,-16.0,0.0,0.0,-16.0,-46.0,0.0,298.0,-0.05,-0.15,-0.15,298.0,-0.05,-0.15,-0.15,
10/31/2013,622.0,622.0,-137.0,137.0,,485.0,0.0,-562.0,376.0,258.0,118.0,176.0,10.0,-77.0,-3.0,7.0,8.0,-1.0,,-4.0,-80.0,23.0,-57.0,-46.0,-46.0,0.0,-11.0,0.0,-11.0,0.0,0.0,-11.0,-58.49091,-1.49091,288.0,-0.04,-0.2,-0.203093,288.0,-0.04,-0.2,-0.205177,
01/31/2014,782.0,782.0,-170.0,170.0,,612.0,0.0,-658.0,461.0,352.0,109.0,186.0,11.0,-46.0,-8.0,7.0,8.0,-1.0,,1.0,-54.0,17.0,-37.0,0.0,0.0,0.0,-37.0,0.0,-37.0,0.0,0.0,-37.0,-36.3125,0.6875,284.0,-0.13,-0.13,-0.127861,284.0,-0.13,-0.13,-0.127861,
04/30/2014,2388.0,2388.0,-164.0,164.0,,2224.0,0.0,-730.0,533.0,412.0,121.0,186.0,11.0,1494.0,-5.0,6.0,8.0,-2.0,,-1.0,1489.0,-505.0,984.0,0.0,0.0,0.0,984.0,0.0,984.0,0.0,0.0,984.0,984.634921,0.634921,284.0,3.47,3.47,3.467024,290.0,3.39,3.39,3.392189,
07/31/2014,649.0,649.0,-160.0,160.0,,489.0,0.0,-544.0,339.0,229.0,110.0,197.0,8.0,-55.0,16.0,5.0,7.0,-2.0,,-21.0,-39.0,11.0,-28.0,1.0,1.0,0.0,-29.0,0.0,-29.0,0.0,0.0,-29.0,-40.363641,-12.363641,284.0,-0.1,-0.1,-0.142125,284.0,-0.1,-0.1,-0.143534,
10/31/2014,612.0,612.0,-152.0,152.0,,460.0,0.0,-569.0,370.0,251.0,119.0,189.0,10.0,-109.0,-7.0,5.0,7.0,-2.0,,2.0,-116.0,35.0,-81.0,3.0,3.0,0.0,-84.0,0.0,-84.0,0.0,0.0,-84.0,112.782394,193.782394,286.0,-0.29,-0.28,0.394344,286.0,-0.29,-0.28,0.394344,
01/31/2015,749.0,749.0,-181.0,181.0,,568.0,0.0,-657.0,459.0,344.0,115.0,188.0,10.0,-89.0,-5.0,5.0,7.0,-2.0,,0.0,-94.0,34.0,-60.0,6.0,6.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,-59.373134,0.626866,285.0,-0.23,-0.21,-0.208327,285.0,-0.23,-0.21,-0.208327,
04/30/2015,2135.0,2135.0,-194.0,194.0,,1941.0,0.0,-875.0,544.0,413.0,131.0,206.0,125.0,1066.0,-6.0,5.0,7.0,-2.0,,1.0,1060.0,-404.0,656.0,155.0,155.0,0.0,501.0,0.0,501.0,0.0,0.0,501.0,749.909098,93.909098,277.0,1.81,2.37,2.707253,282.0,1.78,2.33,2.663011,
07/31/2015,696.0,696.0,-176.0,168.0,8.0,520.0,0.0,-650.0,398.0,280.0,118.0,215.0,37.0,-130.0,-8.0,4.0,6.0,-2.0,,4.0,-138.0,36.0,-102.0,-116.0,-116.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,-79.25,22.75,277.0,0.05,-0.37,-0.286101,277.0,0.05,-0.37,-0.28787,
10/31/2015,713.0,713.0,-166.0,160.0,6.0,547.0,0.0,-576.0,361.0,244.0,117.0,213.0,2.0,-29.0,-11.0,7.0,7.0,0.0,,4.0,-40.0,9.0,-31.0,0.0,0.0,0.0,-31.0,0.0,-31.0,0.0,0.0,-31.0,-30.276316,0.723684,272.0,-0.11,-0.11,-0.11131,272.0,-0.11,-0.11,-0.11131,
01/31/2016,923.0,923.0,-199.0,193.0,6.0,724.0,0.0,-682.0,476.0,356.0,120.0,205.0,1.0,42.0,-14.0,9.0,9.0,0.0,,5.0,28.0,1.0,29.0,5.0,5.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,17.520548,-11.479452,263.0,0.09,0.11,0.066618,266.0,0.09,0.11,0.066618,
04/30/2016,2304.0,2304.0,-216.0,211.0,5.0,2088.0,0.0,-803.0,572.0,423.0,149.0,228.0,3.0,1285.0,-8.0,9.0,10.0,-1.0,,-1.0,1277.0,-429.0,848.0,-178.0,-178.0,0.0,1026.0,0.0,1026.0,0.0,0.0,1026.0,849.776315,1.776315,257.0,4.0,3.3,3.306523,260.0,3.94,3.26,3.266832,
07/31/2016,754.0,754.0,-171.0,166.0,5.0,583.0,0.0,-639.0,398.0,266.0,132.0,235.0,6.0,-56.0,-6.0,7.0,9.0,-2.0,,-1.0,-62.0,22.0,-40.0,0.0,0.0,0.0,-40.0,0.0,-40.0,0.0,0.0,-40.0,-39.354839,0.645161,257.0,-0.16,-0.16,-0.153132,257.0,-0.16,-0.16,-0.15749,
10/31/2016,778.0,778.0,-183.0,180.0,3.0,595.0,0.0,-656.0,409.0,283.0,126.0,246.0,1.0,-61.0,-11.0,8.0,9.0,-1.0,,3.0,-72.0,42.0,-30.0,0.0,0.0,0.0,-30.0,0.0,-30.0,0.0,0.0,-30.0,-48.521277,-18.521277,258.0,-0.12,-0.12,-0.188067,258.0,-0.12,-0.12,-0.191788,
01/31/2017,1016.0,1016.0,-203.0,203.0,,813.0,0.0,-791.0,545.0,405.0,140.0,243.0,3.0,22.0,-12.0,10.0,11.0,-1.0,,2.0,10.0,3.0,13.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,16.6,3.6,257.0,0.05,0.05,0.064591,260.0,0.05,0.05,0.063846,
04/30/2017,2541.0,2541.0,-237.0,234.0,3.0,2304.0,0.0,-860.0,613.0,467.0,146.0,246.0,1.0,1444.0,-5.0,6.0,8.0,-2.0,,-1.0,1439.0,-475.0,964.0,0.0,0.0,0.0,964.0,0.0,964.0,0.0,0.0,964.0,964.671053,0.671053,256.0,3.76,3.76,3.768246,260.0,3.7,3.7,3.702581,
07/31/2017,842.0,842.0,-183.0,180.0,3.0,659.0,0.0,-669.0,406.0,265.0,141.0,263.0,0.0,-10.0,0.0,-5.0,3.0,-8.0,,5.0,-10.0,34.0,24.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,24.325843,0.325843,257.0,0.09,0.09,0.094653,261.0,0.09,0.09,0.091248,
10/31/2017,910.0,910.0,-196.0,196.0,,714.0,0.0,-749.0,453.0,308.0,145.0,293.0,3.0,-35.0,-2.0,3.0,5.0,-2.0,,-1.0,-37.0,35.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,-2.0,-1.098039,0.901961,256.0,-0.01,-0.01,-0.004289,256.0,-0.01,-0.01,-0.006477,
01/31/2018,1339.0,1339.0,-243.0,243.0,,1096.0,0.0,-902.0,612.0,469.0,143.0,286.0,4.0,194.0,-1.0,4.0,6.0,-2.0,,-3.0,193.0,-10.0,183.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,0.0,183.0,183.862744,0.862744,256.0,0.72,0.72,0.718214,260.0,0.7,0.7,0.703318,
04/30/2018,2912.0,2912.0,-305.0,300.0,5.0,2607.0,0.0,-1006.0,708.0,549.0,159.0,296.0,2.0,1601.0,2.0,1.0,5.0,-4.0,,-3.0,1603.0,-417.0,1186.0,0.0,0.0,0.0,1186.0,0.0,1186.0,0.0,0.0,1186.0,1199.164835,13.164835,257.0,4.62,4.62,4.666011,262.0,4.53,4.53,4.580247,
07/31/2018,864.0,864.0,-229.0,224.0,5.0,635.0,0.0,-835.0,522.0,305.0,217.0,311.0,2.0,-200.0,7.0,-6.0,4.0,-10.0,0.0,-1.0,-193.0,155.0,-38.0,0.0,0.0,0.0,-38.0,0.0,-38.0,0.0,0.0,-38.0,-100.973262,-62.973262,258.0,-0.15,-0.15,-0.391369,258.0,-0.15,-0.15,-0.394082,
10/31/2018,1016.0,1016.0,-242.0,242.0,,774.0,0.0,-784.0,483.0,346.0,137.0,294.0,7.0,-10.0,-4.0,-3.0,4.0,-7.0,,7.0,-14.0,48.0,34.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,34.0,34.371681,0.371681,260.0,0.13,0.13,0.132199,264.0,0.13,0.13,0.131408,
01/31/2019,1502.0,1502.0,-280.0,280.0,,1222.0,0.0,-989.0,688.0,548.0,140.0,295.0,6.0,233.0,2.0,-2.0,4.0,-6.0,,0.0,235.0,-46.0,189.0,0.0,0.0,0.0,189.0,0.0,189.0,0.0,0.0,189.0,227.388888,38.388888,260.0,0.73,0.73,0.874573,264.0,0.72,0.72,0.865412,
04/30/2019,3272.0,3272.0,-354.0,349.0,5.0,2918.0,0.0,-1134.0,822.0,652.0,170.0,311.0,1.0,1784.0,13.0,-10.0,4.0,-14.0,,-3.0,1797.0,-419.0,1378.0,0.0,0.0,0.0,1378.0,0.0,1378.0,0.0,0.0,1378.0,1379.641509,1.641509,260.0,5.3,5.3,5.306313,264.0,5.22,5.22,5.226218,
07/31/2019,994.0,994.0,-281.0,276.0,5.0,713.0,0.0,-866.0,531.0,381.0,150.0,333.0,2.0,-153.0,16.0,-16.0,3.0,-19.0,,0.0,-137.0,93.0,-44.0,0.0,0.0,0.0,-44.0,0.0,-44.0,0.0,0.0,-44.0,-43.803738,0.196262,260.0,-0.17,-0.17,-0.168476,260.0,-0.17,-0.17,-0.169245,
10/31/2019,1165.0,1165.0,-284.0,284.0,,881.0,0.0,-871.0,529.0,383.0,146.0,334.0,8.0,10.0,12.0,-10.0,2.0,-12.0,,-2.0,22.0,35.0,57.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,57.0,57.433333,0.433333,261.0,0.22,0.22,0.220051,264.0,0.22,0.22,0.220051,
01/31/2020,1696.0,1696.0,-340.0,334.0,6.0,1356.0,0.0,-1086.0,752.0,593.0,159.0,333.0,1.0,270.0,12.0,-8.0,3.0,-11.0,,-4.0,282.0,-42.0,240.0,0.0,0.0,0.0,240.0,0.0,240.0,0.0,0.0,240.0,240.573913,0.573913,261.0,0.92,0.92,0.921739,264.0,0.91,0.91,0.912174,
04/30/2020,3002.0,3002.0,-426.0,421.0,5.0,2576.0,0.0,-1163.0,829.0,648.0,181.0,332.0,2.0,1413.0,-5.0,-8.0,2.0,-10.0,,13.0,1408.0,-324.0,1084.0,0.0,0.0,0.0,1084.0,0.0,1084.0,0.0,0.0,1084.0,1085.546875,1.546875,261.0,4.15,4.15,4.159183,264.0,4.11,4.11,4.115859,
07/31/2020,1816.0,1816.0,-322.0,317.0,5.0,1494.0,0.0,-1011.0,617.0,424.0,193.0,393.0,1.0,483.0,3.0,1.0,7.0,-6.0,,-4.0,486.0,-41.0,445.0,0.0,0.0,0.0,445.0,0.0,445.0,0.0,0.0,445.0,445.238806,0.238806,262.0,1.7,1.7,1.699385,264.0,1.68,1.68,1.680905,
10/31/2020,1218.5,,,,,931.774765,,,,,,,,125.262,,,,,,,116.667,,6.441,,,,,,6.441,,,6.441,99.969,,,0.06,0.06,0.389,,0.06,0.06,0.389,
01/31/2021,1804.0,,,,,1468.7266,,,,,,,,417.769,,,,,,,417.556,,236.571,,,,,,236.571,,,236.571,328.769,,,0.97,0.97,1.24,,0.97,0.97,1.24,
