Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/2004,10343.0,3334.0,2261.0,1073.0,,,,1704.0,,,,,1651.0,,,,6689.0,3368.0,6979.0,-3611.0,,286.0,,,,286.0,3654.0,,1178.0,1178.0,,,,283.0,,,,,,1031.0,,,1031.0,2492.0,2487.0,,,,,581.0,,,,,581.0,3068.0,5560.0,,781.0,,,-2261.0,6241.0,22.0,4783.0,,4783.0,10343.0,
05/01/2004,10699.0,3281.0,2372.0,909.0,0.0,0.0,,1816.0,0.0,0.0,1816.0,0.0,1755.0,,,,6852.0,3469.0,7373.0,-3904.0,0.0,378.0,,,,378.0,3847.0,,1075.0,1075.0,,,,271.0,,,,,,1020.0,,,1020.0,2366.0,2317.0,,,,,1043.0,,,,,1043.0,3360.0,5726.0,0.0,818.0,,,-2261.0,6402.0,14.0,4973.0,0.0,4973.0,10699.0,
07/31/2004,10355.0,2982.0,2498.0,484.0,,,,2087.0,,,,,1829.0,,,,6898.0,3188.0,,,,269.0,,,,269.0,3457.0,,1240.0,1240.0,,,,272.0,,,,,,855.0,,,855.0,2367.0,2015.0,,,,,613.0,,,,,613.0,2628.0,4995.0,,884.0,,,-2249.0,6706.0,19.0,5360.0,,5360.0,10355.0,
10/30/2004,10539.0,2728.0,2214.0,514.0,0.0,0.0,,2629.0,0.0,0.0,2629.0,0.0,1402.0,,,,6759.0,3411.0,7304.0,-3893.0,0.0,369.0,0.0,0.0,0.0,369.0,3780.0,,1439.0,1439.0,,,,0.0,,,,,,1013.0,,,1013.0,2452.0,1893.0,,,,,1031.0,,,,,1031.0,2924.0,5376.0,0.0,899.0,,,-2587.0,6821.0,30.0,5163.0,0.0,5163.0,10539.0,
01/29/2005,10048.0,3062.0,2245.0,817.0,,,,1814.0,,,,,1428.0,,,,6304.0,3376.0,7169.0,-3793.0,,368.0,,,,368.0,3744.0,,1240.0,1240.0,,,,,,,,,,1002.0,,,1002.0,2242.0,1886.0,,,,,984.0,,,,,984.0,2870.0,5112.0,,953.0,,,-3238.0,7181.0,40.0,4936.0,,4936.0,10048.0,
04/30/2005,9772.0,2608.0,1354.0,1254.0,0.0,0.0,,1917.0,0.0,0.0,1917.0,0.0,1510.0,,,,6035.0,3315.0,,,0.0,422.0,0.0,0.0,0.0,422.0,3737.0,,1175.0,1175.0,,,,0.0,,,,,,1081.0,,,1081.0,2256.0,513.0,,,,,980.0,,,,,980.0,1493.0,3749.0,0.0,2340.0,,,-3793.0,7430.0,46.0,6023.0,0.0,6023.0,9772.0,
07/30/2005,8863.0,2439.0,1263.0,1176.0,0.0,0.0,,2077.0,0.0,0.0,2077.0,0.0,634.0,,,,5150.0,3283.0,7130.0,-3847.0,0.0,430.0,0.0,0.0,0.0,430.0,3713.0,,1225.0,1225.0,,,,0.0,,,,,,808.0,,,808.0,2033.0,513.0,,,,,937.0,,,,,937.0,1450.0,3483.0,0.0,2408.0,,,-4724.0,7661.0,35.0,5380.0,0.0,5380.0,8863.0,
10/29/2005,9071.0,2212.0,1372.0,840.0,0.0,0.0,,2546.0,0.0,0.0,2546.0,0.0,669.0,,,,5427.0,3289.0,7064.0,-3775.0,0.0,355.0,0.0,0.0,0.0,355.0,3644.0,,1373.0,1373.0,,,,0.0,,,,,,863.0,,,863.0,2236.0,513.0,,,,,933.0,,,,,933.0,1446.0,3682.0,0.0,2430.0,,,-4913.0,7834.0,38.0,5389.0,0.0,5389.0,9071.0,
01/28/2006,8821.0,2987.0,2035.0,952.0,0.0,0.0,,1696.0,0.0,0.0,1696.0,0.0,556.0,,,,5239.0,3246.0,6958.0,-3712.0,0.0,336.0,0.0,0.0,0.0,336.0,3582.0,,1132.0,1132.0,,,,0.0,,,,,,810.0,,,810.0,1942.0,513.0,,,,,941.0,,,,,941.0,1454.0,3396.0,0.0,2456.0,,,-5210.0,8133.0,46.0,5425.0,0.0,5425.0,8821.0,
04/29/2006,8899.0,2821.0,1822.0,999.0,0.0,0.0,,1906.0,0.0,0.0,1906.0,0.0,619.0,,,,5346.0,3205.0,7067.0,-3862.0,0.0,348.0,0.0,0.0,0.0,348.0,3553.0,,1236.0,1236.0,,,,0.0,,,,,,942.0,,,942.0,2178.0,513.0,,,,,929.0,,,,,929.0,1442.0,3620.0,0.0,2502.0,,,-5600.0,8307.0,70.0,5279.0,0.0,5279.0,8899.0,
07/29/2006,8968.0,2789.0,1977.0,812.0,0.0,0.0,,2017.0,0.0,0.0,2017.0,0.0,623.0,,,,5429.0,3193.0,7106.0,-3913.0,0.0,346.0,0.0,0.0,0.0,346.0,3539.0,,1417.0,1417.0,,,,0.0,,,,,,820.0,,,820.0,2237.0,513.0,,,,,935.0,,,,,935.0,1448.0,3685.0,0.0,2532.0,,,-5697.0,8368.0,80.0,5283.0,0.0,5283.0,8968.0,
10/28/2006,9207.0,2426.0,1753.0,673.0,0.0,0.0,,2617.0,0.0,0.0,2617.0,0.0,546.0,,,,5589.0,3245.0,7249.0,-4004.0,0.0,373.0,0.0,0.0,0.0,373.0,3618.0,,1613.0,1613.0,,,,325.0,,,,,,961.0,,,961.0,2899.0,188.0,,,,,927.0,,,,,927.0,1115.0,4014.0,0.0,2589.0,,,-5967.0,8491.0,80.0,5193.0,0.0,5193.0,9207.0,
02/03/2007,8544.0,2600.0,2030.0,570.0,0.0,0.0,,1796.0,0.0,0.0,1796.0,0.0,633.0,,,,5029.0,3197.0,7135.0,-3938.0,0.0,318.0,0.0,0.0,0.0,318.0,3515.0,,1109.0,1109.0,,,,325.0,,,,,,838.0,,,838.0,2272.0,188.0,,,,,910.0,,,,,910.0,1098.0,3370.0,0.0,2686.0,,,-6235.0,8646.0,77.0,5174.0,0.0,5174.0,8544.0,
05/05/2007,8849.0,2744.0,2222.0,522.0,0.0,,,1814.0,,,,,723.0,,,,5281.0,3153.0,7232.0,-4079.0,0.0,415.0,,,,415.0,3568.0,,1070.0,1070.0,,,,326.0,,,,,,872.0,,,872.0,2268.0,188.0,,,,,1066.0,,,,,1066.0,1254.0,3522.0,0.0,2718.0,,,-6229.0,8755.0,83.0,5327.0,0.0,5327.0,8849.0,
08/04/2007,9076.0,2696.0,2209.0,487.0,0.0,0.0,,1969.0,0.0,0.0,1969.0,0.0,725.0,,,,5390.0,3234.0,7332.0,-4098.0,0.0,452.0,0.0,0.0,0.0,452.0,3686.0,,1333.0,1333.0,,,,326.0,,,,,,866.0,,,866.0,2525.0,188.0,,,,,1112.0,,,,,1112.0,1300.0,3825.0,0.0,2749.0,,,-6423.0,8842.0,83.0,5251.0,0.0,5251.0,9076.0,
11/03/2007,8584.0,1656.0,1491.0,165.0,0.0,0.0,,2480.0,0.0,0.0,2480.0,0.0,725.0,,,,4861.0,3302.0,7498.0,-4196.0,0.0,421.0,0.0,0.0,0.0,421.0,3723.0,,1681.0,1681.0,,,,,,,,,,1033.0,,,1033.0,2714.0,188.0,,,,,1072.0,,,,,1072.0,1260.0,3974.0,0.0,2790.0,,,-7304.0,9018.0,106.0,4610.0,0.0,4610.0,8584.0,
02/02/2008,7838.0,1901.0,1724.0,177.0,0.0,0.0,,1575.0,0.0,0.0,1575.0,0.0,610.0,,,,4086.0,3267.0,7320.0,-4053.0,0.0,485.0,0.0,0.0,0.0,485.0,3752.0,,1006.0,1006.0,,,,138.0,,,,,,1289.0,,,1289.0,2433.0,50.0,,,,,1081.0,,,,,1081.0,1131.0,3564.0,0.0,2838.0,,,-7912.0,9223.0,125.0,4274.0,0.0,4274.0,7838.0,
05/03/2008,7648.0,1744.0,1744.0,0.0,0.0,0.0,0.0,1555.0,0.0,0.0,,0.0,671.0,,,671.0,3970.0,3207.0,7397.0,-4190.0,0.0,471.0,,,,471.0,3678.0,,2090.0,960.0,98.0,,1032.0,188.0,0.0,,,,188.0,0.0,0.0,,0.0,2278.0,0.0,0.0,,,,1057.0,0.0,,,,1057.0,1057.0,3335.0,0.0,2887.0,55.0,2832.0,-8122.0,9410.0,138.0,4313.0,0.0,4313.0,7648.0,
08/02/2008,,1680.0,,,,,,,,,,,,,,,,,,,0.0,,,,,467.0,0.0,,10.0,,10.0,,,,,,,,,-10.0,,,-10.0,,,0.0,,,,1041.0,,,,,1041.0,,,,,,,,,,4224.0,,,,
11/01/2008,8186.0,1555.0,1480.0,75.0,,,,2224.0,,,,,778.0,,,778.0,4557.0,3016.0,7304.0,-4288.0,0.0,613.0,0.000153,9.9e-05,5.4e-05,612.999847,3629.0,,2655.0,1578.0,25.0,,1052.0,188.0,0.0,,,,188.0,0.0,0.0,,0.0,2843.0,0.0,,,,,1018.0,0.0,,,,1018.0,1018.0,3861.0,0.0,2939.0,55.0,2884.0,-8495.0,9765.0,116.0,4325.0,,4325.0,8186.0,
01/31/2009,7564.0,1715.0,1715.0,0.0,0.0,0.0,0.0,1506.0,0.0,0.0,,0.0,784.0,278.0,,506.0,4005.0,2933.0,7245.0,-4312.0,0.0,626.0,197.0,99.0,98.0,429.0,3559.0,,1037.0,975.0,57.0,0.0,5.0,50.0,0.0,0.0,0.0,,50.0,1071.0,0.0,11.0,639.0,2158.0,0.0,0.0,0.0,0.0,,1019.0,0.0,0.0,0.0,0.0,1008.0,1019.0,3177.0,0.0,2950.0,55.0,2895.0,-8633.0,9947.0,123.0,4387.0,0.0,4387.0,7564.0,
05/02/2009,7221.0,1708.0,1708.0,0.0,0.0,0.0,0.0,1393.0,0.0,0.0,1393.0,0.0,668.0,,,603.0,3769.0,2820.0,7261.0,-4441.0,0.0,632.0,164.0,99.0,65.0,468.0,3452.0,,1678.0,812.0,9.0,,857.0,0.0,0.0,,,,,7.0,0.0,65.0,0.0,1685.0,0.0,0.0,,,,996.0,0.0,,,,931.0,996.0,2681.0,0.0,2948.0,55.0,2893.0,-8627.0,10103.0,116.0,4540.0,0.0,4540.0,7221.0,
08/01/2009,7705.0,2131.0,2031.0,100.0,0.0,0.0,0.0,1473.0,0.0,0.0,,0.0,672.0,,,672.0,4276.0,2775.0,,,0.0,654.0,,,,654.0,3429.0,,1971.0,1038.0,10.0,,923.0,0.0,0.0,,,,,0.0,0.0,,0.0,1971.0,0.0,0.0,,,,989.0,0.0,,,,989.0,989.0,2960.0,0.0,2956.0,55.0,2901.0,-8613.0,10272.0,130.0,4745.0,0.0,4745.0,7705.0,
10/31/2009,8430.0,2398.0,2173.0,225.0,0.0,0.0,0.0,1999.0,0.0,0.0,,0.0,657.0,,1.0,651.0,5054.0,2717.0,7450.0,-4733.0,0.0,659.0,161.0,99.0,62.0,497.0,3376.0,,2438.0,1418.0,6.0,,1014.0,0.0,0.0,,,,,36.0,0.0,5.0,0.0,2474.0,0.0,0.0,,,,975.0,0.0,,,,970.0,975.0,3449.0,0.0,2977.0,55.0,2922.0,-8668.0,10519.0,153.0,4981.0,0.0,4981.0,8430.0,
01/30/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/01/2010,7945.0,2481.0,2056.0,425.0,,,,1534.0,,,,,649.0,,,649.0,4664.0,2585.0,7417.0,-4832.0,0.0,696.0,159.0,99.0,60.0,537.0,3281.0,,2091.0,1052.0,145.0,,894.0,0.0,0.0,,,,,0.0,0.0,,0.0,2091.0,0.0,,,,,947.0,0.0,,,,947.0,947.0,3038.0,0.0,2975.0,55.0,2920.0,-9264.0,11050.0,146.0,4907.0,,4907.0,7945.0,
07/31/2010,7308.0,1703.0,1353.0,350.0,,,,1632.0,,,,,718.0,,,718.0,4053.0,2565.0,7499.0,-4934.0,0.0,690.0,,,,690.0,3255.0,,2029.0,1141.0,16.0,,872.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,2029.0,0.0,,,,,952.0,0.0,,,,952.0,952.0,2981.0,0.0,2987.0,55.0,2932.0,-10048.0,11221.0,167.0,4327.0,,4327.0,7308.0,
10/30/2010,7728.0,1654.0,1403.0,251.0,,,,2160.0,,,,,663.0,,,663.0,4477.0,2587.0,7608.0,-5021.0,0.0,664.0,,,,664.0,3251.0,,2409.0,1438.0,11.0,,960.0,3.0,0.0,,,,3.0,0.0,0.0,,0.0,2412.0,0.0,,,,,972.0,0.0,,,,972.0,972.0,3384.0,0.0,2994.0,55.0,2939.0,-10295.0,11462.0,183.0,4344.0,,4344.0,7728.0,
01/29/2011,7065.0,1661.0,1561.0,100.0,205.0,205.0,0.0,1620.0,0.0,0.0,1620.0,0.0,440.0,145.0,0.0,291.0,3926.0,2563.0,7573.0,-5010.0,0.0,576.0,176.0,99.0,77.0,400.0,3139.0,,1121.0,1049.0,50.0,0.0,22.0,0.0,0.0,0.0,0.0,,0.0,974.0,0.0,2.0,565.0,2095.0,0.0,0.0,0.0,0.0,,890.0,0.0,0.0,0.0,0.0,888.0,890.0,2985.0,0.0,2994.0,55.0,2939.0,-10866.0,11767.0,185.0,4080.0,0.0,4080.0,7065.0,
04/30/2011,8027.0,2467.0,2417.0,50.0,,,,1713.0,,,,,690.0,,,686.0,4870.0,2559.0,,,0.0,598.0,155.0,99.0,56.0,443.0,3157.0,,2018.0,1053.0,85.0,,880.0,3.0,0.0,,,,3.0,69.0,0.0,,0.0,2090.0,1246.0,1246.0,,,,920.0,0.0,,,,920.0,2166.0,4256.0,0.0,2920.0,55.0,2865.0,-11283.0,11934.0,200.0,3771.0,,3771.0,8027.0,
07/30/2011,7806.0,2179.0,2104.0,75.0,,,,1750.0,,,,,752.0,,,750.0,4681.0,2560.0,7726.0,-5166.0,0.0,565.0,154.0,99.0,55.0,411.0,3125.0,,2050.0,1161.0,2.0,,887.0,40.0,0.0,,,,40.0,68.0,0.0,,0.0,2158.0,1606.0,1606.0,,,,918.0,0.0,,,,918.0,2524.0,4682.0,0.0,2929.0,55.0,2874.0,-12082.0,12063.0,214.0,3124.0,,3124.0,7806.0,
10/29/2011,7657.0,1417.0,1392.0,25.0,,,,2322.0,,,,,815.0,,,815.0,4554.0,2550.0,7752.0,-5202.0,0.0,553.0,,,,553.0,3103.0,,2430.0,1472.0,1.0,,957.0,52.0,0.0,,,,52.0,0.0,0.0,,0.0,2482.0,1606.0,1606.0,,,,910.0,0.0,,,,910.0,2516.0,4998.0,0.0,2928.0,55.0,2873.0,-12696.0,12201.0,226.0,2659.0,,2659.0,7657.0,
01/28/2012,7422.0,1885.0,1885.0,0.0,297.0,297.0,0.0,1615.0,,,,,512.0,247.0,0.0,252.0,4309.0,2523.0,7783.0,-5260.0,0.0,590.0,176.0,99.0,77.0,414.0,3113.0,,1130.0,1066.0,5.0,0.0,59.0,64.0,5.0,0.0,0.0,,59.0,934.0,0.0,0.0,548.0,2128.0,1606.0,1606.0,0.0,0.0,,933.0,0.0,0.0,0.0,0.0,933.0,2539.0,4667.0,0.0,2922.0,55.0,2867.0,-12760.0,12364.0,229.0,2755.0,0.0,2755.0,7422.0,
04/28/2012,7572.0,2047.0,1972.0,75.0,,,,1591.0,,,,,807.0,,,791.0,4445.0,2521.0,7779.0,-5258.0,0.0,606.0,159.0,99.0,60.0,447.0,3127.0,,1984.0,1016.0,59.0,,909.0,59.0,0.0,,,,59.0,11.0,0.0,,0.0,2054.0,1566.0,1566.0,,,,935.0,0.0,,,,935.0,2501.0,4555.0,0.0,2859.0,55.0,2804.0,-12604.0,12536.0,226.0,3017.0,0.0,3017.0,7572.0,
07/28/2012,7661.0,2114.0,2039.0,75.0,,,,1668.0,,,,,758.0,,,739.0,4540.0,2521.0,7818.0,-5297.0,0.0,600.0,159.0,99.0,60.0,441.0,3121.0,,2184.0,1201.0,12.0,,971.0,48.0,0.0,,,,48.0,6.0,0.0,,0.0,2238.0,1566.0,1566.0,,,,959.0,0.0,,,,959.0,2525.0,4763.0,0.0,2871.0,55.0,2816.0,-12916.0,12719.0,224.0,2898.0,0.0,2898.0,7661.0,
10/27/2012,8007.0,1770.0,1720.0,50.0,,,,2269.0,,,,,794.0,,1.0,783.0,4833.0,2559.0,7914.0,-5355.0,0.0,615.0,159.0,99.0,60.0,455.0,3174.0,,2612.0,1584.0,1.0,,1027.0,2.0,0.0,,,,2.0,14.0,0.0,,0.0,2628.0,1246.0,1246.0,,,,972.0,0.0,,,,972.0,2218.0,4846.0,0.0,2899.0,55.0,2844.0,-12923.0,12966.0,219.0,3161.0,0.0,3161.0,8007.0,
02/02/2013,7470.0,1510.0,1460.0,50.0,331.0,331.0,0.0,1758.0,,,,,533.0,211.0,,271.0,4132.0,2619.0,7910.0,-5291.0,0.0,719.0,310.0,184.0,126.0,409.0,3338.0,,1323.0,1144.0,108.0,,71.0,5.0,5.0,0.0,0.0,,0.0,1016.0,0.0,,633.0,2344.0,1246.0,1246.0,0.0,0.0,,986.0,0.0,0.0,0.0,0.0,986.0,2232.0,4576.0,0.0,2919.0,55.0,2864.0,-13465.0,13259.0,181.0,2894.0,0.0,2894.0,7470.0,
05/04/2013,7439.0,1610.0,1610.0,0.0,,,,1723.0,,,,,798.0,,11.0,740.0,4131.0,2608.0,7963.0,-5355.0,0.0,700.0,279.0,181.0,98.0,410.0,3308.0,,2093.0,1008.0,160.0,,925.0,0.0,0.0,,,,0.0,9.0,0.0,,0.0,2102.0,1247.0,1247.0,,,,929.0,0.0,,,,929.0,2176.0,4278.0,0.0,2879.0,55.0,2824.0,-13407.0,13522.0,167.0,3161.0,0.0,3161.0,7439.0,
08/03/2013,7920.0,1925.0,1925.0,0.0,,,,1837.0,,,,,824.0,,13.0,768.0,4586.0,2646.0,8008.0,-5362.0,0.0,688.0,279.0,181.0,98.0,396.0,3334.0,,2271.0,1227.0,57.0,,987.0,0.0,0.0,,,,0.0,7.0,0.0,,0.0,2278.0,1247.0,1247.0,,,,937.0,0.0,,,,937.0,2184.0,4462.0,0.0,2903.0,55.0,2848.0,-13356.0,13755.0,156.0,3458.0,0.0,3458.0,7920.0,
11/02/2013,7786.0,996.0,996.0,0.0,,,,2471.0,,,,,923.0,,7.0,883.0,4390.0,2714.0,8162.0,-5448.0,0.0,682.0,275.0,177.0,98.0,400.0,3396.0,,2620.0,1513.0,54.0,,1053.0,0.0,0.0,,,,0.0,11.0,0.0,,0.0,2631.0,1247.0,1247.0,,,,952.0,0.0,,,,952.0,2199.0,4830.0,0.0,2931.0,55.0,2876.0,-14120.0,14000.0,145.0,2956.0,0.0,2956.0,7786.0,
02/01/2014,7849.0,1510.0,1510.0,0.0,462.0,462.0,0.0,1928.0,,,,,530.0,242.0,6.0,230.0,4430.0,2758.0,8159.0,-5401.0,0.0,661.0,279.0,180.0,99.0,376.0,3419.0,,1510.0,1242.0,36.0,,232.0,25.0,0.0,0.0,0.0,,25.0,910.0,0.0,1.0,565.0,2445.0,1369.0,1369.0,0.0,0.0,,973.0,0.0,0.0,0.0,0.0,972.0,2342.0,4787.0,0.0,2954.0,55.0,2899.0,-14245.0,14218.0,135.0,3062.0,0.0,3062.0,7849.0,
05/03/2014,7695.0,1544.0,1544.0,0.0,,,,1909.0,,,,,867.0,,4.0,827.0,4320.0,2703.0,8162.0,-5459.0,0.0,672.0,278.0,180.0,98.0,390.0,3375.0,,2157.0,1101.0,98.0,,958.0,24.0,0.0,,,,24.0,22.0,0.0,,0.0,2203.0,1369.0,1369.0,,,,1087.0,0.0,,,,1087.0,2456.0,4659.0,0.0,22.0,22.0,0.0,,2884.0,130.0,3036.0,0.0,3036.0,7695.0,
08/02/2014,7678.0,1518.0,1518.0,0.0,,,,1948.0,,,,,778.0,,6.0,743.0,4244.0,2739.0,8278.0,-5539.0,0.0,695.0,181.0,180.0,1.0,508.0,3434.0,,2222.0,1227.0,26.0,,969.0,24.0,0.0,,,,24.0,16.0,0.0,,0.0,2262.0,1369.0,1369.0,,,,1101.0,0.0,,,,1101.0,2470.0,4732.0,0.0,22.0,22.0,0.0,,2795.0,129.0,2946.0,0.0,2946.0,7678.0,
11/01/2014,7819.0,954.0,954.0,0.0,,,,2553.0,,,,,816.0,,23.0,741.0,4323.0,2777.0,8332.0,-5555.0,0.0,719.0,279.0,180.0,99.0,417.0,3496.0,,2498.0,1477.0,12.0,,1009.0,22.0,0.0,,,,22.0,2.0,0.0,,0.0,2522.0,1358.0,1358.0,,,,1084.0,0.0,,,,1084.0,2442.0,4964.0,0.0,21.0,21.0,0.0,,2680.0,154.0,2855.0,0.0,2855.0,7819.0,
01/31/2015,7690.0,1515.0,1515.0,0.0,275.0,275.0,0.0,1889.0,,,,,638.0,297.0,23.0,207.0,4317.0,2773.0,8305.0,-5532.0,0.0,600.0,279.0,180.0,99.0,298.0,3373.0,,1330.0,1173.0,20.0,,137.0,21.0,0.0,0.0,0.0,,21.0,883.0,0.0,0.0,529.0,2234.0,1332.0,1332.0,0.0,0.0,,1141.0,0.0,0.0,0.0,0.0,1141.0,2473.0,4707.0,0.0,21.0,21.0,0.0,0.0,2797.0,165.0,2983.0,0.0,2983.0,7690.0,
05/02/2015,7495.0,1234.0,1234.0,0.0,,,,2010.0,,,,,874.0,,19.0,775.0,4118.0,2790.0,8389.0,-5599.0,0.0,587.0,,,,568.0,3377.0,,2148.0,1156.0,37.0,,955.0,21.0,0.0,,,,21.0,5.0,0.0,8.0,0.0,2174.0,1331.0,1331.0,,,,1111.0,0.0,,,,1103.0,2442.0,4616.0,0.0,21.0,21.0,0.0,0.0,2718.0,140.0,2879.0,0.0,2879.0,7495.0,
08/01/2015,7287.0,1043.0,1043.0,0.0,,,,2005.0,,,,,899.0,,29.0,787.0,3947.0,2740.0,8411.0,-5671.0,0.0,600.0,,,,571.0,3340.0,,2160.0,1206.0,4.0,,950.0,20.0,0.0,,,,20.0,4.0,0.0,4.0,0.0,2184.0,1328.0,1328.0,,,,1104.0,0.0,,,,1100.0,2432.0,4616.0,0.0,20.0,20.0,0.0,0.0,2507.0,144.0,2671.0,0.0,2671.0,7287.0,
10/31/2015,7806.0,1042.0,1042.0,0.0,,,,2498.0,,,,,821.0,,12.0,749.0,4361.0,2814.0,8487.0,-5673.0,0.0,631.0,,,,619.0,3445.0,,2342.0,1327.0,23.0,,992.0,421.0,400.0,,,,21.0,5.0,0.0,3.0,0.0,2768.0,1331.0,1331.0,,,,1098.0,0.0,,,,1095.0,2429.0,5197.0,0.0,20.0,20.0,0.0,0.0,2484.0,105.0,2609.0,0.0,2609.0,7806.0,
01/30/2016,7473.0,1370.0,1370.0,0.0,282.0,282.0,0.0,1873.0,,,,,460.0,297.0,8.0,78.0,3985.0,2850.0,8494.0,-5644.0,0.0,638.0,272.0,180.0,92.0,358.0,3488.0,,1497.0,1112.0,23.0,,362.0,421.0,0.0,0.0,0.0,,421.0,617.0,0.0,1.0,230.0,2535.0,1310.0,1310.0,0.0,0.0,,1083.0,0.0,0.0,0.0,0.0,1082.0,2393.0,4928.0,0.0,20.0,20.0,0.0,0.0,2440.0,85.0,2545.0,0.0,2545.0,7473.0,
04/30/2016,7507.0,1313.0,1313.0,0.0,,,,1958.0,,,,,674.0,,2.0,657.0,3945.0,2864.0,8627.0,-5763.0,0.0,698.0,,,,696.0,3562.0,,2075.0,1108.0,49.0,,918.0,424.0,400.0,,,,24.0,56.0,0.0,29.0,0.0,2555.0,1318.0,1318.0,,,,1112.0,0.0,,,,1083.0,2430.0,4985.0,0.0,26.0,20.0,6.0,0.0,2476.0,20.0,2522.0,0.0,2522.0,7507.0,
07/30/2016,7737.0,1681.0,1681.0,0.0,,,,1951.0,,,,,669.0,,9.0,626.0,4301.0,2755.0,8658.0,-5903.0,0.0,681.0,,,,672.0,3436.0,,2300.0,1224.0,70.0,,1006.0,424.0,400.0,,,,24.0,57.0,,26.0,0.0,2781.0,1321.0,1321.0,,,,1076.0,0.0,,,,1050.0,2397.0,5178.0,0.0,51.0,20.0,31.0,0.0,2509.0,-1.0,2559.0,0.0,2559.0,7737.0,
10/29/2016,8007.0,1522.0,1522.0,0.0,,,,2398.0,,,,,751.0,,13.0,702.0,4671.0,2662.0,8562.0,-5900.0,0.0,674.0,,,,661.0,3336.0,,2451.0,1413.0,19.0,,1019.0,424.0,0.0,,,,424.0,40.0,0.0,9.0,0.0,2915.0,1320.0,1320.0,,,,1046.0,0.0,,,,1037.0,2366.0,5281.0,0.0,77.0,20.0,57.0,0.0,2621.0,28.0,2726.0,0.0,2726.0,8007.0,
01/28/2017,7610.0,1783.0,1783.0,0.0,335.0,335.0,0.0,1830.0,,,,,367.0,243.0,17.0,83.0,4315.0,2616.0,8429.0,-5813.0,0.0,679.0,204.0,109.0,95.0,458.0,3295.0,,1655.0,1243.0,32.0,,380.0,65.0,0.0,0.0,0.0,,65.0,733.0,0.0,1.0,312.0,2453.0,1248.0,1248.0,0.0,0.0,,1005.0,0.0,0.0,0.0,0.0,1004.0,2253.0,4706.0,0.0,101.0,20.0,81.0,0.0,2749.0,54.0,2904.0,0.0,2904.0,7610.0,
04/29/2017,7411.0,1583.0,1583.0,0.0,,,,1961.0,,,,,575.0,,11.0,537.0,4119.0,2605.0,8482.0,-5877.0,0.0,687.0,,,,676.0,3292.0,,2216.0,1119.0,28.0,,1069.0,67.0,0.0,,,,67.0,19.0,0.0,0.0,0.0,2302.0,1248.0,1248.0,,,,999.0,0.0,,,,999.0,2247.0,4549.0,0.0,20.0,20.0,0.0,0.0,2796.0,46.0,2862.0,0.0,2862.0,7411.0,
07/29/2017,7617.0,1609.0,1609.0,0.0,,,,2051.0,,,,,598.0,,7.0,585.0,4258.0,2643.0,8645.0,-6002.0,0.0,716.0,,,,709.0,3359.0,,2358.0,1230.0,107.0,,1021.0,0.0,0.0,,,,,41.0,,11.0,0.0,2399.0,1248.0,1248.0,,,,1025.0,0.0,,,,1014.0,2273.0,4672.0,0.0,20.0,20.0,0.0,0.0,2902.0,23.0,2945.0,0.0,2945.0,7617.0,
10/28/2017,7895.0,1353.0,1353.0,0.0,,,,2476.0,,,,,654.0,,4.0,627.0,4483.0,2686.0,8727.0,-6041.0,0.0,726.0,,,,722.0,3412.0,,2578.0,1330.0,134.0,,1114.0,0.0,0.0,,,,,18.0,0.0,2.0,0.0,2596.0,1248.0,1248.0,,,,1027.0,0.0,,,,1025.0,2275.0,4871.0,0.0,19.0,19.0,0.0,0.0,2965.0,40.0,3024.0,0.0,3024.0,7895.0,
