Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/29/2014,4738.914,1300.351,1136.691,163.66,427.457,427.457,0.0,442.025,163.833,50.642,256.813,-29.263,217.662,,87.524,149.87,2387.495,417.164,,,1571.166,1571.166,363.089,216.26,,,59.305,2351.419,,456.849,124.241,36.009,87.717,208.882,0.0,0.0,,,,240.259,144.664,,1.75,0.0,697.108,0.0,0.0,,,,289.436,,,,,143.022,289.436,986.544,0.0,1878.272,1797.435,80.837,-145.609,1984.405,35.302,3752.37,0.0,3752.37,4738.914,
06/28/2014,4741.802,1395.787,1234.886,160.901,496.979,496.979,0.0,429.673,158.529,50.962,261.735,-41.553,174.13,,86.425,106.634,2496.569,428.482,,,1456.103,1456.103,360.648,213.242,,,60.981,2245.233,,747.793,132.581,34.135,369.826,211.251,0.0,0.0,,,,221.457,141.134,,1.731,0.0,969.25,0.0,0.0,,,,291.936,,,,,149.071,291.936,1261.186,0.0,1884.792,1797.435,87.357,-274.03,1796.561,73.293,3480.616,0.0,3480.616,4741.802,
09/27/2014,4669.364,1305.924,1154.558,151.366,478.722,478.722,0.0,466.482,155.178,55.877,296.718,-41.291,170.357,,84.345,111.171,2421.485,431.753,,,1453.047,1453.047,363.079,221.566,,,57.168,2247.879,,906.039,144.882,197.846,277.378,285.933,0.0,0.0,,,,217.444,136.025,,36.073,0.0,1123.483,0.0,0.0,,,,309.468,,,,,137.37,309.468,1432.951,0.0,1889.579,1797.435,92.144,-350.063,1649.727,47.17,3236.413,0.0,3236.413,4669.364,
12/27/2014,4693.303,1364.257,1196.268,167.989,570.191,570.191,0.0,420.475,161.444,53.824,244.282,-39.075,156.053,0.0,67.712,99.951,2510.976,430.887,859.596,-428.709,1407.344,1407.344,344.096,218.083,178.638,39.445,58.301,2182.327,,811.99,149.094,182.26,185.326,295.31,0.0,0.0,0.0,0.0,,221.271,135.13,0.0,39.497,0.0,1033.261,0.0,0.0,0.0,0.0,,256.675,0.0,0.0,0.0,0.0,82.048,256.675,1289.936,0.0,1870.956,1797.435,73.521,-330.132,1859.972,2.571,3403.367,0.0,3403.367,4693.303,
03/28/2015,4543.279,1441.6,1171.388,270.212,425.65,425.65,0.0,470.444,181.894,60.758,264.099,-36.307,162.613,,66.664,106.448,2500.307,436.104,,,1259.102,1259.102,347.766,224.381,,,56.721,2042.972,,624.992,125.745,190.594,91.964,216.689,0.0,0.0,,,,199.269,121.906,,39.448,0.0,824.261,0.0,0.0,,,,241.388,,,,,80.034,241.388,1065.649,0.0,1878.033,1797.435,80.598,-345.143,1928.165,16.575,3477.63,0.0,3477.63,4543.279,
06/27/2015,4423.409,1137.19,938.183,199.007,502.034,502.034,0.0,458.451,190.974,59.736,244.662,-36.921,185.621,,67.246,131.763,2283.296,445.672,,,1309.405,1309.405,385.036,222.968,,,94.822,2140.113,,783.468,146.088,10.609,389.287,237.484,0.0,0.0,,,,178.213,124.625,,41.628,0.0,961.681,0.0,0.0,,,,253.223,,,,,86.97,253.223,1214.904,0.0,1882.668,1797.435,85.233,-374.839,1676.601,24.075,3208.505,0.0,3208.505,4423.409,
09/26/2015,4388.472,1126.741,914.907,211.834,431.942,431.942,0.0,503.183,187.048,64.472,289.947,-38.284,170.087,,67.126,120.23,2231.953,439.094,,,1290.147,1290.147,427.278,220.848,,,139.304,2156.519,,712.132,158.663,18.221,291.965,243.283,0.0,0.0,,,,182.524,118.09,,43.17,0.0,894.656,0.0,0.0,,,,259.131,,,,,97.871,259.131,1153.787,0.0,1887.314,1797.435,89.879,-425.38,1795.9,-23.149,3234.685,0.0,3234.685,4388.472,
12/26/2015,4499.391,1048.231,833.07,215.161,531.481,531.481,0.0,500.554,203.173,69.69,273.762,-46.071,130.821,0.0,116.518,130.821,2211.087,446.089,908.649,-462.56,1343.387,1343.387,498.828,245.552,187.791,57.761,136.758,2288.304,,701.016,178.905,21.674,192.991,307.446,0.0,0.0,0.0,0.0,,164.982,128.731,0.0,56.21,0.0,865.998,0.0,0.0,0.0,0.0,,288.267,0.0,0.0,0.0,0.0,103.326,288.267,1154.265,0.0,1859.674,1797.435,62.239,-414.637,1930.517,-30.428,3345.126,0.0,3345.126,4499.391,
03/26/2016,4410.324,1055.826,857.679,198.147,408.283,408.283,0.0,517.767,195.441,75.957,295.117,-48.748,147.257,,117.467,147.257,2129.133,448.967,,,1279.799,1279.799,552.425,306.303,,,128.655,2281.191,,525.755,137.162,14.524,96.425,277.644,0.0,0.0,,,,154.965,126.731,,60.915,0.0,680.72,0.0,0.0,,,,292.357,,,,,104.711,292.357,973.077,0.0,1867.848,1797.435,70.413,-434.346,2018.609,-14.864,3437.247,0.0,3437.247,4410.324,
06/25/2016,4527.583,1053.717,801.464,252.253,510.309,510.309,0.0,508.161,167.889,75.985,309.898,-45.611,140.4,,118.32,140.4,2212.587,450.654,,,1306.159,1306.159,558.183,303.348,,,136.515,2314.996,,859.842,151.904,24.714,384.76,298.464,0.0,0.0,,,,150.587,130.342,,54.633,0.0,1010.429,0.0,0.0,,,,298.319,,,,,113.344,298.319,1308.748,0.0,1870.714,1797.435,73.279,-445.268,1794.792,-1.403,3218.835,0.0,3218.835,4527.583,
09/24/2016,4591.906,1114.119,912.559,201.56,461.355,461.355,0.0,534.683,153.247,74.563,353.071,-46.198,137.302,,121.084,137.302,2247.459,454.246,,,1327.347,1327.347,562.854,301.983,,,139.787,2344.447,,773.611,148.03,24.004,288.54,313.037,0.0,0.0,,,,146.384,134.236,,56.463,0.0,919.995,0.0,0.0,,,,309.682,,,,,118.983,309.682,1229.677,0.0,1880.78,17.979,1862.801,-464.163,1919.846,25.766,3362.229,0.0,3362.229,4591.906,
12/31/2016,4525.133,1113.835,846.883,266.952,527.062,527.062,0.0,484.821,162.882,68.602,293.789,-40.452,137.298,0.0,110.293,137.298,2263.016,482.878,979.859,-496.981,1213.285,1213.285,565.954,305.002,224.553,80.449,150.659,2262.117,,636.171,172.404,16.163,96.168,351.436,0.0,0.0,0.0,0.0,,146.564,140.407,0.0,61.22,0.0,782.735,0.0,0.0,0.0,0.0,,324.395,0.0,0.0,0.0,0.0,122.768,324.395,1107.13,0.0,1854.026,17.979,1836.047,-455.964,2056.702,-36.761,3418.003,0.0,3418.003,4525.133,
04/01/2017,4600.681,1091.977,833.577,258.4,391.345,391.345,0.0,533.151,184.33,82.881,308.102,-42.162,140.437,,283.44,140.437,2156.91,503.84,,,1211.141,1211.141,728.79,303.414,,,141.936,2443.771,,431.007,136.901,20.288,0.0,273.818,0.0,0.0,,,,140.452,138.665,,62.593,0.0,571.459,0.0,0.0,,,,327.16,,,,,125.902,327.16,898.619,0.0,1849.803,17.979,1831.824,-474.859,2294.654,32.464,3702.062,0.0,3702.062,4600.681,
07/01/2017,4748.772,1108.464,859.56,248.904,514.942,514.942,0.0,525.167,181.514,82.283,298.629,-37.259,156.361,,265.719,156.361,2304.934,517.29,,,1200.432,1200.432,726.116,309.318,,,151.079,2443.838,,782.906,161.398,10.961,286.865,323.682,0.0,0.0,,,,145.603,145.582,,56.691,0.0,928.509,0.0,0.0,,,,335.816,,,,,133.543,335.816,1264.325,0.0,1857.566,17.979,1839.587,-496.342,2083.076,40.147,3484.447,0.0,3484.447,4748.772,
09/30/2017,4835.391,1144.978,891.279,253.699,457.391,457.391,0.0,575.335,189.367,84.249,334.557,-32.838,154.77,,262.473,154.77,2332.474,554.441,,,1210.323,1210.323,738.153,313.269,,,162.411,2502.917,,707.475,158.591,15.25,191.238,342.396,0.0,0.0,,,,138.57,155.814,,68.204,0.0,846.045,0.0,0.0,,,,349.661,,,,,125.643,349.661,1195.706,0.0,1869.508,17.979,1851.529,-506.799,2230.489,46.487,3639.685,0.0,3639.685,4835.391,
12/30/2017,4948.289,1053.175,891.488,161.687,590.882,590.882,0.0,517.644,179.659,75.754,262.231,0.0,184.437,0.0,195.981,184.437,2346.138,595.684,1162.157,-566.473,1260.033,1260.033,746.434,409.801,286.982,122.819,140.652,2602.151,,688.975,169.64,33.638,95.975,389.722,0.0,0.0,0.0,0.0,,103.14,87.06,0.0,76.612,0.0,792.115,0.0,0.0,0.0,0.0,,303.755,0.0,0.0,0.0,0.0,140.083,303.755,1095.87,0.0,1846.365,17.979,1828.386,-468.818,2418.444,56.428,3852.419,0.0,3852.419,4948.289,
03/31/2018,4855.222,1066.726,898.981,167.745,409.704,409.704,0.0,547.412,190.213,84.431,272.768,0.0,167.441,,199.09,167.441,2191.283,604.813,,,1309.185,1309.185,749.941,421.006,,,129.845,2663.939,,459.183,136.132,37.825,0.0,285.226,0.0,0.0,,,,98.66,83.222,,74.714,0.0,557.843,0.0,0.0,,,,300.186,,,,,142.25,300.186,858.029,0.0,1836.511,17.979,1818.532,-450.16,2546.4,64.442,3997.193,0.0,3997.193,4855.222,
06/30/2018,4988.72,1119.974,946.656,173.318,533.076,533.076,0.0,501.49,190.524,85.811,225.155,0.0,169.042,,188.101,169.042,2323.582,637.245,,,1302.447,1302.447,725.446,409.459,,,127.886,2665.138,,830.621,166.499,40.016,300.187,323.919,0.0,0.0,,,,98.526,84.156,,74.092,0.0,929.147,0.0,0.0,,,,300.692,,,,,142.444,300.692,1229.839,0.0,1846.494,17.979,1828.515,-433.959,2336.614,9.732,3758.881,0.0,3758.881,4988.72,
09/29/2018,5095.967,1230.094,1056.397,173.697,467.784,467.784,0.0,556.64,203.472,92.05,261.118,0.0,146.101,,186.445,146.101,2400.619,650.805,,,1301.111,1301.111,743.432,424.776,,,132.211,2695.348,,756.422,197.069,43.519,200.124,315.71,0.0,0.0,,,,97.604,77.634,,82.846,0.0,854.026,0.0,0.0,,,,289.233,,,,,128.753,289.233,1143.259,0.0,1860.53,17.979,1842.551,-433.274,2520.828,4.624,3952.708,0.0,3952.708,5095.967,
12/29/2018,5382.858,1384.721,1201.732,182.989,569.833,569.833,0.0,561.84,205.696,96.564,259.58,0.0,148.974,0.0,176.959,148.974,2665.368,663.527,1273.494,-609.967,1330.123,1330.123,723.84,417.08,301.017,116.063,129.801,2717.49,,824.941,204.985,51.642,200.483,367.831,0.0,0.0,0.0,0.0,,96.372,76.566,0.0,92.944,0.0,921.313,0.0,0.0,0.0,0.0,,298.571,0.0,0.0,0.0,0.0,129.061,298.571,1219.884,0.0,1841.617,17.979,1823.638,-397.692,2710.619,8.43,4162.974,0.0,4162.974,5382.858,
03/30/2019,5280.145,1313.336,1115.951,197.385,453.069,453.069,0.0,598.387,213.38,103.204,281.803,0.0,147.345,,170.935,147.345,2512.137,672.299,,,1337.771,1337.771,757.938,411.162,,,175.841,2768.008,,502.683,170.474,55.929,0.0,276.28,13.095,0.0,13.095,,13.095,106.748,72.531,,98.959,13.095,622.526,43.277,0.0,43.277,,43.277,299.056,,,,,127.566,342.333,964.859,0.0,1828.175,17.979,1810.196,-381.815,2850.588,18.338,4315.286,0.0,4315.286,5280.145,
06/29/2019,5524.783,1059.946,820.181,239.765,583.913,583.913,0.0,648.14,253.133,115.93,279.077,0.0,168.579,,162.739,168.579,2460.578,761.274,,,1319.026,1319.026,983.905,653.014,,,168.152,3064.205,,918.266,214.763,39.879,324.655,338.969,14.455,0.0,14.455,,14.455,94.98,71.7,,105.865,0.0,1027.701,46.281,0.0,46.281,,46.281,299.835,,,,,122.27,346.116,1373.817,0.0,1843.114,17.979,1825.135,-368.2,2641.371,34.681,4150.966,0.0,4150.966,5524.783,
09/28/2019,5755.105,1276.944,976.402,300.542,558.299,558.299,0.0,749.825,267.718,133.29,348.817,0.0,172.775,,158.963,172.775,2757.843,765.99,,,1252.219,1252.219,979.053,637.716,,,182.374,2997.262,,933.945,235.548,60.728,325.075,312.594,13.438,0.0,13.438,,13.438,95.572,69.6,,113.225,0.0,1042.955,42.855,0.0,42.855,,42.855,288.401,,,,,105.576,331.256,1374.211,0.0,1859.675,17.979,1841.696,-368.187,2868.816,20.59,4380.894,0.0,4380.894,5755.105,
12/28/2019,6166.799,1404.03,1027.567,376.463,706.763,706.763,0.0,752.908,260.07,133.157,359.681,0.0,194.149,0.0,268.518,194.149,3057.85,792.51,1469.586,-677.076,1205.475,1205.475,1110.964,659.629,467.108,192.521,182.817,3108.949,,926.609,240.831,56.913,217.262,411.603,14.762,0.0,14.762,,14.762,94.562,67.329,0.0,114.754,0.0,1035.933,49.238,0.0,49.238,,49.238,288.132,0.0,0.0,0.0,0.0,106.049,337.37,1373.303,0.0,1853.601,17.979,1835.622,-345.04,3229.061,55.874,4793.496,0.0,4793.496,6166.799,
03/28/2020,6053.993,1440.25,1048.604,391.646,500.242,500.242,0.0,790.18,256.594,133.872,399.714,0.0,198.214,,263.687,198.214,2928.886,821.046,,,1199.613,1199.613,1104.448,658.777,,,181.984,3125.107,,692.055,200.281,54.466,108.88,328.428,0.0,0.0,,,,89.817,61.992,,117.792,0.0,781.872,52.834,0.0,52.834,,52.834,284.887,,,,,105.103,337.721,1119.593,0.0,1848.031,17.979,1830.052,-335.491,3390.053,31.807,4934.4,0.0,4934.4,6053.993,
06/27/2020,6220.042,1735.804,1354.924,380.88,523.901,523.901,0.0,813.243,276.396,137.032,399.815,0.0,185.491,,254.202,185.491,3258.439,867.389,,,993.021,993.021,1101.193,656.898,,,190.093,2961.603,,1076.2,193.216,54.894,466.465,361.625,0.0,0.0,,,,87.727,54.86,,103.583,0.0,1163.927,60.0,0.0,60.0,,60.0,255.254,,,,,96.811,315.254,1479.181,0.0,1869.674,17.979,1851.695,-326.31,3107.768,89.729,4740.861,0.0,4740.861,6220.042,
