Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2003,14740.7,1182.8,1182.8,0.0,2608.0,,,2642.699,466.2,110.8,2065.699,0.0,306.8,,,,,6740.297,5251.0,12207.2,-6956.199,315.9,2433.5,784.4,,,,146.7,1502.4,8000.4,,1525.399,1525.399,,,,171.7,,,,,,1859.6,,,1859.6,3556.699,4851.0,,,,,4933.598,,,,4933.598,9784.598,13341.297,0.0,1565.699,,,,1770.199,-2724.695,611.203,788.2,1399.403,14740.7,
09/30/2003,14597.6,1034.4,1034.4,0.0,2839.8,,,2502.5,452.9,108.0,1941.6,0.0,261.2,,,,,6637.9,5245.1,12336.9,-7091.8,285.5,2429.1,785.3,,,,169.2,1474.6,7959.7,,1560.5,1560.5,,,,164.1,,,,,,1955.1,,,1955.1,3679.7,4777.4,,,,,4919.2,,,,4919.2,9696.6,13376.3,0.0,1565.7,,,,1579.6,-2716.0,429.3,792.0,1221.3,14597.6,
12/31/2003,15005.5,1564.9,1564.9,,2621.5,,,2465.0,459.2,112.2,1893.6,,336.7,,,,,6988.1,5207.2,12454.0,-7246.8,255.0,2555.2,784.3,622.5,161.8,,177.5,1593.4,8017.4,,1572.9,1572.9,,,,251.2,,,,,,1861.4,,,1861.4,3685.5,4826.2,4778.1,48.1,48.1,,5681.2,,,,5681.2,10507.4,14192.9,0.0,1565.5,,,,980.4,-2559.0,-13.1,825.7,812.6,15005.5,
03/31/2004,15421.3,1291.3,1291.3,0.0,3131.2,,,2681.2,486.9,128.4,2065.9,0.0,399.4,,,,,7503.1,5267.1,12577.1,-7310.0,240.5,2410.6,772.2,625.2,147.0,,34.6,1603.8,7918.2,,1748.0,1748.0,,,,278.6,269.0,9.6,9.6,,,1971.0,,,1971.0,3997.6,5062.8,4991.2,71.6,71.6,,5680.5,,,,5680.5,10743.3,14740.9,0.0,1565.6,,,,903.5,-2590.6,-121.5,801.9,680.4,15421.3,
06/30/2004,15261.8,1300.6,1300.6,,3148.8,,,2677.8,516.8,142.8,2018.2,0.0,348.6,,,,,7475.8,5161.2,12482.7,-7321.5,226.5,2398.3,771.4,624.6,146.8,,34.9,1592.0,7786.0,,1688.1,1688.1,,,,1341.1,1331.7,9.4,9.4,,,1933.4,,,1933.4,4962.6,3916.0,3847.0,69.0,69.0,,5757.3,,,,5757.3,9673.3,14635.9,,1565.6,,,,928.6,-2641.7,-147.5,773.4,625.9,15261.8,
09/30/2004,15675.0,1601.4,1601.4,,3560.3,,,2678.9,547.5,144.4,1987.0,,333.4,,,,,8174.0,5188.6,12594.5,-7405.9,225.7,2086.7,792.7,647.8,144.9,,30.4,1263.6,7501.0,,1726.0,1726.0,,,,1394.3,1384.2,10.1,10.1,,,1907.8,,,1907.8,5028.1,4209.5,4137.5,72.0,72.0,,5688.4,,,,5688.4,9897.9,14926.0,,1565.9,,,,960.5,-2564.8,-38.4,787.4,749.0,15675.0,
12/31/2004,16533.3,1967.9,1967.9,0.0,3427.4,,,2784.8,543.0,143.6,2098.2,0.0,451.6,,,,,8631.7,5455.2,13291.7,-7836.5,288.9,2157.5,882.9,720.3,162.6,,,1274.6,7901.6,,1979.0,1979.0,,,,1230.5,,,,,,1903.6,,,1903.6,5113.1,4449.1,4389.1,60.0,60.0,,6052.2,,,,6052.2,10501.3,15614.4,0.0,1567.4,,,,1069.9,-2564.5,72.8,846.1,918.9,16533.3,
03/31/2005,16285.0,1732.0,1732.0,0.0,3698.0,,,2846.0,617.0,145.0,2084.0,0.0,463.0,,,,,8739.0,5289.0,13161.0,-7872.0,217.0,2040.0,856.0,698.0,158.0,,,1184.0,7546.0,,1854.0,1854.0,,,,1002.0,,,,,,1902.0,,,1902.0,4758.0,4662.0,4605.0,57.0,57.0,,5988.0,,,,5988.0,10650.0,15408.0,0.0,1570.0,,,,1138.0,-2664.0,44.0,833.0,877.0,16285.0,
06/30/2005,16009.0,1621.0,1621.0,0.0,3516.0,,,2920.0,617.0,146.0,2157.0,0.0,558.0,,,,,8615.0,5159.0,13006.0,-7847.0,0.0,2235.0,820.0,666.0,154.0,,,1415.0,7394.0,,1850.0,1850.0,,,,467.0,,,,,,1819.0,,,1819.0,4136.0,5033.0,4958.0,75.0,75.0,,5979.0,,,,5979.0,11012.0,15148.0,0.0,1571.0,,,,1207.0,-2733.0,45.0,816.0,861.0,16009.0,
09/30/2005,16239.0,1662.0,1662.0,0.0,3712.0,,,2894.0,617.0,143.0,2134.0,0.0,483.0,,,,,8751.0,5179.0,13069.0,-7890.0,0.0,2309.0,815.0,661.0,154.0,,,1494.0,7488.0,,1859.0,1859.0,,,,504.0,,,,,,1990.0,,,1990.0,4353.0,4944.0,4866.0,78.0,78.0,,5814.0,,,,5814.0,10758.0,15111.0,0.0,1573.0,,,,1349.0,-2626.0,296.0,832.0,1128.0,16239.0,
12/31/2005,15605.0,2162.0,2162.0,0.0,3158.0,,,2810.0,587.0,137.0,2086.0,0.0,486.0,,,,,8616.0,5231.0,12960.0,-7729.0,0.0,1758.0,796.0,637.0,159.0,,,962.0,6989.0,,1939.0,1939.0,,,,665.0,665.0,0.0,0.0,,,2837.0,,,2837.0,5441.0,4742.0,4666.0,76.0,76.0,,4558.0,,,,4558.0,9300.0,14741.0,0.0,1575.0,,,,1298.0,-2800.0,73.0,791.0,864.0,15605.0,
03/31/2006,15698.0,1585.0,1585.0,0.0,3452.0,,,3143.0,631.0,149.0,2363.0,0.0,512.0,,,,,8692.0,5204.0,13070.0,-7866.0,0.0,1802.0,833.0,664.0,169.0,,,969.0,7006.0,,1983.0,1983.0,,,,788.0,,,,,,2175.0,,,2175.0,4946.0,4466.0,4391.0,75.0,75.0,,5288.0,,,,5288.0,9754.0,14700.0,0.0,1584.0,,,,1372.0,-2763.0,193.0,805.0,998.0,15698.0,
06/30/2006,15921.0,1564.0,1564.0,0.0,3466.0,,,3355.0,715.0,164.0,2476.0,0.0,496.0,,,,,8881.0,5232.0,13321.0,-8089.0,0.0,1808.0,846.0,680.0,166.0,,,962.0,7040.0,,2065.0,2065.0,,,,785.0,,,,,,2853.0,,,2853.0,5703.0,4522.0,,,,,4643.0,,,,4643.0,9165.0,14868.0,0.0,1589.0,,,,1374.0,-2741.0,222.0,831.0,1053.0,15921.0,
09/30/2006,15968.0,1314.0,1314.0,,3837.0,,,3222.0,642.0,158.0,2422.0,,599.0,,,,,8972.0,5241.0,13295.0,-8054.0,,1755.0,843.0,680.0,163.0,,,912.0,6996.0,,2098.0,2098.0,,,,783.0,,,,,,2711.0,,,2711.0,5592.0,4630.0,4573.0,57.0,57.0,,4729.0,,,,4729.0,9359.0,14951.0,,1593.0,,,,1326.0,-2743.0,176.0,841.0,1017.0,15968.0,
12/31/2006,17029.0,3862.0,3862.0,0.0,2800.0,2800.0,,2601.0,663.0,135.0,1803.0,0.0,916.0,,,,,10179.0,5067.0,12740.0,-7673.0,0.0,1783.0,828.0,662.0,166.0,,,955.0,6850.0,,1945.0,1945.0,,,,648.0,,,,,,2073.0,,,2073.0,4666.0,6562.0,,,,,5682.0,,,,5682.0,12244.0,16910.0,0.0,1605.0,,,,968.0,-3331.0,-758.0,877.0,119.0,17029.0,
03/31/2007,15861.0,2083.0,2083.0,0.0,3244.0,,,2742.0,525.0,147.0,2070.0,0.0,959.0,,,,,9028.0,5051.0,12882.0,-7831.0,0.0,1782.0,835.0,671.0,164.0,,,947.0,6833.0,,2056.0,2056.0,,,,424.0,,,,,,2073.0,,,2073.0,4553.0,5402.0,5345.0,57.0,57.0,,5084.0,,,,5084.0,10486.0,15039.0,0.0,1670.0,,,,826.0,-2586.0,-90.0,912.0,822.0,15861.0,
06/30/2007,16504.0,2328.0,2328.0,0.0,3372.0,,,2937.0,550.0,146.0,2241.0,0.0,936.0,,,,,9573.0,5117.0,13154.0,-8037.0,0.0,1814.0,838.0,674.0,164.0,,,976.0,6931.0,,2131.0,2131.0,,,,415.0,,,,,,2027.0,,,2027.0,4573.0,5038.0,,,,,4979.0,,,,4979.0,10017.0,14590.0,0.0,2545.0,,,,882.0,-2457.0,970.0,944.0,1914.0,16504.0,
09/30/2007,17042.0,2933.0,2933.0,0.0,3804.0,,,3096.0,597.0,149.0,2350.0,0.0,480.0,,,,,10313.0,5286.0,13550.0,-8264.0,0.0,1443.0,863.0,697.0,166.0,,,580.0,6729.0,,2252.0,2252.0,,,,382.0,,,,,,1954.0,,,1954.0,4588.0,4675.0,4623.0,52.0,52.0,,5065.0,,,,5065.0,9740.0,14328.0,0.0,2560.0,,,,1550.0,-2311.0,1799.0,915.0,2714.0,17042.0,
12/31/2007,17191.0,3463.0,3463.0,0.0,3103.0,3103.0,,3164.0,591.0,147.0,2426.0,0.0,442.0,,,,,10172.0,5598.0,13927.0,-8329.0,0.0,1421.0,880.0,713.0,167.0,,,541.0,7019.0,,2422.0,2422.0,,,,396.0,,,,,,1846.0,,,1846.0,4664.0,4329.0,,,,,4345.0,,,,4345.0,8674.0,13338.0,0.0,2900.0,,,,1602.0,-1652.0,2850.0,1003.0,3853.0,17191.0,
03/31/2008,17100.0,2216.0,2216.0,0.0,3629.0,3629.0,,3532.0,576.0,159.0,2797.0,0.0,447.0,,,,,9824.0,5808.0,14394.0,-8586.0,0.0,1468.0,948.0,783.0,165.0,,,520.0,7276.0,,2513.0,2513.0,,,,392.0,,,,,,1923.0,,,1923.0,4828.0,3684.0,3644.0,40.0,40.0,,4284.0,,,,4284.0,7968.0,12796.0,0.0,2909.0,,,,1749.0,-1441.0,3217.0,1087.0,4304.0,17100.0,
06/30/2008,17494.0,2069.0,2069.0,0.0,3630.0,3630.0,,3933.0,675.0,153.0,3105.0,0.0,473.0,,,,,10105.0,5928.0,14658.0,-8730.0,0.0,1461.0,949.0,784.0,165.0,,,512.0,7389.0,,2787.0,2787.0,,,,401.0,,,,,,1977.0,,,1977.0,5165.0,3668.0,3630.0,38.0,38.0,,4207.0,,,,4207.0,7875.0,13040.0,0.0,2935.0,,,,1824.0,-1406.0,3353.0,1101.0,4454.0,17494.0,
09/30/2008,17043.0,1606.0,1606.0,0.0,3681.0,3681.0,,3860.0,715.0,147.0,2998.0,0.0,810.0,,,,,9957.0,5720.0,14226.0,-8506.0,0.0,1366.0,877.0,715.0,162.0,,,489.0,7086.0,,2602.0,2602.0,,,,356.0,,,,,,1845.0,,,1845.0,4803.0,5035.0,4998.0,37.0,37.0,,3005.0,,,,3005.0,8040.0,12843.0,0.0,2940.0,,,,1855.0,-1581.0,3214.0,986.0,4200.0,17043.0,
12/31/2008,15226.0,1894.0,1894.0,0.0,2517.0,2517.0,,3592.0,714.0,119.0,2759.0,0.0,307.0,,,,,8310.0,5634.0,13944.0,-8310.0,0.0,1282.0,843.0,683.0,160.0,,,439.0,6916.0,,2529.0,2529.0,,,,847.0,842.0,5.0,5.0,,,1403.0,,,1403.0,4779.0,4132.0,4101.0,31.0,31.0,,4443.0,,,,4443.0,8575.0,13354.0,0.0,3005.0,,,,1463.0,-3446.0,1022.0,850.0,1872.0,15226.0,
03/31/2009,14645.0,1896.0,1896.0,0.0,2487.0,2487.0,0.0,3262.0,519.0,144.0,2599.0,0.0,323.0,,,52.0,321.0,7968.0,5476.0,13698.0,-8222.0,0.0,1201.0,808.0,650.0,158.0,,,341.0,6677.0,,2814.0,1989.0,192.0,,633.0,881.0,317.0,,,,564.0,561.0,,2.0,534.0,4256.0,4645.0,4645.0,,,,4352.0,,3392.0,194.0,764.0,8997.0,13253.0,0.0,3009.0,242.0,2767.0,,1130.0,-3538.0,601.0,791.0,1392.0,14645.0,
06/30/2009,15079.0,2366.0,2366.0,0.0,2535.0,2535.0,0.0,2909.0,434.0,134.0,2341.0,0.0,343.0,1.0,,51.0,329.0,8153.0,5601.0,13935.0,-8334.0,0.0,1325.0,849.0,688.0,161.0,,,424.0,6926.0,,2579.0,1928.0,,,651.0,909.0,275.0,,,,634.0,800.0,,2.0,770.0,4288.0,4940.0,4920.0,20.0,20.0,,4487.0,,3480.0,210.0,795.0,9427.0,13715.0,0.0,3014.0,242.0,2772.0,,903.0,-3353.0,564.0,800.0,1364.0,15079.0,
09/30/2009,15677.0,2590.0,2590.0,0.0,3052.0,3052.0,0.0,2543.0,441.0,148.0,1954.0,0.0,420.0,,,53.0,404.0,8605.0,5710.0,14270.0,-8560.0,,1362.0,865.0,710.0,155.0,,,444.0,7072.0,,2752.0,2042.0,,,710.0,890.0,243.0,,,,647.0,902.0,,,868.0,4544.0,5020.0,5001.0,19.0,19.0,,4462.0,,3440.0,222.0,800.0,9482.0,14026.0,,3020.0,242.0,2778.0,,975.0,-3213.0,782.0,869.0,1651.0,15677.0,
12/31/2009,14410.0,1922.0,1922.0,0.0,2513.0,2513.0,0.0,2443.0,483.0,138.0,1822.0,0.0,347.0,1.0,,43.0,320.0,7225.0,5843.0,14469.0,-8626.0,0.0,1342.0,870.0,706.0,164.0,39.0,,389.0,7185.0,,2913.0,2278.0,0.0,0.0,635.0,338.0,224.0,,,,114.0,844.0,0.0,0.0,838.0,4095.0,4182.0,4182.0,,,,4554.0,0.0,3526.0,235.0,793.0,8736.0,12831.0,0.0,3025.0,242.0,2783.0,,1082.0,-3372.0,735.0,844.0,1579.0,14410.0,
03/31/2010,15630.0,2005.0,2005.0,0.0,2711.0,2711.0,,2977.0,706.0,168.0,2103.0,0.0,352.0,1.0,,58.0,327.0,8045.0,6165.0,14972.0,-8807.0,,1420.0,844.0,683.0,161.0,,,517.0,7585.0,,3863.0,3107.0,,,756.0,426.0,238.0,,,,188.0,1018.0,,,1001.0,5307.0,4319.0,4319.0,,,,4499.0,,3415.0,242.0,842.0,8818.0,14125.0,0.0,3048.0,243.0,2805.0,,866.0,-3270.0,644.0,861.0,1505.0,15630.0,
06/30/2010,15630.0,2005.0,2005.0,0.0,2736.0,2736.0,0.0,2977.0,706.0,168.0,2103.0,0.0,327.0,,,58.0,327.0,8045.0,6165.0,14972.0,-8807.0,0.0,1420.0,844.0,683.0,161.0,,,518.0,7585.0,,3863.0,3107.0,,,756.0,426.0,238.0,,,,188.0,1018.0,,,1018.0,5307.0,4319.0,4319.0,,,,4499.0,,3415.0,242.0,842.0,8818.0,14125.0,0.0,3048.0,243.0,2805.0,,866.0,-3270.0,644.0,861.0,1505.0,15630.0,
09/30/2010,15656.0,1665.0,1665.0,0.0,3448.0,3448.0,0.0,2993.0,723.0,165.0,2105.0,0.0,297.0,1.0,,71.0,284.0,8403.0,5869.0,14679.0,-8810.0,,1384.0,854.0,691.0,163.0,,,458.0,7253.0,,3540.0,2813.0,,,727.0,377.0,259.0,,,,118.0,1015.0,,,970.0,4932.0,4595.0,4595.0,,,,4410.0,,3398.0,252.0,760.0,9005.0,13937.0,0.0,3042.0,243.0,2799.0,,1043.0,-3226.0,859.0,860.0,1719.0,15656.0,
12/31/2010,15630.0,2005.0,2005.0,0.0,2711.0,2711.0,0.0,2977.0,706.0,168.0,2103.0,0.0,352.0,1.0,,58.0,327.0,8045.0,6165.0,14972.0,-8807.0,0.0,1420.0,844.0,683.0,161.0,35.0,,482.0,7585.0,,3863.0,3107.0,0.0,0.0,756.0,426.0,238.0,,,,188.0,1018.0,0.0,0.0,1003.0,5307.0,4319.0,4319.0,,,,4499.0,0.0,3415.0,242.0,842.0,8818.0,14125.0,0.0,3048.0,243.0,2805.0,,866.0,-3270.0,644.0,861.0,1505.0,15630.0,
03/31/2011,17256.0,2215.0,2215.0,0.0,3547.0,3547.0,0.0,3337.0,826.0,190.0,2321.0,0.0,393.0,1.0,,52.0,390.0,9492.0,6329.0,15397.0,-9068.0,0.0,1435.0,873.0,712.0,161.0,,,509.0,7764.0,,4150.0,3358.0,,,792.0,489.0,245.0,,,,244.0,1055.0,,,1013.0,5694.0,4795.0,4795.0,,,,4523.0,,3412.0,262.0,849.0,9318.0,15012.0,500.0,3039.0,244.0,2795.0,,969.0,-3181.0,1327.0,917.0,2244.0,17256.0,
06/30/2011,17642.0,1804.0,1804.0,0.0,3527.0,3527.0,0.0,4032.0,969.0,207.0,2856.0,0.0,413.0,1.0,,48.0,401.0,9776.0,6448.0,15422.0,-8974.0,0.0,1418.0,881.0,720.0,161.0,,,488.0,7866.0,,4304.0,3515.0,,,789.0,518.0,261.0,,,,257.0,1097.0,,,1074.0,5919.0,4786.0,4786.0,,,,4540.0,,3384.0,269.0,887.0,9326.0,15245.0,500.0,3045.0,244.0,2801.0,,1009.0,-3079.0,1475.0,922.0,2397.0,17642.0,
09/30/2011,18129.0,2126.0,2126.0,0.0,3954.0,3954.0,,4037.0,1054.0,200.0,2783.0,0.0,395.0,,,55.0,341.0,10512.0,6263.0,14990.0,-8727.0,,1354.0,827.0,670.0,157.0,18.0,,454.0,7617.0,,4192.0,3371.0,,,821.0,524.0,312.0,,,,212.0,1103.0,,1.0,1095.0,5819.0,5559.0,5559.0,,,,4350.0,,3226.0,242.0,881.0,9909.0,15728.0,500.0,3049.0,244.0,2805.0,,1169.0,-3219.0,1499.0,902.0,2401.0,18129.0,
12/31/2011,17629.0,2772.0,2772.0,0.0,2812.0,2812.0,0.0,3856.0,937.0,186.0,2733.0,0.0,372.0,0.0,,145.0,335.0,9812.0,6375.0,15004.0,-8629.0,0.0,1442.0,811.0,654.0,157.0,33.0,,453.0,7817.0,,4467.0,3668.0,0.0,0.0,799.0,412.0,256.0,,,,156.0,1050.0,0.0,1.0,1045.0,5929.0,4789.0,4789.0,,,,5287.0,0.0,4002.0,244.0,1040.0,10076.0,16005.0,500.0,3053.0,245.0,2808.0,,1187.0,-3991.0,749.0,875.0,1624.0,17629.0,
03/31/2012,17990.0,2083.0,2083.0,0.0,3517.0,3517.0,0.0,3969.0,904.0,207.0,2858.0,0.0,419.0,0.0,,148.0,406.0,9988.0,6528.0,15363.0,-8835.0,0.0,1474.0,829.0,672.0,157.0,,,497.0,8002.0,,4337.0,3571.0,0.0,0.0,766.0,445.0,291.0,,,,154.0,1099.0,,,1084.0,5881.0,5186.0,5186.0,,,,5146.0,,3885.0,253.0,1008.0,10332.0,16213.0,500.0,3054.0,245.0,2809.0,,1176.0,-3867.0,863.0,914.0,1777.0,17990.0,
06/30/2012,17601.0,2156.0,2156.0,0.0,3149.0,3149.0,,3940.0,904.0,188.0,2848.0,0.0,404.0,,,138.0,379.0,9649.0,6499.0,15191.0,-8692.0,,1453.0,798.0,644.0,154.0,,,517.0,7952.0,,4043.0,3324.0,,,719.0,275.0,168.0,,,,107.0,1102.0,,,1090.0,5420.0,5395.0,5395.0,,,,4974.0,,3732.0,244.0,998.0,10369.0,15789.0,500.0,3057.0,245.0,2812.0,,1260.0,-3870.0,947.0,865.0,1812.0,17601.0,
09/30/2012,17939.0,2257.0,2257.0,0.0,3545.0,3545.0,,3596.0,807.0,188.0,2601.0,0.0,407.0,,,145.0,397.0,9805.0,6658.0,15539.0,-8881.0,,1476.0,809.0,655.0,154.0,26.0,,496.0,8134.0,,3922.0,3146.0,,,776.0,273.0,163.0,,,,110.0,1193.0,,,1180.0,5388.0,5708.0,5708.0,,,,4717.0,,3454.0,263.0,1000.0,10425.0,15813.0,500.0,3062.0,245.0,2817.0,,1370.0,-3702.0,1230.0,896.0,2126.0,17939.0,
12/31/2012,16973.0,2281.0,2281.0,0.0,2561.0,2561.0,0.0,3250.0,743.0,169.0,2338.0,0.0,406.0,0.0,,186.0,404.0,8498.0,6956.0,15947.0,-8991.0,0.0,1519.0,804.0,664.0,140.0,33.0,,496.0,8475.0,,3942.0,3223.0,0.0,0.0,719.0,198.0,102.0,,,,96.0,1182.0,0.0,0.0,1153.0,5322.0,4888.0,4888.0,,,,5604.0,0.0,4340.0,264.0,1000.0,10492.0,15814.0,500.0,3060.0,245.0,2815.0,,1370.0,-4560.0,370.0,789.0,1159.0,16973.0,
03/31/2013,17458.0,2386.0,2386.0,0.0,3003.0,3003.0,0.0,3168.0,668.0,179.0,2321.0,0.0,485.0,,,195.0,467.0,9042.0,6901.0,15905.0,-9004.0,0.0,1515.0,786.0,647.0,139.0,,,534.0,8416.0,,3905.0,3218.0,,,687.0,274.0,107.0,,,,167.0,1156.0,,,1145.0,5335.0,6307.0,6307.0,,,,4514.0,,3239.0,261.0,1014.0,10821.0,16156.0,500.0,3064.0,246.0,2818.0,,1396.0,-4424.0,536.0,766.0,1302.0,17458.0,
06/30/2013,17384.0,2564.0,2564.0,0.0,2860.0,2860.0,,3138.0,658.0,171.0,2309.0,0.0,407.0,,,187.0,387.0,8969.0,6919.0,15979.0,-9060.0,,1496.0,782.0,643.0,139.0,,,527.0,8415.0,,3904.0,3213.0,,,691.0,204.0,79.0,,,,125.0,1067.0,,,1053.0,5175.0,6325.0,6325.0,,,,4406.0,,3133.0,262.0,1011.0,10731.0,15906.0,500.0,3070.0,246.0,2824.0,,1576.0,-4431.0,715.0,763.0,1478.0,17384.0,
09/30/2013,17672.0,2500.0,2500.0,0.0,3244.0,3244.0,,2944.0,616.0,172.0,2156.0,0.0,381.0,,,190.0,371.0,9069.0,7065.0,16216.0,-9151.0,,1538.0,798.0,660.0,138.0,2.0,,548.0,8603.0,,3878.0,3084.0,,,794.0,176.0,44.0,,,,132.0,1130.0,,,1103.0,5184.0,6366.0,6366.0,,,,4379.0,,3111.0,273.0,995.0,10745.0,15929.0,500.0,3085.0,247.0,2838.0,,1730.0,-4363.0,952.0,791.0,1743.0,17672.0,
12/31/2013,17527.0,2996.0,2996.0,0.0,2429.0,2429.0,0.0,2816.0,592.0,164.0,2060.0,0.0,403.0,0.0,,157.0,254.0,8644.0,7320.0,16478.0,-9158.0,0.0,1563.0,806.0,668.0,138.0,110.0,,490.0,8883.0,,3855.0,3097.0,0.0,0.0,758.0,87.0,14.0,,,,73.0,1083.0,0.0,0.0,1063.0,5025.0,6162.0,6162.0,,,,3895.0,0.0,2673.0,256.0,966.0,10057.0,15082.0,500.0,3095.0,248.0,2847.0,,1958.0,-3947.0,1606.0,839.0,2445.0,17527.0,
03/31/2014,17092.0,1853.0,1853.0,0.0,2904.0,2904.0,0.0,3021.0,619.0,172.0,2230.0,0.0,428.0,,,168.0,419.0,8206.0,7313.0,16588.0,-9275.0,0.0,1573.0,805.0,668.0,137.0,,,600.0,8886.0,,3839.0,3112.0,,,727.0,73.0,26.0,,,,47.0,1119.0,,,1104.0,5031.0,7047.0,7047.0,,,,2577.0,,1376.0,257.0,944.0,9624.0,14655.0,500.0,3088.0,248.0,2840.0,,1888.0,-3883.0,1593.0,844.0,2437.0,17092.0,
06/30/2014,16942.0,1637.0,1637.0,0.0,2828.0,2828.0,,3130.0,638.0,165.0,2327.0,0.0,443.0,,,131.0,430.0,8038.0,7325.0,16698.0,-9373.0,,1579.0,800.0,663.0,137.0,,,648.0,8904.0,,3860.0,3097.0,,,763.0,85.0,7.0,,,,78.0,1080.0,,,1071.0,5025.0,6677.0,6677.0,,,,2558.0,,1369.0,255.0,934.0,9235.0,14260.0,0.0,3568.0,275.0,3293.0,,2087.0,-3830.0,1825.0,857.0,2682.0,16942.0,
09/30/2014,16656.0,1744.0,1744.0,0.0,2996.0,2996.0,,2924.0,584.0,161.0,2179.0,0.0,383.0,,,105.0,358.0,8047.0,7092.0,16281.0,-9189.0,,1517.0,758.0,623.0,135.0,0.0,,654.0,8609.0,,3601.0,2827.0,,,774.0,136.0,38.0,,,,98.0,1036.0,,,1033.0,4773.0,6719.0,6719.0,,,,2466.0,,1307.0,243.0,916.0,9185.0,13958.0,0.0,3550.0,275.0,3275.0,,2231.0,-3919.0,1862.0,836.0,2698.0,16656.0,
12/31/2014,18109.0,2161.0,2161.0,0.0,2096.0,2096.0,0.0,2671.0,535.0,149.0,1987.0,0.0,796.0,0.0,,1762.0,196.0,7724.0,7153.0,16182.0,-9029.0,0.0,3232.0,739.0,601.0,138.0,283.0,,448.0,10385.0,,3602.0,2878.0,0.0,0.0,724.0,178.0,20.0,10.0,10.0,,148.0,956.0,0.0,0.0,952.0,4736.0,6216.0,6167.0,49.0,49.0,,2730.0,0.0,1676.0,181.0,873.0,8946.0,13682.0,0.0,3410.0,269.0,3141.0,,4343.0,-4143.0,3610.0,817.0,4427.0,18109.0,
03/31/2015,17336.0,1613.0,1613.0,0.0,2473.0,2473.0,0.0,2538.0,479.0,149.0,1910.0,0.0,810.0,,,1682.0,192.0,7434.0,6826.0,15589.0,-8763.0,0.0,3076.0,689.0,552.0,137.0,,,705.0,9902.0,,3281.0,2612.0,,,669.0,261.0,23.0,,,,238.0,885.0,,,877.0,4427.0,5965.0,5965.0,,,,2386.0,,1509.0,181.0,696.0,8351.0,12778.0,0.0,3415.0,270.0,3145.0,,4551.0,-4174.0,3792.0,766.0,4558.0,17336.0,
06/30/2015,17516.0,1638.0,1638.0,0.0,2463.0,2463.0,0.0,2545.0,488.0,144.0,1913.0,0.0,1049.0,,218.0,1572.0,239.0,7695.0,6810.0,15543.0,-8733.0,,3011.0,695.0,563.0,132.0,,,744.0,9821.0,,3277.0,2602.0,,,675.0,357.0,36.0,,,,321.0,1107.0,,,1091.0,4741.0,5746.0,5746.0,,,,2264.0,,1452.0,186.0,626.0,8010.0,12751.0,0.0,3386.0,269.0,3117.0,,4727.0,-4143.0,3970.0,795.0,4765.0,17516.0,
09/30/2015,17515.0,1690.0,1690.0,0.0,2595.0,2595.0,0.0,2544.0,508.0,142.0,1894.0,0.0,1093.0,,242.0,1485.0,255.0,7922.0,6673.0,15373.0,-8700.0,0.0,2920.0,687.0,556.0,131.0,0.0,,748.0,9593.0,,3299.0,2576.0,,,723.0,409.0,41.0,,,,368.0,1075.0,,,1061.0,4783.0,5591.0,5591.0,,,,2189.0,,1426.0,176.0,587.0,7780.0,12563.0,0.0,3372.0,269.0,3103.0,,4981.0,-4210.0,4143.0,809.0,4952.0,17515.0,
12/31/2015,16391.0,1476.0,1476.0,0.0,2018.0,2018.0,0.0,2464.0,419.0,138.0,1907.0,0.0,168.0,0.0,,2141.0,153.0,6126.0,6777.0,15414.0,-8637.0,0.0,3488.0,693.0,555.0,138.0,249.0,,405.0,10265.0,,3435.0,2769.0,0.0,0.0,666.0,634.0,41.0,8.0,8.0,,585.0,886.0,0.0,0.0,875.0,4955.0,5074.0,5034.0,40.0,40.0,,2220.0,0.0,1468.0,91.0,661.0,7294.0,12249.0,0.0,3360.0,267.0,3093.0,,4570.0,-4010.0,3920.0,222.0,4142.0,16391.0,
