Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/2011,,34.6,53.082001,-2.57980027051398,40.14,34.253,,2.64900662251656,,,,,,53.4161878612717,
12/31/2011,,34.18,29.754,-2.25679603351,31.556,19.604,,9.27152317880796,,,,,,-12.9490930368637,
03/31/2012,,35.117,36.599,-1.0770710849813,38.064,33.745,,2.99003322259136,,,,,,4.22017826124099,
06/30/2012,,33.45,16.365,5.00401427297057,48.271,51.332,,1.63934426229508,,,,,,-51.0762331838565,
09/30/2012,,41.943,46.07,2.14889867841409,27.106,13.746,,0.64935064935065,,,,,,9.83954414324202,
12/31/2012,,35.657,61.315,-0.0650024866723093,59.231,24.336,,7.84313725490197,,,,,,71.9578203438315,
03/31/2013,,43.629,56.013,2.86566504639858,53.197,47.431,,-0.621118012422361,,,,,,28.3847899333012,
06/30/2013,,47.5,96.255,1.66337907375644,36.566,88.812,,4.79041916167663,,,,,,102.642105263158,
09/30/2013,,56.725,115.965,-1.16098807495741,41.19,93.242,,0.303951367781155,,,,,,104.433671220802,
12/31/2013,,55.538,48.06,-0.144714765100671,47.035,43.965,,-0.602409638554217,,,,,,-13.4646548309266,
03/31/2014,,60.511,56.685,-0.605551515759389,72.427,52.324,,0.591715976331361,,,,,,-6.32281733899622,
06/30/2014,,59.06,145.442,3.34686805900539,74.939,137.614,,1.44927536231884,,,,,,146.261429055198,
09/30/2014,,66.1,93.521,0.321116900806149,180.135,90.868,,1.98300283286119,,,,,,41.4841149773071,
12/31/2014,,65.9,73.341,-0.597778347830823,38.207,73.333,,-0.568181818181819,,,,,,11.2913505311077,
03/31/2015,,59.183,302.235,4.9366775219486,295.769,270.18,,2.27272727272727,,,,,,410.678742206377,
06/30/2015,,88.043,137.93435,2.61470853418715,112.427,101.387,,2.49307479224377,,,,,,56.6670263394023,
09/30/2015,,68.629,72.9947,-2.28034482758621,62.999,96.722,,-2.17391304347826,,,,,,6.36130498768741,
12/31/2015,,50.467,388.85375,3.20760496508705,360.02,337.901,,0.574712643678161,,-13.3470031545741,,,,670.510927933105,
03/31/2016,,59.957,111.898,-0.24132062627638,129.158,108.102,,2.70270270270271,,11.9319587628866,,,,86.6304184665677,
06/30/2016,,68.388,238.73745,-2.38931404112964,191.854,204.799,,-0.523560209424084,,-11.0252100840336,,,,249.092603965608,
09/30/2016,,-24.362,-25.2156,-3.19376083188908,-55.099,-9.123,,4.04624277456648,,-20.2287037037037,,,,-3.50381742057302,
12/31/2016,,62.25,97.349,4.52515598222174,64.7,72.952,,0.0,,-20.291897891232,,,,56.3839357429719,
03/31/2017,,63.85,66.16005,-0.552920962199306,65.178,65.109,,0.0,,4.77327491785324,,-1.06714628297362,,3.61793265465935,
06/30/2017,,65.314,161.01435,1.97200690391142,131.861,141.697,,8.46560846560846,,37.682328907048,,-4.80045351473923,,146.523486541936,
09/30/2017,,61.943,68.0346,-0.390202702702693,101.957,66.121,,1.87667560321716,,-0.155000000000001,,-0.674595636441132,,9.83420241189481,
12/31/2017,,69.578,96.56315,5.63840482573728,72.929,74.544,,2.09424083769634,,-24.68,,2.46229383556311,,38.7840265601196,
03/31/2018,,66.663,86.21634,2.6423628691983,129.501,80.176,,3.35195530726257,,8.72175732217574,,1.73206197854589,,29.3316232392782,
06/30/2018,,70.329,95.12167,0.543146755854689,150.852,78.485,,3.35195530726257,,-34.0476635514019,,2.18559074407486,,35.2524136558177,
09/30/2018,,71.56,76.10744,0.273460192413956,85.624,73.472,,6.50887573964496,,-29.6359223300971,,2.24769230769231,,6.35472330911123,
12/31/2018,,69.967,104.83108,2.7108782074449,73.03,69.003,,-0.849858356940511,,9.26666666666666,,2.49576152189967,,49.8293195363529,
03/31/2019,,74.533,84.01025,4.53118467022415,101.635,80.712,,6.44257703081233,,32.7752475247525,,3.91296930040244,,12.7155085666752,
06/30/2019,,74.575,102.96829,1.64959857270294,86.493,89.182,,-0.826446280991736,,,,-2.59280881898417,,38.0734696614147,
09/30/2019,,83.271,85.12311,0.244168657107811,59.048,69.632,,5.71428571428572,,2.17565485362097,,-0.0404225636778586,,2.22419569838239,
12/31/2019,,69.233,73.75432,4.78768577494691,92.151,67.823,,3.64145658263306,,-1.03875407461065,,0.408977556109722,,6.5305851255904,
03/31/2020,,80.078,89.88946,1.46661250332686,83.746,87.54,,3.06406685236769,,-32.2216017634093,,-5.67393607914451,,12.2523789305427,
06/30/2020,,257.047,213.69302,-2.62515436690211,741.539,213.584,,1.26582278481013,,-65.7721810892902,,-10.3173652694611,,-16.8661684439033,
09/30/2020,,38.057,,,,,,,,,,,,,
12/31/2020,,43.6,,,,,,,,,,,,,
