Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
06/30/2014,,90.45,61.1,-3.89679126695336,58.4,60.3,,,4.53846153846154,,1.58445910083215,,2.77717058823529,,5.58319513543394,,
09/30/2014,,126.5,73.9,-20.2784222737819,11.1,73.9,,,-10.609756097561,,-18.1090909090909,,,,-14.9407114624506,,
12/31/2014,,98.1,45.0,13.6437908496732,10.8,45.0,,,-18.3687943262411,,-15.0847457627119,,,,18.4505606523955,,
03/31/2015,,,64.5,,58.0,64.5,,,,,,,,,,,
06/30/2015,,,,,11.8,61.9,,,,,,,,,,,
09/30/2015,,,77.3,,53.2,77.3,,,,,,,,,,,
12/31/2015,,,52.5,,50.5,52.5,,,,,,,,,,,
03/31/2016,,,73.8,,73.8,73.8,,,,,,,,,,,
06/30/2016,,,51.51,,5.3,63.9,,,,,,,,,,,
09/30/2016,,,94.035,,69.4,94.035,,,,,,,,,,,
