Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Amort Def Acq Cost (NL),Other Operating Expense,Operating Income (Loss),(Income) Loss from Affiliates,Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2011,337.169,275.094,275.094,0.0,60.05,2.025,0.0,2.025,-450.266,450.266,,,-52.477,52.477,50.715,1.762,,-165.574,,-25.761,0.0,-191.335,26.13,-165.205,0.0,0.0,0.0,-165.205,0.0,-165.205,0.0,0.0,-165.205,-176.357,-11.152,201.109,-0.82,-0.82,-0.876922,201.109,-0.82,-0.82,-0.876922,
12/31/2011,446.99,275.741,275.741,0.0,144.407,26.842,0.0,26.842,-470.361,470.361,,,-50.68,50.68,50.68,,,-74.051,,-25.142,0.0,-99.193,-36.101,-135.294,0.0,0.0,0.0,-135.294,0.0,-135.294,0.0,0.0,-135.294,-15.301,119.993,201.125,-0.67,-0.67,-0.076077,201.125,-0.67,-0.67,-0.076077,
03/31/2012,379.683,262.405,262.405,0.0,114.969,2.309,0.0,2.309,-322.905,322.905,,,-50.343,50.343,48.673,1.67,,6.435,,-24.627,0.0,-18.192,-1.363,-19.555,0.0,0.0,0.0,-19.555,0.0,-19.555,0.0,0.0,-19.555,-97.116,-77.561,201.528,-0.1,-0.1,-0.481898,201.528,-0.1,-0.1,-0.484865,
06/30/2012,321.09,242.628,242.628,0.0,58.45,20.012,0.0,20.012,-524.05,524.05,,,-48.91,48.91,46.975,1.935,,-251.87,,-24.912,0.0,-276.782,2.891,-273.891,0.0,0.0,0.0,-273.891,0.0,-273.891,0.0,0.0,-273.891,-288.593,-14.702,202.013,-1.36,-1.36,-1.428586,202.013,-1.36,-1.36,-1.432777,
09/30/2012,306.219,266.432,266.432,0.0,36.578,3.209,0.0,3.209,-480.977,480.977,,,-50.678,50.678,48.739,1.939,,-225.436,,-24.478,0.0,-249.914,2.972,-246.942,0.0,0.0,0.0,-246.942,0.0,-246.942,0.0,0.0,-246.942,-253.126,-6.184,202.014,-1.22,-1.22,-1.253012,202.014,-1.22,-1.22,-1.253012,
12/31/2012,371.372,261.705,261.705,0.0,107.052,2.615,0.0,2.615,-678.285,678.285,,,-51.516,51.516,51.516,,,-358.429,,-25.327,0.0,-383.756,-2.935,-386.691,0.0,0.0,0.0,-386.691,0.0,-386.691,0.0,0.0,-386.691,-472.083,-85.392,202.014,-1.91,-1.91,-2.336883,202.014,-1.91,-1.91,-2.336883,
03/31/2013,269.185,247.059,247.059,0.0,19.587,2.539,0.0,2.539,-264.558,264.558,,,-50.012,50.012,48.315,1.697,,-45.385,,-26.406,0.0,-71.791,-1.139,-72.93,0.0,0.0,0.0,-72.93,0.0,-72.93,0.0,0.0,-72.93,-74.189,-1.259,232.348,-0.31,-0.31,-0.319301,232.348,-0.31,-0.31,-0.319301,
06/30/2013,263.86,237.777,237.777,0.0,23.368,2.715,0.0,2.715,-184.991,184.991,,,-47.562,47.562,45.607,1.955,,31.307,,-17.942,0.0,13.365,-0.99,12.375,0.0,0.0,0.0,12.375,0.0,12.375,0.0,0.0,12.375,9.89,-2.485,337.868,0.04,0.04,0.018272,339.341,0.04,0.04,0.007272,
09/30/2013,254.449,231.857,231.857,0.0,20.111,2.481,0.0,2.481,-176.376,176.376,,,-47.97,47.97,45.761,2.209,,30.103,,-17.653,0.0,12.45,-0.336,12.114,0.0,0.0,0.0,12.114,0.0,12.114,0.0,0.0,12.114,12.253,0.139,337.868,0.04,0.04,0.036266,339.426,0.04,0.04,0.036266,
12/31/2013,251.941,226.358,226.358,0.0,23.404,2.179,0.0,2.179,-187.481,187.481,,,-46.974,46.974,46.974,,,17.486,,-17.662,0.0,-0.176,-1.231,-1.407,0.0,0.0,0.0,-1.407,0.0,-1.407,0.0,0.0,-1.407,-3.533,-2.126,337.743,0.0,0.0,-0.020461,337.743,-0.004166,-0.004166,-0.030461,
03/31/2014,235.082,214.261,214.261,0.0,19.925,0.896,0.0,0.896,-117.435,117.435,,,-39.4,39.4,37.981,1.419,,78.247,,-17.539,0.0,60.708,-0.726,59.982,0.0,0.0,0.0,59.982,0.0,59.982,0.0,0.0,59.982,59.751,-0.231,338.213,0.18,0.18,0.176667,413.18,0.15,0.15,0.149441,
06/30/2014,231.236,207.486,207.486,0.0,21.702,2.048,0.0,2.048,-133.308,133.308,,,-33.914,33.914,32.238,1.676,,64.014,,-17.374,0.0,46.64,-1.118,45.522,0.0,0.0,0.0,45.522,0.0,45.522,0.0,0.0,45.522,45.0,-0.522,338.626,0.13,0.13,0.13289,413.481,0.12,0.12,0.118738,
09/30/2014,235.115,209.035,209.035,0.0,22.987,3.093,0.0,3.093,-108.51,108.51,,,-36.978,36.978,34.882,2.096,,89.627,,-17.361,0.0,72.266,-0.249,72.017,0.0,0.0,0.0,72.017,0.0,72.017,0.0,0.0,72.017,71.385,-0.632,338.626,0.21,0.21,0.210808,413.576,0.18,0.18,0.178472,
12/31/2014,240.364,213.589,213.589,0.0,24.39,2.385,0.0,2.385,-112.114,112.114,,,-35.767,35.767,35.767,,,92.483,,-17.374,0.0,75.109,-0.681,74.428,0.0,0.0,0.0,74.428,0.0,74.428,0.0,0.0,74.428,73.994,-0.434,338.309091,0.22,0.22,0.218717,439.363,0.19,0.19,0.189012,
03/31/2015,270.215,217.288,217.288,0.0,50.447,2.48,0.0,2.48,-75.367,75.367,,,-41.025,41.025,39.268,1.757,,153.823,,-17.362,0.0,136.461,-3.385,133.076,0.0,0.0,0.0,133.076,0.0,133.076,0.0,0.0,133.076,115.96345,-17.11255,339.107,0.39,0.39,0.341967,468.141,0.32,0.32,0.283446,
06/30/2015,243.129,213.508,213.508,0.0,25.922,3.699,0.0,3.699,-72.905,72.905,,,-37.875,37.875,35.829,2.046,,132.349,,-17.373,0.0,114.976,-1.322,113.654,0.0,0.0,0.0,113.654,0.0,113.654,0.0,0.0,113.654,113.488,-0.166,339.705,0.33,0.33,0.334078,439.148,0.28,0.28,0.279622,
09/30/2015,269.511,239.234,239.234,0.0,26.579,3.698,0.0,3.698,-76.458,76.458,,,-48.443,48.443,46.075,2.368,,144.61,,-17.362,0.0,127.248,695.604,822.852,0.0,0.0,0.0,822.852,0.0,822.852,0.0,0.0,822.852,125.133,-697.719,339.701,2.42,2.42,0.368362,468.149,1.78,1.78,0.289622,
12/31/2015,258.433,226.192,226.192,0.0,29.154,3.087,0.0,3.087,-95.066,95.066,,,-37.023,37.023,34.405,2.618,,125.837,,-16.835,0.0,109.002,-6.584,102.418,0.0,0.0,0.0,102.418,0.0,102.418,0.0,0.0,102.418,101.95,-0.468,339.697,0.3,0.3,0.30012,467.927,0.24,0.24,0.239,
03/31/2016,258.579,221.341,221.341,0.0,30.865,6.373,0.0,6.373,-85.012,85.012,,,-41.738,41.738,39.777,1.961,,118.389,,-14.701,0.0,103.688,-34.497,69.191,0.0,0.0,0.0,69.191,0.0,69.191,0.0,0.0,69.191,75.9406,6.7496,340.144,0.2,0.2,0.22326,431.365,0.17,0.17,0.185647,
06/30/2016,263.534,231.456,231.456,0.0,28.084,3.994,0.0,3.994,-46.59,46.59,,,-37.593,37.593,35.348,2.245,-1.868,177.483,,-12.244,0.0,165.239,-56.018,109.221,0.0,0.0,0.0,109.221,0.0,109.221,0.0,0.0,109.221,111.13,1.909,340.678,0.32,0.32,0.326202,446.139,0.26,0.26,0.264279,
09/30/2016,273.85,237.376,237.376,0.0,32.607,3.867,0.0,3.867,-60.897,60.897,,,-40.445,40.445,37.87,2.575,,97.285,,-13.536,0.0,83.749,-27.131,56.618,0.0,0.0,0.0,56.618,0.0,56.618,0.0,0.0,56.618,102.203,45.585,349.376,0.16,0.16,0.29253,406.05,0.14,0.14,0.252264,
12/31/2016,266.52,235.053,235.053,0.0,28.042,3.425,0.0,3.425,-47.658,47.658,,,-40.633,40.633,37.768,2.865,,178.229,,-16.191,0.0,162.038,-54.551,107.487,0.0,0.0,0.0,107.487,0.0,107.487,0.0,0.0,107.487,107.521,0.034,341.361,0.31,0.31,0.314977,402.635,0.28,0.28,0.280084,
03/31/2017,260.88,229.103,229.103,0.0,29.355,2.422,0.0,2.422,-27.619,27.619,,,-42.995,42.995,40.765,2.23,0.0,190.266,,-16.309,0.0,173.957,-84.159,89.798,0.0,0.0,0.0,89.798,0.0,89.798,0.0,0.0,89.798,116.943,27.145,341.009,0.26,0.26,0.342932,402.175,0.24,0.24,0.307495,
06/30/2017,263.312,231.136,231.136,0.0,29.674,2.502,0.0,2.502,-27.339,27.339,,,-41.095,41.095,38.511,2.584,-0.065,194.813,,-14.197,0.0,180.616,-61.994,118.622,0.0,0.0,0.0,118.622,0.0,118.622,0.0,0.0,118.622,119.25,0.628,366.918,0.32,0.32,0.325004,394.47,0.31,0.31,0.311592,
09/30/2017,270.36,237.083,237.083,0.0,30.355,2.922,0.0,2.922,-29.747,29.747,,,-42.873,42.873,39.888,2.985,0.0,197.74,,-13.273,0.0,184.467,-64.44,120.027,0.0,0.0,0.0,120.027,0.0,120.027,0.0,0.0,120.027,120.677,0.65,370.586,0.32,0.32,0.325638,391.087,0.32,0.32,0.321662,
12/31/2017,271.502,237.425,237.425,0.0,31.736,2.341,0.0,2.341,30.996,-30.996,,,-43.786,43.786,43.786,,0.0,258.712,,-13.256,0.0,245.456,-218.142,27.314,0.0,0.0,0.0,27.314,0.0,27.314,0.0,0.0,27.314,160.651,133.337,370.591,0.07,0.07,0.433499,372.462,0.07,0.07,0.427988,
03/31/2018,265.77,232.107,232.107,0.0,31.792,1.871,0.0,1.871,-23.85,23.85,,,-48.662,48.662,46.09,2.572,,193.258,,-13.233,0.0,180.025,-36.388,143.637,0.0,0.0,0.0,143.637,0.0,143.637,0.0,0.0,143.637,144.55,0.913,370.908,0.39,0.39,0.389719,391.562,0.38,0.38,0.382332,
06/30/2018,282.0,246.964,246.964,0.0,32.605,2.431,0.0,2.431,13.455,-13.455,,,-44.687,44.687,41.842,2.845,0.0,250.768,,-13.246,0.0,237.522,-50.708,186.814,0.0,0.0,0.0,186.814,0.0,186.814,0.0,0.0,186.814,189.236,2.422,368.578,0.51,0.51,0.513422,388.881,0.49,0.49,0.496228,
09/30/2018,290.445,250.426,250.426,0.0,37.494,2.525,0.0,2.525,1.518,-1.518,,,-46.811,46.811,43.655,3.156,0.0,245.152,,-13.258,0.0,231.894,-49.994,181.9,0.0,0.0,0.0,181.9,0.0,181.9,0.0,0.0,181.9,180.866,-1.034,362.18,0.5,0.5,0.499382,382.905,0.49,0.49,0.4873,
12/31/2018,285.633,245.665,245.665,0.0,38.087,1.881,0.0,1.881,-27.685,27.685,,,-49.983,49.983,49.983,,0.0,207.965,,-13.256,0.0,194.709,-36.963,157.746,0.0,0.0,0.0,157.746,0.0,157.746,0.0,0.0,157.746,153.997,-3.749,360.111,0.44,0.44,0.427638,381.076,0.43,0.43,0.420162,
03/31/2019,291.65,249.761,249.761,0.0,40.059,1.83,0.0,1.83,-39.063,39.063,,,-48.418,48.418,45.94,2.478,0.0,204.169,,-13.233,0.0,190.936,-38.995,151.941,0.0,0.0,0.0,151.941,0.0,151.941,0.0,0.0,151.941,152.431,0.49,355.653,0.43,0.43,0.428595,376.667,0.42,0.42,0.421301,
06/30/2019,292.317,247.102,247.102,0.0,42.73,2.485,0.0,2.485,-21.836,21.836,,,-45.72,45.72,42.96,2.76,0.0,224.761,,-13.55,0.0,211.211,-43.433,167.778,0.0,0.0,0.0,167.778,0.0,167.778,0.0,0.0,167.778,167.607,-0.171,355.734,0.47,0.47,0.471158,376.603,0.46,0.46,0.459546,
09/30/2019,318.383,267.857,267.857,0.0,46.92,3.606,0.0,3.606,-33.985,33.985,,,-48.339,48.339,45.197,3.142,,236.059,,-12.939,0.0,223.12,-46.186,176.934,0.0,0.0,0.0,176.934,0.0,176.934,0.0,0.0,176.934,173.636,-3.298,351.475,0.5,0.5,0.494021,372.575,0.49,0.49,0.481148,
12/31/2019,311.626,266.267,266.267,0.0,42.642,2.717,0.0,2.717,-23.69,23.69,,,-52.293,52.293,52.293,,0.0,235.643,,-12.934,0.0,222.709,-45.599,177.11,0.0,0.0,0.0,177.11,0.0,177.11,0.0,0.0,177.11,176.055,-1.055,348.538,0.505124,0.505124,0.505124,369.943,0.505124,0.505124,0.502272,
03/31/2020,306.893,260.901,260.901,0.0,43.238,2.754,0.0,2.754,-60.956,60.956,,,-44.772,44.772,42.262,2.51,,201.165,,-12.926,0.0,188.239,-38.434,149.805,0.0,0.0,0.0,149.805,0.0,149.805,0.0,0.0,149.805,147.534,-2.271,344.053,0.44,0.44,0.428812,365.216,0.42,0.42,0.413782,
06/30/2020,293.968,243.562,243.562,0.0,46.38,4.026,0.0,4.026,-217.374,217.374,,,-47.182,47.182,44.273,2.909,0.0,29.412,,-12.929,0.0,16.483,-2.436,14.047,0.0,0.0,0.0,14.047,0.0,14.047,0.0,0.0,14.047,9.88,-4.167,338.593,0.04,0.04,0.02918,339.661,0.04,0.04,0.027732,
09/30/2020,290.4,,,,,,,,,,,,,,,,,,,,,121.475,,101.0,,,,,,101.0,,,101.0,107.4,,,0.287,0.287,0.311,,0.287,0.287,0.311,
12/31/2020,291.6,,,,,,,,,,,,,,,,,,,,,142.2,,123.667,,,,,,123.667,,,123.667,126.5,,,0.35,0.35,0.353,,0.35,0.35,0.353,
