Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/31/2011,5058.0,3907.0,1151.0,-2814.0,2814.0,2244.0,0.0,-811.0,421.0,,390.0,0.0,1433.0,-91.0,93.0,96.0,-3.0,,,-2.0,1342.0,-5.0,1337.0,0.0,0.0,0.0,1337.0,0.0,1337.0,0.0,0.0,1337.0,1337.0,0.0,790.0,1.69,1.69,1.69,792.0,1.69,1.69,1.69,
11/30/2011,3696.0,2821.0,875.0,-2569.0,2569.0,1127.0,0.0,-819.0,434.0,,385.0,0.0,308.0,-99.0,89.0,92.0,-3.0,,,10.0,209.0,8.0,217.0,0.0,0.0,0.0,217.0,0.0,217.0,0.0,0.0,217.0,225.75,8.75,778.0,0.28,0.28,0.290167,780.0,0.28,0.28,0.290167,
02/29/2012,3582.0,2764.0,818.0,-2694.0,2694.0,888.0,0.0,-970.0,421.0,,376.0,173.0,-82.0,-59.0,85.0,88.0,-3.0,,,-26.0,-141.0,2.0,-139.0,0.0,0.0,0.0,-139.0,0.0,-139.0,0.0,0.0,-139.0,35.1,174.1,778.0,-0.18,-0.18,0.045116,778.0,-0.18,-0.18,0.043779,
05/31/2012,3538.0,2675.0,863.0,-2478.0,2478.0,1060.0,0.0,-807.0,431.0,,376.0,0.0,253.0,-239.0,84.0,87.0,-3.0,,,155.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,136.9,122.9,779.0,0.02,0.02,0.175738,779.0,0.02,0.02,0.175738,
08/31/2012,4684.0,3561.0,1123.0,-2597.0,2597.0,2087.0,0.0,-792.0,409.0,,383.0,0.0,1295.0,41.0,82.0,84.0,-2.0,,,-123.0,1336.0,-6.0,1330.0,0.0,0.0,0.0,1330.0,0.0,1330.0,0.0,0.0,1330.0,1194.0,-136.0,778.0,1.71,1.71,1.534704,779.0,1.71,1.71,1.534704,
11/30/2012,3579.0,2659.0,920.0,-2552.0,2552.0,1027.0,0.0,-851.0,459.0,,392.0,0.0,176.0,-82.0,75.0,77.0,-2.0,,,7.0,94.0,-1.0,93.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0,0.0,93.0,111.0,18.0,777.0,0.12,0.12,0.142857,779.0,0.12,0.12,0.142857,
02/28/2013,3593.0,2740.0,853.0,-2599.0,2599.0,994.0,0.0,-849.0,460.0,,389.0,0.0,145.0,-106.0,81.0,83.0,-2.0,,,25.0,39.0,-2.0,37.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0,37.0,67.0,30.0,776.0,0.05,0.05,0.08634,778.0,0.05,0.05,0.08634,
05/31/2013,3479.0,2613.0,866.0,-2487.0,2487.0,992.0,0.0,-840.0,449.0,,391.0,0.0,152.0,-111.0,75.0,78.0,-3.0,,,36.0,41.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,41.0,57.0,16.0,775.0,0.05,0.05,0.073548,777.0,0.05,0.05,0.070592,
08/31/2013,4726.0,3598.0,1128.0,-2917.0,2917.0,1809.0,0.0,-858.0,439.0,,406.0,13.0,951.0,-16.0,74.0,76.0,-2.0,,,-58.0,935.0,-1.0,934.0,0.0,0.0,0.0,934.0,0.0,934.0,0.0,0.0,934.0,1073.0,139.0,775.0,1.2,1.2,1.384516,777.0,1.2,1.2,1.378893,
11/30/2013,3659.0,2697.0,962.0,-2620.0,2620.0,1039.0,0.0,-935.0,532.0,,403.0,0.0,104.0,-47.0,79.0,82.0,-3.0,,,-32.0,57.0,9.0,66.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,66.0,22.0,-44.0,775.0,0.09,0.09,0.028387,777.0,0.08,0.08,0.023372,
02/28/2014,3585.0,2727.0,858.0,-2592.0,2592.0,993.0,0.0,-926.0,521.0,,405.0,0.0,67.0,-86.0,70.0,72.0,-2.0,,,16.0,-19.0,-1.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,0.0,-20.0,-3.0,17.0,776.0,-0.03,-0.03,-0.003866,776.0,-0.03,-0.03,-0.008093,
05/31/2014,3633.0,2698.0,935.0,-2572.0,2572.0,1061.0,0.0,-914.0,504.0,,410.0,0.0,147.0,-48.0,70.0,72.0,-2.0,,,-22.0,99.0,-1.0,98.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,98.0,73.0,-25.0,776.0,0.13,0.13,0.094072,778.0,0.13,0.13,0.094072,
08/31/2014,4947.0,3719.0,1228.0,-2760.0,2760.0,2187.0,0.0,-895.0,481.0,,414.0,0.0,1292.0,-51.0,67.0,69.0,-2.0,,,-16.0,1241.0,0.0,1241.0,0.0,0.0,0.0,1241.0,0.0,1241.0,0.0,0.0,1241.0,1226.0,-15.0,776.0,1.6,1.6,1.579897,778.0,1.6,1.6,1.579897,
11/30/2014,3718.0,2745.0,973.0,-2498.0,2498.0,1220.0,0.0,-955.0,547.0,,408.0,0.0,265.0,-362.0,74.0,76.0,-2.0,,,288.0,-97.0,-7.0,-104.0,0.0,0.0,0.0,-104.0,0.0,-104.0,0.0,0.0,-104.0,208.0,312.0,776.0,-0.13,-0.13,0.268041,776.0,-0.13,-0.13,0.268041,
02/28/2015,3531.0,2632.0,899.0,-2335.0,2335.0,1196.0,0.0,-930.0,529.0,,401.0,0.0,266.0,-214.0,55.0,57.0,-2.0,,,159.0,52.0,-3.0,49.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,49.0,159.0,110.0,777.0,0.06,0.06,0.204633,779.0,0.06,0.06,0.201207,
05/31/2015,3590.0,2628.0,962.0,-2404.0,2404.0,1186.0,0.0,-897.0,491.0,,406.0,0.0,289.0,-63.0,55.0,57.0,-2.0,,,8.0,226.0,-4.0,222.0,0.0,0.0,0.0,222.0,0.0,222.0,0.0,0.0,222.0,193.0,-29.0,778.0,0.29,0.29,0.248072,780.0,0.29,0.29,0.248072,
08/31/2015,4883.0,3631.0,1252.0,-2490.0,2490.0,2393.0,0.0,-883.0,484.0,,399.0,0.0,1510.0,-260.0,51.0,53.0,-2.0,,,209.0,1250.0,-34.0,1216.0,0.0,0.0,0.0,1216.0,0.0,1216.0,0.0,0.0,1216.0,1365.0,149.0,778.0,1.56,1.56,1.754499,781.0,1.56,1.56,1.750781,
11/30/2015,3711.0,2709.0,1002.0,-2218.0,2218.0,1493.0,0.0,-983.0,564.0,,419.0,0.0,510.0,-239.0,48.0,50.0,-2.0,0.0,,191.0,271.0,-1.0,270.0,0.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,270.0,389.0,119.0,774.0,0.35,0.35,0.502584,777.0,0.35,0.35,0.502584,
02/29/2016,3651.0,2718.0,933.0,-2243.0,2243.0,1408.0,0.0,-974.0,551.0,,423.0,0.0,434.0,-291.0,50.0,52.0,-2.0,0.0,,241.0,143.0,-1.0,142.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0,0.0,142.0,301.0,159.0,766.0,0.18,0.18,0.39295,769.0,0.18,0.18,0.386762,
05/31/2016,3705.0,2696.0,1009.0,-2258.0,2258.0,1447.0,0.0,-969.0,532.0,,437.0,0.0,478.0,129.0,55.0,57.0,-2.0,0.0,,-184.0,607.0,-2.0,605.0,0.0,0.0,0.0,605.0,0.0,605.0,0.0,0.0,605.0,370.0,-235.0,751.0,0.81,0.81,0.492676,753.0,0.8,0.8,0.487915,
08/31/2016,5097.0,3803.0,1294.0,-2563.0,2563.0,2534.0,0.0,-972.0,529.0,,443.0,0.0,1562.0,-97.0,59.0,61.0,-2.0,0.0,,38.0,1465.0,-41.0,1424.0,0.0,0.0,0.0,1424.0,0.0,1424.0,0.0,0.0,1424.0,1417.0,-7.0,737.0,1.93,1.93,1.922659,739.0,1.93,1.93,1.920528,
11/30/2016,3875.0,2873.0,1002.0,-2319.0,2319.0,1556.0,0.0,-1019.0,584.0,,435.0,0.0,537.0,76.0,53.0,55.0,-2.0,0.0,,-129.0,613.0,-4.0,609.0,0.0,0.0,0.0,609.0,0.0,609.0,0.0,0.0,609.0,491.0,-118.0,727.0,0.84,0.84,0.675378,729.0,0.83,0.83,0.668134,
02/28/2017,3791.0,2804.0,987.0,-2435.0,2435.0,1356.0,0.0,-988.0,549.0,,439.0,0.0,368.0,-14.0,49.0,51.0,-2.0,0.0,,-35.0,354.0,-2.0,352.0,0.0,0.0,0.0,352.0,0.0,352.0,0.0,0.0,352.0,279.0,-73.0,725.0,0.48,0.48,0.384828,728.0,0.48,0.48,0.379725,
05/31/2017,3945.0,2872.0,1073.0,-2436.0,2436.0,1509.0,0.0,-1009.0,553.0,,456.0,0.0,500.0,-116.0,48.0,50.0,-2.0,,,68.0,384.0,-5.0,379.0,0.0,0.0,0.0,379.0,0.0,379.0,0.0,0.0,379.0,378.0,-1.0,724.0,0.52,0.52,0.522099,727.0,0.52,0.52,0.518624,
08/31/2017,5515.0,4138.0,1377.0,-3013.0,3013.0,2502.0,0.0,-1109.0,547.0,,473.0,89.0,1393.0,-25.0,46.0,49.0,-3.0,,,-21.0,1368.0,-39.0,1329.0,0.0,0.0,0.0,1329.0,0.0,1329.0,0.0,0.0,1329.0,1328.0,-1.0,723.0,1.84,1.84,1.836791,726.0,1.83,1.83,1.828623,
11/30/2017,4259.0,3131.0,1128.0,-2618.0,2618.0,1641.0,0.0,-1093.0,616.0,,477.0,0.0,548.0,12.0,45.0,47.0,-2.0,0.0,,-57.0,560.0,-14.0,546.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,0.0,546.0,452.0,-94.0,720.0,0.76,0.76,0.627778,722.0,0.76,0.76,0.627778,
02/28/2018,4232.0,3148.0,1084.0,-2709.0,2709.0,1523.0,0.0,-1104.0,616.0,,488.0,0.0,419.0,-28.0,45.0,48.0,-3.0,,,-17.0,391.0,0.0,391.0,0.0,0.0,0.0,391.0,0.0,391.0,0.0,0.0,391.0,375.0,-16.0,717.0,0.54,0.54,0.523013,719.0,0.54,0.54,0.517747,
05/31/2018,4357.0,3193.0,1164.0,-2681.0,2681.0,1676.0,0.0,-1117.0,605.0,,512.0,0.0,559.0,5.0,46.0,49.0,-3.0,,,-51.0,564.0,-3.0,561.0,0.0,0.0,0.0,561.0,0.0,561.0,0.0,0.0,561.0,483.0,-78.0,714.0,0.79,0.79,0.676471,715.0,0.78,0.78,0.670909,
08/31/2018,5836.0,4353.0,1483.0,-2958.0,2958.0,2878.0,0.0,-1084.0,573.0,,511.0,0.0,1794.0,-50.0,44.0,49.0,-5.0,,,6.0,1744.0,-37.0,1707.0,0.0,0.0,0.0,1707.0,0.0,1707.0,0.0,0.0,1707.0,1672.0,-35.0,706.0,2.42,2.42,2.368272,707.0,2.41,2.41,2.360495,
11/30/2018,4456.0,3236.0,1220.0,-2741.0,2741.0,1715.0,0.0,-1163.0,656.0,,506.0,1.0,552.0,-44.0,43.0,47.0,-4.0,,,1.0,508.0,-14.0,494.0,0.0,0.0,0.0,494.0,0.0,494.0,0.0,0.0,494.0,492.0,-2.0,698.0,0.71,0.71,0.704871,699.0,0.71,0.71,0.704871,
02/28/2019,4673.0,3199.0,1474.0,-3142.0,3142.0,1531.0,0.0,-1145.0,629.0,,516.0,0.0,386.0,-48.0,47.0,51.0,-4.0,,,1.0,338.0,-2.0,336.0,0.0,0.0,0.0,336.0,0.0,336.0,0.0,0.0,336.0,338.0,2.0,693.0,0.48,0.48,0.487734,695.0,0.48,0.48,0.482878,
05/31/2019,4838.0,3257.0,1581.0,-3159.0,3159.0,1679.0,0.0,-1164.0,622.0,,542.0,0.0,515.0,-56.0,49.0,54.0,-5.0,,,7.0,459.0,-8.0,451.0,0.0,0.0,0.0,451.0,0.0,451.0,0.0,0.0,451.0,457.0,6.0,691.0,0.65,0.65,0.66136,693.0,0.65,0.65,0.658658,
08/31/2019,6533.0,4477.0,2056.0,-3532.0,3532.0,3001.0,0.0,-1111.0,563.0,,548.0,0.0,1890.0,-63.0,44.0,52.0,-8.0,,,19.0,1827.0,-47.0,1780.0,0.0,0.0,0.0,1780.0,0.0,1780.0,0.0,0.0,1780.0,1819.0,39.0,689.0,2.58,2.58,2.640058,691.0,2.58,2.58,2.63644,
11/30/2019,4781.0,3171.0,1610.0,-3076.0,3076.0,1705.0,0.0,-1221.0,667.0,0.0,554.0,0.0,484.0,-47.0,42.0,49.0,-7.0,,,5.0,437.0,-14.0,423.0,0.0,0.0,0.0,423.0,0.0,423.0,0.0,0.0,423.0,428.0,5.0,686.0,0.62,0.62,0.623907,688.0,0.61,0.61,0.617267,
02/29/2020,4789.0,3234.0,1555.0,-3521.0,3521.0,1268.0,0.0,-1981.0,680.0,,570.0,731.0,-713.0,-57.0,50.0,55.0,-5.0,,,7.0,-770.0,-11.0,-781.0,0.0,0.0,0.0,-781.0,0.0,-781.0,0.0,0.0,-781.0,-910.0,-129.0,684.0,-1.14,-1.14,-1.330409,684.0,-1.14,-1.14,-1.330409,
05/31/2020,740.0,446.0,294.0,-1895.0,1895.0,-1155.0,0.0,-3022.0,492.0,,577.0,1953.0,-4177.0,-208.0,176.0,182.0,-6.0,,,32.0,-4385.0,11.0,-4374.0,0.0,0.0,0.0,-4374.0,0.0,-4374.0,0.0,0.0,-4374.0,-2505.69,1868.31,721.0,-6.07,-6.07,-3.475298,721.0,-6.07,-6.07,-3.478724,
08/31/2020,358.358,,,,,-67320.4529998,,,,,,,-1441.455,,,,,,,,-1689.583,,-1661.0,,,,,,-1661.0,,,-1661.0,-1661.0,,,-2.138,-2.138,-2.138,,-2.138,-2.138,-2.138,
11/30/2020,667.061,,,,,-690.42147622,,,,,,,-1210.091,,,,,,,,-1457.5,,-1430.25,,,,,,-1430.25,,,-1430.25,-1430.25,,,-1.787,-1.787,-1.787,,-1.787,-1.787,-1.787,
