Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/01/2005,8622.702,673.072,673.072,0.0,1164.672,1164.672,,747.168,290.999,152.942,303.227,0.0,332.044,,,,,2916.956,730.953,1824.953,-1094.0,0.0,4974.793,4863.457,4098.052,765.405,,,111.336,5705.746,,647.051,647.051,,,,396.395,,,,,,1163.485,,,1163.485,2206.931,927.536,,,,,749.307,,,,,749.307,1676.843,3883.774,0.0,1070.658,,,,3631.739,36.531,4738.928,0.0,4738.928,8622.702,
07/01/2005,8666.138,808.655,808.655,0.0,1176.582,1176.582,,752.706,313.664,154.597,284.445,0.0,302.207,,,,,3040.15,706.344,1803.344,-1097.0,0.0,4919.644,4794.776,4052.283,742.493,,,124.868,5625.988,,654.376,654.376,,,,371.715,,,,,,1206.106,,,1206.106,2232.197,931.482,,,,,701.119,,,,,701.119,1632.601,3864.798,0.0,1034.496,,,,3856.131,-89.287,4801.34,0.0,4801.34,8666.138,
09/30/2005,9023.075,275.621,275.621,0.0,1364.32,1364.32,,878.328,363.924,168.541,345.863,0.0,281.67,,,,,2799.939,737.922,1860.922,-1123.0,0.0,5485.214,5327.594,4474.696,852.898,,,157.62,6223.136,,719.825,719.825,,,,118.806,,,,,,1360.933,,,1360.933,2199.564,935.651,,,,,893.712,,,,,893.712,1829.363,4028.927,0.0,1001.8,,,,4078.777,-86.429,4994.148,0.0,4994.148,9023.075,
12/31/2005,9163.109,315.551,315.551,0.0,1407.858,1407.858,,825.263,331.861,178.63,314.772,0.0,396.347,,,,,2945.019,748.172,1878.951,-1130.779,0.0,5469.918,5309.138,4474.991,834.147,,,160.78,6218.09,,782.854,782.854,,,,183.951,181.351,2.6,2.6,,,1301.781,,,1301.781,2268.586,857.771,843.571,14.2,14.2,,956.402,,,,,956.402,1814.173,4082.759,0.0,865.26,,,,4324.369,-109.279,5080.35,0.0,5080.35,9163.109,
03/31/2006,9354.178,260.823,260.823,0.0,1388.559,1388.559,,886.581,352.97,188.292,345.319,0.0,465.162,,,,,3001.125,753.14,1932.733,-1179.593,0.0,5599.913,5443.411,4561.312,882.099,,,156.502,6353.053,,807.254,807.254,,,,6.588,,,,,,1341.365,,,1341.365,2155.207,863.951,,,,,960.689,,,,,960.689,1824.64,3979.847,0.0,907.414,,,,4533.965,-67.048,5374.331,0.0,5374.331,9354.178,
06/30/2006,11912.261,284.733,284.733,0.0,1561.321,1561.321,,1009.847,382.442,193.252,434.153,0.0,388.32,,,,,3244.221,855.828,2081.073,-1225.245,0.0,7812.212,7636.067,6361.364,1274.703,,,176.145,8668.04,,820.96,820.96,,,,280.342,,,,,,1435.792,,,1435.792,2537.094,2382.717,,,,,1132.928,,,,,1132.928,3515.645,6052.739,0.0,955.231,,,,4842.34,61.951,5859.522,0.0,5859.522,11912.261,
09/29/2006,12022.568,263.952,263.952,0.0,1595.579,1595.579,,1020.982,381.913,195.058,444.011,0.0,347.778,,,,,3228.291,846.447,2096.606,-1250.159,0.0,7947.83,7741.585,6157.212,1584.373,,,206.245,8794.277,,844.469,844.469,,,,13.812,,,,,,1506.396,,,1506.396,2364.677,2261.543,,,,,1244.951,,,,,1244.951,3506.494,5871.171,0.0,993.053,,,,5104.256,54.088,6151.397,0.0,6151.397,12022.568,
12/31/2006,12864.151,317.81,317.81,0.0,1654.725,1654.725,,988.709,429.74,182.809,376.16,0.0,475.495,,,,,3436.739,868.623,2135.988,-1267.365,0.0,8558.789,8258.563,6560.239,1698.324,,,300.226,9427.412,,932.87,932.87,,,,10.855,,,,,,1515.989,,,1515.989,2459.714,2422.861,,,,,1336.916,,,,,1336.916,3759.777,6219.491,0.0,1030.866,,,,5421.809,191.985,6644.66,0.0,6644.66,12864.151,
03/30/2007,13088.218,197.564,197.564,0.0,1682.874,1682.874,,1050.106,413.892,195.858,440.356,0.0,375.53,,,,,3306.074,888.708,2180.959,-1292.251,0.0,8893.436,8598.09,6855.949,1742.141,,,295.346,9782.144,,949.344,949.344,,,,30.51,,,,,,1118.641,,,1118.641,2098.495,2294.834,,,,,1648.146,,,,,1648.146,3942.98,6041.475,0.0,1085.048,,,,5733.749,227.946,7046.743,0.0,7046.743,13088.218,
06/29/2007,13146.694,174.145,174.145,0.0,1732.186,1732.186,,1048.858,426.545,193.396,428.917,0.0,323.823,,,,,3279.012,887.709,2234.372,-1346.663,0.0,8979.973,8640.163,6879.815,1760.348,,,339.81,9867.682,,987.804,987.804,,,,25.373,,,,,,1015.615,,,1015.615,2028.792,2133.204,,,,,1650.64,,,,,1650.64,3783.844,5812.636,0.0,1010.275,,,,6035.661,288.122,7334.058,0.0,7334.058,13146.694,
09/28/2007,13775.038,209.281,209.281,,1826.709,1826.709,,1080.832,415.333,198.608,466.891,,269.231,,,,,3386.053,902.411,2274.991,-1372.58,0.0,9486.574,9180.944,7336.697,1844.247,,,305.63,10388.985,,1016.023,1016.023,,,,20.36,,,,,,1056.035,,,1056.035,2092.418,1926.846,,,,,1702.423,,,,,1702.423,3629.269,5721.687,0.0,1129.435,,,,6510.071,413.845,8053.351,0.0,8053.351,13775.038,
12/31/2007,17471.935,239.108,239.108,0.0,1984.384,1984.384,,1193.615,450.541,195.332,547.742,0.0,632.66,,,,,4049.767,1108.634,2511.097,-1402.463,0.0,12313.534,11805.984,9241.011,2564.973,,,507.55,13422.168,,1125.6,1125.6,,,,330.48,,,,,,1443.773,,,1443.773,2899.853,3395.764,,,,,2090.63,,,,,2090.63,5486.394,8386.247,0.0,1722.242,,,,6820.756,542.69,9085.688,0.0,9085.688,17471.935,
03/28/2008,17853.022,233.819,233.819,0.0,2099.508,2099.508,,1292.297,486.762,208.928,596.607,,529.649,,,,,4155.273,1127.735,2598.783,-1471.048,0.0,12570.014,12065.881,9480.869,2585.012,,,504.133,13697.749,,1144.649,1144.649,,,,301.122,,,,,,1535.673,,,1535.673,2981.444,3204.144,,,,,2092.839,,,,,2092.839,5296.983,8278.427,0.0,1770.362,,,,7082.735,721.498,9574.595,0.0,9574.595,17853.022,
06/27/2008,17994.614,284.1,284.1,0.0,2094.317,2094.317,,1297.456,460.75,261.916,574.79,,515.854,,,,,4191.727,1131.887,2621.536,-1489.649,0.0,12671.0,12161.394,9463.471,2697.923,,,509.606,13802.887,,1193.576,1193.576,,,,312.647,,,,,,1587.298,,,1587.298,3093.521,2740.056,,,,,2086.756,,,,,2086.756,4826.812,7920.333,0.0,1807.544,,,,7436.616,830.121,10074.281,0.0,10074.281,17994.614,
09/26/2008,17620.648,286.519,286.519,0.0,2100.795,2100.795,,1274.851,443.605,263.998,567.248,,458.901,,,,,4121.066,1106.313,2589.808,-1483.495,0.0,12393.269,11891.348,9266.686,2624.662,,,501.921,13499.582,,1148.488,1148.488,,,,316.38,,,,,,1546.75,,,1546.75,3011.618,2391.302,,,,,2045.491,,,,,2045.491,4436.793,7448.411,0.0,1858.454,,,,7799.02,514.763,10172.237,0.0,10172.237,17620.648,
12/31/2008,17490.128,392.854,392.854,0.0,1894.585,1894.585,,1142.309,386.96,211.353,543.996,0.0,757.371,,,,,4187.119,1108.653,2591.855,-1483.202,0.0,12194.356,11730.003,9210.581,2519.422,,,464.353,13303.009,,1108.961,1108.961,,,,66.159,,,,,,1569.977,,,1569.977,2745.097,2553.17,,,,,2383.299,,,,,2383.299,4936.469,7681.566,0.0,1816.507,,,,8095.155,-103.1,9808.562,0.0,9808.562,17490.128,
04/03/2009,17673.114,975.945,975.945,0.0,1707.133,1707.133,,1133.8,407.123,220.455,506.222,0.0,680.403,,,,680.403,4497.281,1077.692,2582.164,-1504.472,,12098.141,11597.963,9123.05,2474.913,,,500.178,13175.833,,2397.575,930.819,,,1466.756,77.18,77.18,,,,0.0,0.0,,,0.0,2474.755,2840.79,2840.79,,,,2354.613,,,,,2354.613,5195.403,7670.158,,1857.636,3.548,1854.088,,8323.305,-177.985,10002.956,,10002.956,17673.114,
07/03/2009,18322.397,1258.411,1258.411,0.0,1750.114,1750.114,,1067.075,374.715,206.625,485.735,0.0,713.072,,,,713.072,4788.672,1096.721,2654.078,-1557.357,,12437.004,11893.276,9357.679,2535.597,,,543.728,13533.725,,2466.728,906.542,,,1560.186,41.398,0.398,,,,41.0,0.0,,,0.0,2508.126,2863.393,2863.393,,,,2348.351,,,,,2348.351,5211.744,7719.87,,1908.958,3.558,1905.4,,8609.413,84.156,10602.527,,10602.527,18322.397,
10/02/2009,19161.907,1636.231,1636.231,0.0,1836.255,1836.255,0.0,1071.43,370.353,201.907,499.17,0.0,654.868,,,,654.868,5198.784,1097.424,2705.264,-1607.84,0.0,12865.699,12187.361,9633.448,2553.913,,,678.338,13963.123,,2627.637,973.155,,,1654.482,50.714,0.0,,,,50.714,0.0,,,0.0,2678.351,2899.497,2899.497,,,,2373.53,,,,,2373.53,5273.027,7951.378,0.0,1980.022,3.571,1976.451,,8951.148,279.359,11210.529,0.0,11210.529,19161.907,
12/31/2009,19595.42,1721.92,1721.92,0.0,1916.831,1916.831,0.0,993.016,338.884,179.461,474.671,0.0,588.861,0.0,,,588.861,5220.628,1143.331,2713.917,-1570.586,0.0,13231.461,12473.426,9817.923,2655.503,,,758.035,14374.792,,2716.774,1051.487,0.0,0.0,1665.287,44.186,44.186,0.0,0.0,,,0.0,0.0,0.0,0.0,2760.96,2889.023,2889.023,0.0,0.0,,2315.261,72.164,392.9,392.9,0.0,1850.197,5204.284,7965.244,0.0,2078.09,3.589,2074.501,,9205.142,346.944,11630.176,0.0,11630.176,19595.42,
04/02/2010,19880.646,806.368,806.368,0.0,1981.411,1981.411,0.0,1187.893,415.664,208.926,563.303,0.0,565.405,,,,565.405,4541.077,1179.094,2762.876,-1583.782,0.0,14160.475,13306.483,10351.84,2954.643,,,853.992,15339.569,,2794.255,1161.791,,,1632.464,63.551,0.051,,,,63.5,0.0,,,0.0,2857.806,2822.298,2822.298,,,,2347.364,,,,,2347.364,5169.662,8027.468,0.0,2128.972,3.607,2125.365,,9492.413,231.793,11853.178,0.0,11853.178,19880.646,
07/02/2010,20078.957,1232.936,1232.936,0.0,2025.978,2025.978,0.0,1238.693,424.214,207.556,606.923,0.0,547.324,,,,547.324,5044.931,1163.335,2787.154,-1623.819,0.0,13870.691,13133.622,10230.541,2903.081,,,737.069,15034.026,,2921.937,1223.89,,,1698.047,69.964,69.964,,,,,0.0,,,0.0,2991.901,2754.966,2754.966,,,,2274.08,,,,,2274.08,5029.046,8020.947,0.0,2264.324,7.256,2257.068,,9851.839,-58.153,12058.01,0.0,12058.01,20078.957,
10/01/2010,21497.835,1635.041,1635.041,0.0,2032.661,2032.661,0.0,1244.895,418.822,219.148,606.925,0.0,548.026,,,,548.026,5460.623,1153.431,2649.294,-1495.863,0.0,14883.781,13547.768,10476.778,3070.99,,498.5,837.513,16037.212,,3039.944,1178.865,,,1861.079,39.483,39.483,,,,,0.0,,,0.0,3079.427,2822.259,2822.259,,,,2424.216,,,,,2424.216,5246.475,8325.902,0.0,2314.817,7.269,2307.548,,10485.199,371.917,13171.933,0.0,13171.933,21497.835,
12/31/2010,22217.13,1632.98,1632.98,0.0,2097.974,2097.974,0.0,1165.623,406.3,177.5,581.8,0.023,1168.878,0.0,0.0,,1168.878,6065.455,1129.781,2564.881,-1435.1,0.0,15021.894,13701.475,10393.738,3307.737,,511.283,809.136,16151.675,,3279.941,1124.821,0.0,0.0,2155.12,40.761,40.761,,,,,0.0,0.0,0.0,0.0,3320.702,2783.907,2783.907,,,,2339.755,75.8,111.0,111.0,0.0,2152.955,5123.662,8444.364,0.0,2419.696,7.295,2412.401,,10945.928,345.386,13711.01,61.756,13772.766,22217.13,
04/01/2011,23034.881,1593.559,1593.559,0.0,2210.224,2210.224,0.0,1284.932,453.209,230.236,601.487,0.0,1043.177,,,,1043.177,6131.892,1177.703,,,0.0,15725.286,14474.397,10934.931,3539.466,,523.231,727.658,16902.989,,3264.933,1239.137,,,2025.796,58.922,0.022,,,,58.9,0.0,,,0.0,3323.855,2668.039,2668.039,,,,2319.298,,,,,2319.298,4987.337,8311.192,0.0,2690.299,7.37,2682.929,,11362.018,606.862,14659.179,64.51,14723.689,23034.881,
07/01/2011,31513.376,551.583,551.583,0.0,3099.418,3099.418,0.0,2065.049,635.537,314.06,1115.452,0.0,838.75,,,,838.75,6554.8,2226.119,3809.129,-1583.01,0.0,22732.457,20951.773,14741.004,6210.769,,533.136,1247.548,24958.576,,4233.364,1515.113,,,2718.251,47.932,0.032,,,,47.9,0.0,,,0.0,4281.296,6524.931,6524.931,,,,4151.63,,,,,4151.63,10676.561,14957.857,0.0,3754.58,7.585,3746.995,,11997.077,737.839,16489.496,66.023,16555.519,31513.376,
09/30/2011,30618.424,484.368,484.368,0.0,3007.192,3007.192,0.0,1970.896,628.858,305.106,1036.932,0.0,852.082,,,,852.082,6314.538,2151.052,3787.949,-1636.897,0.0,22152.834,20470.686,14433.079,6037.607,,531.179,1150.969,24303.886,,4041.411,1467.349,,,2574.062,82.284,82.284,,,,,0.0,,,0.0,4123.695,5813.406,5813.406,,,,4119.172,,,,,4119.172,9932.578,14056.273,0.0,3808.332,7.596,3800.736,,12503.349,185.11,16496.791,65.36,16562.151,30618.424,
12/31/2011,29949.447,537.001,537.001,0.0,3049.895,3049.895,0.0,1781.352,588.3,262.2,930.9,-0.048,904.109,0.0,0.0,,904.109,6272.357,2100.999,3766.999,-1666.0,0.0,21576.1,20314.523,14474.323,5840.2,,521.882,739.686,23677.099,,4073.636,1422.438,0.0,0.0,2651.198,98.392,98.392,,,,,0.0,0.0,0.0,0.0,4172.028,5206.8,5206.8,,,,3598.851,92.3,245.0,,,3261.551,8805.651,12977.679,0.0,3884.851,7.611,3877.24,,13056.869,-36.937,16904.783,66.985,16971.768,29949.447,
03/30/2012,30420.959,1043.283,1043.283,0.0,2996.457,2996.457,0.0,1889.079,628.74,289.046,971.293,0.0,614.404,,,,614.404,6543.223,2104.811,3891.119,-1786.308,0.0,21772.925,20435.158,14573.31,5861.848,,549.865,787.902,23877.736,,3849.458,1465.982,,,2383.476,63.108,0.0,,,,63.108,0.0,,,0.0,3912.566,4862.716,4862.716,,,,3754.475,,,,,3754.475,8617.191,12529.757,0.0,4023.4,7.668,4015.732,,13652.469,147.436,17823.305,67.897,17891.202,30420.959,
06/29/2012,31170.583,1118.24,1118.24,0.0,3094.25,3094.25,,1855.811,629.413,306.329,920.069,0.0,542.194,,,,542.194,6610.495,2065.451,3836.301,-1770.85,,22494.637,21104.154,14927.272,6176.882,,552.54,837.943,24560.088,,3974.294,1511.061,,,2463.233,55.407,0.007,,,,55.4,0.0,,,0.0,4029.701,4847.62,4847.62,,,,3925.538,,,,,3925.538,8773.158,12802.859,,4141.663,7.696,4133.967,,14235.198,-74.945,18301.916,65.808,18367.724,31170.583,
09/28/2012,31585.42,1541.335,1541.335,0.0,2984.728,2984.728,,1882.37,642.304,304.079,935.987,0.0,499.567,,,,499.567,6908.0,2062.952,3933.61,-1870.658,,22614.468,21160.677,15056.604,6104.073,,560.629,893.162,24677.42,,3879.626,1492.632,,,2386.994,55.063,0.0,,,,55.063,0.0,,,0.0,3934.689,4659.158,4659.158,,,,4038.807,,,,,4038.807,8697.965,12632.654,,3969.585,7.718,3961.867,,14766.627,149.874,18886.086,66.68,18952.766,31585.42,
12/31/2012,32941.0,1678.7,1678.7,0.0,3267.3,3267.3,0.0,1813.4,622.3,291.2,899.9,0.0,828.4,0.0,0.0,,828.4,7587.8,2140.9,4103.2,-1962.3,0.0,23212.3,21806.0,15462.0,6344.0,0.0,,1406.3,25353.2,,4150.6,1546.3,0.0,0.0,2604.3,55.5,46.0,9.5,9.5,,,0.0,0.0,0.0,0.0,4206.1,5287.6,5246.8,40.8,40.8,,4363.4,94.2,240.0,,,4029.2,9651.0,13857.1,0.0,3695.8,7.7,3688.1,,15379.9,-59.2,19016.5,67.4,19083.9,32941.0,
03/29/2013,32469.3,2150.7,2150.7,0.0,3118.3,3118.3,0.0,1866.5,633.1,325.4,908.0,0.0,774.5,,,,774.5,7910.0,2109.9,4149.0,-2039.1,0.0,22449.4,21507.8,15359.4,6148.4,,0.0,941.6,24559.3,,3859.5,1534.5,,,2325.0,67.0,0.0,,,,67.0,0.0,,,0.0,3926.5,4404.3,4404.3,,,,4389.3,,,,,4389.3,8793.6,12720.1,0.0,3894.6,7.8,3886.8,,16054.5,-268.0,19681.1,68.1,19749.2,32469.3,
06/28/2013,33109.0,2324.9,2324.9,0.0,3281.4,3281.4,,1911.0,635.5,327.7,947.8,0.0,713.7,,,,713.7,8231.0,2148.9,4295.6,-2146.7,,22729.1,21730.7,15535.2,6195.5,,,998.4,24878.0,,4078.6,1621.4,,,2457.2,53.9,0.0,,,,53.9,0.0,,,0.0,4132.5,4100.9,4100.9,,,,4511.0,,,,,4511.0,8611.9,12744.4,0.0,4020.8,7.8,4013.0,,16653.9,-378.6,20296.1,68.5,20364.6,33109.0,
09/27/2013,33721.2,1995.6,1995.6,0.0,3372.7,3372.7,,1965.7,649.5,332.6,983.6,0.0,689.7,,,,689.7,8023.7,2179.2,4441.3,-2262.1,,23518.3,22368.9,16024.4,6344.5,,0.0,1149.4,25697.5,,4222.9,1683.6,,,2539.3,56.5,56.5,,,,,0.0,,,0.0,4279.4,3445.5,3445.5,,,,4625.5,,,,,4625.5,8071.0,12350.4,0.0,4096.3,7.8,4088.5,,17233.5,-25.2,21304.6,66.2,21370.8,33721.2,
12/31/2013,34672.2,3115.2,3115.2,0.0,3451.6,3451.6,0.0,1783.5,610.6,287.0,885.9,0.0,763.4,0.0,0.0,,763.4,9113.7,2211.3,4510.8,-2299.5,0.0,23347.2,22285.9,16038.2,6247.7,0.0,0.0,1061.3,25558.5,,4465.1,1778.2,0.0,0.0,2686.9,62.3,0.0,9.7,9.7,,52.6,0.0,0.0,0.0,0.0,4527.4,3436.7,3381.5,55.2,55.2,,4256.7,91.9,177.0,,,3987.8,7693.4,12220.8,0.0,4165.5,7.9,4157.6,,18005.3,214.5,22385.3,66.1,22451.4,34672.2,
03/28/2014,35042.6,3346.5,3346.5,0.0,3467.6,3467.6,0.0,1871.3,644.7,302.0,924.6,0.0,718.9,,,,718.9,9404.3,2182.6,4593.7,-2411.1,0.0,23455.7,22360.9,16148.3,6212.6,,,1094.8,25638.3,,4240.3,1685.4,,,2554.9,64.1,0.0,,,,64.1,0.0,,,0.0,4304.4,3422.9,3422.9,,,,4286.5,,,,,4286.5,7709.4,12013.8,0.0,4228.0,7.9,4220.1,,18515.1,218.6,22961.7,67.1,23028.8,35042.6,
06/27/2014,35652.1,3321.1,3321.1,0.0,3631.8,3631.8,,1894.2,649.3,302.1,942.8,0.0,660.2,,,,660.2,9507.3,2232.1,4756.4,-2524.3,,23912.7,22767.5,16398.4,6369.1,,,1145.2,26144.8,,4357.7,1734.8,,,2622.9,49.0,0.0,,,,49.0,0.0,,,0.0,4406.7,3020.0,3020.0,,,,4436.5,,,,,4436.5,7456.5,11863.2,0.0,4293.3,7.9,4285.4,,19121.4,305.8,23720.5,68.4,23788.9,35652.1,
09/26/2014,35535.9,4025.3,4025.3,0.0,3498.1,3498.1,0.0,1874.0,639.5,304.4,930.1,0.0,592.1,,,,592.1,9989.5,2161.6,4680.6,-2519.0,0.0,23384.8,22192.6,15978.7,6213.9,,,1192.2,25546.4,,4399.7,1684.0,,,2715.7,71.4,0.0,,,,71.4,0.0,,,0.0,4471.1,2964.7,2964.7,,,,4290.0,,,,,4290.0,7254.7,11725.8,0.0,4388.8,7.9,4380.9,,19731.7,-379.8,23740.7,69.4,23810.1,35535.9,
12/31/2014,36991.7,3005.6,3005.6,0.0,3445.8,3445.8,0.0,1782.8,612.7,266.4,903.7,0.0,1197.1,0.0,,159.6,952.7,9431.3,2171.9,4708.9,-2537.0,0.0,25388.5,22732.7,15673.2,7059.5,,,1016.7,27560.4,,5016.5,1825.0,0.0,0.0,3191.5,71.9,0.0,4.6,4.6,,67.3,308.0,0.0,0.0,0.0,5396.4,3401.5,3373.2,28.3,28.3,,4744.0,78.3,202.0,,,4304.1,8145.5,13541.9,0.0,4488.8,7.9,4480.9,,20323.0,-1433.7,23378.1,71.7,23449.8,36991.7,
04/03/2015,36072.3,2511.0,2511.0,0.0,3446.9,3446.9,0.0,1897.2,668.3,263.3,965.6,0.0,919.3,,,,919.3,8774.4,2135.9,4713.3,-2577.4,0.0,25162.0,24069.9,16711.5,7358.4,,,1092.1,27297.9,,4829.0,1732.3,,,3096.7,123.7,0.0,,,,123.7,0.0,,,0.0,4952.7,3053.8,3053.8,,,,4675.1,,,,,4675.1,7728.9,12681.6,0.0,4631.6,8.0,4623.6,,20797.3,-2107.9,23321.0,69.7,23390.7,36072.3,
07/03/2015,36986.8,3342.0,3342.0,0.0,3565.2,3565.2,0.0,1912.2,672.8,260.6,978.8,0.0,835.1,,,,835.1,9654.5,2161.3,4840.8,-2679.5,0.0,25171.0,24032.4,16935.1,7097.3,,,1138.6,27332.3,,4945.5,1744.1,,,3201.4,110.1,0.0,,,,110.1,0.0,,,0.0,5055.6,3052.7,3052.7,,,,4706.5,,,,,4706.5,7759.2,12814.8,0.0,4736.1,8.0,4728.1,,21397.2,-2032.1,24101.2,70.8,24172.0,36986.8,
10/02/2015,49707.9,1833.5,1833.5,0.0,3906.1,3906.1,0.0,2340.6,776.4,369.2,1195.0,0.0,851.6,,,,851.6,8931.8,2791.6,5466.6,-2675.0,0.0,37984.5,36819.2,25128.7,11690.5,,,1165.3,40776.1,,5093.9,1819.4,,,3274.5,3489.3,0.0,,,,3489.3,42.4,,,0.0,8625.6,11522.7,11522.7,,,,6375.8,,,,,6375.8,17898.5,26524.1,0.0,4895.3,8.0,4887.3,,20416.4,-2199.0,23112.7,71.1,23183.8,49707.9,
12/31/2015,48222.2,790.8,790.8,0.0,3964.1,3964.1,0.0,2095.4,737.1,319.8,1038.5,0.0,986.4,0.0,,0.0,986.4,7836.7,2825.6,5497.7,-2672.1,0.0,37559.9,36340.6,25070.3,11270.3,,,1219.3,40385.5,,5325.2,2049.0,0.0,0.0,3276.2,845.2,0.0,3.6,3.6,,841.6,0.0,0.0,0.0,0.0,6170.4,12025.2,12002.1,23.1,23.1,,6262.6,82.3,175.0,,,6005.3,18287.8,24458.2,0.0,4989.2,8.0,4981.2,,21012.3,-2311.2,23690.3,73.7,23764.0,48222.2,
04/01/2016,48385.6,664.3,664.3,0.0,3871.2,3871.2,0.0,2237.7,776.1,346.4,1115.2,0.0,974.0,,,,974.0,7747.2,2872.5,5734.3,-2861.8,0.0,37765.9,36749.2,25485.4,11263.8,,,1016.7,40638.4,,5124.3,1918.8,,,3205.5,197.0,0.0,,,,197.0,0.0,,,0.0,5321.3,12194.7,12194.7,,,,6292.5,,,,,6292.5,18487.2,23808.5,0.0,5080.6,8.0,5072.6,,21660.6,-2236.5,24504.7,72.4,24577.1,48385.6,
07/01/2016,51503.7,4097.6,4097.6,0.0,3994.8,3994.8,0.0,2240.2,755.5,347.0,1137.7,0.0,898.4,,,,898.4,11231.0,2784.8,5708.4,-2923.6,0.0,37487.9,36461.8,25378.3,11083.5,,,1026.1,40272.7,,5381.4,1993.2,,,3388.2,2644.5,0.0,,,,2644.5,0.0,,,0.0,8025.9,12007.7,12007.7,,,,6349.8,,,,,6349.8,18357.5,26383.4,0.0,5229.5,8.1,5221.4,,22206.8,-2391.2,25045.1,75.2,25120.3,51503.7,
09/30/2016,41297.5,971.4,971.4,0.0,3081.8,3081.8,,1712.2,499.5,261.9,950.8,0.0,727.8,,,0.0,727.8,6493.2,2255.1,4242.6,-1987.5,,32549.2,31888.8,21580.9,10307.9,,,660.4,34804.3,,3954.3,1354.5,,,2599.8,809.1,0.0,,,,809.1,0.0,,,0.0,4763.4,7503.1,7503.1,,,,5766.6,,,,,5766.6,13269.7,18033.1,0.0,5270.8,8.1,5262.7,,20043.1,-2122.3,23191.6,72.8,23264.4,41297.5,
12/31/2016,45295.3,963.7,963.7,0.0,3186.1,3186.1,0.0,1709.4,525.6,299.4,884.4,0.0,805.9,0.0,,,805.9,6665.1,2354.0,4317.3,-1963.3,0.0,36276.2,35644.9,23826.9,11818.0,,,631.3,38630.2,,1485.0,1485.0,0.0,0.0,0.0,2594.8,0.0,3.3,3.3,,2591.5,2794.2,0.0,0.0,2794.2,6874.0,9674.2,9659.0,15.2,15.2,,5670.3,0.0,158.0,,,5512.3,15344.5,22218.5,0.0,5321.0,8.1,5312.9,,20703.5,-3021.7,23002.8,74.0,23076.8,45295.3,
03/31/2017,45245.1,803.9,803.9,0.0,3034.9,3034.9,0.0,1764.9,533.6,293.5,937.8,0.0,715.2,,,,715.2,6318.9,2408.7,4498.6,-2089.9,0.0,36517.5,35831.8,24015.0,11816.8,,,685.7,38926.2,,3782.1,1402.2,,,2379.9,2221.0,0.0,,,,2221.0,0.0,,,0.0,6003.1,9729.3,9729.3,,,,5721.6,,,,,5721.6,15450.9,21454.0,0.0,5378.6,8.1,5370.5,,21112.4,-2705.2,23785.8,5.3,23791.1,45245.1,
06/30/2017,45646.8,726.4,726.4,0.0,3214.8,3214.8,0.0,1791.7,542.8,290.5,958.4,0.0,523.7,,,,523.7,6256.6,2422.8,4648.8,-2226.0,0.0,36967.4,36273.5,24523.6,11749.9,,,693.9,39390.2,,4033.1,1427.0,,,2606.1,169.5,0.0,,,,169.5,0.0,,,0.0,4202.6,11422.5,11422.5,,,,5426.5,,,,,5426.5,16849.0,21051.6,0.0,5432.2,8.1,5424.1,,21572.3,-2414.5,24590.0,5.2,24595.2,45646.8,
09/29/2017,45851.3,648.6,648.6,0.0,3254.6,3254.6,0.0,1892.3,559.9,325.1,1007.3,0.0,464.7,,,0.0,464.7,6260.2,2424.9,4798.2,-2373.3,0.0,37166.2,36477.1,24783.8,11693.3,,,689.1,39591.1,,4205.3,1501.8,,,2703.5,182.2,0.0,,,,182.2,0.0,,,0.0,4387.5,10726.8,10726.8,,,,5356.4,,,,,5356.4,16083.2,20470.7,0.0,5480.1,8.1,5472.0,,22047.1,-2151.8,25375.4,5.2,25380.6,45851.3,
