Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
02/01/2014,1730.0,811.0,259.0,182.0,14.0,,168.0,478.0,-160.0,2159.0,-2054.0,533.0,0.0,-247.0,-200.0,102.0,102.0,0.0,-302.0,-226.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-381.0,-92.0,-76.0,-238.0,105.0,-343.0,25.0,0.0,1102.0,253.0,120.0,
05/03/2014,174.0,224.0,253.0,-15.0,21.0,,-36.0,-288.0,163.0,-340.0,628.0,-739.0,0.0,-184.0,-190.0,10.0,10.0,0.0,-200.0,-151.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-385.0,-92.0,-16.0,-277.0,126.0,-403.0,0.0,0.0,-395.0,343.0,83.0,
08/02/2014,560.0,292.0,254.0,4.0,17.0,-6.0,-7.0,10.0,-77.0,481.0,-352.0,-42.0,0.0,-192.0,-235.0,14.0,14.0,0.0,-249.0,-182.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-616.0,-112.0,-4.0,-496.0,23.0,-519.0,-4.0,0.0,-248.0,152.0,119.0,
11/01/2014,195.0,217.0,263.0,34.0,17.0,27.0,-10.0,-319.0,68.0,-2373.0,1659.0,327.0,0.0,-372.0,-321.0,55.0,55.0,0.0,-376.0,-302.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,-405.0,-110.0,181.0,-475.0,59.0,-534.0,-1.0,0.0,-582.0,70.0,82.0,
01/31/2015,1932.0,793.0,266.0,73.0,18.0,-29.0,84.0,800.0,-132.0,2272.0,-1952.0,612.0,0.0,-374.0,-302.0,93.0,93.0,0.0,-395.0,-287.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,-360.0,-107.0,146.0,-395.0,50.0,-445.0,-4.0,0.0,1198.0,269.0,129.0,
05/02/2015,53.0,193.0,259.0,3.0,18.0,-6.0,-9.0,-402.0,167.0,-483.0,691.0,-777.0,0.0,-381.0,-239.0,4.0,4.0,0.0,-243.0,-180.0,-63.0,0.0,0.0,0.0,-212.0,0.0,-212.0,0.0,70.0,-409.0,-106.0,-44.0,-259.0,100.0,-359.0,0.0,0.0,-737.0,314.0,81.0,
08/01/2015,345.0,217.0,261.0,10.0,29.0,,-19.0,-143.0,-75.0,461.0,-405.0,-124.0,0.0,-234.0,-268.0,0.0,0.0,0.0,-268.0,-187.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-777.0,-121.0,-164.0,-492.0,58.0,-550.0,0.0,0.0,-666.0,136.0,113.0,
10/31/2015,-120.0,118.0,271.0,81.0,18.0,,63.0,-590.0,134.0,-2448.0,1433.0,291.0,0.0,-246.0,-239.0,90.0,90.0,0.0,-329.0,-224.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-3.0,-117.0,983.0,-874.0,2.0,-876.0,5.0,0.0,-369.0,24.0,80.0,
01/30/2016,1706.0,544.0,270.0,-113.0,0.0,,-113.0,1005.0,-271.0,2410.0,-1797.0,663.0,0.0,-231.0,-163.0,110.0,110.0,0.0,-273.0,-186.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-840.0,-112.0,-511.0,-213.0,3.0,-216.0,-4.0,0.0,635.0,161.0,109.0,
04/30/2016,8.0,124.0,260.0,54.0,16.0,53.0,-15.0,-430.0,122.0,-232.0,461.0,-781.0,0.0,-211.0,-212.0,16.0,16.0,0.0,-228.0,-153.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-172.0,-112.0,40.0,-104.0,26.0,-130.0,4.0,0.0,-375.0,257.0,80.0,
07/30/2016,552.0,11.0,260.0,270.0,21.0,,249.0,11.0,-23.0,416.0,-154.0,-228.0,0.0,-127.0,-165.0,51.0,51.0,0.0,-216.0,-140.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-159.0,-116.0,-41.0,1.0,1.0,0.0,-3.0,0.0,266.0,35.0,120.0,
10/29/2016,-252.0,14.0,267.0,-2.0,19.0,,-21.0,-531.0,102.0,-2265.0,1394.0,238.0,0.0,-153.0,-166.0,71.0,71.0,0.0,-237.0,-158.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-138.0,-116.0,71.0,-96.0,4.0,-100.0,3.0,0.0,-543.0,16.0,79.0,
01/28/2017,1493.0,486.0,271.0,-73.0,5.0,,-78.0,809.0,-202.0,2188.0,-1833.0,656.0,0.0,304.0,304.0,535.0,535.0,0.0,-231.0,-145.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-957.0,-115.0,-760.0,-81.0,5.0,-86.0,-1.0,0.0,840.0,44.0,117.0,
04/29/2017,237.0,78.0,243.0,-42.0,13.0,41.0,-96.0,-42.0,170.0,-227.0,573.0,-558.0,0.0,-60.0,-81.0,96.0,96.0,0.0,-177.0,-117.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-273.0,-115.0,-152.0,2.0,2.0,0.0,-8.0,0.0,-96.0,16.0,76.0,
07/29/2017,309.0,111.0,244.0,-40.0,18.0,-15.0,-43.0,-6.0,-51.0,646.0,-312.0,-289.0,0.0,-150.0,-141.0,54.0,54.0,0.0,-195.0,-130.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-574.0,-115.0,-472.0,-1.0,0.0,-1.0,14.0,0.0,-415.0,385.0,107.0,
10/28/2017,-140.0,30.0,254.0,-30.0,15.0,6.0,-51.0,-394.0,155.0,-2084.0,1369.0,166.0,0.0,-116.0,-116.0,62.0,62.0,0.0,-178.0,-112.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-116.0,46.0,0.0,1.0,-1.0,94.0,0.0,-232.0,11.0,68.0,
02/03/2018,1587.0,1347.0,268.0,-723.0,12.0,-457.0,-278.0,695.0,-154.0,1886.0,-1468.0,431.0,0.0,-5.0,-11.0,199.0,199.0,0.0,-210.0,-128.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-640.0,-115.0,-514.0,3.0,3.0,0.0,-14.0,0.0,942.0,84.0,110.0,
05/05/2018,322.0,139.0,235.0,-9.0,17.0,19.0,-45.0,-43.0,105.0,-115.0,415.0,-448.0,0.0,-156.0,-167.0,23.0,23.0,0.0,-190.0,-132.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-99.0,-116.0,-3.0,28.0,28.0,0.0,-8.0,0.0,67.0,8.0,65.0,
08/04/2018,222.0,166.0,235.0,2.0,14.0,17.0,-29.0,-181.0,-17.0,336.0,-196.0,-304.0,0.0,-156.0,-153.0,65.0,65.0,0.0,-218.0,-143.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-537.0,-116.0,-444.0,10.0,10.0,0.0,13.0,0.0,-471.0,311.0,91.0,
11/03/2018,-115.0,62.0,249.0,-2.0,17.0,26.0,-45.0,-424.0,75.0,-2190.0,1445.0,246.0,0.0,-237.0,-236.0,33.0,33.0,0.0,-269.0,-193.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.0,-115.0,86.0,3.0,3.0,0.0,46.0,0.0,-332.0,16.0,57.0,
02/02/2019,1306.0,740.0,244.0,-137.0,15.0,50.0,-202.0,459.0,-224.0,1882.0,-1609.0,410.0,0.0,93.0,98.0,353.0,353.0,0.0,-255.0,-189.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-928.0,-116.0,-788.0,4.0,4.0,0.0,-28.0,0.0,471.0,10.0,115.0,
05/04/2019,-38.0,136.0,236.0,-71.0,14.0,7.0,-92.0,-339.0,163.0,-235.0,247.0,-514.0,0.0,-237.0,-230.0,34.0,34.0,0.0,-264.0,-204.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-158.0,-116.0,-3.0,6.0,6.0,0.0,-45.0,0.0,-433.0,12.0,46.0,
08/03/2019,388.0,86.0,236.0,27.0,14.0,10.0,3.0,39.0,-3.0,469.0,-192.0,-235.0,0.0,-217.0,-212.0,25.0,25.0,0.0,-237.0,-174.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-239.0,-117.0,-36.0,0.0,0.0,0.0,-86.0,0.0,-68.0,177.0,61.0,
11/02/2019,-178.0,2.0,253.0,13.0,12.0,8.0,-7.0,-446.0,64.0,-2227.0,1593.0,124.0,0.0,-275.0,-297.0,14.0,14.0,0.0,-311.0,-245.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,57.0,-116.0,-3.0,-1.0,0.0,-1.0,177.0,0.0,-396.0,10.0,45.0,
02/01/2020,1436.0,340.0,256.0,216.0,-2.0,-31.0,249.0,624.0,-233.0,2068.0,-1608.0,397.0,0.0,-273.0,-233.0,112.0,112.0,0.0,-345.0,-279.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-783.0,-117.0,-555.0,0.0,0.0,0.0,-111.0,0.0,380.0,30.0,90.0,
05/02/2020,-164.0,-3581.0,237.0,2922.0,6.0,-225.0,3141.0,258.0,236.0,265.0,629.0,-872.0,0.0,-113.0,-139.0,21.0,21.0,0.0,-160.0,-122.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1148.0,-117.0,1496.0,0.0,0.0,0.0,-231.0,0.0,871.0,2.0,38.0,
08/01/2020,157.0,-431.0,235.0,248.0,7.0,-40.0,281.0,105.0,-14.0,1333.0,-817.0,-397.0,0.0,-159.0,-119.0,10.0,10.0,0.0,-129.0,-106.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-198.0,0.0,-220.0,0.0,0.0,0.0,22.0,0.0,-200.0,84.0,66.0,
