Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1993,,614.697998,171.951996,1724.267944,8408.903106,8540.412109,-131.509003,1823.317017,234.154999,486.063995,6.264,13469.620117,,1747.69397,8615.294921,4351.789062,4263.505859,0,10362.990234,1460.494995,330.270012,173.141998,,,0,0,524.377014,618.348022,1142.725036,,
03/31/1994,,544.643982,70.492996,1291.366943,8783.524414,8914.008789,-130.485001,2315.62207,250.097,398.63501,8.062,13662.444336,,1818.848022,8644.904785,4418.318848,4226.585938,0,10463.75293,1625.006958,216.078007,175.610001,,,0,0,539.166016,642.830017,1181.996033,,
06/30/1994,,860.653992,36.504002,1225.219971,10415.618164,10580.364258,-164.746002,3478.11499,267.059998,1050.387939,3.846,17337.404297,,1891.53894,10327.416016,4971.519043,5355.896973,0,12218.955078,2975.916016,293.520988,521.677002,0.0,16010.069083,0,0,666.252991,661.083008,1327.335999,17337.405082,
09/30/1994,,821.86499,102.579002,814.080017,10843.607422,11008.363281,-164.755997,3396.616943,270.872986,616.786987,2.779,16869.1875,,1880.20105,10728.060059,4952.835938,5775.224121,0,12608.260742,2391.903076,126.877999,423.64801,0.0,15550.689828,0,0,637.567017,680.929993,1318.497009,16869.186837,
12/31/1994,,616.638977,152.524994,519.64502,11258.743149,11429.910156,-171.167007,3336.556885,282.095001,604.770996,6.979,16777.949219,,1902.310059,11164.751953,4972.950195,6191.801758,0,13067.05957,1868.839966,145.443996,386.147003,,,0,0,639.13501,671.322998,1310.458008,,
03/31/1995,,743.786011,3.65,570.721008,11570.716797,11745.115234,-174.397995,3272.625977,282.828003,614.666016,8.911,17067.904297,,1840.328003,11509.629395,4861.450195,6648.179199,0,13349.957031,1877.30603,153.978002,351.472992,,,0,0,642.130981,693.059998,1335.190979,,
06/30/1995,,684.354004,6.75,516.788025,11734.523438,11913.525391,-179.001999,3205.291016,276.768005,577.080994,3.2,17004.755859,,1875.828003,11595.408203,4807.14502,6788.263184,0,13471.236328,1662.261963,182.427005,328.247009,,,0,0,646.820984,713.762024,1360.583008,,
09/30/1995,,594.064026,7.25,604.773987,11742.90625,11922.456055,-179.550003,3258.715088,275.845001,519.049988,1.631,17004.234375,,1768.953003,11403.272949,4779.838867,6623.434082,0,13172.225586,1851.180054,280.51601,313.093994,0.0,15617.015644,0,0,649.562012,737.656982,1387.218994,17004.234638,
12/31/1995,,651.640991,1.775,2544.808105,11564.818527,11743.269531,-178.451004,2167.009033,276.425995,530.307007,2.007,17738.789062,,1834.853027,11573.978027,4917.60498,6656.373047,0,13408.830078,2344.383057,154.307995,447.798004,,,0,0,650.911987,732.562988,1383.474975,,
03/31/1996,,587.278015,1.6,2659.9729,11298.266602,11476.197266,-177.929993,2574.910889,279.217987,509.828003,3.311,17914.386719,,1795.572021,11456.914062,4844.830078,6612.083984,0,13252.486328,2423.99292,207.857005,660.495972,,,0,0,650.018982,719.534973,1369.553955,,
06/30/1996,,553.049011,7.575,2633.540039,11364.607422,11543.331055,-178.723999,2770.228027,287.489014,520.228027,3.731,18140.447266,,1822.69397,11125.625,4639.099121,6486.525879,0,12948.319336,2902.665039,187.533002,709.857971,,,0,0,649.213013,742.859009,1392.072021,,
09/30/1996,,632.117004,26.4,2765.981934,11653.287109,11832.636719,-179.350006,2722.660889,293.96701,519.039001,1.627,18615.080078,,1867.463013,10588.756348,4595.15918,5993.597168,0,12456.21875,3210.976074,243.849,1305.569946,,,0,0,649.090027,749.375977,1398.466003,,
12/31/1996,,648.494019,15.0,2354.938965,11901.200195,12080.25,-179.048996,2644.706055,301.59201,538.145996,3.19,18407.259766,,1951.542969,10516.056152,4668.541992,5847.51416,0,12467.599609,2897.668945,210.492002,1435.675049,,,0,0,652.492981,743.335999,1395.828979,,
03/31/1997,,585.107971,2.275,2069.563965,11845.828125,12024.876953,-179.048996,2567.24707,311.15799,631.036011,2.236,18014.451172,,1907.840942,10481.727051,4605.28418,5876.442871,0,12389.568359,2509.9021,253.342995,1485.345947,,,0,0,652.353027,723.940002,1376.29303,,
06/30/1997,,639.588013,3.075,2312.861084,11938.558594,12117.639648,-179.080994,2475.094971,314.89801,667.195984,2.059,18353.330078,,1912.531982,10701.153809,4837.358887,5863.794922,0,12613.685547,2869.322021,252.335001,1235.214966,,,0,0,653.004028,729.768982,1382.77301,,
09/30/1997,,579.031982,2.775,2201.590088,11928.147461,12107.273438,-179.126007,2341.660889,314.893005,681.945984,8.154,18058.197266,,1930.69397,10681.938965,4844.946777,5836.992188,0,12612.632812,2218.875,403.217996,1460.003052,,,0,0,652.59198,710.877014,1363.468994,,
12/31/1997,,658.5,19.0,2589.916016,12058.469727,12237.669922,-179.197006,2272.154053,314.200012,699.088989,10.926,18622.259766,,2062.906006,10882.291016,4988.524902,5893.766113,0,12945.200195,2486.843018,236.746999,1568.223999,,,0,0,652.495972,732.749023,1385.244995,,
03/31/1998,,604.244019,0.825,3161.185059,12027.594727,12206.942383,-179.347,2480.571045,312.765991,798.612976,4.262,19390.060547,,2139.111084,10850.617188,4979.540039,5871.077148,0,12989.727539,1778.918945,317.521003,2877.462891,,,0,0,651.379028,775.051025,1426.430054,,
06/30/1998,,577.138,11.85,3457.099121,12262.456055,12436.535156,-174.078995,2544.385986,321.562988,805.846008,1.806,19982.144531,,2063.416992,10894.837402,4993.949219,5900.888184,0,12958.253906,2113.537109,343.186005,3146.177979,,,0,0,651.143005,769.846008,1420.989014,,
09/30/1998,,532.757996,0.5,3387.289062,12352.12207,12527.167969,-175.046005,2297.091064,324.903015,797.632996,1.047,19693.34375,,2040.880005,10976.287109,5176.067871,5800.219238,0,13017.166992,1595.18103,388.117007,3254.920898,,,0,0,651.059021,786.89801,1437.957031,,
12/31/1998,,1802.813965,650.672974,7930.01123,24071.539062,24445.300781,-373.756012,3877.503906,773.562988,1505.465942,24.26,40635.828125,,5241.73877,23291.900391,11890.0,11401.900391,0,28533.759766,3921.230957,680.549002,4292.868164,,,0,0,1183.175049,2024.248047,3207.423096,,
03/31/1999,,1452.44104,124.585999,7739.867188,24318.275391,24684.517578,-366.243011,4381.35498,781.840027,1588.83606,18.604,40405.804688,,4894.015137,22464.030273,11566.19043,10897.839844,0,27358.044922,4361.567871,698.221981,4741.871094,,,0,0,1199.276001,2046.822021,3246.098022,,
06/30/1999,,1528.722046,114.097,7932.508789,24998.433594,25364.302734,-365.868988,4790.083984,786.590027,1927.381958,25.504,42103.320312,,4961.789062,22580.617188,11315.90918,11264.708008,0,27542.40625,5276.813965,591.415987,5500.564941,,,0,0,1204.171997,1987.948975,3192.120972,,
09/30/1999,,1493.199,185.705,8402.762,25889.8,26255.23,-365.427,4714.788,734.403,1974.626,29.731,43425.02,,4777.639,22621.96,11279.91,11342.05,0,27399.6,5966.118,611.732,6272.512,,,0,0,1200.745,1974.312,3175.057,,
12/31/1999,,1563.334961,135.156998,6189.616211,25903.279297,26266.759766,-363.476013,7050.562012,678.442017,1877.541992,8.617,43406.550781,,4739.077148,23173.370117,11577.700195,11595.669922,0,27912.449219,6984.939941,699.952998,4850.013184,,,0,0,1107.769043,1851.432983,2959.202026,,
03/31/2000,,1541.259033,57.842999,6121.774902,26263.685547,26617.470703,-353.783997,6998.306152,681.999023,2019.124023,6.18,43690.171875,,5030.442871,23313.870117,11463.410156,11850.459961,0,28344.3125,5357.404785,580.630989,6398.678223,,,0,0,1107.902954,1901.240967,3009.143921,,
06/30/2000,,1538.505981,114.960999,6114.532227,25231.345703,25589.410156,-358.063995,6932.616211,635.877014,2012.719971,3.474,42584.03125,,4988.178223,22910.740234,10984.580078,11926.160156,0,27898.917969,5290.643066,687.052979,5886.466797,,,0,0,1107.901978,1713.04895,2820.950928,,
09/30/2000,,1182.521,205.465,2994.142,24104.46,24481.8,-377.344,8260.314,635.481,2010.787,2.543,39395.71,,4601.826,22188.6,10786.91,11401.69,0,26790.43,3087.233,761.61,5994.741,,,0,0,1107.902,1653.784,2761.686,,
12/31/2000,,1278.691,2155.665,2013.67,24236.0,24616.43,-380.434,6650.439,634.201,1965.893,1.418,38935.97,,4934.466,21688.84,10792.52,10896.32,0,26623.31,2927.236,758.75,5813.281,,,0,0,1108.618,1704.782,2813.4,,
03/31/2001,,1153.243042,1651.418945,4651.220215,24147.300781,24527.939453,-380.645996,4620.487793,635.888,1964.136963,2.118,38825.808594,,4649.832031,21574.519531,11126.75,10447.769531,0,26224.349609,2469.650879,1055.027058,6192.959961,,,0,0,1108.972046,1774.848999,2883.821045,,
06/30/2001,,1115.68103,1015.400024,4748.774902,24359.759766,24740.419922,-380.662994,4508.526855,644.890015,2051.105957,3.083,38447.21875,,4738.022949,21246.879883,11032.450195,10214.429688,0,25984.900391,2278.887939,1105.974968,6170.007812,,,0,0,1108.737061,1798.713989,2907.45105,,
09/30/2001,,1035.436035,300.0,4929.834961,24540.339844,24901.060547,-360.71701,4389.327148,677.916016,2391.947998,0.0,38264.800781,,4715.663086,21158.280273,11382.580078,9775.700195,0,25873.949219,2152.202881,1136.636963,6131.35498,,,0,0,1114.93103,1855.730957,2970.661987,,
12/31/2001,,1441.561035,400.0,5134.272949,24760.890625,25124.490234,-363.606995,4002.474121,729.382996,2131.836914,0.0,38600.410156,,5280.621094,20886.392578,11748.790039,9137.602539,0,26167.019531,2165.298096,1216.292969,6096.707031,,,0,0,1116.793945,1838.305054,2955.098999,,
03/31/2002,,956.226013,447.5,4870.076172,25044.589844,25412.410156,-367.819,4123.211914,752.177979,2029.724976,0.0,38223.511719,,4850.398926,20822.397461,11931.070312,8891.327148,0,25672.789062,2183.071045,1291.760986,6088.397949,,,0,0,1116.755981,1870.729004,2987.484985,,
06/30/2002,,1124.365967,147.0,4823.646973,25281.490234,25652.910156,-371.417999,4177.855957,771.702026,2173.041992,0.0,38499.101562,,4981.783203,20546.75,11690.450195,8856.299805,0,25528.539062,2191.336914,1376.453979,6328.513184,,,0,0,1116.708984,1957.553955,3074.262939,,
09/30/2002,,1364.145996,271.067993,4792.495117,25906.970703,26286.849609,-379.877991,4215.161133,792.853027,2268.031982,0.0,39610.730469,,5181.667969,21450.128906,12251.709961,9198.418945,0,26631.800781,2030.54895,1421.030029,6404.599121,,,0,0,1119.982056,2002.765015,3122.74707,,
12/31/2002,,1221.984985,26.018,4812.73877,26969.339844,27350.919922,-381.57901,4425.053223,838.906006,2277.231934,0.0,40571.269531,,5494.657227,21820.962891,12740.780273,9080.182617,0,27315.619141,2800.907959,1329.802979,6008.939941,,,0,0,1122.98999,1993.006958,3115.996948,,
03/31/2003,,1372.187988,441.988007,5122.574219,27315.009766,27698.949219,-383.936005,4682.459961,864.517029,2300.76001,0.0,42099.5,,5569.318848,22431.12793,13404.410156,9026.717773,0,28000.449219,1976.692993,1713.621948,7283.556152,,,0,0,1123.142944,2002.036011,3125.178955,,
06/30/2003,,1451.536987,484.299988,5832.408203,27838.529297,28222.539062,-384.010986,4842.826172,907.679993,2426.925049,0.0,43784.210938,,5849.456055,23249.366211,13292.990234,9956.375977,0,29098.830078,1986.625,2209.11792,7344.062988,,,0,0,1122.932007,2022.642944,3145.574951,,
09/30/2003,,1116.553955,25.247,6571.455078,28744.339844,29128.400391,-384.05899,4629.726074,927.406982,2327.965088,0.0,44342.699219,,5839.977051,23628.25,13485.830078,10142.419922,0,29468.230469,2221.10498,1999.465942,7501.070801,,,0,0,1129.165039,2023.668945,3152.833984,,
12/31/2003,,1163.985962,40.217999,7230.983887,28955.240234,29339.359375,-384.123993,4928.194824,964.692017,2332.200928,0.0,45615.511719,,6273.834961,24166.519531,13775.849609,10390.669922,0,30440.359375,2571.623047,1723.60498,7650.266113,,,0,0,1132.541016,2097.12793,3229.668945,,
03/31/2004,,1074.115967,654.0,6651.382812,29511.279297,29893.730469,-382.450012,6139.369141,993.651001,2391.176025,0.0,47414.980469,,6544.027832,25000.65918,14624.599609,10376.05957,0,31544.689453,2252.660889,2175.574951,8069.690918,,,0,0,1131.031006,2241.318115,3372.349121,,
06/30/2004,,1055.369995,98.813004,6859.756836,30969.019531,31351.5,-382.481995,6004.032227,1020.03302,2288.792969,0.0,48295.820312,,6636.325195,25502.919922,14637.280273,10865.639648,0,32139.240234,3516.414062,1480.755005,7863.921875,,,0,0,1130.901978,2164.575928,3295.477905,,
09/30/2004,,1073.175049,63.151001,6758.318848,32120.970703,32502.220703,-381.255005,6068.666016,1053.922974,2549.662109,0.0,49687.859375,,6798.077148,25121.339844,14632.30957,10489.030273,0,31919.419922,4461.75293,2069.87207,7786.263184,,,0,0,1131.031006,2319.5271,3450.558105,,
12/31/2004,,966.992981,36.148998,6427.820801,32434.560547,32801.339844,-366.773987,6188.009766,1060.573975,2434.260986,0.0,49548.371094,,7182.806152,27049.979492,15926.519531,11123.459961,0,34232.78125,3328.60498,1754.146973,6663.999023,,,0,0,1143.159058,2425.681885,3568.840942,,
03/31/2005,,1110.764038,34.639,6562.339844,32658.601562,33025.4375,-366.835999,6193.234863,1083.333008,2368.545898,0.0,50011.457031,,7500.430176,27328.089844,16942.792969,10385.296875,0,34828.519531,2814.041992,1614.901001,7262.272949,,,0,0,1145.775024,2345.947021,3491.722046,,
06/30/2005,,1167.312988,49.598999,6535.253906,33167.757812,33533.382812,-365.626007,6072.897949,1087.20105,2466.810059,0.0,50546.832031,,7687.524902,27626.183594,16967.894531,10658.289062,0,35313.707031,3315.760986,1680.970947,6598.166016,,,0,0,1148.11499,2490.110107,3638.225098,,
09/30/2005,,1223.228,88.476,6533.748,33950.522,34335.169,-384.647,5821.967,1088.322,2399.122,0.0,51105.385,,8022.022,27658.103,16766.159,10891.944,0,35680.125,4056.362,1768.491,6022.952,,,0,0,1151.573,2425.882,3577.455,,
12/31/2005,,1307.042969,68.0,6426.960938,35531.242188,35897.9375,-366.695007,5679.494141,1200.114014,2394.253906,0.0,52607.109375,,8233.136719,28115.245117,16813.203125,11302.041992,0,36348.382812,5367.081055,1723.593018,5533.477051,,,0,0,1154.717041,2479.860107,3634.577148,,
03/31/2006,,1110.025024,76.445,6136.371094,36385.707031,36737.949219,-352.242004,5540.40918,1227.286987,2381.918945,0.0,52858.160156,,8291.133789,28828.18457,17387.021484,11441.163086,0,37119.316406,4416.945801,1825.269043,5878.887207,,,0,0,1160.353027,2457.388916,3617.741943,,
06/30/2006,,1233.526978,153.858002,6376.138184,37095.0,37454.09375,-359.09201,5388.911133,1256.265991,2426.113037,0.0,53929.8125,,8188.067871,29249.432617,16828.673828,12420.758789,0,37437.5,5468.186035,1899.159058,5545.908203,,,0,0,1169.097046,2409.964111,3579.061157,,
09/30/2006,,1048.006958,109.175003,6398.026855,37642.277344,38010.972656,-368.695007,5230.23877,1327.615967,2517.459961,0.0,54272.800781,,7582.057129,30020.84375,16097.262695,13923.581055,0,37602.902344,6060.318848,1959.227051,4821.507812,,,0,0,1177.333984,2651.510986,3828.844971,,
