Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
09/30/2016,23.734043,,,,15.665793,17.772108,15.665793,2.727333,21.147467,,
12/31/2016,19.958333,,,,13.288776,15.148271,13.288776,2.352052,18.357292,,
03/31/2017,20.457045,,,,13.562086,15.538188,13.562086,2.310574,17.474375,,
06/30/2017,18.641892,,,,12.48158,14.244405,12.48158,2.159981,16.134732,,
09/30/2017,19.063333,,,,12.820132,14.511339,12.820132,2.191185,17.714742,,
12/31/2017,20.077465,,,,12.816929,14.522236,12.816929,2.198448,17.7599,,
03/31/2018,17.715753,,,,11.655687,13.275287,11.655687,2.024082,16.462034,,
06/30/2018,18.172297,,,,11.976578,13.643084,11.976578,2.086801,16.988729,,
09/30/2018,18.963333,,,,12.529736,14.32278,12.529736,2.187377,17.530082,,
12/31/2018,20.205128,,,,13.736856,15.843383,13.736856,2.367229,19.386426,,
03/31/2019,23.426752,,,,15.86878,18.151619,15.86878,2.798542,23.000298,,
06/30/2019,21.825949,,,,14.812511,17.085682,14.812511,2.370477,21.790018,,
09/30/2019,24.189274,,,,16.445101,19.073635,16.445101,2.689086,22.99828,,
12/31/2019,22.379939,,,,15.592794,17.940259,15.592794,2.513119,21.798059,,
03/31/2020,15.109091,,,,10.419111,12.007621,10.419111,1.648248,14.380681,,
06/30/2020,17.867868,,,,12.350756,14.227865,12.350756,1.984532,18.026861,,
09/12/2020,19.0270272103158,,,,13.1519989487363,15.1508826615388,13.1519989487363,2.11327680818433,19.1963345645062,,
09/30/2020,,,,,12.989715983363,,12.989715983363,,,,
12/31/2020,,,,,12.7585013131018,,12.7585013131018,,,,
