Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,29663.0,1612.0,1555.0,57.0,1547.0,1547.0,,413.0,413.0,,,,1324.0,,,,,,,4896.0,18823.0,24353.0,-5530.0,,5944.0,1422.0,1422.0,0.0,,684.0,3838.0,24767.0,,1106.0,1106.0,,,,1894.0,,,,,,2095.0,,,2095.0,5095.0,16451.0,,,,,4706.0,,,,4706.0,21157.0,26252.0,,6375.0,,,0.0,-680.0,-3947.0,1748.0,1663.0,3411.0,29663.0,
06/30/2005,29380.0,1485.0,1381.0,104.0,1650.0,1650.0,,437.0,437.0,,,,1764.0,,,,,,,5336.0,18552.0,24335.0,-5783.0,,5492.0,1454.0,1454.0,0.0,,695.0,3343.0,24044.0,,1094.0,1094.0,,,,1916.0,,,,,,2359.0,,,2359.0,5369.0,16329.0,,,,,5024.0,,,,5024.0,21353.0,26722.0,,6480.0,,,0.0,-1606.0,-3646.0,1228.0,1430.0,2658.0,29380.0,
09/30/2005,29648.0,1435.0,1164.0,271.0,1770.0,1770.0,,479.0,479.0,0.0,0.0,0.0,1722.0,,,,,,,5406.0,18766.0,24807.0,-6041.0,0.0,5476.0,1449.0,1449.0,0.0,,,4027.0,24242.0,,1063.0,1063.0,,,,1607.0,,,,,,2634.0,,,2634.0,5304.0,16339.0,,,,,5067.0,,,,5067.0,21406.0,26710.0,0.0,6491.0,,,0.0,-1362.0,-3708.0,1421.0,1517.0,2938.0,29648.0,
12/31/2005,28960.0,1520.0,1321.0,199.0,1648.0,1648.0,,457.0,457.0,,,,1662.0,,,,,,,5287.0,18033.0,24008.0,-5975.0,0.0,5640.0,1697.0,1413.0,284.0,,,3943.0,23673.0,,1091.0,1091.0,,,,1647.0,,,,,,2538.0,,,2538.0,5276.0,15320.0,,,,,5112.0,,,,5112.0,20432.0,25708.0,60.0,6568.0,,,0.0,-1286.0,-3656.0,1686.0,1566.0,3252.0,28960.0,
03/31/2006,30103.0,1733.0,1342.0,391.0,1730.0,1730.0,,466.0,466.0,0.0,0.0,0.0,1699.0,,,,,,,5628.0,18933.0,25348.0,-6415.0,0.0,5542.0,1428.0,1428.0,0.0,,670.0,3444.0,24475.0,,1067.0,1067.0,,,,1460.0,,,,,,2577.0,,,2577.0,5104.0,16119.0,11298.0,4821.0,4821.0,,4937.0,,,,4937.0,21056.0,26160.0,0.0,6555.0,,,0.0,-863.0,-3502.0,2190.0,1753.0,3943.0,30103.0,
06/30/2006,30973.0,1750.0,1330.0,420.0,1926.0,1926.0,,495.0,497.0,0.0,0.0,-2.0,1958.0,,,,,,,6129.0,19176.0,25813.0,-6637.0,0.0,5668.0,1416.0,1416.0,0.0,,,4252.0,24844.0,,1116.0,1116.0,,,,1416.0,,,,,,2655.0,,,2655.0,5187.0,16081.0,,,,,4998.0,,,,4998.0,21079.0,26266.0,0.0,6584.0,,,,-694.0,-3439.0,2451.0,2256.0,4707.0,30973.0,
09/30/2006,31936.0,2558.0,1989.0,569.0,1883.0,1883.0,,507.0,507.0,0.0,0.0,0.0,1930.0,,,,,,,6878.0,19402.0,26170.0,-6768.0,0.0,5656.0,1412.0,1412.0,0.0,,576.0,3668.0,25058.0,,1071.0,1071.0,,,,2022.0,,,,,,2860.0,,,2860.0,5953.0,15387.0,,,,,4983.0,,,,4983.0,20370.0,26323.0,0.0,6588.0,,,0.0,-1034.0,-2881.0,2673.0,2940.0,5613.0,31936.0,
12/31/2006,31274.0,1998.0,1358.0,640.0,1765.0,1765.0,,445.0,445.0,0.0,0.0,0.0,2370.0,,,,,,,6578.0,16945.0,23372.0,-6427.0,0.0,7751.0,1912.0,1414.0,498.0,,,5839.0,24696.0,,788.0,788.0,,,,1402.0,,,,,,2860.0,,,2860.0,5050.0,14630.0,,,,,5688.0,,,,5688.0,20318.0,25368.0,60.0,6666.0,,,0.0,-2594.0,-1093.0,3039.0,2867.0,5906.0,31274.0,
03/31/2007,31955.0,2302.0,1448.0,854.0,1860.0,1860.0,,496.0,549.0,0.0,0.0,0.0,2176.0,,,,,,,6834.0,18215.0,25030.0,-6815.0,0.0,6906.0,1749.0,1429.0,320.0,,608.0,4549.0,25121.0,,897.0,897.0,,,,1310.0,,,,,,2815.0,,,2815.0,5022.0,15661.0,,,,,5457.0,,,,5457.0,21118.0,26140.0,0.0,6695.0,,,0.0,-1533.0,-2617.0,2545.0,3270.0,5815.0,31955.0,
06/30/2007,32622.0,2682.0,1478.0,1204.0,2036.0,2036.0,,497.0,500.0,0.0,0.0,-3.0,2340.0,,,,,,,7555.0,19239.0,26345.0,-7106.0,0.0,5828.0,1809.0,1468.0,341.0,,721.0,3298.0,25067.0,,913.0,913.0,,,,2130.0,,,,,,2617.0,,,2617.0,5660.0,15009.0,,,,,5629.0,,,,5629.0,20638.0,26298.0,0.0,6798.0,,,0.0,-1364.0,-2373.0,3061.0,3263.0,6324.0,32622.0,
09/30/2007,33350.0,2658.0,1664.0,994.0,2088.0,2088.0,,511.0,511.0,0.0,0.0,0.0,2363.0,,,,,,,7620.0,19828.0,27223.0,-7395.0,0.0,5902.0,1771.0,1438.0,333.0,,,4131.0,25730.0,,978.0,978.0,,,,1662.0,,,,,,2938.0,,,2938.0,5578.0,15542.0,,,,,5794.0,,,,5794.0,21336.0,26914.0,0.0,6827.0,,,0.0,-1260.0,-2368.0,3199.0,3237.0,6436.0,33350.0,
12/31/2007,34453.0,3349.0,2043.0,1306.0,2252.0,2252.0,,476.0,476.0,0.0,0.0,0.0,2259.0,,,,,,,8336.0,19974.0,27493.0,-7519.0,0.0,6143.0,1882.0,1416.0,466.0,,,4261.0,26117.0,,1067.0,1067.0,,,,1365.0,,,,,,3050.0,,,3050.0,5482.0,16625.0,,,,,5941.0,,,,5941.0,22566.0,28048.0,60.0,6783.0,,,0.0,-2378.0,-1241.0,3224.0,3181.0,6405.0,34453.0,
03/31/2008,35745.0,3211.0,1766.0,1445.0,2562.0,2562.0,0.0,514.0,254.0,0.0,0.0,260.0,2076.0,,,,,,,8363.0,20919.0,28768.0,-7849.0,0.0,6463.0,1957.0,1483.0,474.0,,838.0,3668.0,27382.0,,1169.0,1169.0,,,,1500.0,,,,,,0.0,,,0.0,6033.0,16945.0,,,,,6007.0,,,,6007.0,22952.0,28985.0,,6803.0,,,0.0,-1008.0,-2474.0,3321.0,3439.0,6760.0,35745.0,
06/30/2008,38115.0,3294.0,1743.0,1551.0,2626.0,2626.0,,600.0,327.0,0.0,0.0,273.0,2384.0,,,,,,,8904.0,23100.0,31447.0,-8347.0,0.0,6111.0,2010.0,1481.0,529.0,,889.0,3212.0,29211.0,,1135.0,1135.0,,,,1197.0,,,,,,3493.0,,,3493.0,5825.0,17905.0,,,,,6287.0,,,,6287.0,24192.0,30017.0,0.0,6826.0,,,0.0,-105.0,-2432.0,4289.0,3809.0,8098.0,38115.0,
09/30/2008,36653.0,3160.0,1707.0,1453.0,2451.0,2451.0,,597.0,323.0,,,274.0,2185.0,,,,,,,8393.0,22090.0,30027.0,-7937.0,,6170.0,1969.0,1468.0,501.0,,896.0,3305.0,28260.0,,1141.0,1141.0,,,,954.0,,,,,,3320.0,,,3320.0,5415.0,17690.0,,,,,5614.0,,,,5614.0,23304.0,28719.0,,6833.0,,,-144.0,40.0,-2500.0,4229.0,3705.0,7934.0,36653.0,
12/31/2008,34806.0,2263.0,881.0,1382.0,2064.0,2064.0,,547.0,547.0,0.0,0.0,0.0,2442.0,,,,,,,7316.0,20879.0,28264.0,-7385.0,0.0,6611.0,1921.0,1421.0,500.0,,,4690.0,27490.0,,1033.0,1033.0,,,,1071.0,,,,,,3078.0,,,3078.0,5182.0,16619.0,,,,,5978.0,,,,5978.0,22597.0,27779.0,60.0,6839.0,,,-144.0,-8.0,-3018.0,3729.0,3298.0,7027.0,34806.0,
03/31/2009,34838.0,2401.0,1267.0,1134.0,2180.0,2180.0,0.0,502.0,255.0,0.0,0.0,247.0,2130.0,347.0,,,553.0,,1609.0,7213.0,21705.0,29390.0,-7685.0,0.0,5920.0,1901.0,1417.0,484.0,,949.0,2517.0,27625.0,,3582.0,1087.0,,334.0,2161.0,943.0,0.0,,,,943.0,0.0,,,0.0,4525.0,17014.0,17014.0,,,,5602.0,,997.0,1135.0,3470.0,22616.0,27141.0,0.0,6841.0,7.0,6834.0,-127.0,210.0,-3009.0,3915.0,3782.0,7697.0,34838.0,
06/30/2009,37418.0,2887.0,1735.0,1152.0,2293.0,2293.0,0.0,577.0,300.0,0.0,0.0,277.0,2265.0,350.0,,,633.0,,1714.0,8022.0,23054.0,31422.0,-8368.0,0.0,6342.0,1916.0,1430.0,486.0,,1043.0,2750.0,29396.0,,4013.0,,,270.0,3743.0,1384.0,0.0,,,,1384.0,0.0,,,0.0,5397.0,17836.0,17836.0,,,,5894.0,,1110.0,1237.0,3547.0,23730.0,29127.0,60.0,6852.0,7.0,6845.0,-126.0,513.0,-2847.0,4452.0,3839.0,8291.0,37418.0,
09/30/2009,39261.0,3377.0,2020.0,1357.0,2387.0,2387.0,0.0,578.0,284.0,0.0,0.0,294.0,2386.0,274.0,,,674.0,,1954.0,8728.0,24226.0,33025.0,-8799.0,0.0,6307.0,1910.0,1423.0,487.0,,1109.0,2614.0,30533.0,,4667.0,1223.0,,358.0,3086.0,1571.0,0.0,,,,1571.0,0.0,,,0.0,6238.0,18089.0,18089.0,,,,6309.0,,1158.0,1316.0,3835.0,24398.0,30636.0,60.0,6866.0,7.0,6859.0,-126.0,698.0,-2855.0,4643.0,3982.0,8625.0,39261.0,
12/31/2009,39535.0,3430.0,1782.0,1648.0,2118.0,2118.0,0.0,560.0,293.0,0.0,0.0,267.0,2679.0,161.0,0.0,,587.0,811.0,1988.0,8787.0,23796.0,32570.0,-8774.0,0.0,6952.0,1809.0,1299.0,510.0,,1157.0,2523.0,30748.0,,4462.0,1862.0,0.0,269.0,2331.0,1932.0,0.0,,,,1932.0,227.0,0.0,0.0,0.0,6621.0,17605.0,17605.0,,,,6369.0,0.0,1322.0,1090.0,3146.0,23974.0,30595.0,60.0,6875.0,7.0,6868.0,-126.0,650.0,-2724.0,4735.0,4205.0,8940.0,39535.0,
03/31/2010,41882.0,5123.0,3392.0,1731.0,2244.0,2244.0,0.0,575.0,295.0,0.0,0.0,280.0,2518.0,221.0,,,639.0,418.0,1795.0,10460.0,24827.0,34032.0,-9205.0,0.0,6595.0,1805.0,1297.0,508.0,,1175.0,2640.0,31422.0,,4408.0,,,351.0,4057.0,2336.0,0.0,,,,2336.0,150.0,,,0.0,6894.0,18306.0,18306.0,,,,6086.0,,1285.0,1130.0,3253.0,24392.0,31286.0,60.0,8455.0,8.0,8447.0,-118.0,791.0,-2881.0,6307.0,4289.0,10596.0,41882.0,
06/30/2010,40701.0,4607.0,2891.0,1716.0,2184.0,2184.0,0.0,551.0,284.0,0.0,0.0,267.0,2222.0,172.0,75.0,,374.0,643.0,1594.0,9564.0,24086.0,33185.0,-9099.0,0.0,7051.0,1867.0,1293.0,574.0,,1227.0,2665.0,31137.0,,4326.0,,,259.0,4067.0,1904.0,0.0,,,,1904.0,134.0,,345.0,0.0,6364.0,17768.0,17768.0,,,,5850.0,,1257.0,1208.0,2397.0,23618.0,29982.0,65.0,8465.0,8.0,8457.0,-118.0,942.0,-2602.0,6752.0,3967.0,10719.0,40701.0,
09/30/2010,41780.0,4493.0,2848.0,1645.0,2349.0,2349.0,0.0,611.0,308.0,0.0,0.0,303.0,2315.0,190.0,50.0,,689.0,408.0,1733.0,9768.0,24975.0,34126.0,-9151.0,0.0,7037.0,1886.0,1276.0,610.0,,1313.0,2572.0,32012.0,,4898.0,,,375.0,4523.0,2055.0,0.0,,,,2055.0,76.0,,425.0,0.0,7029.0,17920.0,17920.0,,,,5988.0,,1306.0,1249.0,2600.0,23908.0,30937.0,60.0,8470.0,8.0,8462.0,-132.0,1056.0,-2504.0,6950.0,3893.0,10843.0,41780.0,
12/31/2010,40511.0,4243.0,2525.0,1718.0,2256.0,2256.0,0.0,552.0,272.0,0.0,0.0,280.0,2395.0,215.0,108.0,,589.0,1218.0,1444.0,9446.0,23429.0,32072.0,-8643.0,0.0,7636.0,1719.0,1271.0,448.0,32.0,1320.0,2449.0,31065.0,,4605.0,1988.0,0.0,257.0,2360.0,2996.0,0.0,,,,2996.0,464.0,0.0,225.0,0.0,8065.0,15792.0,15792.0,,,,6181.0,0.0,1505.0,892.0,2341.0,21973.0,30038.0,60.0,8452.0,8.0,8444.0,-216.0,620.0,-2383.0,6533.0,3940.0,10473.0,40511.0,
03/31/2011,40500.0,3721.0,2008.0,1713.0,2489.0,2489.0,0.0,634.0,341.0,0.0,0.0,293.0,1902.0,203.0,,,627.0,62.0,1260.0,8746.0,25023.0,34389.0,-9366.0,0.0,6731.0,1784.0,1269.0,515.0,,1544.0,2677.0,31754.0,,4529.0,1873.0,,383.0,2273.0,2810.0,0.0,,,,2810.0,212.0,,,0.0,7551.0,16642.0,16642.0,,,,5205.0,,1523.0,907.0,2713.0,21847.0,29398.0,60.0,8468.0,8.0,8460.0,-272.0,844.0,-2248.0,6852.0,4250.0,11102.0,40500.0,
06/30/2011,42635.0,4855.0,3624.0,1231.0,2614.0,2614.0,0.0,654.0,351.0,0.0,0.0,303.0,2050.0,180.0,,,661.0,63.0,1410.0,10173.0,25547.0,35274.0,-9727.0,0.0,6915.0,1794.0,1267.0,527.0,,1542.0,2854.0,32462.0,,4630.0,1892.0,,286.0,2452.0,2331.0,0.0,,,,2331.0,232.0,,,0.0,7193.0,19104.0,19104.0,,,,5441.0,,1549.0,891.0,2938.0,24545.0,31738.0,60.0,8479.0,8.0,8471.0,-308.0,1018.0,-2278.0,6971.0,3926.0,10897.0,42635.0,
09/30/2011,40883.0,4445.0,3392.0,1053.0,2364.0,2364.0,0.0,668.0,377.0,0.0,0.0,291.0,2590.0,190.0,,,585.0,112.0,1951.0,10067.0,23813.0,33070.0,-9257.0,0.0,7003.0,1739.0,1246.0,493.0,,1401.0,3042.0,30816.0,,4806.0,1792.0,,395.0,2619.0,2174.0,0.0,,,,2174.0,261.0,,,0.0,7241.0,18704.0,18704.0,,,,5021.0,,1310.0,621.0,2978.0,23725.0,30966.0,60.0,8507.0,8.0,8499.0,-434.0,887.0,-2727.0,6293.0,3624.0,9917.0,40883.0,
12/31/2011,45346.0,3051.0,1695.0,1356.0,2522.0,2522.0,0.0,775.0,434.0,0.0,0.0,341.0,2881.0,157.0,71.0,,715.0,1348.0,1988.0,9229.0,25001.0,33945.0,-8944.0,0.0,11116.0,4365.0,3820.0,545.0,20.0,1422.0,3131.0,36117.0,,5724.0,2008.0,0.0,327.0,3389.0,2428.0,0.0,,,,2428.0,286.0,0.0,537.0,0.0,8438.0,19592.0,19520.0,72.0,72.0,,7509.0,0.0,1729.0,1321.0,2574.0,27101.0,35539.0,78.0,8515.0,8.0,8507.0,-489.0,678.0,-2758.0,6024.0,3783.0,9807.0,45346.0,
03/31/2012,45431.0,3428.0,1688.0,1740.0,2735.0,2735.0,0.0,799.0,432.0,0.0,0.0,367.0,2597.0,238.0,,,736.0,552.0,1842.0,9559.0,25589.0,34879.0,-9290.0,0.0,10283.0,4282.0,3732.0,550.0,,1430.0,3153.0,35872.0,,5561.0,2014.0,,433.0,3114.0,2215.0,0.0,,,,2215.0,202.0,,,0.0,7978.0,20020.0,20020.0,,,,6884.0,,1755.0,1445.0,3132.0,26904.0,34882.0,78.0,8524.0,8.0,8516.0,-479.0,1019.0,-2575.0,6567.0,3982.0,10549.0,45431.0,
06/30/2012,42749.0,2610.0,1727.0,883.0,2628.0,2628.0,0.0,826.0,452.0,0.0,0.0,374.0,2253.0,159.0,86.0,,658.0,0.0,1647.0,8317.0,25097.0,34371.0,-9274.0,0.0,9335.0,4308.0,3801.0,507.0,,1392.0,2891.0,34432.0,,4270.0,2171.0,,320.0,1779.0,2298.0,0.0,,,,2298.0,471.0,,186.0,0.0,7039.0,19428.0,19428.0,,,,6703.0,,1593.0,1354.0,3570.0,26131.0,33170.0,78.0,8538.0,8.0,8530.0,-709.0,1159.0,-2865.0,6201.0,3378.0,9579.0,42749.0,
09/30/2012,41356.0,2816.0,1943.0,873.0,2671.0,2671.0,0.0,796.0,413.0,0.0,0.0,383.0,2401.0,226.0,,,671.0,0.0,1744.0,8684.0,25484.0,35046.0,-9562.0,0.0,7188.0,2429.0,1967.0,462.0,,1334.0,2729.0,32672.0,,5191.0,2327.0,,426.0,2438.0,2335.0,0.0,,,,2335.0,0.0,,,0.0,7526.0,19225.0,19225.0,,,,6691.0,,1555.0,1417.0,3719.0,25916.0,33442.0,78.0,8548.0,8.0,8540.0,-780.0,-439.0,-2905.0,4502.0,3412.0,7914.0,41356.0,
12/31/2012,41830.0,2593.0,1900.0,693.0,2539.0,2539.0,0.0,719.0,372.0,0.0,0.0,347.0,2614.0,222.0,,,940.0,583.0,1806.0,8465.0,24635.0,33780.0,-9145.0,0.0,8730.0,2323.0,1999.0,324.0,,1196.0,2083.0,33365.0,,5179.0,2545.0,0.0,287.0,2347.0,2505.0,0.0,,,,2505.0,635.0,0.0,,0.0,8319.0,18216.0,18216.0,,,,7703.0,0.0,2418.0,1179.0,3523.0,25919.0,34238.0,78.0,8533.0,8.0,8525.0,-780.0,-264.0,-2920.0,4647.0,2945.0,7592.0,41830.0,
03/31/2013,42718.0,3152.0,2301.0,851.0,2633.0,2633.0,0.0,755.0,363.0,0.0,0.0,392.0,2718.0,256.0,,,986.0,3.0,2163.0,9258.0,26012.0,35757.0,-9745.0,0.0,7448.0,2416.0,1999.0,417.0,,1195.0,2746.0,33460.0,,5617.0,2951.0,,415.0,2251.0,3615.0,0.0,,,,3615.0,54.0,,,0.0,9286.0,18269.0,18269.0,,,,7344.0,,2389.0,1239.0,3713.0,25613.0,34899.0,78.0,8535.0,8.0,8527.0,-768.0,-182.0,-2952.0,4711.0,3108.0,7819.0,42718.0,
06/30/2013,40836.0,2314.0,1611.0,703.0,2417.0,2417.0,0.0,763.0,363.0,0.0,0.0,400.0,2316.0,187.0,138.0,,896.0,,1872.0,7810.0,25868.0,35615.0,-9747.0,0.0,7158.0,2407.0,1999.0,408.0,,1177.0,2540.0,33026.0,,5050.0,2622.0,,275.0,2153.0,3041.0,0.0,,,,3041.0,182.0,,324.0,0.0,8273.0,18029.0,18029.0,,,,6649.0,,2203.0,1195.0,2927.0,24678.0,32951.0,78.0,8489.0,8.0,8481.0,-786.0,-15.0,-2939.0,4827.0,3058.0,7885.0,40836.0,
09/30/2013,41250.0,2929.0,2031.0,898.0,2326.0,2326.0,0.0,711.0,345.0,0.0,0.0,366.0,2285.0,199.0,,,821.0,368.0,1456.0,8251.0,25082.0,34613.0,-9531.0,0.0,7917.0,2266.0,1941.0,325.0,,1025.0,2654.0,32999.0,,4668.0,2156.0,,396.0,2116.0,2503.0,0.0,,,,2503.0,838.0,,,0.0,8009.0,18533.0,18533.0,,,,6664.0,,2138.0,1116.0,3042.0,25197.0,33206.0,78.0,8505.0,8.0,8497.0,-830.0,56.0,-2918.0,4891.0,3153.0,8044.0,41250.0,
12/31/2013,40411.0,2310.0,1642.0,668.0,2363.0,2363.0,,684.0,334.0,0.0,0.0,350.0,2382.0,179.0,,,666.0,432.0,1573.0,7739.0,25112.0,34716.0,-9604.0,,7560.0,1919.0,1622.0,297.0,,1010.0,2711.0,32672.0,,4636.0,2259.0,,263.0,2114.0,2180.0,0.0,,,,2180.0,837.0,,,0.0,7653.0,18869.0,18869.0,,,,6160.0,,1310.0,1119.0,3299.0,25029.0,32682.0,78.0,8451.0,8.0,8443.0,-1089.0,-150.0,-2882.0,4408.0,3321.0,7729.0,40411.0,
03/31/2014,40973.0,2034.0,1413.0,621.0,2586.0,2586.0,0.0,687.0,324.0,0.0,0.0,363.0,2682.0,199.0,,,680.0,378.0,1841.0,7989.0,25353.0,35296.0,-9943.0,,7631.0,1761.0,1468.0,293.0,,1030.0,3031.0,32984.0,,4953.0,2632.0,,395.0,1926.0,2075.0,0.0,,,,2075.0,812.0,,,0.0,7840.0,19410.0,19410.0,,,,6004.0,,1290.0,1145.0,3191.0,25414.0,33254.0,78.0,8432.0,8.0,8424.0,-1064.0,-208.0,-2967.0,4271.0,3448.0,7719.0,40973.0,
06/30/2014,39433.0,1939.0,1515.0,424.0,2689.0,2689.0,,710.0,346.0,0.0,0.0,364.0,2069.0,177.0,,,656.0,,1702.0,7407.0,25628.0,35723.0,-10095.0,,6398.0,1767.0,1468.0,299.0,,1000.0,2975.0,32026.0,,4572.0,2130.0,,272.0,2170.0,2095.0,0.0,,,,2095.0,0.0,,,0.0,6667.0,19628.0,19628.0,,,,5552.0,,1332.0,1114.0,3106.0,25180.0,31847.0,78.0,8404.0,8.0,8396.0,-1095.0,-75.0,-3023.0,4289.0,3297.0,7586.0,39433.0,
09/30/2014,38983.0,2356.0,1670.0,686.0,2755.0,2755.0,,741.0,375.0,0.0,0.0,366.0,2035.0,208.0,127.0,,693.0,0.0,1614.0,7887.0,25067.0,35048.0,-9981.0,,6029.0,1751.0,1468.0,283.0,,704.0,2754.0,31096.0,,4726.0,2203.0,,402.0,2121.0,2347.0,0.0,,,,2347.0,0.0,,,0.0,7073.0,18719.0,18719.0,,,,5547.0,,1224.0,1165.0,3158.0,24266.0,31339.0,78.0,8363.0,8.0,8355.0,-1203.0,413.0,-3176.0,4475.0,3169.0,7644.0,38983.0,
12/31/2014,38966.0,2248.0,1539.0,709.0,2709.0,2709.0,0.0,702.0,357.0,0.0,0.0,345.0,2167.0,175.0,0.0,,662.0,0.0,1717.0,7826.0,25151.0,35113.0,-9962.0,0.0,5989.0,1739.0,1458.0,281.0,,537.0,3051.0,31140.0,,4864.0,2278.0,0.0,260.0,2326.0,2133.0,0.0,,,,2133.0,0.0,0.0,0.0,0.0,6997.0,18725.0,18725.0,,,,5841.0,0.0,1342.0,1277.0,3222.0,24566.0,31563.0,78.0,8417.0,8.0,8409.0,-1371.0,512.0,-3286.0,4350.0,3053.0,7403.0,38966.0,
03/31/2015,37997.0,1919.0,1337.0,582.0,2807.0,2807.0,0.0,707.0,363.0,0.0,0.0,344.0,2209.0,129.0,,27.0,597.0,0.0,1880.0,7642.0,22848.0,32500.0,-9652.0,0.0,7507.0,1726.0,1465.0,261.0,,586.0,4446.0,30355.0,,4146.0,2051.0,,346.0,1749.0,1831.0,0.0,,,,1831.0,605.0,,,9.0,6582.0,18570.0,18570.0,,,,5487.0,,1142.0,1223.0,3122.0,24057.0,30639.0,323.0,8538.0,8.0,8530.0,-1390.0,423.0,-3549.0,4345.0,3013.0,7358.0,37997.0,
06/30/2015,38584.0,1461.0,1022.0,439.0,2877.0,2877.0,0.0,734.0,391.0,0.0,0.0,343.0,2443.0,115.0,,,571.0,61.0,2107.0,7515.0,23440.0,33436.0,-9996.0,0.0,7629.0,1714.0,1473.0,241.0,,562.0,4632.0,31069.0,,4555.0,1994.0,,244.0,2317.0,1999.0,0.0,,,,1999.0,9.0,,,0.0,6563.0,18764.0,18764.0,,,,5635.0,,1183.0,1281.0,3110.0,24399.0,30962.0,538.0,8713.0,8.0,8705.0,-1662.0,258.0,-3445.0,4402.0,3220.0,7622.0,38584.0,
09/30/2015,37000.0,1890.0,1437.0,453.0,2477.0,2477.0,0.0,670.0,336.0,0.0,0.0,334.0,2183.0,121.0,,,503.0,0.0,1855.0,7220.0,22463.0,31727.0,-9264.0,0.0,7317.0,1724.0,1473.0,251.0,,601.0,4489.0,29780.0,,4204.0,1729.0,,341.0,2134.0,2300.0,0.0,,,,2300.0,30.0,,,0.0,6534.0,18398.0,18398.0,,,,5069.0,,978.0,1185.0,2906.0,23467.0,30001.0,538.0,8718.0,8.0,8710.0,-1763.0,370.0,-3758.0,4105.0,2894.0,6999.0,37000.0,
12/31/2015,36470.0,1726.0,1257.0,469.0,2302.0,2302.0,0.0,671.0,343.0,0.0,0.0,328.0,2143.0,106.0,0.0,,410.0,123.0,1613.0,6842.0,22022.0,30961.0,-8939.0,0.0,7606.0,1497.0,1157.0,340.0,0.0,610.0,4207.0,29628.0,,4093.0,1571.0,0.0,236.0,2286.0,2172.0,0.0,,,,2172.0,661.0,0.0,490.0,0.0,6926.0,17909.0,17909.0,,,,4926.0,0.0,919.0,1090.0,2304.0,22835.0,29761.0,538.0,8726.0,8.0,8718.0,-1837.0,143.0,-3883.0,3687.0,3022.0,6709.0,36470.0,
03/31/2016,36900.0,1813.0,1185.0,628.0,2581.0,2581.0,0.0,682.0,354.0,0.0,0.0,328.0,1871.0,116.0,,0.0,599.0,,1755.0,6947.0,23416.0,33184.0,-9768.0,0.0,6537.0,1366.0,1157.0,209.0,,611.0,3961.0,29953.0,,4352.0,1739.0,,333.0,2280.0,2220.0,0.0,,,,2220.0,0.0,,,0.0,6572.0,18337.0,18337.0,,,,5135.0,,985.0,1118.0,3032.0,23472.0,30044.0,672.0,8714.0,8.0,8706.0,-1904.0,198.0,-3807.0,3873.0,2983.0,6856.0,36900.0,
06/30/2016,36974.0,1809.0,1265.0,544.0,2087.0,2087.0,0.0,655.0,312.0,0.0,0.0,343.0,2830.0,91.0,,,483.0,0.0,1691.0,7381.0,23035.0,32740.0,-9705.0,0.0,6558.0,1376.0,1157.0,219.0,,615.0,4084.0,29593.0,,3765.0,1434.0,,249.0,2082.0,1610.0,0.0,,,,1610.0,841.0,,,0.0,6216.0,19170.0,19170.0,,,,5162.0,,1054.0,1036.0,3072.0,24332.0,30548.0,753.0,8722.0,8.0,8714.0,-1904.0,-284.0,-3768.0,3519.0,2907.0,6426.0,36974.0,
09/30/2016,37108.0,1921.0,1325.0,596.0,2081.0,2081.0,0.0,637.0,294.0,0.0,0.0,343.0,2655.0,92.0,,,503.0,0.0,1557.0,7294.0,23283.0,33167.0,-9884.0,0.0,6531.0,1384.0,1157.0,227.0,,626.0,4018.0,29814.0,,3820.0,1426.0,,368.0,2026.0,1091.0,0.0,,,,1091.0,802.0,,,0.0,5713.0,19740.0,19740.0,,,,5112.0,,1035.0,1042.0,3035.0,24852.0,30565.0,775.0,8653.0,8.0,8645.0,-1904.0,-114.0,-3753.0,3657.0,2886.0,6543.0,37108.0,
