Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/26/2004,23998.0,1123.0,1049.0,74.0,452.0,452.0,,,4836.0,260.0,3951.0,625.0,0.0,816.0,,,,7227.0,2671.0,,,,,14100.0,11477.0,11477.0,0.0,,2623.0,16771.0,,824.0,824.0,,,835.0,,,,,3297.0,,,3297.0,4956.0,5593.0,,,,,3256.0,,,,3256.0,8849.0,13805.0,0.0,9447.0,,,-13.0,2844.0,-2177.0,10101.0,92.0,10193.0,23998.0,
12/31/2004,24153.0,556.0,556.0,0.0,478.0,478.0,,,5259.0,254.0,4452.0,553.0,0.0,831.0,,,,7124.0,2738.0,5921.0,-3183.0,,,14291.0,11516.0,11516.0,0.0,,2775.0,17029.0,,867.0,867.0,,,516.0,,,,,4261.0,,,4261.0,5644.0,4637.0,,,,,3224.0,,,,3224.0,7861.0,13505.0,0.0,9545.0,,,-13.0,2998.0,-1979.0,10551.0,97.0,10648.0,24153.0,
03/27/2005,24341.0,457.0,457.0,,387.0,387.0,,,5810.0,224.0,5011.0,575.0,0.0,788.0,,,,7442.0,2684.0,,,0.0,,14215.0,11514.0,11514.0,0.0,,2701.0,16899.0,,820.0,820.0,,,941.0,,,,,4125.0,,,4125.0,5886.0,4614.0,,,,,3179.0,,,,3179.0,7793.0,13679.0,0.0,9560.0,,,-66.0,6130.0,-5068.0,10556.0,106.0,10662.0,24341.0,
06/26/2005,23978.0,454.0,454.0,0.0,410.0,410.0,,,5649.0,231.0,4844.0,574.0,0.0,778.0,,,,7291.0,2623.0,,,0.0,,14064.0,11511.0,11511.0,0.0,,2553.0,16687.0,,952.0,952.0,,,876.0,,,,,4075.0,,,4075.0,5903.0,4219.0,,,,,3195.0,,,,3195.0,7414.0,13317.0,0.0,9663.0,,,-206.0,3166.0,-2088.0,10535.0,126.0,10661.0,23978.0,
09/25/2005,24324.0,820.0,820.0,0.0,452.0,452.0,,,5690.0,228.0,4900.0,562.0,0.0,751.0,,,,7713.0,2591.0,,,0.0,,14020.0,11549.0,11549.0,0.0,,2471.0,16611.0,,964.0,964.0,,,880.0,,,,,4370.0,,,4370.0,6214.0,4170.0,,,,,3295.0,,,,3295.0,7465.0,13679.0,0.0,9698.0,,,-405.0,3297.0,-2085.0,10505.0,140.0,10645.0,24324.0,
12/31/2005,24381.0,1202.0,1202.0,0.0,425.0,425.0,,,5191.0,242.0,4460.0,489.0,0.0,749.0,,,,7567.0,2675.0,6257.0,-3582.0,,,14139.0,11554.0,11554.0,0.0,,2585.0,16814.0,,962.0,962.0,,,487.0,,,,,4451.0,,,4451.0,5900.0,3969.0,,,,,3684.0,,,,3684.0,7653.0,13553.0,0.0,9727.0,,,-454.0,3475.0,-2039.0,10709.0,119.0,10828.0,24381.0,
03/26/2006,24557.0,944.0,944.0,0.0,379.0,379.0,,,5637.0,274.0,4855.0,508.0,0.0,668.0,,,,7628.0,2636.0,,,,,14293.0,11586.0,11586.0,0.0,,2707.0,16929.0,,1058.0,1058.0,,,456.0,,,,,4217.0,,,4217.0,5731.0,3962.0,,,,,3854.0,,,,3854.0,7816.0,13547.0,0.0,9726.0,,,-556.0,3655.0,-1947.0,10878.0,132.0,11010.0,24557.0,
09/24/2006,24787.0,1162.0,1162.0,0.0,367.0,367.0,,,5938.0,275.0,5050.0,613.0,0.0,614.0,,,,8081.0,2588.0,,,,,14118.0,11617.0,11617.0,0.0,,2501.0,16706.0,,1084.0,1084.0,,,582.0,,,,,4271.0,,,4271.0,5937.0,3401.0,,,,,3904.0,,,,3904.0,7305.0,13242.0,0.0,10013.0,,,-815.0,4072.0,-1890.0,11380.0,165.0,11545.0,24787.0,
12/31/2006,25491.0,2460.0,2460.0,0.0,141.0,141.0,,,3976.0,56.0,3829.0,91.0,0.0,2940.0,,,,9517.0,2025.0,5283.0,-3258.0,,,13949.0,11461.0,11461.0,0.0,,2488.0,15974.0,,910.0,910.0,,,687.0,,,,,5118.0,,,5118.0,6715.0,3278.0,,,,,4232.0,,,,4232.0,7510.0,14225.0,0.0,10102.0,,,-816.0,4329.0,-2514.0,11101.0,165.0,11266.0,25491.0,
03/25/2007,25083.0,1660.0,1660.0,,174.0,174.0,,,4394.0,91.0,4131.0,172.0,0.0,2871.0,,,,9099.0,2105.0,,,,,13879.0,11539.0,11539.0,0.0,,2340.0,15984.0,,833.0,833.0,,,686.0,,,,,4918.0,,,4918.0,6437.0,3283.0,,,,,3973.0,,,,3973.0,7256.0,13693.0,,10225.0,,,-1113.0,4549.0,-2450.0,11211.0,179.0,11390.0,25083.0,
06/24/2007,24290.0,3045.0,3045.0,0.0,152.0,152.0,,,4482.0,96.0,4198.0,188.0,0.0,471.0,,,,8150.0,2086.0,,,,,14054.0,11541.0,11541.0,0.0,,2513.0,16140.0,,893.0,893.0,,,686.0,,,,,4028.0,,,4028.0,5607.0,2233.0,,,,,4075.0,,,,4075.0,6308.0,11915.0,0.0,10342.0,,,-1658.0,5773.0,-2277.0,12180.0,195.0,12375.0,24290.0,
09/23/2007,23491.0,2609.0,2609.0,0.0,155.0,155.0,,,4437.0,98.0,4193.0,146.0,0.0,606.0,,,,7807.0,2062.0,,,,,13622.0,11464.0,11464.0,0.0,,2158.0,15684.0,,982.0,982.0,,,119.0,,,,,3874.0,,,3874.0,4975.0,2249.0,,,,,4083.0,,,,4083.0,6332.0,11307.0,0.0,10462.0,,,-2160.0,5963.0,-2292.0,11973.0,211.0,12184.0,23491.0,
12/31/2007,23281.0,2655.0,2655.0,0.0,126.0,126.0,,,4207.0,63.0,4097.0,47.0,0.0,628.0,,,,7616.0,2058.0,5478.0,-3420.0,,,13607.0,11627.0,11627.0,0.0,,1980.0,15665.0,,1141.0,1141.0,,,0.0,,,,,3647.0,,,3647.0,4788.0,2268.0,,,,,3467.0,,,,3467.0,5735.0,10523.0,0.0,10548.0,,,-2502.0,6452.0,-1956.0,12542.0,216.0,12758.0,23281.0,
03/30/2008,23134.0,2287.0,2287.0,0.0,128.0,128.0,,,4453.0,61.0,4354.0,38.0,0.0,629.0,,,,7497.0,2035.0,,,,,13602.0,11632.0,11632.0,0.0,,1970.0,15637.0,,1044.0,1044.0,,,0.0,,,,,3430.0,,,3430.0,4474.0,2288.0,,,,,3521.0,,,,3521.0,5809.0,10283.0,0.0,10673.0,,,-2854.0,6716.0,-1903.0,12632.0,219.0,12851.0,23134.0,
06/29/2008,23597.0,2554.0,2554.0,0.0,113.0,113.0,,,4745.0,58.0,4631.0,56.0,0.0,569.0,,,,7981.0,2021.0,5535.0,-3514.0,,,13595.0,11657.0,11657.0,0.0,,1938.0,15616.0,,1128.0,1128.0,,,0.0,,,,,3682.0,,,3682.0,4810.0,2269.0,,,,,3549.0,,,,3549.0,5818.0,10628.0,0.0,10792.0,,,-3225.0,7025.0,-1856.0,12736.0,233.0,12969.0,23597.0,
09/28/2008,23766.0,2761.0,2761.0,0.0,120.0,120.0,,,4722.0,60.0,4606.0,56.0,0.0,565.0,,,,8168.0,1990.0,5535.0,-3545.0,,,13608.0,11667.0,11667.0,0.0,,1941.0,15598.0,,1196.0,1196.0,,,0.0,,,,,3863.0,,,3863.0,5059.0,2273.0,,,,,3474.0,,,,3474.0,5747.0,10806.0,0.0,10842.0,,,-3571.0,7336.0,-1900.0,12707.0,253.0,12960.0,23766.0,
12/31/2008,23296.0,2259.0,2259.0,,105.0,105.0,,,4118.0,56.0,4017.0,45.0,0.0,935.0,,,,7417.0,2024.0,5517.0,-3493.0,,,13855.0,11662.0,11662.0,0.0,,2193.0,15879.0,,1201.0,1201.0,,,0.0,,,,,3948.0,,,3948.0,5149.0,2309.0,,,,,6488.0,,,,6488.0,8797.0,13946.0,0.0,10877.0,,,-4254.0,7646.0,-5182.0,9087.0,263.0,9350.0,23296.0,
03/29/2009,22879.0,2210.0,2210.0,0.0,106.0,106.0,0.0,4257.0,275.0,56.0,181.0,38.0,0.0,491.0,72.0,704.0,101.0,7339.0,1981.0,,,0.0,,13559.0,11661.0,11661.0,0.0,64.0,1058.0,15540.0,,2790.0,1209.0,,1581.0,0.0,0.0,,,,1878.0,,,1794.0,4668.0,2297.0,2297.0,,,,6614.0,,6614.0,,0.0,8911.0,13579.0,0.0,10870.0,4.0,10866.0,-4523.0,7976.0,-5132.0,9191.0,109.0,9300.0,22879.0,
06/28/2009,23050.0,2199.0,2199.0,0.0,115.0,115.0,0.0,4493.0,294.0,57.0,197.0,40.0,0.0,493.0,82.0,572.0,106.0,7594.0,1961.0,,,0.0,,13495.0,11665.0,11665.0,0.0,72.0,1104.0,15456.0,,3061.0,1189.0,,1872.0,0.0,0.0,,,,2024.0,,,1968.0,5085.0,2295.0,2295.0,,,,6131.0,,6131.0,,0.0,8426.0,13511.0,0.0,10903.0,4.0,10899.0,-4844.0,8344.0,-4962.0,9441.0,98.0,9539.0,23050.0,
09/27/2009,22880.0,2442.0,2442.0,0.0,105.0,105.0,,4207.0,317.0,57.0,226.0,34.0,0.0,478.0,92.0,445.0,96.0,7549.0,1945.0,,,0.0,,13386.0,11668.0,11668.0,0.0,66.0,1115.0,15331.0,,3127.0,1266.0,,1861.0,0.0,0.0,,,,2043.0,,,2002.0,5170.0,2293.0,2293.0,,,,5778.0,,5778.0,,0.0,8071.0,13241.0,0.0,10933.0,4.0,10929.0,-5145.0,8714.0,-4967.0,9535.0,104.0,9639.0,22880.0,
12/31/2009,23607.0,2642.0,2642.0,0.0,120.0,120.0,0.0,4373.0,344.0,60.0,257.0,27.0,0.0,389.0,69.0,436.0,116.0,7868.0,2001.0,5655.0,-3654.0,0.0,,13738.0,11922.0,11922.0,0.0,111.0,1200.0,15739.0,,3266.0,1397.0,,1869.0,0.0,0.0,0.0,0.0,,2257.0,0.0,,2224.0,5523.0,2329.0,2329.0,0.0,0.0,,5816.0,0.0,5793.0,23.0,0.0,8145.0,13668.0,0.0,10995.0,4.0,10991.0,-5446.0,9102.0,-4824.0,9827.0,112.0,9939.0,23607.0,
03/28/2010,23800.0,2613.0,2613.0,0.0,113.0,113.0,0.0,4742.0,329.0,53.0,241.0,35.0,0.0,382.0,89.0,363.0,116.0,8179.0,1969.0,,,0.0,,13652.0,11925.0,11925.0,0.0,121.0,1154.0,15621.0,,3134.0,1310.0,,1824.0,0.0,0.0,,,,2225.0,,,2173.0,5359.0,2328.0,2328.0,,,,5877.0,,5854.0,23.0,0.0,8205.0,13564.0,0.0,11190.0,4.0,11186.0,-5712.0,9406.0,-4768.0,10116.0,120.0,10236.0,23800.0,
06/27/2010,23281.0,2385.0,2385.0,0.0,131.0,131.0,0.0,4461.0,330.0,55.0,249.0,26.0,0.0,413.0,78.0,326.0,112.0,7720.0,1953.0,,,0.0,,13608.0,11921.0,11921.0,0.0,130.0,1153.0,15561.0,,3440.0,1330.0,,2110.0,0.0,0.0,,,,2235.0,,,2159.0,5675.0,2327.0,2327.0,,,,5284.0,,5261.0,23.0,0.0,7611.0,13286.0,0.0,11336.0,4.0,11332.0,-6222.0,9473.0,-4712.0,9875.0,120.0,9995.0,23281.0,
09/26/2010,22852.0,2149.0,2149.0,0.0,108.0,108.0,0.0,4498.0,324.0,61.0,238.0,25.0,0.0,446.0,60.0,112.0,118.0,7525.0,1951.0,,,0.0,,13376.0,11924.0,11924.0,0.0,147.0,1133.0,15327.0,,3189.0,1413.0,,1776.0,0.0,0.0,,,,2125.0,,,2070.0,5314.0,2326.0,2326.0,,,,4985.0,,4675.0,310.0,0.0,7311.0,12625.0,0.0,11363.0,4.0,11359.0,-6648.0,10065.0,-4680.0,10100.0,127.0,10227.0,22852.0,
12/31/2010,24422.0,3638.0,3638.0,0.0,0.0,0.0,0.0,4414.0,363.0,63.0,278.0,22.0,0.0,407.0,45.0,106.0,141.0,8822.0,2003.0,5844.0,-3841.0,0.0,,13597.0,12045.0,12045.0,0.0,103.0,1298.0,15600.0,,3718.0,1538.0,,2180.0,0.0,0.0,0.0,0.0,,2242.0,0.0,0.0,2201.0,5960.0,3610.0,3610.0,0.0,0.0,,4962.0,0.0,4815.0,147.0,0.0,8572.0,14532.0,0.0,11410.0,4.0,11406.0,-6900.0,10390.0,-5146.0,9754.0,136.0,9890.0,24422.0,
04/03/2011,24574.0,2660.0,2660.0,0.0,0.0,0.0,0.0,4933.0,422.0,64.0,336.0,22.0,0.0,529.0,48.0,130.0,242.0,8544.0,1997.0,,,0.0,,14033.0,12435.0,12435.0,0.0,,1420.0,16030.0,,3627.0,1322.0,,2305.0,0.0,0.0,,,,2133.0,,,2104.0,5760.0,3611.0,3611.0,,,,5150.0,,4892.0,258.0,0.0,8761.0,14521.0,0.0,11452.0,4.0,11448.0,-7195.0,10620.0,-4965.0,9912.0,141.0,10053.0,24574.0,
07/03/2011,24055.0,2116.0,2116.0,0.0,0.0,0.0,0.0,4964.0,430.0,65.0,346.0,19.0,0.0,567.0,38.0,129.0,266.0,8077.0,1966.0,,,0.0,,14012.0,12469.0,12469.0,0.0,,1376.0,15978.0,,3337.0,1331.0,,2006.0,0.0,0.0,,,,2004.0,,,1978.0,5341.0,3612.0,3612.0,,,,4763.0,,4413.0,350.0,0.0,8375.0,13716.0,0.0,11623.0,4.0,11619.0,-7531.0,10906.0,-4803.0,10195.0,144.0,10339.0,24055.0,
10/02/2011,24120.0,2405.0,2405.0,0.0,0.0,0.0,0.0,4987.0,423.0,64.0,342.0,17.0,0.0,297.0,28.0,121.0,149.0,8112.0,1958.0,,,0.0,,14050.0,12468.0,12468.0,0.0,,1433.0,16008.0,,3665.0,1349.0,,2316.0,0.0,0.0,,,,2081.0,,,2044.0,5746.0,3612.0,3612.0,,,,4355.0,,3992.0,363.0,0.0,7967.0,13713.0,0.0,11643.0,3.0,11640.0,-7838.0,11258.0,-4808.0,10255.0,152.0,10407.0,24120.0,
12/31/2011,25854.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4526.0,336.0,60.0,264.0,12.0,0.0,447.0,12.0,657.0,226.0,9309.0,2006.0,5968.0,-3962.0,0.0,,14539.0,12544.0,12544.0,0.0,2.0,1324.0,16545.0,,3566.0,1507.0,,2059.0,0.0,0.0,0.0,0.0,,2564.0,0.0,0.0,2542.0,6130.0,4605.0,4605.0,0.0,0.0,,6779.0,0.0,6774.0,5.0,0.0,11384.0,17514.0,0.0,3526.0,3.0,3523.0,0.0,11656.0,-7001.0,8181.0,159.0,8340.0,25854.0,
04/01/2012,25627.0,3541.0,3541.0,0.0,0.0,0.0,0.0,4838.0,395.0,83.0,298.0,14.0,0.0,411.0,14.0,575.0,182.0,9185.0,1979.0,,,0.0,,14463.0,12544.0,12544.0,0.0,,1330.0,16442.0,,3358.0,1199.0,,2159.0,0.0,0.0,,,,2373.0,,,2360.0,5731.0,4606.0,4606.0,,,,6791.0,,6787.0,4.0,0.0,11397.0,17128.0,0.0,11777.0,3.0,11774.0,-8562.0,11938.0,-6817.0,8336.0,163.0,8499.0,25627.0,
07/01/2012,25078.0,2906.0,2350.0,556.0,0.0,0.0,0.0,5054.0,448.0,88.0,348.0,12.0,0.0,371.0,9.0,476.0,194.0,8779.0,1943.0,,,0.0,,14356.0,12542.0,12542.0,0.0,,1329.0,16299.0,,3141.0,1179.0,,1962.0,0.0,0.0,,,,2292.0,,,2274.0,5433.0,4607.0,4607.0,,,,6239.0,,6233.0,6.0,0.0,10846.0,16279.0,0.0,11866.0,3.0,11863.0,-8779.0,12242.0,-6688.0,8641.0,158.0,8799.0,25078.0,
09/30/2012,25697.0,3646.0,3032.0,614.0,0.0,0.0,0.0,4789.0,482.0,93.0,373.0,16.0,0.0,343.0,17.0,720.0,260.0,9260.0,1929.0,,,0.0,,14508.0,12546.0,12546.0,0.0,,1225.0,16437.0,,3483.0,1190.0,,2293.0,0.0,0.0,,,,2185.0,,,2169.0,5668.0,4609.0,4609.0,,,,6195.0,,6192.0,3.0,0.0,10804.0,16472.0,0.0,11903.0,3.0,11900.0,-8913.0,12578.0,-6506.0,9062.0,163.0,9225.0,25697.0,
12/31/2012,26686.0,4044.0,3188.0,856.0,0.0,0.0,0.0,4543.0,381.0,74.0,291.0,16.0,0.0,278.0,17.0,1367.0,182.0,9246.0,1986.0,6140.0,-4154.0,0.0,,15454.0,12756.0,12756.0,0.0,0.0,1314.0,17440.0,,3490.0,1348.0,,2142.0,0.0,0.0,0.0,0.0,,2412.0,0.0,0.0,2398.0,5902.0,4731.0,4731.0,0.0,0.0,,7863.0,,7854.0,9.0,0.0,12594.0,18496.0,0.0,2931.0,3.0,2928.0,0.0,12883.0,-7788.0,8026.0,164.0,8190.0,26686.0,
03/31/2013,26687.0,4012.0,3125.0,887.0,0.0,0.0,0.0,4808.0,442.0,78.0,351.0,13.0,0.0,196.0,20.0,1245.0,94.0,9458.0,1954.0,,,0.0,,15275.0,12757.0,12757.0,0.0,,1253.0,17229.0,,3480.0,1221.0,,2259.0,0.0,0.0,,,,2209.0,,,2187.0,5689.0,4731.0,4731.0,,,,7807.0,,7797.0,10.0,0.0,12538.0,18227.0,0.0,2743.0,3.0,2740.0,0.0,13193.0,-7646.0,8290.0,170.0,8460.0,26687.0,
06/30/2013,26376.0,3462.0,2467.0,995.0,0.0,0.0,0.0,5156.0,454.0,78.0,359.0,17.0,0.0,204.0,17.0,1140.0,114.0,9276.0,1924.0,,,0.0,,15176.0,12764.0,12764.0,0.0,,1255.0,17100.0,,3287.0,1164.0,,2123.0,0.0,0.0,,,,2167.0,,,2140.0,5454.0,4732.0,4732.0,,,,7453.0,,7443.0,10.0,0.0,12185.0,17639.0,0.0,2529.0,3.0,2526.0,0.0,13503.0,-7464.0,8568.0,169.0,8737.0,26376.0,
09/29/2013,26778.0,3897.0,2942.0,955.0,0.0,0.0,0.0,5248.0,405.0,81.0,315.0,9.0,0.0,202.0,18.0,1106.0,127.0,9752.0,1907.0,,,0.0,,15119.0,12765.0,12765.0,0.0,,1230.0,17026.0,,3590.0,1143.0,,2447.0,0.0,0.0,,,,2249.0,,,2232.0,5839.0,4733.0,4733.0,,,,7195.0,,7194.0,1.0,0.0,11928.0,17767.0,0.0,2338.0,3.0,2335.0,0.0,13817.0,-7314.0,8841.0,170.0,9011.0,26778.0,
12/31/2013,25967.0,4297.0,3296.0,1001.0,0.0,0.0,0.0,4870.0,363.0,73.0,279.0,11.0,0.0,286.0,23.0,66.0,262.0,9816.0,1937.0,6256.0,-4319.0,0.0,,14214.0,12999.0,12764.0,235.0,119.0,1007.0,16151.0,,3434.0,1178.0,,2256.0,0.0,0.0,0.0,0.0,,2376.0,0.0,0.0,2350.0,5810.0,4734.0,4734.0,0.0,0.0,,4226.0,0.0,3903.0,323.0,0.0,8960.0,14770.0,0.0,1975.0,3.0,1972.0,0.0,14173.0,-5113.0,11035.0,162.0,11197.0,25967.0,
03/31/2014,26541.0,4531.0,3036.0,1495.0,0.0,0.0,0.0,5211.0,363.0,75.0,278.0,10.0,0.0,334.0,26.0,,334.0,10439.0,1902.0,,,0.0,,14200.0,12765.0,12765.0,0.0,,1409.0,16102.0,,3335.0,1078.0,,2257.0,0.0,0.0,,,,2644.0,,,2612.0,5979.0,4735.0,4735.0,,,,4244.0,,4244.0,,0.0,8979.0,14958.0,0.0,1798.0,3.0,1795.0,0.0,14582.0,-4962.0,11418.0,165.0,11583.0,26541.0,
06/29/2014,26380.0,4176.0,3261.0,915.0,0.0,0.0,0.0,5366.0,430.0,88.0,330.0,12.0,0.0,327.0,30.0,,327.0,10299.0,1878.0,,,0.0,,14203.0,12765.0,12765.0,0.0,,1408.0,16081.0,,3304.0,1113.0,,2191.0,0.0,0.0,,,,2592.0,,,2558.0,5896.0,4736.0,4736.0,,,,3854.0,,3854.0,,0.0,8590.0,14486.0,0.0,1569.0,3.0,1566.0,0.0,14945.0,-4786.0,11728.0,166.0,11894.0,26380.0,
09/28/2014,26307.0,4114.0,2634.0,1480.0,0.0,0.0,0.0,5340.0,522.0,75.0,434.0,13.0,0.0,309.0,13.0,,309.0,10285.0,1860.0,,,0.0,,14162.0,12762.0,12762.0,0.0,,1387.0,16022.0,,3552.0,1060.0,,2492.0,0.0,0.0,,,,2403.0,,,2382.0,5955.0,4737.0,4737.0,,,,3661.0,,3661.0,,0.0,8398.0,14353.0,0.0,1406.0,3.0,1403.0,0.0,15273.0,-4895.0,11784.0,170.0,11954.0,26307.0,
12/31/2014,27716.0,4719.0,3222.0,1497.0,0.0,0.0,0.0,4985.0,414.0,70.0,326.0,18.0,0.0,161.0,7.0,,161.0,10279.0,1935.0,6426.0,-4491.0,0.0,,15502.0,13677.0,13061.0,616.0,28.0,1790.0,17437.0,,2309.0,1250.0,,1059.0,0.0,0.0,0.0,0.0,,3443.0,0.0,0.0,3419.0,5752.0,5325.0,5325.0,0.0,0.0,,6918.0,0.0,6918.0,,0.0,12243.0,17995.0,0.0,1312.0,3.0,1309.0,0.0,15671.0,-7458.0,9525.0,196.0,9721.0,27716.0,
03/29/2015,27798.0,4140.0,2906.0,1234.0,0.0,0.0,0.0,5223.0,506.0,61.0,429.0,16.0,0.0,372.0,16.0,,372.0,10241.0,1906.0,,,0.0,,15651.0,13060.0,13060.0,0.0,,2575.0,17557.0,,3650.0,1141.0,346.0,2163.0,0.0,0.0,,,,1985.0,,,1944.0,5635.0,5331.0,5331.0,,,,6926.0,,6926.0,,0.0,12257.0,17892.0,0.0,1043.0,3.0,1040.0,0.0,16017.0,-7353.0,9707.0,199.0,9906.0,27798.0,
06/28/2015,28437.0,2494.0,1828.0,666.0,0.0,0.0,0.0,5514.0,519.0,67.0,434.0,18.0,0.0,177.0,10.0,,177.0,8704.0,1929.0,,,0.0,,17804.0,14683.0,14683.0,0.0,,3111.0,19733.0,,3641.0,1171.0,103.0,2367.0,0.0,0.0,,,,2000.0,,,1975.0,5641.0,5333.0,5333.0,,,,6865.0,,6865.0,,0.0,12198.0,17839.0,0.0,837.0,3.0,834.0,0.0,16314.0,-7095.0,10056.0,542.0,10598.0,28437.0,
09/27/2015,29249.0,3061.0,2453.0,608.0,0.0,0.0,0.0,5649.0,619.0,66.0,535.0,18.0,0.0,199.0,11.0,,199.0,9528.0,1934.0,,,0.0,,17787.0,14681.0,14681.0,0.0,,3095.0,19721.0,,4083.0,1334.0,,2749.0,0.0,0.0,,,,2245.0,,,2215.0,6328.0,5334.0,5334.0,,,,6895.0,,6895.0,,0.0,12229.0,18557.0,0.0,620.0,3.0,617.0,0.0,16552.0,-7024.0,10148.0,544.0,10692.0,29249.0,
12/31/2015,29281.0,3200.0,2328.0,872.0,0.0,0.0,0.0,5564.0,635.0,69.0,551.0,15.0,0.0,413.0,9.0,,413.0,9812.0,2005.0,6533.0,-4528.0,0.0,,17464.0,15725.0,14731.0,994.0,43.0,1687.0,19469.0,,2556.0,1402.0,,1154.0,0.0,0.0,0.0,0.0,,3570.0,0.0,0.0,3541.0,6126.0,5330.0,5330.0,0.0,0.0,,7140.0,0.0,7140.0,,0.0,12470.0,18596.0,0.0,401.0,3.0,398.0,0.0,16903.0,-7176.0,10128.0,557.0,10685.0,29281.0,
04/03/2016,28829.0,2645.0,1934.0,711.0,0.0,0.0,0.0,5882.0,637.0,68.0,552.0,17.0,0.0,195.0,27.0,,195.0,9359.0,2018.0,,,0.0,,17452.0,14791.0,14791.0,0.0,,2634.0,19470.0,,2107.0,1304.0,,803.0,0.0,0.0,,,,3642.0,,,3602.0,5749.0,5332.0,5332.0,,,,7108.0,,7108.0,,0.0,12440.0,18189.0,0.0,33.0,3.0,30.0,0.0,17141.0,-7050.0,10124.0,516.0,10640.0,28829.0,
07/03/2016,29098.0,2719.0,2016.0,703.0,0.0,0.0,0.0,6249.0,671.0,68.0,587.0,16.0,0.0,211.0,38.0,,211.0,9850.0,2028.0,,,0.0,,17220.0,14791.0,14791.0,0.0,,2391.0,19248.0,,2518.0,1405.0,,1113.0,0.0,0.0,,,,3496.0,,,3449.0,6014.0,5333.0,5333.0,,,,7092.0,,7092.0,,0.0,12425.0,18439.0,0.0,3.0,3.0,0.0,0.0,17212.0,-6899.0,10316.0,343.0,10659.0,29098.0,
10/02/2016,29452.0,2804.0,2342.0,462.0,0.0,0.0,0.0,6469.0,651.0,66.0,571.0,14.0,0.0,231.0,49.0,,231.0,10155.0,2053.0,,,0.0,,17244.0,14791.0,14791.0,0.0,,2404.0,19297.0,,2546.0,1415.0,,1131.0,0.0,0.0,,,,3455.0,,,3406.0,6001.0,5334.0,5334.0,,,,7284.0,,7284.0,,0.0,12618.0,18619.0,0.0,3.0,3.0,0.0,0.0,17320.0,-6856.0,10467.0,366.0,10833.0,29452.0,
12/31/2016,30238.0,3403.0,3303.0,100.0,1163.0,1163.0,0.0,5041.0,608.0,66.0,532.0,10.0,0.0,670.0,53.0,711.0,670.0,10885.0,2166.0,6794.0,-4628.0,550.0,550.0,16637.0,15677.0,14788.0,889.0,19.0,177.0,19353.0,,2754.0,1520.0,,1234.0,0.0,0.0,0.0,0.0,,3785.0,0.0,0.0,3737.0,6539.0,5335.0,5335.0,0.0,0.0,,7758.0,0.0,7758.0,,0.0,13093.0,19632.0,0.0,3.0,3.0,0.0,0.0,17565.0,-7411.0,10157.0,449.0,10606.0,30238.0,
04/02/2017,29869.0,2585.0,2186.0,399.0,1319.0,1319.0,0.0,5555.0,599.0,67.0,520.0,12.0,0.0,457.0,46.0,,457.0,10515.0,2146.0,,,0.0,,17208.0,14825.0,14825.0,0.0,,2337.0,19354.0,,2153.0,1282.0,,871.0,251.0,251.0,,,,3903.0,,,3862.0,6307.0,5086.0,5086.0,,,,7743.0,,7743.0,,0.0,12829.0,19136.0,0.0,3.0,3.0,0.0,0.0,17599.0,-7218.0,10384.0,349.0,10733.0,29869.0,
07/02/2017,30229.0,2577.0,2167.0,410.0,1560.0,1560.0,0.0,5728.0,581.0,67.0,500.0,14.0,0.0,491.0,40.0,,491.0,10937.0,2172.0,,,0.0,,17120.0,14827.0,14827.0,0.0,,2253.0,19292.0,,2457.0,1278.0,,1179.0,300.0,300.0,,,,3830.0,,,3805.0,6587.0,4747.0,4747.0,,,,7731.0,,7731.0,,0.0,12478.0,19065.0,0.0,3.0,3.0,0.0,0.0,17806.0,-6994.0,10815.0,349.0,11164.0,30229.0,
