Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2003,5558.188965,455.21701,455.21701,0.0,825.155029,,,811.195007,130.468994,152.513,528.213013,0.0,264.989014,,,,2356.555908,1815.347046,3845.885986,-2030.53894,0.0,1386.286011,648.353027,533.513977,114.83905,,737.932984,3201.633057,,849.007019,849.007019,,,,163.628006,163.628006,0.0,0.0,,,-1.5e-05,,,-1.5e-05,1012.63501,1218.061035,1218.061035,0.0,0.0,,429.411011,,,,429.411011,1647.472046,2660.107056,35.139999,585.416016,,,-1298.515991,3821.582031,-245.540161,2898.081894,0.0,2898.081894,5558.18895,
09/30/2003,5572.25293,519.885986,519.885986,0.0,772.067017,,,776.219971,108.809998,147.688004,519.721985,0.0,435.286011,,,,2503.458984,1831.791016,3880.540039,-2048.749023,0.0,1237.003052,1047.166016,445.854004,601.312012,,189.837036,3068.794068,,219.804001,219.804001,,,,121.919998,121.919998,0.0,0.0,,,717.718018,,,717.718018,1059.442017,1184.031006,1184.031006,0.0,0.0,,431.841003,,,,431.841003,1615.872009,2675.314026,34.448002,589.840027,,,-1439.93396,3950.592041,-237.992065,2896.954045,0.0,2896.954045,5572.268071,
12/31/2003,5608.918945,534.640015,534.640015,0.0,818.862976,818.863,,790.653992,131.324005,143.932007,515.39801,0.0,223.186005,,,,2367.343018,1850.437988,3984.020996,-2133.583008,0.0,1391.137939,1202.350952,544.609009,657.741943,,188.786987,3241.575927,,930.310974,930.310974,,,,10.504,10.504,0.0,0.0,,,2.8e-05,,,2.8e-05,940.815002,1164.922974,1164.922974,0.0,0.0,,458.165985,,,,458.165985,1623.088959,2563.903961,33.591,636.908997,,,-1489.754028,-178.569,4042.837921,3045.01489,0.0,3045.01489,5608.918851,
03/31/2004,5714.972168,660.468994,660.468994,0.0,801.013977,,,769.645996,124.392998,151.089005,494.164001,0.0,253.201996,,,,2484.331055,1854.291016,4038.412109,-2184.121094,0.0,1376.349976,1185.07605,544.913025,640.163025,,191.273926,3230.640992,,884.674011,884.674011,,,,6.782,6.782,0.0,0.0,,,-1.7e-05,,,-1.7e-05,891.455994,1183.113037,1183.113037,0.0,0.0,,479.950012,,,,479.950012,1663.063049,2554.519043,32.459999,706.508972,,,-1556.927002,-191.423996,4169.834885,3160.452858,0.0,3160.452858,5714.971901,
06/30/2004,5718.494141,659.510986,659.510986,0.0,806.674011,806.674,,768.015991,124.960999,137.779007,505.276001,0.0,276.265015,,,,2510.466064,1845.725952,4053.22998,-2207.503906,0.0,1362.302002,1169.208984,543.442017,625.766967,,193.093018,3208.027954,,1000.044983,1000.044983,,,,6.063,6.063,0.0,0.0,,,-1.2e-05,,,-1.2e-05,1006.107971,1149.172974,1149.172974,0.0,0.0,,484.88501,,,,484.88501,1634.057984,2640.165955,31.736,735.085022,,,-1721.362061,-208.723007,4241.592148,3078.328102,0.0,3078.328102,5718.494057,
09/30/2004,5752.579102,751.49699,719.377991,32.118999,807.380005,,,738.778015,96.019997,132.841003,509.916992,0.0,343.678986,,,,2641.333984,1880.996948,4104.222168,-2223.225098,0.0,1230.248047,1039.135986,473.210999,565.924987,,191.112061,3111.244995,,206.940994,206.940994,,,,49.289001,49.289001,0.0,0.0,,,793.852036,,,793.852036,1050.082031,1171.505981,1171.505981,0.0,0.0,,463.127991,,,,463.127991,1634.633972,2684.716003,31.142,747.177002,,,-1816.755981,4264.777832,-158.477906,3067.862947,0.0,3067.862947,5752.57895,
12/31/2004,5973.425,873.532,822.037,51.495,818.147,818.147,,796.248,100.331,142.372,553.545,0.0,327.698,,,,2815.625,1915.097,4234.118,-2319.021,0.0,1242.703,1051.016,490.768,560.248,,191.687,3157.8,,1045.481,1045.481,,,,108.263,,,,,,11.728,,,11.728,1165.472,1061.341,,,,,404.4,,,,404.4,1465.741,2631.213,0.0,824.191,,,-1883.342,4414.071,-12.708,3342.212,0.0,3342.212,5973.425,
03/31/2005,6003.464,878.891,825.497,53.394,885.938,885.938,,807.228,101.377,148.783,557.068,0.0,321.116,,,,2893.173,1894.277,4239.215,-2344.938,0.0,1216.014,937.174,487.591,449.583,,278.84,3110.291,,985.82,985.82,,,,141.052,,,,,,12.091,,,12.091,1138.963,1051.369,,,,,395.801,,,,395.801,1447.17,2586.133,0.0,882.393,,,-1982.243,4557.0,-39.819,3417.331,0.0,3417.331,6003.464,
06/30/2005,6010.178,995.87,918.391,77.479,839.231,839.231,,797.368,103.551,147.07,546.747,0.0,313.416,,,,2945.885,1872.831,4235.301,-2362.47,0.0,1191.462,992.841,478.795,514.046,,198.621,3064.293,,1005.938,1005.938,,,,244.531,,,,,,11.004,,,11.004,1261.473,1066.485,,,,,388.181,,,,388.181,1454.666,2716.139,0.0,915.837,,,-2159.701,4701.467,-163.564,3294.039,0.0,3294.039,6010.178,
09/30/2005,6132.793,1129.698,1042.89,86.808,842.806,842.806,,775.949,93.963,139.772,542.214,0.0,226.861,,,,2975.314,1933.718,4305.129,-2371.411,0.0,1223.761,966.781,470.049,496.732,,256.98,3157.479,,252.262,252.262,,,,206.509,,,,,,840.604,,,840.604,1299.375,1060.833,,,,,488.633,,,,488.633,1549.466,2848.841,0.0,948.508,,,-2297.493,4805.852,-172.915,3283.952,0.0,3283.952,6132.793,
12/31/2005,6230.756,1257.348,1168.973,88.375,853.934,853.934,,811.404,106.55,144.246,560.608,0.0,223.779,,,,3146.465,1927.472,4341.029,-2413.557,0.0,1156.819,947.984,471.121,476.863,,208.835,3084.291,,1146.584,1146.584,,,,405.652,,,,,,0.0,,,0.0,1552.236,958.885,,,,,314.235,,,,314.235,1273.12,2825.356,0.0,1020.198,,,-2384.559,4969.43,-199.669,3405.4,0.0,3405.4,6230.756,
03/31/2006,6122.778,866.285,776.534,89.751,864.697,864.697,,842.712,107.345,153.124,582.243,0.0,232.917,,,,2806.611,1955.592,4428.539,-2472.947,0.0,1360.575,1104.349,551.228,553.121,,256.226,3316.167,,981.301,981.301,,,,305.998,305.998,0.0,0.0,,,0.0,,,0.0,1287.299,956.539,956.539,0.0,0.0,,370.065,,,,370.065,1326.604,2613.903,0.0,1105.339,,,-2491.046,5071.393,-176.811,3508.875,0.0,3508.875,6122.778,
06/30/2006,6211.193,817.913,720.995,96.918,889.229,889.229,,876.386,111.344,159.209,605.833,0.0,240.725,,,,2824.253,2015.427,4570.276,-2554.849,0.0,1371.513,1104.687,561.6,543.087,,266.826,3386.94,,1057.926,1057.926,,,,308.967,,,,,,0.0,,,0.0,1366.893,953.973,,,,,333.854,,,,333.854,1287.827,2654.72,0.0,1147.143,,,-2691.472,5224.571,-123.769,3556.473,0.0,3556.473,6211.193,
09/30/2006,6824.525,1106.675,1000.289,106.386,885.748,885.748,,875.738,121.598,156.957,597.183,0.0,317.092,,,,3185.253,2133.548,4742.957,-2609.409,0.0,1505.724,1090.813,565.146,525.667,,414.911,3639.272,,243.602,243.602,,,,427.218,,,,,,905.509,,,905.509,1576.329,956.971,,,,,455.021,,,,455.021,1411.992,2988.321,0.0,1206.197,,,-2698.016,5345.697,-17.674,3836.204,0.0,3836.204,6824.525,
12/31/2006,6810.541,643.353,533.425,109.928,928.725,928.725,,926.598,123.187,180.918,622.493,0.0,326.446,,,,2825.122,2206.13,4888.55,-2682.42,0.0,1779.289,1257.23,614.59,642.64,,522.059,3985.419,,1266.404,1266.404,,,,205.866,,,,,,0.0,,,0.0,1472.27,956.114,,,,,451.157,,,,451.157,1407.271,2879.541,0.0,1260.121,,,-2803.261,5427.451,46.689,3931.0,0.0,3931.0,6810.541,
03/31/2007,6951.822,580.012,409.655,170.357,974.074,974.074,,975.582,127.731,194.836,653.015,0.0,320.932,,,,2850.6,2266.227,5007.592,-2741.365,0.0,1834.995,1232.494,615.898,616.596,,602.501,4101.222,,1138.42,1138.42,,,,208.454,,,,,,0.0,,,0.0,1346.874,956.135,,,,,519.325,,,,519.325,1475.46,2822.334,0.0,1347.635,,,-2898.381,5610.948,69.286,4129.488,0.0,4129.488,6951.822,
06/30/2007,7122.845,576.478,444.164,132.314,1034.047,1034.047,,1023.348,134.814,196.836,691.698,0.0,327.361,,,,2961.234,2334.848,5137.003,-2802.155,0.0,1826.763,1225.613,618.761,606.852,,601.15,4161.611,,1209.008,1209.008,,,,205.772,,,,,,0.0,,,0.0,1414.78,953.112,,,,,527.058,,,,527.058,1480.17,2894.95,0.0,1403.196,,,-3078.117,5795.744,107.072,4227.895,0.0,4227.895,7122.845,
09/30/2007,7329.365,669.522,511.482,158.04,1083.152,1083.152,,1051.959,142.484,195.155,714.32,0.0,325.933,,,,3130.566,2497.338,5354.115,-2856.777,0.0,1701.461,1234.869,621.414,613.455,,466.592,4198.799,,266.993,266.993,,,,207.634,,,,,,1004.182,,,1004.182,1478.809,955.713,,,,,532.886,,,,532.886,1488.599,2967.408,0.0,1458.03,,,-3105.893,5995.787,14.033,4361.957,0.0,4361.957,7329.365,
12/31/2007,7566.534,919.637,750.762,168.875,1020.751,1020.751,,1079.995,146.387,203.649,729.959,0.0,324.684,,,,3345.067,2543.999,5468.174,-2924.175,0.0,1677.468,1210.617,621.587,589.03,,466.851,4221.467,,1288.6,1288.6,,,,208.206,,,,,,0.0,,,0.0,1496.806,957.627,,,,,587.825,,,,587.825,1545.452,3042.258,0.0,1522.246,,,-3237.074,6191.051,48.053,4524.276,0.0,4524.276,7566.534,
03/31/2008,7801.256,761.355,560.999,200.356,1168.119,1168.119,,1146.901,151.606,211.829,783.466,0.0,346.226,,,,3422.601,2670.435,5705.829,-3035.394,0.0,1708.22,1227.971,632.94,595.031,,480.249,4378.655,,1170.659,1170.659,,,,208.248,,,,,,0.0,,,0.0,1378.907,959.949,,,,,603.224,,,,603.224,1563.173,2942.08,0.0,1608.378,,,-3368.66,6398.401,221.057,4859.176,0.0,4859.176,7801.256,
06/30/2008,8129.206,968.402,735.908,232.494,1175.256,1175.256,,1144.412,154.453,213.422,776.537,0.0,360.402,,,,3648.472,2741.225,5845.401,-3104.176,,1739.509,1249.175,652.054,597.121,,490.334,4480.734,,1261.6,1261.6,,,,204.349,,,,,,0.0,,,0.0,1465.949,954.855,,,,,634.289,,,,634.289,1589.144,3055.093,0.0,1645.069,,,-3442.51,6625.931,245.623,5074.113,0.0,5074.113,8129.206,
09/30/2008,7912.943,1030.419,830.477,199.942,1079.051,1079.051,,1080.426,162.726,203.926,713.774,0.0,424.779,,,,3614.675,2744.474,5797.995,-3053.521,,1553.794,1456.316,625.768,830.548,,97.478,4298.268,,260.882,260.882,,,,201.312,,,,,,954.385,,,954.385,1416.579,953.226,,,,,607.57,,,,607.57,1560.796,2977.375,,1692.193,,,-3532.398,6838.589,-62.816,4935.568,,4935.568,7912.943,
12/31/2008,7660.693,776.783,597.619,179.164,1072.01,1072.01,0.0,1170.1,167.977,224.227,777.896,0.0,446.245,,0.0,446.245,3465.138,2694.811,5767.062,-3072.251,0.0,1500.744,1163.063,608.285,554.778,,337.681,4195.555,,1229.296,,,,1229.296,408.9,408.9,,,,,0.0,,,0.0,1638.196,747.76,747.76,,,,507.766,,364.878,142.888,0.0,1255.526,2893.722,0.0,1724.83,332.662,1392.168,-3818.333,7068.177,-207.703,4766.971,0.0,4766.971,7660.693,
03/31/2009,7575.83,730.189,542.712,187.477,1062.106,1062.106,0.0,1180.74,166.771,225.204,788.765,0.0,434.762,,,434.762,3407.797,2663.073,5732.215,-3069.142,0.0,1504.96,1167.169,597.471,569.698,,337.791,4168.033,,1086.997,,,,1086.997,405.554,405.554,,,,,18.136,,,0.0,1510.687,747.67,747.67,,,,513.45,,371.957,141.493,0.0,1261.12,2771.807,0.0,1766.62,332.662,1433.958,-3870.615,7252.772,-344.754,4804.023,0.0,4804.023,7575.83,
06/30/2009,8848.987,1751.96,1331.601,420.359,1144.944,1144.944,0.0,1207.007,171.258,224.818,810.931,0.0,387.626,0.0,30.856,356.77,4491.537,2782.501,5978.641,-3196.14,0.0,1574.949,1191.48,610.782,580.698,,383.469,4357.45,,1184.912,,,,1184.912,405.737,405.737,0.0,0.0,,,55.813,0.0,0.0,4.405,1646.462,1483.56,1483.56,0.0,0.0,,507.069,,383.032,124.037,0.0,1990.629,3637.091,,1798.485,332.662,1465.823,-3898.023,7514.585,-203.151,5211.896,,5211.896,8848.987,
09/30/2009,9304.624,1945.805,1394.244,551.561,1168.662,1168.662,0.0,1156.762,171.449,223.094,762.219,0.0,375.725,0.0,,375.725,4646.954,2966.629,6241.329,-3274.7,0.0,1691.041,1225.745,621.872,603.873,,465.296,4657.67,,1374.038524,264.181,3.665,0.0,1106.192524,402.965,202.88,0.0,0.0,,200.085,0.089476,0.0,,0.0,1777.093,1488.46,1488.46,0.0,0.0,,896.359,,782.034,114.325,0.0,2384.819,4161.912,0.0,1818.336,332.662,1485.674,-4073.699,7752.831,-354.756,5142.712,0.0,5142.712,9304.624,
12/31/2009,9094.276,1458.413,1182.306,276.107,1075.263,1075.263,0.0,1163.999,162.289,221.849,779.861,0.0,359.218,,,359.218,4056.893,2999.426,6364.218,-3364.792,0.0,2037.957,1552.231,769.975,782.256,,485.726,5037.383,,1269.436,,,,1269.436,205.441,205.441,,,,,63.95,,,0.0,1538.827,1487.844,1487.844,,,,807.446,,619.993,187.453,0.0,2295.29,3834.117,0.0,1866.112,332.662,1533.45,-4265.077,7978.872,-319.748,5260.159,0.0,5260.159,9094.276,
03/31/2010,8943.392,1258.102,830.688,427.414,1142.155,1142.155,0.0,1166.044,160.337,233.157,772.55,0.0,373.192,,0.0,373.192,3939.493,2967.677,6306.797,-3339.12,0.0,2036.222,1555.714,764.059,791.655,,480.508,5003.899,,1247.622,,,,1247.622,200.573,200.573,,,,,19.271,,,0.0,1467.466,1490.262,1490.262,,,,836.03,,634.907,201.123,0.0,2326.292,3793.758,0.0,1913.676,332.662,1581.014,-4510.44,8192.151,-445.753,5149.634,0.0,5149.634,8943.392,
06/30/2010,9031.673,1445.236,750.106,695.13,1090.093,1090.093,0.0,1121.643,158.084,215.909,747.65,0.0,466.089,,80.706,385.383,4123.061,2887.393,6191.493,-3304.1,0.0,2021.219,1534.548,754.951,779.597,,486.671,4908.612,,1307.207,,,,1307.207,202.221,202.221,,,,,21.998,,,13.608,1531.426,1493.4,1493.4,,,,852.97,,643.267,209.703,0.0,2346.37,3877.796,0.0,1933.618,332.662,1600.956,-4608.348,8412.924,-584.317,5153.877,0.0,5153.877,9031.673,
09/30/2010,9650.694,1744.195,1215.989,528.206,1205.377,1205.377,0.0,1145.337,169.268,225.878,750.191,0.0,410.341,0.0,,410.341,4505.25,3100.492,6532.062,-3431.57,0.0,2044.952,1557.362,763.961,793.401,,487.59,5145.444,,1447.65,325.402,28.796,0.0,1093.452,202.758,0.0,0.0,0.0,,202.758,21.265,0.0,0.0,0.0,1671.673,1495.357,1495.357,0.0,0.0,,1049.084,0.0,899.109,149.975,0.0,2544.441,4216.114,0.0,1957.43,332.662,1624.768,-4806.333,8724.228,-440.745,5434.58,0.0,5434.58,9650.694,
12/31/2010,10071.27,2247.162,1249.355,997.807,1093.19,1093.19,0.0,1195.477,172.15,230.242,793.085,0.0,415.012,11.788,,415.012,4950.841,3081.855,6575.381,-3493.526,0.0,2038.574,1557.919,760.962,796.957,,468.867,5120.429,,1364.78,,,,1364.78,235.295,235.295,,,,,12.278,,,0.0,1612.353,2485.019,2485.019,,,,1095.965,,923.918,172.047,0.0,3580.984,5193.337,0.0,2025.789,332.662,1693.127,-5635.483,8947.065,-459.438,4877.933,0.0,4877.933,10071.27,
03/31/2011,10344.223,1858.42,748.588,1109.832,1209.7,1209.7,,1276.931,171.724,252.365,852.842,0.0,511.579,,0.0,511.579,4856.63,3165.683,6789.566,-3623.883,0.0,2321.91,1830.426,866.26,964.166,,491.484,5487.593,,1329.25,,,,1329.25,241.431,241.431,,,,,8.23,,,0.0,1578.911,2484.168,2484.168,,,,1182.083,,905.998,276.085,0.0,3666.251,5245.162,,2055.929,332.662,1723.267,-5852.511,9168.895,-273.252,5099.061,,5099.061,10344.223,
06/30/2011,10620.819,1921.326,1158.037,763.289,1250.195,1250.195,0.0,1331.103,176.111,256.899,898.093,0.0,570.509,,,570.509,5073.133,3217.123,6938.331,-3721.208,0.0,2330.563,1838.871,867.778,971.093,,491.692,5547.686,,1403.851,,,,1403.851,239.784,239.784,,,,,14.291,,,0.0,1657.926,2484.953,2484.953,,,,1179.54,,904.307,275.233,0.0,3664.493,5322.419,0.0,2111.82,332.662,1779.158,-6054.027,9422.074,-181.467,5298.4,0.0,5298.4,10620.819,
09/30/2011,10430.428,1563.313,1175.282,388.031,1228.637,1228.637,0.0,1244.972,176.955,233.538,834.479,0.0,631.409,,0.0,631.409,4668.331,3211.197,6880.209,-3669.012,0.0,2550.9,2106.29,991.121,1115.169,,444.61,5762.097,,1627.885,304.836,11.038,0.0,1312.011,234.932,234.932,0.0,0.0,,,-39.589,0.0,0.0,0.0,1823.228,2484.665,2484.665,0.0,0.0,,1294.36,0.0,1068.483,225.877,0.0,3779.025,5602.253,0.0,2125.822,332.662,1793.16,-6280.106,9633.584,-651.125,4828.175,0.0,4828.175,10430.428,
12/31/2011,11413.363,2693.691,2196.278,497.413,1139.081,1139.081,0.0,1261.73,174.266,245.472,841.992,0.0,599.642,11.221,,599.642,5694.144,3212.312,6920.607,-3708.295,0.0,2506.907,2099.875,992.736,1107.139,,395.811,5719.219,,1390.989,,,,1390.989,203.894,203.894,,,,,11.491,,,0.0,1606.374,3972.194,3972.194,,,,1107.241,,777.599,329.642,0.0,5079.435,6685.809,0.0,2164.544,332.662,1831.882,-6683.861,9799.928,-553.057,4727.554,0.0,4727.554,11413.363,
03/31/2012,11195.392,2112.059,1839.49,272.569,1237.85,1237.85,0.0,1320.58,190.172,269.794,860.614,0.0,630.096,16.984,,630.096,5300.585,3274.122,7081.458,-3807.336,0.0,2620.685,2169.335,1032.493,1136.842,,434.366,5894.807,,1402.256,,,,1402.256,206.33,206.33,,,,,12.903,,,0.0,1621.489,3964.143,3964.143,,,,1133.472,,786.335,347.137,0.0,5097.615,6719.104,0.0,2190.903,332.662,1858.241,-7278.294,9998.883,-435.204,4476.288,0.0,4476.288,11195.392,
06/30/2012,11024.864,2188.454,1658.719,529.735,1160.344,1160.344,,1239.118,180.814,260.142,798.162,0.0,696.799,8.985,131.591,565.208,5284.715,3149.975,6826.175,-3676.2,,2590.174,2127.071,1016.576,1110.495,,454.118,5740.149,,1463.239,,,,1463.239,410.737,410.737,,,,,15.693,,,0.0,1889.669,3760.642,3760.642,,,,1140.049,,789.899,350.15,0.0,4900.691,6790.36,,2214.218,332.662,1881.556,-7525.819,10233.693,-687.588,4234.504,,4234.504,11024.864,
09/30/2012,11361.0,2181.0,1671.0,510.0,1250.0,1250.0,,1241.0,201.0,247.0,793.0,0.0,650.0,20.0,136.0,514.0,5322.0,3304.0,7045.0,-3741.0,,2735.0,2235.0,1076.0,1159.0,,480.0,6039.0,,1555.0,350.0,4.0,,1201.0,405.0,405.0,0.0,0.0,,,18.0,,,0.0,1978.0,3761.0,3761.0,0.0,0.0,,1486.0,,1224.0,262.0,0.0,5247.0,7225.0,,2253.0,333.0,1920.0,-7769.0,10435.0,-783.0,4136.0,,4136.0,11361.0,
12/31/2012,11629.437,2512.112,1917.472,594.64,1167.722,1167.722,,1359.822,210.764,262.627,886.431,0.0,437.816,17.966,,437.816,5477.472,3316.778,7132.403,-3815.625,,2835.187,2322.1,1097.691,1224.409,,495.121,6151.965,,1588.218,,,,1588.218,408.243,408.243,,,,,7.321,,,0.0,2003.782,3761.592,3761.592,,,,1394.594,,1103.891,290.703,0.0,5156.186,7159.968,0.0,2301.8,332.662,1969.138,-8068.513,10963.549,-727.367,4469.469,0.0,4469.469,11629.437,
03/31/2013,11629.923,2420.705,2023.86,396.845,1220.014,1220.014,,1391.825,207.665,280.987,903.173,0.0,467.454,21.68,0.0,467.454,5499.998,3314.964,7168.38,-3853.416,,2814.961,2322.289,1099.682,1222.607,,470.992,6129.925,,1454.648,,,,1454.648,407.436,407.436,,,,,15.955,,,0.0,1878.039,3762.077,3762.077,,,,1401.025,,1113.435,287.59,0.0,5163.102,7041.141,0.0,2345.957,332.662,2013.295,-8114.748,11142.597,-785.024,4588.782,0.0,4588.782,11629.923,
06/30/2013,11587.047,2299.204,1962.086,337.118,1254.595,1254.595,0.0,1409.108,212.659,282.994,913.455,0.0,471.604,14.72,0.0,471.604,5434.511,3351.662,7239.004,-3887.342,0.0,2800.874,2295.129,1092.337,1202.792,,491.025,6152.536,,1485.385,,,,1485.385,207.432,207.432,,,,,0.0,,,0.0,1692.817,3762.567,3762.567,,,,1415.143,,1115.482,299.661,0.0,5177.71,6870.527,0.0,2372.911,332.662,2040.249,-8158.359,11347.943,-845.975,4716.52,0.0,4716.52,11587.047,
09/30/2013,12149.0,2608.0,1890.0,718.0,1240.0,1240.0,,1402.0,226.0,258.0,918.0,0.0,623.0,13.0,0.0,623.0,5873.0,3477.0,7438.0,-3961.0,0.0,2799.0,2314.0,1109.0,1205.0,,472.0,6276.0,,1916.0,333.0,19.0,,1564.0,207.0,0.0,0.0,0.0,,207.0,7.0,0.0,0.0,0.0,2130.0,3763.0,3763.0,0.0,0.0,,1214.0,0.0,805.0,409.0,0.0,4977.0,7107.0,0.0,2401.0,333.0,2068.0,-8204.0,11342.0,-497.0,5042.0,0.0,5042.0,12149.0,
12/31/2013,12035.0,2513.0,1679.0,834.0,1113.0,1113.0,0.0,1467.0,229.0,272.0,966.0,0.0,650.0,,,650.0,5743.0,3495.0,7541.0,-4046.0,0.0,2797.0,2294.0,1105.0,1189.0,,503.0,6292.0,,1786.0,,,,1786.0,205.0,205.0,,,,,6.0,,,0.0,1997.0,3764.0,3764.0,,,,1196.0,,780.0,416.0,0.0,4960.0,6957.0,0.0,2449.0,333.0,2116.0,-8396.0,11507.0,-482.0,5078.0,0.0,5078.0,12035.0,
03/31/2014,12250.0,2626.0,1731.0,895.0,1130.0,1130.0,0.0,1512.0,221.0,294.0,997.0,0.0,678.0,,0.0,672.0,5946.0,3512.0,7632.0,-4120.0,0.0,2792.0,2309.0,1124.0,1185.0,,483.0,6304.0,,1809.0,,,,1809.0,202.0,202.0,,,,,5.0,,,0.0,2016.0,3764.0,3764.0,,,,1155.0,,728.0,427.0,0.0,4919.0,6935.0,0.0,2480.0,333.0,2147.0,-8416.0,11689.0,-438.0,5315.0,0.0,5315.0,12250.0,
06/30/2014,12374.0,2639.0,1661.0,978.0,1204.0,1204.0,0.0,1554.0,231.0,302.0,1021.0,0.0,649.0,8.0,0.0,649.0,6046.0,3550.0,7741.0,-4191.0,0.0,2778.0,2276.0,1116.0,1160.0,,494.0,6328.0,,1880.0,,,,1880.0,205.0,205.0,,,,,8.0,,,0.0,2093.0,3768.0,3768.0,,,,1135.0,,703.0,432.0,0.0,4903.0,6996.0,0.0,2509.0,333.0,2176.0,-8600.0,11909.0,-440.0,5378.0,0.0,5378.0,12374.0,
09/30/2014,12447.0,2745.0,1861.0,884.0,1187.0,1187.0,0.0,1495.0,248.0,260.0,987.0,0.0,704.0,23.0,0.0,704.0,6131.0,3605.0,7765.0,-4160.0,0.0,2711.0,2215.0,1090.0,1125.0,,473.0,6316.0,,2017.0,401.0,26.0,0.0,1590.0,203.0,203.0,0.0,0.0,,0.0,14.0,0.0,0.0,0.0,2234.0,3768.0,3768.0,0.0,0.0,,1392.0,0.0,1009.0,383.0,0.0,5160.0,7394.0,0.0,2531.0,333.0,2198.0,-8601.0,12105.0,-982.0,5053.0,0.0,5053.0,12447.0,
12/31/2014,18504.0,8784.0,8540.0,244.0,1031.0,1031.0,0.0,1512.0,227.0,272.0,1013.0,0.0,784.0,,,784.0,12111.0,3565.0,7758.0,-4193.0,0.0,2828.0,2321.0,1140.0,1181.0,,507.0,6393.0,,1878.0,,,,1878.0,202.0,202.0,,,,,0.0,,,0.0,2080.0,9940.0,9940.0,,,,1415.0,,983.0,432.0,0.0,11355.0,13435.0,0.0,2587.0,333.0,2254.0,-8623.0,12224.0,-1119.0,5069.0,0.0,5069.0,18504.0,
03/31/2015,28293.0,1952.0,1912.0,40.0,1572.0,1572.0,0.0,2279.0,385.0,304.0,1590.0,0.0,1193.0,,0.0,1193.0,6996.0,3992.0,8130.0,-4138.0,0.0,17305.0,15566.0,7663.0,7903.0,,1739.0,21297.0,,2787.0,,,,2787.0,1710.0,1710.0,,,,,0.0,,,0.0,4497.0,12128.0,12128.0,,,,4509.0,,996.0,3513.0,0.0,16637.0,21134.0,0.0,4721.0,333.0,4388.0,-8281.0,12324.0,-1605.0,7159.0,0.0,7159.0,28293.0,
06/30/2015,27079.0,1588.0,1559.0,29.0,1645.0,1645.0,0.0,2019.0,393.0,300.0,1326.0,0.0,1051.0,17.0,,1051.0,6303.0,4047.0,8283.0,-4236.0,0.0,16729.0,14973.0,7464.0,7509.0,,1739.0,20776.0,,2694.0,,,,2694.0,1804.0,1804.0,,,,,19.0,,,0.0,4517.0,11367.0,11367.0,,,,3943.0,,1007.0,2936.0,0.0,15310.0,19827.0,0.0,4751.0,333.0,4418.0,-8242.0,12260.0,-1517.0,7252.0,0.0,7252.0,27079.0,
09/30/2015,26820.0,1444.0,1424.0,20.0,1618.0,1618.0,0.0,1959.0,384.0,280.0,1295.0,0.0,1024.0,32.0,,1024.0,6045.0,4060.0,8277.0,-4217.0,0.0,16715.0,14923.0,7537.0,7386.0,1367.0,393.0,20775.0,,2904.0,631.0,32.0,0.0,2241.0,1452.0,700.0,0.0,0.0,,752.0,30.0,0.0,0.0,0.0,4386.0,11370.0,11370.0,0.0,0.0,,3900.0,0.0,1133.0,2767.0,0.0,15270.0,19656.0,0.0,4808.0,333.0,4475.0,-8239.0,12314.0,-1719.0,7164.0,0.0,7164.0,26820.0,
12/31/2015,26046.0,1593.0,1583.0,10.0,1513.0,1513.0,0.0,1984.0,367.0,291.0,1326.0,0.0,551.0,,0.0,551.0,5641.0,3957.0,8241.0,-4284.0,0.0,16448.0,14589.0,7372.0,7217.0,,1859.0,20405.0,,2578.0,,,,2578.0,1951.0,1951.0,,,,,0.0,,,0.0,4529.0,10858.0,10858.0,,,,3436.0,,1150.0,,2286.0,14294.0,18823.0,0.0,4890.0,333.0,4557.0,-8251.0,12402.0,-1818.0,7223.0,0.0,7223.0,26046.0,
