Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,6034.0,5878.0,156.0,-3283.0,3283.0,2751.0,0.0,0.0,,,0.0,2751.0,-161.0,25.0,25.0,0.0,,,136.0,2590.0,-949.0,1641.0,7.0,7.0,0.0,1634.0,0.0,1634.0,0.0,0.0,1634.0,1644.9,3.9,810.7,2.01,2.02,2.028987,811.5,2.01,2.02,2.024806,
03/31/2012,6268.0,6050.0,218.0,-2950.0,2950.0,3318.0,0.0,-706.0,434.0,,272.0,2612.0,87.0,28.0,,,,,-13.0,2699.0,-1139.0,1560.0,1.0,1.0,0.0,1559.0,,1559.0,0.0,0.0,1559.0,1559.35,-0.65,810.5,1.92,1.92,1.923936,811.3,1.92,1.92,1.919199,
06/30/2012,5768.0,5667.0,101.0,-3060.0,3060.0,2708.0,0.0,-598.0,335.0,,263.0,2110.0,97.0,25.0,25.0,0.0,,,-21.0,2207.0,-875.0,1332.0,4.0,4.0,0.0,1328.0,0.0,1328.0,0.0,0.0,1328.0,1332.0,0.0,810.3,1.64,1.64,1.64,811.0,1.64,1.64,1.64,
09/30/2012,5965.0,5754.0,211.0,-3176.0,3176.0,2789.0,0.0,-635.0,394.0,,241.0,2154.0,80.0,34.0,34.0,0.0,,,-24.0,2234.0,-855.0,1379.0,4.0,4.0,0.0,1375.0,0.0,1375.0,0.0,-3.0,1372.0,1376.0,0.0,809.7,1.69,1.7,1.7,810.4,1.69,1.7,1.7,
12/31/2012,6171.0,6015.0,156.0,-5394.0,5394.0,777.0,0.0,0.0,,,0.0,777.0,-164.0,30.0,30.0,0.0,,,134.0,613.0,-249.0,364.0,28.0,28.0,0.0,336.0,,336.0,0.0,0.0,336.0,1477.0,1113.0,807.1,0.42,0.45,1.830009,807.7,0.42,0.45,1.827987,
03/31/2013,5872.0,5615.0,257.0,-3137.0,3137.0,2735.0,0.0,-629.0,393.0,,236.0,2106.0,97.0,30.0,30.0,0.0,,,-31.0,2203.0,-844.0,1359.0,4.0,4.0,0.0,1355.0,,1355.0,0.0,0.0,1355.0,1359.0,0.0,804.7,1.68,1.69,1.69,805.2,1.68,1.69,1.69,
06/30/2013,5962.0,5908.0,54.0,-3180.0,3180.0,2782.0,0.0,-769.0,495.0,,274.0,2013.0,215.0,29.0,29.0,0.0,,,-158.0,2228.0,-901.0,1327.0,5.0,5.0,0.0,1322.0,,1322.0,0.0,0.0,1322.0,1276.0,-51.0,804.9,1.64,1.65,1.58529,805.4,1.64,1.64,1.576677,
09/30/2013,6449.0,6218.0,231.0,-3214.0,3214.0,3235.0,0.0,-713.0,459.0,,254.0,2522.0,103.0,28.0,28.0,0.0,,,-25.0,2625.0,-1037.0,1588.0,5.0,5.0,0.0,1583.0,,1583.0,0.0,-4.0,1579.0,1584.0,0.0,805.1,1.96,1.97,1.97,805.7,1.96,1.97,1.97,
12/31/2013,5092.0,5020.0,72.0,-2531.0,2531.0,2561.0,0.0,-197.0,197.0,,0.0,2364.0,-114.0,25.0,25.0,0.0,,,89.0,2250.0,-842.0,1408.0,-235.0,-235.0,0.0,1643.0,,1643.0,0.0,0.0,1643.0,1253.95,-154.05,801.7,2.04,1.75,1.564114,802.1,2.04,1.75,1.557942,
03/31/2014,4968.0,4822.0,146.0,-2620.0,2620.0,2348.0,0.0,-492.0,317.0,,175.0,1856.0,8.0,20.0,20.0,0.0,,67.0,-28.0,1864.0,-794.0,1137.0,-255.0,-255.0,0.0,1392.0,-2.0,1390.0,0.0,0.0,1390.0,1135.0,0.0,791.3,1.75,1.43,1.43,791.7,1.75,1.43,1.43,
06/30/2014,5133.0,4945.0,188.0,-1691.0,1691.0,3442.0,0.0,-1582.0,429.0,1024.0,129.0,1860.0,27.0,18.0,18.0,0.0,,83.0,-45.0,1887.0,-809.0,1161.0,-273.0,-273.0,0.0,1434.0,-3.0,1431.0,0.0,-3.0,1428.0,737.75,-417.25,782.6,1.83,1.48,0.942691,782.9,1.82,1.47,0.937046,
09/30/2014,4904.0,4818.0,86.0,-1736.0,1736.0,3168.0,0.0,-1579.0,355.0,1056.0,168.0,1589.0,15.0,15.0,15.0,0.0,,93.0,-30.0,1604.0,-699.0,998.0,-213.0,-213.0,0.0,1211.0,-3.0,1208.0,0.0,3.0,1211.0,1095.75,97.75,777.4,1.55,1.28,1.409506,777.7,1.55,1.28,1.405691,
12/31/2014,4307.0,4119.0,188.0,-6833.0,6833.0,-2526.0,0.0,0.0,,,0.0,-2526.0,-1523.0,18.0,18.0,0.0,,,1505.0,-4049.0,617.0,-3432.0,-19.0,-19.0,0.0,-3413.0,0.0,-3413.0,0.0,0.0,-3413.0,-200.2,3231.8,773.1,-4.41,-4.44,-0.258957,773.4,-4.41,-4.44,-0.261309,
03/31/2015,3089.0,3009.0,80.0,-1557.0,1557.0,1532.0,0.0,-1803.0,311.0,1029.0,463.0,-271.0,1.0,28.0,28.0,0.0,,36.0,-29.0,-270.0,19.0,-215.0,3.0,3.0,0.0,-218.0,0.0,-218.0,0.0,0.0,-218.0,31.0,246.0,769.6,-0.28,-0.28,0.040281,769.6,-0.28,-0.28,0.039647,
06/30/2015,3469.0,3372.0,97.0,-1480.0,1480.0,1989.0,0.0,-1561.0,347.0,1116.0,98.0,428.0,18.0,7.0,7.0,0.0,,58.0,-25.0,446.0,-324.0,180.0,4.0,4.0,0.0,176.0,0.0,176.0,0.0,0.0,176.0,165.0,-15.0,766.4,0.23,0.23,0.215292,766.6,0.23,0.23,0.210433,
09/30/2015,3116.0,3062.0,54.0,-1413.0,1413.0,1703.0,0.0,-4797.0,292.0,1123.0,3382.0,-3094.0,-17.0,47.0,47.0,0.0,,60.0,-30.0,-3111.0,445.0,-2606.0,3.0,3.0,0.0,-2609.0,0.0,-2609.0,0.0,0.0,-2609.0,101.35,2707.35,763.3,-3.42,-3.41,0.132779,763.3,-3.42,-3.41,0.132779,
12/31/2015,2806.0,2806.0,,-1354.0,1354.0,1452.0,0.0,-8170.0,320.0,1276.0,6574.0,-6718.0,-31.0,59.0,59.0,0.0,,54.0,-28.0,-6749.0,1190.0,-5505.0,-327.0,-327.0,0.0,-5178.0,0.0,-5178.0,0.0,0.0,-5178.0,-105.0,5400.0,763.2,-6.78,-7.21,-0.137579,763.2,-6.78,-7.21,-0.137579,
03/31/2016,2123.0,2165.0,-42.0,-1281.0,1281.0,842.0,0.0,-1398.0,272.0,1102.0,24.0,-556.0,-40.0,57.0,57.0,0.0,,33.0,-17.0,-596.0,203.0,-360.0,-438.0,-438.0,0.0,78.0,0.0,78.0,0.0,0.0,78.0,-353.0,7.0,763.4,0.1,-0.47,-0.462405,763.4,0.1,-0.47,-0.462405,
06/30/2016,2531.0,2533.0,-2.0,-1244.0,1244.0,1287.0,0.0,-1509.0,338.0,1070.0,101.0,-222.0,-61.0,84.0,84.0,0.0,0.0,51.0,-23.0,-283.0,96.0,-136.0,3.0,3.0,0.0,-139.0,0.0,-139.0,0.0,0.0,-139.0,-136.0,0.0,763.6,-0.18,-0.18,-0.18,763.6,-0.18,-0.18,-0.18,
09/30/2016,2648.0,2648.0,,-1338.0,1338.0,1310.0,0.0,-1593.0,316.0,1046.0,231.0,-283.0,-43.0,62.0,62.0,0.0,0.0,58.0,-19.0,-326.0,30.0,-238.0,3.0,3.0,0.0,-241.0,0.0,-241.0,0.0,0.0,-241.0,-117.85,120.15,764.0,-0.32,-0.31,-0.154254,764.0,-0.32,-0.31,-0.154254,
12/31/2016,2788.0,2787.0,1.0,-1326.0,1326.0,1462.0,0.0,-2060.0,404.0,1050.0,606.0,-598.0,-42.0,72.0,72.0,0.0,,39.0,-30.0,-640.0,333.0,-268.0,4.0,4.0,0.0,-272.0,0.0,-272.0,0.0,0.0,-272.0,58.4,326.4,764.1,-0.36,-0.35,0.07643,764.1,-0.36,-0.35,0.07643,
03/31/2017,2957.0,2962.0,-5.0,-1426.0,1426.0,1531.0,0.0,-1306.0,272.0,942.0,92.0,225.0,-60.0,78.0,78.0,0.0,,30.0,-18.0,165.0,-78.0,117.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,0.0,117.0,125.45,8.45,764.4,0.15,0.15,0.164116,765.2,0.15,0.15,0.161043,
06/30/2017,3060.0,3004.0,56.0,-1486.0,1486.0,1574.0,0.0,-914.0,352.0,989.0,-427.0,660.0,-55.0,81.0,81.0,0.0,,187.0,-26.0,605.0,-285.0,507.0,0.0,0.0,0.0,507.0,0.0,507.0,0.0,2.0,509.0,531.75,22.75,764.9,0.66,0.66,0.695189,765.9,0.66,0.66,0.689704,
09/30/2017,2999.0,2936.0,63.0,-1357.0,1357.0,1642.0,0.0,-1356.0,352.0,995.0,9.0,286.0,-71.0,85.0,85.0,0.0,,60.0,-14.0,215.0,-85.0,190.0,0.0,0.0,0.0,190.0,0.0,190.0,0.0,1.0,191.0,142.25,-48.75,765.5,0.25,0.25,0.185826,766.4,0.25,0.25,0.185826,
12/31/2017,3492.0,3323.0,169.0,-1325.0,1325.0,2167.0,0.0,-2121.0,448.0,1076.0,597.0,46.0,-60.0,80.0,80.0,0.0,,80.0,-20.0,-14.0,431.0,497.0,0.0,0.0,0.0,497.0,0.0,497.0,0.0,6.0,503.0,319.0,-184.0,765.5,0.65,0.65,0.416721,766.4,0.65,0.65,0.409916,
03/31/2018,3763.0,3608.0,155.0,-1363.0,1363.0,2400.0,0.0,-1348.0,307.0,921.0,120.0,1052.0,-68.0,92.0,92.0,0.0,,63.0,-24.0,984.0,-339.0,708.0,0.0,0.0,0.0,708.0,0.0,708.0,0.0,-3.0,705.0,702.63,-2.37,765.6,0.92,0.92,0.917751,767.0,0.92,0.92,0.91691,
06/30/2018,4083.0,3707.0,376.0,-1480.0,1480.0,2603.0,0.0,-1472.0,142.0,947.0,383.0,1131.0,-59.0,91.0,91.0,0.0,,78.0,-32.0,1072.0,-302.0,848.0,0.0,0.0,0.0,848.0,0.0,848.0,0.0,-5.0,843.0,844.58,1.58,765.7,1.1,1.1,1.103017,767.4,1.1,1.1,1.102059,
09/30/2018,5216.0,4074.0,1142.0,-1786.0,1786.0,3430.0,0.0,-876.0,431.0,1023.0,-578.0,2554.0,25.0,92.0,92.0,0.0,,,-30.0,2579.0,-710.0,1869.0,0.0,0.0,0.0,1869.0,,1869.0,0.0,-8.0,1861.0,1298.52,-562.48,761.7,2.44,2.44,1.704766,763.3,2.44,2.44,1.703094,
12/31/2018,4762.0,3709.0,1053.0,-1588.0,1588.0,3174.0,0.0,-2381.0,162.0,1086.0,1133.0,793.0,39.0,81.0,81.0,0.0,,,-17.0,832.0,-126.0,706.0,0.0,0.0,0.0,706.0,0.0,706.0,0.0,-1.0,705.0,942.0,237.0,753.8,0.93,0.93,1.249668,755.4,0.93,0.93,1.243741,
03/31/2019,4004.0,3410.0,594.0,-1345.0,1345.0,2659.0,0.0,-1856.0,140.0,973.0,743.0,803.0,53.0,83.0,83.0,0.0,,,-63.0,856.0,-225.0,631.0,0.0,0.0,0.0,631.0,0.0,631.0,0.0,-3.0,628.0,794.69,166.69,748.9,0.84,0.84,1.061143,750.5,0.84,0.84,1.061143,
06/30/2019,4420.0,3716.0,704.0,-1509.0,1509.0,2911.0,0.0,-1955.0,163.0,1031.0,761.0,956.0,-112.0,143.0,143.0,0.0,,97.0,-31.0,844.0,-306.0,635.0,0.0,0.0,0.0,635.0,0.0,635.0,0.0,-3.0,632.0,713.37,81.37,748.3,0.84,0.84,0.953321,749.5,0.84,0.84,0.948566,
09/30/2019,5687.0,4892.0,795.0,-1920.0,1920.0,3767.0,0.0,-4134.0,242.0,1706.0,2186.0,-367.0,-254.0,295.0,295.0,0.0,,,63.0,-621.0,-116.0,-737.0,15.0,15.0,0.0,-752.0,-42.0,-794.0,-118.0,0.0,-912.0,-11.41,885.59,845.7,-1.08,-1.06,-0.013492,845.7,-1.08,-1.06,-0.013492,
12/31/2019,6282.0,5507.0,775.0,-2007.0,2007.0,4275.0,0.0,-5238.0,337.0,2271.0,2630.0,-963.0,-27.0,416.0,416.0,0.0,,,-290.0,-990.0,-46.0,-1036.0,0.0,0.0,0.0,-1036.0,-103.0,-1139.0,-200.0,0.0,-1339.0,-361.77,977.23,894.9,-1.5,-1.5,-0.404257,894.9,-1.5,-1.5,-0.408001,
03/31/2020,6410.0,5819.0,591.0,-2216.0,2216.0,4194.0,0.0,-5253.0,260.0,2242.0,2751.0,-1059.0,-1036.0,352.0,352.0,0.0,,,551.0,-2095.0,82.0,-2013.0,0.0,0.0,0.0,-2013.0,0.0,-2013.0,-219.0,0.0,-2232.0,-696.24,1535.76,896.7,-2.49,-2.49,-0.776447,896.7,-2.49,-2.49,-0.77732,
06/30/2020,2928.0,2886.0,42.0,-1575.0,1575.0,1353.0,0.0,-9377.0,225.0,2119.0,7033.0,-8024.0,-160.0,310.0,310.0,0.0,,,43.0,-8184.0,1468.0,-6716.0,1415.0,1415.0,0.0,-8131.0,0.0,-8131.0,-222.0,0.0,-8353.0,-1720.84,5217.16,915.5,-9.12,-7.58,-1.879672,915.5,-9.12,-7.58,-1.8813,
09/30/2020,4347.182,,,,,,,,,,,-124.25,,,,,,,,-572.667,,-716.692,,,,,,-716.692,,,-716.692,-699.5,,,-0.832,-0.832,-0.75,,-0.832,-0.832,-0.75,
12/31/2020,4434.636,,,,,,,,,,,11.125,,,,,,,,-448.337,,-561.154,,,,,,-561.154,,,-561.154,-446.562,,,-0.656,-0.656,-0.465,,-0.656,-0.656,-0.465,
