Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,ST And LT Investments,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2007,6605.08,350.301,655.978,,,,,,3389.506,,,372.94,,,,,3762.446,-43.352,3719.094,40.028,,4.092,4.092,0.0,,,,1835.587,,3132.43,1274.059,959.384,314.675,,4406.489,305.0,,,,,838.116,,,,,,,,,,169.393,5718.998,,3.885,,,,690.35,-25.325,668.91,217.172,886.082,6605.08,
09/30/2007,6304.088,356.742,302.377,,,,,,3453.027,,,365.241,,,,,3818.268,-44.225,3774.043,39.016,,4.092,4.092,0.0,,,,1827.818,,2892.102,1081.138,746.468,334.67,,3973.24,370.0,,,,,855.37,,,,,,,,,,196.713,5395.323,,0.033,,,,687.35,-14.749,672.634,236.131,908.765,6304.088,
12/31/2007,6692.456,325.399,358.664,,,,,,3767.641,,,384.089,,,,,4151.73,-47.293,4104.437,38.628,,4.1,4.092,0.008,,,,1861.228,,3226.859,1384.344,977.151,407.193,,4611.203,239.269,,,,,725.985,,,,,,,,,,199.243,5775.7,,0.033,,,,682.911,-6.29,676.654,240.102,916.756,6692.456,
03/31/2008,6897.303,303.973,372.159,,,,,,3936.871,,,412.367,,,,,4349.238,-49.636,4299.602,36.725,,4.092,4.092,0.0,,,,1880.752,,3034.885,1734.328,1080.666,653.662,,4769.213,120.0,,,,,893.189,,,,,,,,,,167.016,5949.418,,0.032,,,0.0,678.078,-2.954,675.156,272.729,947.885,6897.303,
06/30/2008,7309.871,305.142,325.723,,,,,,4162.386,,,471.315,,,,,4633.701,-52.888,4580.813,34.787,,4.092,4.092,0.0,,,,2059.314,,2919.205,1944.375,1179.186,765.189,,4863.58,330.0,,,,,975.878,,,,,,,,,,163.911,6333.369,,0.032,,,,698.729,-13.634,685.127,291.375,976.502,7309.871,
09/30/2008,8070.945,373.51,379.088,,,,,,4768.071,,,517.03,,,,,5285.101,-60.29,5224.811,32.344,,4.092,4.092,0.0,,,,2057.1,,3231.281,2201.328,1391.624,809.704,,5432.609,425.0,,,,,981.946,,,,,,,,,,175.74,7015.295,,23.849,,,,725.737,-18.934,730.652,324.998,1055.65,8070.945,
12/31/2008,10018.28,1958.333,478.392,,,,,,4982.851,,,523.402,,,,,5506.253,-107.396,5398.857,30.589,,5.179,4.092,1.087,,,,2146.93,,4419.965,3053.507,2621.184,432.323,,7473.472,62.12,,,,,995.423,,,,,,,,,,175.553,8706.568,221.185,66.234,,,0.0,709.726,-5.789,991.356,320.356,1311.712,10018.28,
03/31/2009,10958.768,3362.216,286.787,286.787,2032.157,2032.157,,0.0,4487.087,458.274,4028.813,515.982,,,515.982,0.0,5003.069,-110.01,4893.059,29.341,29.341,0.665,,,,139.125,0.0,215.418,,5228.83,3253.494,2814.622,438.872,0.0,8482.324,56.45,,,,56.45,964.175,,,,964.175,,,,,27.338,136.084,9666.371,221.783,71.794,0.033,71.761,0.0,701.708,-3.162,992.123,300.274,1292.397,10958.768,
06/30/2009,11465.887,3246.56,462.81,462.81,2638.38,2638.38,,0.0,4353.507,457.876,3895.631,490.746,,,490.746,0.0,4844.253,-110.473,4733.78,30.196,30.196,0.774,,,,119.565,0.0,233.822,,5551.226,3443.357,3056.744,386.613,0.0,8994.583,31.34,,,,31.34,909.641,,,,909.641,,,,,22.854,182.259,10140.677,222.391,86.511,0.033,86.478,0.0,705.847,4.47,1019.219,305.991,1325.21,11465.887,
09/30/2009,12538.603,4062.298,48.53,48.53,3491.281,3491.281,,0.0,4196.069,481.994,3714.075,459.748,,,459.748,0.0,4655.817,-86.713,4569.104,30.722,30.722,0.697,,,,120.907,0.0,215.064,,6422.937,3632.695,3234.124,398.571,0.0,10055.632,52.285,,,,52.285,866.748,,,,866.748,,,,,20.16,151.006,11145.831,223.009,92.4,0.033,92.367,0.0,726.455,25.513,1067.377,325.395,1392.772,12538.603,
12/31/2009,12841.399,3454.611,58.242,58.242,4491.752,4491.752,,0.0,4105.466,501.827,3603.639,442.628,,,442.628,0.0,4548.094,-72.45,4475.644,31.736,31.736,0.665,,,66.13,119.565,0.0,143.054,,6298.988,4032.949,3650.917,382.032,0.0,10331.937,38.755,0.0,0.0,,38.755,856.65,0.0,0.0,,856.65,0.0,0.0,0.0,13.093,22.854,104.0,11367.289,,389.531,0.041,389.49,0.0,732.907,5.905,1128.343,345.767,1474.11,12841.399,
03/31/2010,14125.249,4614.434,77.269,77.269,4939.084,4939.084,,0.0,3792.409,484.511,3307.898,412.836,,,412.836,0.0,4205.245,-68.271,4136.974,34.966,34.966,0.979,,,,103.613,0.0,217.93,,7012.31,4500.984,4095.677,405.307,0.0,11513.294,39.895,,,,39.895,859.713,,,,859.713,,,,,10.32,152.867,12576.089,0.0,398.552,0.042,398.51,0.0,751.472,23.456,1173.48,375.68,1549.16,14125.249,
06/30/2010,14903.986,4146.737,43.606,43.606,5954.572,5954.572,,0.0,4005.351,508.656,3496.695,444.838,,,444.838,0.0,4450.189,-71.789,4378.4,38.123,38.123,0.935,,,,113.142,0.0,228.471,,7206.104,4934.309,4469.382,464.927,0.0,12140.413,44.735,,,,44.735,869.81,,,,869.81,,,,,11.834,210.239,13277.031,0.0,404.563,0.042,404.521,0.0,772.592,59.948,1237.103,389.852,1626.955,14903.986,
09/30/2010,15660.069,3387.204,391.165,391.165,6659.265,6659.265,,0.0,4378.987,370.884,4008.103,480.218,,,480.218,0.0,4859.205,-74.369,4784.836,41.917,41.917,0.891,,,,122.757,0.0,272.034,,7449.081,4965.864,4510.382,455.482,0.0,12414.945,59.735,,,,59.735,1225.81,,,,1225.81,,,,,13.296,249.987,13963.773,0.0,410.632,0.042,410.59,0.0,810.379,47.6,1268.611,427.685,1696.296,15660.069,
12/31/2010,17527.761,2672.725,403.707,403.707,8639.487,8639.487,,0.0,5328.914,734.137,4594.777,192.823,,,192.823,0.0,5521.737,-82.627,5439.11,44.545,44.545,0.847,,,71.29,115.222,0.0,140.828,,9011.538,5325.403,4843.636,481.767,0.0,14336.941,37.245,0.0,0.0,,37.245,1209.26,0.0,0.0,,1209.26,0.0,0.0,0.0,25.19,10.267,160.58,15779.483,0.0,422.376,0.042,422.334,0.0,827.831,24.143,1274.35,473.928,1748.278,17527.761,
03/31/2011,18618.266,2073.848,276.212,276.212,10298.892,10298.892,,0.0,5455.078,790.415,4664.663,196.092,,,196.092,0.0,5651.17,-82.051,5569.119,46.161,46.161,0.749,,,47.811,112.357,0.0,193.117,,9524.698,5805.621,5394.767,410.854,0.0,15330.319,35.415,,,,35.415,1204.733,,,,1204.733,,,,,11.349,189.419,16771.235,0.0,443.496,0.043,443.453,0.0,860.838,9.24,1313.574,533.457,1847.031,18618.266,
06/30/2011,19366.735,2100.462,464.757,464.757,10456.099,10456.099,,0.0,5317.51,379.53,4937.98,661.136,,,661.136,0.0,5978.646,-82.155,5896.491,49.452,49.452,0.709,,,23.313,83.09,0.0,292.362,,10683.945,5594.529,5594.529,,0.0,16278.474,,,,,,609.596,,,,609.596,,,,,11.398,451.216,17350.684,0.0,462.928,0.043,462.885,0.0,926.588,47.377,1436.893,579.158,2016.051,19366.735,
09/30/2011,19195.363,1742.144,299.828,299.828,10591.349,10591.349,,0.0,5649.043,380.243,5268.8,679.545,,,679.545,0.0,6328.588,-85.246,6243.342,53.458,53.458,0.65,,,,87.874,0.0,176.718,,11162.776,4976.446,4976.446,,0.0,16139.222,,,,,,609.557,,,,609.557,,,,12.376,12.226,229.654,17003.035,0.0,472.486,0.043,472.443,0.0,964.159,99.453,1536.098,656.23,2192.328,19195.363,
12/31/2011,19968.894,1114.948,,,11540.486,11540.486,,0.0,6808.945,910.245,5898.7,161.137,,,161.137,0.0,6970.082,-89.947,6880.135,56.471,56.471,0.601,,,83.331,97.693,0.0,195.229,,11861.888,4847.648,2596.096,2251.552,0.0,16709.536,,0.0,0.0,,0.0,603.648,0.0,0.0,,603.648,0.0,0.0,0.0,84.853,16.868,303.6,17718.505,0.0,484.26,0.044,484.216,0.0,999.733,85.399,1569.392,680.997,2250.389,19968.894,
03/31/2012,20818.337,850.624,,,12549.482,12549.482,,0.0,6956.492,932.756,6023.736,164.797,,,164.797,0.0,7121.289,-100.922,7020.367,59.32,59.32,0.559,0.0,0.559,,94.354,0.0,243.631,,11837.6,4879.282,4879.282,,0.0,16716.882,849.38,,,,849.38,601.835,,,,601.835,,,,8.96,11.319,287.258,18475.634,0.0,515.658,0.044,515.614,0.0,1034.523,89.309,1639.49,703.213,2342.703,20818.337,
06/30/2012,21289.772,1411.725,,,11753.263,11753.263,,0.0,7613.222,960.987,6652.235,176.53,,,176.53,0.0,7789.752,-98.166,7691.586,64.773,64.773,0.0,0.0,0.0,,105.944,0.0,262.481,,12842.25,5226.562,5226.562,,0.0,18068.812,5.88,,,,5.88,458.232,,,,458.232,,,,10.096,15.42,287.007,18845.447,0.0,529.157,0.044,529.113,0.0,1082.126,104.077,1715.36,728.965,2444.325,21289.772,
09/30/2012,21576.934,906.68,,,12211.545,12211.545,,0.0,8048.763,1037.765,7010.998,143.606,,,143.606,0.0,8192.369,-101.524,8090.845,68.27,68.27,0.0,0.0,0.0,,94.578,0.0,205.016,,12598.639,5126.427,5126.427,,0.0,17725.066,508.17,,,,508.17,458.314,,,,458.314,,,,45.179,12.723,272.136,19021.588,0.0,538.499,0.045,538.454,0.0,1124.415,122.01,1784.924,770.422,2555.346,21576.934,
12/31/2012,22766.123,1008.983,,,12527.442,12527.442,,0.0,8802.276,1164.555,7637.721,144.657,,,144.657,0.0,8946.933,-110.651,8836.282,66.545,66.545,0.0,0.0,0.0,93.589,98.266,0.0,135.016,,13875.275,5301.177,5035.074,266.103,0.0,19176.452,166.11,0.0,0.0,,166.11,457.762,0.0,0.0,,457.762,0.0,0.0,0.0,110.63,13.437,236.499,20160.89,0.0,547.124,0.045,547.079,0.0,1174.878,108.553,1830.555,774.678,2605.233,22766.123,
03/31/2013,22796.0,1519.249,,,12123.951,12123.951,,0.0,8745.601,1248.18,7497.421,99.289,,,99.289,0.0,8844.89,-112.205,8732.685,65.713,65.713,0.0,0.0,0.0,,96.773,0.0,257.629,,14038.587,5271.321,5271.321,,0.0,19309.908,7.46,,,,7.46,457.194,,,,457.194,,,,15.614,12.204,331.562,20133.942,0.0,570.834,0.045,570.789,0.0,1215.77,95.615,1882.219,779.839,2662.058,22796.0,
06/30/2013,22153.901,873.251,,,11298.766,11298.766,,0.0,9535.21,1311.031,8224.179,86.962,,,86.962,0.0,9622.172,-119.571,9502.601,65.644,65.644,0.0,0.0,0.0,55.618,101.934,0.0,256.087,,13213.558,5476.516,5476.516,,0.0,18690.074,5.4,,,,5.4,455.938,,,,455.938,,,,,11.443,318.951,19481.806,0.0,593.373,0.045,593.328,0.0,1264.354,-9.771,1847.956,824.139,2672.095,22153.901,
09/30/2013,23740.864,1942.744,,,11635.055,11635.055,,0.0,9702.824,1396.719,8306.105,93.925,,,93.925,28.233,9824.982,-124.734,9700.248,65.385,65.385,0.0,0.0,0.0,48.916,120.753,0.0,227.763,,14105.728,5891.263,5891.263,,0.0,19996.991,5.58,,,,5.58,455.744,,,,455.744,,,,,18.436,340.469,20817.22,0.0,607.509,0.046,607.463,0.0,1331.975,5.443,1944.927,978.717,2923.644,23740.864,
12/31/2013,26417.189,1538.779,,,13582.315,13582.315,,0.0,10806.675,1495.988,9310.687,99.711,,,99.711,0.0,10906.386,-142.886,10763.5,67.485,67.485,0.0,0.0,0.0,146.708,127.114,0.0,191.288,,15894.36,6578.619,6183.46,395.159,0.0,22472.979,5.08,0.0,0.0,,5.08,455.216,0.0,0.0,,455.216,0.0,0.0,0.0,68.465,14.013,322.108,23337.861,0.0,624.302,0.046,624.256,0.0,1390.732,-48.764,1966.27,1113.058,3079.328,26417.189,
03/31/2014,29711.039,3862.464,,,14613.555,14613.555,,0.0,10701.894,1555.604,9146.29,101.466,,,101.466,30.548,10833.908,-123.542,10710.366,66.123,66.123,0.0,0.0,0.0,39.946,110.309,0.0,308.276,,18314.83,7162.075,7162.075,,0.0,25476.905,4.81,,,,4.81,454.77,,,,454.77,,,,,11.894,395.679,26344.058,0.0,642.357,0.046,642.311,0.0,1482.033,-30.39,2094.0,1272.981,3366.981,29711.039,
06/30/2014,33309.016,2649.831,,,18893.945,13430.025,5463.92,0.0,11196.393,1607.68,9588.713,121.963,,,121.963,30.355,11348.711,-120.728,11227.983,71.465,71.465,0.0,0.0,0.0,,107.979,0.0,357.813,,20235.549,8116.998,8116.998,,0.0,28352.547,4.91,,,,4.91,454.462,,,,454.462,,,,3.891,13.164,542.018,29370.992,0.0,1092.633,0.051,1092.582,0.0,1532.83,50.276,2675.739,1262.285,3938.024,33309.016,
09/30/2014,36041.007,1872.537,,,21699.011,15036.986,6662.025,0.0,11861.602,1690.93,10170.672,125.427,,,125.427,30.152,12017.181,-129.061,11888.12,74.375,74.375,0.0,0.0,0.0,40.525,235.936,0.0,230.503,,22461.068,8662.067,8662.067,,0.0,31123.135,6.63,,,,6.63,453.764,,,,453.764,,,,,,517.462,32100.991,0.0,1107.388,0.051,1107.337,0.0,1595.825,18.744,2721.957,1218.059,3940.016,36041.007,
12/31/2014,39337.869,1796.062,,,22689.837,15268.795,7421.042,0.0,14184.105,1803.494,12380.611,160.52,,,160.52,39.651,14384.276,-165.359,14218.917,79.845,79.845,0.0,0.0,0.0,136.664,315.98,0.0,100.564,,24583.682,9759.817,9389.164,370.653,0.0,34343.499,7.781,0.0,0.0,,7.781,451.362,0.0,0.0,,451.362,0.0,0.0,0.0,81.72,62.222,339.551,35286.135,0.0,1120.401,0.051,1120.35,0.0,1649.967,42.704,2813.072,1238.662,4051.734,39337.869,
03/31/2015,39695.99,1308.003,,,23270.593,15453.796,7816.797,0.0,14230.11,1907.951,12322.159,170.042,,,170.042,39.422,14439.574,-167.875,14271.699,82.724,82.724,0.0,0.0,0.0,10.838,426.891,0.0,325.242,,25716.586,8134.989,8134.989,,0.0,33851.575,77.766,,,,77.766,802.917,,,,802.917,,,,,143.513,542.988,35418.759,0.0,1140.486,0.051,1140.435,0.0,1738.483,92.668,2971.637,1305.594,4277.231,39695.99,
06/30/2015,40236.118,2625.55,,,22877.156,15141.265,7735.891,0.0,14001.431,2063.933,11937.498,226.72,,,226.72,33.279,14261.43,-192.644,14068.786,88.284,88.284,0.0,0.0,0.0,27.436,236.292,0.0,312.614,,27734.72,7892.245,7892.245,,0.0,35626.965,2.537,,,,2.537,802.454,,,,802.454,,,,,66.55,548.14,37046.646,0.0,1162.559,0.051,1162.508,0.0,1824.626,63.917,3051.102,138.37,3189.472,40236.118,
09/30/2015,41730.982,1674.145,,,24264.742,15958.216,8306.526,0.0,15063.712,2169.866,12893.846,212.825,,,212.825,38.043,15314.58,-197.507,15117.073,94.652,94.652,0.0,0.0,0.0,5.513,344.022,0.0,230.835,,28658.963,8390.454,8390.454,,0.0,37049.417,3.756,,,,3.756,797.211,,,,797.211,,,,,69.316,497.054,38416.754,0.0,1171.7,0.051,1171.649,0.0,1906.135,97.064,3174.899,139.329,3314.228,41730.982,
12/31/2015,44686.703,1503.257,,,25846.657,17055.694,8790.963,0.0,16470.357,2269.242,14201.115,226.883,,,226.883,44.83,16742.07,-217.613,16524.457,102.625,102.625,0.0,0.0,0.0,161.354,350.166,0.0,198.187,,30867.497,8275.279,8116.144,159.135,0.0,39142.776,774.9,0.0,0.0,,774.9,796.702,0.0,0.0,,796.702,0.0,0.0,0.0,82.683,61.474,494.937,41353.472,0.0,1189.084,0.052,1189.032,0.0,1993.646,15.404,3198.134,135.097,3333.231,44686.703,
03/31/2016,43573.902,1868.512,,,23543.814,14995.576,8548.238,0.0,17462.129,2381.527,15080.602,228.415,,,228.415,44.603,17735.147,-230.249,17504.898,108.57,108.57,0.0,0.0,0.0,11.154,187.121,0.0,349.833,,30933.256,7826.465,7826.465,,0.0,38759.721,0.0,,,,0.0,796.57,,,,796.57,,,,,105.382,401.189,40062.862,0.0,1192.834,0.052,1192.782,0.0,2072.82,115.39,3381.044,129.996,3511.04,43573.902,
06/30/2016,43132.654,1854.457,,,21923.114,13722.671,8200.443,0.0,18549.651,2466.244,16083.407,239.777,,,239.777,44.35,18833.778,-244.723,18589.055,110.485,110.485,0.0,0.0,0.0,1.555,193.117,0.0,460.871,,30287.849,7308.718,7308.718,,0.0,37596.567,503.219,,,,503.219,796.329,,,,796.329,,,,,110.39,492.356,39498.861,0.0,1209.873,0.052,1209.821,0.0,2165.784,129.921,3505.578,128.215,3633.793,43132.654,
09/30/2016,43274.037,2521.319,,,21082.824,13290.875,7791.949,0.0,18827.234,2582.127,16245.107,241.106,,,241.106,43.925,19112.265,-240.565,18871.7,115.014,115.014,0.0,0.0,0.0,24.676,204.485,0.0,454.019,,31028.974,7160.442,7160.442,,0.0,38189.416,2.421,,,,2.421,795.971,,,,795.971,,,,,97.676,465.236,39550.72,0.0,1219.607,0.052,1219.555,0.0,2276.865,96.579,3593.051,130.266,3723.317,43274.037,
12/31/2016,44683.66,2545.75,,,21669.961,13242.963,8426.998,0.0,19615.093,2669.805,16945.288,241.364,,,241.364,43.487,19899.944,-225.366,19674.578,120.683,120.683,0.0,0.0,0.0,190.329,210.07,0.0,272.289,,31975.457,7004.411,6840.636,163.775,0.0,38979.868,512.668,0.0,0.0,,512.668,795.704,0.0,0.0,,795.704,0.0,0.0,0.0,114.049,128.876,375.458,40906.623,0.0,1242.793,0.052,1242.741,0.0,2376.331,23.43,3642.554,134.483,3777.037,44683.66,
03/31/2017,46413.339,3795.679,,,21635.252,13019.557,8615.695,0.0,20153.073,2756.563,17396.51,231.097,,,231.097,43.281,20427.451,-243.13,20184.321,122.304,122.304,0.0,0.0,0.0,90.934,190.164,0.0,394.685,,33587.934,7491.766,7491.766,,0.0,41079.7,5.163,,,,5.163,795.465,,,,795.465,,,,,111.498,518.057,42509.883,0.0,1268.559,0.052,1268.507,0.0,2477.814,17.958,3764.331,139.125,3903.456,46413.339,
06/30/2017,48400.379,3854.244,,,22640.093,12701.722,9938.371,0.0,20657.314,2902.501,17754.813,276.259,,,276.259,42.893,20976.466,-236.496,20739.97,121.947,121.947,0.0,0.0,0.0,87.809,225.248,0.0,731.068,,35046.371,7418.92,7418.92,,0.0,42465.291,0.47,,,,0.47,749.429,,,,749.429,,,,,175.87,969.284,44360.344,0.0,1283.538,0.053,1283.485,0.0,2601.007,14.89,3899.435,140.6,4040.035,48400.379,
09/30/2017,50754.287,3555.571,,,24285.812,13230.806,11055.006,0.0,21846.596,2994.143,18852.453,300.227,,,300.227,42.504,22189.327,-249.01,21940.317,122.826,122.826,0.0,0.0,0.0,75.043,248.556,0.0,526.162,,36862.021,7950.012,7950.012,,0.0,44812.033,4.84,,,,4.84,749.618,,,,749.618,,,,,201.832,788.666,46556.989,0.0,1294.552,0.053,1294.499,0.0,2749.627,15.634,4059.813,137.485,4197.298,50754.287,
12/31/2017,51214.467,2923.075,,,24435.172,11771.717,12663.455,0.0,20476.83,779.667,19697.163,2629.486,61.548,2238.958,328.98,0.0,23106.316,-255.024,22851.292,128.682,128.682,0.0,0.0,0.0,146.618,232.152,0.0,497.476,,36655.497,7598.578,7440.231,158.347,0.0,44254.075,1033.73,0.0,0.0,,1033.73,695.492,0.0,0.0,,695.492,0.0,0.0,0.0,80.149,217.162,614.444,46895.052,0.0,1314.43,0.053,1314.377,0.0,2866.837,-1.472,4179.795,139.62,4319.415,51214.467,
03/31/2018,53500.787,2619.384,,,25454.176,10905.32,14548.856,0.0,21874.657,776.739,21097.918,2713.287,64.614,2297.726,350.947,0.0,24587.944,-274.294,24313.65,127.054,127.054,0.0,0.0,0.0,59.581,249.243,0.0,677.699,,37515.355,8421.177,8421.177,,0.0,45936.532,1102.14,,,,1102.14,695.731,,,,695.731,,,,,235.388,971.272,48941.063,0.0,1327.051,0.053,1326.998,0.0,3160.081,-71.686,4415.446,144.278,4559.724,53500.787,
06/30/2018,55867.745,2712.101,,,26344.134,10445.871,15898.263,0.0,23117.851,791.02,22326.831,2878.341,69.748,2411.314,397.279,0.0,25996.192,-286.709,25709.483,117.603,117.603,0.0,0.0,0.0,75.286,249.505,0.0,659.633,,40593.302,8293.993,8293.993,,0.0,48887.295,417.246,,,,417.246,695.972,,,,695.972,,,,,194.408,867.983,51062.904,0.0,1346.639,0.053,1346.586,0.0,3397.879,-86.865,4657.653,147.188,4804.841,55867.745,
09/30/2018,58139.734,3819.141,,,25883.584,9983.858,15899.726,0.0,24520.291,807.983,23712.308,2974.624,74.772,2482.134,417.718,0.0,27494.915,-285.713,27209.202,121.89,121.89,0.0,0.0,0.0,81.618,235.132,0.0,789.167,,40473.774,8122.337,8122.337,,0.0,48596.111,2631.252,,,,2631.252,696.217,,,,696.217,,,,,182.642,963.467,53069.689,0.0,1360.083,0.053,1360.03,0.0,3672.696,-108.41,4924.369,145.676,5070.045,58139.734,
12/31/2018,56927.979,3571.539,,,24218.589,8731.147,15487.442,0.0,25304.637,847.909,24456.728,3033.643,71.485,2541.486,420.672,0.0,28338.28,-280.903,28057.377,129.213,129.213,0.0,0.0,0.0,174.858,258.139,0.0,518.264,,39103.422,10225.478,10021.971,203.507,0.0,49328.9,631.412,0.0,0.0,,631.412,696.465,0.0,0.0,,696.465,0.0,0.0,0.0,107.318,196.1,702.941,51663.136,0.0,1378.491,0.053,1378.438,0.0,3791.838,-54.12,5116.209,148.634,5264.843,56927.979,
03/31/2019,60160.285,7066.883,,,22785.328,7730.073,15055.255,0.0,25751.037,910.845,24840.192,3099.408,64.712,2614.372,420.324,0.0,28850.445,-300.151,28550.294,303.662,303.662,193.219,135.19,58.029,72.451,267.747,0.0,920.701,,39278.712,13048.485,13048.485,,0.0,52327.197,47.172,32.717,,32.717,14.455,869.165,172.45,,172.45,696.715,,,,,183.224,1249.704,54676.462,0.0,1394.182,0.052,1394.13,0.0,3963.965,-15.374,5342.773,141.05,5483.823,60160.285,
06/30/2019,63773.739,9020.925,,,23888.832,9020.071,14868.761,0.0,25937.012,920.029,25016.983,3272.561,60.23,2748.477,463.854,0.0,29209.573,-301.888,28907.685,298.235,298.235,192.981,137.823,55.158,30.135,291.508,0.0,1143.438,,39331.489,16279.051,16279.051,,0.0,55610.54,46.005,21.753,,21.753,24.252,870.543,173.573,,173.573,696.97,,,,,225.302,1315.174,58067.564,0.0,1421.617,0.052,1421.565,0.0,4051.194,81.232,5554.043,152.132,5706.175,63773.739,
09/30/2019,68231.233,6946.196,,,28424.029,14016.951,14407.078,0.0,27567.526,905.445,26662.081,3496.468,57.096,2958.3,481.072,0.0,31063.994,-304.41,30759.584,325.245,325.245,190.111,137.823,52.288,6.759,337.977,0.0,1241.332,,40480.61,19062.264,19062.264,,0.0,59542.874,29.892,10.994,,10.994,18.898,878.776,181.549,,181.549,697.227,,,,,297.08,1434.142,62182.764,0.0,1441.782,0.052,1441.73,0.0,4312.745,136.153,5890.68,157.789,6048.469,68231.233,
12/31/2019,71004.903,6781.783,,,29071.694,15228.748,13842.946,0.0,29389.816,961.695,28428.121,3735.823,55.461,3231.276,449.086,38.997,33164.636,-304.924,32859.712,359.241,359.241,187.24,137.823,49.417,246.643,332.814,0.0,1165.776,,40841.57,20916.237,20375.707,540.53,0.0,61757.807,62.221,44.791,0.0,44.791,17.43,522.043,174.056,0.0,174.056,347.987,,,,212.291,275.968,1553.493,64383.823,340.138,1470.123,0.052,1470.071,0.0,4575.601,84.445,6470.307,150.773,6621.08,71004.903,
03/31/2020,75009.64,9561.448,,,27422.948,13848.659,13574.289,0.0,31890.755,1056.927,30833.828,3669.295,61.749,3061.129,546.417,408.035,35968.085,-548.963,35419.122,361.172,361.172,185.895,137.823,48.072,,472.525,0.0,1586.53,,42902.2,19009.757,19009.757,,0.0,61911.957,3172.472,34.31,,34.31,3138.162,541.037,192.961,,192.961,348.076,,,,92.782,454.848,1653.323,67826.419,340.138,1489.292,0.052,1489.24,0.0,4612.785,592.534,7034.749,148.472,7183.221,75009.64,
06/30/2020,85730.985,14202.106,,,32581.314,19722.491,12858.823,0.0,32453.711,1039.456,31414.255,3816.277,58.284,3153.075,604.918,457.234,36727.222,-589.828,36137.394,384.632,384.632,184.549,137.823,46.726,0.577,440.43,0.0,1799.983,,49160.88,25344.884,25344.884,,0.0,74505.764,75.401,24.477,,24.477,50.924,1058.1,214.88,,214.88,843.22,,,,89.457,362.428,2171.522,78262.672,340.138,1522.78,0.052,1522.728,0.0,4841.72,614.735,7319.373,148.94,7468.313,85730.985,
