Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Other Share Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/25/2004,232.281006,5.595,1.211,4.384,0.101,,,,2.092,2.092,0.0,0.0,0.0,2.101,,,,,,9.889,194.042007,364.200989,-170.158997,0.0,,,,28.35,,0.0,,28.35,222.392007,,15.888,15.888,,,,0.0,0.0,0.0,0.0,,,18.006001,,,18.006001,33.894001,53.561001,53.561001,0.0,0.0,,15.276,,,,,,15.276,68.837001,102.731002,0.0,52.334999,,,,-104.771004,181.985992,8e-06,129.549995,0.0,129.549995,232.280997,
11/17/2004,231.731995,5.353,0.341,5.012,0.499,,,,2.43,2.43,0.0,0.0,0.0,3.308,,,,,,11.59,194.076004,360.542999,-166.466995,0.0,,,,26.066,,0.0,,26.066,220.142004,,16.546,16.546,,,,0.0,0.0,0.0,0.0,,,25.205999,,,25.205999,41.751999,50.516998,50.516998,0.0,0.0,,6.842,,,,,,6.842,57.358998,99.110997,0.0,53.061001,,,,-104.771004,184.330994,8e-06,132.620998,0.0,132.620998,231.731996,
02/09/2005,224.595,10.401,3.813,6.588,0.486,0.486,,,2.025,2.025,0.0,0.0,0.0,1.745,,,,,,14.657,189.845,361.848,-172.003,0.0,,,,20.093,,0.0,,20.093,209.938,,13.533,13.533,,,,0.0,0.0,0.0,0.0,,,16.287,,,16.287,29.82,48.487,48.487,0.0,0.0,,14.462,,,,,,14.462,62.949,92.769,0.0,52.352,,,,-104.116,183.59,0.0,131.826,0.0,131.826,224.595,
05/04/2005,212.863007,8.279,5.995,2.284,0.252,0.252,,,2.037,2.037,,,,1.445,,,,,,12.013,187.785995,361.877014,-174.091003,,,,,13.064,,0.0,,13.064,200.849996,,15.129,15.129,,,,0.0,0.0,0.0,0.0,,,16.438,,,16.438,31.566999,31.764,31.764,0.0,0.0,,13.975,,,,,,13.975,45.739,77.306,,52.379002,,,,-104.115997,187.294006,-8e-06,135.557003,,135.557003,212.863003,
08/31/2005,206.214,4.456,2.789,1.667,0.151,,,,2.215,2.215,0.0,0.0,0.0,2.504,,,,,,9.326,186.009,360.079,-174.07,0.0,,,,10.879,,0.0,,10.879,196.888,,17.759,17.759,,,,0.0,0.0,0.0,0.0,,,17.72,,,17.72,35.479,13.5,13.5,0.0,0.0,,12.949,,,,,,12.949,26.449,61.928,0.0,48.867,,,,-35.604,131.023,0.0,144.286,0.0,144.286,206.214,
11/23/2005,205.307999,4.855,3.196,1.659,0.46,0.46,,,3.638,3.638,0.0,0.0,0.0,2.859,,,,,,11.812,186.104004,360.509003,-174.404999,0.0,,,,7.392,0.0,0.0,0.0,7.392,193.496004,,17.142,17.142,,,,0.0,0.0,0.0,0.0,,,18.012999,,,18.012999,35.154999,10.0,10.0,0.0,0.0,,12.764,,,,,,12.764,22.764,57.918999,0.0,49.747002,,,,-35.604,133.246002,-4e-06,147.389,0.0,147.389,205.307999,
02/15/2006,203.209,5.628,5.628,0.0,0.434,0.434,,,2.539,2.539,0.0,0.0,0.0,3.06,,,,,,11.661,185.988007,361.455994,-175.468002,0.0,,,,5.56,0.0,0.0,0.0,5.56,191.548007,,19.259001,19.259001,,,,0.0,0.0,0.0,0.0,,,14.115,,,14.115,33.374001,7.2,7.2,0.0,0.0,,11.611,,,,,,11.611,18.811,52.185,0.0,50.084999,,,,-35.604,136.542999,4e-06,151.024002,0.0,151.024002,203.209002,
05/10/2006,202.369003,6.701,6.701,0.0,0.653,0.653,,,2.371,2.371,0.0,0.0,0.0,2.605,,,,,,12.33,184.389008,362.29599,-177.906998,0.0,,,,5.65,,0.0,,5.65,190.039008,,17.729,17.729,,,,0.0,0.0,0.0,0.0,,,19.412998,,,19.412998,37.141998,0.0,0.0,0.0,0.0,,7.074,,,,,,7.074,7.074,44.215998,0.0,50.313,,,,-35.604,143.444,-4e-06,158.152996,0.0,158.152996,202.368994,
08/30/2006,206.751007,9.715,9.715,0.0,1.461,1.461,,,2.392,2.392,0.0,0.0,0.0,2.821,,,,,,16.389,183.990005,355.506012,-171.516006,0.0,,,,6.372,,0.0,,6.372,190.362006,,10.932,10.932,,,,0.0,0.0,0.0,0.0,,,23.171,,,23.171,34.103001,0.0,0.0,0.0,0.0,,7.089,,,,,,7.089,7.089,41.192001,0.0,50.578999,,,,-35.604,150.584,4e-06,165.559002,0.0,165.559002,206.751003,
11/22/2006,215.302002,18.65,9.322,9.328,0.616,0.616,,,3.724,3.724,0.0,0.0,0.0,3.641,,,,,,26.631001,183.164993,356.355988,-173.190994,0.0,,,,5.506,0.0,0.0,0.0,5.506,188.670993,,15.373,15.373,,,,0.0,0.0,0.0,0.0,,,25.211999,,,25.211999,40.584999,0.0,0.0,0.0,0.0,,6.941,,,,,,6.941,6.941,47.525999,0.0,50.881001,,,,-35.604,152.498993,4e-06,167.775997,0.0,167.775997,215.301996,
02/14/2007,210.819,18.266,4.27,13.996,0.416,0.416,,,2.445,2.445,0.0,0.0,0.0,2.518,,,,,,23.645,182.84,357.9,-175.06,0.0,,,,4.334,0.0,,,4.334,187.174,,11.833,11.833,,,,0.0,,,,,,22.163,,,22.163,33.996,0.0,,,,,6.616,,,,,,6.616,6.616,40.612,0.0,51.43,,,,-35.604,154.381,0.0,170.207,0.0,170.207,210.819,
05/09/2007,216.188995,25.544001,3.167,22.377001,0.36,0.36,,,2.492,2.492,0.0,0.0,0.0,2.672,,,,,,31.068001,182.735992,360.278992,-177.542999,0.0,,,,2.385,0.0,,,2.385,185.120992,,13.428,13.428,,,,0.0,0.0,0.0,0.0,,,21.910001,,,21.910001,35.338001,0.0,0.0,0.0,0.0,,6.218,,,,,,6.218,6.218,41.556001,0.0,51.938,,,,-35.604,158.298996,4e-06,174.632999,0.0,174.632999,216.189001,
08/29/2007,219.634003,26.114,17.514,8.6,1.657,1.657,,,2.574,2.574,0.0,0.0,0.0,2.022,,,,,,32.367001,185.983002,366.931,-180.947998,0.0,,,,1.284,,,,1.284,187.267002,,12.882,12.882,,,,0.0,,,,,,21.400002,,,21.400002,34.282001,0.0,,,,,7.088,,,,,,7.088,7.088,41.370001,0.0,52.421001,,,,-35.604,161.447006,-4e-06,178.264004,0.0,178.264004,219.634005,
11/21/2007,237.709,36.285,5.885,30.4,3.953,3.953,,,4.142,,0.0,0.0,0.0,3.21,,,,,,47.59,188.879,372.641,-183.762,0.0,,,,1.24,,,,1.24,190.119,,15.701,15.701,,,,0.0,,,,,,19.184,,,19.184,34.885,0.0,,,,,8.767,,,,,,8.767,8.767,43.652,0.0,28.333,,,,0.0,165.724,0.0,194.057,0.0,194.057,237.709,
02/13/2008,234.155,35.646,17.996,17.65,2.827,2.827,,,2.876,2.876,0.0,0.0,0.0,1.889,,,,,,43.238,185.049,365.815,-180.766,,,0.0,,5.868,0.0,0.0,0.0,5.868,190.917,,14.173,14.173,,,,0.0,,,,,,17.353,,,17.353,31.526,0.0,,,,,7.925,,,,,,7.925,7.925,39.451,0.0,28.694,,,,,166.01,0.0,194.704,0.0,194.704,234.155,
05/07/2008,229.322998,16.878,11.728,5.15,1.687,1.687,,,2.887,2.887,0.0,0.0,0.0,1.546,,,,,,22.997999,191.376999,375.621002,-184.244003,9.099,,,,5.849,0.0,0.0,0.0,5.849,206.324999,,14.926,14.926,,,,0.0,0.0,0.0,0.0,,,17.018001,,,17.018001,31.944,0.0,0.0,0.0,0.0,,6.504,,,,,,6.504,6.504,38.448,0.0,29.093,,,,-4.775,166.957993,-0.400995,190.874998,0.0,190.874998,229.322999,
08/27/2008,226.520996,4.566,4.566,0.0,3.368,3.368,,,3.048,3.048,0.0,0.0,0.0,3.207,,,,,,14.189,198.117996,385.546997,-187.429001,8.525,,,,5.689,,0.0,,5.689,212.331996,,14.268,14.268,,,,0.0,0.0,0.0,0.0,,,17.712,,,17.712,31.98,0.0,0.0,0.0,0.0,,6.592,,,,,,6.592,6.592,38.572,0.0,29.506001,,,,-4.775,163.218002,-9e-06,187.948994,0.0,187.948994,226.520993,
11/19/2008,226.808,2.353,2.353,0.0,3.94,3.94,0.0,,3.993,,,,,4.367,2.677,,,,0.0,14.653,197.413,387.487,-190.074,8.025,8.025,,,6.717,,,,6.717,212.155,,35.408,16.814,,,18.594,0.0,0.0,,,,,0.0,,,0.0,35.408,0.0,0.0,,,,5.292,,,,,,5.292,5.292,40.7,0.0,29.857,9.105,20.752,,-4.775,161.026,,186.108,0.0,186.108,226.808,
02/11/2009,223.576,2.361,2.361,0.0,4.139,4.139,0.0,,3.076,,,,,3.555,1.663,,,,0.0,13.131,196.088,389.298,-193.21,7.895,7.895,,,6.462,,,,6.462,210.445,,25.784,11.305,,,14.479,0.0,0.0,,,,,0.0,,,0.0,25.784,6.0,6.0,,,,5.162,,,,,,5.162,11.162,36.946,0.0,30.233,9.111,21.122,,-4.775,161.172,,186.63,0.0,186.63,223.576,
05/06/2009,218.552,2.395,2.395,0.0,3.192,3.192,0.0,,3.253,,,,,3.753,1.345,,,,0.0,12.593,193.211,390.216,-197.005,7.206,7.206,,,5.542,,,,5.542,205.959,,25.636,10.807,,,14.829,0.0,0.0,,,,,0.0,,,0.0,25.636,2.0,2.0,,,,4.965,,,,,,4.965,6.965,32.601,0.0,30.607,9.114,21.493,,-4.775,160.119,,185.951,0.0,185.951,218.552,
08/26/2009,194.365,0.882,0.882,0.0,1.479,1.479,0.0,,3.031,,,,,0.845,0.8,0.0,5.941,,0.0,6.237,171.185,372.859,-201.674,6.903,6.903,,,10.04,0.0,0.0,0.0,4.099,188.128,,27.327,11.642,0.0,0.0,15.685,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,27.327,0.0,0.0,0.0,0.0,,3.906,0.0,0.0,0.0,0.0,0.205,3.701,3.906,31.233,0.0,31.107,9.118,21.989,,-4.775,136.8,0.0,163.132,0.0,163.132,194.365,
11/18/2009,190.409,0.98,0.98,0.0,1.534,1.534,0.0,,3.492,,,,,1.22,0.793,,6.467,0.456,0.0,7.226,143.353,310.511,-167.158,5.08,5.08,,,34.75,,,,4.031,183.183,,24.62,9.563,,,15.057,0.0,0.0,,,,,1.452,,,0.0,26.072,0.6,0.6,,,,4.017,,,,,,3.561,4.617,30.689,0.0,31.412,9.129,22.283,,-4.775,133.083,,159.72,0.0,159.72,190.409,
02/10/2010,184.816,0.754,0.754,0.0,1.958,1.958,0.0,,2.729,,,,,0.515,0.304,,6.21,0.765,0.0,5.956,138.41,307.748,-169.338,5.155,5.155,,,35.295,,,0.0,4.097,178.86,,20.851,8.402,,,12.449,0.0,0.0,,,,,0.382,,,0.0,21.233,0.0,0.0,,,,3.928,,,,,,3.163,3.928,25.161,0.0,31.7,9.133,22.567,,-4.775,132.661,0.069,159.655,0.0,159.655,184.816,
05/05/2010,187.732,13.423,7.698,5.725,1.495,1.495,0.0,,2.77,,,,,0.728,0.612,,6.017,0.971,0.0,18.416,136.908,310.603,-173.695,0.0,,,,32.408,,,,2.472,169.316,,21.768,8.913,,,12.855,0.0,0.0,,,,,0.695,,,0.0,22.463,0.0,0.0,,,,4.212,,,,,,3.241,4.212,26.675,0.0,31.996,9.137,22.859,,-4.775,133.391,0.445,161.057,0.0,161.057,187.732,
08/25/2010,242.342,2.3,2.3,0.0,2.213,2.213,0.0,,3.097,,,,,1.55,1.07,0.0,9.672,0.953,0.0,9.16,172.04,354.181,-182.141,0.0,,,,61.142,29.487,0.195,29.292,3.565,233.182,,31.561,12.514,0.0,0.0,19.047,0.0,0.0,0.0,0.0,,,0.884,0.0,0.0,0.0,32.445,41.5,41.5,0.0,0.0,,7.036,0.0,0.0,0.0,0.0,0.185,5.898,48.536,80.981,0.0,32.229,9.14,23.089,,-4.775,133.907,0.0,161.361,0.0,161.361,242.342,
11/17/2010,241.03,1.789,1.789,0.0,2.699,2.699,0.0,,4.298,,,,,2.201,1.216,,10.853,0.815,0.0,10.987,169.785,355.675,-185.89,0.0,,,,60.258,29.164,0.195,28.969,3.668,230.043,,34.566,14.041,,,20.525,39.5,39.5,,,,,0.898,,,0.0,74.964,0.0,0.0,,,,6.741,,,,,,5.926,6.741,81.705,0.0,32.481,9.144,23.337,,-4.775,131.619,,159.325,0.0,159.325,241.03,
02/09/2011,232.457,0.977,0.977,0.0,2.506,2.506,0.0,,3.647,,,,,2.404,1.413,,10.877,0.815,0.0,9.534,167.437,356.802,-189.365,0.0,,,,55.486,28.841,0.195,28.646,2.727,222.923,,29.417,11.974,,,17.443,36.0,36.0,,,,,0.297,,,0.0,65.714,0.0,0.0,,,,6.593,,,,,,5.778,6.593,72.307,0.0,32.589,9.156,23.433,,-4.775,132.336,,160.15,0.0,160.15,232.457,
05/04/2011,230.104,1.232,1.232,0.0,3.734,3.734,0.0,,4.01,,,,,2.6,1.563,,9.665,0.494,0.0,11.576,165.929,358.827,-192.898,0.0,,,,52.599,28.518,0.195,28.323,2.487,218.528,,30.872,12.873,,,17.999,31.0,31.0,,,,,0.34,,,0.0,62.212,0.0,0.0,,,,5.956,,,,,,5.462,5.956,68.168,0.0,32.685,9.158,23.527,,-4.775,134.026,,161.936,0.0,161.936,230.104,
08/31/2011,228.02,1.252,1.252,0.0,4.429,4.429,0.0,,4.191,,,,,4.892,1.96,0.0,7.68,1.22,0.0,14.764,166.963,362.262,-195.299,0.0,,,,46.293,28.293,0.195,28.098,2.483,213.256,,32.813,14.226,0.0,0.0,18.587,0.0,0.0,0.0,0.0,,,0.609,0.0,0.0,0.0,33.422,21.5,21.5,0.0,0.0,,8.061,0.0,0.0,0.0,0.0,0.166,6.675,29.561,62.983,0.0,32.94,9.168,23.772,,-4.775,136.872,0.0,165.037,0.0,165.037,228.02,
11/23/2011,230.234,1.864,1.864,0.0,4.227,4.227,0.0,,5.898,,,,,5.542,2.573,,7.671,1.227,0.0,17.531,167.499,366.5,-199.001,0.136,,,0.136,45.068,27.965,0.195,27.77,1.968,212.703,,37.396,16.96,,,20.436,0.0,0.0,,,,,0.644,,,0.0,38.04,17.5,17.5,,,,9.244,,,,,,8.017,26.744,64.784,0.0,33.149,9.173,23.976,,-4.775,137.076,,165.45,0.0,165.45,230.234,
02/15/2012,227.483,1.248,1.248,0.0,3.865,3.865,0.0,,4.881,,,,,5.162,2.225,,7.246,1.256,0.0,15.156,168.482,366.013,-197.531,0.197,,,0.197,43.648,27.638,0.195,27.443,2.238,212.327,,31.347,14.812,,,16.535,0.0,0.0,,,,,0.462,,,0.0,31.809,19.5,19.5,,,,9.441,,,,,,8.185,28.941,60.75,0.0,33.345,9.177,24.168,,-4.775,138.163,,166.733,0.0,166.733,227.483,
05/09/2012,226.643,1.308,1.308,0.0,3.355,3.355,0.0,,5.047,,,,,4.651,1.739,,6.066,1.287,0.0,14.361,171.211,372.255,-201.044,0.187,,,0.187,40.884,27.31,0.195,27.115,2.167,212.282,,32.902,14.412,,,18.49,0.0,0.0,,,,,0.521,,,0.0,33.423,14.5,14.5,,,,9.36,,,,,,8.073,23.86,57.283,0.0,33.549,9.179,24.37,,-4.775,140.586,,169.36,0.0,169.36,226.643,
08/29/2012,231.017,1.223,1.223,0.0,4.0,4.0,0.0,,3.561,,,,,4.982,3.01,0.0,9.354,1.133,0.0,13.766,173.653,379.397,-205.744,0.0,,,,43.598,26.874,0.195,26.679,2.546,217.251,,35.526,14.849,0.0,0.0,20.677,0.0,0.0,0.0,0.0,,,0.411,0.0,0.0,0.0,35.937,13.0,13.0,0.0,0.0,,9.421,0.0,0.0,0.0,0.0,0.148,8.14,22.421,58.358,0.0,33.708,9.176,24.532,,-4.775,143.726,0.0,172.659,0.0,172.659,231.017,
11/21/2012,230.256,1.955,1.955,0.0,3.362,3.362,0.0,,4.96,,,,,3.094,1.164,,8.694,0.326,0.0,13.371,174.36,383.546,-209.186,0.0,,,,42.525,26.546,0.195,26.351,2.465,216.885,,36.919,16.675,,,20.244,0.0,0.0,,,,,0.465,,,0.0,37.384,11.5,11.5,,,,8.433,,,,,,8.107,19.933,57.317,0.0,33.859,9.176,24.683,,-4.775,143.855,,172.939,0.0,172.939,230.256,
02/13/2013,243.942,2.897,2.897,0.0,3.722,3.722,0.0,,4.507,,,,,4.825,2.88,,8.707,0.302,0.0,15.951,180.19,391.14,-210.95,0.0,,,,47.801,28.845,0.338,28.507,4.582,227.991,,35.233,16.339,,,18.894,0.0,0.0,,,,,0.368,,,0.0,35.601,25.5,25.5,,,,9.285,,,,,,8.983,34.785,70.386,0.0,34.273,9.194,25.079,,-4.775,144.058,,173.556,0.0,173.556,243.942,
05/08/2013,242.275,1.621,1.621,0.0,3.273,3.273,0.0,,4.909,,,,,4.835,2.891,,7.541,0.287,0.0,14.638,182.057,396.241,-214.184,0.0,,,,45.58,28.031,2.069,25.962,4.923,227.637,,37.443,16.421,,,21.022,0.0,0.0,,,,,0.425,,,0.0,37.868,19.5,19.5,,,,8.439,,,,,,8.152,27.939,65.807,0.0,34.691,9.203,25.488,,-4.775,146.552,,176.468,0.0,176.468,242.275,
08/28/2013,250.645,1.528,1.528,0.0,4.083,4.083,0.0,,4.908,,,,,5.098,3.267,0.0,7.923,0.448,0.0,15.617,190.497,405.563,-215.066,0.0,,,,44.531,27.686,2.169,25.517,4.704,235.028,,45.472,23.655,0.0,0.0,21.817,0.0,0.0,0.0,0.0,,,0.527,0.0,0.0,0.0,45.999,19.2,19.2,0.0,0.0,,8.313,0.0,0.0,0.0,0.0,0.136,7.729,27.513,73.512,0.0,35.282,9.217,26.065,,-4.775,146.626,0.0,177.133,0.0,177.133,250.645,
11/20/2013,256.367,1.828,1.828,0.0,3.821,3.821,0.0,,7.021,,,,,3.643,2.206,,9.156,0.297,0.0,16.313,195.132,414.121,-218.989,0.0,,,,44.922,27.352,2.169,25.183,4.207,240.054,,46.651,24.653,,,21.998,0.0,0.0,,,,,0.51,,,0.0,47.161,24.3,24.3,,,,8.529,,,,,,8.232,32.829,79.99,0.0,35.607,9.22,26.387,,-4.775,145.545,,176.377,0.0,176.377,256.367,
02/12/2014,259.922,1.685,1.685,0.0,3.625,3.625,0.0,,5.325,,,,,4.204,2.52,,10.961,0.396,0.0,14.839,199.643,422.399,-222.756,0.0,,,,45.44,26.565,1.755,24.81,3.867,245.083,,40.144,19.515,,,20.629,0.0,0.0,,,,,0.493,,,0.0,40.637,37.0,37.0,,,,8.394,,,,,,7.998,45.394,86.031,0.0,35.77,9.244,26.526,,-4.775,142.896,,173.891,0.0,173.891,259.922,
05/07/2014,266.329,1.813,1.813,0.0,3.971,3.971,0.0,,5.492,,,,,4.526,2.829,,9.768,0.478,0.0,15.802,206.014,430.649,-224.635,0.0,,,,44.513,26.222,1.755,24.467,4.809,250.527,,45.522,23.606,,,21.916,0.0,0.0,,,,,0.518,,,0.0,46.04,36.0,36.0,,,,8.277,,,,,,7.799,44.277,90.317,0.0,36.162,9.252,26.91,,-4.775,144.625,,176.012,0.0,176.012,266.329,
08/27/2014,275.435,2.788,2.788,0.0,4.112,4.112,0.0,,5.556,,,,,3.454,2.815,0.0,11.294,0.278,0.0,15.91,213.492,441.919,-228.427,0.0,,,,46.033,25.695,1.681,24.014,4.84,259.525,,49.376,26.269,0.0,0.0,23.107,0.0,0.0,0.0,0.0,,,0.59,0.0,0.0,0.0,49.966,42.0,42.0,0.0,0.0,,8.445,0.0,0.0,0.0,0.0,0.125,8.042,50.445,100.411,0.0,36.62,9.264,27.356,,-4.775,143.179,0.0,175.024,0.0,175.024,275.435,
11/19/2014,275.911,1.814,1.814,0.0,4.802,4.802,0.0,,7.554,,,,,2.37,1.766,,13.321,0.121,0.0,16.54,211.046,444.26,-233.214,0.0,,,,48.325,25.362,1.681,23.681,4.822,259.371,,46.61,22.422,,,24.188,0.0,0.0,,,,,0.564,,,0.0,47.174,48.3,48.3,,,,8.11,,,,,,7.989,56.41,103.584,0.0,36.942,9.269,27.673,,-4.775,140.16,,172.327,0.0,172.327,275.911,
02/11/2015,275.949,1.621,1.621,0.0,5.317,5.317,0.0,,5.151,,,,,3.819,3.194,,13.419,0.072,0.0,15.908,210.411,444.817,-234.406,0.0,,,,49.63,24.99,1.643,23.347,6.401,260.041,,41.837,18.861,,,22.976,0.0,0.0,,,,,0.433,,,0.0,42.27,54.5,54.5,,,,7.946,,,,,,7.874,62.446,104.716,0.0,37.207,9.296,27.911,,-4.775,138.801,0.0,171.233,0.0,171.233,275.949,
05/06/2015,273.97,1.575,1.575,0.0,4.22,4.22,0.0,,4.422,,,,,5.595,4.964,,13.254,0.062,0.0,15.812,205.497,441.842,-236.345,0.0,,,,52.661,24.657,1.643,23.014,10.025,258.158,,43.822,19.183,,,24.639,0.0,0.0,,,,,0.469,,,0.0,44.291,48.0,48.0,,,,7.579,,,,,,7.517,55.579,99.87,0.0,37.721,9.311,28.41,,-4.775,141.154,0.0,174.1,0.0,174.1,273.97,
08/26/2015,264.258,1.501,1.501,0.0,5.175,5.175,0.0,,4.483,,,,,3.989,3.402,0.0,12.917,0.182,0.0,15.148,200.202,341.966,-141.764,0.0,,,,48.908,24.213,1.643,22.57,8.107,249.11,,44.14,20.173,0.0,0.0,23.967,0.0,0.0,0.0,0.0,,,0.408,0.0,0.0,0.0,44.548,37.5,37.5,0.0,0.0,,7.551,0.0,0.0,0.0,0.0,0.222,7.147,45.051,89.599,0.0,38.329,9.323,29.006,,-4.775,141.105,0.0,174.659,0.0,174.659,264.258,
12/16/2015,262.612,1.581,1.581,0.0,4.949,4.949,0.0,,4.948,,,,,3.461,2.881,,13.844,0.017,0.0,14.939,199.754,348.069,-148.315,0.0,,,,47.919,23.732,1.643,22.089,6.671,247.673,,46.36,18.912,,,27.448,0.0,0.0,,,,,0.438,,,0.0,46.798,35.0,35.0,,,,7.446,,,,,,7.429,42.446,89.244,0.0,38.849,9.384,29.465,,-4.775,139.294,0.0,173.368,0.0,173.368,262.612,
03/09/2016,261.528,1.439,1.439,0.0,5.389,5.389,0.0,,4.784,,,,,3.492,2.914,,14.163,0.017,0.0,15.104,198.697,350.072,-151.375,0.0,,,,47.727,23.333,1.605,21.728,6.565,246.424,,43.487,19.089,,,24.398,0.0,0.0,,,,,0.407,,,0.0,43.894,37.0,37.0,,,,7.507,,,,,,7.49,44.507,88.401,0.0,39.207,9.408,29.799,,-4.775,138.695,0.0,173.127,0.0,173.127,261.528,
06/01/2016,261.772,1.409,1.409,0.0,6.142,6.142,0.0,,4.495,,,,,4.493,3.911,,14.896,0.017,0.0,16.539,196.008,323.601,-127.593,0.0,,,,49.225,22.972,1.605,21.367,7.69,245.233,,44.381,19.677,,,24.704,0.0,0.0,,,,,0.411,,,0.0,44.792,36.0,36.0,,,,7.648,,,,,,7.631,43.648,88.44,0.0,39.547,9.414,30.133,,-4.775,138.56,0.0,173.332,0.0,173.332,261.772,
08/31/2016,252.225,1.339,1.339,0.0,5.919,5.919,0.0,,4.596,,,,,3.688,3.147,0.0,8.738,0.017,0.0,15.542,193.218,324.105,-130.887,0.0,,,,43.465,22.679,1.605,21.074,8.856,236.683,,41.291,17.539,0.0,0.0,23.752,0.0,0.0,0.0,0.0,,,0.412,0.0,0.0,0.0,41.703,37.0,37.0,0.0,0.0,,7.769,0.0,0.0,0.0,0.0,0.895,6.857,44.769,86.472,0.0,39.769,9.421,30.348,,-4.775,130.759,0.0,165.753,0.0,165.753,252.225,
12/21/2016,252.248,1.413,1.413,0.0,5.665,5.665,0.0,,5.036,,,,,3.683,3.264,,10.396,0.016,0.0,15.797,191.957,328.708,-136.751,0.0,,,,44.494,22.235,1.605,20.63,8.741,236.451,,44.333,16.883,,,27.45,2.45,0.0,,,,2.45,0.384,,,0.0,47.167,36.622,36.622,,,,7.859,,,,,,7.843,44.481,91.648,0.0,40.202,9.428,30.774,,-4.775,125.173,0.0,160.6,0.0,160.6,252.248,
03/15/2017,238.101,1.352,1.352,0.0,5.389,5.389,0.0,,4.589,,,,,3.29,3.035,,7.011,0.016,0.0,14.62,185.067,326.108,-141.041,0.0,,,,38.414,21.366,1.068,20.298,7.207,223.481,,44.632,18.311,,,26.321,2.45,0.0,,,,2.45,0.387,,,0.0,47.469,34.617,34.617,,,,8.157,,,,,,8.141,42.774,90.243,0.0,40.639,9.461,31.178,,-4.775,111.994,0.0,147.858,0.0,147.858,238.101,
06/07/2017,235.215,1.326,1.326,0.0,,,,,4.528,,,,,10.45,3.894,,6.737,0.016,6.38,16.304,182.084,326.081,-143.997,0.0,,,,36.827,21.036,1.068,19.968,6.237,218.911,,39.643,14.741,,,24.902,0.613,0.0,,,,0.613,0.394,,,0.0,40.65,39.52,39.52,,,,7.25,,,,,,7.234,46.77,87.42,0.0,40.972,9.469,31.503,,-4.775,111.598,0.0,147.795,0.0,147.795,235.215,
08/30/2017,226.457,1.096,1.096,0.0,,,,,4.453,,,,,11.442,3.431,,7.254,0.016,8.011,16.991,172.814,317.538,-144.724,0.0,,,,36.652,20.708,1.068,19.64,5.935,209.466,,44.013,15.937,0.0,0.0,28.076,0.0,0.0,0.0,0.0,,0.0,0.367,0.0,,0.0,44.38,30.698,30.698,0.0,0.0,,7.327,0.0,0.0,0.0,0.0,0.426,6.885,38.025,82.405,0.0,41.33,9.48,31.85,,-4.775,107.497,0.0,144.052,0.0,144.052,226.457,
12/20/2017,224.652,0.812,0.812,0.0,,,,,4.743,,,,,11.984,3.03,,7.348,0.016,8.954,17.539,171.426,319.848,-148.422,0.0,,,,35.687,20.232,1.068,19.164,5.736,207.113,,46.936,15.866,,,31.07,0.295,0.0,,,,0.295,0.02,,,0.0,47.251,30.525,30.525,,,,6.859,,,,,,6.843,37.384,84.635,0.0,42.197,9.542,32.655,,-4.775,102.595,0.0,140.017,0.0,140.017,224.652,
03/14/2018,219.712,1.605,1.605,0.0,9.409,9.409,0.0,,4.641,,,,,2.9,2.9,,4.018,0.016,0.0,18.555,169.539,320.487,-150.948,0.0,,,,31.618,19.631,0.795,18.836,5.7,201.157,,45.77,16.756,,,29.014,0.0,0.0,,,,0.0,0.004,,,0.0,45.774,37.921,37.921,,,,6.8,,,,,,6.784,44.721,90.495,0.0,42.582,9.585,32.997,,-4.775,91.41,0.0,129.217,0.0,129.217,219.712,
