Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,1995.83,342.594,342.594,0.0,427.72,427.72,,319.416,148.925,51.478,119.013,0.0,109.824,,,,,1199.554,451.182,,,0.0,345.094,254.796,254.796,0.0,90.298,796.276,,189.27,189.27,,,,7.272,,,,,464.177,,,464.177,660.719,339.039,,,,66.529,,,,,66.529,405.568,1066.287,0.0,364.757,,,-171.851,695.448,41.189,929.543,0.0,929.543,1995.83,
12/31/2004,2139.717041,299.937988,299.937988,0.0,402.351013,,,326.330994,142.339005,55.374001,128.617996,0.0,108.467003,,,,,1137.087036,495.220001,,,0.0,507.410004,376.618011,376.618011,0.0,130.791992,1002.630005,,170.102997,170.102997,,,,4.413,,,,,468.801996,,,468.801996,643.317993,335.450012,,,,79.010002,,,,,79.010002,414.460014,1057.778008,0.0,389.350006,,,-172.481995,760.033997,105.036987,1081.938995,0.0,1081.938995,2139.717003,
03/31/2005,2143.161,289.312,282.661,6.651,430.085,430.085,,340.522,145.257,56.213,139.052,0.0,116.335,,,,,1176.254,477.027,,,0.0,489.88,372.441,372.441,0.0,117.439,966.907,,198.37,198.37,,,,3.696,,,,,462.342,,,462.342,664.408,329.527,,,,76.69,,,,,76.69,406.217,1070.625,0.0,394.258,,,-222.189,822.702,77.765,1072.536,0.0,1072.536,2143.161,
06/30/2005,2187.203,291.214,291.214,0.0,433.041,433.041,,312.95,132.441,48.083,132.426,0.0,146.088,,,,,1183.293,491.619,974.548,-482.929,0.0,512.291,345.071,345.071,0.0,167.22,1003.91,,274.145,274.145,,,,3.126,,,,,451.799,,,451.799,729.07,330.791,,,,66.394,,,,,66.394,397.185,1126.255,0.0,455.969,,,-318.22,892.096,31.103,1060.948,0.0,1060.948,2187.203,
09/30/2005,2191.093994,278.916992,278.916992,0.0,428.683014,428.683014,,331.709991,149.199997,41.66,140.850006,0.0,158.766998,,,,,1198.077026,482.132996,,,0.0,510.884003,348.140991,348.140991,0.0,162.743011,993.016998,,222.218002,222.218002,,,,5.139,,,,,464.979973,,,464.979973,692.336975,389.507996,,,,71.011002,,,,,71.011002,460.518997,1152.855972,0.0,458.511993,,,-393.493988,945.236023,27.983978,1038.238007,0.0,1038.238007,2191.093979,
12/31/2005,2281.445068,394.498993,394.498993,0.0,418.57901,418.57901,,321.330994,139.259995,43.861,138.210007,0.0,158.167999,,,,,1292.577026,473.355988,,,0.0,515.512024,350.707001,350.707001,0.0,164.805023,988.868011,,218.246994,218.246994,,,,4.736,,,,,523.801979,,,523.801979,746.784973,397.893005,,,,66.014999,,,,,66.014999,463.908005,1210.692978,0.0,472.238007,,,-437.191986,1016.947998,15.720978,1067.714996,3.037,1070.751996,2281.444974,
03/31/2006,2371.733887,397.098999,397.098999,0.0,440.19101,440.19101,,337.684998,147.880997,42.854,146.949997,0.0,158.863998,,,,,1333.838989,479.815002,,,0.0,558.080017,356.005005,356.005005,0.0,202.075012,1037.89502,,243.388,243.388,,,,176.707001,,,,,520.160004,,,520.160004,940.255005,150.108994,,,,68.713997,,,,,68.713997,218.82299,1159.077995,0.0,536.677002,,,-437.191986,1080.139038,30.11795,1209.742004,2.914,1212.656004,2371.734,
06/30/2006,2354.661,291.758,291.758,0.0,444.474,444.474,,344.957,151.34,45.954,147.663,0.0,168.168,,,,,1249.357,521.935,1074.853,-552.918,0.0,583.369,381.219,381.219,0.0,202.15,1105.304,,320.327,320.327,,,,18.088,,,,,530.586,,,530.586,869.001,179.466,,,,75.314,,,,,75.314,254.78,1123.781,0.0,545.698,,,-510.828,1144.07,49.224,1228.164,2.716,1230.88,2354.661,
09/30/2006,2235.698,134.983,134.983,0.0,461.004,461.004,,379.299,159.476,51.188,168.635,0.0,179.915,,,,,1155.201,501.448,,,0.0,579.049,381.517,381.517,0.0,197.532,1080.497,,251.672,251.672,,,,19.775,,,,,522.585,,,522.585,794.032,153.025,,,,75.424,,,,,75.424,228.449,1022.481,0.0,550.029,,,-583.852,1199.859,44.754,1210.79,2.427,1213.217,2235.698,
12/31/2006,2383.013,171.108,171.108,,480.408,480.408,,454.682,179.817,51.797,223.068,,172.915,,,,,1279.113,511.618,,,,592.282,396.219,396.219,0.0,196.063,1103.9,,293.677,293.677,,,,20.989,,,,,540.585,,,540.585,855.251,121.377,,,,79.23,,,,,79.23,200.607,1055.858,,559.389,,,-583.852,1280.432,69.179,1325.148,2.007,1327.155,2383.013,
03/31/2007,2399.034,96.961,96.961,0.0,529.719,529.719,,480.179,157.218,55.488,267.473,0.0,170.114,,,,,1276.973,529.456,,,0.0,592.605,400.123,400.123,0.0,192.482,1122.061,,270.421,270.421,,,,20.104,,,,,522.516,,,522.516,813.041,139.453,,,,81.216,,,,,81.216,220.669,1033.71,0.0,579.074,,,-639.608,1350.662,73.757,1363.885,1.439,1365.324,2399.034,
06/30/2007,2508.868,106.141,106.141,,486.557,486.557,,453.156,164.738,52.682,235.736,0.0,187.299,,,,,1233.153,591.976,1231.385,-639.409,,683.739,403.749,403.749,0.0,279.99,1275.715,,356.763,356.763,,,,18.867,,,,,440.351,,,440.351,815.981,57.661,,,,140.307,,,,,140.307,197.968,1013.949,,596.687,,,-639.608,1454.771,82.191,1494.041,0.878,1494.919,2508.868,
09/30/2007,2621.826904,77.125999,77.125999,0.0,580.166992,580.166992,,475.154999,188.608002,61.606998,224.940002,0.0,186.798004,,,,,1319.245972,605.640991,1295.630005,-689.989014,0.0,696.940002,415.385986,415.385986,0.0,281.554016,1302.580994,,325.675995,325.675995,,,,0.573,,,,,394.449003,,,394.449003,720.697998,182.460007,,,,142.472,,,,,142.472,324.932007,1045.630005,0.0,602.466003,,,-639.607971,1497.703003,115.54895,1576.109985,0.087,1576.196985,2621.82699,
12/31/2007,2650.109,159.275,159.275,,540.641,540.641,,435.324,165.702,56.59,213.032,0.0,191.107,,,,,1326.347,611.139,1338.157,-727.018,,712.623,421.898,421.898,0.0,290.725,1323.762,,279.15,279.15,,,,0.587,,,,,401.543,,,401.543,681.28,580.454,,,,149.689,,,,,149.689,730.143,1411.423,0.0,609.966,,,-1039.895,1539.827,128.788,1238.686,0.0,1238.686,2650.109,
03/31/2008,2752.79,131.261,131.261,0.0,586.715,586.715,,425.914,171.925,59.856,194.133,0.0,243.286,,,,,1387.176,633.646,1424.569,-790.923,0.0,731.968,441.487,441.487,0.0,290.481,1365.614,,291.633,291.633,,,,0.633,,,,,539.397,,,539.397,831.663,462.457,,,,175.683,,,,,175.683,638.14,1469.803,0.0,618.533,,,-1039.895,1535.721,184.436,1298.795,0.0,1298.795,2768.598,
06/30/2008,2826.925,223.109,223.109,,574.195,574.195,,390.638,179.959,60.045,150.634,0.0,236.355,,,,,1424.297,640.042,1455.103,-815.061,,762.586,436.447,436.447,0.0,326.139,1402.628,,343.78,343.78,,,,0.639,,,,,562.533,,,562.533,906.952,427.313,,,,152.78,,,,,152.78,580.093,1487.045,0.0,629.165,,,-1047.57,1566.72,191.531,1339.846,0.034,1339.88,2826.925,
09/30/2008,2657.657,195.135,195.135,0.0,533.711,533.711,0.0,406.741,176.473,55.967,174.301,0.0,222.41,5.026,171.973,,169.755,1357.997,575.347,1369.94,-794.593,0.0,724.313,413.958,413.958,0.0,305.329,1299.66,,820.897,301.917,20.307,,498.673,0.585,0.0,,,0.585,0.0,,,0.0,821.482,426.98,426.98,,,146.039,,,,,146.039,573.019,1394.501,0.0,625.448,0.841,624.607,-1047.57,1589.234,96.044,1263.156,0.0,1263.156,2657.657,
12/31/2008,2190.192,182.016,182.016,0.0,395.226,395.226,0.0,449.883,179.069,60.631,210.183,0.0,231.732,3.269,210.533,,189.704,1258.857,551.872,1353.065,-801.193,0.0,379.463,80.054,80.054,0.0,85.607,931.335,,700.315,231.345,3.086,,465.884,0.585,0.0,,,0.585,0.0,,,0.0,700.9,385.211,385.211,,,139.991,,,,,139.991,525.202,1226.102,0.0,677.502,0.842,676.66,-1047.57,1261.051,73.107,964.09,0.0,964.09,2190.192,
03/31/2009,2277.721,334.321,334.321,0.0,383.887,383.887,0.0,384.09,162.769,52.042,169.279,0.0,234.741,2.571,273.612,,234.741,1337.039,515.099,1277.093,-761.994,0.0,425.583,79.79,79.79,0.0,69.61,940.682,,653.72,201.858,0.0,,451.862,0.571,0.0,,,0.571,0.654,,5.483,0.0,654.945,661.723,661.723,,,135.22,,,,,129.737,796.943,1451.888,0.0,633.955,0.842,633.113,-1047.57,1204.337,35.111,825.833,0.0,825.833,2277.721,
06/30/2009,2473.497,586.359,586.359,0.0,410.703,410.703,0.0,333.595,135.451,51.215,146.929,0.0,175.665,1.153,274.312,1.156,94.725,1506.322,513.826,1285.886,-772.06,0.0,453.349,42.199,42.199,0.0,89.962,967.175,,717.975,240.984,16.973,0.0,460.018,0.605,0.0,,,0.605,24.95,0.0,14.834,0.0,743.53,576.691,576.691,,,145.358,0.0,121.187,121.187,0.0,8.181,722.049,1465.579,0.0,870.558,0.949,869.609,-1047.57,1126.946,57.198,1007.132,0.786,1007.918,2473.497,
09/30/2009,2555.784,540.163,540.163,0.0,510.224,510.224,0.0,364.619,150.846,55.647,158.126,0.0,171.87,1.831,282.594,,171.87,1586.876,501.284,1318.834,-817.55,0.0,467.624,81.411,81.411,0.0,101.788,968.908,,784.779,283.114,11.285,,490.38,0.637,0.0,,,0.637,1.018,,15.827,0.0,786.434,577.619,577.619,,,164.703,,,,,148.876,742.322,1528.756,0.0,876.13,0.95,875.18,-1047.57,1117.472,78.535,1024.567,2.461,1027.028,2555.784,
12/31/2009,2584.766,629.835,474.908,154.927,503.297,503.297,0.0,366.116,149.474,59.808,156.834,0.0,153.827,3.978,272.033,,153.827,1653.075,471.68,1278.649,-806.969,0.0,460.011,85.961,85.961,0.0,98.039,931.691,,784.608,318.582,6.009,,460.017,0.631,0.0,,,0.631,0.985,,7.662,0.0,786.224,579.091,579.091,,,172.454,,,,,164.792,751.545,1537.769,0.0,881.154,0.95,880.204,-1047.57,1133.572,79.841,1046.997,0.0,1046.997,2584.766,
03/31/2010,2400.155,424.358,300.589,123.769,569.183,569.183,0.0,361.517,147.623,59.375,154.519,0.0,151.283,7.709,269.355,,151.283,1506.341,436.409,1232.742,-796.333,0.0,457.405,88.11,88.11,0.0,92.231,893.814,,814.429,333.595,6.67,,474.164,0.605,0.0,,,0.605,0.938,,2.489,0.0,815.972,360.007,360.007,,,175.024,,,,,172.535,535.031,1351.003,0.0,888.041,0.951,887.09,-1047.57,1151.832,56.849,1049.152,0.0,1049.152,2400.155,
06/30/2010,2556.215,645.57,645.57,0.0,517.092,517.092,0.0,353.123,163.1,59.196,130.827,0.0,158.194,31.192,247.602,,75.144,1673.979,421.949,1174.311,-752.362,0.0,460.287,105.922,105.922,0.0,75.571,882.236,,845.053,382.985,3.941,0.0,458.127,13.935,12.731,0.741,0.741,0.463,4.463,0.0,1.129,0.0,863.451,363.902,363.902,0.0,0.0,193.97,0.0,137.301,137.301,0.0,55.54,557.872,1421.323,0.0,893.081,0.952,892.129,-1047.57,1285.715,3.666,1134.892,0.0,1134.892,2556.215,
09/30/2010,2693.521,649.48,567.676,81.804,551.402,551.402,0.0,439.206,191.877,77.051,170.278,0.0,155.473,6.452,229.979,,155.473,1795.561,436.821,1266.493,-829.672,0.0,461.139,114.65,114.65,0.0,110.058,897.96,,876.053,391.941,7.057,,477.055,4.843,4.467,,,0.376,29.952,,1.057,0.0,910.848,367.605,367.605,,,194.799,,,,,193.742,562.404,1473.252,0.0,897.724,0.952,896.772,-1047.57,1313.103,57.012,1220.269,0.0,1220.269,2693.521,
12/31/2010,2718.858,731.432,484.28,247.152,508.278,508.278,0.0,429.303,190.37,73.703,165.23,0.0,164.373,6.54,223.906,,164.373,1833.386,426.749,1254.231,-827.482,0.0,458.723,113.941,113.941,0.0,114.336,885.472,,849.194,373.127,9.917,,466.15,1.445,1.18,,,0.265,19.762,,0.834,0.0,870.401,371.536,371.536,,,199.651,,,,,198.817,571.187,1441.588,0.0,904.557,0.953,903.604,-1047.57,1366.155,54.128,1277.27,0.0,1277.27,2718.858,
03/31/2011,2941.25,767.473,426.696,340.777,599.969,599.969,0.0,455.07,219.985,67.63,167.455,0.0,183.539,2.756,242.75,,183.539,2006.051,446.579,1331.173,-884.594,0.0,488.62,116.366,116.366,0.0,126.748,935.199,,941.313,428.395,14.821,,498.097,3.033,2.073,,,0.96,38.403,,0.485,0.0,982.749,374.971,374.971,,,230.381,,,,,229.896,605.352,1588.101,0.0,910.525,0.955,909.57,-1047.57,1401.008,89.186,1353.149,0.0,1353.149,2941.25,
06/30/2011,3058.495,921.214,603.892,317.322,579.272,579.272,0.0,423.137,202.134,67.534,153.469,0.0,184.532,1.127,229.941,,78.416,2108.155,470.3,1373.688,-903.388,0.0,480.04,119.357,119.357,0.0,129.615,950.34,,1008.734,473.486,12.991,0.0,522.257,2.171,1.343,0.442,0.442,0.386,36.676,0.0,0.554,0.0,1047.581,378.401,378.401,0.0,0.0,208.855,0.0,142.114,142.114,0.0,66.187,587.256,1634.837,0.0,916.389,0.956,915.433,-1047.57,1418.106,136.733,1423.658,0.0,1423.658,3058.495,
09/30/2011,3036.381,689.978,398.418,291.56,664.774,664.774,0.0,484.322,219.861,75.764,188.697,0.0,222.74,18.8,194.723,,222.74,2061.814,442.569,1327.834,-885.265,0.0,531.998,184.876,184.876,0.0,133.599,974.567,,990.838,468.433,14.81,,507.595,0.612,0.231,,,0.381,7.699,,0.658,0.0,999.149,382.587,382.587,,,237.43,,,,,236.772,620.017,1619.166,0.0,917.627,0.957,916.67,-1047.57,1461.228,85.93,1417.215,0.0,1417.215,3036.381,
12/31/2011,3087.001,768.639,544.803,223.836,634.354,634.354,0.0,493.69,230.606,70.22,192.864,0.0,221.838,39.11,205.456,,221.838,2118.521,432.915,1321.282,-888.367,0.0,535.565,184.928,184.928,0.0,106.071,968.48,,983.277,485.612,11.155,,486.51,387.379,0.219,,,387.16,4.518,,0.567,0.0,1375.174,0.0,,,,242.662,,140.62,,,101.475,242.662,1617.836,0.0,923.994,0.958,923.036,-1047.57,1515.224,77.517,1469.165,0.0,1469.165,3087.001,
03/31/2012,3281.984,767.759,640.558,127.201,689.018,689.018,0.0,501.071,225.876,72.666,202.529,0.0,237.366,19.428,316.964,,237.366,2195.214,437.918,1347.318,-909.4,0.0,648.852,186.445,186.445,0.0,126.015,1086.77,,984.41,461.566,12.308,,510.536,391.514,0.246,,,391.268,2.204,,0.446,0.0,1378.128,0.0,,,,248.139,,146.542,,,101.151,248.139,1626.267,0.0,938.312,0.961,937.351,-1047.57,1682.526,82.449,1655.717,0.0,1655.717,3281.984,
06/30/2012,3169.464,820.37,617.356,203.014,582.835,582.835,0.0,427.597,196.896,69.577,161.124,0.0,285.443,0.0,308.768,,178.735,2116.245,430.234,1294.571,-864.337,0.0,622.985,180.811,180.811,0.0,133.406,1053.219,,983.516,505.694,15.279,0.0,462.543,395.636,0.227,0.0,0.0,395.409,2.748,0.0,0.285,0.0,1381.9,0.0,0.0,0.0,0.0,257.953,0.0,168.099,168.099,0.0,89.569,257.953,1639.853,0.0,944.932,0.961,943.971,-1171.516,1726.486,29.709,1529.611,0.0,1529.611,3169.464,
09/30/2012,3187.551,698.591,633.935,64.656,648.341,648.341,0.0,512.567,246.566,74.296,191.705,0.0,286.869,22.687,284.356,,286.869,2146.368,425.841,1311.151,-885.31,0.0,615.342,180.533,180.533,0.0,127.766,1041.183,,949.32,477.849,17.051,,454.42,399.912,0.212,,,399.7,3.355,,,0.0,1352.587,0.0,0.0,,,260.514,,169.524,,,90.99,260.514,1613.101,0.0,953.917,0.968,952.949,-1176.325,1770.598,26.26,1574.45,0.0,1574.45,3187.551,
12/31/2012,3104.815,607.417,526.251,81.166,623.721,623.721,0.0,547.218,244.178,75.814,227.226,0.0,282.669,7.5,280.648,,282.669,2061.025,421.948,1337.569,-915.621,0.0,621.842,180.757,180.757,0.0,152.937,1043.79,,927.252,477.714,11.968,,437.57,30.597,0.197,,,30.4,9.398,,,0.0,967.247,270.047,270.047,,,248.224,,171.078,,,77.146,518.271,1485.518,0.0,960.033,0.968,959.065,-1176.914,1807.736,28.442,1619.297,0.0,1619.297,3104.815,
03/31/2013,3219.041,432.24,422.24,10.0,719.376,719.376,0.0,598.608,259.386,86.304,252.918,0.0,321.364,20.157,286.43,,321.364,2071.588,418.043,1379.311,-961.268,0.0,729.41,237.236,237.236,0.0,185.587,1147.453,,1020.395,494.131,11.715,,514.549,31.288,0.885,,,30.403,6.84,,,0.0,1058.523,262.566,262.566,,,258.003,,168.947,,,89.056,520.569,1579.092,0.0,963.371,0.969,962.402,-1176.914,1832.419,21.073,1639.949,0.0,1639.949,3219.041,
06/30/2013,3235.685,464.266,454.258,10.008,722.711,722.711,0.0,549.831,222.421,92.64,234.77,0.0,352.244,0.0,260.749,,251.279,2089.052,425.182,1401.02,-975.838,0.0,721.451,294.457,234.342,60.115,166.245,1146.633,,1042.264,498.055,13.414,0.0,530.795,34.93,4.93,0.0,0.0,30.0,0.32,0.0,2.009,0.0,1077.514,255.043,255.043,0.0,0.0,258.257,0.0,167.687,167.687,0.0,88.561,513.3,1590.814,0.0,972.718,0.97,971.748,-1176.914,1827.267,21.8,1644.871,0.0,1644.871,3235.685,
09/30/2013,3428.519,515.438,515.438,0.0,794.868,794.868,0.0,614.334,250.281,84.612,279.441,0.0,363.795,6.492,239.477,,363.795,2288.435,431.752,1436.608,-1004.856,0.0,708.332,236.96,236.96,0.0,225.403,1140.084,,1182.491,585.368,14.296,,582.827,41.655,11.655,,,30.0,12.328,,,0.0,1236.474,247.54,247.54,,,268.941,,171.031,,,97.91,516.481,1752.955,0.0,985.368,0.978,984.39,-1203.285,1852.987,40.494,1675.564,0.0,1675.564,3428.519,
12/31/2013,3485.936,518.556,518.556,0.0,757.006,757.006,0.0,655.907,263.005,88.243,304.659,0.0,376.618,8.683,240.38,,376.618,2308.087,437.653,1483.006,-1045.353,0.0,740.196,251.37,251.37,0.0,239.763,1177.849,,1187.757,616.521,21.944,,549.292,51.632,21.632,,,30.0,33.028,,,0.0,1272.417,240.038,240.038,,,292.552,,171.888,,,120.664,532.59,1805.007,0.0,1002.955,0.98,1001.975,-1261.362,1904.022,35.314,1680.929,0.0,1680.929,3485.936,
03/31/2014,3668.302,566.873,566.873,0.0,932.881,932.881,0.0,654.997,275.736,92.239,287.022,0.0,332.039,1.869,240.857,,332.039,2486.79,445.1,1517.754,-1072.654,0.0,736.412,257.592,257.592,0.0,236.094,1181.512,,1308.171,664.735,23.008,,620.428,49.225,15.475,,,33.75,35.003,,,0.0,1392.399,228.785,228.785,,,279.943,,172.358,,,107.585,508.728,1901.127,0.0,1032.416,0.983,1031.433,-1261.362,1956.739,39.382,1767.175,0.0,1767.175,3668.302,
06/30/2014,4125.59,581.312,581.312,0.0,894.579,894.579,0.0,662.128,294.786,93.586,273.756,0.0,320.852,2.235,170.558,,166.618,2458.871,509.856,1581.642,-1071.786,0.0,1156.863,540.952,540.952,0.0,443.118,1666.719,,1422.773,697.553,26.544,0.0,698.676,39.361,3.736,0.0,0.0,35.625,23.518,0.0,0.0,0.0,1485.652,519.407,519.407,0.0,0.0,327.51,0.0,186.352,186.352,0.0,141.158,846.917,2332.569,0.0,1041.238,0.984,1040.254,-1267.693,1979.234,39.799,1792.578,0.443,1793.021,4125.59,
09/30/2014,4059.314,397.762,397.762,0.0,907.037,907.037,0.0,745.683,326.486,92.265,326.932,0.0,371.861,58.491,141.695,,334.906,2422.343,491.077,1530.366,-1039.289,0.0,1145.894,697.646,526.04,171.606,248.062,1636.971,,1462.626,746.452,25.003,,691.171,40.393,2.893,,,37.5,15.749,,,0.0,1518.768,410.03,410.03,,,277.871,,180.088,,,97.783,687.901,2206.669,0.0,1039.198,0.988,1038.21,-1267.693,2039.472,41.26,1852.237,0.408,1852.645,4059.314,
12/31/2014,4177.654,510.262,510.262,0.0,908.157,908.157,0.0,724.201,308.813,88.667,326.721,0.0,381.4,,107.16,,233.648,2524.02,475.238,1509.744,-1034.506,0.0,1178.396,699.438,530.889,168.549,371.798,1653.634,,1519.018,789.921,22.306,,706.791,41.304,1.929,,,39.375,1.456,,,0.0,1561.778,373.777,373.777,,,291.165,,176.617,,,114.548,664.942,2226.72,0.0,1051.891,0.989,1050.902,-1267.693,2132.793,33.61,1950.601,0.333,1950.934,4177.654,
03/31/2015,4717.865,592.359,592.359,0.0,952.672,952.672,0.0,726.354,330.02,94.324,302.01,0.0,471.227,119.073,88.897,,471.227,2742.612,462.903,1447.933,-985.03,0.0,1512.35,970.552,710.599,259.953,333.828,1975.253,,1653.701,809.829,32.377,,811.495,2.656,2.656,,,0.0,19.282,,,0.0,1675.639,593.473,593.473,,,284.048,,165.341,,,118.707,877.521,2553.16,0.0,1162.105,0.992,1161.113,-1232.602,2180.103,54.812,2164.418,0.287,2164.705,4717.865,
06/30/2015,5865.9,649.513,649.513,0.0,1024.139,1024.139,0.0,693.574,308.932,90.538,294.104,0.0,461.366,121.581,100.032,,23.506,2828.592,552.421,1570.958,-1018.537,0.0,2484.887,1956.847,1287.18,669.667,306.427,3037.308,,2051.074,918.91,76.131,0.0,1056.033,5.571,0.0,5.571,5.571,,14.322,0.0,5.225,0.0,2070.967,1080.667,1069.913,10.754,10.754,321.44,0.0,186.662,186.662,0.0,129.553,1402.107,3473.074,0.0,1366.264,1.007,1365.257,-1232.602,2229.517,11.434,2374.613,18.213,2392.826,5865.9,
09/30/2015,5811.081,402.161,402.161,0.0,1046.315,1046.315,0.0,846.302,362.818,91.134,392.35,0.0,575.376,114.673,71.479,,486.875,2870.154,547.136,1594.72,-1047.584,0.0,2393.791,1890.842,1348.761,542.081,316.797,2940.927,,2069.279,870.423,79.21,,1119.646,4.954,0.48,,,4.474,4.629,,4.781,0.0,2078.862,1055.767,1055.767,,,300.947,,187.14,,,109.026,1356.714,3435.576,0.0,1367.371,1.01,1366.361,-1269.699,2291.464,-32.259,2356.877,18.628,2375.505,5811.081,
12/31/2015,5822.778,437.536,437.536,0.0,1034.609,1034.609,0.0,875.42,380.307,90.615,404.498,0.0,530.877,116.993,105.964,,428.896,2878.442,555.296,1609.246,-1053.95,0.0,2389.04,1861.63,1347.801,513.829,304.453,2944.336,,1986.251,882.386,23.322,,1080.543,5.72,1.336,,,4.384,8.45,,3.378,0.0,2000.421,1044.531,1044.531,,,313.368,,184.908,,,125.082,1357.899,3358.32,0.0,1382.833,1.011,1381.822,-1282.611,2379.131,-33.811,2445.542,18.916,2464.458,5822.778,
03/31/2016,5788.397,360.42,360.42,0.0,1087.327,1087.327,0.0,840.216,380.844,93.899,365.473,0.0,502.943,68.837,116.212,,431.882,2790.906,576.788,1721.233,-1144.445,0.0,2420.703,1922.491,1426.202,496.289,313.163,2997.491,,1652.202,781.962,29.022,,841.218,5.039,0.812,,,4.227,5.632,,3.7,0.0,1662.873,1286.809,1286.809,,,364.124,,189.259,,,171.165,1650.933,3313.806,0.0,1398.503,1.011,1397.492,-1307.319,2442.713,-59.324,2474.573,0.018,2474.591,5788.397,
06/30/2016,6047.869,602.3,602.3,0.0,1122.92,1122.92,0.0,706.084,321.841,80.972,303.271,0.0,487.151,67.577,140.181,,256.609,2918.455,593.29,1649.19,-1055.9,0.0,2536.124,1986.563,1510.279,476.284,341.803,3129.414,,1735.92,867.279,28.773,,839.868,86.641,0.0,,,86.641,9.245,0.0,2.956,0.0,1831.806,1310.333,1310.333,,,453.257,0.0,216.016,216.016,0.0,234.285,1763.59,3595.396,0.0,1411.777,1.012,1410.765,-1372.633,2490.57,-77.241,2452.473,,2452.473,6047.869,
09/30/2016,6163.85,511.705,511.705,0.0,1162.461,1162.461,0.0,831.9,356.087,87.054,388.759,0.0,527.048,49.638,135.643,,450.035,3033.114,595.256,1686.638,-1091.382,0.0,2535.48,1973.223,1511.38,461.843,376.976,3130.736,,1867.672,940.389,37.223,,890.06,60.941,1.226,,,59.715,3.274,,2.253,0.0,1931.887,1274.568,1274.568,,,448.635,,217.657,,,228.725,1723.203,3655.09,0.0,1437.862,1.015,1436.847,-1407.797,2568.863,-90.168,2508.76,0.0,2508.76,6163.85,
12/31/2016,6331.623,683.351,683.351,0.0,1195.761,1195.761,0.0,787.559,331.594,78.011,377.954,0.0,584.653,52.626,131.681,,469.969,3251.324,579.039,1659.512,-1080.473,0.0,2501.26,1936.429,1500.499,435.93,380.524,3080.299,,1942.925,1001.822,40.762,,900.341,58.375,2.832,,,55.543,10.074,,2.758,0.0,2011.374,1279.601,1279.601,,,464.189,,210.471,,,250.96,1743.79,3755.164,0.0,1461.703,1.017,1460.686,-1427.801,2643.487,-100.93,2576.459,0.0,2576.459,6331.623,
