Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/28/1996,104.989998,,-77.860001,,27.129997,,-22.674,,,,4.456,-0.632,,0.632,,0.0,0.0,3.824,-1.538,2.286,0.0,,,2.286,0.0,2.286,0.0,,2.286,2.286,,139.488007,0.01625,0.01625,0.01625,139.488007,0.01625,0.01625,0.01625,
12/28/1996,116.165001,,-85.002998,,31.162003,,-23.938999,,,,7.223,-0.491,,0.491,,0.0,0.0,6.732,-2.686,4.046,0.0,,,4.046,0.0,4.046,-0.221,,3.825,3.825,,139.488007,0.02875,0.02875,0.02875,139.488007,0.02875,0.02875,0.02875,
03/29/1997,96.408997,,-72.255997,,24.153,,-25.117001,,,,-0.964,-0.58,,0.58,,0.0,0.0,-1.544,0.618,-0.926,0.0,,,-0.926,0.0,-0.926,-0.035,,-0.961,-0.961,,139.503998,-0.006875,-0.006875,-0.006875,139.503998,-0.006875,-0.006875,-0.006875,
06/28/1997,159.492996,,-118.234001,,41.258995,,-29.110001,,,,12.149,-0.49,,0.49,,0.0,0.0,11.659,-4.671,6.988,0.0,,,6.988,0.0,6.988,0.0,,6.988,6.988,,139.567993,0.05,0.05,0.055,139.567993,0.05,0.05,0.055,
09/28/1997,118.438004,,-88.165001,,30.273003,,-27.052,,,,3.221,-0.633,,0.633,,0.0,0.0,2.588,-1.036,1.552,0.0,,,1.552,0.0,1.552,0.0,,1.552,1.552,,139.632004,0.01125,0.01125,0.01125,139.632004,0.01125,0.01125,0.01125,
12/27/1997,134.712006,,-98.855003,,35.857002,,-27.891001,,,,7.966,-0.736,,0.736,,0.0,0.0,7.23,-3.083,4.147,0.0,,,4.147,0.0,4.147,-0.079,,4.068,4.068,,139.695999,0.029375,0.029375,0.029375,139.695999,0.029375,0.029375,0.029375,
03/28/1998,105.586998,,-79.098,,26.488998,,-28.198999,,,,-1.71,-0.784,0.784,0.784,,0.0,0.0,-2.494,0.992,-1.502,0.0,,,-1.502,0.0,-1.502,0.0,,-1.502,-1.502,,139.776001,-0.010625,-0.010625,-0.010625,139.776001,-0.010625,-0.010625,-0.010625,
06/27/1998,196.080994,,-146.832993,,49.248001,,-32.974998,,,,16.273001,-0.734,,0.734,,0.0,0.0,15.539001,-6.371,9.168,0.0,,,9.168001,0.0,9.168,0.0,,9.168,9.168,,139.856003,0.065625,0.065625,0.065625,141.632004,0.065,0.065,0.065,
09/26/1998,140.628006,,-104.195,,36.433006,,-31.947001,,,,4.486,-0.85,,0.85,,0.0,0.0,3.636,-1.499,2.137,0.0,,,2.137,0.0,2.137,0.0,,2.137,2.137,,139.856,0.015,0.015,0.015,141.36,0.015,0.015,0.015,
12/26/1998,158.380997,,-115.913002,,42.467995,,-32.955002,,,,9.513,-0.902,,0.902,,0.0,0.0,8.611,-3.614,4.997,0.0,,,4.996999,0.0,4.997,0.0,,4.997,4.997,,139.968002,0.035625,0.035625,0.035625,141.167999,0.035625,0.035625,0.035625,
03/27/1999,125.647003,,-93.455002,,32.192001,,-33.323002,,,,-1.131,-0.732,0.732,0.732,,0.0,0.0,-1.863,0.723,-1.14,0.0,,,-1.14,0.0,-1.14,0.0,,-1.14,-1.14,,140.0,-0.008125,-0.008125,-0.008125,140.0,-0.008125,-0.008125,-0.008125,
06/26/1999,214.123993,,-158.604996,,55.518997,,-37.708,,,,17.811001,-0.72,0.72,0.72,,0.0,0.0,17.091001,-6.966,10.125,0.0,,,10.125001,0.0,10.125,0.0,,10.125,10.125,,140.143997,0.0725,0.0725,0.0725,142.656006,0.07125,0.07125,0.07125,
09/25/1999,160.214005,,-118.591003,,41.623001,,-35.999001,,,,5.624,-1.137,1.137,1.137,,0.0,0.0,4.487,-1.84,2.647,0.0,,,2.647,0.0,2.647,0.0,,2.647,2.647,,140.175995,0.01875,0.01875,0.01875,141.007996,0.01875,0.01875,0.01875,
01/01/2000,188.097,,-136.179993,,51.917007,,-40.006001,,,,11.911,-1.515,1.515,1.515,,0.0,0.0,10.396,-4.154,6.242,0.0,,,6.242,0.0,6.242,0.0,0.0,6.242,6.242,,140.384003,0.044375,0.044375,0.044375,141.376007,0.044375,0.044375,0.044375,
04/01/2000,147.481995,,-109.877998,,37.603996,,-37.942001,,,,-0.338,-1.303,1.303,1.303,,0.0,0.0,-1.641,0.666,-0.975,0.0,,,-0.975,0.0,-0.975,0.0,0.0,-0.975,-0.975,,140.367996,-0.006875,-0.006875,-0.006875,140.367996,-0.006875,-0.006875,-0.006875,
07/01/2000,232.341003,,-170.755997,,61.585007,,-42.522999,,,,19.062,-1.309,1.309,1.309,,0.0,0.0,17.753,-7.207,10.546,0.0,,,10.546,0.0,10.546,0.0,0.0,10.546,10.546,,140.447998,0.075,0.075,0.075,141.087997,0.075,0.075,0.075,
09/30/2000,175.478,,-130.361,,45.117,,-41.498,,,,3.619,-1.725,1.725,,,,0.0,1.894,-0.771,1.123,,,,1.123,,1.123,,,1.123,1.123,,140.544,0.008125,0.008125,0.008125,140.544,0.008125,0.008125,0.008125,
12/30/2000,203.735992,,-147.634995,,56.100998,,-44.460999,,,,11.64,-2.05,2.05,2.05,,0.0,0.0,9.59,-3.894,5.696,0.0,,,5.696,0.0,5.696,0.0,0.0,5.696,5.696,,140.688004,0.04,0.04,0.04,140.511993,0.04,0.04,0.04,
03/31/2001,162.517,,-120.422,,42.095,,-43.66,,,,-1.565,-1.517,1.517,,,,0.0,-3.082,1.233,-1.849,,,,-1.849,,-1.849,,,-1.849,-1.849,,140.832,-0.013125,-0.013125,-0.013125,140.832,-0.013125,-0.013125,-0.013125,
06/30/2001,267.48999,,-195.697006,,71.792984,,-48.338001,,,,23.455,1.108,1.065,,,0.0,-2.173,24.563,-8.919,15.644,0.0,,,15.644,0.0,15.644,0.0,0.0,15.644,15.644,,140.992004,0.11125,0.11125,0.09625,142.095993,0.11,0.11,0.095,
09/29/2001,199.434998,,-145.462997,,53.972,,-49.039001,,,,4.933,-1.021,1.021,,,0.0,0.0,3.912,-1.487,2.425,0.0,,,2.425,0.0,2.425,0.0,0.0,2.425,2.425,,141.136002,0.0175,0.0175,0.0175,144.912003,0.01625,0.01625,0.01625,
12/29/2001,220.356995,,-159.873001,,60.483994,,-48.459999,,,,12.024,-0.891,,,,0.0,0.891,11.133,-1.579,9.554,0.0,,,9.554,0.0,9.554,0.0,0.0,9.554,9.554,,141.776001,0.0675,0.0675,0.05,148.416,0.06375,0.06375,0.04625,
03/30/2002,193.81,,-141.831,,51.979,,-57.38,,,,-5.401,-1.067,1.067,1.067,,0.0,0.0,-6.468,2.458,-4.01,0.0,,,-4.01,0.0,-4.01,0.0,0.0,-4.01,-4.01,,143.136,-0.028125,-0.028125,-0.028125,143.136,-0.028125,-0.028125,-0.028125,
06/29/2002,392.048004,,-283.657013,,108.390991,,-79.265999,,,,29.125,-1.148,1.148,1.148,,0.0,0.0,27.977,-10.631,17.346001,0.0,,,17.346,0.0,17.346001,0.0,0.0,17.346001,17.346001,,144.272003,0.12,0.12,0.139375,156.720001,0.11,0.11,0.1275,
09/28/2002,296.214996,,-212.195999,,84.018997,,-70.707001,,,,13.312,-1.257,1.257,1.257,,0.0,0.0,12.055,-4.254,7.801,0.0,,,7.801,0.0,7.801,0.0,0.0,7.801,7.801,,144.800003,0.05375,0.05375,0.05375,158.192001,0.04875,0.04875,0.04875,
12/28/2002,327.917,,-230.119,,97.798,,-69.394,,,,28.404,-1.235,1.235,1.235,,0.0,0.0,27.169,-9.536,17.633,0.0,,,17.633,0.0,17.633,0.0,0.0,17.633,17.633,,144.448,0.26875,0.26875,0.26875,157.104,0.24625,0.24625,0.24625,
03/29/2003,273.76,,-192.963,,80.797,,-76.592,,,,4.205,-1.01,1.01,1.01,,,0.0,3.195,-1.182,2.013,1.888,,,0.125,,0.125,,,0.125,0.125,,146.464,0.00125,0.01375,0.01375,158.864,0.00125,0.0125,0.0125,
06/28/2003,449.391,,-313.099,,136.292,,-92.106,,,,44.186,-0.941,0.941,0.941,,,0.0,43.245,-15.858,27.387,,,,27.387,,27.387,,,27.387,27.387,,148.312,0.185,0.185,0.185,160.44,0.17125,0.17125,0.17125,
09/27/2003,361.204,,-251.971,,109.233,,-89.24,,,,19.993,-0.805,0.805,0.805,,,0.0,19.188,-7.059,12.129,,,,12.129,,12.129,,,12.129,12.129,,149.048,0.0825,0.0825,0.0825,162.212,0.075,0.075,0.075,
12/27/2003,388.53,,-265.952,,122.578,,-94.035,,,,28.543,-0.688,0.688,0.688,,0.0,0.0,27.855,-10.995,16.86,0.0,,,16.86,0.0,16.86,0.0,0.0,16.86,16.86,,149.368,0.1125,0.1125,0.1125,162.784,0.1025,0.1025,0.1025,
03/27/2004,330.554,,-231.385,,99.169,,-92.694,,,,6.475,-0.381,0.381,0.381,,,0.0,6.094,-2.273,3.821,,,,3.821,,3.821,,,3.821,3.821,,151.328,0.025,0.025,0.025,167.248,0.0225,0.0225,0.0225,
06/26/2004,525.919,,-365.376,,160.543,,-110.72,,,,49.823,-0.19,0.19,0.19,,,0.0,49.633,-18.257,31.376,,,,31.376,,31.376,,,31.376,31.376,,152.852,0.205,0.205,0.205,167.38,0.1875,0.1875,0.1875,
09/25/2004,426.384,,-306.808,,119.576,,-107.448,,,,12.128,-0.171,0.171,0.171,,0.0,0.0,11.957,-4.345,7.612,0.0,,,7.612,0.0,7.612,0.0,0.0,7.612,7.612,,153.036,0.05,0.05,0.0625,162.732,0.0475,0.0475,0.0575,
12/25/2004,455.985992,,-310.587006,,145.398987,,-107.908997,,,,37.490002,-0.998,,0.698,,0.0,0.3,36.492002,-14.484,22.007999,0.0,,,22.008001,0.0,22.007999,0.0,0.0,22.007999,22.007999,,153.160004,0.145,0.145,0.16,162.559998,0.135,0.135,0.1525,
03/26/2005,377.203,,-265.132,,112.071,,-110.321,,,,1.75,-0.677,0.677,0.677,,0.0,0.0,1.073,-0.389,0.684,0.0,,,0.684,0.0,0.684,0.0,0.0,0.684,0.684,,154.332,0.005,0.005,0.005,163.656,0.005,0.005,0.005,
06/25/2005,613.235,,-423.479,,189.756,,-133.448,,,,56.308,-0.224,0.224,0.224,,0.0,0.0,56.084,-20.33,35.754,0.0,,,35.754,0.0,35.754,0.0,0.0,35.754,35.754,,156.032,0.23,0.23,0.23,163.936,0.2175,0.2175,0.2175,
09/24/2005,479.607,,-332.702,,146.905,,-117.966,,,,28.939,-0.189,0.189,0.189,,0.0,0.0,28.75,-10.421,18.329,0.0,,,18.329,0.0,18.329,0.0,0.0,18.329,18.329,,156.944,0.1175,0.1175,0.1175,164.744,0.1125,0.1125,0.1125,
04/01/2006,465.546997,,-323.263,,142.283997,,-140.542999,,,,1.741,-0.907,0.907,,,0.0,0.0,0.834,-0.309,0.525,0.0,,,0.525,0.0,0.525,0.0,0.0,0.525,0.525,,158.792007,0.0025,0.0025,0.0025,164.063995,0.0025,0.0025,0.0025,
07/01/2006,714.94397,,-487.55899,,227.384979,,-158.453995,,,,68.931,-0.647,0.647,,,0.0,0.0,68.284,-25.357,42.926998,0.0,,,42.926999,0.0,42.926998,0.0,0.0,42.926998,42.926998,,159.871994,0.2675,0.2675,0.2675,163.591995,0.2625,0.2625,0.2625,
09/30/2006,559.222,,-382.882,,176.34,,-147.237,,,,29.103,-0.385,0.385,0.385,,0.0,0.0,28.718,-10.659,18.059,0.0,,,18.059,0.0,18.059,0.0,0.0,18.059,18.059,,160.54,0.1125,0.1125,0.1125,164.352,0.11,0.11,0.11,
12/30/2006,629.899,,-429.762,,200.137,,-151.892,,,,48.245,-0.749,0.749,0.749,,0.0,0.0,47.496,-17.999,29.497,0.0,,,29.497,0.0,29.497,0.0,0.0,29.497,29.497,,161.08,0.1825,0.1825,0.1825,164.48,0.18,0.18,0.18,
03/31/2007,559.832,,-391.652,,168.18,,-159.2,,,,8.98,-0.925,0.925,0.925,,0.0,0.0,8.055,-3.056,4.999,0.0,,,4.999,0.0,4.999,0.0,0.0,4.999,4.999,,160.912,0.03,0.03,0.03,164.332,0.03,0.03,0.03,
06/30/2007,790.929,,-540.505,,250.424,0.0,-179.316,166.959,,12.357,71.108,-1.208,0.604,0.604,,0.0,0.604,70.504,-26.747,43.757,0.0,,,43.757,0.0,43.757,0.0,0.0,43.757,43.757,,158.468,0.275,0.275,0.275,162.316,0.27,0.27,0.27,
09/29/2007,629.199,,-430.552,,198.647,0.0,-168.978,156.078,,12.9,29.669,-3.034,1.517,1.517,,0.0,1.517,28.152,-10.684,17.468,0.0,,,17.468,0.0,17.468,0.0,0.0,17.468,17.468,,155.888,0.1125,0.1125,0.1125,159.252,0.11,0.11,0.11,
12/29/2007,723.252,,-487.795,,235.457,,-185.173,,,,50.284,-1.991,1.991,1.991,,0.0,0.0,46.302,-18.276,30.017,0.0,,,28.026,0.0,30.017,0.0,0.0,30.017,30.017,,152.256,0.1975,0.1975,0.1975,155.132,0.1925,0.1925,0.1925,
03/29/2008,576.208,,-400.692,,175.516,0.0,-177.557,163.185,,14.372,-2.041,-1.223,1.223,,,,0.0,-3.264,1.26,-2.004,0.0,,,-2.004,0.0,-2.004,0.0,0.0,-2.004,-2.004,0.0,150.056,-0.0125,-0.0125,-0.0125,150.056,-0.0125,-0.0125,-0.0125,
06/28/2008,898.327,,-624.818,,273.509,0.0,-202.351,187.343,,15.008,71.158,-0.573,0.573,,,,0.0,70.585,-27.233,43.352,0.0,,,43.352,0.0,43.352,0.0,0.0,43.352,43.352,0.0,148.772,0.2925,0.2925,0.2925,151.224,0.2875,0.2875,0.2875,
09/27/2008,733.918,,-515.722,,218.196,0.0,-192.119,176.774,,15.345,26.077,0.069,-0.069,,,,0.0,26.146,-10.276,15.87,0.0,,,15.87,0.0,15.87,0.0,0.0,15.87,15.87,0.0,145.716,0.11,0.11,0.11,148.296,0.1075,0.1075,0.1075,
12/27/2008,799.496,,-554.456,,245.04,,-204.665,,,,40.375,-0.406,0.406,0.406,,0.0,0.0,39.969,-15.257,24.712,0.0,,,24.712,0.0,24.712,0.0,0.0,24.712,24.712,,144.74,0.17,0.17,0.17,147.296,0.1675,0.1675,0.1675,
03/28/2009,650.171,650.171,-449.135,449.135,201.036,0.0,-199.851,183.65,16.201,0.0,1.185,-0.414,0.414,,,,0.0,0.771,-0.301,0.47,0.0,0.0,0.0,0.47,0.0,0.47,0.0,0.0,0.47,0.47,0.0,143.804,0.0025,0.0025,0.0025,146.212,0.0025,0.0025,0.0025,
06/27/2009,946.504,946.504,-644.306,644.306,302.198,0.0,-213.904,197.769,16.135,0.0,88.294,-0.264,0.264,,,,0.0,88.03,-33.266,54.764,0.0,0.0,0.0,54.764,0.0,54.764,0.0,0.0,54.764,54.764,0.0,143.536,0.3825,0.3825,0.3825,146.056,0.375,0.375,0.375,
09/26/2009,747.73,747.73,-501.692,501.692,246.038,0.0,-210.241,193.82,16.421,0.0,35.797,-0.461,0.461,,,,0.0,35.336,-13.357,21.979,0.0,0.0,0.0,21.979,0.0,21.979,0.0,0.0,21.979,21.979,0.0,144.136,0.152488,0.152488,0.152488,146.844,0.149676,0.149676,0.149676,
12/26/2009,862.532,862.532,-578.348,578.348,284.184,0.0,-226.328,208.827,17.501,0.0,57.856,-0.505,0.505,,,,0.0,57.351,-20.077,37.274,0.0,0.0,0.0,37.274,0.0,37.274,0.0,0.0,37.274,37.274,0.0,144.36,0.26,0.26,0.26,147.26,0.255,0.255,0.255,
03/27/2010,710.917,710.917,-479.986,479.986,230.931,0.0,-214.464,197.81,16.654,0.0,16.467,-0.318,0.318,,,,0.0,16.149,-5.567,10.582,0.0,0.0,0.0,10.582,0.0,10.582,0.0,0.0,10.582,10.582,0.0,144.618,0.075,0.075,0.075,148.0,0.07,0.07,0.07,
06/26/2010,1065.656,1065.656,-705.527,705.527,360.129,0.0,-236.481,219.324,17.157,0.0,123.648,-0.241,0.241,,,,0.0,123.407,-46.089,77.318,0.0,0.0,0.0,77.318,0.0,77.318,0.0,0.0,77.318,77.318,0.0,145.33,0.53,0.53,0.53,149.356,0.52,0.52,0.52,
09/25/2010,829.114,829.114,-553.426,553.426,275.688,0.0,-228.281,210.779,17.502,0.0,47.407,-0.038,0.038,,,,0.0,47.369,-17.506,29.863,0.0,0.0,0.0,29.863,0.0,29.863,0.0,0.0,29.863,29.863,0.0,145.2,0.205,0.205,0.205,149.864,0.2,0.2,0.2,
12/25/2010,1032.649,1032.649,-695.732,695.732,336.917,0.0,-258.215,239.731,18.484,0.0,78.702,-0.687,0.687,,,,0.0,78.015,-27.806,50.209,0.0,0.0,0.0,50.209,0.0,50.209,0.0,0.0,50.209,50.209,0.0,145.624,0.345,0.345,0.345,150.27,0.335,0.335,0.335,
03/26/2011,836.576,836.576,-562.97,562.97,273.606,0.0,-244.84,226.575,18.265,0.0,28.766,-0.243,0.243,,,,0.0,28.523,-10.188,18.335,0.0,0.0,0.0,18.335,0.0,18.335,0.0,0.0,18.335,18.335,0.0,145.408,0.125,0.125,0.125,149.854,0.12,0.12,0.12,
06/25/2011,1178.363,1178.363,-775.866,775.866,402.497,0.0,-258.234,239.405,18.829,0.0,144.263,-0.217,0.217,,,,0.0,144.046,-52.886,91.16,0.0,0.0,0.0,91.16,0.0,91.16,0.0,0.0,91.16,91.16,0.0,144.014,0.635,0.635,0.635,148.36,0.615,0.615,0.615,
09/24/2011,977.776,977.776,-650.173,650.173,327.603,0.0,-259.474,239.883,19.591,0.0,68.129,-0.591,0.591,,,,0.0,67.538,-24.805,42.733,0.0,0.0,0.0,42.733,0.0,42.733,0.0,0.0,42.733,42.733,0.0,142.452,0.3,0.3,0.3,146.686,0.29,0.29,0.29,
12/31/2011,1240.028,1240.028,-836.862,836.862,403.166,0.0,-291.621,267.959,23.662,0.0,111.545,-1.036,1.036,,,,0.0,110.509,-39.997,70.512,0.0,0.0,0.0,70.512,0.0,70.512,0.0,0.0,70.512,70.512,0.0,142.38,0.495,0.495,0.495,146.512,0.48,0.48,0.48,
03/31/2012,1020.417,1020.417,-687.617,687.617,332.8,0.0,-268.407,246.668,21.739,0.0,64.393,-0.583,0.583,,,,0.0,63.81,-23.482,40.328,0.0,0.0,0.0,40.328,0.0,40.328,0.0,0.0,40.328,40.328,0.0,143.188,0.28,0.28,0.28,146.988,0.275,0.275,0.275,
06/30/2012,1291.899,1291.899,-840.438,840.438,451.461,0.0,-281.617,259.184,22.433,0.0,169.844,-0.031,0.031,,,,0.0,169.813,-63.192,106.621,0.0,0.0,0.0,106.621,0.0,106.621,0.0,0.0,106.621,106.621,0.0,143.628,0.74,0.74,0.74,146.976,0.725,0.725,0.725,
09/29/2012,1065.638,1065.638,-708.467,708.467,357.171,0.0,-279.392,257.184,22.208,0.0,77.779,-0.241,0.241,,,,0.0,77.538,-27.517,50.021,0.0,0.0,0.0,50.021,0.0,50.021,0.0,0.0,50.021,50.021,0.0,141.482,0.35,0.35,0.35,144.626,0.35,0.35,0.35,
12/29/2012,1286.166,1286.166,-861.544,861.544,424.622,0.0,-299.846,277.251,22.595,0.0,124.776,-0.2,0.2,,,,0.0,124.576,-45.089,79.487,0.0,0.0,0.0,79.487,0.0,79.487,0.0,0.0,79.487,79.487,0.0,140.436,0.57,0.57,0.57,143.466,0.55,0.55,0.55,
03/30/2013,1085.838,1085.838,-733.747,733.747,352.091,0.0,-284.168,261.469,22.699,0.0,67.923,-0.179,0.179,,,,0.0,67.744,-23.738,44.006,0.0,0.0,0.0,44.006,0.0,44.006,0.0,0.0,44.006,44.006,0.0,138.896,0.32,0.32,0.32,141.61,0.31,0.31,0.31,
06/29/2013,1455.767,1455.767,-949.627,949.627,506.14,0.0,-308.161,283.941,24.22,0.0,197.979,-0.556,0.556,,,,0.0,197.423,-73.843,123.58,0.0,0.0,0.0,123.58,0.0,123.58,0.0,0.0,123.58,123.58,0.0,278.688,0.445,0.445,0.445,283.16,0.435,0.435,0.435,
09/28/2013,1208.09,1208.09,-792.424,792.424,415.666,0.0,-313.996,287.859,26.137,0.0,101.67,-0.35,0.35,,,,0.0,101.32,-36.553,64.767,0.0,0.0,0.0,64.767,0.0,64.767,0.0,0.0,64.767,64.767,0.0,139.524,0.46,0.46,0.46,141.726,0.46,0.46,0.46,
12/28/2013,1415.089,1415.089,-935.377,935.377,479.712,0.0,-332.634,305.665,26.969,0.0,147.078,0.528,-0.528,,,,0.0,147.606,-51.725,95.881,0.0,0.0,0.0,95.881,0.0,95.881,0.0,0.0,95.881,95.881,0.0,139.749,0.69,0.69,0.69,141.829,0.68,0.68,0.68,
03/29/2014,1183.68,1183.68,-787.461,787.461,396.219,0.0,-317.49,290.27,27.22,0.0,78.729,-0.454,0.454,,,,0.0,78.275,-29.466,48.809,0.0,0.0,0.0,48.809,0.0,48.809,0.0,0.0,48.809,48.809,0.0,139.118,0.35,0.35,0.35,141.032,0.35,0.35,0.35,
06/28/2014,1583.831,1583.831,-1033.299,1033.299,550.532,0.0,-339.503,311.589,27.914,0.0,211.029,-0.308,0.308,,,,0.0,210.721,-77.31,133.411,0.0,0.0,0.0,133.411,0.0,133.411,0.0,0.0,133.411,133.411,0.0,138.394,0.96,0.96,0.96,140.11,0.95,0.95,0.95,
09/27/2014,1359.95,1359.95,-895.881,895.881,464.069,0.0,-342.056,312.669,29.387,0.0,122.013,-0.505,0.505,,,,0.0,121.508,-44.905,76.603,0.0,0.0,0.0,76.603,0.0,76.603,0.0,0.0,76.603,76.603,0.0,137.367,0.56,0.56,0.56,138.863,0.55,0.55,0.55,
12/27/2014,1584.254,1584.254,-1044.659,1044.659,539.595,0.0,-361.894,331.78,30.114,0.0,177.701,-0.618,0.618,,,,0.0,177.083,-65.021,112.062,0.0,0.0,0.0,112.062,0.0,112.062,0.0,0.0,112.062,112.062,0.0,136.194,0.82,0.82,0.82,137.733,0.81,0.81,0.81,
03/28/2015,1331.352,1331.352,-886.747,886.747,444.605,0.0,-351.758,321.476,30.282,0.0,92.847,-0.866,0.866,,,,0.0,91.981,-33.941,58.04,0.0,0.0,0.0,58.04,0.0,58.04,0.0,0.0,58.04,58.04,0.0,136.347,0.43,0.43,0.43,137.735,0.42,0.42,0.42,
06/27/2015,1772.9,1772.9,-1147.58,1147.58,625.32,0.0,-380.155,349.842,30.313,0.0,245.165,-0.832,0.832,,,,0.0,244.333,-91.002,153.331,0.0,0.0,0.0,153.331,0.0,153.331,0.0,0.0,153.331,153.331,0.0,136.12,1.13,1.13,1.13,137.4,1.12,1.12,1.12,
09/26/2015,1475.645,1475.645,-963.397,963.397,512.248,0.0,-373.04,342.891,30.149,0.0,139.208,-0.782,0.782,,,,0.0,138.426,-51.114,87.312,0.0,0.0,0.0,87.312,0.0,87.312,0.0,0.0,87.312,87.312,0.0,135.525,0.64,0.64,0.64,136.741,0.64,0.64,0.64,
12/26/2015,1646.61,1646.61,-1085.609,1085.609,561.001,0.0,-387.713,354.888,32.825,0.0,173.288,-0.411,0.411,,,,0.0,172.877,-61.165,111.712,0.0,0.0,0.0,111.712,0.0,111.712,0.0,0.0,111.712,111.712,0.0,134.338,0.83,0.83,0.83,135.506,0.82,0.82,0.82,
