Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2018,519.845,519.845,-185.962,185.962,333.883,0.0,-573.686,64.608,46.188,18.42,104.078,405.0,-239.803,-2.169,0.68,0.68,0.0,,1.489,-241.972,86.703,-155.269,0.0,0.0,0.0,-155.269,0.0,-155.269,0.0,0.082,-155.187,260.801191,415.988191,74.503,-2.08,-2.08,3.500546,74.503,-2.08,-2.08,3.500546,
09/30/2018,563.309,563.309,-201.726,201.726,361.583,0.0,-180.813,63.224,47.903,15.321,117.589,0.0,180.77,8.619,0.673,0.673,0.0,,-9.292,189.389,-20.865,168.524,0.0,0.0,0.0,168.524,0.0,168.524,0.0,-0.085,168.439,165.933873,-2.505127,75.011,2.25,2.25,2.212127,81.018,2.08,2.08,2.049079,
12/31/2018,595.726,595.726,-220.734,220.734,374.992,0.0,-181.35,62.911,50.911,12.0,118.439,0.0,193.642,4.848,0.661,0.661,0.0,,-5.509,198.49,-28.168,170.322,0.0,0.0,0.0,170.322,0.0,170.322,0.0,-0.007,170.315,162.642956,-7.672044,75.473,2.26,2.26,2.154982,80.928,2.1,2.1,2.005199,
03/31/2019,595.424,595.424,-214.854,214.854,380.57,0.0,-186.228,66.559,51.053,15.506,119.669,0.0,194.342,12.333,0.0,0.0,0.0,,-12.333,206.675,-5.646,201.029,0.0,0.0,0.0,201.029,0.0,201.029,0.0,-0.007,201.022,164.220029,-36.801971,75.92,2.65,2.65,2.163067,81.201,2.47,2.47,2.016779,
06/30/2019,608.321,608.321,-218.13,218.13,390.191,0.0,-183.354,69.059,53.04,16.019,114.295,0.0,206.837,13.811,0.0,0.0,0.0,,-13.811,220.648,-31.397,189.251,0.0,0.0,0.0,189.251,0.0,189.251,0.0,-0.006,189.245,166.232158,-23.012842,76.552,2.47,2.47,2.171493,81.335,2.33,2.33,2.047061,
09/30/2019,654.415,654.415,-237.141,237.141,417.274,0.0,-188.668,69.936,55.279,14.657,118.732,0.0,228.606,19.169,0.0,0.0,0.0,,-19.169,247.775,-38.88,208.895,0.0,0.0,0.0,208.895,0.0,208.895,0.0,-0.005,208.89,192.682099,-16.207901,76.426,2.73,2.73,2.521159,80.753,2.59,2.59,2.38929,
12/31/2019,552.546,552.546,-196.243,196.243,356.303,0.0,-180.314,70.251,54.535,15.716,110.063,0.0,175.989,11.183,-37.698,0.0,-37.698,,26.515,187.172,73.52,260.692,0.0,0.0,0.0,260.692,0.0,260.692,0.0,-0.005,260.687,175.144723,-85.542277,76.345,3.41,3.41,2.294122,80.261,3.25,3.25,2.184199,
03/31/2020,523.029,523.029,-184.778,184.778,338.251,0.0,-188.589,75.435,57.086,18.349,113.154,0.0,149.662,12.157,,,,,-12.157,161.819,-23.388,138.431,0.0,0.0,0.0,138.431,0.0,138.431,0.0,0.0,138.431,147.683603,9.252603,76.264,1.82,1.82,1.936479,79.939,1.73,1.73,1.845746,
06/30/2020,540.57,540.57,-196.481,196.481,344.089,0.0,-177.1,65.556,51.237,14.319,111.544,0.0,166.989,8.256,,,-8.668,,0.412,175.245,-30.452,144.793,0.0,0.0,0.0,144.793,0.0,144.793,0.0,0.0,144.793,144.793,0.0,75.808,1.91,1.91,1.91,79.298,1.83,1.83,1.83,
09/30/2020,580.75,,,,371.70323,,,,,,,,216.211,,,,,,,225.75,,157.364,,,,,,157.364,,,157.364,176.087,,,1.994,1.994,2.214,,1.994,1.994,2.214,
12/31/2020,607.25,,,,390.643925,,,,,,,,229.263,,,,,,,238.35,,166.636,,,,,,166.636,,,166.636,185.826,,,2.108,2.108,2.328,,2.108,2.108,2.328,
