Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2006,482.55899,9.938,9.938,0.0,30.639999,30.639999,,19.215,0.0,0.0,19.215,0.0,10.553,,,,70.346001,207.737,329.47699,-121.739998,0.0,204.475998,0.0,0.0,0.0,,204.475998,412.212997,,28.974001,28.974001,,,,12.774,,,,,59.005997,,,59.005997,100.753998,95.725998,,,,301.119995,,,,301.119995,396.845993,497.599991,0.205,98.092003,,,0.0,-106.585999,-11.375,-19.663996,4.623,-15.040996,482.558995,
06/30/2006,724.51001,33.182999,33.182999,0.0,43.676998,43.676998,,21.148001,0.0,0.0,21.148001,0.0,16.030001,,,,114.038002,412.734985,540.283997,-127.549004,0.0,197.737,14.266,0.0,14.266,,183.471,610.471985,,57.715,57.715,,,,74.327003,,,,,40.506992,,,40.506992,172.548996,250.602997,,,,317.812988,,,,317.812988,568.415985,740.964981,0.175,100.046997,,,0.0,-110.207001,-11.340996,-21.325999,4.871,-16.455,724.509981,
09/30/2006,722.585999,20.774,20.774,0.0,52.889,52.889,,22.16,0.0,0.0,22.16,0.0,16.573999,,,,112.397003,410.010986,545.453003,-135.442001,0.0,200.177994,13.79,0.0,13.79,,186.387994,610.18898,,63.137001,63.137001,,,,75.831001,,,,,43.813004,,,43.813004,182.781006,227.690002,,,,328.589996,,,,328.589996,556.279999,739.061005,0.16,100.569,,,0.0,-110.828003,-11.466995,-21.565998,5.091,-16.474998,722.586007,
12/31/2006,761.382019,26.738001,26.738001,0.0,56.923,56.923,,24.483999,0.0,0.0,0.0,0.0,19.875,,,,128.020004,431.451996,573.510986,-142.059006,0.0,201.910004,13.263,0.0,13.263,,188.647004,633.362,,54.603001,54.603001,,,,76.803001,,,,,63.976002,,,63.976002,195.382004,229.203995,,,,457.479004,,,,457.479004,686.682999,882.065002,0.16,101.780998,,,0.0,-123.329002,-104.797005,-126.185009,5.502,-120.683009,761.381993,
03/31/2007,759.336975,25.749001,25.749001,0.0,65.185997,65.185997,,26.278,0.0,0.0,26.278,0.0,18.423,,,,135.636002,438.156006,588.046997,-149.891006,0.0,185.544998,12.762,0.0,12.762,,172.782998,623.701004,,47.075001,47.075001,,,,75.332001,75.332001,0.0,0.0,,68.234005,,,68.234005,190.641006,206.147995,206.147995,0.0,0.0,470.436005,,,,470.436005,676.584,867.225006,0.16,102.794998,,,0.0,-114.114998,-102.814995,-113.974995,6.087,-107.887995,759.337011,
06/30/2007,764.04303,39.84,39.84,0.0,56.167999,56.167999,,27.024,0.0,0.0,27.024,0.0,12.83,,,,135.862,437.687988,597.114014,-159.425995,0.0,190.492996,12.26,0.0,12.26,,178.232996,628.180984,,45.511002,45.511002,,,,70.780998,70.780998,0.0,0.0,,70.752007,,,70.752007,187.044006,217.028,217.028,0.0,0.0,475.346008,,,,475.346008,692.374008,879.418015,0.16,104.82,,,0.0,-126.207001,-100.011002,-121.238003,5.863,-115.375003,764.043012,
09/30/2007,757.802979,14.744,14.744,0.0,61.639999,61.639999,,29.089001,0.0,0.0,29.089001,0.0,9.705,,,,115.178001,414.345001,582.817993,-168.473007,0.0,228.279999,13.08,0.0,13.08,,215.199999,642.625,,68.844002,68.844002,,,,74.681,,,,,57.215004,,,57.215004,200.740005,192.638,,,,548.690002,,,,548.690002,741.328003,942.068008,0.16,105.961998,,,0.0,-158.712006,-131.674988,-184.264995,0.0,-184.264995,757.803013,
12/31/2007,782.528015,19.736,19.736,0.0,52.731998,52.731998,,28.798,0.0,0.0,0.0,28.798,26.577,,,,127.843002,442.425995,619.958984,-177.533005,0.0,212.259003,12.519,0.0,12.519,,199.740003,654.684998,,65.884003,65.884003,,,,106.945,,,,,49.687996,,,49.687996,222.516998,170.529007,,,,566.739014,,,,566.739014,737.268021,959.785019,0.16,108.918999,,,0.0,-170.242996,-116.093002,-177.257,0.0,-177.257,782.528019,
03/31/2008,783.227,24.913,24.913,,61.227,61.227,,25.897,,0.0,1.432,24.465,27.914,,,,139.951,444.717,632.15,-187.433,0.0,198.559,12.432,0.0,12.432,,186.127,643.276,,45.932,45.932,,,,107.83,103.419,4.411,4.411,,70.841,,,70.841,224.603,159.155,138.145,21.01,21.01,577.291,,,,577.291,736.446,961.049,0.16,117.222,,,0.0,-181.367,-113.837,-177.822,0.0,-177.822,783.227,
06/30/2008,795.737,69.030998,69.030998,0.0,51.313999,51.313999,,26.488001,24.004,0.0,2.484,0.0,18.219,,,,165.052002,442.105011,638.630005,-196.524994,0.0,188.580002,11.875,0.0,11.875,,176.705002,630.685013,,45.773998,45.773998,,,,54.23,49.86,4.37,4.37,,62.104004,,,62.104004,162.108002,239.022003,219.085003,19.937,19.937,586.939026,,,,586.939026,825.961029,988.069031,0.16,118.768997,,,0.0,-199.307007,-111.953979,-192.331989,0.0,-192.331989,795.737042,
09/30/2008,811.471985,53.069,53.069,0.0,63.276001,63.276001,,25.290001,25.290001,0.0,0.0,0.0,27.917,,,,169.552002,448.644012,655.520996,-206.876999,0.0,193.276001,11.317,0.0,11.317,,181.959001,641.920013,,78.862999,78.862999,,,,51.928001,47.067001,4.861,4.861,,47.895004,,,47.895004,178.686005,234.330002,211.610003,22.719999,22.719999,590.593994,,,,590.593994,824.923996,1003.610001,0.16,119.649002,,,0.0,-202.460999,-109.485992,-192.137989,0.0,-192.137989,811.472012,
12/31/2008,812.967,39.941,39.941,0.0,71.754,71.754,,24.654,,0.0,1.697,22.957,25.521,,,,161.87,443.4,652.329,-208.929,0.0,207.697,10.823,0.0,10.823,,196.874,651.097,,64.962,64.962,,,,44.486,37.118,7.368,7.368,,76.574,,,76.574,186.022,224.667,197.734,26.933,26.933,619.876,,,,619.876,844.543,1030.565,0.16,120.419,,,0.0,-209.716,-128.461,-217.598,0.0,-217.598,812.967,
03/31/2009,811.895,43.734,43.734,0.0,63.568,63.568,0.0,26.659,0.0,0.0,0.779,25.88,27.557,,1.42,27.557,161.518,444.618,664.17,-219.552,0.0,205.759,10.278,,,,194.061,650.377,,139.741,60.443,1.502,1.207,76.589,47.28,18.446,,,28.834,0.0,87.846,,0.0,187.021,212.98,212.98,,,632.623,,306.866,,237.911,845.603,1032.624,0.16,110.844,24.103,86.741,0.0,-213.812,-117.921,-220.729,0.0,-220.729,811.895,
06/30/2009,793.363,22.068,22.068,0.0,64.937,64.937,0.0,26.772,0.0,0.0,1.504,25.268,22.314,,1.587,22.314,136.091,444.741,673.834,-229.093,0.0,212.531,9.727,,,,201.217,657.272,,134.36,58.018,0.713,1.166,74.463,176.724,13.4,,,163.324,0.0,85.378,,0.0,311.084,78.339,78.339,,,628.717,,305.045,,238.294,707.056,1018.14,0.16,115.728,25.502,90.226,0.0,-221.332,-116.303,-221.747,-3.03,-224.777,793.363,
09/30/2009,773.175,18.91,18.91,0.0,47.269,47.269,0.0,27.37,0.0,0.0,1.212,26.158,20.664,,2.019,20.664,114.213,445.407,684.344,-238.937,0.0,213.555,9.214,,,,202.322,658.962,,126.129,46.359,0.0,1.108,78.662,179.515,19.2,,,160.315,0.0,84.505,,0.0,305.644,72.434,72.434,,,620.095,,295.844,,239.746,692.529,998.173,0.16,116.587,25.697,90.89,0.0,-233.355,-103.943,-220.551,-4.447,-224.998,773.175,
12/31/2009,772.728,10.519,10.519,0.0,46.393,46.393,0.0,25.871,0.0,0.0,1.158,24.713,16.466,0.0,2.341,16.466,99.249,456.184,704.753,-248.569,0.0,217.295,8.781,0.0,8.781,,206.173,673.479,,65.111,39.264,0.0,0.0,25.847,57.489,16.4,,,41.089,51.625,84.243,0.0,42.865,174.225,197.206,197.206,,,543.096,0.0,202.549,,256.304,740.302,914.527,0.16,117.296,25.864,91.432,0.0,-226.215,-31.223,-139.982,-1.817,-141.799,772.728,
03/31/2010,778.518,17.76,17.76,0.0,49.873,49.873,0.0,27.373,0.0,0.0,1.305,26.068,24.016,,2.459,24.016,119.022,440.391,699.428,-259.037,0.0,219.105,8.264,,,,208.382,659.496,,68.617,40.383,0.0,0.0,28.234,57.571,17.7,,,39.871,55.427,82.758,,44.565,181.615,191.651,191.651,,,548.03,0.0,200.255,,265.017,739.681,921.296,0.16,120.401,26.547,93.854,0.0,-229.07,-31.562,-140.071,-2.707,-142.778,778.518,
06/30/2010,762.629,10.686,10.686,0.0,49.762,49.762,0.0,24.847,0.0,0.0,1.05,23.797,21.613,,2.527,21.613,106.908,434.595,704.406,-269.811,0.0,221.126,7.726,,,,210.873,655.721,,68.675,41.263,0.0,0.0,27.412,34.083,15.0,,,19.083,52.444,80.343,,39.25,155.202,209.808,209.808,,,538.466,0.0,198.769,,259.354,748.274,903.476,0.16,121.367,26.701,94.666,0.0,-227.81,-31.304,-137.587,-3.26,-140.847,762.629,
09/30/2010,765.0,16.07,16.07,0.0,48.034,48.034,0.0,24.876,0.0,0.0,1.34,23.536,24.095,,2.336,24.095,113.075,429.047,708.691,-279.644,0.0,222.878,7.171,,,,213.371,651.925,,75.053,45.708,0.0,,29.345,38.27,16.9,,,21.37,51.08,77.647,,36.865,164.403,205.376,205.376,,,528.968,,190.699,,260.622,734.344,898.747,0.16,125.524,27.761,97.763,0.0,-224.958,-30.778,-130.052,-3.695,-133.747,765.0,
12/31/2010,750.306,5.775,5.775,0.0,50.578,50.578,0.0,23.571,0.0,0.0,0.678,22.893,17.623,0.0,2.458,17.623,97.547,416.955,705.341,-288.386,0.0,235.804,6.555,0.0,6.555,,226.791,652.759,,73.822,46.247,0.0,0.0,27.575,14.973,0.0,,,14.973,44.545,75.395,0.0,34.336,133.34,227.131,227.131,,,552.19,0.0,217.741,,259.054,779.321,912.661,0.16,126.367,27.901,98.466,0.0,-226.74,-57.68,-157.893,-4.462,-162.355,750.306,
03/31/2011,787.987,44.984,44.984,0.0,49.776,49.776,0.0,26.18,0.0,0.0,0.694,25.486,16.719,,2.9,16.719,137.659,408.381,707.762,-299.381,0.0,241.947,6.137,,,,232.91,650.328,,74.076,44.354,,,29.722,17.673,0.0,,,17.673,46.934,73.025,,36.34,138.683,276.689,276.689,,,546.542,,216.409,,257.108,823.231,961.914,0.16,153.635,32.887,120.748,0.0,-264.632,-57.507,-168.344,-5.583,-173.927,787.987,
06/30/2011,772.369,41.738,41.738,0.0,39.884,39.884,0.0,25.777,0.0,0.0,0.546,25.231,20.772,,2.984,20.772,128.171,406.566,715.949,-309.383,0.0,237.632,5.718,,,,228.93,644.198,,64.112,38.612,,,25.5,18.814,0.0,,,18.814,53.886,70.644,,42.565,136.812,271.855,271.855,,,543.909,,215.004,,258.261,815.764,952.576,0.16,155.515,33.093,122.422,0.0,-272.378,-57.412,-174.115,-6.092,-180.207,772.369,
09/30/2011,768.967,43.229,43.229,0.0,46.698,46.698,0.0,25.841,0.0,0.0,0.792,25.049,18.142,,,18.142,133.91,398.281,718.122,-319.841,0.0,236.776,5.297,,,,231.479,635.057,,73.066,43.92,,,29.146,19.796,0.0,,,19.796,46.954,68.32,,34.94,139.816,266.664,266.664,,,536.855,,209.256,,259.279,803.519,943.335,0.16,159.902,34.404,125.498,0.0,-269.99,-57.195,-167.123,-7.245,-174.368,768.967,
12/31/2011,759.172,30.783,30.783,0.0,46.235,46.235,0.0,25.696,0.0,0.0,0.309,25.387,19.739,0.0,,19.739,122.453,396.732,725.328,-328.596,0.0,239.987,4.879,0.0,4.879,,235.108,636.719,,72.233,45.326,0.0,0.0,26.907,20.795,0.0,,,20.795,51.094,65.834,0.0,41.242,144.122,261.474,261.474,,,603.434,0.0,274.453,,263.147,864.908,1009.03,0.16,160.815,34.527,126.288,0.0,-281.141,-121.455,-241.621,-8.237,-249.858,759.172,
03/31/2012,955.002,50.107,50.107,0.0,55.705,55.705,0.0,36.744,0.0,0.0,0.997,35.747,19.53,,,19.53,162.086,526.748,868.739,-341.991,0.0,266.168,4.462,,,,261.706,792.916,,77.083,46.147,,,30.936,21.005,0.0,,,21.005,51.599,63.558,,38.209,149.687,375.494,375.494,,,678.903,,335.927,,279.418,1054.397,1204.084,0.16,162.702,34.831,127.871,0.0,-281.971,-120.656,-239.765,-9.317,-249.082,955.002,
06/30/2012,947.582,47.33,47.33,0.0,55.167,55.167,0.0,36.219,0.0,0.0,0.386,35.833,18.2,,,18.2,156.916,522.67,877.946,-355.276,0.0,267.996,4.044,,,,263.952,790.666,,76.125,47.205,,,28.92,22.267,0.0,,,22.267,59.273,61.651,,47.74,157.665,370.738,370.738,,,678.709,,336.647,,280.411,1049.447,1207.112,0.16,164.145,35.086,129.059,0.0,-293.046,-119.909,-248.65,-10.88,-259.53,947.582,
09/30/2012,971.153,53.685,53.685,0.0,67.897,67.897,0.0,36.058,0.0,0.0,0.622,35.436,22.437,,,22.437,180.077,520.398,891.201,-370.803,0.0,270.678,3.623,,,,267.055,791.076,,95.433,58.14,,,37.293,22.956,0.0,,,22.956,51.568,59.303,,38.312,169.957,365.14,365.14,,,688.803,,341.673,,287.827,1053.943,1223.9,0.16,165.09,35.355,129.735,0.0,-285.763,-119.083,-239.596,-13.151,-252.747,971.153,
12/31/2012,936.115,31.61,31.61,0.0,60.037,60.037,0.0,37.734,0.0,0.0,0.989,36.745,29.931,0.0,,29.931,159.312,512.84,897.461,-384.621,0.0,263.963,3.203,0.0,3.203,,260.76,776.803,,86.531,52.093,0.0,0.0,34.438,23.791,0.0,,,23.791,60.59,56.891,0.0,47.768,170.912,337.198,337.198,,,714.236,0.0,374.025,,283.32,1051.434,1222.346,0.16,166.354,35.502,130.852,0.0,-289.727,-148.345,-271.558,-14.673,-286.231,936.115,
03/31/2013,943.015,40.852,40.852,0.0,60.218,60.218,0.0,40.421,0.0,0.0,0.929,39.492,33.641,,,33.641,175.132,504.048,903.392,-399.344,0.0,263.835,2.784,,,,261.051,767.883,,96.653,57.294,,,39.359,23.294,0.0,,,23.294,58.135,54.488,,42.75,178.082,332.992,332.992,,,718.471,,375.01,,288.973,1051.463,1229.545,0.16,168.74,35.912,132.828,0.0,-292.452,-146.603,-270.155,-16.375,-286.53,943.015,
06/30/2013,933.603,36.274,36.274,0.0,56.916,56.916,0.0,39.711,0.0,0.0,1.074,38.637,33.276,,,33.276,166.177,502.419,916.376,-413.957,0.0,265.007,2.364,,,,262.643,767.426,,91.672,54.86,,,36.812,22.71,0.0,,,22.71,62.934,51.887,,51.322,177.316,326.326,326.326,,,711.521,,375.889,,283.745,1037.847,1215.163,0.16,169.867,36.372,133.495,0.0,-293.074,-144.637,-267.684,-13.876,-281.56,933.603,
09/30/2013,939.839,45.487,45.487,0.0,67.313,67.313,0.0,39.334,0.0,0.0,0.863,38.471,36.886,,,36.886,189.02,489.09,919.899,-430.809,0.0,261.729,1.941,,,,259.788,750.819,,106.59,60.65,,,45.94,22.125,0.0,,,22.125,56.231,48.976,,43.769,184.946,321.344,321.344,,,713.86,,376.707,,288.177,1035.204,1220.15,0.16,170.612,36.479,134.133,0.0,-290.655,-142.779,-262.662,-17.649,-280.311,939.839,
12/31/2013,946.685,61.11,61.11,0.0,66.196,66.196,0.0,39.972,0.0,0.0,0.543,39.429,37.761,0.0,,37.761,205.039,490.036,935.884,-445.848,0.0,251.61,1.52,0.0,1.52,,250.09,741.646,,100.519,57.507,0.0,0.0,43.012,44.343,0.0,,,44.343,68.166,46.567,0.0,54.098,213.028,295.494,295.494,,,626.042,0.0,294.55,,284.925,921.536,1134.564,0.16,171.34,36.479,134.861,0.0,-295.784,-63.595,-187.879,0.0,-187.879,946.685,
03/31/2014,1407.147,61.9,61.9,0.0,64.715,64.715,0.0,35.447,0.0,0.0,1.189,34.258,43.131,,,43.131,205.193,489.633,951.387,-461.754,0.0,712.321,1.099,,,,711.222,1201.954,,110.494,62.598,,,47.896,48.586,0.0,,,48.586,76.606,43.299,,60.572,235.686,751.645,751.645,,,626.032,,294.799,,287.934,1377.677,1613.363,0.121,172.107,37.155,134.952,0.0,-315.075,-63.369,-206.216,0.0,-206.216,1407.147,
06/30/2014,1583.721,40.61,40.61,0.0,129.652,129.652,0.0,153.154,0.0,0.0,61.663,91.491,41.219,,,35.166,364.635,785.518,1271.338,-485.82,0.0,433.568,0.677,,,33.273,399.618,1219.086,,202.858,128.338,,30.75,43.77,42.401,0.0,,,42.401,68.62,40.676,5.79,56.919,313.879,790.643,790.643,,,739.844,,293.995,15.514,383.869,1530.487,1844.366,0.096,171.313,38.173,133.14,0.0,-378.439,-53.615,-260.645,0.0,-260.645,1583.721,
09/30/2014,1578.508,123.69,123.69,0.0,138.779,138.779,0.0,114.225,0.0,0.0,27.87,86.355,37.263,,,35.037,413.957,742.739,1246.668,-503.929,0.0,421.812,0.335,,,30.766,390.711,1164.551,,204.975,140.946,,12.51,51.519,40.931,0.0,,,40.931,66.813,37.984,25.415,49.053,312.719,777.999,777.999,,,752.121,,293.295,12.325,383.102,1530.12,1842.839,0.092,230.863,42.649,188.214,0.0,-427.766,-67.52,-264.331,0.0,-264.331,1578.508,
12/31/2014,1816.495,14.258,14.258,0.0,143.052,143.052,0.0,133.855,0.0,0.0,41.795,92.06,56.523,,,56.523,347.688,927.662,1456.338,-528.676,0.0,541.145,31.315,0.0,31.315,33.409,476.421,1468.807,,198.328,149.514,,2.699,46.115,52.712,9.576,,,43.136,122.857,35.255,21.103,101.417,373.897,932.075,932.075,,,859.968,0.0,342.935,21.769,438.906,1792.043,2165.94,0.092,228.4,42.756,185.644,0.0,-468.902,-124.296,-364.706,15.261,-349.445,1816.495,
03/31/2015,1829.748,53.393,53.393,0.0,154.167,154.167,0.0,133.819,0.0,0.0,42.266,91.553,70.139,,,55.443,411.518,923.535,1485.948,-562.413,0.0,494.695,30.784,,,32.395,431.516,1418.23,,204.219,141.479,,9.18,53.56,42.554,0.0,,,42.554,105.713,32.914,,88.341,352.486,1004.623,1004.623,,,861.311,,341.479,37.444,449.474,1865.934,2218.42,0.0,228.896,44.421,184.475,0.0,-480.637,-150.046,-401.787,13.115,-388.672,1829.748,
06/30/2015,1777.606,35.876,35.876,0.0,136.72,136.72,0.0,138.759,0.0,0.0,45.504,93.255,68.823,,,53.642,380.178,915.292,1511.254,-595.962,0.0,482.136,30.254,,,32.465,419.417,1397.428,,191.56,126.864,,16.911,47.785,45.066,2.5,,,42.566,103.476,30.097,26.469,82.379,340.102,990.768,990.768,,,869.527,,338.265,45.704,428.992,1860.295,2200.397,0.0,228.542,0.18,228.362,0.0,-517.242,-145.686,-434.386,11.595,-422.791,1777.606,
09/30/2015,1728.222,29.336,29.336,0.0,146.522,146.522,0.0,124.438,0.0,0.0,37.313,87.125,70.941,,,56.49,371.237,881.91,1507.85,-625.94,0.0,475.075,29.72,,,28.664,416.691,1356.985,,191.414,129.084,,7.869,54.461,38.879,0.0,,,38.879,99.79,27.425,30.175,76.482,330.083,1014.075,1014.075,,,873.28,,337.524,47.435,430.721,1887.355,2217.438,0.0,238.885,0.18,238.705,0.0,-563.804,-165.811,-490.73,1.514,-489.216,1728.222,
12/31/2015,1415.979,22.936,22.936,0.0,134.141,134.141,,122.156,0.0,0.0,38.934,83.222,33.887,0.0,,33.887,313.12,746.842,1366.99,-620.148,,356.017,29.19,0.0,29.19,27.374,299.453,1102.859,,172.407,109.985,,15.527,46.895,40.822,1.97,,,38.852,96.197,24.613,23.656,71.803,309.426,979.357,979.357,,,790.097,,330.326,,411.502,1769.454,2078.88,0.0,240.903,0.182,240.721,0.0,-730.266,-174.27,-663.633,0.732,-662.901,1415.979,
03/31/2016,1770.689,17.754,17.754,0.0,150.068,150.068,0.0,143.399,0.0,0.0,51.96,91.439,57.504,,,57.504,368.725,879.381,1466.349,-586.968,0.0,522.583,28.574,,,29.014,464.995,1401.964,,203.176,136.844,,11.749,54.583,77.375,0.0,,,77.375,120.385,21.986,23.834,84.148,400.936,1051.674,1051.674,,,868.16,,332.658,,489.682,1919.834,2320.77,0.0,243.481,0.184,243.297,0.0,-641.635,-151.897,-550.051,-0.03,-550.081,1770.689,
06/30/2016,1743.213,35.876,35.876,0.0,142.587,142.587,0.0,129.881,0.0,0.0,40.851,89.03,57.392,,,57.392,365.736,858.827,1472.572,-613.745,0.0,518.65,28.05,,,28.045,462.555,1377.477,,201.98,134.429,,20.386,47.165,90.754,3.0,,,87.754,114.521,22.441,21.853,82.784,407.255,1047.244,1047.244,,,861.827,,330.441,0.0,487.092,1909.071,2316.326,0.0,245.236,0.186,245.05,0.0,-667.002,-150.259,-572.025,-1.088,-573.113,1743.213,
09/30/2016,1719.652,28.914,28.914,0.0,140.063,140.063,0.0,128.685,0.0,0.0,42.439,86.246,63.108,,,63.108,360.77,837.087,1479.878,-642.791,0.0,521.795,27.492,,,27.815,466.488,1358.882,,190.834,121.266,,13.611,55.957,90.736,0.0,,,90.736,122.724,18.74,24.043,84.4,404.294,1035.013,1035.013,,,861.553,,329.742,,489.028,1896.566,2300.86,0.0,246.636,0.186,246.45,0.0,-675.523,-150.726,-579.613,-1.595,-581.208,1719.652,
12/31/2016,1584.909,60.082,60.082,0.0,140.731,140.731,0.0,125.515,0.0,0.0,44.692,80.823,51.386,9.528,,41.146,377.714,835.521,1617.938,-782.417,0.0,371.674,28.199,0.0,28.199,26.951,306.996,1207.195,,209.686,142.233,,22.458,44.995,86.272,0.0,,,86.272,83.316,16.251,18.384,54.681,379.274,1022.794,1022.794,,,872.958,0.0,352.691,0.0,485.632,1895.752,2275.026,0.0,248.329,0.186,248.143,0.0,-757.367,-179.072,-688.11,-2.007,-690.117,1584.909,
03/31/2017,1510.816,75.438,75.438,0.0,131.124,131.124,0.0,120.298,0.0,0.0,31.17,89.128,35.889,,,26.1,362.749,817.119,1635.151,-818.032,0.0,330.948,,,,26.992,303.956,1148.067,,179.04,117.28,,14.679,47.081,72.71,0.0,,,72.71,86.359,13.524,19.028,52.421,338.109,1019.432,1019.432,,,875.897,,353.036,,490.309,1895.329,2233.438,0.0,249.627,0.186,249.441,0.0,-794.536,-175.037,-719.946,-2.676,-722.622,1510.816,
06/30/2017,1459.471,57.62,57.62,0.0,132.715,132.715,0.0,120.58,0.0,0.0,35.296,85.284,34.546,10.763,,20.456,345.461,785.848,1647.6,-861.752,0.0,328.162,,,,27.363,290.036,1114.01,,191.498,124.474,,22.515,44.509,54.494,0.0,,,54.494,97.218,10.498,15.994,62.999,343.21,1021.068,1021.068,,,861.703,,353.207,0.0,482.004,1882.771,2225.981,0.0,249.629,0.187,249.442,0.0,-844.886,-168.259,-763.516,-2.994,-766.51,1459.471,
09/30/2017,1434.512,44.143,44.143,0.0,146.412,146.412,0.0,110.176,0.0,0.0,36.013,74.163,42.31,,,42.31,343.041,766.386,1670.632,-904.246,0.0,325.085,,,,28.244,296.841,1091.471,,178.111,113.97,,15.205,48.936,49.712,0.0,,,49.712,102.335,7.791,10.1,67.99,330.158,1021.436,1021.436,,,857.065,,352.807,0.0,486.367,1878.501,2208.659,0.0,250.916,0.187,250.729,0.0,-864.012,-157.799,-770.895,-3.252,-774.147,1434.512,
12/31/2017,1389.099,103.247,103.247,0.0,103.611,103.611,0.0,106.795,0.0,0.0,38.145,68.65,29.214,0.0,,29.214,342.867,741.835,1665.74,-923.905,0.0,304.397,,0.0,,27.763,276.634,1046.232,,186.017,121.489,,22.84,41.688,983.427,0.0,,,983.427,77.632,1.984,0.0,72.564,1247.076,64.98,64.98,,,820.491,0.0,360.992,0.0,457.515,885.471,2132.547,0.0,250.682,0.188,250.494,0.0,-829.107,-160.525,-738.95,-4.498,-743.448,1389.099,
03/31/2018,1636.796,78.794,78.794,0.0,95.366,95.366,0.0,122.62,0.0,0.0,55.227,67.393,88.787,,,88.787,385.567,712.18,1658.312,-946.132,0.0,539.049,,,,26.475,512.574,1251.229,,185.159,122.79,,15.359,47.01,985.352,0.0,,,985.352,86.796,,,77.646,1257.307,57.663,57.663,,,811.5,,361.58,,449.92,869.163,2126.47,0.0,252.515,0.188,252.327,0.0,-571.797,-165.168,-484.45,-5.224,-489.674,1636.796,
06/30/2018,1457.595,63.187,63.187,0.0,78.504,78.504,0.0,137.24,0.0,0.0,69.918,67.322,97.84,0.0,,97.84,376.771,582.592,1239.701,-657.109,0.0,498.232,,,,24.716,473.516,1080.824,,173.082,106.125,,26.042,40.915,1071.533,0.0,,,1071.533,79.128,,0.0,73.008,1323.743,15.416,15.416,,,804.621,,362.41,0.0,442.211,820.037,2143.78,0.0,252.542,0.188,252.354,0.0,-757.949,-170.289,-675.696,-10.489,-686.185,1457.595,
09/30/2018,1467.857,93.59,93.59,0.0,88.823,88.823,0.0,109.845,0.0,0.0,44.126,65.719,95.613,,,95.613,387.871,567.462,1252.628,-685.166,0.0,512.524,,,,25.364,487.16,1079.986,,206.761,119.503,,41.478,45.78,1085.121,0.0,,,1085.121,77.71,,0.0,75.062,1369.592,12.408,12.408,,,808.755,,361.021,0.0,447.734,821.163,2190.755,0.0,252.526,0.188,252.338,0.0,-798.491,-165.493,-711.458,-11.44,-722.898,1467.857,
