Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/02/2005,3063.868896,566.505993,543.554993,22.951,297.252014,297.252014,,,22.089001,0.0,0.0,0.0,0.0,82.292999,,,968.140015,353.540985,871.627991,-518.086975,,1742.187988,1439.948975,1237.906006,202.042969,,302.239014,2095.728973,,257.953003,257.953003,,0.0,0.0,0.0,0.0,,,283.275024,,,,283.275024,541.228027,420.0,420.0,0.0,0.0,,330.720001,,,,,330.720001,750.720001,1291.948029,0.0,1171.935059,,,0.0,642.333984,-42.347961,1771.921082,0.0,1771.921082,3063.86911,
10/01/2005,3114.548096,649.34902,618.77002,30.579,277.117004,277.117004,,,26.365,0.0,0.0,0.0,26.365,97.735001,,,1050.56604,353.402008,886.549988,-533.14801,61.643002,1648.937012,1409.978027,1234.865967,175.112061,,238.958984,2063.982021,,236.391998,236.391998,,0.0,0.0,0.0,0.0,,,254.020996,,,,254.020996,490.412994,439.535004,439.535004,0.0,0.0,,317.701996,,,,,317.701996,757.237,1247.649994,0.0,1237.81604,,,0.0,663.60498,-34.52301,1866.89801,0.0,1866.89801,3114.548004,
12/31/2005,3401.312,894.591,861.315,33.276,282.073,282.073,,,28.902,28.902,0.0,0.0,0.0,70.736,,,1276.302,356.945,906.538,-549.593,0.0,1768.065,1386.773,1232.926,153.847,,381.292,2125.01,,23.393,23.393,,32.0,32.0,0.0,0.0,,,550.458,,,,550.458,605.851,548.0,548.0,0.0,0.0,,402.757,,,,,402.757,950.757,1556.608,0.0,1220.736,,,,690.171,-66.203,1844.704,0.0,1844.704,3401.312,
04/01/2006,3381.830078,904.939987,872.885986,32.054001,242.565002,242.565002,,,23.379,0.0,0.0,0.0,23.379,78.325996,,,1249.209961,358.140991,924.521973,-566.380981,0.0,1774.479004,1392.057983,1250.430054,141.62793,,382.421021,2132.619995,,237.222,237.222,,36.0,36.0,0.0,0.0,,,282.577011,,,,282.577011,555.799011,511.0,511.0,0.0,0.0,,427.359985,,,,,427.359985,938.359985,1494.158997,0.0,1154.006958,,,0.0,711.950012,21.713989,1887.670959,0.0,1887.670959,3381.829956,
07/01/2006,3404.102,856.776,825.863,30.913,295.454,295.454,,,25.628,0.0,0.0,0.0,0.0,84.091,,,1261.949,358.541,945.526,-586.985,,1783.612,1408.505,1269.171,139.334,,375.107,2142.153,,256.978,256.978,,40.0,40.0,0.0,0.0,,,312.257,,,,312.257,609.235,474.0,474.0,0.0,0.0,,437.891,,,,,437.891,911.891,1521.126,0.0,1122.742,,,0.0,742.338,17.896,1882.976,0.0,1882.976,3404.102,
09/30/2006,3279.742,782.138,757.51,24.628,248.624,248.624,,,29.075,,,,,84.209,,,1144.046,353.29,956.192,-602.902,0.0,1782.406,1395.293,1268.421,126.872,,387.113,2135.696,,199.594,199.594,,44.0,44.0,0.0,0.0,,,274.174,,,,274.174,517.768,437.0,437.0,0.0,0.0,,443.61,,,,,443.61,880.61,1398.378,0.0,1082.45,,,0.0,784.398,14.516,1881.364,0.0,1881.364,3279.742,
12/30/2006,3442.822,958.431,934.342,24.089,238.438,238.438,,,37.179,20.767,0.0,8.454,7.958,77.957,,,1312.005,354.575,970.343,-615.768,0.0,1776.242,1380.317,1267.579,112.738,,395.925,2130.817,,259.79,259.79,,28.0,28.0,0.0,0.0,,,260.275,,,,260.275,548.065,730.385,730.385,0.0,0.0,,465.081,,,,,465.081,1195.466,1743.531,0.0,1398.899,,,-544.855,832.763,12.484,1699.291,0.0,1699.291,3442.822,
03/31/2007,3569.72,969.256,946.754,22.502,256.343,256.343,,,37.854,,,,,92.049,,,1355.502,326.096,895.015,-568.919,0.0,1888.122,1363.372,1261.865,101.507,,524.75,2214.218,,191.402,191.402,,,0.0,0.0,0.0,,,268.187,,,,268.187,459.589,730.385,730.385,0.0,0.0,,510.841,,,,,510.841,1241.226,1700.815,0.0,1445.181,,,-508.294,917.789,14.229,1868.905,0.0,1868.905,3569.72,
06/30/2007,3763.974,1148.774,1128.529,20.245,242.353,242.353,,,38.17,0.0,0.0,0.0,0.0,90.369,,,1519.666,331.585,935.741,-604.156,0.0,1912.723,1360.469,1262.227,98.242,,552.254,2244.308,,216.74,216.74,,0.0,0.0,0.0,0.0,,,251.731,,,,251.731,468.471,730.385,730.385,0.0,0.0,,512.718,,,,,512.718,1243.103,1711.574,0.0,1472.577,,,-404.119,971.762,12.18,2052.4,0.0,2052.4,3763.974,
09/29/2007,3739.275,951.241,935.587,15.654,278.2,278.2,,,37.867,,,,,111.554,,,1378.862,332.519,944.725,-612.206,0.0,2027.894,1450.544,1311.087,139.457,,577.35,2360.413,,241.737,241.737,,230.385,230.385,0.0,0.0,,,241.318,,,,241.318,713.44,500.0,500.0,0.0,0.0,,572.987,,,,,572.987,1072.987,1786.427,0.0,1491.687,,,-596.997,1042.938,15.22,1952.848,0.0,1952.848,3739.275,
12/29/2007,3871.15,1078.113,1062.92,15.193,326.211,326.211,,,31.003,13.845,0.0,8.639,8.519,94.236,,,1529.563,339.463,964.143,-624.68,0.0,2002.124,1437.283,1310.211,127.072,,564.841,2341.587,,17.007,17.007,,230.385,230.385,0.0,0.0,,,538.095,,,,538.095,785.487,500.0,500.0,0.0,0.0,,505.597,,,,,505.597,1005.597,1791.084,0.0,1516.493,,,-619.125,1162.441,20.257,2080.066,0.0,2080.066,3871.15,
03/29/2008,3637.403,836.702,825.545,11.157,346.321,346.321,,,29.771,,,,,97.94,,,1310.734,345.918,978.977,-633.059,0.0,1980.751,1439.757,1315.561,124.196,,540.994,2326.669,,220.906,220.906,,230.385,,,,,,298.956,,,,298.956,750.247,500.0,,,,,493.451,,,,,493.451,993.451,1743.698,0.0,1528.671,,,-780.999,1119.176,26.857,1893.705,0.0,1893.705,3637.403,
06/28/2008,3626.323,889.264,836.513,52.751,315.677,315.677,0.0,,23.689,,,,,99.153,,,1327.783,359.023,999.405,-640.382,0.0,1939.517,1426.429,1314.238,112.191,,513.088,2298.54,,246.981,246.981,,230.385,,,,,,0.0,,,,0.0,725.124,500.0,500.0,0.0,0.0,,472.538,,,,,472.538,972.538,1697.662,0.0,1530.635,,,-734.608,1104.821,27.813,1928.661,0.0,1928.661,3626.323,
09/27/2008,3248.788,557.821,551.753,6.068,278.458,278.458,,,25.545,,,,,84.112,,,945.936,359.196,995.501,-636.305,,1943.656,1416.626,1315.217,101.409,,527.03,2302.852,,259.062,259.062,,0.0,,,,,,245.901,,,,245.901,504.963,500.178,,,,,538.696,,,,,538.696,1038.874,1543.837,0.0,1546.278,,,-730.301,868.255,20.719,1704.951,0.0,1704.951,3248.788,
01/03/2009,1679.853,572.095,568.255,3.84,298.665,298.665,,,28.465,10.135,0.0,15.095,3.235,54.765,,,953.99,354.852,979.862,-625.01,0.0,371.011,49.082,0.0,49.082,,321.929,725.863,,33.205,33.205,,0.0,0.0,0.0,0.0,,,531.005,,,,531.005,564.21,416.572,416.572,0.0,0.0,,512.358,,,,,512.358,928.93,1493.14,0.0,1659.302,,,-695.152,-814.679,37.242,186.713,0.0,186.713,1679.853,
04/04/2009,1515.138,558.038,554.404,3.634,245.689,245.689,0.0,,29.145,,,,,55.263,,55.263,888.135,336.533,949.713,-613.18,0.0,290.47,42.282,,42.282,,248.188,627.003,,182.388,,182.388,0.0,0.0,,,,,269.224,126.433,,,0.0,451.612,421.359,421.359,,,,494.482,,,,,368.049,915.841,1367.453,0.0,1663.4,2.635103,1660.764897,-554.857,-992.29,31.432,147.685,0.0,147.685,1515.138,
07/04/2009,1452.659,562.406,556.925,5.481,225.377,225.377,0.0,,22.634,,,,,56.831,,56.831,867.248,328.507,946.691,-618.184,0.0,256.904,37.604,,37.604,,219.3,585.411,,182.41,182.41,,0.0,0.0,,,,,258.645,116.53,,,0.0,441.055,426.17,426.17,,,,499.048,,,,,382.518,925.218,1366.273,0.0,1656.183,2.663976,1653.519024,-490.391,-1116.869,37.463,86.386,0.0,86.386,1452.659,
10/03/2009,1414.217,575.373,570.617,4.756,195.468,195.468,0.0,,25.626,,,,,64.694,,64.694,861.161,313.398,943.553,-630.155,0.0,239.658,33.438,,33.438,,206.22,553.056,,159.728,159.728,,0.0,0.0,,,,,245.528,108.941,,,0.0,405.256,431.072,431.072,,,,481.697,,,,,372.756,912.769,1318.025,0.0,1664.029,2.687693,1661.341307,-433.505,-1175.535,41.203,96.192,0.0,96.192,1414.217,
01/02/2010,1410.587,571.299,569.115,2.184,200.628,200.628,0.0,,24.165,10.058,0.0,4.999,9.108,54.655,0.0,54.655,850.747,311.502,948.609,-637.107,0.0,248.338,28.841,0.0,28.841,,219.497,559.84,,150.207,150.207,,0.0,0.0,0.0,0.0,,,247.691,92.298,0.0,,0.0,397.898,436.012,436.012,0.0,0.0,,468.304,0.0,0.0,0.0,0.0,376.006,904.316,1302.214,0.0,1674.396,3.06037,1671.33563,-431.31,-1177.983,43.27,108.373,0.0,108.373,1410.587,
04/03/2010,1414.986,622.491,619.303,3.188,181.155,181.155,0.0,,19.323,,,,,56.617,,56.617,879.586,302.499,949.774,-647.275,0.0,232.901,32.171,5.605,26.566,,200.73,535.4,,147.782,,147.782,0.0,0.0,,,,,253.947,85.498,,,0.0,401.729,441.107,441.107,,,,453.115,,,,,367.617,894.222,1295.951,0.0,1684.538,2.702871,1681.835129,-386.433,-1224.619,45.549,119.035,0.0,119.035,1414.986,
07/03/2010,1695.755,478.463,475.603,2.86,191.291,191.291,,,23.874,,,,,71.448,,71.448,765.076,295.073,948.038,-652.965,,635.606,350.649,158.227,192.422,,284.957,930.679,,153.982,,153.982,0.0,0.0,,,,,290.105,92.477,,,0.0,444.087,541.767,541.767,,,,547.221,,,,,454.744,1088.988,1533.075,,1708.61,2.662442,1705.947558,-370.7,-1215.391,40.161,162.68,,162.68,1695.755,
10/02/2010,1705.948,511.676,509.035,2.641,202.237,202.237,0.0,,28.486,,,,,79.91,,79.91,822.309,290.103,931.908,-641.805,0.0,593.536,344.759,158.893,185.866,,248.777,883.639,,152.436,,152.436,0.0,0.0,,,,,308.591,96.439,,,0.0,461.027,548.093,548.093,,,,400.841,,,,,304.402,948.934,1409.961,0.0,1706.59,2.672115,1703.917885,-353.289,-1100.111,42.797,295.987,0.0,295.987,1705.948,
01/01/2011,1732.116,570.124,557.409,12.715,191.893,191.893,0.0,,39.034,23.109,0.0,15.925,0.0,78.355,,78.355,879.406,285.115,933.791,-648.676,0.0,567.595,338.091,158.893,179.198,,229.504,852.71,,216.864,,216.864,143.258,143.258,0.0,0.0,,,337.426,85.4,,,0.0,697.548,406.404,406.404,0.0,0.0,,351.51,,,,,266.11,757.914,1455.462,0.0,1715.541,3.06038,1712.48062,-353.09,-1138.853,53.056,276.654,0.0,276.654,1732.116,
04/02/2011,1815.704,623.125,612.208,10.917,172.543,172.543,0.0,,43.05,,,,,83.92,,83.92,922.638,273.161,930.678,-657.517,0.0,619.905,331.426,159.081,172.345,,288.479,893.066,,188.648,,188.648,144.999,144.999,,,,,340.015,100.064,,,0.0,673.662,411.198,411.198,,,,433.138,,,,,333.074,844.336,1517.998,0.0,1716.254,2.689418,1713.564582,-332.065,-1139.018,52.535,297.706,0.0,297.706,1815.704,
07/02/2011,1874.625,668.572,665.317,3.255,150.241,150.241,0.0,,44.391,,,,,302.051,,79.966,1165.255,267.758,908.138,-640.38,0.0,441.612,352.318,173.752,178.566,,89.294,709.37,,165.698,,165.698,433.857,433.857,,,,,584.847,91.36,,,222.085,1184.402,128.928,128.928,,,,229.979,,,,,138.619,358.907,1543.309,0.0,1725.66,2.691032,1722.968968,-330.093,-1114.847,50.596,331.316,0.0,331.316,1874.625,
10/01/2011,1860.677,699.06,696.101,2.959,152.433,152.433,0.0,,47.056,,,,,59.91,179.658,59.91,958.459,259.94,344.665,-84.725,0.0,642.278,372.198,192.153,180.045,,90.422,902.218,,140.422,,140.422,148.53,148.53,,,,,360.58,88.039,179.658,,0.0,649.532,420.982,420.982,,,,413.567,,,,,145.87,834.549,1484.081,0.0,1713.151,2.723337,1710.427663,-294.285,-1092.468,50.198,376.596,0.0,376.596,1860.677,
12/31/2011,1761.269,604.639,601.602,3.037,136.772,136.772,0.0,,43.243,24.247,0.0,18.996,0.0,279.329,,64.216,1063.983,262.517,921.507,-658.99,0.0,434.769,365.359,192.125,173.234,,69.41,697.286,,165.791,,165.791,294.061,294.061,0.0,0.0,,,555.514,73.959,,,0.0,1015.366,131.92,131.92,0.0,0.0,,202.853,,,,,128.894,334.773,1350.139,0.0,1733.884,3.06038,1730.82362,-290.462,-1083.245,50.953,411.13,0.0,411.13,1761.269,
03/31/2012,1794.832,662.974,659.687,3.287,79.997,79.997,0.0,,41.72,,,,,326.953,,69.178,1111.644,257.743,919.811,-662.068,0.0,425.445,358.973,192.445,166.528,,66.472,683.188,,143.76,,143.76,297.653,297.653,,,,,570.013,62.634,,,0.0,1011.426,133.459,133.459,,,,189.195,,,,,126.561,322.654,1334.08,0.0,1735.689,2.746413,1732.942587,-269.646,-1053.745,48.454,460.752,0.0,460.752,1794.832,
06/30/2012,1829.257,712.962,661.658,51.304,123.243,123.243,0.0,,41.066,,,,,281.175,,61.976,1158.446,251.92,920.248,-668.328,0.0,418.891,352.045,192.238,159.807,,66.846,670.811,,153.957,,153.957,301.292,301.292,,,,,547.604,58.213,,,0.0,1002.853,135.006,135.006,,,,189.385,,,,,131.172,324.391,1327.244,0.0,1741.869,2.748941,1739.120059,-266.82,-1018.19,45.154,502.013,0.0,502.013,1829.257,
09/29/2012,1988.514,744.918,649.099,95.819,123.206,123.206,0.0,,34.629,,,,,347.859,,60.78,1250.612,246.856,885.408,-638.552,0.0,491.046,426.043,233.275,192.768,,65.003,737.902,,160.25,,160.25,305.029,305.029,,,,,609.339,58.436,,,0.0,1074.618,136.594,136.594,,,,188.914,,,,,130.478,325.508,1400.126,0.0,1711.797,2.800083,1708.996917,-207.018,-962.515,46.124,588.388,0.0,588.388,1988.514,
12/29/2012,2287.003,827.061,726.357,100.704,97.821,97.821,0.0,,36.163,23.654,0.0,12.509,0.0,430.19,0.0,127.036,1391.235,244.439,879.889,-635.45,0.0,651.329,418.204,233.266,184.938,,233.125,895.768,,171.318,,171.318,447.011,447.011,0.0,0.0,,,598.941,50.529,0.0,,0.0,1217.27,0.0,0.0,0.0,0.0,,154.562,0.0,0.0,0.0,0.0,104.033,154.562,1371.832,0.0,1721.556,2.98549,1718.57051,-200.786,-649.549,43.95,915.171,0.0,915.171,2287.003,
03/30/2013,2323.263,911.144,810.152,100.992,75.253,75.253,0.0,,37.016,,,,,438.499,,122.604,1461.912,237.455,864.187,-626.732,0.0,623.896,410.499,232.608,177.891,,213.397,861.351,,156.606,,156.606,452.571,452.571,,,,,601.448,41.432,,,0.0,1210.625,0.0,,,,,92.965,,,,,51.533,92.965,1303.59,0.0,1727.901,2.829951,1725.071049,-175.11,-570.94,37.822,1019.673,0.0,1019.673,2323.263,
06/29/2013,2563.089,678.484,577.233,101.251,92.581,92.581,0.0,,38.705,,,,,455.729,,120.598,1265.499,243.288,866.644,-623.356,0.0,1054.302,795.261,457.556,337.705,,259.041,1297.59,,185.809,,185.809,558.179,558.179,,,,,617.915,43.892,,,0.0,1361.903,0.0,0.0,,,,160.926,,,,,117.034,160.926,1522.829,0.0,1744.261,2.839415,1741.421585,-168.573,-561.511,26.083,1040.26,0.0,1040.26,2563.089,
09/28/2013,2557.387,716.422,620.403,96.019,101.896,101.896,0.0,,45.877,,,,,409.968,,117.457,1274.163,241.965,806.381,-564.416,0.0,1041.259,780.074,456.267,323.807,,261.185,1283.224,,193.445,,193.445,513.837,513.837,,,,,590.408,48.229,,,0.0,1297.69,0.0,0.0,,,,163.491,,,,,115.262,163.491,1461.181,0.0,1739.677,2.877434,1736.799566,-141.344,-523.011,20.884,1096.206,0.0,1096.206,2557.387,
12/28/2013,2428.601,633.048,536.26,96.788,107.624,107.624,0.0,,50.22,30.554,0.0,19.666,0.0,430.199,,123.382,1221.091,238.715,807.209,-568.494,0.0,968.795,768.598,456.905,311.693,,200.197,1207.51,,216.594,,216.594,324.826,324.826,0.0,0.0,,,606.79,52.85,,,0.0,1148.21,0.0,0.0,0.0,0.0,,124.286,,,,,71.436,124.286,1272.496,0.0,1757.242,3.06038,1754.18162,-140.142,-485.306,24.311,1156.105,0.0,1156.105,2428.601,
03/29/2014,2524.22,629.767,532.761,97.006,106.322,106.322,0.0,,55.605,,,,,506.031,,136.3,1297.725,239.425,815.987,-576.562,0.0,987.07,795.488,478.99,316.498,,191.582,1226.495,,189.2,,189.2,329.058,329.058,,,,,674.436,48.299,,,0.0,1192.694,0.0,,,,,117.324,,,,,69.025,117.324,1310.018,0.0,1785.069,2.89512,1782.17388,-147.621,-452.236,28.99,1214.202,0.0,1214.202,2524.22,
06/28/2014,2785.833,655.326,557.416,97.91,101.924,101.924,0.0,,58.311,,,,,599.158,,143.314,1414.719,239.314,823.927,-584.613,0.0,1131.8,955.387,559.957,395.43,,176.413,1371.114,,216.959,,216.959,433.333,433.333,,,,,757.755,46.8,,,0.0,1408.047,0.0,0.0,,,,117.302,,,,,70.502,117.302,1525.349,0.0,1812.175,2.9004,1809.2746,-154.839,-428.973,32.121,1260.484,0.0,1260.484,2785.833,
09/27/2014,2705.941,595.453,500.483,94.97,77.311,77.311,0.0,30.323,61.096,,,,,587.427,,134.929,1351.61,231.337,777.466,-546.129,0.0,1122.994,936.079,557.252,378.827,,186.915,1354.331,,205.647,,205.647,337.711,337.711,,,,,752.686,42.873,,,0.0,1296.044,0.0,0.0,,,,125.17,,,,,82.297,125.17,1421.214,0.0,1820.332,2.9272,1817.4048,-169.511,-391.438,25.344,1284.727,0.0,1284.727,2705.941,
01/03/2015,3209.556,1022.606,932.161,90.445,122.492,122.492,0.0,,56.394,42.428,0.0,13.966,0.0,650.243,0.0,126.313,1851.735,230.112,782.663,-552.551,0.0,1127.709,914.699,553.767,360.932,,213.01,1357.821,,225.375,,225.375,342.499,342.499,0.0,0.0,,,825.217,54.726,0.0,,0.0,1393.091,348.676,348.676,0.0,0.0,,134.215,0.0,0.0,0.0,0.0,79.489,482.891,1875.982,0.0,1851.427,3.06037,1848.36663,-203.792,-326.408,12.347,1333.574,0.0,1333.574,3209.556,
04/04/2015,3062.565,980.376,887.736,92.64,133.924,133.924,0.0,,54.45,,,,,564.894,,135.047,1733.644,225.556,786.33,-560.774,0.0,1103.365,898.392,553.942,344.45,,204.973,1328.921,,178.474,,178.474,293.667,293.667,,,,,754.295,48.418,,,0.0,1226.436,348.705,348.705,,,,124.234,,,,,75.816,472.939,1699.375,0.0,1869.104,2.92673,1866.17727,-219.578,-290.149,3.813,1363.19,0.0,1363.19,3062.565,
07/04/2015,2380.653,744.411,647.851,96.56,131.325,131.325,0.0,,62.172,,,,,129.32,,129.32,1067.228,229.838,799.04,-569.202,0.0,1083.587,882.169,553.831,328.338,,201.418,1313.425,,202.794,,202.794,0.0,0.0,,,,,324.569,36.402,,,0.0,527.363,348.733,348.733,,,,107.342,,,,,70.94,456.075,983.438,0.0,1886.421,2.9138,1883.5072,-256.476,-231.989,-0.741,1397.215,0.0,1397.215,2380.653,
10/03/2015,2331.14,711.195,616.091,95.104,79.873,79.873,0.0,53.792,57.69,,,,,139.534,,139.534,1042.084,227.689,804.943,-577.254,0.0,1061.367,864.816,552.411,312.405,,196.551,1289.056,,194.427,,194.427,0.0,0.0,,,,,315.22,31.234,,,0.0,509.647,348.76,348.76,,,,88.171,,,,,56.937,436.931,946.578,0.0,1853.284,2.97496,1850.30904,-307.408,-154.365,-6.949,1384.562,0.0,1384.562,2331.14,
01/02/2016,2345.515,711.184,616.686,94.498,107.041,107.041,0.0,57.807,56.762,40.499,0.0,16.263,0.0,31.441,0.0,31.441,964.235,228.599,809.944,-581.345,0.0,1152.681,848.254,551.772,296.482,,304.427,1381.28,,238.022,,238.022,0.0,0.0,0.0,0.0,,,298.285,30.209,0.0,,0.0,536.307,343.288,343.288,0.0,0.0,,89.805,0.0,0.0,0.0,0.0,59.596,433.093,969.4,0.0,1863.086,3.2916,1859.7944,-400.555,-73.991,-12.425,1376.115,0.0,1376.115,2345.515,
04/02/2016,2539.024,906.717,810.4,96.317,82.404,82.404,0.0,65.129,56.634,,,,,41.36,,41.36,1152.244,231.18,824.158,-592.978,0.0,1155.6,835.722,551.897,283.825,,319.878,1386.78,,195.216,,195.216,50.0,50.0,,,,,322.684,38.447,,,0.0,567.9,642.862,642.862,,,,94.21,,,,,55.763,737.072,1304.972,0.0,1844.287,3.00862,1841.27838,-587.348,-15.622,-7.265,1234.052,0.0,1234.052,2539.024,
07/02/2016,2377.873,704.318,669.573,34.745,77.76,77.76,0.0,78.684,61.932,,,,,39.485,,39.485,962.179,235.911,840.443,-604.532,0.0,1179.783,861.602,573.714,287.888,,318.181,1415.694,,224.685,,224.685,50.0,50.0,,,,,289.786,38.094,,,0.0,564.471,643.073,643.073,,,,94.936,,,,,56.842,738.009,1302.48,0.0,1851.724,2.92339,1848.80061,-800.059,33.713,-9.985,1075.393,0.0,1075.393,2377.873,
10/01/2016,2194.087,532.836,524.333,8.503,80.034,80.034,0.0,71.991,64.476,,,,,42.953,,42.953,792.29,240.59,853.904,-613.314,0.0,1161.207,847.271,573.89,273.381,,313.936,1401.797,,192.948,,192.948,50.0,50.0,,,,,288.373,36.338,,,0.0,531.321,643.277,643.277,,,,92.693,,,,,56.355,735.97,1267.291,0.0,1801.125,2.86715,1798.25785,-963.604,98.425,-9.15,926.796,0.0,926.796,2194.087,
12/31/2016,2096.908,468.289,465.232,3.057,85.554,85.554,0.0,71.617,39.475,26.589,0.0,12.886,0.0,37.099,0.0,37.099,702.034,238.607,851.568,-612.961,0.0,1156.267,831.578,572.764,258.814,,324.689,1394.874,,239.496,,239.496,50.0,50.0,0.0,0.0,,,296.066,66.769,0.0,,0.0,585.562,643.493,643.493,0.0,0.0,,126.083,0.0,0.0,0.0,0.0,59.314,769.576,1355.138,0.0,1820.081,3.2916,1816.7894,-1190.053,136.902,-25.16,741.77,0.0,741.77,2096.908,
04/01/2017,2191.198,547.607,544.128,3.479,114.137,114.137,0.0,66.434,30.734,,,,,41.092,,41.092,800.004,243.949,867.134,-623.185,0.0,1147.245,818.99,574.545,244.445,,328.255,1391.194,,193.978,,193.978,50.0,50.0,,,,,331.848,66.399,,,0.0,575.826,643.709,643.709,,,,131.071,,,,,64.672,774.78,1350.606,0.0,1824.306,2.79601,1821.50999,-1166.599,205.161,-22.276,840.592,0.0,840.592,2191.198,
07/01/2017,2267.699,659.227,655.998,3.229,84.383,84.383,0.0,68.771,31.894,,,,,39.175,,39.175,883.45,249.14,883.558,-634.418,0.0,1135.109,804.808,575.025,229.783,,330.301,1384.249,,222.216,,222.216,0.0,0.0,,,,0.0,322.509,60.158,,,0.0,544.725,643.927,643.927,,,,127.254,,,,,67.096,771.181,1315.906,0.0,1848.719,2.80201,1845.91699,-1156.626,274.288,-14.588,951.793,0.0,951.793,2267.699,
09/30/2017,2305.227,682.419,678.284,4.135,95.274,95.274,0.0,75.038,36.0,,,,,42.374,,42.374,931.105,244.62,892.918,-648.298,0.0,1129.502,791.089,574.912,216.177,,338.413,1374.122,,199.672,,199.672,0.0,0.0,,,,,320.462,57.865,,,0.0,520.134,644.146,644.146,,,,130.207,,,,,72.342,774.353,1294.487,0.0,1807.839,2.8236,1805.0154,-1142.524,355.445,-10.02,1010.74,0.0,1010.74,2305.227,
12/30/2017,2418.714,692.542,688.087,4.455,119.325,119.325,0.0,71.101,33.209,17.491,0.0,15.718,0.0,63.811,0.0,63.811,979.988,251.342,909.719,-658.377,0.0,1187.384,944.844,666.009,278.835,,242.54,1438.726,,221.101,,221.101,85.0,85.0,0.0,0.0,,,336.297,61.513,0.0,,0.0,642.398,644.369,644.369,0.0,0.0,,142.745,0.0,0.0,0.0,0.0,81.232,787.114,1429.512,0.0,1829.95,3.29159,1826.65841,-1178.121,341.003,-3.63,989.202,0.0,989.202,2418.714,
03/31/2018,2486.673,752.434,746.968,5.466,117.065,117.065,0.0,108.757,30.09,,,,,61.597,,61.597,1069.943,249.81,923.075,-673.265,0.0,1166.92,930.542,665.615,264.927,,236.378,1416.73,,210.784,,210.784,344.826,45.0,,,,299.826,310.639,56.276,,,0.0,866.249,344.766,344.766,,,,133.36,,,,,77.084,478.126,1344.375,0.0,1858.692,2.81906,1855.87294,-1222.151,499.817,5.94,1142.298,0.0,1142.298,2486.673,
06/30/2018,2527.865,825.382,819.54,5.842,102.118,102.118,0.0,116.954,28.558,,,,,56.042,,56.042,1129.054,252.193,929.93,-677.737,0.0,1146.618,914.705,663.32,251.385,,231.913,1398.811,,243.158,,243.158,299.879,0.0,,,,299.879,327.078,46.912,,,0.0,870.115,344.939,344.939,,,,124.823,,,,,77.911,469.762,1339.877,0.0,1861.135,2.82808,1858.30692,-1234.941,574.966,-13.172,1187.988,0.0,1187.988,2527.865,
09/29/2018,2273.207,550.031,544.585,5.446,117.387,117.387,0.0,123.449,30.535,,,,,66.979,,66.979,888.381,248.165,933.377,-685.212,0.0,1136.661,899.726,661.341,238.385,,236.935,1384.826,,212.153,,212.153,0.0,0.0,,,,,329.168,49.343,,,0.0,541.321,345.113,345.113,,,,129.356,,,,,80.013,474.469,1015.79,0.0,1897.749,2.82142,1894.92758,-1292.265,674.284,-22.351,1257.417,0.0,1257.417,2273.207,
12/29/2018,2468.654,533.298,533.298,0.0,164.223,164.223,0.0,132.859,28.162,16.392,0.0,11.77,0.0,92.55,0.0,92.55,951.092,252.63,951.123,-698.493,0.0,1264.932,887.729,662.272,225.457,154.894,222.309,1517.562,,256.526,,256.526,100.0,100.0,0.0,0.0,,,352.456,48.718,0.0,0.0,0.0,708.982,345.291,345.291,0.0,0.0,,125.98,,0.0,0.0,0.0,77.262,471.271,1180.253,0.0,1936.124,3.29159,1932.83241,-1395.652,772.709,-24.78,1288.401,0.0,1288.401,2468.654,
03/30/2019,2546.311,538.898,538.898,0.0,161.922,161.922,0.0,102.845,37.48,,,,,76.802,,76.802,917.947,347.615,1060.611,-712.996,0.0,1280.749,875.169,662.871,212.298,,405.58,1628.364,,211.905,,211.905,73.783,50.0,23.783,,23.783,,345.751,51.312,,,0.0,631.439,426.807,345.47,81.337,,81.337,122.228,,,,,70.916,549.035,1180.474,0.0,1944.895,2.8103,1942.0847,-1446.247,893.264,-26.075,1365.837,0.0,1365.837,2546.311,
