Date,Revenue,Net Premiums Earned,Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (L),Underwriting Cost (L),Amort Def Acq Cost (L),Other Cost (L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2009,4596.0,4347.0,4347.0,0.0,244.0,5.0,0.0,5.0,-2956.0,,2956.0,,-1231.0,1231.0,571.0,250.0,410.0,-41.0,368.0,-25.0,0.0,343.0,-92.0,251.0,0.0,0.0,0.0,251.0,0.0,251.0,0.0,0.0,251.0,558.0,307.0,934.256,0.27,0.27,0.597267,942.242,0.265,0.265,0.59,
03/31/2010,5065.0,4348.0,4348.0,0.0,680.0,37.0,0.0,37.0,-2857.0,,2857.0,,-1164.0,1164.0,481.0,280.0,403.0,-37.0,1007.0,-33.0,0.0,974.0,-338.0,636.0,0.0,0.0,0.0,636.0,0.0,636.0,0.0,0.0,636.0,666.0,30.0,935.852,0.68,0.68,0.711651,944.9,0.675,0.675,0.70675,
06/30/2010,4980.0,4333.0,4333.0,0.0,638.0,9.0,0.0,9.0,-2885.0,,2885.0,,-1135.0,1135.0,508.0,229.0,398.0,-38.0,922.0,-33.0,0.0,889.0,-308.0,581.0,0.0,0.0,0.0,581.0,0.0,581.0,0.0,0.0,581.0,639.0,58.0,937.648,0.62,0.62,0.681492,945.078,0.615,0.615,0.67637,
09/30/2010,5394.0,4607.0,4607.0,0.0,774.0,13.0,0.0,13.0,-3102.0,,3102.0,,-1160.0,1160.0,505.0,243.0,412.0,-38.0,1094.0,-39.0,0.0,1055.0,-365.0,690.0,0.0,0.0,0.0,690.0,0.0,690.0,0.0,0.0,690.0,684.0,-6.0,939.736,0.735,0.735,0.727864,947.138,0.73,0.73,0.725,
12/31/2010,5293.0,4785.0,4785.0,0.0,493.0,15.0,,15.0,-3263.0,,3263.0,,-1270.0,1270.0,568.0,278.0,424.0,-49.0,711.0,-44.0,0.0,667.0,-230.0,437.0,0.0,0.0,0.0,437.0,0.0,437.0,0.0,0.0,437.0,628.0,191.0,939.012,0.465,0.465,0.668788,947.516,0.46,0.46,0.665,
03/31/2011,5117.0,4872.0,4872.0,0.0,215.0,30.0,0.0,30.0,-3222.0,,3222.0,,-1217.0,1217.0,534.0,261.0,422.0,-42.0,636.0,-45.0,0.0,591.0,-202.0,389.0,0.0,0.0,0.0,389.0,0.0,389.0,0.0,0.0,389.0,13.0,-376.0,936.024,0.415,0.415,0.013888,944.208,0.415,0.415,0.013888,
06/30/2011,5088.0,4956.0,4956.0,0.0,116.0,16.0,0.0,16.0,-3310.0,,3310.0,,-1243.0,1243.0,565.0,251.0,427.0,-45.0,490.0,-46.0,0.0,444.0,-170.0,274.0,0.0,0.0,0.0,274.0,0.0,274.0,0.0,0.0,274.0,-179.0,-453.0,932.996,0.295,0.295,-0.191855,939.504,0.29,0.29,-0.192169,
09/30/2011,5987.0,5210.0,5210.0,0.0,760.0,17.0,0.0,17.0,-3517.0,,3517.0,,-1281.0,1281.0,579.0,264.0,438.0,-45.0,1144.0,-52.0,0.0,1092.0,-356.0,736.0,0.0,0.0,0.0,736.0,0.0,736.0,0.0,0.0,736.0,702.0,-34.0,931.82,0.79,0.79,0.753364,935.586,0.785,0.785,0.748659,
12/31/2011,5979.0,5325.0,5325.0,0.0,636.0,18.0,0.0,18.0,-3700.0,,3700.0,,-1384.0,1384.0,727.0,219.0,438.0,-50.0,845.0,-53.0,0.0,792.0,-273.0,519.0,0.0,0.0,0.0,519.0,0.0,519.0,0.0,0.0,519.0,664.0,145.0,931.094,0.557409,0.557409,0.71314,935.446,0.554816,0.554816,0.709822,
03/31/2012,6240.0,5378.0,5378.0,0.0,837.0,25.0,0.0,25.0,-3646.0,,3646.0,,-1286.0,1286.0,564.0,287.0,435.0,-49.0,1259.0,-57.0,0.0,1202.0,-417.0,785.0,0.0,0.0,0.0,785.0,0.0,785.0,0.0,0.0,785.0,814.0,29.0,931.774,0.84,0.84,0.873602,937.066,0.84,0.84,0.870947,
06/30/2012,5902.0,5467.0,5467.0,0.0,427.0,8.0,0.0,8.0,-3763.0,,3763.0,,-1288.0,1288.0,587.0,269.0,432.0,-48.0,803.0,-62.0,0.0,741.0,-258.0,483.0,0.0,0.0,0.0,483.0,0.0,483.0,0.0,0.0,483.0,755.0,272.0,933.576,0.52,0.52,0.808719,937.18,0.515,0.515,0.805233,
09/30/2012,6847.0,5660.0,5660.0,0.0,1155.0,32.0,0.0,32.0,-3932.0,,3932.0,,-1318.0,1318.0,595.0,281.0,442.0,-50.0,1547.0,-67.0,0.0,1480.0,-463.0,1017.0,0.0,0.0,0.0,1017.0,0.0,1017.0,0.0,0.0,1017.0,831.0,-186.0,934.844,1.085,1.085,0.888918,939.442,1.08,1.08,0.88201,
12/31/2012,6375.0,5643.0,5643.0,0.0,705.0,27.0,0.0,27.0,-3989.0,,3989.0,,-1506.0,1506.0,1506.0,,,,880.0,,0.0,880.0,-299.0,581.0,0.0,0.0,0.0,581.0,0.0,581.0,0.0,0.0,581.0,692.0,111.0,934.728,0.62,0.62,0.740322,940.582,0.62,0.62,0.738012,
03/31/2013,6208.0,5184.0,5184.0,0.0,989.0,35.0,0.0,35.0,-3521.0,,3521.0,,-1209.0,1209.0,534.0,283.0,392.0,-46.0,1432.0,-71.0,0.0,1361.0,-469.0,892.0,0.0,0.0,0.0,892.0,0.0,892.0,0.0,0.0,892.0,790.0,-102.0,932.924,0.955,0.955,0.8468,938.248,0.95,0.95,0.841287,
06/30/2013,6044.0,5013.0,5013.0,0.0,1014.0,17.0,0.0,17.0,-3411.0,,3411.0,,-1158.0,1158.0,529.0,251.0,378.0,-48.0,1427.0,-69.0,0.0,1358.0,-469.0,889.0,0.0,0.0,0.0,889.0,0.0,889.0,0.0,0.0,889.0,759.0,-130.0,930.426,0.955,0.955,0.815755,935.95,0.95,0.95,0.811103,
09/30/2013,5886.0,5028.0,5028.0,0.0,843.0,15.0,0.0,15.0,-3485.0,,3485.0,,-1212.0,1212.0,568.0,256.0,388.0,-49.0,1140.0,-71.0,0.0,1069.0,-367.0,702.0,0.0,0.0,0.0,702.0,0.0,702.0,0.0,0.0,702.0,687.0,-15.0,928.648,0.755,0.755,0.739785,934.782,0.75,0.75,0.733954,
12/31/2013,5801.0,4910.0,4910.0,0.0,846.0,45.0,0.0,45.0,-3396.0,,3396.0,,-1245.0,1245.0,591.0,284.0,370.0,-50.0,1110.0,-82.0,0.0,1028.0,-353.0,675.0,0.0,0.0,0.0,675.0,0.0,675.0,0.0,0.0,675.0,681.0,6.0,924.116,0.73,0.73,0.73692,931.01,0.725,0.725,0.7,
03/31/2014,5640.0,4854.0,4854.0,0.0,781.0,5.0,0.0,5.0,-3220.0,,3220.0,,-1194.0,1194.0,534.0,294.0,366.0,-42.0,1184.0,-80.0,0.0,1104.0,-372.0,732.0,0.0,0.0,0.0,732.0,0.0,732.0,0.0,0.0,732.0,774.0,42.0,909.462,0.805,0.805,0.851052,915.398,0.8,0.8,0.845881,
06/30/2014,5838.0,4888.0,4888.0,0.0,945.0,5.0,0.0,5.0,-3293.0,,3293.0,,-1182.0,1182.0,537.0,276.0,369.0,-44.0,1319.0,-81.0,0.0,1238.0,-428.0,810.0,0.0,0.0,0.0,810.0,0.0,810.0,0.0,0.0,810.0,757.0,-53.0,905.118,0.895,0.895,0.836355,910.76,0.89,0.89,0.831807,
09/30/2014,5736.0,4841.0,4841.0,0.0,857.0,38.0,,38.0,-3355.0,,3355.0,,-1198.0,1198.0,566.0,271.0,361.0,-32.0,1151.0,-77.0,0.0,1074.0,-368.0,706.0,0.0,0.0,0.0,706.0,0.0,706.0,0.0,0.0,706.0,685.0,-21.0,902.492,0.78,0.78,0.75901,907.962,0.78,0.78,0.756872,
12/31/2014,5514.0,4489.0,4489.0,0.0,951.0,74.0,0.0,74.0,-3069.0,,3069.0,,-1231.0,1231.0,624.0,267.0,340.0,-60.0,1154.0,-79.0,0.0,1075.0,-372.0,703.0,0.0,0.0,0.0,703.0,0.0,703.0,0.0,0.0,703.0,786.0,83.0,892.74,0.785,0.785,0.880436,898.06,0.785,0.785,0.045,
03/31/2015,5226.0,4432.0,4432.0,0.0,795.0,-1.0,0.0,-1.0,-2952.0,,2952.0,,-1137.0,1137.0,530.0,277.0,330.0,-41.0,1096.0,-83.0,0.0,1013.0,-350.0,663.0,0.0,0.0,0.0,663.0,0.0,663.0,0.0,0.0,663.0,678.0,15.0,874.612,0.76,0.76,0.775201,879.854,0.755,0.755,0.772049,
06/30/2015,5287.0,4364.0,4364.0,0.0,904.0,19.0,0.0,19.0,-2937.0,,2937.0,,-1130.0,1130.0,550.0,255.0,325.0,-272.0,948.0,-74.0,0.0,874.0,-301.0,573.0,0.0,0.0,0.0,573.0,0.0,573.0,0.0,0.0,573.0,777.0,204.0,863.344,0.665,0.665,0.899989,868.514,0.66,0.66,0.894884,
09/30/2015,5040.0,4380.0,4380.0,0.0,670.0,-10.0,0.0,-10.0,-2927.0,,2927.0,,-1138.0,1138.0,554.0,258.0,326.0,-44.0,931.0,-67.0,0.0,864.0,-297.0,567.0,0.0,0.0,0.0,567.0,0.0,567.0,0.0,0.0,567.0,672.0,105.0,857.47,0.66,0.66,0.783701,862.204,0.66,0.66,0.781781,
12/31/2015,5319.0,4394.0,4394.0,0.0,906.0,19.0,0.0,19.0,-2930.0,,2930.0,,-1178.0,1178.0,580.0,276.0,322.0,-36.0,1175.0,-65.0,0.0,1110.0,-380.0,730.0,0.0,0.0,0.0,730.0,0.0,730.0,0.0,0.0,730.0,645.0,-85.0,850.112,0.86,0.86,0.758723,855.112,0.855,0.855,0.755598,
03/31/2016,5451.0,4602.0,4602.0,0.0,831.0,18.0,0.0,18.0,-3025.0,,3025.0,,-1188.0,1188.0,563.0,292.0,333.0,-56.0,1182.0,-65.0,0.0,1117.0,-386.0,731.0,0.0,0.0,0.0,731.0,0.0,731.0,0.0,0.0,731.0,711.5,-19.5,837.496,0.875,0.875,0.849557,841.84,0.87,0.87,0.846836,
06/30/2016,5437.0,4823.0,4823.0,0.0,599.0,15.0,0.0,15.0,-3254.0,,3254.0,,-1283.0,1283.0,654.0,284.0,345.0,,900.0,-66.0,0.0,834.0,-286.0,548.0,0.0,0.0,0.0,548.0,0.0,548.0,0.0,0.0,548.0,437.0,-111.0,823.706,0.665,0.665,0.530529,828.652,0.66,0.66,0.526048,
09/30/2016,5716.0,5022.0,5022.0,0.0,678.0,16.0,0.0,16.0,-3378.0,,3378.0,,-1310.0,1310.0,675.0,282.0,353.0,,1028.0,-65.0,0.0,963.0,-334.0,629.0,0.0,0.0,0.0,629.0,0.0,629.0,0.0,0.0,629.0,735.6,106.6,817.038,0.77,0.77,0.900326,822.28,0.765,0.765,0.89464,
12/31/2016,5955.0,4778.0,4778.0,0.0,1157.0,20.0,0.0,20.0,-3262.0,,3262.0,,-1271.0,1271.0,651.0,283.0,337.0,-197.0,1225.0,-72.0,0.0,1153.0,-402.0,751.0,0.0,0.0,0.0,751.0,0.0,751.0,0.0,0.0,751.0,631.000102,-119.999898,813.694,0.925,0.925,0.775476,818.76,0.92,0.92,0.72,
03/31/2017,5309.0,4638.0,4638.0,0.0,654.0,17.0,0.0,17.0,-3052.0,,3052.0,,-1236.0,1236.0,614.0,294.0,328.0,-61.0,960.0,-62.0,0.0,898.0,-306.0,592.0,0.0,0.0,0.0,592.0,0.0,592.0,0.0,0.0,592.0,707.0,115.0,802.26,0.74,0.74,0.881261,808.138,0.735,0.735,0.877302,
06/30/2017,5428.0,4665.0,4665.0,0.0,746.0,17.0,0.0,17.0,-3039.0,,3039.0,,-1283.0,1283.0,665.0,283.0,335.0,0.0,1106.0,-61.0,0.0,1045.0,-332.0,713.0,0.0,0.0,0.0,713.0,0.0,713.0,0.0,0.0,713.0,740.0,27.0,792.865,0.9,0.9,0.933324,798.695,0.89,0.89,0.923805,
09/30/2017,5506.0,4648.0,4648.0,0.0,841.0,17.0,0.0,17.0,-3083.0,,3083.0,,-1289.0,1289.0,686.0,271.0,332.0,0.0,1134.0,-59.0,0.0,1075.0,-359.0,716.0,0.0,0.0,0.0,716.0,0.0,716.0,0.0,0.0,716.0,655.0,-61.0,788.958,0.91,0.91,0.830209,794.762,0.9,0.9,0.823248,
12/31/2017,5424.0,4580.0,4580.0,0.0,827.0,17.0,0.0,17.0,-3007.0,,3007.0,,-1359.0,1359.0,755.0,284.0,320.0,0.0,1058.0,-59.0,0.0,999.0,1352.0,2351.0,0.0,0.0,0.0,2351.0,0.0,2351.0,0.0,0.0,2351.0,676.0,-1675.0,784.318,2.995,2.995,0.861896,790.08,2.975,2.975,0.815,
03/31/2018,5464.0,4745.0,4745.0,0.0,703.0,16.0,0.0,16.0,-3042.0,,3042.0,,-1384.0,1384.0,733.0,314.0,337.0,0.0,1038.0,-56.0,0.0,982.0,-265.0,717.0,0.0,0.0,0.0,717.0,0.0,717.0,0.0,0.0,717.0,823.0,106.0,778.55,0.92,0.92,1.057093,783.852,0.91,0.91,1.04523,
06/30/2018,5589.0,4706.0,4706.0,0.0,865.0,18.0,0.0,18.0,-3031.0,,3031.0,,-1373.0,1373.0,732.0,303.0,338.0,0.0,1185.0,-54.0,0.0,1131.0,-299.0,832.0,0.0,0.0,0.0,832.0,0.0,832.0,0.0,0.0,832.0,834.0,2.0,772.949,1.08,1.08,1.078985,777.807,1.07,1.07,1.072571,
09/30/2018,5577.0,4636.0,4636.0,0.0,926.0,15.0,0.0,15.0,-3002.0,,3002.0,,-1376.0,1376.0,730.0,315.0,331.0,0.0,1199.0,-53.0,0.0,1146.0,-301.0,845.0,0.0,0.0,0.0,845.0,0.0,845.0,0.0,0.0,845.0,761.0,-84.0,767.049,1.1,1.1,0.992114,772.07,1.09,1.09,0.981202,
12/31/2018,5126.0,4591.0,4591.0,0.0,519.0,16.0,0.0,16.0,-2925.0,,2925.0,,-1421.0,1421.0,795.0,313.0,313.0,0.0,780.0,-58.0,0.0,722.0,-197.0,525.0,0.0,0.0,0.0,525.0,0.0,525.0,0.0,0.0,525.0,855.0,330.0,760.037,0.69,0.69,1.124945,765.103,0.69,0.69,1.121314,
03/31/2019,5657.0,4691.0,4691.0,0.0,949.0,17.0,0.0,17.0,-2967.0,,2967.0,,-1390.0,1390.0,719.0,340.0,331.0,0.0,1300.0,-58.0,0.0,1242.0,-314.0,928.0,0.0,0.0,0.0,928.0,0.0,928.0,0.0,0.0,928.0,848.0,-80.0,751.423,1.23,1.23,1.128525,755.79,1.23,1.23,1.12415,
06/30/2019,5511.0,4681.0,4681.0,0.0,812.0,18.0,0.0,18.0,-2964.0,,2964.0,,-1381.0,1381.0,743.0,309.0,329.0,0.0,1166.0,-57.0,0.0,1109.0,-292.0,817.0,0.0,0.0,0.0,817.0,0.0,817.0,0.0,0.0,817.0,849.0,32.0,745.153,1.1,1.1,1.139363,748.849,1.09,1.09,1.132732,
09/30/2019,5536.0,4736.0,4736.0,0.0,783.0,17.0,0.0,17.0,-3027.0,,3027.0,,-1416.0,1416.0,769.0,317.0,330.0,0.0,1093.0,-57.0,0.0,1036.0,-259.0,777.0,0.0,0.0,0.0,777.0,0.0,777.0,0.0,0.0,777.0,881.0,104.0,739.946,1.05,1.05,1.190627,743.842,1.04,1.04,1.179815,
12/31/2019,5603.0,4671.0,4671.0,0.0,898.0,34.0,0.0,34.0,-2985.0,,2985.0,,-1504.0,1504.0,859.0,315.0,330.0,0.0,1114.0,-56.0,0.0,1058.0,-276.0,782.0,0.0,0.0,0.0,782.0,0.0,782.0,0.0,0.0,782.0,743.0,-39.0,733.358,1.07,1.07,1.013148,737.463,1.06,1.06,1.007116,
03/31/2020,5162.0,4681.0,4681.0,0.0,441.0,40.0,0.0,40.0,-2939.0,,2939.0,,-1448.0,1448.0,779.0,333.0,336.0,0.0,775.0,-55.0,0.0,720.0,-154.0,566.0,0.0,0.0,0.0,566.0,0.0,566.0,0.0,0.0,566.0,874.0,308.0,724.366,0.78,0.78,1.206572,727.512,0.78,0.78,1.203361,
06/30/2020,5407.0,4664.0,4664.0,0.0,700.0,43.0,0.0,43.0,-2897.0,,2897.0,,-1377.0,1377.0,756.0,289.0,332.0,0.0,1133.0,-63.0,0.0,1070.0,-265.0,805.0,0.0,0.0,0.0,805.0,0.0,805.0,0.0,0.0,805.0,916.0,111.0,717.889,1.12,1.12,1.275963,719.764,1.12,1.12,1.274217,
09/30/2020,5469.5,,,,,,,,,,,,,,,,,,,,,1077.857,,765.833,,,,,,765.833,,,765.833,798.857,,,1.07,1.07,1.119,,1.07,1.07,1.119,
12/31/2020,5408.833,,,,,,,,,,,,,,,,,,,,,996.0,,706.167,,,,,,706.167,,,706.167,735.857,,,0.993,0.993,1.035,,0.993,0.993,1.035,
