Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
09/27/2015,66.581,60.824,27.102,-28.466,3.253,-22.585,-9.134,6.993,9.27,-3.009,0.732,,-39.729,-13.837,0.408,0.408,0.0,-14.245,-14.245,0.0,0.0,0.0,0.0,-25.892,0.0,-25.892,0.0,0.0,-71.079,-14.148,-52.646,0.0,0.0,-52.646,-4.843,0.0,-4.843,0.558,-4.32,-48.547,
12/31/2015,126.004,101.124,29.08,-27.69,4.088,-32.453,0.675,34.689,9.112,11.533,14.044,,-46.239,-15.882,0.0,0.0,0.0,-15.882,-15.882,0.0,0.0,0.0,0.0,-30.357,0.0,-30.357,0.0,0.0,-14.665,-14.15,-0.13,0.0,0.0,-0.13,4.994,,,-5.379,-3.197,61.903,
03/27/2016,66.706,50.689,27.959,5.305,3.437,0.756,1.112,-17.121,-10.568,-5.104,-1.449,,-6.571,-6.571,1.251,1.251,0.0,-7.822,-7.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.069,-14.179,-0.009,0.0,0.0,-0.009,3.18,3.18,0.0,-0.061,5.126,54.192,
06/26/2016,113.599,59.303,30.047,25.506,4.512,-2.048,23.042,-0.319,0.331,1.82,-2.47,,-12.096,-8.979,2.734,2.734,0.0,-11.713,-11.713,0.0,0.0,0.0,0.0,-3.117,0.0,-3.117,0.0,0.0,-11.13,-14.819,8.53,,665.0,-656.47,3.413,3.413,0.0,-8.254,-6.441,83.932,
09/25/2016,119.842,66.322,29.752,-16.372,4.591,-7.407,-13.556,40.53,14.553,-2.333,28.31,,-21.493,-10.57,5.807,5.807,0.0,-16.377,-16.377,0.0,0.0,0.0,0.0,-10.923,0.0,-10.923,0.0,0.0,-75.707,-14.982,-51.308,,6.7,-58.008,1.054,1.054,0.0,-10.471,0.327,22.969,
12/31/2016,108.333,61.063,30.148,22.484,4.331,-20.647,38.8,-4.516,-15.345,12.025,-1.196,,-16.814,-16.814,0.409,0.409,0.0,-17.223,-17.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.786,-14.98,-0.078,0.0,0.0,-0.078,1.421,1.421,0.0,-7.149,-26.403,44.33,
04/02/2017,90.674,40.17,32.965,13.455,4.24,-3.081,12.296,4.171,18.691,-5.322,-9.198,,-982.086,-6.562,6.332,6.332,0.0,-12.894,-12.894,0.0,0.0,0.0,0.0,-975.524,0.0,-975.524,0.0,0.0,1021.264,-15.287,1056.249,0.0,1194.5,-138.251,0.0,0.0,0.0,-19.698,15.488,145.34,
07/02/2017,106.055,78.003,36.494,2.623,5.294,-5.698,3.027,-10.73,-13.62,-6.865,9.755,,-41.874,-23.939,0.0,0.0,0.0,-23.939,-23.939,0.0,0.0,0.0,0.0,-17.935,0.0,-17.935,0.0,0.0,-103.589,-15.303,-90.022,0.0,0.0,-90.022,1.305,1.305,0.0,0.431,26.493,-12.915,
10/01/2017,121.839,77.015,36.907,-10.934,4.985,-6.903,-9.016,16.647,1.357,-8.07,23.36,,-34.396,-17.144,0.0,0.0,0.0,-17.144,-17.144,0.0,0.0,0.0,0.0,-17.252,0.0,-17.252,0.0,0.0,237.724,-15.315,249.697,0.0,769.0,-519.303,3.434,3.434,0.0,-0.092,16.192,341.359,
12/31/2017,101.317,-42.658,48.897,-21.343,4.888,-26.14,-0.091,121.886,-17.467,-2.106,141.459,,-774.499,-16.926,0.0,0.0,0.0,-16.926,-16.926,0.0,0.0,0.0,0.0,-757.573,0.0,-757.573,0.0,0.0,-14.14,-15.332,8.0,0.0,500.0,-492.0,0.832,0.832,0.0,-7.64,3.307,-684.015,
04/01/2018,86.642,56.184,52.648,12.813,4.787,-1.472,9.498,-33.544,-3.402,0.032,-30.174,,-19.431,-15.747,0.0,0.0,0.0,-15.747,-15.747,0.0,0.0,0.0,0.0,-3.684,0.0,-3.684,0.0,0.0,-32.712,-15.447,-18.5,0.0,0.0,-18.5,0.0,0.0,0.0,1.235,10.815,45.314,
07/01/2018,94.478,-2.496,51.887,37.927,5.95,6.293,25.684,7.474,-12.484,-15.049,35.007,,-41.023,-22.257,0.0,0.0,0.0,-22.257,-22.257,0.0,0.0,0.0,0.0,-18.766,0.0,-18.766,0.0,0.0,-69.688,-15.491,0.0,0.0,0.0,0.0,9.8,9.8,0.0,-63.997,-16.335,-32.568,
09/30/2018,121.123,56.524,51.956,31.367,5.732,3.843,21.792,-18.503,-13.944,-4.648,0.089,,-17.847,-17.747,0.0,0.0,0.0,-17.747,-17.747,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,0.0,-97.3,-15.588,-80.0,0.0,0.0,-80.0,18.666,18.666,0.0,-20.378,3.996,9.972,
12/31/2018,135.135,90.59,53.489,-9.136,5.969,-14.761,-0.344,0.276,6.418,-17.533,11.391,,-118.093,-21.166,3.878,3.878,0.0,-25.044,-25.044,0.0,0.0,0.0,0.0,-98.475,0.0,-98.475,0.0,1.548,-6.733,-15.639,5.0,0.0,35.0,-30.0,3.989,3.989,0.0,-0.083,-9.424,0.885,
03/31/2019,63.776,40.897,53.396,-2.37,5.781,2.603,-10.754,-32.778,-14.102,-19.2,0.524,,-23.528,-22.503,0.991,0.991,0.0,-23.494,-23.494,0.0,0.0,0.0,0.0,-1.025,0.0,-1.025,0.0,0.0,-124.361,-15.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.711,-1.836,-85.949,
06/30/2019,96.307,83.375,53.855,10.833,6.919,-8.098,12.012,-50.898,-5.645,-14.77,-30.483,,-24.096,-32.426,0.187,0.187,0.0,-32.613,-32.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,-43.288,-15.697,-27.5,0.0,25.0,-52.5,0.0,0.0,0.0,-0.091,3.761,32.684,
09/29/2019,131.735,228.929,52.696,-129.153,7.337,-135.468,-1.022,-20.589,-21.474,-19.289,20.174,,-25.973,-25.733,1.957,1.957,0.0,-27.69,-27.69,0.0,0.0,0.0,0.0,-0.24,0.0,-0.24,0.0,0.0,-142.878,-15.724,-133.0,0.0,0.0,-133.0,14.014,14.014,0.0,-8.168,-9.236,-46.352,
12/31/2019,147.707,108.265,54.115,-3.789,6.903,-27.631,16.939,-10.231,-18.572,0.089,8.252,,0.116,-7.688,11.21,11.21,0.0,-18.898,-18.898,0.0,0.0,0.0,0.0,-2.197,0.0,-2.197,0.0,10.001,-108.309,-15.757,-93.0,0.0,250.0,-343.0,4.95,4.95,0.0,-4.502,4.025,43.539,
03/29/2020,-11.65,131.15,55.753,-142.437,3.522,0.679,-146.638,-55.925,-23.145,-12.346,-20.434,,-284.444,-19.284,0.4,0.4,0.0,-19.684,-19.684,0.0,0.0,0.0,0.0,-265.16,0.0,-265.16,0.0,0.0,405.33,-15.767,485.0,0.0,485.0,0.0,0.0,0.0,0.0,-63.903,-3.842,105.394,
06/28/2020,145.342,11.456,57.346,17.157,4.96,0.376,11.821,59.52,68.988,-22.529,13.061,,-10.117,-19.368,0.0,0.0,0.0,-19.368,-19.368,0.0,0.0,0.0,0.0,-0.735,0.0,-0.735,0.0,9.986,7.106,-15.791,25.0,0.0,525.0,-500.0,2.668,2.668,0.0,-4.771,4.727,147.058,
