Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2015,688.0,547,149.0,69.0,52.0,17.0,-77.0,-44.0,0.0,0.0,-33.0,0.0,-201.0,-111.0,0.0,0.0,0.0,-111.0,-111.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,-87.0,-57.0,0.0,-5.0,-5.0,0.0,0.0,8.0,8.0,0.0,-60.0,-18.0,412.0,362.0,70.0,
12/31/2015,1136.0,426,134.0,272.0,-23.0,295.0,304.0,106.0,0.0,,198.0,0.0,-1439.0,-153.0,0.0,0.0,0.0,-153.0,-153.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,-1297.0,-106.0,0.0,-6.0,-6.0,0.0,0.0,-117.0,18.0,-135.0,17.0,-4.0,-413.0,313.0,53.0,
03/31/2016,921.0,519,158.0,13.0,11.0,2.0,231.0,-237.0,0.0,,468.0,0.0,-360.0,-112.0,0.0,0.0,0.0,-112.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.0,-146.0,,-6.0,-6.0,0.0,0.0,-129.0,10.0,-139.0,-11.0,18.0,433.0,37.0,69.0,
06/30/2016,346.0,510,152.0,-41.0,-28.0,-13.0,-275.0,-283.0,0.0,0.0,8.0,0.0,-212.0,-142.0,0.0,0.0,0.0,-142.0,-142.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0,-66.0,-77.0,0.0,-105.0,-105.0,0.0,0.0,4.0,4.0,0.0,24.0,-4.0,53.0,542.0,53.0,
09/30/2016,1912.0,456,150.0,199.0,80.0,119.0,1107.0,704.0,0.0,,403.0,0.0,-1122.0,-108.0,0.0,0.0,0.0,-108.0,-108.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1013.0,-32.0,0.0,-32.0,-32.0,,0.0,9.0,9.0,0.0,-9.0,12.0,770.0,325.0,70.0,
12/31/2016,847.0,382,150.0,-156.0,11.0,-167.0,471.0,479.0,30.0,,-38.0,0.0,-880.0,-99.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-782.0,30.0,0.0,-5.0,-5.0,,0.0,13.0,13.0,0.0,22.0,-36.0,-39.0,160.0,52.0,
03/31/2017,1579.0,598,146.0,-48.0,11.0,-59.0,883.0,-55.0,0.0,,938.0,0.0,-117.0,-91.0,0.0,0.0,0.0,-91.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,-515.0,0.0,-260.0,-10.0,0.0,-250.0,-201.0,38.0,-239.0,-54.0,23.0,970.0,-8.0,70.0,
06/30/2017,697.0,813,140.0,25.0,20.0,5.0,-281.0,-167.0,0.0,,-114.0,0.0,-615.0,-103.0,0.0,0.0,0.0,-103.0,-103.0,0.0,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,-498.0,-628.0,0.0,-4.0,-4.0,0.0,0.0,-618.0,38.0,-656.0,-6.0,2.0,-544.0,512.0,53.0,
09/30/2017,1235.0,560,139.0,321.0,31.0,290.0,215.0,32.0,0.0,,183.0,0.0,-368.0,-146.0,0.0,0.0,0.0,-146.0,-146.0,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,-203.0,-825.0,0.0,-1002.0,-2.0,0.0,-1000.0,-1031.0,35.0,-1066.0,1208.0,3.0,45.0,308.0,74.0,
12/31/2017,575.0,266,141.0,220.0,180.0,40.0,-52.0,-43.0,-72.0,,63.0,0.0,-603.0,-131.0,0.0,0.0,0.0,-131.0,-131.0,0.0,0.0,0.0,0.0,-176.0,0.0,-176.0,0.0,-296.0,-683.0,0.0,1364.0,96.0,1581.0,-313.0,-744.0,20.0,-764.0,-1303.0,27.0,-684.0,224.0,43.0,
03/31/2018,2025.0,915,140.0,150.0,9.0,141.0,820.0,-53.0,0.0,,873.0,0.0,-1700.0,-103.0,0.0,0.0,0.0,-103.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1597.0,-530.0,0.0,-134.0,-3.0,0.0,-131.0,-290.0,20.0,-310.0,-106.0,4.0,-201.0,31.0,46.0,
06/30/2018,995.0,806,136.0,178.0,-3.0,181.0,-125.0,48.0,0.0,,-173.0,0.0,-99.0,-117.0,0.0,0.0,0.0,-117.0,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-12.0,0.0,-2.0,-2.0,0.0,0.0,7.0,7.0,0.0,-17.0,-21.0,863.0,488.0,81.0,
09/30/2018,624.0,772,162.0,145.0,11.0,134.0,-455.0,-238.0,84.0,,-301.0,0.0,125.0,-126.0,0.0,0.0,0.0,-126.0,-126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,19657.0,0.0,19780.0,-104.0,19884.0,0.0,14.0,14.0,0.0,-137.0,-8.0,20398.0,-352.0,640.0,
12/31/2018,126.0,144,257.0,-212.0,-118.0,-94.0,-63.0,948.0,-191.0,,-820.0,0.0,-24704.0,-182.0,0.0,0.0,0.0,-182.0,-182.0,0.0,0.0,0.0,0.0,-24455.0,0.0,-24455.0,0.0,-67.0,4400.0,0.0,4568.0,1596.0,2972.0,0.0,-5.0,27.0,-32.0,-163.0,1.0,-20177.0,852.0,100.0,
03/31/2019,3192.0,1368,897.0,359.0,-162.0,521.0,568.0,-396.0,440.0,,524.0,0.0,475.0,-194.0,0.0,0.0,0.0,-194.0,-194.0,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0,675.0,-2534.0,0.0,-2048.0,-1048.0,0.0,-1000.0,-409.0,53.0,-462.0,-77.0,-12.0,1121.0,29.0,377.0,
06/30/2019,1039.0,1408,914.0,275.0,-79.0,354.0,-1558.0,-769.0,84.0,,-873.0,0.0,-634.0,-303.0,0.0,0.0,0.0,-303.0,-303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-331.0,-1773.0,0.0,-1313.0,427.0,0.0,-1740.0,-387.0,17.0,-404.0,-73.0,2.0,-1366.0,1161.0,488.0,
09/30/2019,2461.0,1351,913.0,-944.0,-159.0,-785.0,1141.0,-6.0,137.0,,1010.0,0.0,-304.0,-243.0,0.0,0.0,0.0,-243.0,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-1173.0,0.0,-458.0,142.0,0.0,-600.0,-643.0,31.0,-674.0,-72.0,-17.0,967.0,67.0,742.0,
12/31/2019,2793.0,977,927.0,397.0,87.0,310.0,492.0,458.0,-512.0,,546.0,0.0,-271.0,-310.0,0.0,0.0,0.0,-310.0,-310.0,0.0,0.0,0.0,0.0,-147.0,0.0,-147.0,0.0,186.0,-1707.0,0.0,-1356.0,-202.0,0.0,-1154.0,-324.0,123.0,-447.0,-27.0,19.0,834.0,519.0,38.0,
03/31/2020,1887.0,1181,693.0,672.0,-161.0,833.0,-659.0,-1056.0,96.0,,301.0,0.0,-269.0,-267.0,0.0,0.0,0.0,-267.0,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1818.0,0.0,-1111.0,-180.0,3470.0,-4401.0,-803.0,153.0,-956.0,96.0,-37.0,-237.0,81.0,395.0,
06/30/2020,3274.0,1754,694.0,1374.0,-98.0,1472.0,-548.0,-1065.0,-146.0,,663.0,0.0,-237.0,-256.0,0.0,0.0,0.0,-256.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-312.0,0.0,11.0,-773.0,1393.0,-609.0,-292.0,76.0,-368.0,-31.0,22.0,2747.0,109.0,348.0,
