Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2015,,7.326311,3.721236,4.002967,2.655917,,53.456674,17.113502,,27.480192,27.805033,27.476274,,3.342958,134.716201,-2.543417,
09/30/2015,,8.26098,4.179854,4.621343,2.276959,,57.49851,17.80711,15.277602,52.906366,44.891513,44.603718,,4.456416,81.087656,1.562345,
12/31/2015,,6.057421,3.041604,3.392138,1.922603,,57.351745,16.410267,15.907058,19.707214,18.65591,18.402179,,1.568603,185.024036,-5.150264,
03/31/2016,,4.988614,2.576837,2.926839,2.155233,,62.542966,21.309253,31.590138,36.748309,34.591786,34.313211,,6.518784,110.689239,-0.533245,
06/30/2016,,5.88227,2.782605,3.180549,2.146116,,61.899345,23.639761,59.944851,49.12207,46.014564,45.732909,,1.708686,83.883174,0.948035,
09/30/2016,,6.019231,2.84951,3.193434,2.603621,,63.080624,33.016684,104.267284,43.607332,39.872262,39.635094,,4.926028,82.720095,1.040117,
12/31/2016,,8.156706,3.925502,4.373034,2.827222,,174.170275,26.48025,,75.260557,71.30887,71.0415,,3.706867,52.435766,3.879675,
03/31/2017,,8.201962,3.938935,4.399437,2.944599,,61.745834,25.730702,143.023408,35.077048,32.572101,32.30603,,4.168675,119.554255,-1.603832,
06/30/2017,,8.094361,3.930184,4.395174,3.461399,,65.124389,35.927709,81.037384,37.586321,35.059118,34.840632,,4.882069,91.030669,0.72601,
09/30/2017,,11.839464,5.925227,6.533272,3.360281,,62.59915,29.109068,-56.182946,151.510432,145.61799,145.340154,,1.926959,27.846951,8.542534,
12/31/2017,,10.775573,5.532554,6.158835,3.426929,,61.567262,25.554344,-3000.518135,54.663813,48.536106,47.669707,,3.497326,82.229328,1.914892,
03/31/2018,,11.919368,6.101471,6.793618,3.752642,,63.603285,34.182217,116.619897,56.506251,52.962564,52.749778,,4.051788,72.970358,3.221763,
06/30/2018,,12.342309,6.310614,7.038138,3.435586,,62.92968,30.146666,-60.713423,58.748608,54.096247,53.858672,,3.720439,76.407147,2.911903,
09/30/2018,,7.173258,3.981569,4.514296,3.01996,,62.753798,26.599134,7.579376,55.026728,50.97006,50.751577,,3.583276,79.622804,1.461709,
12/31/2018,,8.697365,4.858296,5.608325,3.397523,,65.400546,29.87046,44.166315,85.553566,74.101241,73.916378,,2.639282,52.634402,4.119559,
03/31/2019,,8.578216,4.791193,5.538569,3.236825,,61.186423,24.40017,,48.411895,45.145405,44.951247,,3.488976,100.274603,-0.023556,
06/30/2019,,8.848419,4.925164,5.667776,3.259851,,63.544382,27.564362,18.076714,51.978815,48.74616,48.557388,,6.087899,90.415442,0.848082,
09/30/2019,,8.007392,4.591127,5.261682,3.262273,,66.91071,36.953197,64.156166,52.114509,47.989293,47.829345,,2.595919,77.001769,1.841559,
12/31/2019,,6.993233,4.010118,4.517776,3.031316,,63.773462,28.757191,,51.602148,46.850303,46.667377,,4.756563,90.277057,0.679948,
03/31/2020,,6.277803,3.6734,4.115235,2.780034,,63.357189,27.990649,41.4348,53.275624,50.197548,50.030412,,5.5994,90.719998,0.58258,
06/30/2020,,6.356386,3.697197,4.205098,3.298442,,69.489797,38.039876,55.442962,35.931552,32.080033,31.950978,,9.27532,109.75456,-0.620037,
