Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2004,,,91.925003,,91.925,91.925,,5.86181102362205,,,,,,,,,
06/30/2004,,,86.414001,,86.414,86.414,,-7.87878787878787,,,,,,,,,
09/30/2004,,,91.662003,,91.662,91.662,,4.38144329896908,,,,,,,,,
12/31/2004,,,112.709999,,112.71,112.71,,12.6436781609195,,,,,,,,,
03/31/2005,,,86.024002,,117.645,117.645,,-26.2295081967213,,,,,,,,,
06/30/2005,,,84.029999,,112.775,112.775,,-29.5774647887324,,,,,,,,,
09/30/2005,,6.74,92.135002,,121.036,121.036,,-20.2975557917109,,,,,,,,1266.98816023739,
12/31/2005,,116.333,125.385002,,760.303,760.303,,-6.06653620352251,,,,,,,,7.78111283986487,
03/31/2006,,149.0,159.778,19.5963680591077,150.054,150.054,,-12.5200642054575,,,,,,,,7.23355704697986,
06/30/2006,,169.0,160.098999,-3.64547832946636,156.035,156.035,,-2.4604569420035,,,,,,,,-5.26686449704142,
09/30/2006,,165.0,145.315308,-0.151604843787851,143.676,143.676,,-3.5339063992359,,,,,,,,-11.9301163636364,
12/31/2006,,160.25,175.671997,6.7432656868287,174.633,174.633,,8.92857142857142,,,,,,,,9.62371107644306,
03/31/2007,,172.25,172.473999,1.94616044642856,172.474,172.474,,1.19047619047619,,,,,,,,0.130042960812768,
06/30/2007,,178.4,191.014999,3.4911616547354,191.015,191.015,,6.62358642972537,,,,,,,,7.07118778026905,
09/30/2007,,187.2,177.464005,-2.19927755911752,177.464,177.464,,-4.57719162141194,,,,,,,,-5.20085202991453,
12/31/2007,,154.833,154.582001,1.96726470461869,154.582,154.582,,-3.42960288808665,,,,,,,,-0.1621094986211,
03/31/2008,,-121.833,-255.451004,-2.36032881395939,-255.451,-255.451,,-113.947990543735,,,,,,,,-109.673080364105,
06/30/2008,,-24.12,-31.273,0.982297001852878,-36.127,-36.127,,,,-10.4276212832551,,,,-70.0952380952381,,-29.6558872305141,
09/30/2008,,-71.84,-103.751,-4.06980265607547,-108.735,-108.735,,-53.5269709543568,,4.61425178147268,,,,-40.8953642384106,,-44.4195434298441,
12/31/2008,,-581.0,-637.123,-13.2395099396643,-1492.832,-642.132,,-12.8025954579486,,-2.18971061093248,,,,-140.734787234043,,-9.65972461273667,
03/31/2009,,-329.4,-325.081,1.08750661266257,-325.081,-376.21148,,1.20793787748059,,-66.5910102358701,,,,-15.9247619047619,,1.31117182756526,
06/30/2009,,30.383,50.054,0.130331250428722,50.054,50.054,,60.5504587155963,,-20.4433833560709,,,,67.5747508305648,,64.7434420564131,
09/30/2009,,35.438,45.774,,45.774,45.774,,36.3636363636364,,0.690368455074345,,,,39.2446664314759,,29.1664315141938,
12/31/2009,,50.367,44.922,0.971401915897626,44.922,44.922,,-14.1104294478528,,-17.2092050209205,,,,-7.91714467813894,,-10.810649830246,
03/31/2010,,56.888,63.607,3.0809218718649,63.607,63.607,,11.4285714285714,,-0.995322731524796,,,,-17.1626710248794,,11.8109267332302,
06/30/2010,,48.644,49.694,3.25874689265709,47.931,49.98175,,-0.958466453674122,,7.34675119852105,,,,-5.6042833952977,,2.15853959378341,
09/30/2010,,54.86,77.431,1.01706586826347,75.335,73.98855,,31.4432989690722,,-2.456915206463,,,,36.3693964834469,,41.1429092234779,
12/31/2010,,67.91,73.812,3.58999525045594,61.62,77.2187,,7.45614035087719,,-14.9938650306748,,,,-14.8126789885741,,8.69091444558975,
03/31/2011,,68.96,77.23,0.10242738880313,69.037,79.23745,,11.1111111111111,,-17.9813857290589,,,,-3.06871310507674,,11.9924593967518,
06/30/2011,,58.67,59.952,-0.715103568872169,59.952,67.35875,,2.04081632653061,,-7.26172326172326,,,,-3.9579222784593,,2.18510311914095,
09/30/2011,,57.1,56.664,-1.15533245687422,56.664,46.4209,,3.17460317460318,,-1.16728638289213,,,,-31.0654653763919,,-0.763572679509632,
12/31/2011,,35.178,28.132,-4.13180428134557,28.132,33.8637,,-19.3548387096774,,-26.6312951419808,,,,-22.3104458184185,,-20.0295639320029,
03/31/2012,,65.0,76.069,0.307918342097121,76.069,77.30205,,14.8936170212766,,-32.4129797927801,,,,10.5612850049253,,17.0292307692308,
06/30/2012,,60.125,34.932,-2.43837544763364,-9.458,45.415,,-38.7254901960784,,-19.1727845478788,,,,,,-41.9010395010395,
09/30/2012,,73.2,80.797,0.648886220127723,80.797,62.722,,11.1111111111111,,-18.0365953947368,,,,3.18797629127858,,10.3784153005464,
12/31/2012,,70.717,63.63,-0.506840800610629,-453.87,54.43,,-9.60451977401131,,-12.7801505687479,,,,-3.65338742393509,,-10.0216355331816,
03/31/2013,,30.41,29.204,3.25268621845076,29.204,29.204,,15.5778894472362,,-20.1985157699443,,,,2.38892046052493,,-3.96580072344623,
06/30/2013,,45.69,47.815,2.35374045801527,47.815,50.285,,4.68319559228651,,0.093462423312887,,,,4.68874505472998,,4.65090829503174,
09/30/2013,,78.8,67.124,1.52072238102022,86.288,73.039,,-11.9086460032626,,5.3024453024453,,,,12.6763682378994,,-14.8172588832487,
12/31/2013,,122.5,124.6,-0.713248666364252,81.734,86.57904,,4.04040404040404,,-1.97260273972602,,,,2.48576078112286,,1.71428571428571,
03/31/2014,,110.25,103.5,-1.88046741689528,68.947,68.947,,-3.37078651685394,,5.61150442477876,,,,2.27297642974603,,-6.12244897959184,
06/30/2014,,107.25,107.2,-1.56176187280912,70.315,80.975,,3.64464692482916,,8.77707006369427,,,,15.9339711656504,,-0.046620046620044,
09/30/2014,,66.825,40.586,-0.0779338031128064,4.755,80.0081,,6.70731707317072,,13.5170203687093,,,,703.734061930783,,-39.2652450430228,
12/31/2014,,114.333,113.067,0.651096897385403,74.958,86.983,,2.08333333333334,,-4.60099900099901,,,,-0.681388012618299,,-1.10729185799376,
03/31/2015,,119.0,117.9,0.458132313417995,80.719,81.7707,,4.56852791878173,,1.53543307086613,,,,2.56171816248473,,-0.924369747899155,
06/30/2015,,130.667,129.3,0.785777777777774,92.221,75.261,,0.88495575221239,,-30.935355450237,,,,-3.20241935483871,,-1.04617080058468,
09/30/2015,,114.667,99.105,-3.08336933045356,62.704,62.834,,-8.05785123966942,,-1.10520231213873,,,,-29.6295081967213,,-13.571472175953,
12/31/2015,,114.333,158.53,-2.59449880007384,-139.191,86.17765,,41.0505836575875,,-12.7420523138833,,,,6.01997875301617,,38.6563809223934,
03/31/2016,,70.6,-16.69,-2.67370018426852,-45.886,51.2812,,,,17.1088082901554,,,,-31.2799744218267,,,
06/30/2016,,87.2,46.09678,2.25118656443957,32.401,57.61125,,-29.7652312599681,,-15.8108842275432,,,,-21.0740452065472,,-47.1367201834862,
09/30/2016,,133.0,70.4554,0.58736559139785,64.258,68.288,,-16.3208484848485,,1.13549920760697,,,,19.0531697341513,,-47.026015037594,
12/31/2016,,65.6,63.60895,-0.0711142158574942,49.733,61.90295,,0.29026687598116,,-17.0402985074627,,,,-6.91788617886179,,-3.03513719512194,
03/31/2017,,63.2,63.6002,2.82630643441166,73.372,57.6691,,7.3975806451613,,-12.9918446601942,,,,-1.90747663551402,,0.633227848101263,
06/30/2017,,98.3,62.1918,3.55361335768327,49.184,62.23535,,27.9627450980392,,16.6971614227086,,,,38.2146118721461,,-36.7326551373347,
09/30/2017,,66.2,73.8597,3.82945945945945,72.977,74.992,,17.381426448737,,5.03200000000001,,,,10.544420131291,,11.5705438066465,
12/31/2017,,75.55,71.00515,3.19973975276513,143.875,66.12745,,4.84957472660997,,33.9546366054951,,,,89.7230769230769,,-6.01568497683653,
03/31/2018,,62.35,65.09421,-14.2782070163315,8.346,51.92161,,10.4044733044733,,11.9306859205776,,,,-4.35132743362832,,4.40129911788292,
06/30/2018,,66.45,68.111,-0.0928399679401616,63.766,71.12643,,-0.291518987341779,,-23.0632716049383,,,,-2.48017817371938,,2.49962377727615,
09/30/2018,,76.45,69.55584,0.988948069241015,70.226,71.927443,,-3.50902612826603,,-1.6463768115942,,,,-9.1517382413088,,-9.01786788750817,
12/31/2018,,61.05,137.486,-2.26803780386781,-217.937,72.61911,,4.73457675753229,,-5.48708206686929,,,,-4.75000000000001,,125.202293202293,
03/31/2019,,42.65,62.478,-1.34676730276274,47.784,59.808286,,35.1429629629629,,5.51195166798005,,,,,,46.4900351699883,
06/30/2019,,55.6,66.997,-1.34825174825175,43.84,70.95438,,5.48523206751055,,3.70101986044015,,,,18.2819289878114,,20.4982014388489,
09/30/2019,,72.833,85.643,2.85967340160531,64.87,80.05574,,9.9537037037037,,4.71846689895469,,,,5.73198380566802,,17.5881811816072,
12/31/2019,,87.2,93.179,3.51226705366913,72.347,89.40093,,8.64978902953587,,-16.4025723472669,,,,7.56144497208544,,6.85665137614679,
03/31/2020,,77.533,93.173,0.618037465375214,62.204,78.021576,,15.77752553916,,9.01901639344262,,,,13.7825866553647,,20.1720557698012,
06/30/2020,,49.1,65.4,-1.62640283520378,48.518,65.86236,,12.5198098256735,,-36.484052532833,,,,6.4055585155545,,33.1975560081466,
09/30/2020,,79.8,,,,,,,,,,,,,,,
12/31/2020,,81.3,,,,,,,,,,,,,,,
