Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1995,32.587002,,,-20.979,,,11.608002,,-9.761,,,,1.847,-13.073,,5.86,,0.0,,7.213,-11.226,4.405,-6.821,0.0,,,-6.821,0.0,-6.821,-1.379,,-8.2,-8.2,,273.192009,-0.03,-0.03,,273.192009,-0.03,-0.03,-0.03,
06/30/1995,29.621,,,-19.759001,,,9.862,,-10.523,,,,-0.661,-5.751,,5.735,,0.0,,0.016,-6.412,2.515,-3.897,0.0,,,-3.897,0.0,-3.897,-1.391,,-5.288,-5.288,,273.299995,-0.019167,-0.019167,,273.299995,-0.019167,-0.019167,-0.019167,
09/30/1995,29.622999,,,-18.136999,,,11.486,,-9.409,,,,2.077,-119.308003,,5.523,,0.0,,113.785004,-117.231004,45.313,-71.917999,0.0,,,-71.918004,0.0,-71.917999,-1.391,,-73.308999,-73.308999,,273.335999,-0.268333,-0.268333,,273.335999,-0.268333,-0.268333,-0.268333,
12/31/1995,29.252001,,,-16.659,,,12.593001,,-11.385,,,,1.208,-7.982,,7.767,,0.0,,0.215,-6.774,2.792,-3.982,0.0,,,-3.982,0.0,-3.982,-1.392,,-5.374,-5.374,,273.360012,-0.02,-0.02,-0.02,273.360012,-0.02,-0.02,-0.02,
03/31/1996,41.198002,,,-16.575001,,,24.623001,,-10.199,,,,14.424,-3.344,,4.849,,0.0,,-1.505,11.08,-4.431,6.649,0.0,,,6.649,0.0,6.649,-1.391,,5.258,5.258,,273.515991,0.019167,0.019167,0.019167,273.515991,0.019167,0.019167,0.019167,
06/30/1996,37.346001,,,-16.864,,,20.482,,-11.835,,,,8.647,-4.812,,4.78,,0.0,,0.032,3.835,-1.591,2.244,0.0,,,2.244,0.0,2.244,-1.391,,0.853,0.853,,273.576004,0.003333,0.003333,0.003333,273.576004,0.003333,0.003333,0.003333,
09/30/1996,35.497002,,,-17.408001,,,18.089001,,-10.495,,,,7.594,-3.258,,3.241,,0.0,,0.017,4.336,0.029,4.365,0.0,,,4.365,0.0,4.365,-1.391,,2.974,2.974,,274.55999,0.010833,0.010833,0.001667,274.55999,0.010833,0.010833,0.001667,
12/31/1996,49.02,,,-20.202999,,,28.817001,,-12.38,,,,16.437,-4.31,,4.539,,0.0,,-0.229,12.127,-4.561,7.566,0.0,,,7.566,0.0,7.566,-1.393,,6.173,6.173,,273.912,0.0225,0.0225,0.0225,273.912,0.0225,0.0225,0.0225,
03/31/1997,52.792,,,-17.573,,,35.219,,-11.865,,,,23.354,-5.201,,4.561,,0.0,,0.64,18.153,-7.069,11.084,0.0,,,11.084,0.0,11.084,-2.306,,8.778,8.778,,274.259995,0.035,0.035,0.035,282.05999,0.034167,0.034167,0.034167,
06/30/1997,39.407001,,,-17.472,,,21.935001,,-12.189,,,,9.746,-4.091,,4.358,,0.0,,-0.267,5.655,-2.309,3.346,0.0,,,3.346,0.0,3.346,-1.391,,1.955,1.955,,274.44001,0.0075,0.0075,0.0075,275.124001,0.006667,0.006667,0.006667,
09/30/1997,40.772999,,,-17.801001,,,22.971998,,-12.141,,,,10.831,-4.615,,4.614,,0.0,,0.001,6.216,-2.536,3.68,0.0,,,3.68,0.0,3.68,-1.391,,2.289,2.289,,274.908005,0.008333,0.008333,0.008333,275.124001,0.008333,0.008333,0.008333,
12/31/1997,52.154999,,,-15.769,,,36.385999,,-15.803,,,,20.583,-4.716,4.428,4.428,,0.0,,0.288,15.867,-5.643,10.224,0.0,,,10.224,0.0,10.224,-0.93,,9.294,9.294,,293.304,0.031667,0.031667,0.031667,293.304,0.031667,0.031667,0.031667,
03/31/1998,40.791,,,-16.732,,,24.059,,-12.701,,,,11.358,-4.899,,4.255,,0.0,,0.644,6.459,-2.616,3.843,0.0,,,3.843,0.0,3.843,-0.85,,2.993,2.993,,296.196007,0.01,0.01,0.01,303.660004,0.01,0.01,0.01,
06/30/1998,41.667,,,-17.848,,,23.819,,-13.948,,,,9.871,-4.574,,4.579,,0.0,,-0.005,5.297,-2.163,3.134,0.0,,,3.134,0.0,3.134,-0.851,,2.283,2.283,,297.935989,0.0075,0.0075,0.0075,304.52401,0.0075,0.0075,0.0075,
12/31/1998,39.762001,,,-18.240999,,,21.521002,,-17.444,,,,4.077,-4.306,,5.341,,0.0,,-1.035,-0.229,0.229,0.0,0.0,,,0.0,0.0,0.0,-0.85,,-0.85,-0.85,,295.704002,-0.0025,-0.0025,-0.000833,295.704002,-0.0025,-0.0025,-0.000833,
03/31/1999,35.28,,,-20.826,,,14.454,,-11.611,,,,2.843,-6.717,6.718,6.718,,0.0,,-0.001,-3.874,1.432,-2.442,0.0,,,-2.442,0.0,-2.442,-0.851,,-3.293,-3.293,,295.992,-0.010833,-0.010833,-0.010833,298.056,-0.010833,-0.010833,-0.010833,
06/30/1999,41.061,,,-22.578,,,18.483,,-10.606,,,,7.877,-6.172,6.45,6.45,,0.0,,-0.278,1.705,-0.745,0.96,0.0,,,0.96,0.0,0.96,-0.85,,0.11,0.11,,296.424,0.0,0.0,-0.001667,299.676,0.0,0.0,-0.001667,
09/30/1999,45.69,,,-22.299,,,23.391,,-13.374,,,,10.017,-2.462,6.506,6.506,,0.0,,-4.044,7.555,-3.025,4.53,0.0,,,4.53,0.0,4.53,-0.851,,3.679,3.679,,297.084,0.0125,0.0125,0.004167,301.308,0.0125,0.0125,0.004167,
12/31/1999,59.842,,,-21.011,,,38.831,,-18.23,,,,20.601,-12.307,6.144,6.144,,0.0,,6.163,8.294,-2.823,5.471,0.0,,,5.471,0.0,5.471,-0.85,,4.621,4.621,,297.24,0.015833,0.015833,0.01,299.94,0.015833,0.015833,0.01,
03/31/2000,85.12,,,-56.645,,,28.475,,-13.681,,,,14.794,-5.992,5.971,5.971,,0.0,,0.021,8.802,-3.457,5.345,0.0,,,5.345,0.0,5.345,-0.851,,4.494,4.494,,297.576,0.015,0.015,0.009167,300.144,0.015,0.015,0.009167,
06/30/2000,82.447,,,-57.448,,,24.999,,-15.41,,,,9.589,-14.534,5.365,5.365,,0.0,,9.169,-4.945,1.863,-3.082,0.0,,,-3.082,0.0,-3.082,-4.6,0.0,-7.682,-7.682,,320.328,0.004167,0.004167,0.008333,324.264,0.004167,0.004167,0.008333,
09/30/2000,85.463,,,-53.476,,,31.987,,-16.988,,,,14.999,-4.909,5.709,5.709,,0.0,,-0.8,10.09,-3.953,6.137,0.0,,,6.137,0.0,6.137,0.0,,6.137,6.137,,347.712,0.0175,0.0175,0.0175,350.664,0.0175,0.0175,0.0175,
12/31/2000,114.847,,,-57.299,,,57.548,,-21.609,,,,35.939,-7.947,5.833,5.833,,0.0,,2.114,27.992,-10.92,17.072,0.0,,,17.072,0.0,17.072,0.0,,17.072,17.072,1.687,348.384,0.049167,0.049167,0.053333,348.384,0.048333,0.048333,0.0525,
03/31/2001,147.703,,,-58.266,,,89.437,,-28.103,,,,61.334,2.486,4.706,4.706,,0.0,,-7.192,63.82,-24.758,39.062,0.0,,,39.062,0.0,39.062,0.0,0.0,39.062,39.062,,351.816,0.110833,0.110833,0.100833,356.568,0.11,0.11,0.1,
06/30/2001,111.648,,,-52.171,,,59.477,,-28.428,,,,31.049,-8.777,4.704,4.704,,0.0,,4.073,22.272,-8.679,13.593,0.0,,,13.593,0.0,13.593,0.0,0.0,13.593,13.593,,354.108,0.038333,0.038333,0.046667,359.436,0.0375,0.0375,0.045833,
09/30/2001,102.386,,,-55.165,,,47.221,,-25.508,,,,21.713,-5.238,5.126,5.126,,0.0,,0.112,16.475,-6.43,10.045,0.0,,,10.045,-0.014,10.031,0.0,0.0,10.031,10.031,,367.728,0.0275,0.0275,0.029167,372.228,0.026667,0.026667,0.028333,
12/31/2001,78.046,,,-51.822,,,26.224,,-43.117,,,,-16.893,-11.125,6.281,6.281,,0.0,,4.844,-28.018,12.402,-15.616,0.0,,,-15.616,0.014,-15.602,0.0,0.0,-15.602,-15.602,4.934,363.312,-0.040833,-0.040833,-0.028333,368.208,-0.040833,-0.040833,-0.028333,
03/31/2002,73.922,,,-51.112,,,22.81,,-18.947,,,,3.863,-5.093,6.226,6.226,,0.0,,-1.133,-1.23,0.432,-0.798,0.0,,,-0.798,0.0,-0.798,0.0,0.0,-0.798,-0.798,,379.248,-0.0025,-0.0025,0.000833,384.9,-0.0025,-0.0025,0.000833,
06/30/2002,88.335,,,-52.292,,,36.043,,-27.871,,,,8.172,-4.653,6.331,6.331,,0.0,,-1.678,3.519,-1.398,2.121,0.0,,,2.121,0.0,2.121,0.0,0.0,2.121,2.121,,380.844,0.005833,0.005833,0.0125,386.352,0.005833,0.005833,0.0125,
09/30/2002,83.621,,,-49.18,,,34.441,,-21.042,,,,13.399,-4.602,6.314,6.314,,0.0,,-1.712,8.797,-2.672,6.125,0.0,,,6.125,0.0,6.125,0.0,0.0,6.125,6.125,,381.516,0.015833,0.015833,0.010833,385.632,0.015833,0.015833,0.010833,
12/31/2002,101.5,,,-59.05,,,42.45,,-25.418,,,,17.032,-4.341,6.44,6.44,,0.0,,-2.099,12.691,-4.036,8.655,0.0,,,8.655,0.0,8.655,0.0,0.0,8.655,8.655,,381.732,0.0225,0.0225,0.03,385.8,0.0225,0.0225,0.03,
03/31/2003,132.653,,,-65.031,,,67.622,,-30.21,,,,37.412,-89.728,5.625,5.625,,0.0,,84.103,-52.316,19.94,-32.376,6.847,,,-39.223,0.0,-39.223,0.0,0.0,-39.223,-39.223,54.1,382.044,-0.1025,-0.085,0.0575,382.044,-0.1025,-0.085,0.0575,
06/30/2003,124.496,,,-61.465,,,63.031,,-30.486,,,,32.545,-3.647,5.952,5.952,,0.0,,-2.305,28.898,-10.994,17.904,0.0,,,17.904,0.0,17.904,0.0,0.0,17.904,17.904,2.337,383.76,0.046667,0.046667,0.046667,389.724,0.045833,0.045833,0.045833,
09/30/2003,125.471,,,-60.821,,,64.65,,-19.801,,,,44.849,-8.191,,6.972,,0.0,,1.219,36.658,-13.99,23.22,0.0,,,22.668,0.0,22.668,0.0,0.0,22.668,22.668,,386.148,0.058333,0.058333,0.0725,389.22,0.058333,0.058333,0.0725,
12/31/2003,117.544,,,-60.459,,,57.085,,-30.571,,,,26.514,2.397,,5.887,,,,-8.284,28.911,-9.68,19.231,,,,19.231,0.0,19.231,0.0,0.0,19.231,19.231,,386.364,0.05,0.05,0.0425,386.364,0.05,0.05,0.0425,
03/31/2004,134.705,,,-67.611,,,67.094,,-32.962,,,,34.132,-3.419,,5.377,,,,-1.958,30.713,-11.702,19.011,,,,19.011,0.0,19.011,0.0,0.0,19.011,19.011,,388.776,0.049167,0.049167,0.053333,394.392,0.048333,0.048333,0.0525,
06/30/2004,119.208,,,-54.06,,,65.148,,-29.071,,,,36.077,-5.083,5.445,5.445,,0.0,,-0.362,30.994,-11.676,19.318,0.0,,,19.318,0.0,19.318,0.0,0.0,19.318,19.318,2.728,390.312,0.049167,0.049167,0.053333,395.148,0.049167,0.049167,0.053333,
09/30/2004,119.423,,,-62.773,,,56.65,,-15.98,,,,40.67,-11.969,5.577,5.577,,0.0,,6.392,28.701,-10.879,17.822,0.0,,,17.822,0.0,17.822,0.0,0.0,17.822,17.822,6.512,390.576,0.045833,0.045833,0.056667,395.352,0.045,0.045,0.055833,
12/31/2004,150.763,,,-88.719,,,62.044,,-4.852,,,,57.192,-8.976,,5.63,,0.0,,3.346,48.216,-15.989,32.227,0.0,,,32.227,0.0,32.227,0.0,0.0,32.227,32.227,,389.856,0.0825,0.0825,0.090833,394.716,0.081667,0.081667,0.09,
03/31/2005,144.074,,,-74.29,,,69.784,,-28.329,,,,41.455,-8.399,,4.988,,0.0,,3.411,33.056,-12.294,20.762,0.0,,,20.762,0.0,20.762,0.0,0.0,20.762,20.762,,389.796,0.053264,0.053264,0.058952,394.452,0.052635,0.052635,0.058256,
06/30/2005,151.884,,,-66.516,,,85.368,,-23.705,,,,61.663,-5.075,5.134,,,0.0,,-0.059,56.588,-21.166,35.422,0.0,,,35.422,0.0,35.422,0.0,0.0,35.422,35.422,,391.336,0.09,0.09,0.09,396.624,0.08875,0.08875,0.08875,
09/30/2005,161.757,,,-72.313,,,89.444,,-30.421,,,,59.023,-5.339,,5.339,,0.0,,,53.684,-19.928,33.756,0.0,,,33.756,0.0,33.756,0.0,0.0,33.756,33.756,,391.608,0.08625,0.08625,0.08375,397.32,0.085,0.085,0.0825,
12/31/2005,227.213,,,-70.179,,,157.034,,-41.995,,,,115.039,-22.133,7.036,0.0,,0.0,,15.097,92.906,-34.401,58.505,0.0,,,58.505,0.0,58.505,0.0,0.0,58.505,58.505,,390.64,0.15,0.15,0.13625,390.64,0.1475,0.1475,0.13375,
03/31/2006,214.768,,,-94.305,,,120.463,0.0,-28.836,,,,91.627,-6.15,6.15,,,0.0,,0.0,85.477,-31.909,53.568,0.403,,,53.165,0.0,53.165,0.0,0.0,53.165,53.165,,389.44,0.13625,0.1375,0.1375,394.984,0.135,0.13625,0.13625,
06/30/2006,188.666,,,-80.722,,,107.944,,-32.195,,,,75.749,-3.891,,6.023,,0.0,,-2.132,71.858,-24.994,46.864,0.0,,,46.864,0.0,46.864,0.0,0.0,46.864,46.864,,389.928,0.12,0.12,0.12,396.8,0.1175,0.1175,0.1175,
09/30/2006,184.744,,,-81.629,,,103.115,,201.631,,,,304.746,-6.978,,6.978,,0.0,,,297.768,-108.748,189.02,0.0,,,189.02,0.0,189.02,0.0,0.0,189.02,189.02,,385.84,0.49,0.49,0.1175,393.296,0.48,0.48,0.115,
12/31/2006,171.682,,,-85.663,,,86.019,,-29.111,,,,56.908,-1.103,-0.71,0.0,0.0,0.0,,1.103,55.805,-23.679,32.126,0.0,,,32.126,0.0,32.126,0.0,0.0,32.126,32.126,,383.728,0.08375,0.08375,0.08625,383.728,0.08375,0.08375,0.08625,
03/31/2007,191.573,,,-92.39,,,99.183,0.0,-19.998,,,,79.185,-3.924,,3.924,,0.0,,,75.261,-26.714,48.547,0.0,,,48.547,0.0,48.547,0.0,0.0,48.547,48.547,,386.78,0.125,0.125,0.1125,392.188,0.125,0.125,0.1125,
06/30/2007,175.832,,,-83.896,,,91.936,,-21.691,,,,70.245,-3.619,,3.619,,0.0,,,66.626,-25.25,41.376,0.0,,,41.376,0.0,41.376,0.0,0.0,41.376,41.376,,387.716,0.1075,0.1075,0.1,393.624,0.105,0.105,0.0975,
09/30/2007,170.848,,,-86.342,,,84.506,,-28.985,,,,55.521,-3.921,3.921,3.921,,0.0,,0.0,51.6,-16.147,35.453,0.0,,,35.453,0.0,35.453,0.0,0.0,35.453,35.453,,388.272,0.0925,0.0925,0.1,393.756,0.09,0.09,0.0975,
12/31/2007,193.917,,,-85.328,,,108.589,0.0,-38.847,,,,69.742,-5.697,,5.697,,,,,64.045,-21.998,42.047,,,,42.047,,42.047,0.0,0.0,42.047,42.047,,388.848,0.1075,0.1075,0.106924,388.848,0.1075,0.1075,0.106291,
03/31/2008,219.651,,,-106.194,,,113.457,,-37.385,,,,76.072,-5.991,,5.991,,0.0,,,70.081,-24.106,45.975,0.0,,,45.975,0.0,45.975,0.0,0.0,45.975,45.975,,390.864,0.1175,0.1175,0.1175,395.7,0.115,0.115,0.115,
06/30/2008,248.854,,,-108.483,,,140.371,,-46.285,,,,94.086,-6.207,,6.207,,0.0,,,87.879,-33.254,54.625,0.0,,,54.625,0.0,54.625,0.0,0.0,54.625,54.625,,393.868,0.1375,0.1375,0.14,397.924,0.1375,0.1375,0.14,
09/30/2008,244.82,,,-115.387,,,129.433,,-14.716,,,,114.717,-10.486,,10.486,,0.0,,,104.231,-37.241,66.99,0.0,,,66.99,0.0,66.99,0.0,0.0,66.99,66.99,,413.404,0.1625,0.1625,0.16,417.98,0.16,0.16,0.1575,
12/31/2008,232.466,,,-126.706,,,105.76,0.0,-18.623,,,,87.137,-13.705,,13.705,,0.0,,,73.432,-29.732,43.7,0.0,,,43.7,0.0,43.7,0.0,0.0,43.7,43.7,,413.416,0.105,0.105,0.105,413.416,0.105,0.105,0.105,
03/31/2009,233.939,232.145,1.794,-123.911,68.126,55.785,110.028,0.0,-20.131,17.065,17.065,3.066,89.897,-14.226,,14.226,,,,0.0,75.671,-28.091,47.58,0.0,0.0,0.0,47.58,0.0,47.58,0.0,0.0,47.58,45.07255,-2.50745,414.084,0.115,0.115,0.108849,416.444,0.115,0.115,0.108849,
06/30/2009,204.824,204.127,0.697,-99.779,44.671,55.108,105.045,0.0,-50.806,17.117,17.117,33.689,54.239,-15.046,15.046,,,,,0.0,39.193,-13.691,25.502,0.0,0.0,0.0,25.502,0.0,25.502,0.0,0.0,25.502,39.5515,14.0495,414.56,0.0625,0.0625,0.095406,419.26,0.06,0.06,0.09351,
09/30/2009,207.021,206.413,0.608,-103.554,41.517,62.037,103.467,0.0,-28.744,14.921,14.921,13.823,74.723,-14.857,,14.857,,,,0.0,59.866,-20.969,38.897,0.0,0.0,0.0,38.897,0.0,38.897,0.0,0.0,38.897,39.312,0.415,414.588,0.095,0.095,0.094822,419.668,0.0925,0.0925,0.093489,
12/31/2009,233.492,232.268,1.224,-113.643,51.35,62.293,119.849,0.0,-56.439,10.725,10.725,45.714,63.41,-14.85,14.85,,,,,0.0,48.56,-12.196,36.364,0.0,0.0,0.0,36.364,0.0,36.364,0.0,0.0,36.364,48.447,12.083,414.616,0.085,0.085,0.116848,414.616,0.085,0.085,0.114143,
03/31/2010,216.345,214.725,1.62,-132.343,58.845,73.498,84.002,0.0,-23.413,15.746,15.746,7.667,60.589,-14.912,,14.912,,,,0.0,45.677,-16.981,28.696,0.0,0.0,0.0,28.696,0.0,28.696,0.0,0.0,28.696,38.48395,9.78795,415.176,0.07,0.07,0.092693,419.912,0.0675,0.0675,0.09081,
06/30/2010,200.241,199.087,1.154,-129.474,52.748,76.726,70.767,0.0,-18.699,12.853,12.853,5.846,52.068,-15.769,,15.769,,,,0.0,36.299,-14.617,21.682,0.0,0.0,0.0,21.682,0.0,21.682,0.0,0.0,21.682,18.378,-3.304,415.66,0.0525,0.0525,0.044214,419.856,0.0525,0.0525,0.044214,
09/30/2010,224.062,222.935,1.127,-135.523,50.168,85.355,88.539,0.0,-66.266,21.077,21.077,45.189,22.273,-16.758,,16.758,,,,0.0,5.515,-1.617,3.898,0.0,0.0,0.0,3.898,0.0,3.898,0.0,0.0,3.898,26.043,22.145,415.82,0.01,0.01,0.062631,420.9,0.01,0.01,0.062614,
12/31/2010,222.456,221.271,1.185,-142.814,51.31,91.504,79.642,0.0,51.866,24.018,24.018,-75.884,131.508,-20.502,,20.502,,,,0.0,111.006,-61.897,49.109,0.0,0.0,0.0,49.109,0.0,49.109,0.0,0.0,49.109,-6.617,-55.726,415.916,0.12,0.12,-0.01591,415.916,0.12,0.12,-0.01591,
03/31/2011,209.026,207.098,1.928,-140.512,63.388,77.124,68.514,0.0,-32.124,24.299,24.299,7.825,36.39,-17.367,,17.367,,,,0.0,19.023,-6.137,12.886,0.0,0.0,0.0,12.886,0.0,12.886,0.0,0.0,12.886,13.816,0.93,416.576,0.03,0.03,0.033166,421.28,0.03,0.03,0.032208,
06/30/2011,240.696,239.471,1.225,-137.551,54.326,83.225,103.145,0.0,3.473,26.006,26.006,-29.479,106.618,-18.044,,18.044,,,,0.0,88.574,-33.897,54.677,0.0,0.0,0.0,54.677,0.0,54.677,0.0,0.0,54.677,34.113,-20.564,417.056,0.13,0.13,0.081795,421.348,0.13,0.13,0.081195,
09/30/2011,262.117,261.146,0.971,-152.599,62.306,90.293,109.518,0.0,-44.285,27.949,27.949,16.336,65.233,-18.517,,18.517,,,,0.0,46.716,-18.234,28.482,0.0,0.0,0.0,28.482,0.0,28.482,0.0,0.0,28.482,26.133,-2.349,417.14,0.07,0.07,0.062648,421.84,0.07,0.07,0.062648,
12/31/2011,268.025,265.964,2.061,-164.62,72.121,92.499,103.405,0.0,-4.796,16.232,16.232,-11.436,98.609,-17.735,,17.735,,,,0.0,80.874,-54.511,26.363,0.0,0.0,0.0,26.363,0.0,26.363,0.0,0.0,26.363,10.148,-16.215,417.202,0.065,0.065,0.024324,417.202,0.065,0.065,0.024324,
03/31/2012,272.136,270.207,1.929,-198.39,88.033,110.357,73.746,0.0,-27.085,22.549,22.549,4.536,46.661,-16.917,,16.917,,,,0.0,29.744,-11.426,18.318,0.0,0.0,0.0,18.318,0.0,18.318,0.0,0.0,18.318,18.645,0.327,418.256,0.045,0.045,0.044578,421.626,0.045,0.045,0.044578,
06/30/2012,265.657,263.666,1.991,-192.165,77.549,114.616,73.492,0.0,4.587,46.872,46.872,-51.459,78.079,-18.495,,18.495,,,,0.0,59.584,-23.647,35.937,0.0,0.0,0.0,35.937,0.0,35.937,0.0,0.0,35.937,-5.287,-41.224,419.024,0.085,0.085,-0.012618,422.316,0.085,0.085,-0.012618,
09/30/2012,296.874,295.004,1.87,-187.841,77.393,110.448,109.033,0.0,-33.258,23.829,23.829,9.429,75.775,-16.219,,16.219,,,,0.0,59.556,-22.948,36.608,0.0,0.0,0.0,36.608,0.0,36.608,0.0,0.0,36.608,36.776,0.168,419.312,0.085,0.085,0.087706,422.452,0.085,0.085,0.085398,
