Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,4286.667,2054.532,1879.843,174.689,345.04,345.04,,535.087,282.932,21.627,230.528,0.0,191.962,,,,3126.621,325.966,444.007,-118.041,526.888,526.888,307.192,290.41,14.965,275.445,16.782,1160.046,,163.821,163.821,,,,0.0,0.0,0.0,0.0,419.95,,,419.95,583.771,0.0,0.0,0.0,0.0,1.616,,,,,,1.616,1.616,585.387,0.0,912.786,,,-398.88,3181.179,6.195,3701.28,0.0,3701.28,4286.667,
12/31/2004,3919.843,1756.878,1684.142,72.736,325.418,325.418,,542.474,270.539,12.512,259.423,0.0,187.572,,,,2812.342,335.05,460.174,-125.124,468.512,468.512,303.939,287.955,14.965,272.99,15.984,1107.501,,137.486,137.486,,,,0.0,0.0,0.0,0.0,375.176,,,375.176,512.662,0.0,0.0,0.0,0.0,1.531,,,,,,1.531,1.531,514.193,0.0,922.551,,,-975.353,3441.984,16.468,3405.65,0.0,3405.65,3919.843,
03/31/2005,3705.002,1619.245,1165.498,453.747,323.129,323.129,,613.903,304.745,10.507,298.651,0.0,151.745,,,,2708.022,362.028,492.752,-130.724,351.635,351.635,283.317,278.335,14.965,263.37,4.982,996.98,,228.016,228.016,,,,0.0,0.0,0.0,0.0,335.674,,,335.674,563.69,0.0,0.0,0.0,0.0,8.927,,,,,,8.927,8.927,572.617,0.0,934.587,,,-1305.969,3494.739,9.028,3132.385,0.0,3132.385,3705.002,
06/30/2005,3580.282,1641.491,1094.657,546.834,304.565,304.565,,627.798,345.938,8.104,273.756,0.0,180.651,,,,2754.505,364.613,501.748,-137.135,189.98,189.98,271.184,266.779,14.965,251.814,4.405,825.777,,169.484,169.484,,,,0.0,0.0,0.0,0.0,348.998,,,348.998,518.482,0.0,0.0,0.0,0.0,8.345,,,,,,8.345,8.345,526.827,0.0,956.766,,,-1617.401,3711.316,2.774,3053.455,0.0,3053.455,3580.282,
09/30/2005,3816.067,1815.01,1287.979,527.031,355.216,355.216,,658.262,383.751,8.278,266.233,0.0,178.201,,,,3006.689,371.834,518.571,-146.737,177.713,177.713,259.831,256.156,14.965,241.191,3.675,809.378,,184.866,184.866,,,,0.0,0.0,0.0,0.0,319.609,,,319.609,504.475,0.0,0.0,0.0,0.0,8.033,,,,,,8.033,8.033,512.508,0.0,1004.599,,,-1620.303,3916.2,3.063,3303.559,0.0,3303.559,3816.067,
12/31/2005,3483.777,1447.844,892.533,555.311,332.729,332.729,,655.712,417.498,8.584,229.63,0.0,196.154,,,,2632.439,371.693,526.447,-154.754,230.721,230.721,248.924,238.938,14.965,223.973,9.986,851.338,,172.096,172.096,,,,0.0,0.0,0.0,0.0,248.779,,,248.779,420.875,0.0,0.0,0.0,0.0,7.927,,,,,,7.927,7.927,428.802,0.0,1044.037,,,-2102.317,4111.363,1.892,3054.975,0.0,3054.975,3483.777,
03/31/2006,3119.84,1027.478,718.974,308.504,366.538,366.538,,635.719,397.703,7.828,230.188,0.0,177.452,,,,2207.187,375.66,535.047,-159.387,295.116,295.116,241.877,226.75,14.965,211.785,15.127,912.653,,140.911,140.911,,,,0.0,0.0,0.0,0.0,280.056,,,280.056,420.967,0.0,0.0,0.0,0.0,1.064,,,,,,1.064,1.064,422.031,0.0,1064.291,,,-2576.497,4203.253,6.762,2697.809,0.0,2697.809,3119.84,
06/30/2006,3346.064,1067.841,867.69,200.151,354.93,354.93,,559.136,300.947,5.836,252.353,0.0,199.561,,,,2181.468,375.254,546.548,-171.294,565.261,565.261,224.081,212.682,14.965,197.717,11.399,1164.596,,137.71,137.71,,,,0.0,0.0,0.0,0.0,335.863,,,335.863,473.573,0.0,0.0,0.0,0.0,0.706,,,,,,0.706,0.706,474.279,0.0,1100.847,,,-2646.684,4403.86,13.762,2871.785,0.0,2871.785,3346.064,
09/30/2006,3336.331,984.76,503.964,480.796,361.403,361.403,,509.226,279.865,8.55,220.811,0.0,194.345,,,,2049.734,370.511,551.963,-181.452,711.095,711.095,204.991,193.69,14.965,178.725,11.301,1286.597,,173.472,173.472,,,,0.0,0.0,0.0,0.0,330.355,,,330.355,503.827,0.0,0.0,0.0,0.0,0.468,,,,,,0.468,0.468,504.295,0.0,1159.621,,,-2987.289,4644.971,14.733,2832.036,0.0,2832.036,3336.331,
12/31/2006,3689.441,1492.558,951.302,541.256,381.405,381.405,,433.55,248.637,6.512,178.401,0.0,205.521,,,,2513.034,365.767,557.119,-191.352,605.339,605.339,205.301,181.126,14.965,166.161,24.175,1176.407,,135.281,135.281,,,,0.0,0.0,0.0,0.0,391.933,,,391.933,527.214,0.0,0.0,0.0,0.0,0.757,,,,,,0.757,0.757,527.971,0.0,1295.925,,,-3050.543,4895.272,20.816,3161.47,0.0,3161.47,3689.441,
03/31/2007,3653.372,1352.614,563.663,788.951,382.655,382.655,,434.163,257.042,8.449,168.672,0.0,253.285,,,,2422.717,361.086,532.861,-171.775,660.392,660.392,209.177,172.014,14.965,157.049,37.163,1230.655,,154.614,154.614,,,,0.0,0.0,0.0,0.0,472.994,,,472.994,627.608,0.0,0.0,0.0,0.0,0.951,,,,,,0.951,0.951,628.559,0.0,1396.333,,,-3050.755,4657.356,21.879,3024.813,0.0,3024.813,3653.372,
06/30/2007,3978.03,1531.315,621.897,909.418,398.702,398.702,,466.776,242.201,9.995,214.58,0.0,262.153,,,,2658.946,359.509,541.712,-182.203,759.429,759.429,200.146,162.987,14.965,148.022,37.159,1319.084,,202.371,202.371,,,,0.0,,,,389.754,,,389.754,592.125,0.0,,,,153.66,,,,,,153.66,153.66,745.785,0.0,1433.474,,,-3136.809,4911.722,23.858,3232.245,0.0,3232.245,3978.03,
09/30/2007,4048.28,1574.661,959.763,614.898,422.942,422.942,,447.324,222.722,6.934,217.668,0.0,257.987,,,,2702.914,356.289,550.633,-194.344,784.388,784.388,204.689,150.91,14.965,135.945,53.779,1345.366,,181.591,181.591,,,,0.0,,,,396.85,,,396.85,578.441,0.0,,,,175.996,,,,,,175.996,175.996,754.437,0.0,1452.337,,,-3325.816,5136.966,30.356,3293.843,0.0,3293.843,4048.28,
12/31/2007,4281.966,1757.302,789.709,967.593,404.387,404.387,,438.142,252.886,1.87,183.386,0.0,264.783,,,,2864.614,350.688,556.047,-205.359,823.303,823.303,243.361,185.566,14.965,170.601,57.795,1417.352,,165.76,165.76,,,,0.0,0.0,0.0,0.0,399.569,,,399.569,565.329,0.0,0.0,0.0,0.0,192.165,,,,,,192.165,192.165,757.494,0.0,1463.809,,,-3407.339,5438.723,29.279,3524.472,0.0,3524.472,4281.966,
03/31/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2008,4588.95,1832.772,992.687,840.085,341.551,341.551,0.0,471.201,195.25,0.625,275.326,0.0,335.445,,60.36,105.316,2980.969,343.116,573.51,-230.394,687.3,687.3,577.565,515.583,14.965,500.618,1.622,1607.981,,640.909,101.837,38.231,,500.841,0.0,0.0,,,0.0,,,0.0,640.909,0.0,0.0,,,211.122,,,,,0.761,210.361,211.122,852.031,0.0,1487.103,42.145,1444.958,-3638.267,5854.413,33.67,3736.919,0.0,3736.919,4588.95,
09/30/2008,4698.101,1889.867,1069.842,820.025,326.202,326.202,0.0,450.834,178.108,1.711,271.015,0.0,392.27,,60.065,172.395,3059.173,345.694,584.47,-238.776,725.275,725.275,567.959,506.213,14.965,491.248,1.681,1638.928,,610.933,72.695,,,538.238,0.0,0.0,,,0.0,,,0.0,610.933,0.0,0.0,,,222.323,,,,,0.809,221.514,222.323,833.256,0.0,1500.181,42.156,1458.025,-3739.541,6098.499,5.706,3864.845,0.0,3864.845,4698.101,
12/31/2008,4904.825,2189.837,1326.951,862.886,326.472,326.472,0.0,396.352,146.891,0.936,248.525,0.0,380.118,,90.911,160.246,3292.779,349.491,595.097,-245.606,673.18,673.18,589.375,496.868,14.965,481.903,1.596,1612.046,,603.943,61.407,,,542.536,0.0,0.0,,,0.0,,,0.0,603.943,0.0,0.0,,,258.813,,,,,0.833,257.98,258.813,862.756,0.0,1520.905,42.226,1478.679,-3750.942,6286.474,-14.368,4042.069,0.0,4042.069,4904.825,
03/31/2009,5196.808,2580.922,1338.905,1242.017,351.697,351.697,0.0,393.527,126.292,0.982,266.253,0.0,459.808,0.0,100.758,241.997,3785.954,345.935,586.039,-240.104,449.793,449.793,615.126,512.862,14.965,497.897,1.506,1410.854,,817.828,117.192,0.0,0.0,700.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.828,0.0,0.0,0.0,0.0,264.389,0.0,0.0,0.0,0.0,,264.389,264.389,1082.217,0.0,1533.466,42.227,1491.239,-3750.966,6379.236,-47.145,4114.591,0.0,4114.591,5196.808,
06/30/2009,5592.894,2854.097,1521.061,1333.036,392.983,392.983,0.0,419.832,142.287,0.08,277.465,0.0,431.928,,100.275,205.955,4098.84,340.556,592.412,-251.856,547.186,547.186,606.312,504.528,14.965,489.563,1.509,1494.054,,880.162,114.98,,,765.182,0.0,0.0,,,0.0,,,0.0,880.162,0.0,0.0,,,286.303,,,,,,286.303,286.303,1166.465,0.0,1545.658,42.235,1503.423,-3751.592,6642.134,-9.771,4426.429,0.0,4426.429,5592.894,
09/30/2009,5798.773,3066.737,1736.133,1330.604,383.378,383.378,0.0,440.706,164.708,0.845,275.153,0.0,433.938,,99.799,205.723,4324.759,332.5,595.681,-263.181,545.276,545.276,596.238,495.114,14.965,480.149,1.325,1474.014,,868.483,124.213,,,744.27,0.0,0.0,,,0.0,,,0.0,868.483,0.0,0.0,,,298.525,,,,,,298.525,298.525,1167.008,0.0,1556.556,42.246,1514.31,-3752.114,6828.796,-1.473,4631.765,0.0,4631.765,5798.773,
12/31/2009,6106.141,3243.288,1838.092,1405.196,415.418,415.418,0.0,465.918,179.932,1.197,284.789,0.0,434.789,,99.365,210.526,4559.413,327.047,601.224,-274.177,630.451,630.451,589.23,488.522,14.965,473.557,1.343,1546.728,,919.763,131.923,,,787.84,0.0,0.0,,,0.0,,,0.0,919.763,0.0,0.0,,,340.26,,,,,,340.26,340.26,1260.023,0.0,1593.162,42.406,1550.756,-3783.388,7039.028,-2.684,4846.118,0.0,4846.118,6106.141,
03/31/2010,6223.531,3322.262,1863.484,1458.778,410.203,410.203,0.0,467.769,139.86,35.767,292.142,0.0,378.957,0.0,96.49,142.412,4579.191,323.284,602.78,-279.496,742.335,742.335,578.721,481.707,14.965,466.742,0.524,1644.34,,979.646,130.205,0.0,0.0,849.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.646,0.0,0.0,0.0,0.0,353.978,0.0,0.0,0.0,0.0,,353.978,353.978,1333.624,0.0,1607.994,42.409,1565.585,-3783.401,7061.619,3.695,4889.907,0.0,4889.907,6223.531,
06/30/2010,5946.329,3289.91,1723.642,1566.268,353.627,353.627,0.0,460.732,160.707,24.03,275.995,0.0,351.608,,95.942,111.978,4455.877,320.894,610.122,-289.228,598.013,598.013,571.545,475.155,14.965,460.19,0.448,1490.452,,1072.704,103.661,,,969.043,0.0,0.0,,,0.0,,,0.0,1072.704,0.0,0.0,,,379.177,,,,,,379.177,379.177,1451.881,0.0,1621.071,42.416,1578.655,-4284.185,7179.096,-21.534,4494.448,0.0,4494.448,5946.329,
09/30/2010,6216.607,3443.296,1539.143,1904.153,451.879,451.879,0.0,454.816,155.311,33.7,265.805,0.0,289.8,,99.341,41.215,4639.791,318.369,617.113,-298.744,687.46,687.46,570.987,470.266,14.965,455.301,1.38,1576.816,,1001.803,112.264,,,889.539,0.0,0.0,,,0.0,,,0.0,1001.803,0.0,0.0,,,403.829,,,,,,403.829,403.829,1405.632,0.0,1634.029,42.425,1591.604,-4284.692,7465.206,-3.568,4810.975,0.0,4810.975,6216.607,
12/31/2010,6509.606,3734.092,1549.055,2185.037,463.622,463.622,0.0,411.388,78.372,42.501,290.515,0.0,372.46,,98.523,125.938,4981.562,321.87,630.364,-308.494,536.535,536.535,669.639,569.862,14.965,554.897,1.254,1528.044,,942.215,86.001,,,856.214,0.0,0.0,,,0.0,,,0.0,942.215,0.0,0.0,,,440.898,,,,,,440.898,440.898,1383.113,0.0,1648.408,42.493,1605.915,-4291.849,7785.914,-15.98,5126.493,0.0,5126.493,6509.606,
03/31/2011,6922.454,3851.141,2137.838,1713.303,482.725,482.725,0.0,451.365,79.237,18.569,353.559,0.0,474.442,0.0,71.34,257.01,5259.673,319.766,636.187,-316.421,529.917,529.917,813.098,740.459,14.965,725.494,1.299,1662.781,,937.858,190.767,0.0,0.0,747.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.858,0.0,0.0,0.0,0.0,485.716,0.0,0.0,0.0,0.0,,485.716,485.716,1423.574,0.0,1674.385,42.498,1631.887,-4291.89,8108.389,7.996,5498.88,0.0,5498.88,6922.454,
06/30/2011,7220.574,2344.845,1179.225,1165.62,500.452,500.452,0.0,512.341,70.493,9.203,432.645,0.0,473.506,,,248.981,3831.144,326.47,652.899,-326.429,609.73,609.73,2453.23,2451.835,713.091,1738.744,1.395,3389.43,,1084.366,231.477,,,852.889,0.0,0.0,,,0.0,,,0.0,1084.366,0.0,0.0,,,850.959,,,,,299.589,551.37,850.959,1935.325,0.0,1691.493,42.52,1648.973,-4792.946,8366.526,20.176,5285.249,0.0,5285.249,7220.574,
09/30/2011,7055.704,2204.644,1157.337,1047.307,520.881,520.881,0.0,430.519,67.044,6.255,357.22,0.0,455.5,,,227.07,3611.544,336.927,672.203,-335.276,667.681,667.681,2439.552,2430.888,713.091,1717.797,8.664,3444.16,,1008.766,99.546,,,909.22,0.0,0.0,,,0.0,,,0.0,1008.766,0.0,0.0,,,869.941,,,,,293.51,576.431,869.941,1878.707,0.0,1707.258,42.753,1664.505,-5143.593,8616.339,-3.007,5176.997,0.0,5176.997,7055.704,
12/31/2011,7342.013,2444.85,1570.872,873.978,548.455,548.455,0.0,421.684,91.021,8.071,322.592,0.0,461.437,,,215.744,3876.426,339.677,681.324,-341.647,707.48,707.48,2418.43,2412.286,713.091,1699.195,6.144,3465.587,,980.007,117.946,,,862.061,0.0,0.0,,,0.0,,,0.0,980.007,0.0,0.0,,,906.85,,,,,297.716,609.134,906.85,1886.857,0.0,1728.505,42.863,1685.642,-5151.272,8894.775,-16.852,5455.156,0.0,5455.156,7342.013,
03/31/2012,7491.755,2427.07,1579.515,847.555,401.902,401.902,0.0,298.118,93.037,10.077,195.004,0.0,459.105,0.0,,212.654,3586.195,360.02,701.158,-341.138,723.367,723.367,2822.173,2817.139,713.091,2104.048,5.034,3905.56,,899.786,154.275,0.0,0.0,745.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.786,0.0,0.0,0.0,0.0,915.152,0.0,0.0,0.0,0.0,289.993,625.159,915.152,1814.938,0.0,1743.609,42.875,1700.734,-5151.305,9087.447,-2.934,5676.817,0.0,5676.817,7491.755,
06/30/2012,7446.011,2496.275,1617.526,878.749,349.894,349.894,0.0,289.297,88.697,1.46,199.14,0.0,419.914,,,168.043,3555.38,366.992,718.727,-351.735,725.997,725.997,2797.642,2792.638,713.091,2079.547,5.004,3890.631,,845.895,138.577,,,707.318,0.0,0.0,,,0.0,,,0.0,845.895,0.0,0.0,,,856.038,,,,,300.079,555.959,856.038,1701.933,0.0,1759.346,42.924,1716.422,-5151.398,9142.732,-6.602,5744.078,0.0,5744.078,7446.011,
09/30/2012,7537.462,2116.078,1297.457,818.621,365.461,365.461,0.0,342.111,98.374,2.767,240.97,0.0,448.169,,,191.636,3271.819,375.038,731.469,-356.431,968.558,968.558,2922.047,2894.163,713.091,2181.072,27.884,4265.643,,860.073,74.942,,,785.131,0.0,0.0,,,0.0,,,0.0,860.073,0.0,0.0,,,890.32,,,,,296.189,594.131,890.32,1750.393,0.0,1780.939,42.957,1737.982,-5152.098,9163.509,-5.281,5787.069,0.0,5787.069,7537.462,
12/31/2012,7485.31,1719.905,948.903,771.002,324.055,324.055,0.0,381.846,114.045,4.708,263.093,0.0,451.049,,,183.08,2876.855,376.045,,,1251.057,1251.057,2981.353,2868.769,713.091,2155.678,112.584,4608.455,,945.99,77.582,,,868.408,0.0,0.0,,,0.0,,,0.0,945.99,0.0,0.0,,,871.404,,,,,272.251,599.153,871.404,1817.394,0.0,1818.464,42.998,1775.466,-5162.146,9009.901,1.697,5667.916,0.0,5667.916,7485.31,
03/31/2013,7629.582,1674.873,935.675,739.198,403.331,403.331,0.0,393.901,127.508,1.333,265.06,0.0,475.681,0.0,,209.226,2947.786,376.96,739.702,-362.742,1349.424,1349.424,2955.412,2840.73,713.091,2127.639,114.682,4681.796,,997.691,157.349,0.0,0.0,840.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.691,0.0,0.0,0.0,0.0,886.636,0.0,0.0,0.0,0.0,283.245,603.391,886.636,1884.327,0.0,1842.11,43.039,1799.071,-5162.315,9055.344,10.116,5745.255,0.0,5745.255,7629.582,
06/30/2013,7608.598,1654.138,834.99,819.148,415.064,415.064,0.0,459.847,126.423,1.51,331.914,0.0,468.557,,,180.852,2997.606,378.627,742.662,-364.035,1305.706,1305.706,2926.659,2819.889,713.091,2106.798,106.77,4610.992,,999.795,142.418,,,857.377,0.0,0.0,,,0.0,,,0.0,999.795,0.0,0.0,,,822.592,,,,,268.858,553.734,822.592,1822.387,0.0,1881.706,43.193,1838.513,-5163.951,9078.622,-10.166,5786.211,0.0,5786.211,7608.598,
09/30/2013,7736.966,1677.811,920.454,757.357,376.093,376.093,0.0,487.793,133.745,1.305,352.743,0.0,460.364,,,185.445,3002.061,384.421,758.659,-374.238,1423.394,1423.394,2927.09,2820.14,713.091,2107.049,106.95,4734.905,,993.065,66.573,,,926.492,0.0,0.0,,,0.0,,,0.0,993.065,0.0,0.0,,,827.518,,,,,264.413,563.105,827.518,1820.583,0.0,1932.273,43.293,1888.98,-5165.171,9148.609,0.672,5916.383,0.0,5916.383,7736.966,
12/31/2013,9058.742,3024.104,2322.433,701.671,312.008,312.008,0.0,438.002,158.641,1.028,278.333,0.0,519.004,,,244.024,4293.118,395.573,784.474,-388.901,1463.818,1463.818,2906.233,2785.17,713.091,2072.079,121.063,4765.624,,1040.03,77.467,,,962.563,0.0,0.0,,,0.0,,,0.0,1040.03,1200.0,1200.0,,,825.381,,,,,257.031,568.35,2025.381,3065.411,0.0,1994.524,43.4,1951.124,-5171.65,9166.57,3.887,5993.331,0.0,5993.331,9058.742,
03/31/2014,12017.531,2153.05,1780.036,373.014,514.836,514.836,0.0,612.664,181.168,23.451,408.045,0.0,843.162,0.0,,529.925,4123.712,371.815,700.25,-328.435,1170.141,1170.141,6351.863,6209.447,1048.508,5160.939,142.416,7893.819,,1510.669,221.025,0.0,0.0,1289.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.669,3000.0,3000.0,0.0,0.0,1341.298,0.0,0.0,0.0,0.0,739.869,601.429,4341.298,5851.967,0.0,2104.707,43.637,2061.07,-5171.906,9220.654,12.109,6165.564,0.0,6165.564,12017.531,
