Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2016,915,-272,1050,68,-355.0,423,71.0,,,71.0,,-2766.0,-893.0,0.0,0.0,0.0,-893.0,-893.0,0.0,0.0,0.0,0.0,-1962.0,0.0,-1962.0,0.0,89.0,904.0,-585.0,1485.0,0.0,1485.0,0.0,4.0,4.0,0.0,0.0,0.0,-947.0,-142.0,88.0,
03/31/2017,505,117,942,-19,-108.0,89,-535.0,,,-535.0,0.0,-672.0,-722.0,0.0,0.0,0.0,-722.0,-722.0,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,69.0,-572.0,-584.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,-739.0,174.0,70.0,
06/30/2017,1849,507,989,272,84.0,188,81.0,,,81.0,0.0,-539.0,-170.0,609.0,609.0,0.0,-779.0,-779.0,0.0,0.0,0.0,0.0,-358.0,0.0,-358.0,0.0,-11.0,-586.0,-584.0,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,4.0,0.0,724.0,201.0,85.0,
09/30/2017,1086,190,995,-108,-87.0,-21,9.0,,,9.0,0.0,-915.0,-263.0,684.0,684.0,0.0,-947.0,-947.0,0.0,0.0,0.0,0.0,-683.0,0.0,-683.0,0.0,31.0,-583.0,-586.0,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,9.0,0.0,-412.0,178.0,111.0,
12/31/2017,1421,497,1076,209,-608.0,817,-361.0,,,-361.0,0.0,-953.0,-1050.0,110.0,110.0,0.0,-1160.0,-1160.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0,101.0,-602.0,-592.0,0.0,0.0,0.0,0.0,-10.0,3.0,-13.0,0.0,0.0,-134.0,247.0,85.0,
03/31/2018,1009,708,921,68,94.0,-26,-688.0,,,-688.0,0.0,-971.0,-757.0,275.0,275.0,0.0,-1032.0,-1032.0,0.0,0.0,0.0,0.0,-177.0,0.0,-177.0,0.0,-37.0,-104.0,-592.0,478.0,0.0,978.0,-500.0,10.0,10.0,0.0,0.0,0.0,-66.0,227.0,97.0,
06/30/2018,1756,848,947,193,77.0,116,-232.0,,,-232.0,0.0,-1315.0,-1297.0,55.0,55.0,0.0,-1352.0,-1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-685.0,-593.0,0.0,0.0,0.0,0.0,-94.0,3.0,-97.0,2.0,0.0,-244.0,318.0,85.0,
09/30/2018,2404,1869,1023,-339,379.0,-718,-149.0,,,-149.0,0.0,586.0,1096.0,2415.0,2415.0,0.0,-1319.0,-1319.0,0.0,0.0,0.0,0.0,-484.0,0.0,-484.0,0.0,-26.0,-1398.0,-595.0,0.0,0.0,0.0,0.0,-811.0,0.0,-811.0,8.0,0.0,1592.0,293.0,116.0,
12/31/2018,2500,706,1086,160,-179.0,339,548.0,,,548.0,0.0,-1506.0,-1258.0,79.0,79.0,0.0,-1337.0,-1337.0,0.0,0.0,0.0,0.0,-202.0,0.0,-202.0,0.0,-46.0,-915.0,-594.0,0.0,0.0,0.0,0.0,-340.0,0.0,-340.0,19.0,0.0,79.0,262.0,85.0,
03/31/2019,948,631,973,228,10.0,218,-884.0,-417.0,-221.0,-246.0,0.0,-1415.0,-1243.0,16.0,16.0,0.0,-1259.0,-1259.0,0.0,0.0,0.0,0.0,-69.0,0.0,-69.0,0.0,-103.0,-814.0,-591.0,0.0,,0.0,0.0,-221.0,16.0,-237.0,-2.0,0.0,-1281.0,222.0,114.0,
06/30/2019,2013,635,1031,105,37.0,68,242.0,,,242.0,0.0,-1288.0,-1195.0,16.0,16.0,0.0,-1211.0,-1211.0,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,0.0,-86.0,-726.0,-587.0,-108.0,0.0,0.0,-108.0,-29.0,21.0,-50.0,-2.0,0.0,-1.0,322.0,85.0,
09/30/2019,2405,-794,1706,-597,-1097.0,500,2148.0,,,2148.0,-1.0,-25023.0,3063.0,4777.0,4777.0,0.0,-1714.0,-1714.0,0.0,0.0,0.0,0.0,-27850.0,0.0,-27850.0,0.0,-111.0,26232.0,-588.0,16956.0,0.0,22797.0,-5841.0,10023.0,10023.0,0.0,-158.0,0.0,3614.0,207.0,411.0,
12/31/2019,1764,-1139,2271,1067,23.0,1044,-435.0,,,-435.0,214.0,-1272.0,-837.0,1334.0,1334.0,0.0,-2171.0,-2171.0,0.0,0.0,0.0,0.0,-162.0,0.0,-162.0,0.0,-273.0,-2283.0,-858.0,-1791.0,0.0,219.0,-2010.0,0.0,0.0,0.0,152.0,0.0,-1791.0,949.0,301.0,
03/31/2020,1339,-2013,2242,1185,-218.0,1403,-190.0,3909.0,-70.0,-4029.0,0.0,-1530.0,-1181.0,112.0,112.0,0.0,-1293.0,-1293.0,0.0,0.0,0.0,0.0,-35.0,0.0,-35.0,0.0,-293.0,-1019.0,-913.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,-196.0,0.0,-1210.0,199.0,572.0,
06/30/2020,360,-8131,2186,5187,-1525.0,6712,-221.0,90.0,111.0,-422.0,-4.0,-576.0,-313.0,69.0,69.0,0.0,-382.0,-382.0,0.0,0.0,0.0,0.0,-13.0,0.0,-13.0,0.0,-246.0,-935.0,-714.0,0.0,0.0,0.0,0.0,14.0,18.0,-4.0,-231.0,0.0,-1151.0,345.0,203.0,
