Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/02/2005,3003.6,325.6,325.6,0,622.3,,,443.0,66.7,32.4,343.9,0.0,76.4,,,,,1467.3,394.6,1224.3,-829.7,,,1141.7,989.3,679.9,309.4,,152.4,1536.3,,308.4,308.4,,246.2,,,,,,378.2,,,378.2,932.8,468.1,,,,,310.2,,,,310.2,778.3,1711.1,0,237.7,,,-277.3,1587.1,-255.0,1292.5,0.0,1292.5,3003.6,
10/01/2005,3053.4,338.1,338.1,0,652.9,,,447.0,70.3,34.7,342.0,0.0,75.1,,,,,1513.1,402.0,1237.8,-835.8,0.0,,1138.3,986.9,688.7,298.2,,151.4,1540.3,,319.0,319.0,,211.6,,,,,,362.8,,,362.8,893.4,467.1,,,,,314.7,,,,314.7,781.8,1675.2,0,237.7,,,-258.2,1644.9,-246.2,1378.2,0.0,1378.2,3053.4,
12/31/2005,3545.1,657.8,657.8,0,609.6,,,460.7,73.0,38.8,348.9,0.0,97.5,,,,,1825.6,467.1,1297.0,-829.9,,,1252.4,1060.4,740.9,319.5,,192.0,1719.5,,327.7,327.7,,170.2,,,,,,377.4,,,377.4,875.3,895.3,,,,,329.6,,,,329.6,1224.9,2100.2,0,237.7,,,-250.5,1657.2,-199.5,1444.9,0.0,1444.9,3545.1,
03/31/2006,3797.9,204.9,204.9,0,782.4,,,548.5,91.8,56.3,400.4,0.0,93.9,,,,,1629.7,491.4,1536.1,-1044.7,,,1676.8,1492.3,969.0,523.3,,184.5,2168.2,,411.0,411.0,,400.7,,,,,,464.5,,,464.5,1276.2,821.3,,,,,373.4,,,,373.4,1194.7,2470.9,0,237.7,,,-401.7,1679.0,-188.0,1327.0,0.0,1327.0,3797.9,
07/01/2006,3845.3,207.1,207.1,0,751.2,,,571.6,100.4,57.3,413.9,0.0,83.4,,,,,1613.3,493.5,1567.2,-1073.7,,,1738.5,1517.1,993.9,523.2,,221.4,2232.0,,420.1,420.1,,345.1,,,,,,433.9,,,433.9,1199.1,821.0,,,,,418.2,,,,418.2,1239.2,2438.3,0,237.7,,,-416.4,1745.1,-159.4,1407.0,0.0,1407.0,3845.3,
09/30/2006,4037.9,241.3,241.3,0,763.8,,,619.2,109.3,61.9,448.0,0.0,101.2,,,,,1725.5,498.0,1552.8,-1054.8,0.0,,1814.4,1612.2,1083.6,528.6,,202.2,2312.4,,434.8,434.8,,322.4,,,,,,507.8,,,507.8,1265.0,823.3,,,,,448.5,,,,448.5,1271.8,2536.8,0,237.7,,,-403.7,1816.2,-149.1,1501.1,0.0,1501.1,4037.9,
12/31/2006,3935.4,176.6,176.6,0,749.6,,,598.9,91.4,51.0,456.5,0.0,113.4,,,,,1638.5,559.4,1429.2,-869.8,,,1737.5,1590.6,1100.2,490.4,,146.9,2296.9,,445.2,445.2,,320.0,,,,,,485.9,,,485.9,1251.1,679.2,,,,,453.1,,,,453.1,1132.3,2383.4,0,233.9,,,-382.8,1883.6,-182.7,1552.0,0.0,1552.0,3935.4,
03/31/2007,4640.4,210.8,210.8,0,803.4,,,615.7,116.9,68.3,430.5,0.0,111.7,,,,,1741.6,568.2,1430.0,-861.8,,,2330.6,2188.5,1376.7,811.8,,142.1,2898.8,,462.4,462.4,,332.1,,,,,,501.4,,,501.4,1295.9,1209.2,,,,,569.1,,,,569.1,1778.3,3074.2,0,233.9,,,-336.0,1837.0,-168.7,1566.2,0.0,1566.2,4640.4,
06/30/2007,4657.0,225.7,225.7,0,854.4,,,604.4,115.4,67.7,421.3,0.0,93.1,,,,,1777.6,562.6,1427.6,-865.0,,,2316.8,2185.8,1465.0,720.8,,131.0,2879.4,,471.2,471.2,,382.1,,,,,,476.1,,,476.1,1329.4,1211.1,,,,,535.6,,,,535.6,1746.7,3076.1,0,233.9,,,-415.8,1905.1,-142.3,1580.9,0.0,1580.9,4657.0,
09/29/2007,4865.4,280.6,280.6,0,906.2,,,624.5,112.6,71.1,440.8,0.0,99.8,,,,,1911.1,566.3,1448.6,-882.3,,,2388.0,2256.9,1531.4,725.5,,131.1,2954.3,,491.9,491.9,,396.0,,,,,,501.9,,,501.9,1389.8,1212.2,,,,,568.3,,,,568.3,1780.5,3170.3,0,233.9,,,-413.5,1974.1,-99.4,1695.1,0.0,1695.1,4865.4,
12/29/2007,4763.0,240.4,240.4,0,805.7,,,556.4,106.9,57.4,392.1,0.0,198.6,,,,,1801.1,564.9,1449.0,-884.1,,,2397.0,2181.8,1512.5,669.3,,215.2,2961.9,,498.6,498.6,,292.8,,,,,,471.3,,,471.3,1262.7,1212.1,,,,,559.7,,,,559.7,1771.8,3034.5,0,233.9,,,-504.8,2045.5,-46.1,1728.5,0.0,1728.5,4763.0,
03/29/2008,4954.7,324.8,324.8,0,891.0,,,591.6,111.6,64.1,415.9,0.0,91.8,,,,,1899.2,579.5,1485.2,-905.7,0.0,,2476.0,2274.8,1561.3,713.5,,201.2,3055.5,,532.0,532.0,,417.9,,,,,,479.6,,,479.6,1429.5,1204.0,,,,,604.6,,,,604.6,1808.6,3238.1,0,233.9,,,-598.4,2089.2,-8.1,1716.6,0.0,1716.6,4954.7,
06/28/2008,5066.5,384.2,384.2,0,928.1,,,563.3,103.8,63.2,396.3,0.0,177.2,,,,,2052.8,572.5,1489.5,-917.0,0.0,,2441.2,2233.9,1547.8,686.1,,207.3,3013.7,,529.6,529.6,,464.7,,,,,,491.4,,,491.4,1485.7,1197.8,,,,,591.7,,,,591.7,1789.5,3275.2,0,233.9,,,-591.0,2147.9,0.5,1791.3,,1791.3,5066.5,
09/27/2008,5121.3,299.3,299.3,0,884.7,,,571.4,93.7,70.9,406.8,0.0,93.1,,,,,1848.5,588.7,1477.4,-888.7,0.0,,2684.1,2486.9,1664.7,822.2,,197.2,3272.8,,523.8,523.8,,456.2,,,,,,518.8,,,518.8,1498.8,1194.4,,,,,556.6,,,,556.6,1751.0,3249.8,0,233.9,,,-581.5,2288.9,-69.8,1871.5,,1871.5,5121.3,
01/03/2009,4866.6,211.6,211.6,0,677.7,,,514.7,91.5,58.2,365.0,0.0,94.0,,,,,1498.0,579.8,1458.0,-878.2,0.0,,2788.8,2579.0,1739.2,839.8,,209.8,3368.6,,461.5,461.5,,227.7,227.7,0.0,0.0,,,504.0,,,504.0,1193.2,1383.8,1383.8,0.0,0.0,,564.8,,,,564.8,1948.6,3141.8,0,322.4,,,-576.8,2199.9,-239.2,1706.3,18.5,1724.8,4866.6,
04/04/2009,4723.7,128.0,128.0,0,659.1,,,503.7,86.1,57.2,360.4,0.0,100.3,,,,71.5,1391.1,566.1,1457.9,-891.8,0.0,,2766.5,2570.1,1749.2,820.9,,196.4,3332.6,,883.0,400.8,482.2,215.1,202.2,,,,12.9,0.0,,,0.0,1098.1,1385.4,1385.4,,,,534.0,,,,534.0,1919.4,3017.5,0,230.9,197.690272,33.209727,-573.5,2288.0,-258.4,1687.0,19.2,1706.2,4723.7,
07/04/2009,4749.7,156.3,156.3,0,654.9,,,466.5,79.7,53.5,333.3,0.0,98.2,,0.0,,70.9,1375.9,573.9,1483.4,-909.5,0.0,,2799.9,2600.7,1790.5,810.2,,199.2,3373.8,,765.2,370.7,394.5,271.4,258.8,,,,12.6,81.7,,,0.0,1118.3,1276.9,1276.9,,,,534.6,,,,534.6,1811.5,2929.8,0,230.9,198.388655,32.511345,-561.2,2333.7,-207.7,1795.7,24.2,1819.9,4749.7,
10/03/2009,4802.7,207.4,207.4,0,650.5,,,437.5,71.2,56.3,310.0,0.0,109.7,,0.0,,81.6,1405.1,572.2,1492.6,-920.4,85.2,85.2,2740.2,2628.0,1821.1,806.9,,112.2,3397.6,,775.5,372.2,403.3,363.5,154.8,,,,208.7,99.6,,,0.0,1238.6,1086.6,1086.6,,,,542.4,,,,542.4,1629.0,2867.6,0,230.9,201.051852,29.848147,-525.6,2374.7,-169.4,1910.6,24.5,1935.1,4802.7,
01/02/2010,4769.1,400.7,400.7,0,532.0,,,366.2,64.4,49.0,252.8,0.0,113.0,73.2,10.2,,16.7,1411.9,575.9,1494.5,-918.6,0.0,,2781.3,2594.8,1818.4,776.4,,176.3,3357.2,,893.6,410.1,483.5,298.4,90.4,0.0,0.0,,208.0,0.0,0.0,84.7,0.0,1192.0,1084.7,1084.7,0.0,0.0,,480.9,-84.7,136.7,120.4,223.8,1565.6,2757.6,0,357.6,230.9,126.7,-509.7,2295.5,-157.3,1986.1,25.4,2011.5,4769.1,
04/03/2010,14634.7,1505.4,1505.4,0,1557.4,,,1397.6,302.5,157.0,938.1,0.0,523.5,146.6,7.9,,213.3,4983.9,1030.1,,,0.0,,8620.7,8190.1,5282.7,2907.4,,422.7,9650.8,,2449.6,928.7,1520.9,708.8,701.3,,,,7.5,0.5,,212.5,0.0,3158.9,2743.4,2743.4,,,,2194.0,-212.5,923.7,620.7,649.6,4937.4,8096.3,0,5038.4,427.2,4611.2,-488.8,2160.8,-196.8,6513.6,24.8,6538.4,14634.7,
07/03/2010,13995.6,1598.4,1598.4,0,1550.0,,,1295.2,212.8,114.2,968.2,0.0,428.8,106.6,0.0,,192.7,4872.4,1067.0,,,0.0,,8056.2,7711.2,5039.2,2672.0,,345.0,9123.2,,2129.6,979.5,1150.1,771.3,343.9,,,,427.4,173.8,,,0.0,3074.7,2318.7,2318.7,,,,1967.7,,901.5,393.7,672.5,4286.4,7361.1,0,5375.8,440.7,4935.1,-457.1,2152.5,-462.0,6609.2,25.3,6634.5,13995.6,
10/02/2010,14872.7,1635.9,1635.9,0,1699.4,,,1396.8,248.4,123.5,1024.9,0.0,370.2,110.2,13.8,,210.1,5102.3,1141.8,,,0.0,,8628.6,8255.5,5366.8,2888.7,,359.3,9770.4,,2429.6,1014.4,1415.2,727.5,305.7,,,,421.8,0.0,,167.3,0.0,3157.1,2719.2,2719.2,,,,2058.8,-167.3,895.5,433.4,729.9,4778.0,7935.1,0,5385.3,440.7,4944.6,-445.1,2219.9,-250.9,6909.2,28.4,6937.6,14872.7,
01/01/2011,15139.4,1745.4,1745.4,0,1417.1,,,1272.0,239.4,117.5,915.1,0.0,381.1,224.0,10.7,,112.8,4815.6,1166.5,2187.0,-1020.5,0.0,,9157.3,8814.1,5941.9,2872.2,,332.5,10323.8,,2324.5,998.6,1325.9,417.7,1.6,0.0,0.0,,416.1,0.0,0.0,115.7,0.0,2742.2,3018.1,3018.1,0.0,0.0,,2309.4,-115.7,642.8,901.1,765.5,5327.5,8069.7,0,5326.4,440.7,4885.7,-420.4,2301.8,-190.8,7017.0,52.7,7069.7,15139.4,
04/02/2011,15756.0,1883.5,1883.5,0,1547.8,,,1413.6,269.0,116.4,1028.2,0.0,329.6,203.3,0.0,,126.3,5174.5,1144.9,,,0.0,,9436.6,9062.5,6189.6,2872.9,,374.1,10581.5,,2433.5,1170.6,1262.9,553.5,143.0,,,,410.5,5.1,,54.0,0.0,2992.1,3008.5,3008.5,,,,2369.6,-54.0,657.1,919.9,792.6,5378.1,8370.2,0,5348.3,440.7,4907.6,-367.7,2392.5,-39.7,7333.4,52.4,7385.8,15756.0,
07/02/2011,16033.5,1915.0,1915.0,0,1624.6,,,1448.4,278.4,120.5,1049.5,0.0,351.0,199.2,15.2,,49.0,5339.0,1186.4,,,0.0,,9508.1,9094.1,6248.7,2845.4,,398.8,10694.5,,2460.8,1267.9,1192.9,943.9,626.9,,,,317.0,0.0,,179.5,0.0,3404.7,2729.0,2729.0,,,,2316.0,-179.5,648.2,925.6,742.2,5045.0,8449.7,0,5347.1,440.7,4906.4,-344.0,2521.4,6.9,7531.4,52.4,7583.8,16033.5,
10/01/2011,16483.0,851.9,851.9,0,1836.9,,,1604.6,295.1,158.7,1150.8,0.0,443.9,314.8,0.0,,14.3,4737.3,1225.8,,,0.0,,10519.9,10142.0,6978.8,3163.2,,377.9,11745.7,,2732.1,1387.0,1345.1,1078.2,560.9,,,,517.3,0.0,,181.7,0.0,3810.3,2738.7,2738.7,,,,2832.3,-181.7,630.3,1047.0,1155.0,5571.0,9381.3,0,5010.0,440.7,4569.3,-330.2,2609.8,-251.6,7038.0,63.7,7101.7,16483.0,
12/31/2011,15949.0,906.9,906.9,0,1553.2,,,1438.6,247.8,147.7,1043.1,0.0,424.0,209.0,0.0,,72.5,4322.7,1250.9,2449.5,-1198.6,0.0,,10375.4,10037.1,6920.1,3117.0,4.0,334.3,11626.3,,2741.9,1312.6,1429.3,526.6,0.2,0.0,0.0,,526.4,0.0,0.0,181.7,0.0,3268.5,2925.8,2925.8,0.0,0.0,,2687.9,-181.7,724.1,905.0,1058.8,5613.7,8882.2,0,5022.0,440.7,4581.3,-308.0,2707.3,-417.7,7003.6,63.2,7066.8,15949.0,
03/31/2012,16350.3,883.6,883.6,0,1725.8,,,1589.7,291.2,158.2,1140.3,0.0,404.2,,3.8,,349.3,4603.3,1268.2,,,0.0,,10478.8,10178.0,7065.2,3112.8,,297.0,11747.0,,2703.4,1417.5,1285.9,733.7,197.0,,,,536.7,0.0,,113.0,0.0,3437.1,2905.7,2905.7,,,,2745.9,-113.0,721.1,951.8,1073.0,5651.6,9088.7,0,5019.7,440.7,4579.0,-239.4,2762.2,-339.4,7203.1,58.5,7261.6,16350.3,
06/30/2012,16350.4,577.8,577.8,0,1675.8,,,1574.9,283.3,163.1,1128.5,0.0,477.3,,0.0,,378.3,4305.8,1295.2,,,0.0,,10749.4,10447.0,7264.1,3182.9,,302.4,12044.6,,2765.6,1437.0,1328.6,1005.5,789.2,,,,216.3,0.0,,91.5,0.0,3771.1,2924.5,2924.5,,,,2762.6,-91.5,703.3,993.2,1066.1,5687.1,9458.2,0,5086.6,442.3,4644.3,-479.9,2850.9,-613.2,6844.4,47.8,6892.2,16350.4,
09/29/2012,17114.2,769.5,769.5,0,1829.9,,,1702.0,309.6,176.1,1216.3,0.0,452.5,,0.0,,353.5,4753.9,1385.5,,,0.0,,10974.8,10694.5,7528.7,3165.8,,280.3,12360.3,,3125.0,1489.2,1635.8,1545.3,1336.7,,,,208.6,0.0,,91.5,0.0,4670.3,2728.9,2728.9,,,,2451.1,-91.5,701.0,1002.7,747.4,5180.0,9850.3,0,5099.9,442.3,4657.6,-448.2,2886.9,-334.2,7204.4,59.5,7263.9,17114.2,
12/29/2012,15844.0,716.0,716.0,0,1525.8,,,1304.6,225.9,121.9,956.8,0.0,564.9,199.1,0.0,171.7,95.1,4111.3,1329.9,2688.7,-1358.8,0.0,,10402.8,9947.0,7015.5,2931.5,1.1,454.7,11732.7,,3025.9,1345.9,1680.0,11.5,1.1,0.0,0.0,,10.4,37.3,0.0,91.5,37.3,3074.7,3526.5,3526.5,0.0,0.0,,2515.7,-91.5,816.1,946.0,753.6,6042.2,9116.9,0,4915.8,442.3,4473.5,-1097.4,3299.5,-450.8,6667.1,60.0,6727.1,15844.0,
03/30/2013,16897.5,557.5,557.5,0,1782.7,,,1539.7,261.5,133.5,1144.7,0.0,546.0,,0.0,83.9,370.4,4425.9,1354.6,,,0.0,,11117.0,10679.4,7338.9,3340.5,,437.6,12471.6,,2782.4,1514.8,1267.6,1342.5,1331.9,,,,10.6,7.7,,212.3,7.7,4132.6,3494.1,3494.1,,,,2611.7,-212.3,782.9,1033.4,795.4,6105.8,10238.4,0,4878.2,442.3,4435.9,-976.7,3304.8,-591.6,6614.7,44.4,6659.1,16897.5,
06/29/2013,16702.9,561.7,561.7,0,1794.3,,,1475.8,273.9,137.9,1064.0,0.0,425.1,,0.0,0.0,333.4,4256.9,1398.0,,,0.0,,11048.0,10613.3,7465.8,3147.5,,434.7,12446.0,,2640.4,1558.7,1081.7,1289.5,1277.6,,,,11.9,0.0,,212.3,0.0,3929.9,3428.9,3428.9,,,,2619.6,-212.3,770.0,1003.5,846.1,6048.5,9978.4,0,5103.8,442.3,4661.5,-1168.8,3416.8,-705.9,6645.9,78.6,6724.5,16702.9,
09/28/2013,17023.7,469.1,469.1,0,1936.4,,,1629.5,281.7,142.1,1205.7,0.0,396.2,,,15.0,305.6,4431.2,1455.4,,,0.0,,11137.1,10688.8,7570.7,3118.1,,448.3,12592.5,,2723.7,1625.9,1097.8,1220.1,1206.5,,,,13.6,5.0,,173.8,5.0,3948.8,3396.9,3396.9,,,,2659.7,-173.8,772.4,1020.2,867.1,6056.6,10005.4,0,5444.2,442.3,5001.9,-1473.7,3506.0,-539.6,6936.9,81.4,7018.3,17023.7,
12/28/2013,16535.1,496.2,496.2,0,1578.5,,,1473.3,274.9,122.9,1075.5,0.0,468.6,170.6,0.0,136.9,69.4,4016.6,1478.6,3011.6,-1533.0,0.0,,11039.9,10600.0,7562.7,3037.3,1.0,438.9,12518.5,,2772.4,1552.9,1219.5,402.6,392.7,0.0,0.0,,9.9,61.0,0.0,212.3,61.0,3236.0,3799.4,3799.4,0.0,0.0,,2619.2,-212.3,744.0,899.7,975.5,6418.6,9654.6,0,5320.9,442.3,4878.6,-1454.4,3484.9,-552.2,6799.2,81.3,6880.5,16535.1,
03/29/2014,16832.9,432.6,432.6,0,1795.8,,,1663.1,315.6,138.8,1208.7,0.0,379.7,,0.0,4.6,286.2,4271.2,1482.4,,,0.0,,11079.3,10618.9,7609.5,3009.4,,460.4,12561.7,,2767.4,1581.8,1185.6,683.5,675.0,,,,8.5,4.9,,149.6,4.9,3455.8,3831.1,3831.1,,,,2566.7,-149.6,732.4,1008.4,825.9,6397.8,9853.6,0,5290.6,442.3,4848.3,-1420.4,3569.4,-541.8,6897.8,81.5,6979.3,16832.9,
06/28/2014,16958.8,515.7,515.7,0,1788.8,,,1721.7,316.4,146.0,1259.3,0.0,374.4,,1.2,5.0,281.7,4400.6,1483.7,,,0.0,,11074.5,10589.6,7636.6,2953.0,,483.7,12558.2,,2898.1,1701.2,1196.9,484.0,475.3,,,,8.7,4.9,,136.2,4.9,3387.0,3849.3,3849.3,,,,2585.2,-136.2,726.9,1007.2,851.1,6434.5,9821.5,0,5303.1,442.3,4860.8,-1407.3,3708.2,-549.1,7054.9,82.4,7137.3,16958.8,
09/27/2014,16733.8,486.8,486.8,0,1861.1,,,1758.0,325.1,150.8,1282.1,0.0,346.2,,6.6,4.7,265.6,4452.1,1448.1,,,0.0,,10833.6,10355.9,7488.1,2867.8,,471.1,12281.7,,2909.4,1713.5,1195.9,432.7,426.5,,,,6.2,45.2,,55.3,4.7,3387.3,3856.8,3856.8,,,,2445.7,,659.5,964.0,766.9,6302.5,9689.8,0,5309.3,442.3,4867.0,-1381.6,3863.9,-830.8,6960.8,83.2,7044.0,16733.8,
01/03/2015,15849.1,496.6,496.6,0,1396.7,,,1562.7,316.3,141.4,1105.0,0.0,492.8,180.5,0.0,29.5,282.8,3948.8,1454.1,3080.7,-1626.6,0.0,,10446.2,10027.2,7275.5,2751.7,0.6,418.4,11900.3,,2801.1,1579.2,1221.9,7.5,1.6,0.0,0.0,,5.9,23.4,0.0,0.0,23.4,2832.0,3839.8,3839.8,0.0,0.0,,2665.4,0.0,749.9,992.7,922.8,6505.2,9337.2,0,5169.4,442.3,4727.1,-1352.8,3926.3,-1313.8,6429.1,82.8,6511.9,15849.1,
04/04/2015,15943.7,435.5,435.5,0,1612.8,,,1742.2,313.0,150.8,1278.4,0.0,534.2,,13.2,24.9,325.0,4324.7,1411.5,,,0.0,,10207.5,9788.6,7126.5,2662.1,,405.7,11619.0,,2819.0,1674.8,1144.2,606.2,600.4,,,,5.8,21.6,,158.6,21.6,3446.8,3855.7,3855.7,,,,2944.0,-107.4,709.1,988.3,1195.4,6799.7,10246.5,0,4887.7,442.3,4445.4,-1712.6,4006.4,-1566.3,5615.2,82.0,5697.2,15943.7,
07/04/2015,15998.8,391.9,391.9,0,1645.9,,,1839.6,336.8,166.9,1335.9,0.0,467.4,,2.0,19.1,286.6,4344.8,1419.2,,,0.0,,10234.8,9798.7,7167.6,2631.1,,434.1,11654.0,,2857.4,1764.6,1092.8,440.5,420.2,,,,20.3,87.1,,35.4,21.0,3385.0,3823.2,3823.2,,,,2924.1,,709.1,997.5,1182.1,6747.3,10132.3,0,4897.3,442.3,4455.0,-1777.3,4157.0,-1492.8,5784.2,82.3,5866.5,15998.8,
10/03/2015,15870.9,293.3,293.3,0,1690.9,,,1867.0,359.2,160.5,1347.3,0.0,422.1,,19.5,0.0,332.4,4273.3,1407.6,,,0.0,,10190.0,9739.6,7147.3,2592.3,,430.9,11597.6,,2908.6,1718.9,1189.7,457.0,452.0,,,,5.0,56.7,,42.0,0.0,3422.3,3847.3,3847.3,,,,2880.7,,689.6,963.6,1185.5,6728.0,10150.3,0,5086.6,442.3,4644.3,-2136.1,4306.4,-1617.9,5639.0,81.6,5720.6,15870.9,
01/02/2016,15127.8,465.4,465.4,0,1295.6,1165.0,130.6,1526.4,305.3,136.1,1085.0,0.0,374.7,172.4,5.1,0.0,135.1,3662.1,1450.2,3166.8,-1716.6,0.0,,10015.5,9625.8,7084.3,2541.5,2.9,381.7,11465.7,,2740.0,1533.1,1206.9,7.6,2.5,0.0,0.0,,5.1,55.0,0.0,41.1,0.0,2802.6,3792.1,3792.1,0.0,0.0,,2673.9,0.0,669.4,825.9,1137.5,6466.0,9268.6,0,4864.0,442.3,4421.7,-1815.0,4491.7,-1729.1,5811.6,47.6,5859.2,15127.8,
04/02/2016,15607.4,352.2,352.2,0,1592.8,,,1685.0,324.8,130.9,1229.3,0.0,386.8,,32.3,0.0,313.1,4016.8,1462.9,,,0.0,,10127.7,9700.9,7167.8,2533.1,,394.5,11590.6,,3122.4,1662.3,1460.1,489.0,484.0,,,,5.0,85.2,,77.0,0.0,3696.6,3817.2,3817.2,,,,2378.4,,659.8,817.9,823.7,6195.6,9892.2,0,4893.2,442.3,4450.9,-2182.4,4601.8,-1644.0,5668.6,46.6,5715.2,15607.4,
07/02/2016,15740.8,568.2,568.2,0,1571.0,,,1688.6,342.3,135.3,1211.0,0.0,465.4,,4.6,,324.2,4293.2,1462.5,,,0.0,,9985.1,9592.6,7108.7,2483.9,,387.9,11447.6,,3261.0,1739.0,1522.0,357.9,351.1,,,,6.8,91.0,,121.8,0.0,3709.9,3814.1,3814.1,,,,2366.7,-5.8,637.2,776.7,836.8,6180.8,9890.7,0,4906.8,442.3,4464.5,-2157.5,4793.8,-1739.6,5803.5,46.6,5850.1,15740.8,
10/01/2016,15720.7,420.8,420.8,0,1730.2,,,1720.3,344.4,128.6,1247.3,0.0,390.8,,0.0,,297.9,4262.1,1480.1,,,0.0,,9978.5,9589.3,7130.8,2458.5,,389.2,11458.6,,3296.6,1741.2,1555.4,102.2,95.0,,,,7.2,64.2,,128.7,0.0,3463.0,3815.1,3815.1,,,,2361.4,,620.4,757.4,854.9,6176.5,9639.5,0,4922.8,442.3,4480.5,-2138.1,4958.7,-1708.9,6034.5,46.7,6081.2,15720.7,
12/31/2016,15634.9,1131.8,1131.8,0,1277.3,1137.2,140.1,1478.0,300.5,133.3,1044.2,0.0,901.4,193.2,0.0,523.4,74.6,4788.5,1451.2,3160.2,-1709.0,0.0,,9395.2,8993.5,6694.0,2299.5,0.2,401.5,10846.4,,2692.1,1640.4,1051.7,12.1,4.3,0.0,0.0,,7.8,103.3,0.0,47.8,53.5,2807.5,3815.3,3815.3,0.0,0.0,,2638.5,0.0,644.3,735.4,1211.0,6453.8,9261.3,0,5216.7,442.3,4774.4,-2029.9,5127.3,-1947.1,6367.0,6.6,6373.6,15634.9,
04/01/2017,18662.1,378.0,378.0,0,1728.0,,,1976.7,362.6,158.4,1455.7,0.0,285.6,,0.7,0.0,246.4,4368.3,1538.3,,,0.0,,12755.5,11967.5,8364.2,3603.3,,787.3,14293.8,,3034.4,1928.8,1105.6,1167.4,1159.3,,,,8.1,12.6,,54.0,0.0,4214.4,3815.6,3815.6,,,,3814.0,,637.6,1174.8,1947.6,7629.6,11844.0,0,5210.0,442.3,4767.7,-2002.3,5433.8,-1830.0,6811.5,6.6,6818.1,18662.1,
07/01/2017,19312.3,539.5,539.5,0,1927.9,,,2078.0,408.6,167.1,1502.3,0.0,293.7,,3.3,0.0,272.9,4839.1,1649.8,,,0.0,,12823.4,12020.2,8496.1,3524.1,,799.9,14473.2,,3254.8,2093.0,1161.8,591.7,583.2,,,,8.5,20.4,,69.1,0.0,3866.9,3817.4,3817.4,,,,3921.6,,643.7,1178.1,2030.7,7739.0,11605.9,750,5057.6,442.3,4615.3,-1988.5,5624.4,-1743.5,7700.0,6.4,7706.4,19312.3,
09/30/2017,19773.2,483.3,483.3,0,2009.8,,,2247.4,433.3,166.0,1648.1,0.0,288.2,,0.0,0.0,274.8,5028.7,1677.3,,,0.0,,13067.2,12240.8,8679.7,3561.1,,826.4,14744.5,,3383.2,2091.6,1291.6,585.7,577.0,,,,8.7,33.3,,0.9,0.0,4002.2,3818.0,3818.0,,,,3934.2,,635.7,1182.3,2115.3,7752.2,11754.4,750,5074.1,442.3,4631.8,-1973.5,5803.9,-1638.8,8015.7,3.1,8018.8,19773.2,
12/30/2017,19097.7,637.5,637.5,0,1546.8,1388.1,158.7,2018.4,401.5,155.5,1461.4,0.0,356.3,234.6,0.0,0.0,103.7,4559.0,1742.5,3659.5,-1917.0,0.0,,12796.2,12283.5,8776.1,3507.4,1.8,510.9,14538.7,,3210.1,2021.0,1189.1,982.8,5.3,0.0,0.0,,977.5,198.6,0.0,11.0,0.0,4391.5,2828.2,2828.2,0.0,0.0,,3573.0,0.0,629.9,436.1,2496.0,6401.2,10792.7,750,5085.5,442.3,4643.2,-1924.1,5998.7,-1607.9,8302.2,2.8,8305.0,19097.7,
03/31/2018,19683.2,405.6,405.6,0,1986.1,,,2350.3,479.7,175.9,1694.7,0.0,335.9,,0.5,0.0,310.4,5077.9,1770.2,,,0.0,,12835.1,12325.1,8850.9,3474.2,,509.5,14605.3,,3354.7,2172.7,1182.0,1377.5,399.3,,,,978.2,78.0,,31.1,0.0,4810.2,2827.6,2827.6,,,,3603.6,,626.8,442.3,2503.4,6431.2,11241.4,750,5032.9,442.3,4590.6,-1909.4,6074.5,-1508.8,8439.2,2.6,8441.8,19683.2,
