Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2004,27636.0,660.0,643.0,17.0,409.0,409.0,240.0,240.0,0.0,0.0,0.0,419.0,,,1728.0,20823.0,24184.0,-3361.0,0.0,5085.0,4627.0,3321.0,1306.0,,458.0,25908.0,,631.0,631.0,,,1662.0,,,,,,2741.0,,,2741.0,5034.0,6291.0,,,,,551.0,,,,,,551.0,6842.0,11876.0,0.0,7670.0,,,-1058.0,8623.0,525.0,15760.0,0.0,15760.0,27636.0,
02/28/2005,27599.0,321.0,321.0,,332.0,332.0,245.0,245.0,,,,458.0,,,1356.0,21228.0,,,,5015.0,4627.0,3319.0,1308.0,,388.0,26243.0,,611.0,611.0,,,1887.0,,,,,,2745.0,,,2745.0,5243.0,5879.0,,,,,460.0,,,,,,460.0,6339.0,11582.0,,7699.0,,,-1058.0,8847.0,529.0,16017.0,,16017.0,27599.0,
05/31/2005,28306.0,1024.0,721.0,303.0,418.0,418.0,253.0,253.0,,,,404.0,,,2099.0,21249.0,,,,4958.0,4547.0,3259.0,1288.0,,411.0,26207.0,,647.0,647.0,,,1447.0,,,,,,3304.0,,,3304.0,5398.0,6305.0,,,,,543.0,,,,,,543.0,6848.0,12246.0,,7715.0,,,-1088.0,9092.0,341.0,16060.0,,16060.0,28306.0,
08/31/2005,28766.0,1373.0,1139.0,234.0,434.0,434.0,253.0,,,,,352.0,,,2412.0,21434.0,,,,4920.0,4526.0,3243.0,1283.0,,394.0,26354.0,,682.0,682.0,,,1307.0,,,,,,2842.0,,,2842.0,4831.0,6274.0,,,,,571.0,,,,,,571.0,6845.0,11676.0,,7813.0,,,-1058.0,10081.0,254.0,17090.0,,17090.0,28766.0,
11/30/2005,28349.0,1178.0,1178.0,,430.0,430.0,250.0,250.0,0.0,0.0,0.0,263.0,,,2121.0,21312.0,25331.0,-4019.0,0.0,4916.0,4488.0,3206.0,1282.0,,428.0,26228.0,,300.0,300.0,,,1802.0,,,,,,3083.0,,,3083.0,5185.0,5727.0,,,,,554.0,,,,,,554.0,6281.0,11466.0,0.0,7740.0,,,-1144.0,10141.0,146.0,16883.0,0.0,16883.0,28349.0,
02/28/2006,28316.0,406.0,395.0,11.0,425.0,425.0,266.0,,,,,210.0,,,1307.0,21957.0,,,,5052.0,4494.0,3211.0,1283.0,,558.0,27009.0,,656.0,656.0,,,1272.0,,,,,,2967.0,,,2967.0,4895.0,5661.0,,,,,581.0,,,,,,581.0,6242.0,11137.0,,7757.0,,,-1058.0,10310.0,170.0,17179.0,,17179.0,28316.0,
05/31/2006,29304.0,583.0,570.0,13.0,405.0,405.0,278.0,278.0,0.0,0.0,0.0,240.0,,,1506.0,22772.0,,,0.0,5026.0,4598.0,3290.0,1308.0,,428.0,27798.0,,411.0,411.0,,,1202.0,,,,,,3899.0,,,3899.0,5512.0,6045.0,,,,,652.0,,,,,,652.0,6697.0,12209.0,0.0,7777.0,,,-1524.0,10369.0,473.0,17095.0,0.0,17095.0,29304.0,
08/31/2006,29866.0,594.0,594.0,,396.0,396.0,278.0,278.0,,,,283.0,,,1551.0,23263.0,,,,5052.0,4592.0,3281.0,1311.0,,460.0,28315.0,,498.0,498.0,,,1002.0,,,,,,3310.0,,,3310.0,4810.0,6556.0,,,,,621.0,,,,,,621.0,7177.0,11987.0,,7798.0,,,-1843.0,11402.0,522.0,17879.0,,17879.0,29866.0,
11/30/2006,30552.0,1163.0,1163.0,0.0,280.0,280.0,263.0,263.0,0.0,0.0,0.0,289.0,,,1995.0,23458.0,28413.0,-4955.0,0.0,5099.0,4634.0,3313.0,1321.0,,465.0,28557.0,,438.0,438.0,,,1492.0,,,,,,3485.0,,,3485.0,5415.0,6355.0,,,,,572.0,,,,,,572.0,6927.0,12342.0,0.0,7839.0,,,-1890.0,11600.0,661.0,18210.0,0.0,18210.0,30552.0,
02/28/2007,30461.0,685.0,581.0,104.0,287.0,287.0,265.0,265.0,,,,272.0,,,1509.0,23837.0,,,,5115.0,4637.0,3315.0,1322.0,,478.0,28952.0,,408.0,408.0,,,1468.0,,,,,,3480.0,,,3480.0,5356.0,6172.0,,,,,595.0,,,,,,595.0,6767.0,12123.0,,7887.0,,,-1887.0,11665.0,673.0,18338.0,,18338.0,30461.0,
05/31/2007,33187.0,2073.0,1859.0,214.0,401.0,401.0,282.0,282.0,0.0,0.0,0.0,263.0,,,3019.0,25019.0,,,0.0,5149.0,4659.0,3331.0,1328.0,,490.0,30168.0,,498.0,498.0,,,3702.0,,,,,,4409.0,,,4409.0,8609.0,5425.0,,,,,574.0,,,,,,574.0,5999.0,14608.0,0.0,7916.0,,,-1887.0,11778.0,772.0,18579.0,0.0,18579.0,33187.0,
08/31/2007,33188.0,1753.0,1412.0,341.0,423.0,423.0,297.0,297.0,0.0,0.0,0.0,249.0,,,2722.0,25134.0,,,0.0,5332.0,4690.0,3356.0,1334.0,,642.0,30466.0,,468.0,468.0,,,2847.0,,,,,,3832.0,,,3832.0,7147.0,5735.0,,,,,598.0,,,,,,598.0,6333.0,13480.0,0.0,7937.0,,,-1992.0,12878.0,885.0,19708.0,0.0,19708.0,33188.0,
11/30/2007,34181.0,943.0,943.0,0.0,436.0,436.0,331.0,331.0,0.0,0.0,0.0,266.0,,,1976.0,26639.0,32540.0,-5901.0,0.0,5566.0,5003.0,3610.0,1393.0,,563.0,32205.0,,561.0,561.0,,,2539.0,,,,,,4160.0,,,4160.0,7260.0,6313.0,,,,,645.0,,,,,,645.0,6958.0,14218.0,0.0,7959.0,,,-2213.0,12921.0,1296.0,19963.0,0.0,19963.0,34181.0,
02/29/2008,34145.0,978.0,966.0,12.0,434.0,434.0,331.0,0.0,0.0,331.0,0.0,280.0,,,2023.0,26542.0,,,0.0,5580.0,4982.0,3593.0,1389.0,,598.0,32122.0,,477.0,477.0,,,2919.0,,,,,,3997.0,,,3997.0,7393.0,6271.0,,,,,741.0,,,,,,741.0,7012.0,14405.0,0.0,7986.0,,,-2297.0,12832.0,1219.0,19740.0,0.0,19740.0,34145.0,
05/31/2008,35472.0,996.0,988.0,8.0,542.0,542.0,349.0,349.0,0.0,0.0,0.0,292.0,,,2179.0,27666.0,,,0.0,5627.0,5007.0,3614.0,1393.0,,620.0,33293.0,,454.0,454.0,,,1761.0,,,,,,4874.0,,,4874.0,7089.0,7689.0,,,,,764.0,,,,,,764.0,8453.0,15542.0,0.0,8013.0,,,-2296.0,12907.0,1306.0,19930.0,0.0,19930.0,35472.0,
08/31/2008,35278.0,801.0,792.0,9.0,642.0,642.0,365.0,365.0,0.0,0.0,0.0,245.0,,,2053.0,27735.0,,,0.0,5490.0,4859.0,3500.0,1359.0,,631.0,33225.0,,505.0,505.0,,,1183.0,,,,,,4141.0,,,4141.0,5829.0,8345.0,,,,,783.0,,,,,,783.0,9128.0,14957.0,0.0,8026.0,,,-2296.0,13925.0,666.0,20321.0,0.0,20321.0,35278.0,
11/30/2008,33400.0,650.0,650.0,0.0,418.0,418.0,315.0,315.0,0.0,0.0,0.0,267.0,,,1650.0,26457.0,32873.0,-6416.0,0.0,5293.0,4560.0,3266.0,1294.0,,733.0,31750.0,,512.0,512.0,,,1608.0,,,,,,3661.0,,,3661.0,5781.0,7735.0,,,,,786.0,,,,,,786.0,8521.0,14302.0,0.0,8037.0,,,-2296.0,13980.0,-623.0,19098.0,0.0,19098.0,33400.0,
02/28/2009,32836.0,607.0,607.0,0.0,402.0,402.0,305.0,,,,,245.0,,245.0,1559.0,26225.0,,,0.0,5052.0,4506.0,3225.0,1281.0,,546.0,31277.0,,1235.0,496.0,,739.0,1825.0,556.0,,,,1269.0,2280.0,,,2280.0,5340.0,7690.0,7690.0,,,,652.0,,,,,,652.0,8342.0,13682.0,0.0,8047.0,360.0,7687.0,-2286.0,14240.0,-847.0,19154.0,0.0,19154.0,32836.0,
05/31/2009,35545.0,485.0,485.0,0.0,424.0,424.0,308.0,,,,,317.0,,317.0,1534.0,28663.0,,,0.0,5348.0,4716.0,3388.0,1328.0,,632.0,34011.0,,1353.0,543.0,,810.0,1962.0,437.0,,,,1525.0,2852.0,,,2852.0,6167.0,8317.0,8317.0,,,,676.0,,,,,,676.0,8993.0,15160.0,0.0,8059.0,360.0,7699.0,-2285.0,14504.0,107.0,20385.0,0.0,20385.0,35545.0,
08/31/2009,36359.0,976.0,976.0,0.0,476.0,476.0,309.0,,,,,337.0,,337.0,2098.0,28882.0,,,0.0,5379.0,4734.0,3402.0,1332.0,,645.0,34261.0,,1498.0,612.0,,886.0,1741.0,477.0,,,,1264.0,2536.0,,,2536.0,5775.0,8373.0,8373.0,,,,651.0,,,,,,651.0,9024.0,14799.0,0.0,8055.0,360.0,7695.0,-2271.0,15577.0,199.0,21560.0,0.0,21560.0,36359.0,
11/30/2009,36835.0,538.0,538.0,0.0,362.0,362.0,320.0,,,,,298.0,0.0,298.0,1518.0,29870.0,37734.0,-7864.0,0.0,5447.0,4797.0,3451.0,1346.0,,650.0,35317.0,,1442.0,568.0,,874.0,950.0,135.0,0.0,0.0,,815.0,2575.0,0.0,0.0,2575.0,4967.0,9097.0,9097.0,0.0,0.0,,732.0,0.0,0.0,0.0,0.0,,732.0,9829.0,14796.0,0.0,8280.0,360.0,7920.0,-2264.0,15561.0,462.0,22039.0,0.0,22039.0,36835.0,
02/28/2010,36732.0,753.0,753.0,0.0,,,321.0,,,,,671.0,,671.0,1745.0,29702.0,,,0.0,5285.0,4642.0,3326.0,1316.0,,643.0,34987.0,,1440.0,528.0,,912.0,1712.0,927.0,,,,785.0,2515.0,,,2515.0,5667.0,8933.0,8933.0,,,,713.0,,,,,,713.0,9646.0,15313.0,0.0,8328.0,361.0,7967.0,-2293.0,15657.0,-273.0,21419.0,0.0,21419.0,36732.0,
05/31/2010,36029.0,594.0,594.0,0.0,455.0,455.0,297.0,,,,,240.0,,240.0,1586.0,29317.0,,,0.0,5126.0,4503.0,3214.0,1289.0,,623.0,34443.0,,1476.5,548.0,,928.5,2079.0,1403.0,,,,676.0,3207.5,,,3207.5,6763.0,7681.0,7681.0,,,,721.0,0.2,,,,,720.8,8402.0,15165.0,0.0,8420.0,361.0,8059.0,-2357.0,15830.0,-1029.0,20864.0,0.0,20864.0,36029.0,
08/31/2010,36847.0,527.0,527.0,0.0,388.0,388.0,291.0,,,,,239.0,,239.0,1445.0,30162.0,,,0.0,5240.0,4597.0,3287.0,1310.0,,643.0,35402.0,,1532.0,541.0,,991.0,1568.0,415.0,,,,1153.0,2776.0,,,2776.0,5876.0,7644.0,7644.0,,,,732.0,,,,,,732.0,8376.0,14252.0,0.0,8470.0,361.0,8109.0,-2385.0,17055.0,-545.0,22595.0,0.0,22595.0,36847.0,
11/30/2010,37490.0,429.0,429.0,0.0,248.0,248.0,320.0,,,,,247.0,,247.0,1244.0,30967.0,39836.0,-8869.0,0.0,5279.0,4640.0,3320.0,1320.0,,639.0,36246.0,,1597.0,503.0,,1094.0,1353.0,740.0,0.0,0.0,,613.0,2805.0,0.0,,2805.0,5755.0,8011.0,8011.0,0.0,0.0,,693.0,0.0,0.0,0.0,0.0,,693.0,8704.0,14459.0,0.0,8455.0,361.0,8094.0,-2394.0,17224.0,-254.0,23031.0,0.0,23031.0,37490.0,
02/28/2011,37965.0,465.0,465.0,0.0,308.0,308.0,343.0,,,,,249.0,,249.0,1365.0,31225.0,,,0.0,5375.0,4708.0,3373.0,1335.0,,667.0,36600.0,,1637.0,516.0,,1121.0,1490.0,679.0,,,,811.0,2882.0,,,2882.0,6009.0,7815.0,7815.0,,,,706.0,,,,,,706.0,8521.0,14530.0,0.0,8511.0,363.0,8148.0,-2395.0,17178.0,141.0,23435.0,0.0,23435.0,37965.0,
05/31/2011,39763.0,557.0,557.0,0.0,360.0,360.0,365.0,,,,,217.0,,217.0,1499.0,32822.0,,,0.0,5442.0,4820.0,3424.0,1396.0,,622.0,38264.0,,1689.0,552.0,,1137.0,1164.0,274.0,,,,890.0,3668.0,,,3668.0,6521.0,8678.0,8678.0,,,,712.0,,,,,,712.0,9390.0,15911.0,0.0,8518.0,363.0,8155.0,-2394.0,17186.0,542.0,23852.0,0.0,23852.0,39763.0,
08/31/2011,40026.0,430.0,430.0,0.0,353.0,353.0,366.0,,,,,248.0,,248.0,1397.0,33243.0,,,0.0,5386.0,4826.0,3430.0,1396.0,,560.0,38629.0,,1632.0,548.0,,1084.0,2108.0,912.0,,,,1196.0,3141.0,,,3141.0,6881.0,7714.0,7714.0,,,,679.0,,,,,,679.0,8393.0,15274.0,0.0,8530.0,363.0,8167.0,-2682.0,18319.0,585.0,24752.0,0.0,24752.0,40026.0,
11/30/2011,38637.0,450.0,450.0,0.0,263.0,263.0,374.0,,,,,225.0,6.0,225.0,1312.0,32054.0,42204.0,-10150.0,0.0,5271.0,4652.0,3322.0,1330.0,,613.0,37325.0,,1602.0,576.0,194.0,832.0,1300.0,281.0,0.0,0.0,,1019.0,3203.0,0.0,7.0,3198.0,6105.0,8053.0,8053.0,0.0,0.0,,647.0,0.0,0.0,0.0,0.0,,640.0,8700.0,14805.0,0.0,8543.0,363.0,8180.0,-2851.0,18349.0,-209.0,23832.0,0.0,23832.0,38637.0,
02/29/2012,38963.0,471.0,471.0,0.0,286.0,286.0,381.0,,,,,1035.0,,1035.0,2173.0,31475.0,,,0.0,5315.0,4507.0,3188.0,1319.0,,808.0,36790.0,,1537.0,517.0,,1020.0,1563.0,538.0,,,,1025.0,3444.0,,,3444.0,6544.0,7964.0,7964.0,,,,802.0,,,,,,802.0,8766.0,15310.0,0.0,8559.0,363.0,8196.0,-2854.0,18015.0,-67.0,23653.0,0.0,23653.0,38963.0,
05/31/2012,39462.0,900.0,900.0,0.0,286.0,286.0,377.0,,,,,606.0,,606.0,2169.0,32133.0,,,0.0,5160.0,4437.0,3135.0,1302.0,,723.0,37293.0,,1541.0,532.0,,1009.0,1608.0,541.0,,,,1067.0,4113.0,,,4113.0,7262.0,8392.0,8392.0,,,,782.0,,,,,,782.0,9174.0,16436.0,0.0,8568.0,363.0,8205.0,-2856.0,17835.0,-521.0,23026.0,0.0,23026.0,39462.0,
08/31/2012,39082.0,568.0,568.0,0.0,306.0,306.0,364.0,,,,,703.0,37.0,699.0,1941.0,31972.0,,,0.0,5169.0,4453.0,3146.0,1307.0,,679.0,37141.0,,1531.0,561.0,,970.0,763.0,9.0,,,,754.0,3642.0,,21.0,3625.0,5936.0,8289.0,8289.0,,,,664.0,,,,,,643.0,8953.0,14889.0,0.0,8581.0,363.0,8218.0,-2923.0,18969.0,-434.0,24193.0,0.0,24193.0,39082.0,
11/30/2012,39161.0,465.0,465.0,0.0,270.0,270.0,390.0,,,,,696.0,36.0,684.0,1821.0,32137.0,43201.0,-11064.0,0.0,5203.0,4488.0,3174.0,1314.0,,679.0,37340.0,,1977.0,549.0,583.0,845.0,1734.0,56.0,0.0,0.0,,1678.0,3629.0,0.0,20.0,3606.0,7340.0,7168.0,7168.0,0.0,0.0,,724.0,0.0,0.0,0.0,0.0,,704.0,7892.0,15232.0,0.0,8615.0,363.0,8252.0,-2958.0,18479.0,-207.0,23929.0,0.0,23929.0,39161.0,
02/28/2013,38675.0,476.0,476.0,0.0,400.0,400.0,383.0,,,,,533.0,27.0,521.0,1792.0,31726.0,,,0.0,5157.0,4446.0,3143.0,1303.0,,684.0,36883.0,,1544.0,570.0,194.0,780.0,1765.0,122.0,,,,1643.0,3473.0,,31.0,3455.0,6782.0,7622.0,7622.0,,,,748.0,,,,,,717.0,8370.0,15152.0,0.0,8641.0,364.0,8277.0,-3041.0,18322.0,-399.0,23523.0,0.0,23523.0,38675.0,
05/31/2013,39979.0,711.0,711.0,0.0,408.0,408.0,381.0,,,,,824.0,21.0,823.0,2324.0,32481.0,,,0.0,5174.0,4432.0,3134.0,1298.0,,721.0,37655.0,,1678.0,627.0,194.0,857.0,2014.0,14.0,,,,2000.0,4363.0,,53.0,4344.0,8055.0,7848.0,7848.0,,,,796.0,,,,,,743.0,8644.0,16699.0,0.0,8649.0,365.0,8284.0,-3066.0,18170.0,-473.0,23280.0,0.0,23280.0,39979.0,
08/31/2013,40393.0,981.0,981.0,0.0,444.0,444.0,388.0,,,,,821.0,36.0,806.0,2634.0,32498.0,,,0.0,5261.0,4438.0,3160.0,1278.0,,787.0,37759.0,,1724.0,601.0,194.0,929.0,2226.0,196.0,,,,2030.0,3538.0,,22.0,3527.0,7488.0,7792.0,7792.0,,,,853.0,,,,,,831.0,8645.0,16133.0,0.0,8677.0,365.0,8312.0,-3077.0,18911.0,-251.0,24260.0,0.0,24260.0,40393.0,
11/30/2013,40104.0,462.0,462.0,0.0,405.0,405.0,374.0,,,,,696.0,43.0,679.0,1937.0,32905.0,45124.0,-12219.0,0.0,5262.0,4502.0,3210.0,1292.0,,717.0,38167.0,,1748.0,639.0,,1109.0,1468.0,60.0,0.0,0.0,,1408.0,3504.0,0.0,14.0,3487.0,6720.0,8092.0,8092.0,0.0,0.0,,736.0,0.0,0.0,0.0,0.0,,722.0,8828.0,15548.0,0.0,8690.0,365.0,8325.0,-3077.0,18782.0,161.0,24556.0,0.0,24556.0,40104.0,
02/28/2014,39905.0,421.0,421.0,0.0,258.0,258.0,381.0,,,,,585.0,20.0,568.0,1645.0,32991.0,,,0.0,5269.0,4522.0,3226.0,1296.0,,727.0,38260.0,,1624.0,554.0,,1070.0,1618.0,406.0,,,,1212.0,3446.0,,17.0,3432.0,6688.0,7992.0,7992.0,,,,755.0,,,,,,738.0,8747.0,15435.0,0.0,8698.0,365.0,8333.0,-3074.0,18573.0,273.0,24470.0,0.0,24470.0,39905.0,
05/31/2014,40526.0,343.0,343.0,0.0,288.0,288.0,383.0,,,,,611.0,1.0,568.0,1625.0,33515.0,,,0.0,5386.0,4524.0,3226.0,1298.0,,861.0,38901.0,,1749.0,627.0,,1122.0,1556.0,508.0,,,,1048.0,4096.0,,,4082.0,7401.0,7880.0,7880.0,,,,880.0,,,,,,880.0,8760.0,16161.0,0.0,8710.0,365.0,8345.0,-3073.0,18485.0,243.0,24365.0,0.0,24365.0,40526.0,
08/31/2014,39997.0,436.0,436.0,0.0,355.0,355.0,358.0,,,,,453.0,46.0,443.0,1602.0,33073.0,,,0.0,5322.0,4491.0,3199.0,1292.0,,785.0,38395.0,,1785.0,610.0,,1175.0,1900.0,146.0,,,,1754.0,3371.0,,36.0,3355.0,7056.0,6967.0,6967.0,,,,817.0,,,,,,781.0,7784.0,14840.0,0.0,8734.0,365.0,8369.0,-3087.0,19538.0,-28.0,25157.0,0.0,25157.0,39997.0,
11/30/2014,39448.0,331.0,331.0,0.0,332.0,332.0,349.0,,,,,476.0,7.0,469.0,1488.0,32819.0,45901.0,-13082.0,0.0,5141.0,4397.0,3127.0,1270.0,,737.0,37960.0,,2060.0,626.0,,1434.0,1725.0,666.0,0.0,0.0,,1059.0,3136.0,0.0,174.0,3032.0,6921.0,7363.0,7363.0,0.0,0.0,,960.0,0.0,0.0,0.0,0.0,,786.0,8323.0,15244.0,0.0,8749.0,365.0,8384.0,-3087.0,19158.0,-616.0,24204.0,0.0,24204.0,39448.0,
02/28/2015,38714.0,280.0,280.0,0.0,329.0,329.0,332.0,,,,,485.0,8.0,474.0,1426.0,32294.0,,,0.0,4994.0,4307.0,3055.0,1252.0,,679.0,37288.0,,1786.0,594.0,,1192.0,2195.0,874.0,,,,1321.0,3431.0,,242.0,3281.0,7412.0,6944.0,6944.0,,,,1008.0,,,,,,766.0,7952.0,15364.0,0.0,8763.0,365.0,8398.0,-3087.0,19013.0,-1339.0,23350.0,0.0,23350.0,38714.0,
05/31/2015,38611.0,298.0,298.0,0.0,380.0,380.0,327.0,,,,,474.0,9.0,463.0,1479.0,32179.0,,,0.0,4953.0,4288.0,3041.0,1247.0,,656.0,37132.0,,1860.0,637.0,,1223.0,1621.0,305.0,,,,1316.0,4202.0,,247.0,4080.0,7683.0,6648.0,6648.0,,,,1028.0,,,,,,781.0,7676.0,15359.0,0.0,8777.0,365.0,8412.0,-3087.0,19041.0,-1479.0,23252.0,0.0,23252.0,38611.0,
08/31/2015,38797.0,539.0,539.0,0.0,328.0,328.0,305.0,,,,,445.0,5.0,435.0,1617.0,32232.0,,,0.0,4948.0,4299.0,3052.0,1247.0,,644.0,37180.0,,1927.0,578.0,,1349.0,1256.0,38.0,,,,1218.0,3566.0,,315.0,3378.0,6749.0,6604.0,6604.0,,,,1091.0,,,,,,776.0,7695.0,14444.0,0.0,8870.0,365.0,8505.0,-3162.0,20023.0,-1378.0,24353.0,0.0,24353.0,38797.0,
11/30/2015,39237.0,1395.0,1395.0,0.0,303.0,303.0,330.0,,,,,423.0,13.0,407.0,2451.0,31818.0,45696.0,-13878.0,0.0,4968.0,4318.0,3010.0,1308.0,,637.0,36786.0,,2072.0,627.0,,1445.0,1374.0,30.0,0.0,0.0,,1344.0,3510.0,0.0,387.0,3272.0,6956.0,7413.0,7413.0,0.0,0.0,,1097.0,0.0,0.0,0.0,0.0,0.0,710.0,8510.0,15466.0,0.0,8927.0,365.0,8562.0,-3475.0,20060.0,-1741.0,23771.0,0.0,23771.0,39237.0,
02/29/2016,38446.0,778.0,778.0,0.0,311.0,311.0,333.0,,,,,438.0,3.0,427.0,1860.0,31677.0,,,0.0,4909.0,4274.0,2980.0,1294.0,,632.0,36586.0,,1982.0,619.0,,1363.0,1078.0,265.0,,,,813.0,3604.0,,461.0,3335.0,6664.0,7990.0,7990.0,,,,1167.0,,,,,,706.0,9157.0,15821.0,0.0,8957.0,365.0,8592.0,-4365.0,19976.0,-1943.0,22625.0,0.0,22625.0,38446.0,
05/31/2016,39851.0,519.0,519.0,0.0,334.0,334.0,315.0,,,,,432.0,3.0,422.0,1600.0,33244.0,,,0.0,5007.0,4324.0,3019.0,1305.0,,680.0,38251.0,,2129.0,667.0,,1462.0,1246.0,410.0,,,,836.0,4466.0,,301.0,4275.0,7841.0,8183.0,8183.0,,,,1036.0,,,,,,735.0,9219.0,17060.0,0.0,8970.0,365.0,8605.0,-4851.0,20320.0,-1648.0,22791.0,0.0,22791.0,39851.0,
08/31/2016,39332.0,462.0,462.0,0.0,321.0,321.0,314.0,,,,,457.0,0.0,447.0,1554.0,32864.0,,,0.0,4914.0,4254.0,2964.0,1290.0,,660.0,37778.0,,2190.0,704.0,,1486.0,1073.0,334.0,,,,739.0,3837.0,,263.0,3585.0,7100.0,8320.0,8320.0,,,,1012.0,,,,,,749.0,9332.0,16432.0,0.0,8983.0,365.0,8618.0,-5559.0,21488.0,-2012.0,22900.0,0.0,22900.0,39332.0,
11/30/2016,38881.0,603.0,603.0,0.0,298.0,298.0,322.0,,,,,466.0,3.0,454.0,1689.0,32429.0,47524.0,-15095.0,0.0,4763.0,4185.0,2910.0,1275.0,,575.0,37192.0,,2207.0,713.0,,1494.0,1097.0,457.0,0.0,0.0,,640.0,3768.0,0.0,188.0,3522.0,7072.0,8302.0,8302.0,0.0,0.0,,910.0,0.0,0.0,0.0,0.0,0.0,722.0,9212.0,16284.0,0.0,8997.0,365.0,8632.0,-5789.0,21843.0,-2454.0,22597.0,0.0,22597.0,38881.0,
02/28/2017,38703.0,437.0,437.0,0.0,307.0,307.0,361.0,,,,,492.0,,479.0,1597.0,32328.0,,,0.0,4778.0,4190.0,2911.0,1279.0,,588.0,37106.0,,2307.0,669.0,,1638.0,1296.0,169.0,,,,1127.0,3862.0,,32.0,3734.0,7465.0,7796.0,7796.0,,,,782.0,,,,,,750.0,8578.0,16043.0,0.0,9025.0,365.0,8660.0,-5864.0,21939.0,-2440.0,22660.0,0.0,22660.0,38703.0,
05/31/2017,40451.0,597.0,597.0,0.0,319.0,319.0,351.0,,,,,507.0,,497.0,1774.0,33823.0,,,0.0,4854.0,4239.0,2953.0,1286.0,,615.0,38677.0,,2303.0,690.0,,1613.0,1783.0,675.0,,,,1108.0,4972.0,,119.0,4778.0,9058.0,7635.0,7635.0,,,,794.0,,,,,,675.0,8429.0,17487.0,0.0,9038.0,365.0,8673.0,-5946.0,22026.0,-2154.0,22964.0,0.0,22964.0,40451.0,
08/31/2017,40643.0,489.0,489.0,0.0,324.0,324.0,357.0,,,,,491.0,11.0,480.0,1661.0,34172.0,,,0.0,4810.0,4204.0,2957.0,1247.0,,595.0,38982.0,,2301.0,639.0,,1662.0,1447.0,182.0,,,,1265.0,4221.0,,82.0,4038.0,7969.0,7723.0,7723.0,,,,779.0,,,,,,697.0,8502.0,16471.0,0.0,9055.0,365.0,8690.0,-6104.0,23066.0,-1845.0,24172.0,0.0,24172.0,40643.0,
11/30/2017,40778.0,395.0,395.0,0.0,312.0,312.0,387.0,,,,,502.0,0.0,487.0,1596.0,34430.0,50865.0,-16435.0,0.0,4752.0,4167.0,2967.0,1200.0,,585.0,39182.0,,2521.0,762.0,,1759.0,2202.0,485.0,0.0,0.0,,1717.0,4077.0,0.0,26.0,3959.0,8800.0,6993.0,6993.0,0.0,0.0,,769.0,0.0,0.0,0.0,0.0,0.0,743.0,7762.0,16562.0,0.0,9055.0,365.0,8690.0,-6349.0,23292.0,-1782.0,24216.0,0.0,24216.0,40778.0,
02/28/2018,41441.0,453.0,453.0,0.0,345.0,345.0,394.0,,,,,475.0,,458.0,1667.0,35027.0,,,0.0,4747.0,4212.0,3014.0,1198.0,,535.0,39774.0,,2354.0,795.0,,1559.0,2114.0,1108.0,,,,1006.0,4383.0,,21.0,4289.0,8851.0,7445.0,7445.0,,,,763.0,,,,,,742.0,8208.0,17059.0,0.0,9073.0,365.0,8708.0,-6565.0,23360.0,-1486.0,24382.0,0.0,24382.0,41441.0,
05/31/2018,42184.0,1053.0,1053.0,0.0,342.0,342.0,402.0,,,,,481.0,,475.0,2278.0,35227.0,,,0.0,4679.0,4133.0,2950.0,1183.0,,546.0,39906.0,,2284.0,745.0,,1539.0,1685.0,837.0,,,,848.0,5339.0,,27.0,5307.0,9308.0,8172.0,8172.0,,,,771.0,,,,,,744.0,8943.0,18251.0,0.0,9086.0,365.0,8721.0,-6862.0,23564.0,-1855.0,23933.0,0.0,23933.0,42184.0,
08/31/2018,41753.0,526.0,526.0,0.0,366.0,366.0,405.0,,,,,458.0,,453.0,1755.0,35178.0,,,0.0,4820.0,4131.0,2949.0,1182.0,,689.0,39998.0,,2268.0,666.0,,1602.0,1320.0,632.0,,,,688.0,4432.0,,26.0,4418.0,8020.0,8297.0,8297.0,,,,782.0,,,,,,756.0,9079.0,17099.0,0.0,9106.0,365.0,8741.0,-7533.0,24921.0,-1840.0,24654.0,0.0,24654.0,41753.0,
