Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/03/2004,2684.514893,271.600002,213.024002,58.576,455.820007,455.820007,,541.400024,28.531,18.447001,494.421997,0.0,147.227005,,,,,1416.046997,423.96701,950.601013,-526.633972,0.0,,844.500977,839.340027,567.987,271.353027,5.16095,1268.467987,,237.735992,237.735992,,,,31.965,31.965,0.0,0.0,,270.981014,,,,270.981014,540.682007,430.964996,430.964996,0.0,0.0,71.585999,,,,,71.585999,502.550995,1043.233002,0.0,330.233002,,,-1282.48999,2646.818115,-65.158081,1629.403046,11.879,1641.282045,2684.515047,
10/02/2004,3070.469,134.357,85.6,48.757,684.03,684.03,,621.514,30.089,13.87,577.555,0.0,160.826,,,,,1600.727,434.636,980.533,-545.897,0.0,,1035.106,1031.143,762.873,268.27,3.963,1469.742,,320.455,320.455,,,,28.785,28.785,0.0,0.0,,320.34,,,,320.34,669.58,567.478,567.478,0.0,0.0,75.591,,,,,75.591,643.069,1312.649,0.0,341.207,,,-1275.387,2752.342,-72.753,1745.409,12.411,1757.82,3070.469,
01/01/2005,3029.752,393.434,385.637,7.797,432.065,432.065,,541.139,30.916,5.172,505.051,0.0,142.503,,,,,1509.141,474.573,1034.463,-559.89,0.0,,1046.038,820.285,755.655,64.63,225.753,1520.611,,259.965,259.965,,,,56.118,,,,,321.518,,,,321.518,637.601,484.516,476.571,7.945,7.945,82.326,,,,,82.326,566.842,1204.443,0.0,352.619,,,-1269.355,2828.968,-100.443,1811.789,13.52,1825.309,3029.752,
04/02/2005,3109.047,130.962,123.384,7.578,669.811,669.811,,563.133,32.881,17.409,512.843,0.0,155.444,,,,,1519.35,467.169,1047.364,-580.195,0.0,,1122.528,1111.627,816.127,295.5,10.901,1589.697,,275.084,275.084,,,,45.829,,,,,316.851,,,,316.851,637.764,461.348,455.854,5.494,5.494,103.737,,,,,103.737,565.085,1202.849,0.0,374.262,,,-1259.893,2894.295,-105.816,1902.848,3.35,1906.198,3109.047,
07/02/2005,3032.767,177.564,168.843,8.721,491.354,491.354,,575.919,42.223,12.175,521.521,0.0,173.023,,,,,1417.86,459.734,1057.389,-597.655,0.0,,1155.173,1145.166,851.55,293.616,10.007,1614.907,,269.199,269.199,,,,72.286,72.286,0.0,0.0,,276.672,,,,276.672,618.157,430.536,425.886,4.65,4.65,108.935,,,,,108.935,539.471,1157.628,0.0,381.332,,,-1361.349,2942.536,-90.335,1872.184,2.955,1875.139,3032.767,
10/01/2005,3273.017,150.409,141.331,9.078,684.448,684.448,,636.751,33.115,19.972,583.664,0.0,164.779,,,,,1636.387,477.284,1098.302,-621.018,0.0,,1159.346,1149.525,856.446,293.079,9.821,1636.63,,282.127,282.127,,,,110.772,,,,,332.999,,,,332.999,725.898,427.447,423.294,4.153,4.153,112.788,,,,,112.788,540.235,1266.133,0.0,396.805,,,-1356.308,3044.074,-80.703,2003.868,3.016,2006.884,3273.017,
12/31/2005,3152.036,343.165,328.527,14.638,415.849,415.849,,536.296,34.512,9.298,492.486,0.0,161.227,,,,,1456.537,494.693,1114.732,-620.039,0.0,,1200.806,1190.582,858.565,332.017,10.224,1695.499,,250.768,250.768,,,,48.729,,,,,308.242,,,,308.242,607.739,417.833,413.227,4.606,4.606,120.862,,,,,120.862,538.695,1146.434,0.0,364.126,,,-1450.169,3122.487,-33.738,2002.706,2.896,2005.602,3152.036,
04/01/2006,3270.475,98.835,90.371,8.464,639.292,639.292,,563.799,32.363,19.68,511.756,0.0,175.697,,,,,1477.623,493.105,1137.533,-644.428,0.0,,1299.747,1288.3,949.949,338.351,11.447,1792.852,,276.461,276.461,,,,29.308,29.308,0.0,0.0,,391.059,,,,391.059,696.828,462.947,459.11,3.837,3.837,116.523,,,,,116.523,579.47,1276.298,0.0,374.186,,,-1509.274,3163.553,-37.154,1991.311,2.866,1994.177,3270.475,
07/01/2006,3258.982,110.166,101.799,8.367,525.721,525.721,,597.867,35.139,20.801,541.927,0.0,190.288,,,,,1424.042,515.366,1187.139,-671.773,0.0,,1319.574,1307.842,967.0,340.842,11.732,1834.94,,261.314,261.314,,,,32.971,32.971,0.0,0.0,,309.083,,,,309.083,603.368,548.398,545.257,3.141,3.141,122.196,,,,,122.196,670.594,1273.962,0.0,391.387,,,-1563.133,3197.134,-43.283,1982.105,2.915,1985.02,3258.982,
09/30/2006,3562.699,108.804,99.94,8.864,735.387,735.387,,675.66,30.342,17.866,627.452,,198.344,,,,,1718.195,521.641,1217.853,-696.212,,,1322.863,1310.226,966.678,343.548,12.637,1844.504,,302.75,302.75,,,,55.935,,,,,347.622,,,,347.622,706.307,677.171,674.663,2.508,2.508,134.696,,,,,134.696,811.867,1518.174,,402.999,,,-1604.301,3286.615,-43.758,2041.555,2.97,2044.525,3562.699,
12/30/2006,3495.768,195.096,185.645,9.451,499.012,499.012,,593.445,34.521,13.566,545.358,0.0,182.564,,,,,1470.117,581.992,1286.431,-704.439,0.0,,1443.659,1421.821,1007.859,413.962,21.838,2025.651,,281.413,281.413,,,,22.266,13.717,8.549,8.549,,370.243,,,,370.243,673.922,570.469,541.877,28.592,28.592,118.136,,,,,118.136,688.605,1362.527,0.0,426.01,,,-1593.954,3354.081,-56.156,2129.981,3.26,2133.241,3495.768,
03/31/2007,3584.946045,105.988997,96.503998,9.485,601.294006,601.294006,,644.179993,31.728001,14.534,597.91803,0.0,224.673004,,,,,1576.135986,567.10498,1290.237061,-723.132019,0.0,,1441.704956,1101.697998,1010.122009,91.575989,340.006958,2008.809937,,238.533005,238.533005,,,,26.823999,26.823999,0.0,0.0,,284.577993,,,,284.577993,549.934998,715.950012,689.092012,26.858,26.858,167.671997,,,,,167.671997,883.622009,1433.557007,0.0,438.207001,,,-1586.964966,3353.918945,-57.146973,2148.014008,3.375,2151.389008,3584.946014,
06/30/2007,3571.947998,110.711002,110.288002,0.423,500.295013,500.295013,,671.849976,38.300999,24.563999,608.984985,0.0,239.757004,,,,,1522.613037,567.869019,1343.364014,-775.494995,0.0,,1481.465942,1460.083984,1041.458984,418.625,21.381958,2049.334961,,276.665009,276.665009,,,,34.554001,,,,,298.340012,,,,298.340012,609.559021,683.544983,,,,170.701996,,,,,170.701996,854.246979,1463.806,0.0,454.496002,,,-1659.42395,3356.11792,-46.536987,2104.652985,3.489,2108.141985,3571.947984,
09/29/2007,3825.774,112.04,111.634,0.406,663.197,663.197,,725.802,35.734,19.121,670.947,0.0,265.921,,,,,1766.96,583.343,1392.507,-809.164,0.0,,1475.471,1453.581,1041.723,411.858,21.89,2058.814,,282.342,282.342,,,,455.852,,,,,319.588,,,,319.588,1057.782,520.749,,,,185.754,,,,,185.754,706.503,1764.285,0.0,470.073,,,-1759.979,3389.225,-41.34,2057.979,3.51,2061.489,3825.774,
12/29/2007,3268.467,205.729,205.401,0.328,440.16,440.16,,540.807,28.743,13.143,498.921,0.0,378.145,,,,,1564.841,580.733,1327.229,-746.496,0.0,,1122.893,1024.971,677.852,347.119,97.922,1703.626,,223.522,223.522,,,,50.828,46.903,3.925,3.925,,496.035,,,,496.035,770.385,836.883,814.083,22.8,22.8,141.875,,,,,141.875,978.758,1749.143,0.0,472.595,,,-1880.534,2948.085,-24.582,1515.564,3.76,1519.324,3268.467,
04/05/2008,3246.317,111.437,111.142,0.295,566.656,566.656,,526.052,29.78,19.756,476.516,0.0,417.938,,,,,1622.083,587.404,1342.899,-755.495,0.0,,1036.83,993.177,676.238,316.939,43.653,1624.234,,225.425,225.425,,,,77.087,,,,,451.272,,,,451.272,753.784,912.025,,,,111.042,,,,,111.042,1023.067,1776.851,0.0,471.607,,,-1880.012,2911.835,-37.822,1465.608,3.858,1469.466,3246.317,
07/05/2008,3071.951,100.38,100.38,0.0,439.459,439.459,,496.878,16.342,16.234,464.302,0.0,407.546,,,,,1444.263,595.819,1352.829,-757.01,0.0,,1031.869,995.015,681.503,313.512,36.854,1627.688,,196.901,196.901,,,,87.098,,,,,409.977,,,,409.977,693.976,811.294,,,,131.559,,,,,131.559,942.853,1636.829,0.0,472.417,,,-1876.01,2883.4,-48.558,1431.249,3.873,1435.122,3071.951,
10/04/2008,3014.394,50.342,50.342,0.0,483.327,483.327,,549.27,26.168,6.575,516.527,0.0,358.14,,,,,1441.079,590.07,1331.666,-741.596,0.0,,983.245,931.175,676.753,254.422,52.07,1573.315,,238.566,238.566,,,,61.807,,,,,312.682,,,,312.682,613.055,912.046,,,,108.012,,,,,108.012,1020.058,1633.113,0.0,475.711,,,-1875.522,2809.15,-31.952,1377.387,3.894,1381.281,3014.394,
01/03/2009,1905.452,25.431,25.431,,339.158,339.158,,464.619,25.778,2.975,435.866,,230.195,,,,,1059.403,572.428,1304.348,-731.92,,,273.621,251.267,0.0,251.267,22.354,846.049,,211.529,211.529,,,,110.219,106.132,4.087,4.087,,305.481,,,,305.481,627.229,633.42,614.72,18.7,18.7,137.144,,,,,137.144,770.564,1397.793,0.0,468.581,,,-1873.3,1975.082,-66.716,503.647,4.012,507.659,1905.452,
04/04/2009,1815.304,41.457,41.457,0.0,384.186,384.186,0.0,436.131,22.767,3.413,409.951,0.0,144.34,,16.649,2.164,118.63,1006.114,524.796,1215.432,-690.636,0.0,,284.394,249.244,,249.244,32.986,809.19,,438.258,174.66,2.673,,260.925,267.966,0.0,,,267.966,0.0,,,38.422,0.0,706.224,485.929,485.929,,,203.474,,,,,165.052,689.403,1395.627,0.0,471.282,176.437,294.845,-1874.03,1883.687,-64.905,416.034,3.643,419.677,1815.304,
07/04/2009,1678.052,52.91,52.91,0.0,296.653,296.653,0.0,385.134,17.6,3.396,364.138,0.0,145.779,,16.649,2.315,123.218,880.476,510.164,1235.138,-724.974,0.0,,287.412,250.425,,250.425,34.672,797.576,,419.424,164.949,1.663,,252.812,139.264,0.0,,,139.264,0.0,,,37.135,0.0,558.688,578.363,578.363,,,198.312,,,,,161.177,776.675,1335.363,0.0,488.971,176.437,312.534,-1876.43,1801.575,-75.056,339.06,3.629,342.689,1678.052,
10/03/2009,1725.614,25.173,25.173,0.0,369.724,369.724,0.0,409.964,10.964,2.028,396.972,0.0,145.203,,16.649,2.474,120.373,950.064,494.725,1260.654,-765.929,0.0,,280.825,247.285,,247.285,31.066,775.55,,444.827,188.335,6.439,,250.053,229.066,0.0,,,229.066,0.0,,,39.765,0.0,673.893,599.52,599.52,,,199.544,,,,,159.779,799.064,1472.957,0.0,492.011,176.437,315.574,-1877.281,1711.028,-76.559,249.199,3.458,252.657,1725.614,
01/02/2010,1605.903,20.372,20.372,0.0,263.508,263.508,0.0,319.713,5.896,0.773,313.044,0.0,283.338,0.0,15.07,7.565,266.913,886.931,444.688,1185.195,-740.507,0.0,,274.284,231.229,0.0,231.229,35.49,718.972,,493.397,144.942,5.167,0.0,343.288,142.005,0.0,5.4,5.4,136.605,7.15,0.0,0.0,26.299,0.0,642.552,516.146,501.846,14.3,14.3,227.326,0.0,0.0,,,201.027,743.472,1386.024,0.0,495.763,176.437,319.326,-1879.16,1669.316,-69.371,216.548,3.331,219.879,1605.903,
04/03/2010,1396.478,13.127,13.127,0.0,252.799,252.799,0.0,313.033,4.652,0.041,308.34,0.0,128.499,,15.07,8.543,110.271,707.458,417.896,1165.203,-747.307,0.0,,271.124,229.843,,229.843,32.738,689.02,,412.682,124.075,2.565,,286.042,106.693,71.96,,,34.733,7.164,,,27.311,0.0,526.539,484.224,484.224,,,220.861,,,,,193.55,705.085,1231.624,0.0,503.753,176.437,327.316,-1884.271,1597.478,-55.179,161.781,3.073,164.854,1396.478,
07/03/2010,1307.906,21.477,21.477,0.0,192.209,192.209,0.0,308.928,3.053,0.021,305.854,0.0,126.018,,15.07,6.382,105.271,648.632,386.908,1123.583,-736.675,0.0,,272.366,224.809,,224.809,41.175,659.274,,407.795,149.401,6.599,,251.795,139.92,72.793,,,67.127,7.392,,,28.094,0.0,555.107,449.704,449.704,,,225.494,,,,,197.4,675.198,1230.305,0.0,505.627,176.437,329.19,-1884.333,1510.634,-57.045,74.883,2.718,77.601,1307.906,
10/02/2010,1437.535,16.392,16.392,0.0,274.989,274.989,0.0,380.435,3.019,0.309,377.107,0.0,105.206,,7.052,6.38,97.307,777.022,386.153,1139.33,-753.177,0.0,,274.36,226.427,,226.427,41.553,660.513,,456.344,198.969,2.443,,254.932,245.142,73.662,,,171.48,7.15,,,29.212,0.0,708.636,491.737,491.737,,,226.092,,,,,196.88,717.829,1426.465,0.0,507.223,176.437,330.786,-1884.475,1447.935,-62.221,8.462,2.608,11.07,1437.535,
01/01/2011,1257.659,22.714,22.714,0.0,208.081,208.081,0.0,289.439,2.365,0.069,287.005,0.0,91.689,0.0,,3.217,87.773,611.923,375.529,1134.148,-758.619,0.0,,270.207,228.11,1.408,226.702,38.88,645.736,,466.494,195.541,2.348,0.0,268.605,101.493,0.0,,,101.493,4.893,0.0,0.0,32.784,0.0,572.88,476.319,476.319,,,230.141,0.0,0.0,0.0,0.0,197.357,706.46,1279.34,0.0,508.245,176.437,331.808,-1883.898,1417.785,-66.302,-24.17,2.489,-21.681,1257.659,
04/02/2011,1255.797,15.849,15.849,0.0,203.721,203.721,0.0,303.794,1.77,0.0,302.024,0.0,97.067,,,3.205,92.858,620.431,364.01,1127.996,-763.986,0.0,,271.356,228.187,1.448,226.739,39.964,635.366,,433.084,186.834,1.048,,245.202,208.923,75.47,,,133.453,4.904,,,33.637,0.0,646.911,505.124,505.124,,,228.266,,,,,194.629,733.39,1380.301,0.0,512.331,176.437,335.894,-1883.497,1321.432,-74.77,-124.504,,-124.504,1255.797,
07/02/2011,1247.286,26.68,26.68,0.0,175.947,175.947,0.0,315.128,1.041,0.0,314.087,0.0,97.514,,,2.316,93.145,615.269,362.537,1150.294,-787.757,0.0,,269.48,227.766,1.615,226.151,39.398,632.017,,442.242,204.171,1.265,,236.806,220.805,0.0,,,220.805,4.92,,,33.593,0.0,667.967,548.03,548.03,,,242.34,,,,,208.747,790.37,1458.337,0.0,514.182,176.437,337.745,-1883.474,1231.535,-73.294,-211.051,,-211.051,1247.286,
10/01/2011,1144.006,11.757,11.757,0.0,149.588,149.588,0.0,255.793,1.138,0.0,254.655,0.0,287.313,,227.614,0.487,59.581,704.451,254.612,704.463,-449.851,0.0,,184.943,153.833,1.475,152.358,30.623,439.555,,342.314,154.747,2.402,,185.165,225.541,77.386,,,148.155,233.902,,,19.018,229.187,801.757,521.722,521.722,,,240.512,,,,,221.494,762.234,1563.991,0.0,514.923,176.437,338.486,-1883.552,1016.896,-68.252,-419.985,,-419.985,1144.006,
12/31/2011,950.004,179.936,179.936,0.0,119.551,119.551,0.0,193.343,0.23,0.0,193.113,0.0,58.915,0.0,,,58.75,551.745,238.664,683.196,-444.532,0.0,,159.595,118.873,1.519,117.354,40.722,398.259,,362.211,144.06,0.805,0.0,217.346,64.746,0.0,,,64.746,0.016,0.0,0.0,13.752,0.0,426.973,381.569,381.569,,,250.448,0.0,0.0,0.0,0.0,236.696,632.017,1058.99,0.0,478.767,176.437,302.33,-1827.892,1246.063,-5.924,-108.986,,-108.986,950.004,
03/31/2012,796.828,79.706,79.706,0.0,92.378,92.378,0.0,176.692,0.24,0.0,176.452,0.0,59.309,,,,59.141,408.085,229.715,679.159,-449.444,0.0,,159.028,118.528,1.552,116.976,40.5,388.743,,326.319,113.482,0.557,,212.28,65.604,0.0,,,65.604,6.503,,,14.413,0.0,398.426,331.92,331.92,,,228.385,,,,,213.972,560.305,958.731,0.0,468.071,176.437,291.634,-1809.488,1185.422,-5.908,-161.903,,-161.903,796.828,
06/30/2012,900.49,173.039,173.039,0.0,111.175,111.175,0.0,187.878,0.245,0.0,187.633,0.0,51.312,,,,50.901,523.404,209.416,653.809,-444.393,0.0,,167.67,118.084,1.523,116.561,49.586,377.086,,338.071,143.756,0.673,,193.642,49.091,0.0,,,49.091,5.339,,,15.061,0.0,392.501,453.425,453.425,,,230.062,,,,,215.001,683.487,1075.988,0.0,322.013,176.437,145.576,-1607.086,1115.562,-5.987,-175.498,,-175.498,900.49,
09/29/2012,843.352,31.221,31.221,0.0,126.655,126.655,0.0,245.578,0.195,0.0,245.383,0.0,48.087,,,,47.917,451.541,224.587,674.387,-449.8,0.0,,167.224,118.197,1.574,116.623,49.027,391.811,,384.644,168.849,0.794,,215.001,33.368,0.0,,,33.368,0.016,,,15.724,0.0,418.028,384.841,384.841,,,232.681,,,,,216.957,617.522,1035.55,0.0,323.574,176.437,147.137,-1604.339,1094.421,-5.854,-192.198,,-192.198,843.352,
12/29/2012,902.523,59.402,59.402,0.0,121.591,121.591,0.0,220.538,0.299,0.0,220.239,0.0,50.725,0.0,,0.065,48.429,452.256,219.963,669.438,-449.475,0.0,,230.304,191.573,60.223,131.35,38.666,450.267,,393.101,174.705,20.245,10.242,187.909,22.632,0.0,4.345,4.345,18.287,0.116,0.0,0.0,21.026,0.0,415.849,383.662,383.662,0.0,0.0,229.942,0.0,0.0,0.0,0.0,208.916,613.604,1029.453,0.0,323.455,176.437,147.018,-1511.862,1071.551,-10.074,-126.93,,-126.93,902.523,
03/30/2013,826.281,7.404,7.404,0.0,102.49,102.49,0.0,219.974,1.087,0.0,218.887,0.0,52.319,,,0.133,50.221,382.187,220.664,646.603,-425.939,0.0,,223.43,183.046,54.706,128.34,40.251,444.094,,344.106,146.665,0.486,,196.955,55.418,0.0,,,55.418,0.388,,,22.158,0.0,399.912,383.312,383.312,,,213.239,,,,,191.081,596.551,996.463,0.0,324.883,176.437,148.446,-1430.957,950.04,-14.148,-170.182,,-170.182,826.281,
06/29/2013,846.184,9.155,9.155,0.0,91.35,91.35,0.0,238.39,2.078,0.0,236.312,0.0,53.67,,,0.063,51.256,392.565,236.232,619.463,-383.231,0.0,,217.387,179.146,52.147,126.999,38.178,453.619,,358.884,158.214,1.409,,199.261,98.271,8.269,0.5,0.5,89.502,0.01,,,21.238,0.0,457.165,391.746,383.046,8.7,8.7,210.951,,,,,189.713,602.697,1059.862,0.0,326.304,176.437,149.867,-1427.962,904.969,-16.989,-213.678,,-213.678,846.184,
09/28/2013,957.012,6.832,6.832,0.0,121.833,121.833,0.0,310.638,1.999,0.0,308.639,0.0,59.652,,,0.064,58.321,498.955,244.471,630.718,-386.247,0.0,,213.586,175.281,52.679,122.602,38.241,458.057,,428.077,217.754,1.326,,208.997,137.44,0.0,0.4,0.4,137.04,0.373,,,21.68,0.0,565.89,391.279,382.579,8.7,8.7,220.558,,,,,198.878,611.837,1177.727,0.0,328.009,176.437,151.572,-1369.55,838.027,-17.201,-220.715,,-220.715,957.012,
12/28/2013,977.511,130.222,130.222,0.0,89.554,89.554,0.0,184.634,1.028,0.0,183.606,0.0,247.303,0.0,202.054,0.057,43.714,651.713,149.071,438.071,-289.0,0.0,,176.727,139.789,49.111,90.678,36.881,325.798,,345.463,142.654,16.393,8.375,178.041,3.407,0.0,,,3.407,96.37,0.0,0.0,16.624,96.37,445.24,390.794,390.794,,,173.959,0.0,0.0,0.0,0.0,157.335,564.753,1009.993,0.0,332.421,176.437,155.984,-1364.657,1020.633,-20.879,-32.482,0.0,-32.482,977.511,
04/05/2014,936.638,128.477,128.477,0.0,87.053,87.053,0.0,210.11,1.569,0.0,208.541,0.0,65.374,,11.282,0.056,52.866,491.014,155.783,443.409,-287.626,85.877,85.877,203.964,166.184,71.914,94.27,37.724,445.624,,293.434,118.605,1.588,,173.241,5.322,0.0,0.422,0.422,4.9,7.628,,,16.742,7.628,306.384,390.273,381.799,8.474,8.474,173.672,,,,,156.93,563.945,870.329,0.0,357.975,176.437,181.538,-1305.957,1033.865,-19.574,66.309,0.0,66.309,936.638,
07/05/2014,922.109,177.132,177.132,0.0,71.814,71.814,0.0,178.234,0.894,0.0,177.34,0.0,39.854,,0.0,0.057,38.814,467.034,165.578,335.759,-170.181,0.0,,289.497,166.936,72.458,94.478,122.504,455.075,,268.819,94.024,2.409,,172.386,6.434,0.0,0.434,0.434,6.0,0.129,,,17.131,0.0,275.382,402.415,394.054,8.361,8.361,166.781,,,,,149.65,569.196,844.578,0.0,364.299,176.437,187.862,-1300.306,1033.661,-20.123,77.531,,77.531,922.109,
10/04/2014,905.646,123.334,123.334,0.0,62.275,62.275,0.0,220.725,0.622,0.0,220.103,0.0,40.446,,0.0,0.056,38.497,446.78,176.359,348.811,-172.452,87.853,87.853,194.654,161.56,68.871,92.689,33.038,458.866,,263.712,111.612,1.864,,150.236,7.446,0.0,0.446,0.446,7.0,0.0,,,17.321,0.0,271.158,401.351,393.106,8.245,8.245,162.971,,,,,145.65,564.322,835.48,0.0,370.039,176.437,193.602,-1296.433,1021.668,-25.108,70.166,,70.166,905.646,
01/03/2015,926.338,184.044,184.044,0.0,90.091,90.091,0.0,158.241,0.538,0.0,157.703,0.0,42.124,0.0,0.0,0.056,38.442,474.5,174.072,333.212,-159.14,0.0,,277.766,155.125,64.798,90.327,122.585,451.838,,242.336,88.402,12.283,0.355,141.296,10.459,0.0,,,10.459,0.0,0.0,0.0,17.183,0.0,252.795,400.284,400.284,,,73.648,0.0,0.0,0.0,0.0,56.465,473.932,726.727,0.0,375.537,176.437,199.1,-1291.583,1145.643,-29.986,199.611,0.0,199.611,926.338,
04/04/2015,861.88,212.649,212.649,0.0,72.646,72.646,0.0,182.503,0.238,0.0,182.265,0.0,40.576,,0.0,0.053,37.018,508.374,168.037,327.376,-159.339,0.0,,185.469,136.928,49.355,87.573,48.488,353.506,,227.175,96.731,2.049,,128.395,12.472,0.0,0.472,0.472,12.0,0.01,,,17.627,0.0,239.657,399.245,391.242,8.003,8.003,71.967,,,,,54.34,471.212,710.869,0.0,381.54,176.437,205.103,-1286.53,1087.055,-31.054,151.011,0.0,151.011,861.88,
07/04/2015,866.721,231.437,231.437,0.0,65.3,65.3,0.0,188.385,0.262,0.0,188.123,0.0,36.231,,,0.031,32.91,521.353,171.34,305.256,-133.916,0.0,,174.028,135.078,47.841,87.237,38.919,345.368,,236.191,101.671,2.632,,131.888,3.595,0.0,0.485,0.485,3.11,0.399,,,17.711,0.0,240.185,393.863,385.987,7.876,7.876,68.659,,,,,50.948,462.522,702.707,0.0,388.293,176.437,211.856,-1285.915,1094.566,-32.93,164.014,0.0,164.014,866.721,
10/03/2015,917.301,219.659,219.659,0.0,58.893,58.893,0.0,248.407,,,248.153,0.254,35.524,,,0.053,33.861,562.483,177.333,317.072,-139.739,0.0,,177.485,135.994,48.79,87.204,41.438,354.818,,278.999,132.174,1.236,,145.589,3.609,0.0,0.499,0.499,3.11,0.16,,,18.102,0.0,282.768,393.017,385.271,7.746,7.746,68.1,,,,,49.998,461.117,743.885,0.0,394.977,176.437,218.54,-1285.683,1096.896,-32.774,173.416,0.0,173.416,917.301,
01/02/2016,975.597,297.851,297.851,0.0,96.85,96.85,0.0,191.879,,,191.354,0.525,34.245,0.0,,1.241,31.373,620.825,173.963,320.103,-146.14,0.0,,180.809,135.018,48.73,86.288,44.55,354.772,,262.308,109.327,12.739,4.082,136.16,3.625,0.0,0.5,0.5,3.125,0.354,0.0,0.0,18.9,0.0,266.287,393.168,385.542,7.626,7.626,70.921,0.0,0.0,0.0,0.0,52.021,464.089,730.376,0.0,401.114,176.437,224.677,-1281.69,1155.838,-30.041,245.221,0.0,245.221,975.597,
04/02/2016,951.901,260.647,260.647,0.0,68.626,68.626,0.0,220.666,,,,,33.793,,,0.743,31.671,583.732,175.29,,,0.0,,192.879,139.6,52.315,87.285,52.536,368.169,,217.599,99.817,0.917,,116.865,3.638,0.0,0.528,0.528,3.11,0.967,,,18.844,0.0,222.204,391.317,383.842,7.475,7.475,70.839,,,,,51.995,462.156,684.36,0.0,409.024,176.437,232.587,-1280.031,1165.559,-27.011,267.541,0.0,267.541,951.901,
07/02/2016,997.089,306.536,306.536,0.0,64.44,64.44,0.0,217.441,,,,,36.169,,,1.474,33.228,624.586,177.978,,,0.0,,194.525,142.396,56.338,86.058,50.655,372.503,,220.884,105.942,2.293,,112.649,3.592,0.0,0.543,0.543,3.049,2.816,,,20.011,0.0,227.292,390.463,383.13,7.333,7.333,72.162,,,,,52.151,462.625,689.917,0.0,417.27,176.437,240.833,-1279.123,1191.404,-22.379,307.172,0.0,307.172,997.089,
10/01/2016,1050.951,308.101,308.101,0.0,69.735,69.735,0.0,262.622,,,,,36.588,,,3.755,36.573,677.046,179.272,,,0.0,,194.633,143.505,56.654,86.851,47.373,373.905,,238.178,120.633,1.733,,115.812,3.628,0.0,0.559,0.559,3.069,1.926,,,19.9,0.0,243.732,390.604,383.417,7.187,7.187,71.484,,,,,51.584,462.088,705.82,0.0,423.342,176.437,246.905,-1277.115,1221.067,-22.163,345.131,0.0,345.131,1050.951,
12/31/2016,1110.319,478.536,478.536,0.0,77.487,77.487,0.0,167.461,0.0,,167.139,0.322,34.024,0.0,,2.322,31.636,757.508,167.192,343.743,-176.551,0.0,0.0,185.619,136.748,50.045,86.703,46.549,352.811,,220.372,93.144,14.58,3.867,108.781,3.664,0.0,0.6,0.6,3.064,0.413,0.0,0.0,17.512,0.0,224.449,389.742,382.73,7.012,7.012,66.197,0.0,0.0,0.0,0.0,48.685,455.939,680.388,0.0,428.253,176.437,251.816,-1276.258,1306.096,-28.16,429.931,0.0,429.931,1110.319,
04/01/2017,1092.105,422.332,422.332,0.0,64.336,64.336,0.0,215.097,,,,,36.871,,,1.764,35.563,738.636,159.395,,,0.0,,194.074,138.054,52.173,85.881,54.256,353.469,,197.681,93.39,1.701,,102.59,3.701,0.0,0.591,0.591,3.11,0.523,,,18.048,0.0,201.905,388.878,381.995,6.883,6.883,65.005,,,,,46.957,453.883,655.788,0.0,434.452,176.437,258.015,-1268.057,1295.318,-25.396,436.317,0.0,436.317,1092.105,
