Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2006,45074.0,8361.0,7839.0,522.0,1309.0,1309.0,,,,,,,3953.0,,,,13623.0,1681.0,,,9220.0,,20550.0,18618.0,16580.0,2038.0,1932.0,31451.0,,11358.0,11358.0,,1073.0,,,,,,5599.0,,,5599.0,18030.0,6450.0,,,,,2948.0,,,,,,2948.0,9398.0,27428.0,,6854.0,,,0.0,10840.0,-48.0,17646.0,,17646.0,45074.0,
06/30/2006,46637.0,10056.0,9472.0,584.0,1350.0,1350.0,,0.0,0.0,0.0,0.0,0.0,4072.0,,,,15478.0,1666.0,,,8937.0,,20556.0,18624.0,16619.0,2005.0,1932.0,31159.0,,11974.0,11974.0,,939.0,939.0,0.0,0.0,,,6355.0,,,6355.0,19268.0,6426.0,6426.0,0.0,0.0,,2905.0,,,,,,2905.0,9331.0,28599.0,0.0,6042.0,,,0.0,12089.0,-93.0,18038.0,0.0,18038.0,46637.0,
09/30/2006,46424.0,9925.0,9252.0,673.0,1218.0,1218.0,,0.0,0.0,0.0,0.0,0.0,3853.0,,,,14996.0,1721.0,,,9152.0,,20555.0,18633.0,16667.0,1966.0,1922.0,31428.0,,11897.0,11897.0,,1447.0,1447.0,0.0,0.0,,,4708.0,,,4708.0,18052.0,5878.0,5878.0,0.0,0.0,,2994.0,,,,,,2994.0,8872.0,26924.0,0.0,6282.0,,,0.0,13201.0,17.0,19500.0,0.0,19500.0,46424.0,
12/31/2006,48320.0,10940.0,10320.0,620.0,1323.0,1323.0,,0.0,0.0,0.0,0.0,0.0,3781.0,,,,16044.0,1894.0,3109.0,-1215.0,9642.0,,20740.0,18726.0,16822.0,1904.0,2014.0,32276.0,,11789.0,11789.0,,1483.0,1483.0,0.0,0.0,,,5225.0,,,5225.0,18497.0,5973.0,5973.0,0.0,0.0,,3040.0,,,,,,3040.0,9013.0,27510.0,0.0,6419.0,,,0.0,14376.0,15.0,20810.0,0.0,20810.0,48320.0,
03/31/2007,51009.0,12855.0,12059.0,796.0,1311.0,1311.0,,0.0,0.0,0.0,0.0,0.0,4241.0,,,,18407.0,1884.0,,,10023.0,,20695.0,18734.0,16889.0,1845.0,1961.0,32602.0,,12135.0,12135.0,,1581.0,1581.0,0.0,0.0,,,7566.0,,,7566.0,21282.0,5473.0,5473.0,0.0,0.0,,3186.0,,,,,,3186.0,8659.0,29941.0,0.0,5801.0,,,0.0,15243.0,24.0,21068.0,0.0,21068.0,51009.0,
06/30/2007,53154.0,13898.0,13032.0,866.0,1536.0,1536.0,,0.0,0.0,0.0,0.0,0.0,4519.0,,,,19953.0,1953.0,,,10557.0,,20691.0,18726.0,16912.0,1814.0,1965.0,33201.0,,12742.0,12742.0,,1465.0,1465.0,0.0,0.0,,,7756.0,,,7756.0,21963.0,6964.0,6964.0,0.0,0.0,,3162.0,,,,,,3162.0,10126.0,32089.0,0.0,4697.0,,,,16430.0,-62.0,21065.0,0.0,21065.0,53154.0,
09/30/2007,50441.0,11121.0,10350.0,771.0,1318.0,1318.0,,0.0,0.0,0.0,0.0,0.0,4400.0,,,,16839.0,1999.0,,,10946.0,,20657.0,18686.0,16909.0,1777.0,1971.0,33602.0,,12457.0,12457.0,,1162.0,1162.0,0.0,0.0,,,6010.0,,,6010.0,19629.0,6965.0,6965.0,0.0,0.0,,3182.0,,,,,,3182.0,10147.0,29776.0,0.0,2929.0,,,0.0,17714.0,22.0,20665.0,0.0,20665.0,50441.0,
12/31/2007,50899.0,9619.0,8865.0,754.0,1574.0,1574.0,,0.0,0.0,0.0,0.0,0.0,4351.0,,,,15544.0,2121.0,3699.0,-1578.0,12667.0,,20567.0,18591.0,16854.0,1737.0,1976.0,35355.0,,11985.0,11985.0,,1946.0,1946.0,0.0,0.0,,,4561.0,,,4561.0,18492.0,9063.0,9063.0,0.0,0.0,,3281.0,,,,,,3281.0,12344.0,30836.0,0.0,1036.0,,,0.0,18929.0,98.0,20063.0,0.0,20063.0,50899.0,
03/31/2008,53543.0,7040.0,6275.0,765.0,1934.0,1934.0,,0.0,0.0,0.0,0.0,0.0,4793.0,,,,13767.0,2203.0,,,13345.0,,24228.0,21763.0,19307.0,2456.0,2465.0,39776.0,,12268.0,12268.0,,1727.0,1727.0,0.0,0.0,,,4788.0,,,4788.0,18783.0,11495.0,11495.0,0.0,0.0,,3506.0,,,,,,3506.0,15001.0,33784.0,0.0,12.0,,,0.0,19621.0,126.0,19759.0,0.0,19759.0,53543.0,
06/30/2008,54168.0,6089.0,5273.0,816.0,2350.0,2350.0,,0.0,0.0,0.0,0.0,0.0,4816.0,,,,13255.0,2257.0,,,13700.0,,24956.0,22545.0,20063.0,2482.0,2411.0,40913.0,,13278.0,13278.0,,1929.0,1929.0,0.0,0.0,,,4780.0,,,4780.0,19987.0,11222.0,11222.0,0.0,0.0,,3555.0,,,,,,3555.0,14777.0,34764.0,0.0,12.0,,,0.0,19427.0,-35.0,19404.0,0.0,19404.0,54168.0,
09/30/2008,53707.0,6800.0,6081.0,719.0,1873.0,1873.0,,0.0,0.0,0.0,0.0,0.0,4286.0,,,,12959.0,2246.0,,,13589.0,,24913.0,22467.0,20051.0,2416.0,2446.0,40748.0,,13096.0,13096.0,,1938.0,1938.0,0.0,0.0,,,4599.0,,,4599.0,19633.0,10876.0,10876.0,0.0,0.0,,3313.0,,,,,,3313.0,14189.0,33822.0,0.0,12.0,,,0.0,20055.0,-182.0,19885.0,0.0,19885.0,53707.0,
12/31/2008,55815.0,8209.0,7426.0,783.0,1929.0,1929.0,,0.0,0.0,0.0,0.0,0.0,4852.0,,,,14990.0,2181.0,4544.0,-2363.0,13366.0,,25278.0,22417.0,20088.0,2329.0,2861.0,40825.0,,14349.0,14349.0,,1456.0,1456.0,0.0,0.0,,,3956.0,,,3956.0,19761.0,11338.0,11338.0,0.0,0.0,,3936.0,,,,,,3936.0,15274.0,35035.0,0.0,50.0,,,0.0,20782.0,-52.0,20780.0,0.0,20780.0,55815.0,
03/31/2009,56085.0,8845.0,7887.0,958.0,2300.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,4978.0,8.0,403.0,4575.0,16123.0,2106.0,,,13250.0,13250.0,24606.0,22378.0,20078.0,2300.0,2220.0,39962.0,,14969.0,9288.0,5681.0,514.0,0.0,,,,514.0,4066.0,,,2988.0,19549.0,11223.0,11223.0,,,,3938.0,,,,,1647.0,2291.0,15161.0,34710.0,0.0,12.0,12.0,0.0,0.0,21357.0,6.0,21375.0,0.0,21375.0,56085.0,
06/30/2009,55890.0,8155.0,7247.0,908.0,2705.0,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,4824.0,0.0,321.0,4503.0,15684.0,2080.0,,,13163.0,13163.0,24963.0,22755.0,20358.0,2397.0,2208.0,40206.0,,14810.0,9533.0,5277.0,1012.0,0.0,,,,1012.0,3830.0,,,2854.0,19652.0,10707.0,10707.0,,,,3986.0,,,,,1690.0,2296.0,14693.0,34345.0,0.0,11.0,11.0,0.0,0.0,21440.0,94.0,21545.0,0.0,21545.0,55890.0,
09/30/2009,57449.0,10501.0,9535.0,966.0,1957.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,4846.0,,415.0,4431.0,17304.0,2054.0,,,13231.0,13231.0,24860.0,22692.0,20362.0,2330.0,2168.0,40145.0,,15349.0,9292.0,6057.0,500.0,0.0,,,,500.0,3896.0,,,2845.0,19745.0,10690.0,10690.0,,,,4116.0,,,,,1809.0,2307.0,14806.0,34551.0,0.0,93.0,12.0,81.0,0.0,22476.0,329.0,22898.0,0.0,22898.0,57449.0,
12/31/2009,59045.0,11039.0,9800.0,1239.0,1954.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.0,0.0,448.0,4759.0,18200.0,2140.0,4878.0,-2738.0,13311.0,13311.0,25394.0,23108.0,20727.0,2381.0,2286.0,40845.0,,15645.0,9362.0,6283.0,2164.0,0.0,0.0,0.0,,2164.0,4354.0,0.0,0.0,3137.0,22163.0,9009.0,9009.0,0.0,0.0,,4267.0,0.0,0.0,0.0,0.0,1942.0,2325.0,13276.0,35439.0,0.0,11.0,11.0,,0.0,23342.0,253.0,23606.0,0.0,23606.0,59045.0,
03/31/2010,59541.0,11075.0,9920.0,1155.0,2309.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,4995.0,,335.0,4660.0,18379.0,2070.0,,,13835.0,13835.0,25257.0,23127.0,20830.0,2297.0,2130.0,41162.0,,15666.0,9281.0,6385.0,2522.0,0.0,,,,2522.0,4754.0,,,3610.0,22942.0,8001.0,8001.0,,,,4279.0,,,,,1956.0,2323.0,12280.0,35222.0,0.0,11.0,11.0,0.0,0.0,24056.0,252.0,24319.0,0.0,24319.0,59541.0,
06/30/2010,60424.0,11073.0,9983.0,1090.0,2766.0,2766.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.0,35.0,391.0,4752.0,18982.0,2069.0,,,14019.0,14019.0,25354.0,23242.0,20985.0,2257.0,2077.0,41442.0,,15544.0,9422.0,6122.0,2676.0,2676.0,,,,,4883.0,,2.0,3891.0,23103.0,8036.0,8036.0,,,,4456.0,,,,,2132.0,2322.0,12492.0,35595.0,0.0,11.0,11.0,,0.0,24465.0,353.0,24829.0,0.0,24829.0,60424.0,
09/30/2010,63023.0,11003.0,9577.0,1426.0,2082.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.0,89.0,505.0,4666.0,18256.0,2033.0,,,14749.0,14749.0,27985.0,25863.0,22855.0,3008.0,2033.0,44767.0,,16329.0,9177.0,7152.0,2929.0,0.0,,,,2929.0,5184.0,,,4074.0,24442.0,8076.0,8076.0,,,,4894.0,,,,,2553.0,2341.0,12970.0,37412.0,0.0,11.0,11.0,,0.0,25109.0,491.0,25611.0,0.0,25611.0,63023.0,
12/31/2010,63063.0,11195.0,9123.0,2072.0,2061.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.0,0.0,403.0,4688.0,18393.0,2200.0,4979.0,-2779.0,14707.0,14707.0,27763.0,25655.0,22745.0,2910.0,2108.0,44670.0,,15708.0,9220.0,6488.0,2480.0,0.0,0.0,0.0,,2480.0,5512.0,0.0,104.0,3979.0,23700.0,8662.0,8662.0,0.0,0.0,,4876.0,0.0,0.0,0.0,0.0,2515.0,2257.0,13538.0,37238.0,0.0,11.0,10.86,0.14,0.0,25562.0,252.0,25825.0,0.0,25825.0,63063.0,
03/31/2011,65335.0,12150.0,9790.0,2360.0,2495.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0,35.0,235.0,4938.0,19818.0,2189.0,,,14932.0,14932.0,28396.0,26286.0,23393.0,2893.0,2075.0,45517.0,,15925.0,9543.0,6382.0,2286.0,2286.0,,,,,6316.0,,131.0,4934.0,24527.0,9359.0,9359.0,,,,4878.0,,,,,2436.0,2311.0,14237.0,38764.0,0.0,11.0,11.0,0.0,0.0,26353.0,207.0,26571.0,0.0,26571.0,65335.0,
06/30/2011,66115.0,12307.0,9775.0,2532.0,2851.0,2851.0,0.0,0.0,0.0,0.0,0.0,0.0,5271.0,63.0,153.0,5118.0,20429.0,2302.0,,,14935.0,14935.0,28449.0,26301.0,23423.0,2878.0,2085.0,45686.0,,15894.0,9521.0,6373.0,1689.0,1689.0,,,,,6791.0,,63.0,5317.0,24374.0,9442.0,9442.0,,,,4936.0,,,,,2488.0,2385.0,14378.0,38752.0,0.0,11.0,11.0,0.0,0.0,27020.0,332.0,27363.0,0.0,27363.0,66115.0,
09/30/2011,70910.0,16377.0,13679.0,2698.0,2234.0,2234.0,0.0,0.0,0.0,0.0,0.0,0.0,5897.0,,492.0,5405.0,24508.0,2388.0,,,15398.0,15398.0,28616.0,26578.0,23723.0,2855.0,2038.0,46402.0,,16091.0,9448.0,6643.0,2364.0,0.0,,,,2364.0,10163.0,,,6532.0,28618.0,9555.0,9555.0,,,,4865.0,,,,,2422.0,2443.0,14420.0,43038.0,0.0,11.0,11.0,0.0,0.0,27464.0,397.0,27872.0,0.0,27872.0,70910.0,
12/31/2011,67889.0,12006.0,9429.0,2577.0,2294.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,472.0,5578.0,20350.0,2515.0,4955.0,-2440.0,16166.0,16166.0,28858.0,26770.0,23975.0,2795.0,2088.0,47539.0,,16652.0,9799.0,6853.0,982.0,0.0,0.0,0.0,,982.0,6288.0,0.0,0.0,5063.0,23922.0,10656.0,10656.0,0.0,0.0,,5019.0,0.0,0.0,0.0,0.0,1351.0,3668.0,15675.0,39597.0,0.0,10.0,10.0,0.0,0.0,27821.0,461.0,28292.0,0.0,28292.0,67889.0,
03/31/2012,72690.0,14326.0,11661.0,2665.0,2688.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.0,,432.0,5244.0,22690.0,2560.0,,,16492.0,16492.0,30948.0,28857.0,25754.0,3103.0,2091.0,50000.0,,16418.0,10221.0,6197.0,1771.0,1771.0,,,,,9273.0,,,5457.0,27462.0,11083.0,11083.0,,,,5289.0,,,,,2845.0,2444.0,16372.0,43834.0,0.0,10.0,10.0,0.0,0.0,28388.0,458.0,28856.0,0.0,28856.0,72690.0,
06/30/2012,73465.0,14430.0,11578.0,2852.0,2648.0,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,5649.0,12.0,461.0,5188.0,22727.0,2589.0,,,16698.0,16698.0,31451.0,29332.0,26191.0,3141.0,2107.0,50738.0,,16951.0,10491.0,6460.0,1461.0,1461.0,,,,,9211.0,,,5358.0,27623.0,11156.0,11156.0,,,,5311.0,,,,,2870.0,2441.0,16467.0,44090.0,0.0,10.0,10.0,0.0,0.0,28896.0,469.0,29375.0,,29375.0,73465.0,
09/30/2012,71700.0,11954.0,8916.0,3038.0,2403.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,5974.0,17.0,414.0,5560.0,20331.0,2619.0,,,17227.0,17227.0,31523.0,29388.0,26339.0,3049.0,2118.0,51369.0,,16972.0,10393.0,6579.0,1852.0,0.0,,,,1852.0,6029.0,,,4843.0,24853.0,11146.0,11146.0,,,,5478.0,,,,,3033.0,2445.0,16624.0,41477.0,0.0,10.0,10.0,0.0,0.0,29638.0,575.0,30223.0,0.0,30223.0,71700.0,
12/31/2012,80885.0,11437.0,8406.0,3031.0,2709.0,2709.0,0.0,0.0,0.0,0.0,0.0,0.0,6906.0,14.0,463.0,6443.0,21052.0,3939.0,6503.0,-2564.0,17711.0,17711.0,38183.0,35968.0,31286.0,4682.0,2201.0,59833.0,,17988.0,11004.0,6984.0,2713.0,0.0,0.0,0.0,,2713.0,6415.0,0.0,11.0,4910.0,27116.0,14041.0,14041.0,0.0,0.0,,8550.0,0.0,0.0,0.0,0.0,2450.0,6089.0,22591.0,49707.0,0.0,76.0,10.0,66.0,0.0,30664.0,438.0,31178.0,0.0,31178.0,80885.0,
03/31/2013,83126.0,13057.0,10038.0,3019.0,3185.0,3185.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.0,21.0,336.0,6139.0,22717.0,3945.0,,,17998.0,17998.0,38466.0,36119.0,31810.0,4309.0,2326.0,60409.0,,18285.0,11726.0,6559.0,2390.0,2390.0,,,,,6508.0,,5.0,5122.0,27183.0,15659.0,15659.0,,,,8527.0,,,,,2321.0,6201.0,24186.0,51369.0,0.0,10.0,10.0,0.0,0.0,31359.0,388.0,31757.0,,31757.0,83126.0,
06/30/2013,80201.0,10097.0,7654.0,2443.0,3674.0,3674.0,0.0,0.0,0.0,0.0,0.0,0.0,6847.0,,366.0,6481.0,20618.0,3785.0,,,17976.0,17976.0,37822.0,35506.0,31427.0,4079.0,2316.0,59583.0,,18901.0,11855.0,7046.0,1086.0,1086.0,,,,,6418.0,,88.0,5176.0,26405.0,15543.0,15543.0,,,,6872.0,,,,,2076.0,4708.0,22415.0,48820.0,0.0,10.0,10.0,0.0,0.0,31906.0,-535.0,31381.0,,31381.0,80201.0,
09/30/2013,81863.0,10719.0,8286.0,2433.0,2853.0,2853.0,0.0,0.0,0.0,0.0,0.0,0.0,7622.0,,366.0,7256.0,21194.0,3829.0,,,18783.0,18783.0,38057.0,35770.0,31751.0,4019.0,2287.0,60669.0,,18963.0,11818.0,7145.0,1895.0,0.0,,,,1895.0,7009.0,,79.0,5484.0,27867.0,14888.0,14888.0,,,,7092.0,,,,,1881.0,5132.0,21980.0,49847.0,0.0,10.0,10.0,0.0,0.0,32593.0,-587.0,32016.0,0.0,32016.0,81863.0,
12/31/2013,81882.0,9213.0,7276.0,1937.0,3052.0,3052.0,0.0,0.0,0.0,0.0,0.0,0.0,8115.0,0.0,430.0,7685.0,20380.0,4010.0,6685.0,-2675.0,19605.0,19605.0,37887.0,35448.0,31604.0,3844.0,2439.0,61502.0,,19033.0,11575.0,7458.0,1969.0,34.0,0.0,0.0,,1935.0,6879.0,0.0,163.0,5279.0,27881.0,14891.0,14891.0,0.0,0.0,,6961.0,0.0,0.0,0.0,0.0,1796.0,5002.0,21852.0,49733.0,0.0,10.0,10.0,0.0,0.0,33047.0,-908.0,32149.0,0.0,32149.0,81882.0,
03/31/2014,84622.0,9383.0,7514.0,1869.0,4202.0,4202.0,0.0,0.0,0.0,0.0,0.0,0.0,8779.0,,319.0,8460.0,22364.0,4065.0,,,19377.0,19377.0,38816.0,36017.0,32150.0,3867.0,2799.0,62258.0,,21390.0,12230.0,9160.0,2241.0,2241.0,,,,,7085.0,,97.0,5247.0,30716.0,14524.0,14524.0,,,,6833.0,,,,,1831.0,4905.0,21357.0,52073.0,0.0,10.0,10.0,0.0,0.0,33112.0,-573.0,32549.0,0.0,32549.0,84622.0,
06/30/2014,85466.0,8289.0,6412.0,1877.0,5383.0,5383.0,0.0,0.0,0.0,0.0,0.0,0.0,9179.0,,496.0,8683.0,22851.0,4267.0,,,19274.0,19274.0,39074.0,36253.0,32462.0,3791.0,2821.0,62615.0,,21930.0,12305.0,9625.0,2117.0,2117.0,,,,,6729.0,,30.0,5247.0,30776.0,14630.0,14630.0,,,,7125.0,,,,,2011.0,5084.0,21755.0,52531.0,0.0,10.0,10.0,0.0,0.0,33215.0,-290.0,32935.0,0.0,32935.0,85466.0,
09/30/2014,85426.0,9212.0,7233.0,1979.0,3826.0,3826.0,0.0,0.0,0.0,0.0,0.0,0.0,9925.0,21.0,520.0,9405.0,22963.0,4309.0,,,19346.0,19346.0,38808.0,35936.0,32357.0,3579.0,2851.0,62463.0,,20722.0,12328.0,8394.0,2925.0,2925.0,,,,,7483.0,,,5792.0,31130.0,14592.0,14592.0,,,,7100.0,,,,,1901.0,5199.0,21692.0,52822.0,0.0,10.0,10.0,0.0,0.0,33578.0,-984.0,32604.0,0.0,32604.0,85426.0,
12/31/2014,86382.0,9236.0,7495.0,1741.0,4252.0,4252.0,0.0,0.0,0.0,0.0,0.0,0.0,10068.0,62.0,556.0,9512.0,23556.0,4418.0,7372.0,-2954.0,18827.0,18827.0,39581.0,36609.0,32940.0,3669.0,2910.0,62826.0,,21287.0,12040.0,9247.0,1399.0,0.0,0.0,0.0,,1399.0,7937.0,0.0,55.0,5965.0,30623.0,16007.0,16007.0,0.0,0.0,,7298.0,0.0,0.0,0.0,0.0,2065.0,5178.0,23305.0,53928.0,0.0,10.0,10.0,0.0,0.0,33836.0,-1392.0,32454.0,0.0,32454.0,86382.0,
03/31/2015,89719.0,10430.0,8650.0,1780.0,5040.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,11304.0,228.0,405.0,10897.0,26774.0,4245.0,,,19416.0,19416.0,39284.0,36223.0,32782.0,3441.0,2833.0,62945.0,,24055.0,13537.0,10518.0,2797.0,2797.0,,,,,8126.0,,1.0,6392.0,34978.0,15577.0,15577.0,,,,7286.0,,,,,2056.0,5229.0,22863.0,57841.0,0.0,10.0,10.0,0.0,0.0,34153.0,-2285.0,31878.0,0.0,31878.0,89719.0,
06/30/2015,91423.0,9802.0,7887.0,1915.0,6034.0,6034.0,0.0,0.0,0.0,0.0,0.0,0.0,11730.0,,514.0,11216.0,27566.0,4473.0,,,18996.0,18996.0,40388.0,37470.0,34154.0,3316.0,2918.0,63857.0,,24768.0,13867.0,10901.0,2693.0,2693.0,,,,,8280.0,,33.0,6772.0,35741.0,15378.0,15378.0,,,,7284.0,,,,,1877.0,5374.0,22662.0,58403.0,0.0,65.0,10.0,55.0,0.0,35262.0,-2307.0,33020.0,0.0,33020.0,91423.0,
09/30/2015,108272.0,9925.0,7983.0,1942.0,6752.0,6752.0,0.0,0.0,0.0,0.0,0.0,0.0,13258.0,,670.0,12588.0,29935.0,4532.0,,,18535.0,18535.0,55270.0,52085.0,43680.0,8405.0,3185.0,78337.0,,25206.0,13906.0,11300.0,5767.0,5767.0,,,,,8980.0,,1.0,7249.0,39953.0,26015.0,26015.0,,,,7611.0,,,,,3593.0,4017.0,33626.0,73579.0,0.0,79.0,10.0,69.0,0.0,36382.0,-3347.0,33114.0,1579.0,34693.0,108272.0,
12/31/2015,111254.0,12911.0,10923.0,1988.0,6523.0,6523.0,0.0,0.0,0.0,0.0,0.0,0.0,12205.0,93.0,,12205.0,31639.0,4861.0,8034.0,-3173.0,18792.0,18792.0,55962.0,52844.0,44453.0,8391.0,3025.0,79615.0,,26324.0,14330.0,11994.0,6634.0,0.0,0.0,0.0,,6634.0,9940.0,0.0,11.0,7798.0,42898.0,25331.0,25331.0,0.0,0.0,,9300.0,0.0,0.0,0.0,0.0,3587.0,5702.0,34631.0,77529.0,0.0,39.0,10.0,29.0,0.0,37125.0,-3334.0,33830.0,-105.0,33725.0,111254.0,
03/31/2016,117855.0,13014.0,10596.0,2418.0,7777.0,7777.0,0.0,0.0,0.0,0.0,0.0,0.0,12954.0,,,12954.0,33745.0,4976.0,,,20895.0,20895.0,58239.0,55155.0,46294.0,8861.0,3084.0,84110.0,,29563.0,15823.0,13740.0,6504.0,6504.0,,,,,10218.0,,,8317.0,46285.0,27218.0,27218.0,,,,9285.0,,,,,3066.0,6219.0,36503.0,82788.0,0.0,10.0,10.0,0.0,0.0,37963.0,-2804.0,35169.0,-102.0,35067.0,117855.0,
06/30/2016,119603.0,10974.0,8217.0,2757.0,9346.0,9346.0,0.0,0.0,0.0,0.0,0.0,0.0,12978.0,299.0,,12978.0,33298.0,5189.0,,,22211.0,22211.0,58905.0,55759.0,46881.0,8878.0,2847.0,86305.0,,30998.0,16632.0,14366.0,6364.0,6364.0,,,,,10014.0,,,8447.0,47376.0,26834.0,26834.0,,,,9106.0,,,,,2857.0,6249.0,35940.0,83316.0,0.0,10.0,10.0,0.0,0.0,38579.0,-2203.0,36386.0,-99.0,36287.0,119603.0,
09/30/2016,123642.0,15667.0,12796.0,2871.0,7347.0,7347.0,0.0,0.0,0.0,0.0,0.0,0.0,12754.0,242.0,,12754.0,35768.0,5524.0,,,23324.0,23324.0,59026.0,55902.0,47183.0,8719.0,2882.0,87874.0,,29494.0,16500.0,12994.0,7202.0,7202.0,,,,,14400.0,,,8670.0,51096.0,26022.0,26022.0,,,,7033.0,,,,,2492.0,4541.0,33055.0,84151.0,0.0,10.0,10.0,0.0,0.0,39945.0,-2303.0,37652.0,1839.0,39491.0,123642.0,
12/31/2016,122810.0,13275.0,10430.0,2845.0,8152.0,8152.0,0.0,0.0,0.0,0.0,0.0,0.0,12452.0,55.0,,12452.0,33879.0,5901.0,9650.0,-3749.0,23868.0,23868.0,59162.0,56125.0,47584.0,8541.0,2982.0,88931.0,,29752.0,16391.0,13361.0,7193.0,0.0,0.0,0.0,,7193.0,12307.0,0.0,14.0,10339.0,49252.0,25777.0,25777.0,0.0,0.0,,9604.0,0.0,0.0,0.0,0.0,2761.0,6829.0,35381.0,84633.0,0.0,10.0,10.0,0.0,0.0,40945.0,-2681.0,38274.0,-97.0,38177.0,122810.0,
03/31/2017,137157.0,19352.0,16142.0,3210.0,9595.0,9595.0,0.0,0.0,0.0,0.0,0.0,0.0,12042.0,45.0,,12042.0,40989.0,6329.0,,,25760.0,25760.0,64079.0,60994.0,52376.0,8618.0,3040.0,96168.0,,31123.0,17650.0,13473.0,7747.0,7747.0,,,,,18673.0,,,12198.0,57543.0,26154.0,26154.0,,,,9465.0,,,,,2894.0,6571.0,35619.0,93162.0,0.0,1829.0,10.0,1819.0,0.0,42521.0,-2447.0,41903.0,2092.0,43995.0,137157.0,
06/30/2017,138097.0,17970.0,14582.0,3388.0,10538.0,10538.0,0.0,0.0,0.0,0.0,0.0,0.0,12731.0,60.0,,12731.0,41239.0,6324.0,,,26397.0,26397.0,64137.0,60836.0,52498.0,8338.0,3241.0,96858.0,,32224.0,17710.0,14514.0,5739.0,5739.0,,,,,19158.0,,11.0,13043.0,57121.0,26197.0,26197.0,,,,9443.0,,,,,2844.0,6588.0,35640.0,92761.0,0.0,1671.0,10.0,1661.0,0.0,44081.0,-2591.0,43161.0,2175.0,45336.0,138097.0,
09/30/2017,140432.0,19794.0,16269.0,3525.0,8638.0,8638.0,0.0,0.0,0.0,0.0,0.0,0.0,12489.0,50.0,,12489.0,40921.0,6562.0,,,27703.0,27703.0,65246.0,61859.0,53402.0,8457.0,3337.0,99511.0,,33841.0,17963.0,15878.0,4539.0,4539.0,,,,,19708.0,,12.0,13073.0,58088.0,24723.0,24723.0,,,,10311.0,,,,,2697.0,7602.0,35034.0,93122.0,0.0,1811.0,10.0,1801.0,0.0,45840.0,-2353.0,45298.0,2012.0,47310.0,140432.0,
12/31/2017,139058.0,15490.0,11981.0,3509.0,9568.0,9568.0,0.0,0.0,0.0,0.0,0.0,0.0,12026.0,0.0,,12026.0,37084.0,7013.0,10707.0,-3694.0,28341.0,28341.0,66620.0,63045.0,54556.0,8489.0,3575.0,101974.0,,33051.0,17871.0,15180.0,2857.0,2857.0,0.0,0.0,,,14555.0,0.0,0.0,12286.0,50463.0,28835.0,28835.0,0.0,0.0,,9927.0,0.0,0.0,0.0,0.0,2182.0,7745.0,38762.0,89225.0,0.0,1713.0,10.0,1703.0,0.0,48730.0,-2667.0,47776.0,2057.0,49833.0,139058.0,
