Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,15735.0,1056.0,937.0,119.0,2065.0,2065.0,,529.0,194.0,,734.0,-399.0,428.0,,,,,4078.0,8274.0,17092.0,-8818.0,347.0,,3036.0,977.0,977.0,0.0,,,2059.0,11657.0,,3168.0,3168.0,,,,50.0,,,,,,1350.0,,,1350.0,4568.0,3786.0,,,,,2120.0,,,,2120.0,5906.0,10474.0,14.0,1813.0,,,,4642.0,-1208.0,5261.0,,5261.0,15735.0,
12/31/2004,16312.0,877.0,877.0,0.0,2185.0,2185.0,,596.0,,0.0,874.0,-278.0,677.0,,,,,4335.0,8505.0,17632.0,-9127.0,350.0,,3122.0,977.0,977.0,0.0,,1116.0,1029.0,11977.0,,3280.0,3280.0,,,,50.0,50.0,0.0,0.0,,,1367.0,,,1367.0,4697.0,3785.0,3785.0,0.0,0.0,,2233.0,,,,2233.0,6018.0,10715.0,14.0,1819.0,,,0.0,4831.0,-1067.0,5597.0,0.0,5597.0,16312.0,
03/31/2005,16916.0,844.0,834.0,10.0,2548.0,2548.0,,578.0,183.0,0.0,813.0,-418.0,442.0,,,,,4412.0,8578.0,17835.0,-9257.0,319.0,,3607.0,977.0,977.0,0.0,,1054.0,1576.0,12504.0,,4362.0,4362.0,,,,50.0,,,,,,1398.0,,,1398.0,5810.0,3776.0,,,,,2304.0,,,,2304.0,6080.0,11890.0,14.0,1867.0,,,0.0,5010.0,-1865.0,5026.0,0.0,5026.0,16916.0,
06/30/2005,17459.0,916.0,916.0,0.0,2417.0,2417.0,,687.0,192.0,0.0,1069.0,-574.0,470.0,,,,,4490.0,8780.0,18277.0,-9497.0,325.0,,3864.0,977.0,977.0,0.0,,1162.0,1725.0,12969.0,,4784.0,4784.0,,,,25.0,,,,,,1294.0,,,1294.0,6103.0,3761.0,,,,,2328.0,,,,2328.0,6089.0,12192.0,14.0,1910.0,,,0.0,5270.0,-1927.0,5267.0,0.0,5267.0,17459.0,
09/30/2005,18855.0,759.0,759.0,0.0,3082.0,3082.0,,918.0,211.0,0.0,1526.0,-819.0,704.0,,,,,5463.0,9143.0,18890.0,-9747.0,305.0,,3944.0,977.0,977.0,0.0,,1150.0,1817.0,13392.0,,5760.0,5760.0,,,,78.0,,,,,,1332.0,,,1332.0,7170.0,3709.0,,,,,2452.0,,,,2452.0,6161.0,13331.0,14.0,1923.0,,,0.0,5502.0,-1915.0,5524.0,0.0,5524.0,18855.0,
12/31/2005,19115.0,315.0,315.0,0.0,3517.0,3517.0,,855.0,201.0,0.0,1310.0,-656.0,603.0,,,,,5290.0,9512.0,19464.0,-9952.0,1541.0,,2772.0,977.0,977.0,0.0,,,1795.0,13825.0,,4995.0,4995.0,,,,26.0,,,,,,1426.0,,,1426.0,6447.0,3759.0,,,,,2623.0,,,,2623.0,6382.0,12829.0,14.0,1935.0,,,0.0,5914.0,-1577.0,6286.0,0.0,6286.0,19115.0,
03/31/2006,19885.0,504.0,504.0,0.0,3102.0,3102.0,,668.0,197.0,0.0,1162.0,-691.0,305.0,,,,,4579.0,10970.0,21113.0,-10143.0,295.0,,4041.0,1246.0,1246.0,0.0,,1015.0,1780.0,15306.0,,4497.0,4497.0,,,,107.0,,,,,,1564.0,,,1564.0,6168.0,3668.0,,,,,3290.0,,,,3290.0,6958.0,13126.0,14.0,1903.0,,,0.0,6570.0,-1728.0,6759.0,0.0,6759.0,19885.0,
06/30/2006,21244.0,486.0,486.0,0.0,3046.0,3046.0,,1148.0,254.0,0.0,1747.0,-853.0,313.0,,,,,4993.0,11682.0,21901.0,-10219.0,304.0,,4265.0,1249.0,1249.0,0.0,,1118.0,1898.0,16251.0,,4864.0,4864.0,,,,95.0,,,,,,1852.0,,,1852.0,6811.0,3679.0,,,,,3596.0,,,,3596.0,7275.0,14086.0,14.0,1930.0,,,0.0,7094.0,-1880.0,7158.0,0.0,7158.0,21244.0,
09/30/2006,21627.0,546.0,546.0,0.0,3229.0,3229.0,,1234.0,287.0,0.0,1672.0,-725.0,246.0,,,,,5255.0,11942.0,22169.0,-10227.0,282.0,,4148.0,1249.0,1249.0,0.0,,1088.0,1811.0,16372.0,,4626.0,4626.0,,,,29.0,,,,,,1732.0,,,1732.0,6387.0,3746.0,,,,,3764.0,,,,3764.0,7510.0,13897.0,14.0,1967.0,,,0.0,7351.0,-1602.0,7730.0,0.0,7730.0,21627.0,
12/31/2006,22404.0,383.0,383.0,0.0,3659.0,3659.0,,1005.0,,0.0,1387.0,-382.0,801.0,,,,,5848.0,12308.0,21980.0,-9672.0,0.0,,4248.0,1253.0,1253.0,0.0,,1200.0,1795.0,16556.0,,4803.0,4803.0,,,,27.0,,,,,,1909.0,,,1909.0,6739.0,3745.0,,,,,3809.0,,,,3809.0,7554.0,14293.0,,2004.0,,,0.0,7671.0,-1564.0,8111.0,0.0,8111.0,22404.0,
03/31/2007,22727.0,249.0,249.0,,3457.0,3457.0,,1039.0,326.0,0.0,1389.0,-676.0,482.0,,,,,5227.0,13143.0,23164.0,-10021.0,0.0,,4357.0,1225.0,1225.0,0.0,,1234.0,1898.0,17500.0,,4270.0,4270.0,,,,30.0,,,,,,1885.0,,,1885.0,6185.0,4111.0,,,,,3818.0,,,,3818.0,7929.0,14114.0,0.0,2072.0,,,0.0,8046.0,-1505.0,8613.0,0.0,8613.0,22727.0,
06/30/2007,23237.0,482.0,482.0,0.0,3266.0,3266.0,,980.0,268.0,0.0,1519.0,-807.0,285.0,,,,,5013.0,13754.0,24156.0,-10402.0,0.0,,4470.0,1225.0,1225.0,0.0,,1244.0,2001.0,18224.0,,4255.0,4255.0,,,,30.0,,,,,,1933.0,,,1933.0,6218.0,3961.0,,,,,3971.0,,,,3971.0,7932.0,14150.0,0.0,2132.0,,,0.0,8570.0,-1615.0,9087.0,0.0,9087.0,23237.0,
09/30/2007,23936.0,565.0,565.0,0.0,3076.0,3076.0,,1341.0,346.0,0.0,1842.0,-847.0,287.0,,,,,5269.0,14273.0,25122.0,-10849.0,180.0,,4214.0,1225.0,1225.0,0.0,,1011.0,1978.0,18667.0,,4440.0,4440.0,,,,46.0,,,,,,1916.0,,,1916.0,6402.0,3939.0,,,,,4086.0,,,,4086.0,8025.0,14427.0,0.0,2150.0,,,0.0,8933.0,-1574.0,9509.0,0.0,9509.0,23936.0,
12/31/2007,26131.0,607.0,607.0,0.0,4527.0,4527.0,,1250.0,702.0,0.0,1577.0,-1029.0,542.0,,,,,6926.0,14634.0,24831.0,-10197.0,0.0,,4571.0,1225.0,1225.0,0.0,,,3346.0,19205.0,,5741.0,5741.0,,,,62.0,62.0,0.0,0.0,,,2221.0,,,2221.0,8024.0,3918.0,3918.0,0.0,0.0,,4415.0,,,,4415.0,8333.0,16357.0,0.0,2203.0,,,0.0,9412.0,-1841.0,9774.0,0.0,9774.0,26131.0,
03/31/2008,27013.0,902.0,902.0,,4850.0,4850.0,,1177.0,,,,,365.0,,,,,7294.0,15132.0,25850.0,-10718.0,,,4587.0,1225.0,1225.0,0.0,,1082.0,2280.0,19719.0,,5387.0,5387.0,,,,64.0,,,,,,2495.0,,,2495.0,7946.0,3896.0,,,,,4416.0,,,,4416.0,8312.0,16258.0,,2268.0,,,0.0,10139.0,-1652.0,10755.0,,10755.0,27013.0,
06/30/2008,30739.0,1479.0,1479.0,,6266.0,6266.0,,1473.0,,,,,474.0,,,,,9692.0,15754.0,26967.0,-11213.0,,,5293.0,1225.0,1225.0,0.0,,1038.0,3030.0,21047.0,,7804.0,7804.0,,,,68.0,,,,,,3365.0,,,3365.0,11237.0,3877.0,,,,,4523.0,,,,4523.0,8400.0,19637.0,,2363.0,,,0.0,11007.0,-2268.0,11102.0,,11102.0,30739.0,
09/30/2008,29578.0,1380.0,1380.0,,4652.0,4652.0,,1817.0,,,,,317.0,,,,,8166.0,16656.0,28153.0,-11497.0,,,4756.0,1225.0,1225.0,0.0,,1108.0,2423.0,21412.0,,6108.0,6108.0,,,,39.0,,,,,,0.0,,,0.0,8760.0,3893.0,,,,,4694.0,,,,4694.0,8587.0,17347.0,,2400.0,,,0.0,11749.0,-1918.0,12231.0,,12231.0,29578.0,
12/31/2008,28589.0,908.0,908.0,0.0,4297.0,4059.0,,1308.0,437.0,0.0,1371.0,-500.0,819.0,,,,,7332.0,16271.0,27437.0,-11166.0,0.0,,4986.0,1225.0,1225.0,0.0,,,3761.0,21257.0,,5045.0,5045.0,,,,143.0,143.0,0.0,0.0,,,2542.0,,,2542.0,7730.0,3812.0,3812.0,0.0,0.0,,4740.0,,,,4740.0,8552.0,16282.0,0.0,2673.0,,,0.0,11642.0,-2008.0,12307.0,,12307.0,28589.0,
03/31/2009,28433.0,1157.0,1157.0,0.0,2063.0,2063.0,,1102.0,0.0,0.0,721.0,381.0,2815.0,,,2298.0,979.0,7137.0,16356.0,27690.0,-11334.0,1084.0,1084.0,4940.0,1225.0,1225.0,0.0,,1084.0,333.0,22380.0,,3218.0,998.0,604.0,,1616.0,135.0,0.0,,,,135.0,4091.0,,,0.0,7444.0,4193.0,4193.0,,,,4665.0,,,2286.0,2379.0,8858.0,16302.0,,2708.0,327.0,2381.0,0.0,11550.0,-2238.0,12020.0,111.0,12131.0,28433.0,
06/30/2009,28916.0,1063.0,1063.0,0.0,2559.0,2559.0,,1358.0,0.0,0.0,1193.0,165.0,2528.0,,,2413.0,990.0,7508.0,16421.0,28387.0,-11966.0,,,4987.0,1225.0,1225.0,0.0,,1013.0,336.0,21408.0,,3744.0,1597.0,468.0,,1679.0,135.0,0.0,,,,135.0,3734.0,,,0.0,7613.0,4178.0,4178.0,,,,4747.0,,,2235.0,2512.0,8925.0,16538.0,,2742.0,327.0,2415.0,0.0,11617.0,-2100.0,12259.0,119.0,12378.0,28916.0,
09/30/2009,28437.0,957.0,957.0,0.0,2300.0,2300.0,,1424.0,0.0,0.0,1299.0,125.0,2245.0,,,2327.0,993.0,6926.0,16646.0,29358.0,-12712.0,,,4865.0,1225.0,1225.0,0.0,,975.0,338.0,21511.0,,3308.0,1224.0,403.0,,1681.0,136.0,0.0,,,,136.0,3024.0,,,0.0,6468.0,4243.0,4243.0,,,,4719.0,,,2259.0,2460.0,8962.0,15430.0,,2775.0,327.0,2448.0,0.0,11926.0,-1827.0,12874.0,133.0,13007.0,28437.0,
12/31/2009,29465.0,1362.0,1362.0,0.0,3650.0,3650.0,,1438.0,0.0,0.0,1429.0,9.0,1537.0,0.0,,2409.0,1537.0,7987.0,16627.0,29871.0,-13244.0,0.0,,4851.0,1225.0,1225.0,0.0,,913.0,304.0,21478.0,,6702.0,4223.0,525.0,0.0,1954.0,148.0,0.0,0.0,0.0,,148.0,0.0,0.0,0.0,0.0,6850.0,4319.0,4319.0,0.0,0.0,,4768.0,0.0,,2222.0,2546.0,9087.0,15937.0,0.0,2808.0,327.0,2481.0,0.0,12251.0,-1675.0,13384.0,144.0,13528.0,29465.0,
03/31/2010,29949.0,1370.0,1370.0,0.0,3070.0,3070.0,0.0,1405.0,0.0,0.0,1864.0,-459.0,2935.0,,,2283.0,1502.0,8780.0,16536.0,29099.0,-12563.0,,,4633.0,1218.0,1218.0,0.0,,847.0,285.0,21169.0,,4077.0,1445.0,627.0,,2005.0,32.0,0.0,,,,32.0,3056.0,,,0.0,7165.0,4303.0,4303.0,,,,4454.0,,,2171.0,2283.0,8757.0,15922.0,,2843.0,328.0,2515.0,0.0,12761.0,-1749.0,13855.0,172.0,14027.0,29949.0,
06/30/2010,29500.0,1363.0,1363.0,0.0,2399.0,2399.0,,1628.0,0.0,0.0,2059.0,-431.0,2906.0,,,2316.0,1434.0,8296.0,16535.0,29539.0,-13004.0,,,4669.0,1218.0,1218.0,0.0,,864.0,271.0,21204.0,,4027.0,1585.0,486.0,,1956.0,33.0,0.0,,,,33.0,2270.0,,,0.0,6330.0,4293.0,4293.0,,,,4347.0,,,2079.0,2268.0,8640.0,14970.0,,2863.0,328.0,2535.0,0.0,13105.0,-1603.0,14365.0,165.0,14530.0,29500.0,
09/30/2010,33485.0,2353.0,2353.0,0.0,2378.0,2378.0,0.0,1682.0,0.0,0.0,2070.0,-388.0,2426.0,,,2470.0,865.0,8839.0,19084.0,33042.0,-13958.0,0.0,,5562.0,2045.0,2045.0,0.0,,775.0,272.0,24646.0,,3566.0,1113.0,537.0,,1916.0,43.0,0.0,,,,43.0,2958.0,,,0.0,6567.0,5541.0,5541.0,,,,5549.0,,,3059.0,2490.0,11090.0,17657.0,0.0,2878.0,328.0,2550.0,0.0,14229.0,-1377.0,15730.0,98.0,15828.0,33485.0,
12/31/2010,35396.0,1608.0,1608.0,0.0,3015.0,3015.0,0.0,1452.0,0.0,0.0,1528.0,-76.0,2705.0,,,2167.0,856.0,8780.0,21127.0,35703.0,-14576.0,,,5489.0,2408.0,2408.0,0.0,,443.0,471.0,26616.0,,4860.0,1567.0,726.0,,2567.0,46.0,0.0,0.0,0.0,,46.0,2707.0,0.0,0.0,0.0,7613.0,5537.0,5537.0,0.0,0.0,,5437.0,0.0,0.0,2995.0,2442.0,10974.0,18587.0,,3594.0,338.0,3256.0,0.0,14254.0,-1159.0,16689.0,120.0,16809.0,35396.0,
03/31/2011,36637.0,1968.0,1968.0,0.0,2978.0,2978.0,0.0,1552.0,0.0,0.0,2367.0,-815.0,2938.0,,,2123.0,999.0,9436.0,21759.0,37032.0,-15273.0,0.0,,5442.0,2394.0,2394.0,0.0,,446.0,479.0,27201.0,,4102.0,1090.0,913.0,,2099.0,35.0,0.0,,,,35.0,3214.0,,,0.0,7351.0,5517.0,5517.0,,,,5652.0,,,3210.0,2442.0,11169.0,18520.0,0.0,3671.0,340.0,3331.0,0.0,15151.0,-873.0,17949.0,168.0,18117.0,36637.0,
06/30/2011,36991.0,2194.0,2194.0,0.0,2670.0,2670.0,0.0,1432.0,0.0,0.0,2282.0,-850.0,2590.0,,,2285.0,1127.0,8886.0,22528.0,38378.0,-15850.0,0.0,,5577.0,2388.0,2388.0,0.0,,417.0,487.0,28105.0,,4054.0,1054.0,849.0,,2151.0,35.0,0.0,,,,35.0,2707.0,,,0.0,6796.0,5506.0,5506.0,,,,5785.0,,,3369.0,2416.0,11291.0,18087.0,0.0,3713.0,340.0,3373.0,0.0,15725.0,-662.0,18776.0,128.0,18904.0,36991.0,
09/30/2011,37339.0,827.0,827.0,0.0,2599.0,2599.0,0.0,1516.0,0.0,0.0,2336.0,-820.0,2537.0,,,2322.0,1308.0,7479.0,24167.0,40432.0,-16265.0,0.0,,5693.0,2383.0,2383.0,0.0,,391.0,597.0,29860.0,,4455.0,1379.0,818.0,,2258.0,44.0,0.0,,,,44.0,2107.0,,,0.0,6606.0,5548.0,5548.0,,,,6271.0,,,3157.0,3114.0,11819.0,18425.0,0.0,3709.0,340.0,3369.0,0.0,15991.0,-867.0,18833.0,81.0,18914.0,37339.0,
12/31/2011,39136.0,351.0,351.0,0.0,3234.0,3234.0,0.0,1423.0,0.0,0.0,1762.0,-339.0,3331.0,0.0,,2941.0,1406.0,8339.0,24712.0,39710.0,-14998.0,0.0,,6085.0,2305.0,2305.0,0.0,,384.0,455.0,30797.0,,6040.0,1704.0,812.0,0.0,3524.0,52.0,0.0,0.0,0.0,,52.0,2008.0,0.0,0.0,0.0,8100.0,6005.0,6005.0,0.0,0.0,,6439.0,0.0,,2843.0,3596.0,12444.0,20544.0,0.0,3757.0,340.0,3417.0,0.0,15826.0,-1067.0,18516.0,76.0,18592.0,39136.0,
03/31/2012,40647.0,396.0,396.0,0.0,2794.0,2794.0,0.0,1411.0,0.0,0.0,2299.0,-888.0,3611.0,,,3231.0,1662.0,8212.0,26052.0,41594.0,-15542.0,0.0,,6383.0,2293.0,2293.0,0.0,,415.0,444.0,32435.0,,5550.0,1288.0,1178.0,,3084.0,38.0,0.0,,,,38.0,2603.0,,,0.0,8191.0,6940.0,6940.0,,,,6359.0,,,2908.0,3451.0,13299.0,21490.0,0.0,3783.0,342.0,3441.0,0.0,16337.0,-1057.0,19063.0,94.0,19157.0,40647.0,
06/30/2012,40614.0,409.0,409.0,0.0,2985.0,2985.0,0.0,1309.0,0.0,0.0,2032.0,-723.0,3222.0,,,2973.0,2020.0,7925.0,26556.0,42130.0,-15574.0,0.0,,6133.0,2266.0,2266.0,0.0,,450.0,444.0,32689.0,,5303.0,1225.0,700.0,,3378.0,299.0,0.0,,,,299.0,1482.0,,,0.0,7084.0,7546.0,7546.0,,,,6025.0,,,2654.0,3371.0,13571.0,20655.0,0.0,3812.0,342.0,3470.0,0.0,16854.0,-779.0,19887.0,72.0,19959.0,40614.0,
09/30/2012,42212.0,528.0,528.0,0.0,2992.0,2992.0,0.0,1218.0,0.0,0.0,1900.0,-682.0,3419.0,,,2872.0,2503.0,8157.0,28144.0,44266.0,-16122.0,0.0,,5911.0,2208.0,2208.0,0.0,,401.0,430.0,34055.0,,6262.0,1578.0,779.0,,3905.0,621.0,0.0,,,,621.0,965.0,,,0.0,7848.0,7220.0,7220.0,,,,6492.0,,,2696.0,3796.0,13712.0,21560.0,0.0,3840.0,342.0,3498.0,0.0,17377.0,-675.0,20542.0,110.0,20652.0,42212.0,
12/31/2012,43441.0,642.0,642.0,0.0,3488.0,3488.0,0.0,1259.0,0.0,0.0,1855.0,-596.0,2998.0,0.0,1092.0,3126.0,741.0,8387.0,28807.0,45553.0,-16746.0,0.0,,6247.0,2208.0,2208.0,0.0,,443.0,470.0,35054.0,,6489.0,2242.0,960.0,0.0,3287.0,787.0,0.0,0.0,0.0,,787.0,1106.0,0.0,0.0,539.0,8382.0,7324.0,7324.0,0.0,0.0,,6532.0,0.0,715.0,2662.0,3155.0,13856.0,22238.0,0.0,3866.0,342.0,3524.0,0.0,17717.0,-493.0,21090.0,113.0,21203.0,43441.0,
03/31/2013,42379.0,444.0,444.0,0.0,967.0,967.0,0.0,686.0,0.0,0.0,284.0,402.0,9321.0,,7545.0,2742.0,1176.0,11418.0,25651.0,40255.0,-14604.0,0.0,,5310.0,1869.0,1869.0,0.0,,337.0,362.0,30961.0,,3938.0,571.0,751.0,,2616.0,1904.0,0.0,,,,1904.0,3064.0,,,2432.0,8906.0,5472.0,5472.0,,,,5476.0,,,2210.0,3266.0,10948.0,19854.0,0.0,3912.0,343.0,3569.0,0.0,18958.0,-452.0,22418.0,107.0,22525.0,42379.0,
06/30/2013,41428.0,725.0,725.0,0.0,787.0,787.0,0.0,683.0,0.0,0.0,293.0,390.0,7797.0,,5880.0,2753.0,1064.0,9992.0,26170.0,41195.0,-15025.0,0.0,,5266.0,1869.0,1869.0,0.0,,380.0,264.0,31436.0,,3715.0,565.0,358.0,,2792.0,354.0,0.0,,,,354.0,2664.0,,,2086.0,6733.0,5446.0,5446.0,,,,5276.0,,,2106.0,3170.0,10722.0,17455.0,0.0,3947.0,343.0,3604.0,0.0,20369.0,-419.0,23897.0,76.0,23973.0,41428.0,
09/30/2013,41896.0,321.0,321.0,0.0,814.0,814.0,0.0,695.0,0.0,0.0,334.0,361.0,7427.0,,5642.0,2617.0,1181.0,9257.0,27414.0,43121.0,-15707.0,0.0,,5225.0,1869.0,1869.0,0.0,,441.0,298.0,32639.0,,3621.0,453.0,385.0,,2783.0,791.0,0.0,,,,791.0,2511.0,,,1899.0,6923.0,5418.0,5418.0,,,,5713.0,,,2257.0,3456.0,11131.0,18054.0,0.0,3937.0,338.0,3599.0,0.0,20279.0,-447.0,23769.0,73.0,23842.0,41896.0,
12/31/2013,42754.0,1814.0,1814.0,0.0,2118.0,2118.0,0.0,954.0,0.0,0.0,909.0,45.0,3713.0,0.0,,2319.0,1775.0,8599.0,28771.0,45950.0,-17179.0,0.0,,5384.0,1869.0,1869.0,0.0,,,1196.0,34155.0,,5207.0,2109.0,520.0,0.0,2578.0,378.0,0.0,,,,378.0,973.0,0.0,0.0,0.0,6558.0,5420.0,5420.0,,,,5992.0,0.0,538.0,2292.0,3162.0,11412.0,17970.0,0.0,3823.0,325.0,3498.0,0.0,21235.0,-338.0,24720.0,64.0,24784.0,42754.0,
03/31/2014,41424.0,1288.0,1288.0,0.0,2454.0,2454.0,0.0,1055.0,0.0,0.0,954.0,101.0,2251.0,,366.0,2207.0,1531.0,7048.0,29166.0,47057.0,-17891.0,0.0,,5210.0,1984.0,1984.0,0.0,,485.0,534.0,34376.0,,5210.0,1631.0,578.0,,3001.0,142.0,0.0,,,,142.0,629.0,,,193.0,5981.0,5434.0,5434.0,,,,5767.0,,,2469.0,3298.0,11201.0,17182.0,0.0,3727.0,314.0,3413.0,0.0,20693.0,-276.0,24144.0,98.0,24242.0,41424.0,
06/30/2014,41071.0,2205.0,2205.0,0.0,2083.0,2083.0,0.0,842.0,0.0,0.0,800.0,42.0,3637.0,,2151.0,2499.0,1221.0,8767.0,27236.0,45157.0,-17921.0,0.0,,5068.0,1858.0,1858.0,0.0,,213.0,498.0,32304.0,,4502.0,1161.0,278.0,,3063.0,124.0,0.0,,,,124.0,631.0,,,263.0,5257.0,5953.0,5953.0,,,,5507.0,,,2416.0,3091.0,11460.0,16717.0,0.0,3762.0,308.0,3454.0,0.0,20879.0,-384.0,24257.0,97.0,24354.0,41071.0,
09/30/2014,40975.0,4120.0,4120.0,0.0,2343.0,2343.0,0.0,817.0,0.0,0.0,543.0,274.0,1585.0,,,1940.0,1254.0,8865.0,27667.0,46142.0,-18475.0,0.0,,4443.0,1858.0,1858.0,0.0,,145.0,500.0,32110.0,,4687.0,1451.0,282.0,,2954.0,67.0,0.0,,,,67.0,261.0,,,0.0,5015.0,5929.0,5929.0,,,,5666.0,,,2316.0,3350.0,11595.0,16610.0,0.0,3716.0,299.0,3417.0,0.0,21020.0,-487.0,24249.0,116.0,24365.0,40975.0,
12/31/2014,38407.0,2444.0,2444.0,0.0,1574.0,1574.0,0.0,527.0,0.0,0.0,246.0,281.0,1768.0,0.0,,2371.0,1700.0,6313.0,27517.0,46522.0,-19005.0,0.0,,4577.0,1858.0,1858.0,0.0,,,348.0,32094.0,,4783.0,708.0,294.0,0.0,3781.0,68.0,0.0,0.0,0.0,,68.0,0.0,0.0,0.0,0.0,4851.0,5919.0,5919.0,0.0,0.0,,5317.0,0.0,571.0,1838.0,2908.0,11236.0,16087.0,0.0,3563.0,286.0,3277.0,0.0,20052.0,-1410.0,22205.0,115.0,22320.0,38407.0,
03/31/2015,36101.0,1506.0,1506.0,0.0,1300.0,1300.0,0.0,546.0,0.0,0.0,284.0,262.0,971.0,,,2356.0,866.0,4323.0,27208.0,46958.0,-19750.0,0.0,,4570.0,1858.0,1858.0,0.0,,,356.0,31778.0,,3394.0,677.0,290.0,,2427.0,69.0,0.0,,,,69.0,4.0,,,0.0,3467.0,5911.0,5911.0,,,,5056.0,,,1794.0,3262.0,10967.0,14434.0,0.0,3593.0,287.0,3306.0,0.0,19578.0,-1504.0,21667.0,0.0,21667.0,36101.0,
06/30/2015,35558.0,931.0,931.0,0.0,1464.0,1464.0,0.0,569.0,0.0,0.0,569.0,0.0,962.0,,,2504.0,934.0,3926.0,27298.0,47878.0,-20580.0,0.0,,4334.0,1473.0,1473.0,0.0,,,357.0,31632.0,,3415.0,607.0,313.0,,2495.0,69.0,0.0,,,,69.0,9.0,,,0.0,3493.0,5888.0,5888.0,,,,5074.0,,,1825.0,3249.0,10962.0,14455.0,0.0,3616.0,287.0,3329.0,0.0,18923.0,-1436.0,21103.0,0.0,21103.0,35558.0,
09/30/2015,36456.0,3013.0,3013.0,0.0,1106.0,1106.0,0.0,535.0,0.0,0.0,217.0,318.0,943.0,,,2109.0,838.0,5597.0,26883.0,48138.0,-21255.0,0.0,,3976.0,1473.0,1473.0,0.0,,,394.0,30859.0,,2543.0,534.0,79.0,,1930.0,78.0,0.0,,,,78.0,3.0,,,0.0,2624.0,6474.0,6474.0,,,,4995.0,,,1618.0,3377.0,11469.0,14093.0,0.0,4383.0,286.0,4097.0,0.0,18530.0,-1582.0,21331.0,1032.0,22363.0,36456.0,
12/31/2015,34157.0,2716.0,2716.0,0.0,828.0,828.0,0.0,399.0,0.0,0.0,144.0,255.0,461.0,0.0,,2653.0,442.0,4404.0,26352.0,46826.0,-20474.0,0.0,,3401.0,375.0,375.0,0.0,,,373.0,29753.0,,2542.0,457.0,88.0,0.0,1997.0,86.0,0.0,0.0,0.0,,86.0,0.0,0.0,0.0,0.0,2628.0,6506.0,6506.0,0.0,0.0,,4622.0,0.0,472.0,1334.0,2816.0,11128.0,13756.0,0.0,4413.0,286.0,4127.0,0.0,16637.0,-1664.0,19386.0,1015.0,20401.0,34157.0,
03/31/2016,34808.0,3557.0,3557.0,0.0,597.0,597.0,0.0,416.0,0.0,0.0,144.0,272.0,375.0,,,2832.0,360.0,4945.0,26241.0,47693.0,-21452.0,0.0,,3622.0,375.0,375.0,0.0,,,415.0,29863.0,,2078.0,325.0,93.0,,1660.0,94.0,0.0,,,,94.0,21.0,,,0.0,2193.0,6498.0,6498.0,,,,4483.0,,,1320.0,3163.0,10981.0,13174.0,575.0,5465.0,317.0,5148.0,0.0,16042.0,-1484.0,20598.0,1036.0,21634.0,34808.0,
06/30/2016,34234.0,3095.0,3095.0,0.0,800.0,800.0,0.0,377.0,0.0,0.0,95.0,282.0,359.0,,,3043.0,316.0,4631.0,25769.0,47908.0,-22139.0,0.0,,3834.0,375.0,375.0,0.0,,,416.0,29603.0,,2037.0,525.0,91.0,,1421.0,102.0,0.0,,,,102.0,0.0,,,0.0,2139.0,6450.0,6450.0,,,,4471.0,,,1227.0,3244.0,10921.0,13060.0,575.0,5484.0,317.0,5167.0,0.0,15559.0,-1499.0,20119.0,1055.0,21174.0,34234.0,
09/30/2016,34459.0,3529.0,3529.0,0.0,764.0,764.0,0.0,403.0,0.0,0.0,104.0,299.0,197.0,,,3257.0,190.0,4893.0,25537.0,48416.0,-22879.0,0.0,,4029.0,375.0,375.0,0.0,,,397.0,29566.0,,1945.0,452.0,60.0,,1433.0,666.0,0.0,,,,666.0,6.0,,,0.0,2617.0,6671.0,6671.0,,,,4256.0,,,1214.0,3042.0,10927.0,13544.0,575.0,5506.0,317.0,5189.0,0.0,15129.0,-1372.0,19838.0,1077.0,20915.0,34459.0,
