Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2006,1979.96,322.123,322.123,0.0,104.157,104.157,,41.12,0.0,0.0,41.12,0.0,79.607,,,,,,,547.007,1390.182,2335.205,-945.023,0,42.771,0.0,,,,42.771,1432.953,,137.333,137.333,,,,20.0,20.0,0.0,0.0,,,148.21,,,,148.21,305.543,380.0,380.0,0.0,0.0,,384.633,,,,384.633,764.633,1070.176,0.0,419.252,,,-85.69,535.383,40.839,909.784,0.0,909.784,1979.96,
12/31/2006,1834.491,41.854,41.854,0.0,116.546,116.546,,32.997,7.68,0.0,22.717,2.6,124.285,,,,,,,315.682,1480.201,2467.669,-987.468,0,38.608,0.0,0.0,0.0,,38.608,1518.809,,147.68,147.68,,,,20.0,20.0,0.0,0.0,,,83.347,,,,83.347,251.027,220.0,220.0,0.0,0.0,,418.266,,,,418.266,638.266,889.293,0.0,428.137,,,-85.69,565.591,37.16,945.198,0.0,945.198,1834.491,
03/31/2007,1843.357,57.442,57.442,0.0,97.507,97.507,,15.41,8.151,0.0,5.565,1.694,49.16,,,,,,,219.519,1568.108,2588.152,-1020.044,0,55.73,,,,,55.73,1623.838,,137.798,137.798,,,,20.0,20.0,0.0,0.0,,,59.312,,,,59.312,217.11,210.0,210.0,0.0,0.0,,450.354,,,,450.354,660.354,877.464,0.0,434.695,,,-85.69,612.205,4.683,965.893,0.0,965.893,1843.357,
06/30/2007,1969.261,23.591,23.591,0.0,100.547,100.547,,23.119,0.0,0.0,0.0,23.119,66.405,,,,,,,213.662,1691.929,2725.691,-1033.762,0,63.67,,,,,63.67,1755.599,,153.421,153.421,,,,20.0,20.0,0.0,0.0,,,62.69,,,,62.69,236.111,235.0,235.0,0.0,0.0,,479.287,,,,479.287,714.287,950.398,0.0,439.829,,,-85.69,650.673,14.051,1018.863,0.0,1018.863,1969.261,
09/30/2007,2077.246,14.451,14.451,0.0,82.845,82.845,,36.202,0.0,0.0,0.0,36.202,64.337,,,,,,,197.835,1810.023,2881.216,-1071.193,0,69.388,0.0,,,,69.388,1879.411,,152.453,152.453,,,,20.0,20.0,0.0,0.0,,,51.212,,,,51.212,223.665,295.0,295.0,0.0,0.0,,506.797,,,,506.797,801.797,1025.462,0.0,441.909,,,-85.69,683.214,12.351,1051.784,0.0,1051.784,2077.246,
12/31/2007,2156.817,18.498,18.498,0.0,109.306,109.306,,27.353,5.953,0.0,20.472,0.928,62.326,,,,,,,217.483,1908.117,3012.943,-1104.826,0,31.217,0.0,0.0,0.0,,31.217,1939.334,,173.497,173.497,,,,20.0,20.0,0.0,0.0,,,54.839,,,,54.839,248.336,330.0,330.0,0.0,0.0,,508.224,,,,508.224,838.224,1086.56,0.0,434.497,,,-85.69,722.344,-0.894,1070.257,0.0,1070.257,2156.817,
03/31/2008,2329.99,41.992,41.992,0.0,131.478,131.478,,12.504,5.504,0.0,5.793,1.207,86.03,,,,,,,272.004,1972.023,3122.56,-1150.537,0,85.963,,,,,85.963,2057.986,,163.35,163.35,,,,20.0,20.0,0.0,0.0,,,138.276,,,,138.276,321.626,350.0,350.0,0.0,0.0,,594.118,,,,594.118,944.118,1265.744,0.0,445.419,,,-85.69,765.389,-60.872,1064.246,0.0,1064.246,2329.99,
06/30/2008,2718.432,136.331,136.331,0.0,162.68,162.68,,19.702,12.412,0.0,9.159,-1.869,118.045,,,,,,,436.758,2185.496,3382.167,-1196.671,0,96.178,,,,,96.178,2281.674,,196.15,196.15,,,,20.0,20.0,0.0,0.0,,,259.104,,,,259.104,475.254,245.0,245.0,0.0,0.0,,698.873,,,,698.873,943.873,1419.127,0.0,668.184,,,-3.349,817.072,-182.602,1299.305,0.0,1299.305,2718.432,
09/30/2008,3538.106,47.374,47.374,0.0,115.027,115.027,,52.152,16.26,0.0,34.614,1.278,215.941,,,,,,,430.494,2935.531,4187.292,-1251.761,0,172.081,,,,,172.081,3107.612,,206.037,206.037,,,,20.0,20.0,0.0,0.0,,,91.997,,,,91.997,318.034,800.0,800.0,0.0,0.0,,749.054,,,,749.054,1549.054,1867.088,0.0,681.324,,,-3.349,880.961,112.082,1671.018,0.0,1671.018,3538.106,
12/31/2008,3701.664,28.101,28.101,0.0,109.087,109.087,,45.677,16.439,0.0,27.478,1.76,277.686,,,,,,,460.551,3135.828,4471.594,-1335.766,0,105.285,0.0,0.0,0.0,,105.285,3241.113,,222.985,222.985,,,,35.857,35.857,0.0,0.0,,,120.071,,,,120.071,378.913,831.143,831.143,0.0,0.0,,701.046,,,,701.046,1532.189,1911.102,0.0,685.924,,,-3.349,921.561,186.426,1790.562,0.0,1790.562,3701.664,
03/31/2009,3748.771,25.249,25.249,0.0,75.218,75.218,0.0,27.618,19.28,0.0,6.726,1.612,328.989,,,,,,10.299,457.074,3191.105,4577.276,-1386.171,0,100.592,,,,86.496,14.096,3291.697,,190.952,142.953,7.774,,40.225,36.714,0.0,,,,36.714,84.648,,,623.34,0.0,312.314,840.286,840.286,,,,727.277,,56.529,,47.408,1567.563,1879.877,0.0,689.521,10.384,679.137,-3.349,966.038,216.684,1868.894,0.0,1868.894,3748.771,
06/30/2009,3623.684,29.848,29.848,0.0,54.521,54.521,0.0,29.514,18.2,0.0,10.865,0.449,256.939,,53.014,,,,12.565,370.822,3154.753,4575.139,-1420.386,0,98.109,,,,20.636,24.459,3252.862,,188.711,127.392,8.976,,52.343,20.0,0.0,,,,20.0,56.416,,,628.234,0.0,265.127,795.0,795.0,,,,727.085,,48.077,,50.774,1522.085,1787.212,0.0,693.118,10.385,682.733,-3.349,988.43,158.273,1836.472,0.0,1836.472,3623.684,
09/30/2009,3589.054,35.67,35.67,0.0,52.613,52.613,0.0,36.769,16.298,0.0,20.022,0.449,209.955,,24.349,,,33.103,10.065,335.007,3184.305,4662.438,-1478.133,0,69.742,,,,20.636,24.757,3254.047,,168.31,115.94,6.649,,45.721,20.0,0.0,,,,20.0,58.862,,,623.946,0.0,247.172,790.0,790.0,,,,728.068,,49.755,,54.367,1518.068,1765.24,0.0,710.357,10.386,699.971,-3.349,1024.217,92.589,1823.814,0.0,1823.814,3589.054,
12/31/2009,3683.401,40.158,40.158,0.0,80.362,80.362,0.0,27.99,14.42,0.0,14.434,-0.864,132.992,,0.0,,,8.909,9.397,281.502,3358.199,4913.607,-1555.408,0,43.7,0.0,0.0,0.0,,43.7,3401.899,,273.637,215.588,0.0,0.0,58.049,0.0,0.0,0.0,0.0,,,35.104,0.0,0.0,644.801,0.0,308.741,805.0,805.0,0.0,0.0,,757.146,0.0,54.835,,57.51,1562.146,1870.887,0.0,715.955,10.386,705.569,-3.349,1057.472,42.436,1812.514,0.0,1812.514,3683.401,
03/31/2010,3811.917,28.505,28.505,0.0,93.551,93.551,0.0,17.671,11.253,0.0,5.723,0.695,154.17,6.733,5.056,,,14.019,0.0,293.897,3470.038,5087.502,-1617.464,0,47.982,,,,20.636,22.29,3518.02,,223.746,184.019,,,39.727,0.0,0.0,,,,,41.556,,2.942,663.579,0.0,265.302,915.0,915.0,,,,777.485,,,,110.964,1692.485,1957.787,0.0,716.439,10.411,706.028,-3.349,1083.056,57.984,1854.13,0.0,1854.13,3811.917,
06/30/2010,3870.2,47.685,47.685,0.0,79.162,79.162,0.0,23.534,12.517,0.0,10.333,0.684,97.876,,3.629,,,3.767,8.336,248.257,3571.349,5212.311,-1640.962,0,50.594,,,,20.636,26.329,3621.943,,201.317,152.035,,,49.282,0.0,0.0,,,,,25.516,,1.599,675.824,0.0,226.833,1015.0,1015.0,,,,782.463,,48.931,,56.109,1797.463,2024.296,0.0,720.368,10.414,709.954,-3.349,1101.622,27.263,1845.904,0.0,1845.904,3870.2,
09/30/2010,3946.71,37.588,37.588,0.0,75.52,75.52,0.0,32.342,13.072,0.0,18.571,0.699,75.535,,4.245,,,3.913,6.328,220.985,3663.186,5422.024,-1758.838,0,62.539,,,,,58.294,3725.725,,207.675,168.042,,,39.633,75.0,0.0,,,,75.0,21.864,,1.792,676.106,0.0,304.539,1020.0,1020.0,,,,778.833,,43.438,,57.497,1798.833,2103.372,0.0,724.589,10.417,714.172,-3.349,1102.401,19.697,1843.338,0.0,1843.338,3946.71,
12/31/2010,4005.031,55.949,55.949,0.0,94.488,94.488,0.0,29.667,17.072,0.0,13.371,-0.776,22.904,,0.0,,,0.0,5.978,203.008,3762.76,5608.122,-1845.362,0,39.263,0.0,0.0,0.0,,39.263,3802.023,,303.835,229.981,25.957,0.0,47.897,0.0,0.0,0.0,0.0,,,0.0,0.0,2.18,714.953,0.0,303.835,975.0,975.0,0.0,0.0,,853.496,0.0,34.053,,102.31,1828.496,2132.331,0.0,731.341,20.842,710.499,-3.349,1148.391,-3.683,1872.7,0.0,1872.7,4005.031,
03/31/2011,4048.407,24.896,24.896,0.0,90.586,90.586,0.0,20.806,14.082,0.0,5.524,1.2,25.25,,1.163,,,3.323,4.733,161.538,3847.047,5765.923,-1918.876,0,39.822,,,,,38.659,3886.869,,241.702,199.649,5.078,,36.975,0.0,0.0,,,,,0.0,,4.725,722.369,0.0,241.702,1055.0,1055.0,,,,865.685,,34.502,,104.089,1920.685,2162.387,0.0,732.967,10.446,722.521,-3.349,1158.156,-1.754,1886.02,0.0,1886.02,4048.407,
06/30/2011,4250.16,39.314,39.314,0.0,117.314,117.314,0.0,24.044,12.941,0.0,10.605,0.498,55.166,,10.755,,0.0,7.893,6.929,235.838,3967.716,5960.685,-1992.969,0,46.606,,,,,35.851,4014.322,,276.946,223.838,0.0,,53.108,0.0,0.0,,,,,9.778,,4.226,757.612,0.0,286.724,1095.0,1095.0,,,,902.237,,34.869,,105.53,1997.237,2283.961,0.0,737.468,10.447,727.021,-3.349,1209.705,22.375,1966.199,0.0,1966.199,4250.16,
09/30/2011,4472.397,62.928,62.928,0.0,101.612,101.612,0.0,28.296,10.15,0.0,18.633,-0.487,117.201,,24.164,,,10.158,6.554,310.037,4103.317,6199.269,-2095.952,0,59.043,,,,,34.879,4162.36,,257.002,207.798,,,49.204,0.0,0.0,,,,,31.975,,3.13,785.146,0.0,288.977,1205.0,1205.0,,,,935.25,,39.443,,107.531,2140.25,2429.227,0.0,741.434,10.449,730.985,-3.349,1235.059,70.026,2043.17,0.0,2043.17,4472.397,
12/31/2011,4331.493,29.911,29.911,0.0,114.381,114.381,0.0,21.278,7.146,0.0,13.513,0.619,180.23,,21.249,,,1.388,4.579,345.8,3934.584,5805.356,-1870.772,0,51.109,0.0,0.0,0.0,,29.86,3985.693,,287.827,217.294,12.297,24.701,33.535,0.0,0.0,0.0,0.0,,0.0,55.517,0.0,3.126,802.592,0.0,343.344,950.0,950.0,0.0,0.0,,933.381,0.0,38.708,,88.955,1883.381,2226.725,0.0,745.279,20.902,724.377,-3.349,1258.291,104.547,2104.768,0.0,2104.768,4331.493,
03/31/2012,4402.794,32.328,32.328,0.0,95.12,95.12,0.0,12.23,7.539,0.0,3.854,0.837,200.049,,22.259,,,0.0,3.366,339.727,4011.203,5989.463,-1978.26,0,51.864,,,,,29.605,4063.067,,253.745,213.188,12.361,14.875,13.321,0.0,0.0,,,,,68.409,,3.869,814.189,0.0,322.154,1012.0,1012.0,,,,943.684,,39.591,,86.035,1955.684,2277.838,0.0,737.948,20.983,716.965,-3.349,1272.432,117.925,2124.956,0.0,2124.956,4402.794,
06/30/2012,4410.192,48.641,48.641,0.0,89.167,89.167,0.0,11.985,6.247,0.0,5.466,0.272,146.074,,18.759,,,0.0,6.728,295.867,4061.674,6154.801,-2093.127,0,52.651,,,,,33.892,4114.325,,294.727,237.417,16.034,23.557,17.719,0.0,0.0,,,,,46.132,,0.951,829.027,0.0,340.859,972.0,972.0,,,,966.003,,40.474,,95.551,1938.003,2278.862,0.0,741.668,20.998,720.67,-3.349,1304.178,88.833,2131.33,0.0,2131.33,4410.192,
09/30/2012,4482.937,37.501,37.501,0.0,103.634,103.634,0.0,17.696,6.507,0.0,10.122,1.067,65.843,,4.379,,,1.183,2.937,224.674,4218.921,6419.769,-2200.848,0,39.342,,,,,34.963,4258.263,,320.62,276.149,,,44.471,75.0,0.0,,,,75.0,17.17,,5.868,837.319,0.0,412.79,987.0,987.0,,,,982.86,,40.993,,98.68,1969.86,2382.65,0.0,739.784,21.024,718.76,-3.349,1336.594,27.258,2100.287,0.0,2100.287,4482.937,
12/31/2012,4616.313,30.736,30.736,0.0,172.419,172.419,0.0,14.173,6.392,0.0,7.494,0.287,52.982,,0.0,,,0.0,2.158,270.31,4310.977,6518.216,-2207.239,0,35.026,0.0,0.0,0.0,,35.026,4346.003,,363.744,312.48,10.402,22.329,18.533,75.0,0.0,0.0,0.0,,75.0,5.395,0.0,0.0,882.672,0.0,444.139,1012.0,1012.0,0.0,0.0,,1028.727,0.0,38.864,,107.191,2040.727,2484.866,0.0,737.652,21.043,716.609,-3.349,1373.264,23.88,2131.447,0.0,2131.447,4616.313,
03/31/2013,4687.836,20.457,20.457,0.0,166.28,166.28,0.0,11.278,8.011,0.0,3.425,-0.158,40.865,,,,29.095,,7.555,238.88,4412.772,6761.274,-2348.502,0,36.184,,,,,36.184,4448.956,,346.164,299.733,12.837,12.65,20.944,75.0,0.0,,,,75.0,26.1,,3.799,910.608,0.0,447.264,1052.0,1052.0,,,,1065.358,,39.636,,111.315,2117.358,2564.622,0.0,736.971,21.075,715.896,-3.349,1411.887,-22.295,2123.214,0.0,2123.214,4687.836,
06/30/2013,5017.936,47.277,47.277,0.0,192.016,192.016,0.0,18.276,9.274,0.0,8.629,0.373,145.624,,17.963,,50.864,7.273,17.843,403.193,4558.207,7033.995,-2475.788,0,56.536,,,,,38.573,4614.743,,419.391,356.851,3.969,,58.571,75.0,0.0,,,,75.0,0.0,,,1015.493,0.0,494.391,1067.0,1067.0,,,,1170.304,,40.313,,114.498,2237.304,2731.695,0.0,746.232,21.076,725.156,-3.349,1496.795,46.563,2286.241,0.0,2286.241,5017.936,
09/30/2013,5031.392,27.932,27.932,0.0,171.415,171.415,0.0,20.839,9.136,0.0,11.732,-0.029,69.57,,8.708,,,1.972,10.767,289.756,4690.176,7300.131,-2609.955,0,51.46,,,,,42.752,4741.636,,394.583,335.349,0.0,,59.234,0.0,0.0,,,,0.0,4.69,,,986.943,0.0,399.273,1162.0,1162.0,,,,1141.385,,41.041,,113.401,2303.385,2702.658,0.0,740.579,42.196,698.383,-3.349,1558.26,33.244,2328.734,0.0,2328.734,5031.392,
12/31/2013,4981.08,23.4,23.4,0.0,213.547,213.547,0.0,17.468,8.396,0.0,9.056,0.016,124.484,,0.0,,81.855,0.922,38.688,378.899,4546.227,7072.199,-2525.972,0,55.954,0.0,0.0,0.0,,55.954,4602.181,,393.993,288.801,31.591,,73.601,0.0,0.0,0.0,0.0,,0.0,13.912,0.0,0.0,1067.912,0.0,407.905,1147.0,1147.0,0.0,0.0,,1221.573,0.0,33.554,,120.107,2368.573,2776.478,0.0,753.141,42.201,710.94,-167.983,1627.805,-8.361,2204.602,0.0,2204.602,4981.08,
03/31/2014,5145.775,25.431,25.431,0.0,245.073,245.073,0.0,10.392,7.193,0.0,3.169,0.03,92.934,,,,71.806,,21.128,373.83,4710.569,7378.195,-2667.626,0,61.376,,,,,61.376,4771.945,,359.2,297.685,14.312,,47.203,0.0,0.0,,,,,73.428,,,1074.497,0.0,432.628,1222.0,1222.0,,,,1222.356,,34.373,,113.486,2444.356,2876.984,0.0,756.241,42.291,713.95,-167.983,1726.504,-45.971,2268.791,0.0,2268.791,5145.775,
06/30/2014,5208.922,45.61,45.61,0.0,212.1,212.1,0.0,11.914,8.889,0.0,2.81,0.215,36.472,,49.854,,32.947,,2.571,306.096,4825.524,7647.902,-2822.378,0,77.302,,,,,27.448,4902.826,,323.654,255.681,8.239,20.049,39.685,0.0,0.0,,,,,38.493,,,1101.326,0.0,362.147,1193.0,1193.0,,,,1251.836,,35.212,,115.298,2444.836,2806.983,0.0,765.509,42.291,723.218,-167.983,1836.577,-32.164,2401.939,0.0,2401.939,5208.922,
09/30/2014,5807.264,309.987,309.987,0.0,189.338,189.338,0.0,13.731,10.08,0.0,3.596,0.055,74.89,,57.495,,53.725,0.0,4.662,587.946,5130.213,8106.581,-2976.368,0,89.105,,,,,31.61,5219.318,,432.791,379.787,8.161,,44.843,0.0,0.0,,,,,0.0,,0.651,1208.036,0.0,432.791,1612.0,1612.0,,,,1396.002,,35.936,,151.379,3008.002,3440.793,0.0,755.378,42.291,713.087,-298.734,1929.026,-19.199,2366.471,0.0,2366.471,5807.264,
12/31/2014,5437.716,20.954,20.954,0.0,226.637,226.637,0.0,14.026,10.675,0.0,3.281,0.07,151.83,,0.0,,0.0,3.612,10.615,413.447,4925.711,8828.217,-3902.506,0,98.558,0.0,0.0,0.0,68.029,30.529,5024.269,,463.745,54.949,0.0,,408.796,0.0,0.0,0.0,0.0,,,35.273,0.0,0.0,843.876,0.0,499.018,1752.0,1752.0,0.0,0.0,,1043.965,0.0,35.827,28.932,135.33,2795.965,3294.983,0.0,752.724,42.292,710.432,-306.835,1698.995,-2.151,2142.733,0.0,2142.733,5437.716,
03/31/2015,5512.323,13.948,13.948,0.0,184.879,184.879,0.0,14.087,11.535,0.0,2.394,0.158,136.489,,74.528,,,2.441,0.007,349.403,5058.804,9130.796,-4071.992,0,104.116,,,,,29.588,5162.92,,363.602,321.215,7.808,,34.579,0.0,0.0,,,,,39.144,,,851.649,0.0,402.746,1877.0,1877.0,,,,1057.046,,36.448,,168.949,2934.046,3336.792,0.0,753.53,42.35,711.18,-306.835,1730.987,-2.151,2175.531,0.0,2175.531,5512.323,
06/30/2015,5504.92,15.231,15.231,0.0,138.354,138.354,0.0,20.423,17.75,0.0,2.651,0.022,80.985,,81.075,,0.0,,4.807,254.993,5132.655,9339.683,-4207.028,0,117.272,,,,,36.197,5249.927,,276.098,218.633,,,57.465,0.0,0.0,,,,,2.754,,,878.069,0.0,278.852,1995.0,1995.0,,,,1085.152,,37.314,,169.769,3080.152,3359.004,0.0,759.697,42.37,717.327,-306.835,1695.205,-2.151,2145.916,0.0,2145.916,5504.92,
09/30/2015,5484.672,8.773,8.773,0.0,114.742,114.742,0.0,18.283,15.016,0.0,3.205,0.062,73.623,,93.408,,,16.218,8.96,215.421,5141.404,9477.177,-4335.773,0,127.847,,,,,34.439,5269.251,,74.883,33.312,2.448,,39.123,20.0,0.0,,,,20.0,170.702,,,874.702,158.029,265.585,2017.0,2017.0,,,,1080.35,,38.018,,167.63,3097.35,3362.935,0.0,759.307,42.377,716.93,-306.835,1671.416,-2.151,2121.737,0.0,2121.737,5484.672,
12/31/2015,5253.038,0.514,0.514,0.0,117.672,117.672,0.0,17.049,14.685,0.0,2.364,0.0,9.551,,0.0,,,4.323,5.228,144.786,4976.879,9573.1,-4596.221,0,131.373,0.0,0.0,0.0,103.517,27.856,5108.252,,215.552,30.038,0.0,30.222,155.292,20.0,0.0,0.0,0.0,,20.0,0.0,0.0,0.0,807.236,0.0,235.552,1996.139,1996.139,0.0,0.0,,1012.159,0.0,35.293,22.371,147.259,3008.298,3243.85,0.0,764.374,42.377,721.997,-306.835,1552.014,-0.365,2009.188,0.0,2009.188,5253.038,
03/31/2016,5702.708,579.316,579.316,0.0,98.387,98.387,0.0,15.948,14.186,0.0,1.762,0.0,27.036,,117.178,,,4.187,3.855,720.687,4837.814,8165.227,-3327.413,0,144.207,,,,,27.029,4982.021,,165.82,147.994,,,17.826,20.0,0.0,,,,20.0,13.562,,,780.295,13.562,199.382,1583.192,1583.192,,,,976.074,,36.244,,159.535,2559.266,2758.648,0.0,1758.722,47.489,1711.233,-306.835,1492.538,-0.365,2944.06,0.0,2944.06,5702.708,
06/30/2016,5570.47,517.49,517.49,0.0,115.837,115.837,0.0,14.985,13.038,0.0,1.947,0.0,10.926,,123.623,,,4.187,6.739,659.238,4762.68,8141.447,-3378.767,0,148.552,,,,,24.929,4911.232,,161.845,142.501,,,19.344,20.0,0.0,,,,20.0,46.645,,0.994,745.085,28.144,228.49,1519.849,1519.849,,,,944.532,,36.937,,161.516,2464.381,2692.871,0.0,1764.437,47.504,1716.933,-306.835,1420.328,-0.331,2877.599,0.0,2877.599,5570.47,
09/30/2016,5531.921,501.193,501.193,0.0,119.315,119.315,0.0,13.487,10.962,0.0,2.525,0.0,21.65,,127.901,,,15.558,5.574,655.645,4722.598,8227.094,-3504.496,0,153.678,,,,,25.777,4876.276,,57.242,26.439,,12.604,18.199,0.0,0.0,,,,0.0,139.521,,0.335,749.976,133.703,196.763,1520.19,1520.19,,,,951.718,,37.623,25.088,138.696,2471.908,2668.671,0.0,1769.633,47.504,1722.129,-306.835,1400.765,-0.313,2863.25,0.0,2863.25,5531.921,
12/31/2016,5122.569,498.542,498.542,0.0,185.71,185.71,0.0,13.304,11.005,0.0,2.299,0.0,18.325,,0.0,0.0,,10.298,8.027,715.881,4250.125,7970.455,-3720.33,0,156.563,0.0,0.0,0.0,129.524,27.039,4406.688,,217.553,27.355,0.0,27.65,162.548,0.0,0.0,0.0,0.0,,0.0,40.259,0.0,0.0,579.447,0.0,257.812,1520.53,1520.53,0.0,0.0,,776.56,0.0,36.259,24.169,136.685,2297.09,2554.902,0.0,1774.814,47.504,1727.31,-306.835,1098.703,0.985,2567.667,0.0,2567.667,5122.569,
03/31/2017,5244.388,537.485,537.485,0.0,189.449,189.449,0.0,12.095,10.335,0.0,1.76,0.0,9.284,,135.983,,,1.601,4.857,748.313,4328.36,8159.751,-3831.391,0,167.715,,,,,31.732,4496.075,,211.703,183.305,1.837,12.262,14.299,0.0,0.0,,,,,12.692,,,590.575,0.0,224.395,1520.87,1520.87,,,,791.944,,37.042,,164.327,2312.814,2537.209,0.0,1775.723,47.541,1728.182,-306.835,1237.289,1.002,2707.179,0.0,2707.179,5244.388,
06/30/2017,5219.459,516.534,516.534,0.0,176.02,176.02,0.0,11.08,10.761,0.0,0.319,0.0,32.19,,140.581,2.228,,16.464,5.79,735.824,4202.985,7178.879,-2975.894,0,280.65,,,,,140.069,4483.635,,231.734,183.554,,27.339,20.841,0.0,0.0,,,,0.0,2.688,,,617.332,0.0,234.422,1521.211,1521.211,,,,821.795,,37.208,,167.255,2343.006,2577.428,0.0,1780.855,47.543,1733.312,-375.09,1235.54,0.726,2642.031,0.0,2642.031,5219.459,
09/30/2017,5128.766,510.256,510.256,0.0,161.265,161.265,0.0,12.997,12.13,0.0,0.867,0.0,33.511,,148.92,,,26.963,4.012,718.029,4234.772,7344.174,-3109.402,0,175.965,,,,,27.045,4410.737,,200.434,160.789,,12.331,27.314,237.0,0.0,,,,237.0,0.8,,,638.014,0.0,438.234,1284.551,1284.551,,,,761.387,,27.36,27.598,68.415,2045.938,2484.172,0.0,1786.2,47.544,1738.656,-375.09,1230.002,3.482,2644.594,0.0,2644.594,5128.766,
12/31/2017,4727.344,480.047,480.047,0.0,214.692,214.692,0.0,8.006,8.006,0.0,0.0,0.0,62.212,,0.0,1.44,,56.666,4.106,764.957,3072.204,5207.225,-2135.021,0,890.183,0.0,0.0,0.0,86.077,804.106,3962.387,,293.061,7.815,0.0,27.575,257.671,304.0,0.0,0.0,0.0,,304.0,32.989,0.0,0.0,227.03,2.352,630.05,1217.891,1217.891,0.0,0.0,,355.498,0.0,29.396,29.145,69.927,1573.389,2203.439,0.0,1789.974,47.555,1742.419,-430.576,1162.43,2.077,2523.905,0.0,2523.905,4727.344,
03/31/2018,4538.401,964.928,964.928,0.0,160.472,160.472,0.0,12.448,0.0,0.0,12.448,0.0,98.27,,5.762,,,81.42,11.299,1236.118,3146.252,5360.524,-2214.272,0,156.031,,,,120.501,29.768,3302.283,,198.489,174.662,,12.257,11.57,304.0,0.0,,,,304.0,8.002,,,291.28,0.0,510.491,1218.231,1218.231,,,,403.163,,29.722,,82.161,1621.394,2131.885,0.0,1790.276,47.608,1742.668,-637.711,1251.568,2.383,2406.516,0.0,2406.516,4538.401,
06/30/2018,4396.71,740.994,740.994,0.0,175.649,175.649,0.0,20.47,,,,,50.3,,3.412,0.0,,41.512,8.788,987.413,3225.493,5521.314,-2295.821,0,183.804,,,,147.984,32.408,3409.297,,277.155,235.978,,27.36,13.817,304.0,0.0,,,,304.0,9.589,,0.0,293.927,0.0,590.744,1218.572,1218.572,,,,433.22,,30.351,,108.942,1651.792,2242.536,0.0,1797.046,47.609,1749.437,-912.048,1266.928,2.248,2154.174,0.0,2154.174,4396.71,
09/30/2018,4179.043,316.077,316.077,0.0,221.975,221.975,0.0,12.476,12.476,0.0,0.0,0.0,69.336,,1.248,0.0,,65.792,2.296,619.864,3366.237,5777.577,-2411.34,0,192.942,,,,157.934,33.76,3559.179,,288.177,263.623,,9.101,15.453,67.0,0.0,,,,67.0,10.921,,,358.708,0.0,366.098,1218.848,1218.848,,,,499.95,,30.769,27.835,82.638,1718.798,2084.896,0.0,1803.946,47.609,1756.337,-1074.708,1362.797,2.112,2094.147,0.0,2094.147,4179.043,
12/31/2018,4198.829,2.287,2.287,0.0,361.836,361.836,0.0,11.076,11.076,0.0,0.0,0.0,169.346,,0.0,0.0,,109.251,2.43,544.545,3463.606,6006.377,-2542.771,0,190.678,0.0,0.0,0.0,163.181,27.497,3654.284,,287.264,241.939,0.0,20.098,25.227,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,458.597,0.0,287.264,1226.104,1226.104,0.0,0.0,,597.302,0.0,27.912,25.78,85.013,1823.406,2110.67,0.0,1810.752,47.61,1763.142,-1334.688,1607.658,4.437,2088.159,0.0,2088.159,4198.829,
03/31/2019,4481.547,314.889,314.889,0.0,219.736,219.736,0.0,18.277,18.277,0.0,0.0,0.0,127.289,,,,,111.303,1.74,680.191,3616.796,6242.603,-2625.807,0,184.56,,,,163.964,20.596,3801.356,,231.493,204.544,,7.211,19.738,7.517,0.0,7.517,,7.517,,1.305,,,546.559,0.0,240.315,1253.84,1219.338,34.502,,34.502,666.453,,28.421,29.758,61.715,1920.293,2160.608,0.0,1810.539,47.678,1762.861,-1334.716,1840.816,4.3,2320.939,0.0,2320.939,4481.547,
