Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2004,538.4999,,-415.4,,123.0999,,-77.1,,,,46.0,-4.6,0.8,1.9,-1.1,0.0,3.8,41.4,-11.9,29.5,0.0,,,29.5,0.0,29.5,0,0.0,29.5,29.5,2.7,212.0,0.14,0.14,0.1525,214.8,0.1375,0.1375,0.15,
12/31/2004,547.245,,-425.409,,121.836,,-84.324,,,,37.512,1.99,,3.053,-1.574,0.0,-3.469,39.502,-10.504,28.998,0.0,,,28.998,0.0,28.998,0,0.0,28.998,28.998,,212.4,0.135,0.135,0.135,215.6,0.135,0.135,0.135,
03/31/2005,547.888,,-427.085,,120.803,,-78.282,,,,42.521,-0.475,0.475,2.406,-1.931,0.0,0.0,42.046,-13.455,28.591,0.0,,,28.591,0.0,28.591,0,0.0,28.591,28.591,,215.14,0.1325,0.1325,0.1325,217.628,0.1325,0.1325,0.1325,
06/30/2005,594.784,,-441.819,,152.965,,-95.952,,,,57.013,0.528,-0.528,2.738,-3.266,0.0,0.0,57.541,-18.911,38.63,0.0,,,38.63,0.0,38.63,0,0.0,38.63,38.63,,218.112,0.1775,0.1775,0.1775,220.972,0.175,0.175,0.175,
09/30/2005,636.613,,-468.627,,167.986,,-94.602,,,,73.384,-0.39,0.39,3.905,-3.515,0.0,0.0,72.994,-23.776,49.218,0.0,,,49.218,0.0,49.218,0,0.0,49.218,49.218,,224.548,0.22,0.22,0.22,228.456,0.215,0.215,0.215,
12/31/2005,738.562,,-556.032,,182.53,,-93.543,,,,88.987,1.444,-1.444,2.904,-4.348,0.0,0.0,90.431,-35.74,54.691,0.0,,,54.691,0.0,54.691,0,0.0,54.691,54.691,,228.6,0.24,0.24,0.24,234.2,0.235,0.235,0.235,
03/31/2006,829.66,,-607.631,,222.029,,-125.663,,,,96.366,-10.147,0.119,3.247,-3.128,0.0,10.028,86.219,-30.177,56.042,0.0,,,56.042,0.0,56.042,0,0.0,56.042,56.042,6.518,231.552,0.24,0.24,0.27,236.506,0.235,0.235,0.265,
06/30/2006,857.765,,-607.514,,250.251,,-124.597,,,,125.654,-8.727,-0.356,4.295,-4.651,0.0,9.083,116.927,-40.963,75.964,0.0,,,75.964,0.0,75.964,0,0.0,75.964,75.964,-0.6,228.368,0.335,0.335,0.33,235.624,0.32,0.32,0.315,
09/30/2006,978.792,,-710.168,,268.624,,-126.751,,,,141.873,-1.399,-2.249,6.668,-8.917,0.0,3.648,140.474,-51.189,89.285,0.0,,,89.285,0.0,89.285,0,0.0,89.285,89.285,2.3,223.152,0.4,0.4,0.41,230.368,0.39,0.39,0.4,
12/31/2006,1076.699951,,-777.099976,,299.599975,,-151.600006,,,,148.0,-3.0,,6.5,-10.3,0.0,6.8,145.0,-48.5,96.5,0.0,,,96.5,0.0,96.5,0,0.0,96.5,96.5,,223.199996,0.43,0.43,0.475,231.600006,0.415,0.415,0.46,
03/31/2007,997.05,,-719.767,,277.283,,-126.103,,,,151.18,4.21,-4.21,6.774,-10.984,0.0,0.0,155.39,-54.386,101.004,0.0,,,101.004,0.0,101.004,0,0.0,101.004,101.004,,222.022,0.455,0.455,0.455,230.286,0.44,0.44,0.44,
06/30/2007,1139.042,,-819.264,,319.778,,-143.226,,,,176.552,0.253,-0.253,6.031,-6.284,0.0,0.0,176.805,-53.577,123.228,0.0,,,123.228,0.0,123.228,0,0.0,123.228,123.228,-6.864,218.73,0.565,0.565,0.535,228.814,0.54,0.54,0.51,
09/30/2007,1186.173,,-838.134,,348.039,,-149.763,,,,198.276,0.567,-0.567,5.454,-6.021,0.0,0.0,198.843,-48.12,150.723,0.0,,,150.723,0.0,150.723,0,0.0,150.723,150.723,-19.8,217.838,0.69,0.69,0.6,230.81,0.655,0.655,0.57,
12/31/2007,1344.1,,-974.9,,369.2,,-158.5,158.5,,0.0,210.7,-33.3,-2.4,5.1,-7.5,0.0,35.7,177.4,-51.5,125.9,0.0,,,125.9,0.0,125.9,0,0.0,125.9,125.9,,218.8,0.58,0.58,0.65,235.0,0.54,0.54,0.6,
03/31/2008,1339.254,,-997.265,,341.989,0.0,-189.252,157.346,,31.906,152.737,-4.168,4.168,10.311,-6.143,0.0,0.0,148.569,-57.494,91.075,0.0,,,91.075,0.0,91.075,0,0.0,91.075,91.075,0.0,216.746,0.57,0.57,0.57,230.466,0.53,0.53,0.53,
06/30/2008,1480.633,,-1094.554,,386.079,0.0,-193.164,161.855,,31.309,192.915,-5.799,5.799,12.2,-6.401,0.0,0.0,187.116,-69.659,117.457,0.0,,,117.457,0.0,117.457,0,0.0,117.457,117.457,,216.634,0.69,0.69,0.69,233.107,0.64,0.64,0.64,
09/30/2008,1504.733,,-1083.322,,421.411,0.0,-197.804,165.308,,32.496,223.607,-13.908,13.908,23.6,-9.692,0.0,0.0,209.699,-79.19,130.509,0.0,,,130.509,0.0,130.509,0,0.0,130.509,130.509,0.0,218.478,0.75,0.75,0.75,229.219,0.71,0.71,0.71,
12/31/2008,1524.3,,-1084.9,,439.4,0.0,-246.4,183.8,,62.6,193.0,-19.0,19.0,24.1,-5.1,0.0,0.0,174.0,-64.4,109.6,0.0,,,109.6,0.0,109.6,0,0.0,109.6,109.6,,218.2,0.67,0.67,0.75,221.5,0.66,0.66,0.74,
03/31/2009,1257.023,1257.023,-843.658,843.658,413.365,0.0,-223.65,164.618,36.716,22.316,189.715,-22.362,22.362,24.541,-2.179,,0.0,167.353,-52.716,114.637,0.0,0.0,0.0,114.637,,114.637,0,0.0,114.637,130.03672,15.39972,216.891,0.53,0.53,0.599549,219.996,0.52,0.52,0.59,
06/30/2009,1270.038,1270.038,-840.784,840.784,429.254,0.0,-231.0,182.885,37.251,10.864,198.254,-24.771,24.771,26.619,-1.848,,0.0,173.483,-34.879,138.604,0.0,0.0,0.0,138.604,0.0,138.604,0,0.0,138.604,145.25956,6.65556,217.084,0.64,0.64,0.66914,221.852,0.62,0.62,0.65,
09/30/2009,1231.791,1231.791,-828.012,828.012,403.779,0.0,-213.939,169.739,38.347,5.853,189.84,-21.224,21.224,22.598,-1.374,,0.0,168.616,-43.672,124.944,0.0,0.0,0.0,124.944,0.0,124.944,0,0.0,124.944,129.38224,4.43824,219.537,0.57,0.57,0.589341,221.912,0.56,0.56,0.58,
12/31/2009,1464.4,1464.4,-1027.6,1027.6,436.8,0.0,-285.3,198.4,44.3,42.6,151.5,-18.1,18.1,18.6,-0.5,,0.0,133.4,-36.1,97.3,0.0,0.0,0.0,97.3,0.0,97.3,0,0.0,97.3,128.4,31.1,232.1,0.42,0.42,0.55321,236.1,0.41,0.41,0.541724,
03/31/2010,1346.7,1346.7,-914.1,914.1,432.6,0.0,-255.1,196.7,48.1,10.3,177.5,-17.0,17.0,17.9,-0.9,,0.0,160.5,-40.1,120.4,0.0,0.0,0.0,120.4,0.0,120.4,0,0.0,120.4,133.79,13.39,244.4,0.49,0.49,0.547422,249.0,0.48,0.48,0.533775,
06/30/2010,1452.7,1452.7,-984.7,984.7,468.0,0.0,-276.3,205.0,52.9,18.4,191.7,-19.4,19.4,20.1,-0.7,,0.0,172.3,-43.1,129.2,0.0,0.0,0.0,129.2,0.0,129.2,0,0.0,129.2,141.16,11.96,242.9,0.53,0.53,0.581145,246.4,0.52,0.52,0.568539,
09/30/2010,1527.1,1527.1,-1048.7,1048.7,478.4,0.0,-273.3,210.2,52.7,10.4,205.1,-20.0,20.0,21.4,-1.4,,0.0,185.1,-36.4,148.7,0.0,0.0,0.0,148.7,0.0,148.7,0,0.0,148.7,155.46,6.76,242.2,0.61,0.61,0.641866,245.5,0.61,0.61,0.637536,
12/31/2010,1808.3,1808.3,-1264.9,1264.9,543.4,0.0,-306.4,250.4,47.9,8.1,237.0,-21.7,21.7,22.9,-1.2,,0.0,215.3,-50.7,164.6,0.0,0.0,0.0,164.6,0.0,164.6,0,0.0,164.6,165.9,1.3,243.1,0.68,0.68,0.682435,249.0,0.66,0.66,0.665221,
03/31/2011,1501.3,1501.3,-1057.9,1057.9,443.4,0.0,-283.4,229.7,44.8,8.9,160.0,-20.1,20.1,,,,0.0,139.9,-30.4,109.5,0.0,0.0,0.0,109.5,0.0,109.5,0,0.0,109.5,116.89,7.39,244.7,0.45,0.45,0.477687,252.1,0.43,0.43,0.459314,
06/30/2011,1741.1,1741.1,-1213.4,1213.4,527.7,0.0,-318.2,250.5,47.6,20.1,209.5,-22.1,22.1,,,,0.0,187.4,-39.4,148.0,0.0,0.0,0.0,148.0,0.0,148.0,0,0.0,148.0,161.065,13.065,245.0,0.6,0.6,0.657408,249.9,0.59,0.59,0.642281,
09/30/2011,1685.9,1685.9,-1136.6,1136.6,549.3,0.0,-330.7,243.4,53.1,34.2,218.6,-20.6,20.6,,,,0.0,198.0,-33.5,164.5,0.0,0.0,0.0,164.5,0.0,164.5,0,0.0,164.5,192.9,28.4,245.1,0.67,0.67,0.787026,247.1,0.67,0.67,0.784933,
12/31/2011,2030.7,2030.7,-1430.5,1430.5,600.2,0.0,-453.1,277.7,61.2,114.2,147.1,-21.2,21.2,,,,0.0,125.9,-26.0,99.9,0.0,0.0,0.0,99.9,0.0,99.9,0,0.0,99.9,201.87,101.97,245.3,0.41,0.41,0.822951,247.4,0.4,0.4,0.812167,
03/31/2012,1804.3,1804.3,-1280.4,1280.4,523.9,0.0,-329.4,271.4,59.5,-1.5,194.5,-22.7,22.7,,,,0.0,171.8,-37.8,134.0,0.0,0.0,0.0,134.0,0.0,134.0,0,0.0,134.0,132.12,-1.88,246.1,0.54,0.54,0.536855,247.9,0.54,0.54,0.532416,
06/30/2012,2053.7,2053.7,-1448.9,1448.9,604.8,0.0,-359.7,286.2,63.6,9.9,245.1,-22.0,22.0,,,,0.0,223.1,-48.5,174.6,0.0,0.0,0.0,174.6,0.0,174.6,0,0.0,174.6,177.6,3.0,246.3,0.71,0.71,0.721072,247.7,0.7,0.7,0.712111,
09/30/2012,2218.3,2218.3,-1568.2,1568.2,650.1,0.0,-355.2,285.0,66.8,3.4,294.9,-25.1,25.1,,,,0.0,269.8,-46.2,223.6,0.0,0.0,0.0,223.6,0.0,223.6,0,0.0,223.6,226.4,2.8,246.4,0.91,0.91,0.918831,248.1,0.9,0.9,0.911286,
12/31/2012,2425.8,2425.8,-1726.8,1726.8,699.0,0.0,-405.1,318.6,64.8,21.7,293.9,-20.5,20.5,,,,0.0,273.4,-55.1,218.3,0.0,0.0,0.0,218.3,0.0,218.3,0,0.0,218.3,235.6,17.3,246.7,0.88,0.88,0.955006,248.4,0.88,0.88,0.949646,
03/31/2013,2060.9,2060.9,-1453.0,1453.0,607.9,0.0,-401.6,303.3,67.3,31.0,206.3,-25.8,25.8,,,,0.0,180.5,-34.1,146.4,-1.9,-1.9,0.0,148.3,0.0,148.3,0,0.0,148.3,171.4,25.0,247.5,0.6,0.59,0.692525,249.0,0.6,0.59,0.690402,
06/30/2013,2209.0,2209.0,-1567.0,1567.0,642.0,0.0,-382.0,315.0,67.0,0.0,260.0,-60.0,25.0,,,,35.0,200.0,-64.0,136.0,-4.0,-4.0,0.0,140.0,0.0,140.0,0,0.0,140.0,165.0,29.0,247.0,0.57,0.55,0.668016,248.0,0.57,0.55,0.666935,
09/30/2013,2317.0,2317.0,-1649.0,1649.0,668.0,0.0,-418.0,325.0,79.0,14.0,250.0,-23.0,23.0,,,,0.0,227.0,-49.0,178.0,-14.0,-14.0,0.0,192.0,-3.0,189.0,0,0.0,189.0,184.0,9.0,243.0,0.78,0.72,0.757202,244.0,0.78,0.72,0.756885,
12/31/2013,2731.0,2731.0,-1973.0,1973.0,758.0,0.0,-452.0,355.0,86.0,11.0,306.0,-26.0,26.0,,,,0.0,280.0,-59.0,221.0,-22.0,-22.0,0.0,243.0,-22.0,221.0,0,0.0,221.0,207.3,8.3,231.0,0.96,0.86,0.897403,235.106383,0.94,0.85,0.885303,
03/31/2014,2329.0,2329.0,-1690.0,1690.0,639.0,0.0,-452.0,318.0,85.0,49.0,187.0,-32.0,32.0,,,,0.0,155.0,-45.0,110.0,-5.0,-5.0,0.0,115.0,-4.0,111.0,0,0.0,111.0,153.3,47.3,215.0,0.51,0.49,0.713023,216.0,0.51,0.49,0.708981,
06/30/2014,2570.0,2570.0,-1850.0,1850.0,720.0,0.0,-421.0,333.0,88.0,0.0,299.0,-24.0,30.0,,,,-6.0,275.0,-65.0,210.0,-23.0,-23.0,0.0,233.0,-12.0,221.0,0,0.0,221.0,196.7,-1.3,204.0,1.08,0.97,0.964216,205.0,1.08,0.97,0.963659,
09/30/2014,2678.0,2678.0,-1915.0,1915.0,763.0,0.0,-403.0,320.0,83.0,0.0,360.0,-55.0,36.0,,,,19.0,305.0,-70.0,235.0,-3.0,-3.0,0.0,238.0,-13.0,225.0,0,0.0,225.0,234.35,12.35,201.0,1.12,1.11,1.16592,203.0,1.11,1.1,1.160837,
12/31/2014,2804.0,2804.0,-2009.0,2009.0,795.0,0.0,-408.0,316.0,92.0,0.0,387.0,-42.0,31.0,,,,11.0,345.0,-79.0,266.0,4.0,4.0,0.0,262.0,-8.0,254.0,0,0.0,254.0,266.0,8.0,196.0,1.3,1.32,1.357143,198.0,1.28,1.3,1.340404,
03/31/2015,2273.0,2273.0,-1608.0,1608.0,665.0,0.0,-952.0,286.0,89.0,577.0,-287.0,-38.0,38.0,,,,0.0,-325.0,-53.0,-378.0,-429.0,-429.0,0.0,51.0,-2.0,49.0,0,0.0,49.0,166.8,546.8,193.0,0.25,-1.97,0.864249,193.0,0.25,-1.97,0.863161,
06/30/2015,2222.0,2222.0,-1585.0,1585.0,637.0,0.0,-368.0,279.0,89.0,0.0,269.0,-70.0,33.0,,,,37.0,199.0,-47.0,152.0,-3.0,-3.0,0.0,155.0,-15.0,140.0,0,0.0,140.0,160.0,23.0,191.0,0.73,0.71,0.837696,192.0,0.73,0.71,0.829792,
09/30/2015,2208.0,2208.0,-1530.0,1530.0,678.0,0.0,-360.0,256.0,86.0,18.0,318.0,-60.0,34.0,,,,26.0,258.0,-44.0,214.0,1.0,1.0,0.0,213.0,-26.0,187.0,0,0.0,187.0,219.1,31.1,191.0,0.98,0.99,1.14712,192.0,0.97,0.98,1.141979,
12/31/2015,2079.0,2079.0,-1403.0,1403.0,676.0,0.0,-454.0,261.0,78.0,115.0,222.0,-33.0,33.0,,,,0.0,189.0,-40.0,149.0,0.0,0.0,0.0,149.0,-24.0,125.0,0,0.0,125.0,202.5,77.5,192.0,0.65,0.65,1.054688,193.0,0.65,0.65,1.051554,
