Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/30/2003,14016.05957,393.048004,393.048004,,737.317993,,,122.122002,122.122002,0.0,0.0,0.0,107.841003,,,,,,1360.328979,2525.937988,4429.595215,-1903.656982,1145.302002,,8984.487305,8984.487305,8879.509766,104.977539,,0.0,12655.727295,,272.095001,272.095001,,,,0.0,0.0,0.0,0.0,,,703.777008,,,,703.777008,975.872009,4538.721191,4538.721191,0.0,0.0,,1337.161987,,,1337.161987,5875.883179,6851.755188,0.0,618.445007,,,-2221.483887,,8676.60791,7073.569031,90.732002,7164.301033,14016.056221,
06/29/2003,14292.5,132.393997,132.393997,0.0,823.059021,,,115.898003,115.898003,0.0,0.0,0.0,107.913002,,,,,,1179.264038,2586.500977,4533.306152,-1946.805054,1105.534058,,9421.197266,9421.197266,9310.382812,110.814453,,0.0,13113.2323,,249.098999,249.098999,,,,0.0,0.0,0.0,0.0,,,667.294983,,,,667.294983,916.393982,4401.737793,4401.737793,0.0,0.0,,1370.133057,,,1370.133057,5771.87085,6688.264832,0.0,645.161011,,,-2201.060059,8943.133789,124.061035,7511.295776,92.934998,7604.230774,14292.495605,
09/28/2003,14400.69043,161.962997,161.962997,,806.90802,,,118.217003,118.217003,0.0,0.0,0.0,155.292007,,,,,,1242.380005,2599.871094,4592.525879,-1992.655029,1113.291016,,9445.146484,9445.146484,9334.277344,110.869141,,0.0,13158.308594,,297.567993,297.567993,,,,0.0,0.0,0.0,0.0,,,725.432007,,,,725.432007,1023.0,4152.091797,4152.091797,0.0,0.0,,1451.55603,,,1451.55603,5603.647827,6626.647827,0.0,663.979004,,,-2185.170898,9154.686523,140.54541,7774.040039,0.0,7774.040039,14400.687866,
12/28/2003,14706.240234,67.188004,67.188004,,907.619019,907.619019,,115.924004,115.924004,0.0,0.0,0.0,132.529999,,,,,,1223.260986,2682.268066,4687.897949,-2005.630005,1090.207031,,9710.50293,9710.50293,9601.766602,108.736328,,0.0,13482.978027,,323.015015,323.015015,,,,0.0,0.0,0.0,0.0,,,638.82196,,,,638.82196,961.836975,3834.510986,3834.510986,0.0,0.0,,1394.470947,,,1394.470947,5228.981933,6190.818908,0.0,796.002014,,,-2137.116943,9444.791016,319.304931,8422.981018,92.439003,8515.420021,14706.238929,
03/28/2004,14929.279,75.738,75.738,,855.379,855.379,,128.303,,,,,144.576,,,,,,1203.996,2683.364,4744.081,-2060.717,1135.299,,9906.62,9906.62,9782.875,123.745,,0.0,13725.283,,300.186,300.186,,,,,,,,,,731.994,,,,731.994,1032.18,3718.997,,,,,1456.573,,,1456.573,5175.57,6207.75,,828.171,,,-2243.002,9650.845,391.878,8627.892,93.637,8721.529,14929.279,
06/27/2004,15090.160156,112.185997,112.185997,,914.408997,914.408997,,117.292999,117.292999,0.0,0.0,0.0,128.886002,,,,,,1272.774048,2692.960938,4803.167969,-2110.207031,1170.854004,,9953.566406,9953.569336,9815.84668,137.722656,,-0.00293,13817.381348,,264.515015,264.515015,,,,0.0,0.0,0.0,0.0,,,695.526001,,,,695.526001,960.041016,4021.235107,4021.235107,0.0,0.0,,1472.33606,,,1472.33606,5493.571167,6453.612183,0.0,842.976013,,,-2643.600098,9938.089844,406.843262,8544.309021,92.234001,8636.543022,15090.155205,
09/26/2004,15120.919922,120.365997,120.365997,,918.421021,,,134.052994,134.052994,0.0,0.0,0.0,162.865005,,,,,,1335.704956,2703.076904,4852.569824,-2149.49292,1152.248047,,9929.891602,9929.889648,9787.0,142.889648,,0.001954,13785.216553,,331.781006,331.781006,,,,0.0,0.0,0.0,0.0,,,757.110962,,,,757.110962,1088.891968,4581.901855,4581.901855,0.0,0.0,,1475.887939,,,1475.887939,6057.789794,7146.681762,0.0,854.346985,,,-3519.080078,10178.400391,369.618652,7883.28595,90.954002,7974.239952,15120.921714,
12/26/2004,15399.25,135.873993,135.873993,,954.432007,954.432007,,120.064003,120.064003,0.0,0.0,0.0,160.324997,,,,,,1370.694946,2753.445068,4870.949219,-2117.503906,1157.973999,,10117.139648,10117.139648,9860.782227,256.357422,,0.0,14028.558716,,302.104004,302.104004,,,,0.0,0.0,0.0,0.0,,,703.346008,,,,703.346008,1005.450012,4607.743164,4607.743164,0.0,0.0,,1530.694946,,,1530.694946,6138.43811,7143.888123,0.0,887.700012,,,-3803.14502,10487.959961,591.486816,8164.00177,91.361,8255.36277,15399.250893,
03/27/2005,15263.578,141.528,141.528,0.0,900.106,900.106,,142.007,,0.0,0.0,0.0,158.252,,,,,,1341.893,2733.537,4908.0,-2174.463,1157.259,,10030.889,10030.889,9752.822,278.067,,0.0,13921.685,,256.717,256.717,,,,0.0,0.0,0.0,0.0,,,794.265,,,,794.265,1050.982,4707.625,4707.625,0.0,0.0,,1529.624,,,1529.624,6237.249,7288.231,0.0,910.228,,,-4204.795,10685.911,493.423,7884.767,90.58,7975.347,15263.578,
06/26/2005,15423.431641,152.671005,152.671005,0.0,972.773987,972.773987,,129.735001,,0.0,0.0,0.0,134.304001,,,,,,1389.484009,2718.374023,4953.663086,-2235.289062,1143.406006,,10172.167969,10172.167969,9848.981445,323.186523,,0.0,14033.947998,,209.246002,209.246002,,,,0.0,0.0,0.0,0.0,,,714.417999,,,,714.417999,923.664001,5220.586914,5220.586914,0.0,0.0,,1504.109985,,,1504.109985,6724.696899,7648.360901,0.0,926.559998,,,-4604.042969,10958.273438,407.648438,7688.438904,86.632004,7775.070908,15423.431808,
09/25/2005,15770.79,54.696,54.696,0.0,949.229,949.229,,135.967,,0.0,0.0,0.0,167.258,,,,,,1307.15,2829.034,5050.472,-2221.438,1309.914,,10324.692,10324.692,9945.202,379.49,,0.0,14463.64,,271.137,271.137,,,,0.0,0.0,0.0,0.0,,,862.776,,,,862.776,1133.913,5384.839,5384.839,0.0,0.0,,1553.719,,,1553.719,6938.558,8072.471,0.0,932.795,,,-4847.538,11185.088,316.647,7586.992,111.327,7698.319,15770.79,
12/25/2005,15743.396,162.625,68.803,93.822,998.799,998.799,,117.969,117.969,0.0,0.0,0.0,182.678,,,,,,1462.071,2815.147,4929.693,-2114.546,1335.154,,10131.024,10131.024,9685.006,446.018,,0.0,14281.325,,281.681,281.681,,,,0.0,0.0,0.0,0.0,,,814.66,,,,814.66,1096.341,5438.273,5438.273,0.0,0.0,,1613.044,,,1613.044,7051.317,8147.658,0.0,943.988,,,-5082.072,11459.496,249.15,7570.562,25.176,7595.738,15743.396,
03/26/2006,15593.867,65.989,65.961,0.028,952.29,952.29,,125.575,0.0,0.0,0.0,0.0,189.526,,,,,,1333.38,2795.803,4967.027,-2171.224,0.0,,11464.684,10132.559,9693.868,438.691,,1332.125,14260.487,,257.168,257.168,,,,0.0,0.0,0.0,0.0,,,776.338,,,,776.338,1033.506,5151.449,5151.449,0.0,0.0,,1624.466,,,1624.466,6775.915,7809.421,0.0,956.026,,,-5081.937,11626.015,259.561,7759.665,24.781,7784.446,15593.867,
06/25/2006,15808.847656,133.588,133.569,0.019,995.213013,995.213013,,129.975006,0.0,0.0,0.0,0.0,162.675003,,,,,,1421.45105,2793.996094,5020.871094,-2226.875,1324.456055,,10268.945312,10268.945312,9828.143555,440.801758,,0.0,14387.397461,,287.437012,287.437012,,,,0.0,0.0,0.0,0.0,,,711.177002,,,,711.177002,998.614014,5049.214844,5049.214844,0.0,0.0,,1630.761963,,,1630.761963,6679.976807,7678.59082,0.0,977.669983,,,-5139.195801,11867.641602,399.476074,8105.591858,24.665001,8130.256859,15808.847679,
09/24/2006,16705.873047,131.962001,131.942001,0.02,967.495972,967.495972,,127.459,0.0,0.0,0.0,0.0,281.747986,,,,,,1508.665039,2759.883057,5040.309082,-2280.426025,1630.157959,,10807.167969,10807.167969,10207.385742,599.782227,,0.0,15197.208984,,332.988007,332.988007,,,,0.0,0.0,0.0,0.0,,,793.182037,,,,793.182037,1126.170044,5494.516113,5494.516113,0.0,0.0,,1714.366943,,,1714.366943,7208.883057,8335.053101,0.0,987.48999,,,-5251.87207,12056.194336,554.59082,8346.403076,24.417999,8370.821075,16705.874176,
12/31/2006,16223.804,94.256,94.256,0.0,1023.006,1023.006,,120.802,120.802,0.0,0.0,0.0,293.955,,,,,,1532.019,2775.422,5010.11,-2234.688,1019.355,,10897.008,10897.008,10060.44,836.568,,0.0,14691.785,,252.042,252.042,,,,0.0,0.0,0.0,0.0,,,864.906,,,,864.906,1116.948,5210.021,5210.021,0.0,0.0,,1490.261,,,1490.261,6700.282,7817.23,0.0,1010.319,,,-5271.395,12337.041,306.298,8382.263,24.311,8406.574,16223.804,
04/01/2007,16658.681641,644.264992,119.420998,524.843994,952.413025,952.413025,,124.028999,,,,,272.291992,,,,,,1992.999023,2736.553955,5025.554199,-2289.0,1016.341003,,10912.788086,11009.237305,10084.142578,925.094727,,-96.449219,14665.683044,,256.752014,256.752014,,,,0.0,0.0,0.0,0.0,,,688.698975,,,,688.698975,945.450989,5482.475098,5482.475098,0.0,0.0,,1695.496948,,,1695.496948,7177.972046,8123.423035,0.0,1028.369019,,,-5275.766113,12432.40918,327.624023,8512.636108,22.622999,8535.259108,16658.682142,
07/01/2007,16141.918,176.831,118.323,58.508,974.738,974.738,,117.066,,,,,315.991,,,,,,1584.626,2646.794,4938.862,-2292.068,1073.89,,10836.608,10941.912,10013.234,928.678,,-105.304,14557.292,,246.854,246.854,,,,0.0,0.0,0.0,0.0,,,819.826,,,,819.826,1066.68,4557.564,4557.564,0.0,0.0,,1681.834,,,1681.834,6239.398,7306.078,0.0,1037.93,,,-5355.561,12725.444,406.108,8813.921,21.919,8835.84,16141.918,
09/30/2007,16058.029,90.667,90.667,0.0,931.396,931.396,,116.304,,,,,342.541,,,,,,1480.908,2626.261,4975.012,-2348.751,1069.363,,10881.497,10995.653,10063.466,932.187,,-114.156,14577.121,,271.777,271.777,,,,0.0,0.0,0.0,0.0,,,687.309,,,,687.309,959.086,4418.446,4418.446,0.0,0.0,,1682.501,,,1682.501,6100.947,7060.033,0.0,1044.461,,,-5412.864,12866.462,479.201,8977.26,20.736,8997.996,16058.029,
12/30/2007,15887.727,77.249,77.249,0.0,956.523,956.523,,97.086,,,,,212.397,,,,,,1343.255,2615.67,4921.877,-2306.207,1158.398,,10770.404,10770.404,10034.943,735.461,,0.0,14544.472,,219.45,219.45,,,,0.0,0.0,0.0,0.0,,,742.713,,,,742.713,962.163,4098.338,4098.338,0.0,0.0,,1789.788,,,1789.788,5888.126,6850.289,0.0,1045.624,,,-5478.499,13019.143,430.891,9017.159,20.279,9037.438,15887.727,
03/30/2008,15798.16,166.086,166.086,,868.941,868.941,,108.209,,,,,170.71,,,,,,1313.946,2576.415,4925.371,-2348.956,1140.537,,10767.262,10543.846,10041.012,502.834,,223.416,14484.214,,245.938,245.938,,,,,,,,,,701.379,,,,701.379,947.317,3980.282,,,,,1792.976,,,1792.976,5773.258,6720.575,0.0,1052.796,,,-5535.807,13119.769,421.832,9058.59,18.995,9077.585,15798.16,
06/29/2008,13376.096,577.362,577.362,,863.373,863.373,,118.827,,,,,150.062,,,,,,1709.624,2362.326,4763.79,-2401.464,886.302,,8417.844,8242.493,7873.254,369.239,,175.351,11666.472,,238.715,238.715,,,,0.0,,,,,,686.338,,,,686.338,925.053,4324.586,,,,,1463.417,,,1463.417,5788.003,6713.056,0.0,733.515,,,-5549.829,6171.613,398.41,1753.709,18.87,1772.579,8485.635,
09/28/2008,13418.746,122.777,122.777,,880.364,880.364,,137.641,,,,,205.203,,,,,,1345.985,2360.746,4840.443,-2479.697,680.28,,9031.735,8842.453,8477.895,364.558,,189.282,12072.761,,305.206,305.206,,,,,,,,,,902.144,,,,902.144,1207.35,3908.319,,,,,1461.035,,,1461.035,5369.354,6576.704,0.0,1061.025,,,-5549.301,10804.544,289.737,6606.005,236.037,6842.042,13418.746,
12/28/2008,7796.814,98.949,98.949,0.0,846.59,846.59,,121.484,,,,,178.921,,,,,,1245.944,2221.494,4607.363,-2385.869,413.23,,3916.146,3591.047,2872.888,718.159,,325.099,6550.87,,287.69,287.69,,,,,,,,,,869.451,,,,869.451,1157.141,3816.942,,,,,1575.203,,,1575.203,5392.145,6549.286,0.0,1067.618,,,-5549.237,6006.753,-469.252,1055.882,191.646,1247.528,7796.814,
03/29/2009,8058.139,649.055,649.055,0.0,685.677,685.677,,93.674,,,,,177.912,,,433.762,,149.236,1606.318,2174.624,4616.256,-2441.632,400.197,400.197,3877.0,3443.238,2870.772,572.466,,0.0,6451.821,,652.596,217.322,17.267,9.559,408.448,563.39,0.0,,,,563.39,271.999,,,,0.0,1487.985,3731.951,3731.951,,,,1497.063,,1035.116,461.947,5229.014,6716.999,,1002.922,324.419,678.503,-5462.954,6074.967,-462.737,1152.198,188.942,1341.14,8058.139,
06/28/2009,7422.053,104.368,104.368,0.0,676.768,676.768,0.0,61.067,,,,,157.657,,,422.51,,130.536,999.86,2123.965,4598.182,-2474.217,410.879,410.879,3887.349,3464.839,2871.733,593.106,,0.0,6422.193,,649.768,224.207,45.568,9.605,370.388,0.0,0.0,,,,,253.8,,,,0.0,903.568,3508.634,3508.634,,,,1499.75,,1040.183,459.567,5008.384,5911.952,0.0,975.689,324.419,651.27,-5413.774,6136.137,-390.111,1307.941,202.16,1510.101,7422.053,
09/27/2009,7318.572,123.769,123.769,0.0,654.992,654.992,0.0,63.976,,,,,157.564,,,416.937,,134.406,1000.301,2028.509,4562.146,-2533.637,422.224,422.224,3867.538,3450.601,2868.665,581.936,,0.0,6318.271,,689.1,272.529,44.264,9.642,362.665,0.0,0.0,0.0,0.0,,,236.862,0.0,,,0.0,925.962,3312.856,3312.856,,,,1486.828,,1036.81,450.018,4799.684,5725.646,0.0,961.559,324.419,637.14,-5380.058,6200.477,-403.397,1378.581,214.345,1592.926,7318.572,
12/27/2009,7148.432,98.795,98.795,0.0,759.934,759.934,0.0,63.752,,,,,126.561,0.0,,302.36,,106.984,1049.042,1971.818,4428.859,-2457.041,405.355,405.355,3722.217,3419.857,2854.247,565.61,,0.0,6099.39,,641.683,216.721,45.085,34.984,344.893,0.0,0.0,0.0,0.0,,,258.42,0.0,0.0,,35.864,900.103,3061.951,3061.951,0.0,0.0,,1360.599,0.0,893.566,467.033,4422.55,5322.653,0.0,954.133,324.419,629.714,-5357.962,6324.586,-316.832,1603.925,221.854,1825.779,7148.432,
03/28/2010,6956.721,104.148,104.148,0.0,653.065,653.065,0.0,64.685,,,,,190.285,,65.646,294.255,,105.261,1012.183,1856.639,4272.996,-2416.357,395.097,395.097,3692.802,3398.547,2841.888,556.659,,0.0,5944.538,,648.851,200.116,56.815,9.745,382.175,0.0,0.0,,,,,251.599,,,,0.0,900.45,2801.459,2801.459,,,,1331.003,,875.536,455.467,4132.462,5032.912,0.0,948.351,324.419,623.932,-5333.072,6432.241,-345.13,1702.39,221.419,1923.809,6956.721,
06/27/2010,6845.886,157.208,157.208,0.0,647.224,647.224,0.0,62.378,,,,,132.341,,19.654,259.364,,94.024,999.151,1820.37,4270.235,-2449.865,383.191,383.191,3643.174,3383.81,2834.025,549.785,,0.0,5846.735,,575.482,174.627,40.921,9.756,350.178,0.0,0.0,,,,,229.845,,,,0.0,805.327,2630.035,2630.035,0.0,0.0,,1286.062,,878.83,407.232,3916.097,4721.424,0.0,949.354,324.419,624.935,-5323.51,6618.191,-346.687,1897.348,227.114,2124.462,6845.886,
09/26/2010,6865.309,172.432,172.432,0.0,642.366,642.366,0.0,70.063,,,,,175.578,,19.654,234.53,,138.974,1060.439,1791.264,4244.473,-2453.209,391.869,391.869,3621.737,3387.207,2842.25,544.957,,0.0,5804.87,,671.406,228.639,27.038,9.766,405.963,0.0,0.0,0.0,0.0,,,230.772,0.0,,,0.0,902.178,2419.633,2419.633,,,,1274.844,,869.897,404.947,3694.477,4596.655,0.0,951.295,324.419,626.876,-5314.749,6710.062,-323.008,2023.6,245.054,2268.654,6865.309,
12/26/2010,6816.844,183.014,183.014,0.0,717.377,717.377,0.0,72.025,,,,,166.718,0.0,19.654,170.385,,125.81,1139.134,1758.111,4170.74,-2412.629,393.457,393.457,3526.142,3355.757,2836.96,518.797,,0.0,5677.71,,637.014,200.827,31.565,36.418,368.204,0.0,0.0,0.0,0.0,,,256.172,0.0,0.0,,32.125,893.186,2352.242,2352.242,0.0,0.0,,1153.167,0.0,787.662,365.505,3505.409,4398.595,0.0,954.735,324.419,630.316,-5300.288,6874.641,-365.334,2163.754,254.495,2418.249,6816.844,
03/27/2011,6666.689,142.217,142.217,0.0,630.529,630.529,0.0,84.414,,,,,146.713,,19.654,173.332,,106.617,1003.873,1725.807,4179.741,-2453.934,390.583,390.583,3546.426,3373.094,2854.603,518.491,,0.0,5662.816,,602.126,188.362,43.335,9.69,360.739,0.0,0.0,,,,,258.755,,,,0.0,860.881,2188.129,2188.129,,,,1156.264,,785.019,371.245,3344.393,4205.274,0.0,949.308,324.419,624.889,-5277.37,6955.547,-346.63,2280.855,180.56,2461.415,6666.689,
06/26/2011,6607.021,165.341,165.341,0.0,630.397,630.397,0.0,74.972,,,,,144.046,,19.654,149.647,,105.949,1014.756,1690.953,4163.823,-2472.87,367.838,367.838,3533.474,3383.827,2868.893,514.934,,0.0,5592.265,,610.494,181.693,59.374,9.684,359.743,0.0,0.0,,,,,244.821,,,,0.0,855.315,2021.587,2021.587,,,,1108.011,,758.359,349.652,3129.598,3984.913,0.0,952.278,324.419,627.859,-5268.83,7097.458,-351.78,2429.126,192.982,2622.108,6607.021,
09/25/2011,6544.729,195.99,195.99,0.0,621.04,621.04,0.0,69.163,,,,,170.081,,19.654,107.188,,134.872,1056.274,1658.696,4154.524,-2495.828,353.592,353.592,3476.167,3368.979,2862.019,506.96,,0.0,5488.455,,638.825,207.395,28.985,19.336,383.109,0.0,0.0,,,,,234.711,,,,0.0,873.536,1918.424,1918.424,,,,1071.862,,738.728,333.134,2990.286,3863.822,0.0,952.83,324.419,628.411,-5286.218,7177.974,-365.617,2478.969,201.938,2680.907,6544.729,
12/25/2011,6616.45,166.926,166.926,0.0,693.194,693.194,0.0,49.122,,,,,166.303,0.0,19.654,208.65,,123.878,1075.545,1640.227,4106.681,-2466.454,324.948,324.948,3575.73,3367.08,2864.885,502.195,,0.0,5540.905,,643.457,188.93,3.658,45.093,405.776,0.0,0.0,0.0,0.0,,,258.48,0.0,0.0,,27.045,901.937,1760.363,1760.363,0.0,0.0,,1442.125,0.0,1071.809,370.316,3202.488,4104.425,0.0,942.146,324.419,617.727,-5294.616,7276.2,-595.839,2327.891,184.134,2512.025,6616.45,
03/25/2012,6498.255,157.479,157.479,0.0,614.726,614.726,0.0,61.582,,,,,169.534,,19.654,189.187,,120.121,1003.321,1615.985,4113.746,-2497.761,314.898,314.898,3564.051,3374.864,2875.651,499.213,,0.0,5494.934,,951.036,198.855,23.904,309.956,418.321,0.0,0.0,,,,,0.0,,,,0.0,951.036,1665.329,1665.329,,,,1351.072,,1007.193,343.879,3016.401,3967.437,0.0,940.268,324.419,615.849,-5319.378,7297.015,-580.619,2337.286,193.532,2530.818,6498.255,
06/24/2012,6463.191,202.089,202.089,0.0,623.431,623.431,0.0,62.357,,,,,158.671,,27.089,168.524,,106.528,1046.548,1579.284,4094.935,-2515.651,297.671,297.671,3539.688,3371.164,2878.663,492.501,,0.0,5416.643,,673.858,193.002,47.293,46.64,386.923,0.0,0.0,,,,,243.996,,,,0.0,917.854,1662.782,1662.782,,,,1309.938,,981.654,328.284,2972.72,3890.574,0.0,936.218,324.419,611.799,-5355.946,7370.46,-584.568,2366.164,206.453,2572.617,6463.191,
09/23/2012,6561.363,237.445,237.445,0.0,631.544,631.544,0.0,62.463,,,,,164.75,,,156.231,,139.11,1096.202,1565.528,4100.075,-2534.547,300.199,300.199,3599.434,3443.203,2943.641,499.562,,0.0,5465.161,,734.545,227.987,52.988,46.268,407.302,0.0,0.0,,,,,236.658,,,,0.0,971.203,1634.833,1634.833,,,,1280.566,,966.923,313.643,2915.399,3886.602,0.0,931.753,324.419,607.334,-5376.78,7457.438,-571.806,2440.605,234.156,2674.761,6561.363,
12/30/2012,6379.886,175.03,175.03,0.0,678.845,678.845,0.0,56.389,,,,,162.456,0.0,17.508,158.275,,129.108,1072.72,1518.678,3972.949,-2454.271,283.431,283.431,3505.057,3346.782,2846.869,499.913,,0.0,5307.166,,680.993,187.705,44.985,68.173,380.13,0.0,0.0,0.0,0.0,,0.0,253.523,0.0,0.0,0.0,24.128,934.516,1432.1,1432.1,0.0,0.0,,1462.704,0.0,1157.262,305.442,2894.804,3829.32,0.0,891.934,324.419,567.515,-5355.037,7514.858,-701.141,2350.614,199.952,2550.566,6379.886,
03/31/2013,6227.409,142.833,142.833,0.0,628.93,628.93,0.0,59.467,,,,,174.327,,30.25,138.946,,126.441,1005.557,1466.694,3905.444,-2438.75,284.29,284.29,3470.868,3331.922,2841.171,490.751,,0.0,5221.852,,613.239,175.103,43.744,45.948,348.444,0.0,0.0,,,,,248.953,,,,0.0,862.192,1449.226,1449.226,,,,1322.589,,1053.599,268.99,2771.815,3634.007,0.0,893.565,324.419,569.146,-5375.691,7573.703,-709.334,2382.243,211.159,2593.402,6227.409,
06/30/2013,6205.206,161.497,161.497,0.0,623.244,623.244,0.0,52.542,,,,,156.57,,38.03,129.635,,102.002,993.853,1445.956,3842.612,-2396.656,287.152,287.152,3478.245,3348.61,2860.429,488.181,,0.0,5211.353,,643.874,169.873,53.135,45.893,374.973,0.0,0.0,,,,,236.469,,,,0.0,880.343,1357.501,1357.501,,,,1279.484,,1028.386,251.098,2636.985,3517.328,0.0,891.754,324.419,567.335,-5368.637,7641.558,-699.771,2464.904,222.974,2687.878,6205.206,
09/29/2013,6892.173,811.367,811.367,0.0,627.75,627.75,0.0,51.974,,,,,190.724,,35.755,126.006,,134.119,1681.815,1426.153,3805.613,-2379.46,320.65,320.65,3463.555,3337.549,2859.31,478.239,,0.0,5210.358,,689.927,181.415,58.365,45.898,404.249,0.0,0.0,,,,,226.086,,,,0.0,916.013,1980.19,1980.19,,,,1255.699,,1016.741,238.958,3235.889,4151.902,0.0,895.653,324.419,571.234,-5400.837,7675.546,-673.482,2496.88,243.391,2740.271,6892.173,
12/29/2013,9240.706,469.203,469.203,0.0,834.052,834.052,0.0,49.95,,,,,570.28,0.0,395.851,0.0,,153.184,1923.485,1669.632,4007.879,-2338.247,379.886,379.886,5267.703,5267.703,3790.472,1477.231,,0.0,7317.221,,738.653,176.055,17.791,104.22,440.587,5.89,0.0,0.0,0.0,,5.89,262.649,0.0,0.0,587.904,39.245,1007.192,3707.01,3707.01,0.0,0.0,,1617.093,0.0,761.273,267.916,5324.103,6331.295,0.0,876.787,324.419,552.368,-5410.537,7720.903,-494.055,2693.098,216.313,2909.411,9240.706,
03/30/2014,9009.727,292.977,292.977,0.0,781.388,781.388,0.0,61.648,,,,,435.235,,262.338,51.966,,154.454,1571.248,1603.553,3948.708,-2345.155,536.295,536.295,5298.631,5246.665,3785.223,1461.442,,0.0,7438.479,,753.802,206.612,61.373,45.581,440.236,5.89,0.0,,,,5.89,251.855,,,654.087,0.0,1011.547,3453.895,3453.895,,,,1604.034,,692.277,257.67,5057.929,6069.476,0.0,878.498,324.419,554.079,-5431.988,7734.828,-467.196,2714.142,226.109,2940.251,9009.727,
06/29/2014,9147.565,430.666,430.666,0.0,773.099,773.099,0.0,55.05,,,,,203.812,,54.458,59.722,,130.715,1462.627,1599.057,3956.247,-2357.19,754.89,754.89,5330.991,5271.269,3804.551,1466.718,,0.0,7684.938,,757.736,173.388,101.754,45.433,437.161,5.89,0.0,,,,5.89,241.428,,,695.25,0.0,1005.054,3446.737,3446.737,,,,1593.289,,637.105,260.934,5040.026,6045.08,0.0,885.707,324.419,561.288,-5467.088,7898.034,-458.542,2858.111,244.374,3102.485,9147.565,
09/28/2014,9917.06,1374.515,1374.515,0.0,768.653,768.653,0.0,52.1,,,,,248.743,,54.458,59.722,0.0,174.651,2444.011,1614.49,4005.593,-2391.103,388.852,388.852,5469.707,5409.985,3836.94,1573.045,,0.0,7473.049,,886.668,241.83,126.212,45.313,473.313,5.89,0.0,0.0,0.0,,5.89,230.58,,,650.408,0.0,1123.138,4106.717,4106.717,,,,1490.9,,573.745,266.747,5597.617,6720.755,0.0,889.292,324.419,564.873,-5462.103,7971.532,-463.354,2935.367,260.938,3196.305,9917.06,
12/28/2014,11242.195,110.305,110.305,0.0,537.457,537.457,0.0,0.0,0.0,0.0,0.0,0.0,665.301,0.0,36.774,,1025.413,137.996,1313.063,666.918,1295.712,-628.794,249.45,249.45,9012.764,7092.349,3914.771,3177.578,,0.0,9929.132,,534.142,114.362,11.267,110.238,298.275,7.854,0.0,0.0,0.0,,7.854,591.457,0.0,0.0,681.595,34.924,1133.453,4488.028,4488.028,0.0,0.0,,2110.971,0.0,171.675,232.288,6598.999,7732.452,0.0,870.825,324.419,546.406,-5439.511,8602.369,-778.769,3254.914,254.829,3509.743,11242.195,
03/29/2015,10984.46,135.681,135.681,0.0,831.587,831.587,0.0,41.732,,,,,364.468,,23.477,62.085,,178.542,1373.468,1556.188,3832.28,-2276.092,311.907,311.907,7742.897,7680.812,4475.941,3204.871,,0.0,9610.992,,809.446,230.553,24.38,45.496,509.017,7.854,0.0,,,,7.854,237.484,,,664.589,0.0,1054.784,4351.548,4351.548,,,,2029.644,,1002.592,362.463,6381.192,7435.976,0.0,851.614,324.419,527.195,-5445.983,8669.892,-781.037,3294.486,253.998,3548.484,10984.46,
06/28/2015,11093.769,219.088,219.088,0.0,858.038,858.038,0.0,37.993,,,,,501.278,,,,,501.278,1616.397,1375.451,3595.275,-2219.824,297.843,297.843,7804.078,7745.337,4525.618,3219.719,,58.741,9477.372,,813.988,227.706,38.068,45.504,502.71,7.854,0.0,,,,7.854,233.274,,,717.475,0.0,1055.116,4453.202,4453.202,,,,1945.325,,878.844,349.006,6398.527,7453.643,0.0,848.513,324.419,524.094,-5461.276,8740.291,-760.383,3367.145,272.981,3640.126,11093.769,
